Date,Close,High,Low,Open,Volume
2007-12-19,41.653079986572266,41.653079986572266,41.57900799468653,41.57900799468653,47900
2007-12-20,41.66950607299805,41.69007969053546,41.66950607299805,41.69007969053546,1500
2007-12-21,41.624298095703125,41.78478697960804,41.574915693125945,41.76832617874898,23500
2007-12-24,41.69832992553711,41.69832992553711,41.69832992553711,41.69832992553711,100
2007-12-26,41.73127746582031,41.73127746582031,41.681895080124306,41.681895080124306,400
2007-12-27,41.69868469238281,41.73165860943668,41.66983330110213,41.73165860943668,1300
2007-12-28,41.71518325805664,41.71518325805664,41.69869629494225,41.71106073113637,2900
2007-12-31,41.77288818359375,41.793497674677766,41.77288818359375,41.78113323785409,1600
2008-01-02,41.83060836791992,41.84709533872495,41.690473832929385,41.690473832929385,7600
2008-01-03,41.904781341552734,41.94599717973511,41.904781341552734,41.94599717973511,2300
2008-01-04,41.92539596557617,41.9336378763949,41.90066708855274,41.9336378763949,1800
2008-01-07,42.02019119262695,42.02019119262695,41.91303063143708,41.983097877884425,11000
2008-01-08,42.12324142456055,42.13560901003349,41.72756359275906,42.13560901003349,45700
2008-01-09,42.09025573730469,42.131471573927236,42.09025573730469,42.131471573927236,1400
2008-01-10,42.12733459472656,42.12733459472656,42.07787372100746,42.07787372100746,300
2008-01-11,41.9748420715332,42.069641314761554,41.9748420715332,42.04903182658301,1800
2008-01-14,42.119102478027344,42.119102478027344,42.08200602797406,42.08200602797406,13100
2008-01-15,42.1891975402832,42.1891975402832,42.147981681028945,42.147981681028945,104100
2008-01-16,42.24690246582031,42.24690246582031,42.08615840556463,42.18095457209047,3100
2008-01-17,42.20979690551758,42.23864831452374,42.16445852785535,42.23864831452374,45700
2008-01-18,42.23450469970703,42.238627225954716,42.06139633209822,42.06551571377974,4300
2008-01-22,42.03255081176758,42.04491524767246,41.85531989314212,42.040792720848636,6000
2008-01-23,42.04081344604492,42.14385465547151,41.99959759118792,42.057300416901356,12000
2008-01-24,42.04901885986328,42.15205997984827,41.94185835916601,42.15205997984827,26900
2008-01-25,42.11499786376953,42.1438492729414,42.06553695751728,42.06553695751728,1400
2008-01-28,42.0984992980957,42.0984992980957,42.08613486108062,42.08613486108062,2000
2008-01-29,42.02845764160156,42.13149887220485,42.02845764160156,42.13149887220485,1200
2008-01-30,42.15619659423828,42.15619659423828,41.99545264490437,41.99545264490437,2400
2008-01-31,42.16856002807617,42.176805081191375,42.10261532598656,42.16444064608498,600
2008-02-01,42.17104721069336,42.353248353629375,42.05510217764869,42.353248353629375,7300
2008-02-04,42.187591552734375,42.187591552734375,42.187591552734375,42.187591552734375,1100
2008-02-05,42.09236526489258,42.21245207532339,42.03025096166771,42.21245207532339,11600
2008-02-06,42.108951568603516,42.108951568603516,42.09238753502891,42.09238753502891,1900
2008-02-07,41.95985794067383,42.034394475737216,41.83562932914657,42.034394475737216,11200
2008-02-08,41.79836654663086,41.79836654663086,41.69898238441728,41.74867446552407,7300
2008-02-11,41.777652740478516,41.827344812090544,41.71553844077961,41.827344812090544,4300
2008-02-12,41.79006576538086,41.79006576538086,41.68240437282789,41.756937724935106,3300
2008-02-13,41.8687858581543,41.8687858581543,41.7735434366334,41.7735434366334,3200
2008-02-14,41.864646911621094,41.881210949504066,41.83151883585515,41.881210949504066,3500
2008-02-15,41.94329833984375,41.94329833984375,41.83977553907188,41.83977553907188,900
2008-02-19,41.62858581542969,41.748672636728536,41.62858581542969,41.748672636728536,2200
2008-02-20,41.62858581542969,41.62858581542969,41.62858581542969,41.62858581542969,0
2008-02-21,41.583038330078125,41.669997104606445,41.533349407070624,41.669997104606445,1600
2008-02-22,41.73625946044922,41.73625946044922,41.73625946044922,41.73625946044922,1700
2008-02-25,41.79006576538086,41.79006576538086,41.765221314678456,41.765221314678456,2100
