Date,Close,High,Low,Open,Volume,Adj Close
1998-12-22,11.923304557800291,12.091893456959829,11.82447658243091,12.057012995064753,601000,
1998-12-23,12.208159446716309,12.208159446716309,11.963996257781982,12.184905809674945,676600,
1998-12-24,12.161651611328123,12.208158883264373,12.11514433939188,12.208158883264373,487400,
1998-12-28,12.196532249450684,12.34768088552586,12.126771340492912,12.34768088552586,618600,
1998-12-29,12.23141860961914,12.283739316599451,12.091896724338314,12.254672257165948,247600,
1998-12-30,12.18491268157959,12.330247995052629,12.120965143651452,12.161659031423904,191200,
1998-12-31,12.13840103149414,12.243042419696677,12.033759643291605,12.184908315139712,154400,
1999-01-04,12.27792263031006,12.487205402417615,12.126773961565712,12.150027602910995,1301200,
1999-01-05,12.591846466064451,12.661607388314115,12.30117595669085,12.30117595669085,590400,
1999-01-06,12.963906288146973,12.998786753496248,12.801130783183693,12.905772179231516,1249400,
1999-01-07,12.923208236694336,13.033663007948132,12.75461937530696,12.83600710149397,1069200,
1999-01-08,12.975529670715332,13.231319682145203,12.83019443694836,13.20806604474249,1065600,
1999-01-11,13.103425979614258,13.347589196625703,12.963904141322002,13.347589196625703,995800,
1999-01-12,12.748806953430176,13.231319938899716,12.748806953430176,13.208066301045765,972000,
1999-01-13,12.742996215820312,13.0801740353995,11.905865077554743,11.905865077554743,1096600,
1999-01-14,12.568594932556152,12.882519135311949,12.48720717628613,12.77787773439335,732600,
1999-01-15,12.940653800964355,12.94646721237539,12.591849116302242,12.649983230412596,1307800,
1999-01-19,13.388285636901855,13.394099047946971,13.027854152104672,13.25457718286419,874600,
1999-01-20,13.510367393493652,13.946373225899858,13.487113749098654,13.719650193048633,2264400,
1999-01-21,13.161561012268066,13.510365632734535,13.06854644681034,13.487111991370105,2985800,
1999-01-22,12.929028511047363,13.17319181925959,12.795320032740667,12.929028511047363,2582000,
1999-01-25,13.155749320983888,13.16156273208463,12.870892177047423,13.091801798875702,1893200,
1999-01-26,13.684770584106444,13.696397407032618,13.301085427542713,13.301085427542713,1427800,
1999-01-27,13.394099235534668,13.946373292555412,13.394099235534668,13.8591721256574,2733800,
1999-01-28,13.864986419677734,13.870799831174455,13.620823136815485,13.673143840285968,1807200,
1999-01-29,14.068451881408691,14.080078701145393,13.742900928781053,13.905676405094871,1867200,
1999-02-01,14.080079078674316,14.277735019497984,13.975437698238256,14.196347279158829,1826000,
1999-02-02,13.841730117797852,14.138214047242492,13.626633933690956,14.138214047242492,2518400,
1999-02-03,13.940561294555664,14.161470939757129,13.696398002490884,13.789412589944131,2668200,
1999-02-04,13.463861465454102,14.04520263408338,13.347593231728244,14.04520263408338,3891800,
1999-02-05,13.138314247131348,13.47549222338516,12.929031365318636,13.39410443601355,3664800,
1999-02-08,13.359213829040527,13.580123370164785,13.068543380192825,13.301079739270987,2629200,
1999-02-09,12.836013793945312,13.405728174292523,12.766252849413002,13.394101350203805,4171000,
1999-02-10,12.929028511047363,13.17319181925959,12.742999323838047,12.894148038445616,2803600,
1999-02-11,13.475489616394045,13.4987432654301,13.033670284708991,13.161565354407298,5333400,
1999-02-12,12.940653800964355,13.312712131270608,12.870892864031932,13.161563434583693,5834800,
1999-02-16,12.882518768310549,13.32433800404683,12.836011480338309,13.30108436006071,3452800,
1999-02-17,12.591846466064451,13.01041199956244,12.487205082689956,12.55696600493962,5567000,
1999-02-18,12.661608695983888,12.8011305548928,12.405818621317543,12.76625009016557,4151200,
1999-02-19,12.777878761291504,12.975534756689097,12.708117821739412,12.882520170619642,3347200,
1999-02-22,13.231321334838867,13.266201795299777,12.777875348847026,12.87088991007612,4736000,
1999-02-23,13.405723571777344,13.56849905313457,13.231321270323171,13.3940967516804,4131000,
1999-02-24,13.033668518066406,13.556875550459791,13.033668518066406,13.533621904575645,5001000,
1999-02-25,13.0685453414917,13.0685453414917,12.696487111128944,12.789501668719634,5132400,
1999-02-26,12.673239707946776,13.068551772231356,12.556971453745431,13.045298121391086,4685200,
1999-03-01,12.615104675292969,12.71974609656268,12.440702306510117,12.51046325402326,2184200,
1999-03-02,12.27792263031006,12.83601002259688,12.27792263031006,12.719741815870458,4960400,
1999-03-03,12.48720932006836,12.545343441670168,12.231419185020403,12.463955671427636,3215600,
1999-03-04,12.615104675292969,12.824387517832392,12.324434060654882,12.789507044075824,6398200,
1999-03-05,12.905769348144531,13.022037540470158,12.748807288504937,12.975530263539907,3753800,
1999-03-08,13.277831077575684,13.301084722194904,13.033667809073853,13.208070143718018,3318800,
