Date,Close,High,Low,Open,Volume
2017-10-26,24.707136154174805,24.707136154174805,24.702209727282263,24.707136154174805,1200
2017-10-27,24.638153076171875,24.638153076171875,24.638153076171875,24.638153076171875,120
2017-10-30,24.712074279785156,24.712074279785156,24.712074279785156,24.712074279785156,240
2017-10-31,24.726842880249023,24.726842880249023,24.726842880249023,24.726842880249023,360
2017-11-01,24.719940185546875,24.72683808315982,24.71698297698881,24.72683808315982,480
2017-11-02,24.70220184326172,24.70220184326172,24.70220184326172,24.70220184326172,615480
2017-11-03,24.738658905029297,24.738658905029293,24.738658905029293,24.738658905029293,120
2017-11-06,24.716999053955078,24.716999053955078,24.716999053955078,24.716999053955078,1200
2017-11-07,24.721908569335938,24.721908569335938,24.721908569335938,24.721908569335938,240
2017-11-08,24.603652954101562,24.603652954101562,24.603652954101562,24.603652954101562,2640
2017-11-09,24.603652954101562,24.603652954101562,24.603652954101562,24.603652954101562,120
2017-11-10,24.603652954101562,24.603652954101562,24.603652954101562,24.603652954101562,0
2017-11-13,24.50017547607422,24.500175476074215,24.475536575671402,24.475536575671402,1200
2017-11-14,24.402612686157227,24.421337171430327,24.396698266161312,24.416410743790713,1200
2017-11-15,24.402612686157227,24.402612686157227,24.402612686157227,24.402612686157227,0
2017-11-16,24.544511795043945,24.544511795043945,24.534658945943228,24.534658945943228,63240
2017-11-17,24.579017639160156,24.583946321775525,24.559307420078664,24.559307420078664,103560
2017-11-20,24.5740966796875,24.583951791420898,24.574096679687504,24.583951791420898,240
2017-11-21,24.5740966796875,24.574096679687504,24.574096679687504,24.574096679687504,0
2017-11-22,24.5740966796875,24.574096679687504,24.574096679687504,24.574096679687504,0
2017-11-24,24.5740966796875,24.574096679687504,24.574096679687504,24.574096679687504,0
2017-11-27,24.633222579956055,24.657861482363554,24.633222579956055,24.657861482363554,12240
2017-11-28,24.633222579956055,24.633222579956055,24.633222579956055,24.633222579956055,0
2017-11-29,24.633222579956055,24.633222579956055,24.633222579956055,24.633222579956055,0
2017-11-30,24.633222579956055,24.633222579956055,24.633222579956055,24.633222579956055,0
2017-12-01,24.772808074951172,24.772808074951172,24.762909001693576,24.762909001693576,480
2017-12-04,24.797557830810547,24.802506234750574,24.797557830810547,24.802506234750574,37200
2017-12-05,24.797557830810547,24.797557830810547,24.797557830810547,24.797557830810547,120
2017-12-06,24.777742385864258,24.777742385864258,24.777742385864258,24.777742385864258,3120
2017-12-07,24.6480712890625,24.654009825004565,24.6480712890625,24.654009825004565,480
2017-12-08,24.688655853271484,24.688655853271484,24.683707451316103,24.683707451316103,1440
2017-12-11,24.693613052368164,24.693613052368168,24.693613052368168,24.693613052368168,18120
2017-12-12,24.693113327026367,24.693113327026367,24.693113327026367,24.693113327026367,2520
2017-12-13,24.728256225585938,24.728256225585938,24.698559011681947,24.698559011681947,1680
2017-12-14,24.658960342407227,24.713406362176702,24.658960342407227,24.708455694128585,24840
2017-12-15,24.68370819091797,24.68370819091797,24.68370819091797,24.68370819091797,240
2017-12-18,24.72331428527832,24.72331428527832,24.71836588121028,24.71836588121028,2520
2017-12-19,24.676288604736328,24.678762806317835,24.67381440315482,24.67381440315482,9840
