Date,Open,High,Low,Close,Volume
2006-06-21,0.9925101619963818,0.9929184015953093,0.9813572512453049,0.982716977596283,1523200
2006-06-22,0.9793168911723116,0.9810848573235388,0.9491216855128951,0.9595947861671448,13612800
2006-06-23,0.9555136495238633,0.9733319470319933,0.9450406547571516,0.9567384719848633,3411200
2006-06-26,0.9589147316233798,0.9657151272903989,0.9521135057792666,0.9602744579315186,3622400
2006-06-27,0.9616350464899829,0.9616350464899829,0.9243661165237427,0.9243661165237427,6393600
2006-06-28,0.9283105285953428,0.9376963039654981,0.9170217796416359,0.9356558322906494,6374400
2006-06-29,0.9473527578562506,0.992238461971283,0.9430002430941893,0.992238461971283,11289600
2006-06-30,0.9997196276537004,0.9997196276537004,0.9817654908442325,0.982716977596283,15168000
2006-07-03,0.9901983598892503,0.9949591155175151,0.988294555744338,0.9941425323486328,2380800
2006-07-05,0.9759166914391977,0.9763249310840244,0.9522494805708753,0.9549697637557983,9900800
2006-07-06,0.9595947568535975,0.9670757948247579,0.9459931337805935,0.9493933320045471,5369600
2006-07-07,0.932391463596781,0.9507538406074111,0.9228698505748913,0.928583025932312,4588800
2006-07-10,0.9371521965268387,0.9408239661933888,0.9050523601377833,0.913213312625885,7987200
2006-07-11,0.9064120996366116,0.9307592234932432,0.8998833790603796,0.9281746745109558,10604800
2006-07-12,0.9224623219690892,0.9249102027446017,0.8868256234756778,0.8914506435394287,14598400
2006-07-13,0.8956665454453007,0.8956665454453007,0.8609830955950504,0.8630226850509644,26745600
2006-07-14,0.859622572424185,0.8616630441454877,0.8365002183463192,0.8453410863876343,13856000
2006-07-17,0.8521413667772877,0.8569021730814375,0.8384039591385432,0.8494210839271545,9868800
2006-07-18,0.8569020412229676,0.8596223755405703,0.8256187413741825,0.854181706905365,26054400
2006-07-19,0.8521413896719671,0.8850577573694138,0.8515973642189657,0.872680127620697,16940800
2006-07-20,0.8827456347234482,0.8827456347234482,0.848061304164328,0.848876953125,12019200
2006-07-21,0.8341872208672433,0.8433005418933806,0.8286107656131506,0.829698920249939,18630400
2006-07-24,0.8363633888685781,0.863159271764791,0.8363633888685781,0.8603022694587708,15334400
2006-07-25,0.8643830974450417,0.8786645796855415,0.8537734359826556,0.8687356114387512,21683200
2006-07-26,0.8650631730585374,0.8839696276375335,0.8541818854003687,0.870503842830658,23500800
2006-07-27,0.888866052767715,0.8909065240640441,0.8541817246405606,0.8616628646850586,12038400
2006-07-28,0.8711836762803487,0.8960747718811035,0.8657429551320275,0.8960747718811035,6752000
2006-07-31,0.8895463805419767,0.903827818345594,0.8834257939896187,0.8943071365356445,9958400
2006-08-01,0.8779848458742681,0.8779848458742681,0.8541817507439159,0.8637033104896545,15609600
2006-08-02,0.8739038458033906,0.8936268789850589,0.8718642047555918,0.879616916179657,13939200
2006-08-03,0.8643835483062469,0.9031480068384222,0.8637036849129884,0.8943071365356445,19961600
2006-08-04,0.9109006673076897,0.918110134840381,0.8692800897552901,0.8861461281776428,18816000
2006-08-07,0.8800255045788784,0.8834255990863337,0.8671036926404428,0.8754004836082458,17017600
2006-08-08,0.878664826127979,0.8841054960891109,0.8555425235969469,0.864383339881897,28838400
2006-08-09,0.8760801636470168,0.9004272856936788,0.8609830821551021,0.8639749884605408,28825600
2006-08-10,0.8646550474480198,0.881657700503009,0.8555426066800749,0.874992311000824,23283200
2006-08-11,0.8664237260818481,0.8711837021664641,0.8575820286066733,0.8664237260818481,13305600
2006-08-14,0.8771684023494154,0.8977070890168051,0.8721360759603591,0.8743122816085815,19321600
2006-08-15,0.9030117871447617,0.9317114223381896,0.8907698928124066,0.9198777675628662,22054400
2006-08-16,0.9317114394161503,0.9646269217416253,0.9262707703444825,0.9636746048927307,31040000
2006-08-17,0.9650352034682536,0.9833976829031631,0.9575541664242182,0.9697960615158081,44345600
2006-08-18,0.9663952173759991,0.9730606067003942,0.9487134797884843,0.9684355854988098,16934400
2006-08-21,0.9526576116999557,0.9601387528088597,0.945993053559841,0.9507538080215454,16275200
2006-08-22,0.9606826886159767,0.9722439422667495,0.9451764334501894,0.9532016515731812,16268800
2006-08-23,0.9556503606394504,0.9651710389914745,0.9303509215263908,0.9371521472930908,18598400
2006-08-24,0.9480335559357588,0.9487133672462522,0.9289912638754843,0.9443608522415161,18432000
2006-08-25,0.9344317136644064,0.9628588403545801,0.9344317136644064,0.948033332824707,15257600
2006-08-28,0.9453131047779141,0.967075678318494,0.9453131047779141,0.9616351127624512,16588800
2006-08-29,0.9602748295596135,0.9691157001734363,0.9408242915761419,0.9677559733390808,26617600
2006-08-30,0.9687079809293542,0.9772763430674087,0.9602745225781867,0.9763248562812805,22585600
2006-08-31,0.9759165847824615,0.9812214165981124,0.9691153587026932,0.9752367734909058,9395200
2006-09-01,0.9888386708226838,0.989518482303538,0.9751003771058762,0.9840778112411499,18496000
2006-09-05,0.9853014305389788,1.0033912995455068,0.9711557326469917,1.0017591714859009,21452800
2006-09-06,0.9833977189314445,0.9885658828014707,0.9589147580283803,0.9627231955528259,23398400
2006-09-07,0.9575541527367214,0.9729237397824957,0.9466728142735235,0.9541539549827576,27027200
2006-09-08,0.9589146810023583,0.9696593512487786,0.9521134555172811,0.9636746048927307,13990400
2006-09-11,0.9498014709742835,0.985709743779561,0.9439525619775958,0.976596474647522,26662400
2006-09-12,0.9799966563402233,1.019850033846487,0.9779570150075593,1.014545202255249,19027200
2006-09-13,1.0174009004352815,1.0289620455335686,1.0085600369803671,1.026241660118103,22579200
2006-09-14,1.0165855296326523,1.0315468767434093,1.0165855296326523,1.0251539945602417,15187200
2006-09-15,1.0493651861652045,1.110300384193348,1.029234743387616,1.0350836515426636,15891200
2006-09-18,1.0371233072936394,1.048821123769291,1.0242024325618444,1.0342671871185303,13184000
2006-09-19,1.0337231768952042,1.0378041197171668,1.0048877035501602,1.0217537879943848,20812800
2006-09-20,1.044332925278389,1.0575263075466856,1.0387556916424217,1.0520856380462646,21785600
2006-09-21,1.0582064259494384,1.0629671813068602,1.0337234603789676,1.0384842157363892,50976000
2006-09-22,1.035083562999801,1.035083562999801,1.0133209941370722,1.0205296277999878,18214400
2006-09-25,1.0320910082951291,1.0609264834072443,1.0123689060541496,1.0582062005996704,37670400
2006-09-26,1.0554858045624007,1.0697673410602644,1.04909281832826,1.066911220550537,24934400
2006-09-27,1.0652789458277976,1.0749362917682936,1.0520855644820126,1.0614705085754395,27929600
2006-09-28,1.070175685348644,1.0724877287735097,1.0478690322731365,1.06772780418396,14444800
2006-09-29,1.073168116056391,1.0735755253677914,1.0582059416433434,1.0595664978027344,12473600
2006-10-02,1.0548059975314907,1.0617430611045475,1.0290991487144263,1.03372323513031,22822400
2006-10-03,1.0242024547709974,1.049365223771406,1.0179452030886527,1.041068434715271,20364800
2006-10-04,1.0391638788964646,1.0915298921402672,1.0324993211187945,1.088809609413147,27206400
2006-10-05,1.0915303283114146,1.1051319549264398,1.0862263248663833,1.1030923128128052,21580800
2006-10-06,1.0898973017392068,1.1051311498077372,1.0885375759114404,1.0969702005386353,21766400
2006-10-09,1.096426286276418,1.1139730095185614,1.0922104403110666,1.1024110317230225,12217600
2006-10-10,1.105812027373664,1.1146527887306252,1.0918021695461422,1.1085323095321655,16710400
2006-10-11,1.0962905856307201,1.118053157558878,1.0798328449114287,1.1044515371322632,23334400
2006-10-12,1.11669361899223,1.1411765813827515,1.112476941614294,1.1411765813827515,26284800
2006-10-13,1.141176571177534,1.1554580050898766,1.1350551561156972,1.1498816013336182,21683200
2006-10-16,1.1527378167106965,1.1608987701804527,1.149609190054037,1.1520580053329468,17868800
2006-10-17,1.1417205295643005,1.1417205295643005,1.1139732099185526,1.1296144723892212,35289600
2006-10-18,1.142127745789921,1.1433525680826537,1.1077158741900635,1.1139730215072632,36768000
2006-10-19,1.1088044867317828,1.1323351374212585,1.1044519706377567,1.123494267463684,36089600
2006-10-20,1.1244459581705273,1.1263497613265137,1.1079882201609532,1.1262140274047852,21696000
2006-10-23,1.1180530311013006,1.156681682705293,1.116693305055371,1.1463444232940674,34579200
2006-10-24,1.1432160691798958,1.1490649778547306,1.1209093154614307,1.1354633569717407,31315200
2006-10-25,1.1347828842944594,1.1523287715192991,1.1275742529168313,1.149336814880371,24864000
2006-10-26,1.1547781030733815,1.1739561279138258,1.1364157272286346,1.1676989793777466,30323200
2006-10-27,1.1630748419552577,1.1672915187794004,1.12757481058173,1.1346476078033447,31724800
2006-10-30,1.1330155274987916,1.1574983839344593,1.1262143016605368,1.1479768753051758,28748800
2006-10-31,1.1595380471291519,1.1629390752009088,1.1392718673136348,1.1547781229019165,27744000
2006-11-01,1.162939418026317,1.164434982529264,1.1131570028258087,1.123494267463684,37939200
2006-11-02,1.1207733772626107,1.129886644232361,1.1094838015375703,1.1245818138122559,29440000
2006-11-03,1.1330154789755478,1.1330154789755478,1.1011872169799528,1.1180531978607178,42656000
2006-11-06,1.129614393682999,1.1580423527761992,1.1277105902417228,1.1432160139083862,28524800
2006-11-07,1.1534176893495949,1.1793969432552043,1.146617292835359,1.16633939743042,34387200
2006-11-08,1.1517854696680667,1.1867414299896382,1.1455291504670289,1.1821173429489136,41382400
2006-11-09,1.1908220770718618,1.1935423595562016,1.1568176120684914,1.1656593084335327,32851200
2006-11-10,1.16742737403153,1.1785802841186523,1.1574983524912095,1.1785802841186523,24953600
2006-11-13,1.1773563727731133,1.2036072999659206,1.1746360898688917,1.1976226568222046,28505600
2006-11-14,1.1996632292054419,1.228227138519287,1.1878296748607773,1.228227138519287,32083200
2006-11-15,1.227274646185254,1.251349264704339,1.2255065763978525,1.235979676246643,40307200
2006-11-16,1.2418284593104756,1.2517573770270953,1.2309471209541911,1.248628854751587,26201600
2006-11-17,1.2323067594640371,1.2459083795547485,1.2263221171891696,1.2459083795547485,24064000
2006-11-20,1.2357070632307183,1.2557016706316748,1.2304030618736475,1.250669240951538,20883200
2006-11-21,1.2520293178181001,1.2558377559182923,1.2429168773152641,1.2540696859359741,25177600
2006-11-22,1.2589659361264474,1.2710711622932453,1.243052272896234,1.2698472738265991,20697600
2006-11-24,1.2493085202355099,1.2751520330758597,1.2493085202355099,1.261821985244751,15078400
2006-11-27,1.2493086507135336,1.2601899889367008,1.2037438641095606,1.2049678564071655,55340800
2006-11-28,1.19694269237391,1.2158491455073186,1.1881018251859943,1.2085038423538208,44339200
2006-11-29,1.2295868651146722,1.2354357752952179,1.2061920545697593,1.228227138519287,36140800
2006-11-30,1.2295869244147608,1.2391084355228934,1.2140814952590298,1.2244187593460083,44883200
2006-12-01,1.2272747550317962,1.230266609977303,1.1834770951906277,1.2080966234207153,59769600
2006-12-04,1.212992721593991,1.2479486684215526,1.2072796518079285,1.2384271621704102,33427200
2006-12-05,1.2456370063591635,1.253117213704789,1.2336676161303097,1.2444121837615967,24160000
2006-12-06,1.2418285306020531,1.2441405738652846,1.22713875410939,1.2352997064590454,23872000
2006-12-07,1.2418286137772248,1.2479490949620904,1.2044239436672763,1.2051037549972534,42233600
2006-12-08,1.1976225448752937,1.2357070208351835,1.1927259530876875,1.2173454761505127,46950400
2006-12-11,1.2125848121824636,1.2410119443992589,1.2080964596258967,1.2268662452697754,27724800
2006-12-12,1.2241462175633016,1.2278189218727227,1.196942968284117,1.2108170986175537,53401600
2006-12-13,1.2257782103553119,1.2261864499555033,1.2010236775879328,1.2139445543289185,31980800
2006-12-14,1.220609926414781,1.2520291207062995,1.2193852076305232,1.2397880554199219,39392000
2006-12-15,1.261277638368549,1.2657669231448274,1.243867585769538,1.2479485273361206,40691200
2006-12-18,1.2569257924432753,1.2649510119821084,1.2127208264592877,1.2193853855133057,45081600
2006-12-19,1.202655746207338,1.2264579608629478,1.188510151366841,1.2146252393722534,58912000
2006-12-20,1.2453382345991162,1.2453382345991162,1.2050824117236465,1.2062408924102783,31494400
2006-12-21,1.2069644783590974,1.2098606796901528,1.1781477446499304,1.1895877122879028,36409600
2006-12-22,1.186401737001887,1.186691743867657,1.1642465382027292,1.167142629623413,48979200
2006-12-26,1.1642462686455743,1.1739485151428097,1.1599024639566846,1.172934651374817,16716800
2006-12-27,1.173369109476402,1.1872705419791336,1.1698937789704105,1.184374451637268,22560000
2006-12-28,1.1808995522795995,1.1845195008104334,1.1659841402274032,1.1743834018707275,18995200
2006-12-29,1.1743831363554467,1.198999907683344,1.170762304812802,1.1735138893127441,24550400
2007-01-03,1.1984206832812743,1.2201421375033226,1.1410772240484555,1.1772793531417847,75315200
2007-01-04,1.1780032059921628,1.2281058903975495,1.1693148223807521,1.2195630073547363,43257600
2007-01-05,1.206820239883682,1.212033292957492,1.1887186184920715,1.2018963098526,34419200
2007-01-08,1.212033004519015,1.2228927374069336,1.1946561282487118,1.209425926208496,32780800
2007-01-09,1.2166672442449489,1.2330301520072122,1.196394270034853,1.2241971492767334,50169600
2007-01-10,1.215653291533496,1.2561992406845093,1.208412509446866,1.2561992406845093,39436800
2007-01-11,1.2561990924024267,1.2858843068347376,1.255475345715665,1.2771958112716675,47155200
2007-01-12,1.274734065966167,1.2931248066540684,1.2712587347845343,1.2902286052703857,38764800
2007-01-16,1.2902286052703857,1.2948624170054917,1.2796571111638888,1.2902286052703857,40505600
2007-01-17,1.2890701022954993,1.2890701022954993,1.2621355979223172,1.2667694091796875,31340800
2007-01-18,1.2606877190600692,1.2617005882474095,1.2114534161595136,1.2149287462234497,90720000
2007-01-19,1.211019000462286,1.2279612527852821,1.2084120326946797,1.2185490131378174,59116800
2007-01-22,1.2250650872486852,1.2250650872486852,1.1859677507166784,1.1946561336517334,64390400
2007-01-23,1.197696977482968,1.2113084070181572,1.185243144768253,1.1890085935592651,46195200
2007-01-24,1.2034893919606633,1.228685299115782,1.199000196125597,1.2250653505325317,38483200
2007-01-25,1.2320161273814012,1.2373736866496567,1.1885740927951358,1.1917603015899658,61868800
2007-01-26,1.2010277946998704,1.2010277946998704,1.1743832923018505,1.1835054159164429,55136000
2007-01-29,1.1823468902750112,1.206385194740764,1.1785823258344503,1.1904560327529907,51174400
2007-01-30,1.1926285139696557,1.1987108134417384,1.1852431171336535,1.1936423778533936,24473600
2007-01-31,1.1878500785227508,1.2194175153169566,1.1748170058598952,1.2084121704101562,71808000
2007-02-01,1.2231827566828475,1.2321602618332115,1.2018959275250596,1.2098605632781982,55014400
2007-02-02,1.2165211598786045,1.223038081469551,1.2052266944265526,1.2202866077423096,38931200
2007-02-05,1.21623196675175,1.2270926929187977,1.207832707626407,1.2160874605178833,31225600
2007-02-06,1.21883840146207,1.221445369797248,1.187705695486032,1.2105846405029297,49286400
2007-02-07,1.2270930164524374,1.2444698956564701,1.2157976638179522,1.2394014596939087,54099200
2007-02-08,1.2310019750040364,1.2412834618144797,1.220575871469064,1.2398358583450317,28684800
2007-02-09,1.2398359418790543,1.247799584397458,1.1939314528232519,1.2011722326278687,61971200
2007-02-12,1.2000137683515053,1.2011721383590304,1.1859677172292635,1.1916145086288452,40531200
2007-02-13,1.199869231747001,1.2073992449320017,1.19204921174533,1.2046476602554321,40096000
2007-02-14,1.2098607195176896,1.2460619668415742,1.2094259854870635,1.2407042980194092,51052800
2007-02-15,1.242297583286308,1.2538821697235107,1.2376637708071876,1.2538821697235107,27660800
2007-02-16,1.2441793773900363,1.251564772391393,1.2380979632590146,1.2496825456619263,19801600
2007-02-20,1.2438906430209138,1.268362802032674,1.2294099657332542,1.264163613319397,35174400
2007-02-21,1.2547504219488743,1.2735756770580664,1.2515650973521488,1.2724173069000244,71372800
2007-02-22,1.2813948360381875,1.29066246033668,1.2643080749382525,1.285884141921997,37625600
2007-02-23,1.2829881260191356,1.2829881260191356,1.2634390106792248,1.2742997407913208,23622400
2007-02-26,1.287042645160397,1.287042645160397,1.246062188653177,1.2627151012420654,39673600
2007-02-27,1.2165216197931725,1.2292645771954076,1.139339797257862,1.1410775184631348,143776000
2007-02-28,1.1562817733637651,1.1881393278929657,1.1367335450929248,1.165549397468567,87148800
2007-03-01,1.130216579793852,1.1782924194718036,1.1060345403736198,1.1533856391906738,109964800
2007-03-02,1.1444083192080952,1.1539651789182745,1.1129854917526245,1.1129854917526245,124332800
2007-03-05,1.1003869824135994,1.1341267698931,1.0966215330407727,1.0976355075836182,134688000
2007-03-06,1.115011667552733,1.1433937694693523,1.115011667552733,1.1377460956573486,109542400
2007-03-07,1.1360087925201408,1.1432495725976397,1.126161928200223,1.127320408821106,84012800
2007-03-08,1.1510684036465975,1.1568606947348683,1.1357193680846822,1.148317813873291,76480000
2007-03-09,1.1606265297799434,1.1613502764007686,1.1265967392299248,1.1442636251449585,65689600
2007-03-12,1.1371671492752211,1.1580193562646148,1.1371671492752211,1.1548340320587158,41395200
2007-03-13,1.141366950724464,1.1548337585111823,1.104150966985658,1.1111016273498535,104352000
2007-03-14,1.1125504626350178,1.1419464349746704,1.095173587051967,1.1419464349746704,152550400
2007-03-15,1.1354297410345757,1.1445528603003199,1.1280453372984434,1.1387605667114258,68441600
2007-03-16,1.1389051058778812,1.1444081655642875,1.1223975840007159,1.13456130027771,71257600
2007-03-19,1.146869228452065,1.1627984986479625,1.1399185674556667,1.157439947128296,64025600
2007-03-20,1.1555578859163318,1.173079268098398,1.1538201651789712,1.172934651374817,51993600
2007-03-21,1.1743831258768187,1.2198519932124305,1.1606263082876576,1.2163766622543335,119865600
