Date,Close,High,Low,Open,Volume
2005-01-03,47.51510238647461,47.51510238647461,47.197629542021545,47.28652155092831,1497800
2005-01-04,47.24843215942383,47.532040493534176,47.19763533545583,47.52357274145559,90200
2005-01-05,47.28651809692383,47.37117945362776,47.18069382316932,47.26112130466292,120700
2005-01-06,47.32040023803711,47.388126119086934,47.21880980171151,47.21880980171151,43900
2005-01-07,47.29926681518555,47.375460502531986,47.16804560956267,47.37122985232117,68300
2005-01-10,47.21883010864258,47.30772218234413,47.15533484756915,47.30772218234413,73200
2005-01-11,47.328861236572266,47.464316218083596,47.146843302400654,47.32039671313471,265900
2005-01-12,47.375431060791016,47.43046177437227,47.13415173905574,47.13415173905574,46100
2005-01-13,47.50244140625,47.58286895696972,47.3669863484345,47.40508156961543,61100
2005-01-14,47.557472229003906,47.63789978533095,47.35429124286675,47.47281402303068,61300
2005-01-18,47.58286666870117,47.59133119649987,47.37121794919872,47.40084864074894,145600
2005-01-19,47.654823303222656,47.66328783046096,47.45587300334153,47.61249420802524,78900
2005-01-20,47.57012939453125,47.70135369837533,47.51933580678583,47.52780032824315,62200
2005-01-21,47.675960540771484,47.71829284265656,47.47277970152844,47.60400079476879,111900
2005-01-24,47.76061248779297,47.78177540505705,47.629388190953165,47.76907700879848,100500
2005-01-25,47.59976577758789,47.79871596547403,47.56167058220601,47.79871596547403,72900
2005-01-26,47.61671829223633,47.70984422653366,47.599786010591124,47.663281259384995,47000
2005-01-27,47.51510238647461,47.659021859132956,47.26958927835072,47.57012985022619,1000300
2005-01-28,47.790287017822266,47.84108064947526,47.66753035882163,47.68446264587381,64500
2005-01-31,47.790287017822266,47.82838224156201,47.63366578471728,47.63366578471728,83100
2005-02-01,47.78045654296875,47.886682549726586,47.73796678861771,47.85693939750481,57000
2005-02-02,47.738006591796875,47.856979299881495,47.67852023775456,47.74225654330366,118600
2005-02-03,47.7974967956543,47.7974967956543,47.59779120167147,47.716767161102084,46800
2005-02-04,47.95042419433594,48.09913997216845,47.73372220848809,48.08214666192544,749000
2005-02-07,47.967472076416016,48.08219811477022,47.94622555323508,48.0099618810136,218400
2005-02-08,48.1416015625,48.14584826640953,47.97588934078456,48.137351616831765,101800
2005-02-09,48.31159973144531,48.35409273912716,48.116144214801885,48.17138382808376,78800
2005-02-10,48.1416015625,48.256324161472726,48.018379072190804,48.256324161472726,56600
2005-02-11,48.00142288208008,48.09490231480942,47.90369350010992,48.06090920440576,65000
2005-02-14,48.08213806152344,48.13737441433521,47.92917236261058,48.09488466280614,69600
2005-02-15,48.009925842285156,48.094908629452156,47.91219968924543,47.992929284851755,52800
2005-02-16,47.78045654296875,48.05664480889121,47.71672353232242,48.05664480889121,194700
2005-02-17,47.67426300048828,47.84422537539053,47.5340470398244,47.63177321720339,73800
2005-02-18,47.59354019165039,47.627530078081975,47.51280732262873,47.58929024018527,55400
2005-02-22,47.551063537597656,47.6105499074891,47.461830740996454,47.47882730978887,56400
2005-02-23,47.619041442871094,47.780503966364996,47.55530512720435,47.63178805765171,66900
2005-02-24,47.52550506591797,47.759203529746145,47.52550506591797,47.67422079664508,86400
2005-02-25,47.61051559448242,47.68274852846874,47.534032710919945,47.65300536495898,66600
2005-02-28,47.342796325683594,47.58924138947286,47.29180992749257,47.37678941898414,192300
2005-03-01,47.3338737487793,47.42344813863642,47.240032981988385,47.355199124864086,92400
2005-03-02,47.3509407043457,47.43198234838297,47.29548756157596,47.32961207185082,60300
2005-03-03,47.346656799316406,47.46182291099418,47.28267417981044,47.38931079422331,109400
2005-03-04,47.500221252441406,47.6153873822257,47.45330087437958,47.53007937899969,64100
2005-03-07,47.63671875,47.687905507454644,47.47463223283149,47.500223984412855,53100
2005-03-08,47.42343521118164,47.50874320085032,47.350923094534146,47.50874320085032,65600
2005-03-09,46.97132873535156,47.27843965817391,46.97132873535156,47.24005201318114,69800
2005-03-10,47.03529357910156,47.17605474240821,46.94571918089526,47.17605474240821,93500
2005-03-11,46.95426940917969,47.04811021963949,46.85189584088157,46.92441126533281,71100
2005-03-14,46.95000457763672,47.00545448823885,46.80071385348199,46.92014643280577,55200
2005-03-15,46.75800704956055,47.04805866666018,46.75374067531627,46.93288934209516,73700
2005-03-16,46.92008972167969,47.09497525451959,46.813453154130414,46.834781769356184,60200
2005-03-17,46.81349182128906,46.99264062171619,46.66420115426645,46.9755783663004,252800
2005-03-18,46.6727294921875,46.85614466547273,46.583155094205274,46.851878288151944,62000
2005-03-21,46.61726379394531,46.78361665582123,46.58313929553711,46.62153016981916,95900
2005-03-22,46.2163200378418,46.81348588449329,46.2163200378418,46.621541230419474,97500
2005-03-23,46.3527946472168,46.41677725550786,46.08833797257335,46.09686746834319,124800
2005-03-24,46.45091247558594,46.51062872263897,46.378400354777455,46.51062872263897,48500
2005-03-28,46.3827018737793,46.45095092936259,46.32298557729095,46.45095092936259,53000
2005-03-29,46.46369552612305,46.587394362105876,46.32293444507805,46.35705893520238,83700
2005-03-30,46.583168029785156,46.62155892774816,46.32297426393502,46.32297426393502,91400
2005-03-31,46.745216369628906,46.75374911965858,46.60872165776987,46.625783903538576,69100
2005-04-01,46.78806686401367,46.92082829650031,46.64245797256519,46.912264412995995,104000
2005-04-04,46.50111389160156,46.890834175673945,46.471135408211374,46.7280943040429,379500
2005-04-05,46.642452239990234,46.67243072968694,46.38120971517168,46.595342717979655,141300
2005-04-06,46.61675262451172,46.7794957927846,46.54394818997397,46.72381912262379,259800
2005-04-07,46.38120651245117,46.856582007252015,46.38120651245117,46.59533950047281,156800
2005-04-08,46.531097412109375,46.54822844267391,46.3041169750968,46.54822844267391,115700
2005-04-11,46.65959167480469,46.719548669193784,46.51826634083675,46.52683022543042,71600
2005-04-12,46.84800720214844,46.92937876987027,46.496829289878335,46.496829289878335,57100
2005-04-13,46.959381103515625,46.993643177580346,46.8480309965109,46.8523145726218,58400
2005-04-14,46.78806686401367,46.93795933091967,46.76665225413679,46.93367575546215,67400
2005-04-15,47.002201080322266,47.066441644164776,46.809482656205546,47.066441644164776,93900
2005-04-18,47.010738372802734,47.10924095063218,46.98504346876416,47.04071684998405,116400
2005-04-19,47.20774459838867,47.21630847745931,46.985044533643894,47.122089470637206,60500
2005-04-20,47.23344039916992,47.24628785172414,47.02359105016316,47.02359105016316,324400
2005-04-21,46.985069274902344,47.24202825864738,46.985069274902344,47.21633334049611,81200
2005-04-22,47.20774459838867,47.3276585098317,47.117805897397375,47.271981859940986,149000
2005-04-25,47.32342529296875,47.32342529296875,47.16924916636789,47.23777334148494,45200
2005-04-26,47.24633026123047,47.34911324133392,47.08787058020314,47.1306998170406,49400
2005-04-27,47.47758483886719,47.524694375954866,47.28058280532388,47.40906068768098,350000
