Date,Close,High,Low,Open,Volume,Adj Close
1998-12-22,5.736630916595459,5.7674523024721465,5.717367080125504,5.748188466002191,30400,
1998-12-23,5.856061935424805,5.856061935424805,5.7481871102985584,5.755892454950433,135600,
1998-12-24,5.825239658355713,5.871471719136314,5.81753431489228,5.871471719136314,24600,
1998-12-28,5.79442024230957,5.856063010844779,5.755893511975065,5.856063010844779,27000,
1998-12-29,5.852210521697998,5.852210521697998,5.755893230278555,5.809830650107135,44000,
1998-12-30,5.763596057891846,5.848354823449078,5.759743857026926,5.848354823449078,43600,
1998-12-31,5.755893230438232,5.755893230438232,5.725071847678188,5.755893230438232,26000,
1999-01-04,5.752041816711426,5.856063527494884,5.740483326294328,5.740483326294328,57200,
1999-01-05,5.721217155456543,5.786712095023551,5.713511813119627,5.786712095023551,85400,
1999-01-06,5.909997940063477,5.917703282879726,5.748185740922234,5.7867124550034825,112800,
1999-01-07,5.883030414581299,5.913851789534983,5.81368232093551,5.909998647368913,145200,
1999-01-08,5.909997940063477,6.05639945357222,5.7635964265547335,5.917703282879726,842200,
1999-01-11,5.798272132873535,5.863767089994445,5.779008301571397,5.856061745592349,70000,
1999-01-12,5.709661483764648,5.8175363296117535,5.701956137632712,5.794420291215945,178400,
1999-01-13,5.62490177154541,5.7173659102557455,5.594080391975298,5.609491081760354,84800,
1999-01-14,5.517027854919434,5.640313393576851,5.517027854919434,5.609492008912497,140000,
1999-01-15,5.601785182952881,5.60949052708349,5.536290228139586,5.563258462299835,21400,
1999-01-19,5.601785182952881,5.624901215344709,5.555553118169225,5.624901215344709,25600,
1999-01-20,5.555551528930664,5.624899606268218,5.551699328264215,5.570962212783454,31600,
1999-01-21,5.601785182952881,5.648017247736536,5.547847774038616,5.555553118169225,47800,
1999-01-22,5.5709638595581055,5.624901268986745,5.563258515354014,5.609490580578563,38600,
1999-01-25,5.563258171081543,5.594079545990582,5.517026108717984,5.594079545990582,36400,
1999-01-26,5.509321212768555,5.570963967596734,5.46308914664742,5.570963967596734,51400,
1999-01-27,5.409154415130615,5.517029289506439,5.393743718791211,5.517029289506439,74200,
1999-01-28,5.378332614898682,5.42456470041357,5.332100529383793,5.42456470041357,61600,
1999-01-29,5.378332614898682,5.378332614898682,5.285868443868905,5.347511224555423,37200,
1999-02-01,5.324393272399902,5.393741375803085,5.324393272399902,5.378330686157933,46200,
1999-02-02,5.332099437713623,5.378331513763164,5.308983399688853,5.332099437713623,53000,
1999-02-03,5.455383777618408,5.486205154893089,5.362919645794367,5.362919645794367,58800,
1999-02-04,5.486206531524658,5.501617224028941,5.43997445401181,5.455385146516092,52000,
1999-02-05,5.640312194824219,5.655722883881115,5.470794615198354,5.501615993312147,132000,
1999-02-08,5.717366218566895,5.717366218566895,5.655723456102562,5.663428801410603,62200,
1999-02-09,5.609489917755127,5.725070067159422,5.609489917755127,5.725070067159422,128600,
1999-02-10,5.62490177154541,5.686544530685634,5.594080391975298,5.632607116437938,138600,
1999-02-11,5.57866907119751,5.601785103260483,5.493910286966608,5.601785103260483,433600,
1999-02-12,5.463090419769287,5.578670612007001,5.463090419769287,5.517027842813554,484600,
1999-02-16,5.424563407897949,5.53243824839592,5.370625987648964,5.505470008568409,73200,
1999-02-17,5.370622158050537,5.447675560605064,5.362916817795084,5.393738178816895,83400,
1999-02-18,5.386035919189453,5.4168572978400364,5.308982472562994,5.362919885201515,166000,
1999-02-19,5.355210304260254,5.4168530127985015,5.308978272856568,5.40914767423122,260600,
1999-02-22,5.409154415130615,5.424565111470018,5.347511629773002,5.393743718791211,159000,
1999-02-23,5.362922191619873,5.447681019360992,5.362922191619873,5.424564975431596,619200,
1999-02-24,5.339803218841553,5.447678031343402,5.339803218841553,5.378329937592214,69000,
1999-02-25,5.3667707443237305,5.401444310255474,5.332096237798557,5.335949378787323,89200,
1999-02-26,5.332099437713623,5.424563589812704,5.332099437713623,5.38603685977142,49800,
1999-03-01,5.278161525726318,5.347509633363599,5.262750835140256,5.343657431014037,26600,
1999-03-02,5.224225044250488,5.308983857652782,5.2011090042316805,5.285867817633975,110200,
1999-03-03,5.339803218841553,5.36291925009195,5.231928406339703,5.270455125090364,206600,
1999-03-04,5.532436370849609,5.563257743389162,5.386034851286737,5.386034851286737,180800,
1999-03-05,5.63646125793457,5.678840192055885,5.578670690703475,5.671134845798007,185400,
1999-03-08,5.717366218566895,5.732776909182978,5.644165908437454,5.667281944361579,215200,
1999-03-09,5.6557230949401855,5.748187232732123,5.632607060492201,5.6557230949401855,158000,
1999-03-10,5.979346752166748,5.994757439672332,5.678838345807852,5.678838345807852,3467600,
1999-03-11,6.064109325408936,6.225921645400788,5.979350491127489,6.164278856832463,1818000,
1999-03-12,6.040991306304932,6.179687535276218,5.979348537873249,6.133455458952456,1208600,
1999-03-15,5.994758129119873,6.071811575509589,5.921557825346557,6.056400886231645,1046000,
1999-03-16,5.963937282562256,5.994758663867487,5.917705210604409,5.940821246583332,546600,
1999-03-17,6.118045806884766,6.1257511542486,5.979349554335741,5.99476024906341,725600,
1999-03-18,6.195098876953125,6.241330958124417,6.148866795781833,6.225920264400653,665200,
1999-03-19,6.132307529449463,6.256036306840625,6.093642286514725,6.248303258253677,520800,
1999-03-22,6.170966625213623,6.217364870515981,6.12070233145676,6.186432706981075,330000,
1999-03-23,6.062707901000977,6.124572267337721,6.000843534664232,6.124572267337721,275800,
1999-03-24,6.031777381896973,6.116840909077571,5.9776460464184105,6.093641765301044,122200,
1999-03-25,6.047239780426025,6.078171953215929,5.954443262056317,6.016307607636122,333000,
1999-03-26,6.12457275390625,6.155504939532039,6.054975336248225,6.109106661093355,89400,
1999-03-29,6.29469633102417,6.356560668429813,6.271497204497054,6.27923024667276,168800,
1999-03-30,6.178704738616943,6.26376825817237,6.16323864415232,6.256035210940059,121600,
1999-03-31,6.085907459259033,6.232835339469861,6.085907459259033,6.225102293142975,134000,
1999-04-01,6.078171730041504,6.10137085878212,6.0124413372639065,6.093637815868581,44000,
1999-04-05,6.225103855133057,6.248302999934794,6.078175938055382,6.078175938055382,116800,
1999-04-06,6.163234710693359,6.217366006772222,6.116836456911478,6.209632964475242,85200,
1999-04-07,6.101372241973877,6.163236599306946,6.054973973974076,6.155503554640312,1672800,
1999-04-08,6.163234710693359,6.232832091366183,6.105237365453451,6.128436492344393,1704600,
1999-04-09,6.279232501983643,6.31016468179637,6.159370777196931,6.167103822150113,104800,
1999-04-12,6.325631141662598,6.372029414095331,6.248300687608043,6.248300687608043,125000,
1999-04-13,6.317899227142334,6.368164503262764,6.286967039983742,6.286967039983742,135600,
1999-04-14,6.240566253662109,6.348828865249804,6.240566253662109,6.310163646825627,54000,
1999-04-15,6.511221885681152,6.542154056159448,6.279230607093938,6.279230607093938,518800,
1999-04-16,6.716148853302002,6.720014903122948,6.526688812699388,6.580820118017985,177000,
1999-04-19,6.797348499298096,7.013873821232506,6.789615452086152,6.897878113053357,491000,
1999-04-20,6.689079284667969,6.820540958470692,6.62334891975389,6.820540958470692,772800,
