Date,accum_25,adr_cc,age_52w_high,at_new_high,bbw_pctile,beta_120,corr_120,dist_52w_high,dist_52w_low,ep_gap_20,ep_gap_vol_20,fip,gap_1d,mansfield_rs,max_dret_21,mom_12_1,nearness_52wh,px_vs_sma200,px_vs_sma50,ret_12m,ret_1m,ret_3m,ret_6m,rs_ibd_raw,rs_line,rs_line_new_high,sma200_slope,tightness_20,trend_template,vcp_contraction,vol_20d,vol_dryup,vol_shock
2015-04-30,-0.17784660976513822,-0.2499836513042676,0.40465949460271305,0.10099192830295056,-0.07942087775435254,-0.27946881878209834,-0.067501100513573,-0.3848405883424911,0.20924521699870197,-0.06178463258433912,,0.12177783545521859,-0.05803805331589394,0.3646621913755832,-0.21165200658964417,0.418604661662622,0.3848405883424911,0.3605955171236773,-0.18409392840794164,0.39854822506913484,-0.238536204970541,-0.07229751580448573,0.34928291664315136,0.3586997008860545,0.42933643509033026,-0.07141498939752339,0.43073455455683235,0.14699291496796998,0.17544264961160083,0.07542302810094446,-0.2051192469387627,-0.009796675974225497,-0.032524722363313704
2015-05-14,-0.08812873621436333,-0.1159972910435126,0.36912614885970607,0.12550438648805398,-0.18842544972182557,-0.2335872227552345,-0.08410971273773915,-0.37640264705117904,0.2177867825498053,-0.013566454088831198,,0.06788020139536172,0.10438896689367175,0.3334072135624076,-0.050893391274902645,0.3379895027936114,0.37640264705117904,0.3315944931163955,-0.0041501213386759975,0.3581091483718043,0.108088266832214,0.0905531914893617,0.28274056097973926,0.3448406794965856,0.4027579621377682,,0.3734636477414951,0.11266820926688866,0.24407291548282756,-0.09586455217563068,-0.11672983802697669,0.009210903549861729,-0.026692477002088152
2015-05-29,-0.031638076077674514,-0.19366071225395384,0.3284051391582343,-0.022233950126217553,-0.05851288998158524,-0.20410023139003328,-0.11050713922907614,-0.32598700762496174,0.24001153564625735,-0.08877313054802213,,-0.006275035693075974,-0.0905431728055806,0.3021055865286153,-0.04923552447579509,0.29719329533269373,0.32598700762496174,0.2998247809762203,0.061723290476732286,0.3202189739827304,0.19328946328799596,0.037675378840531626,0.3151882160392798,0.32266719340820593,0.3519195284971723,0.06746009087756026,0.3697157810899989,0.23517806348845147,0.14886237932759633,0.02294891341449539,-0.20281852315394241,0.03126408010012516,0.04173034474911822
2015-06-12,0.0018577858567097017,-0.26515085501439134,0.29546420995291917,-0.05851961984185416,0.07750927159427645,-0.18615162452286443,-0.09752131377223086,-0.24999028595792377,0.21063082016498383,-0.20435713076358714,,0.020083658178862783,-0.007272258189352833,0.21914484014108546,-0.13599999999999998,0.3508030927253231,0.24999028595792377,0.21554829901012632,0.025901913200519218,0.3425956318076641,0.11440615714276757,-0.0964447633559886,0.1622436932106778,0.2787218240307015,0.29031876264318524,0.07334081583242649,0.3855159858914553,0.16758733562842146,0.13254774963920346,0.06056662339861165,-0.27654021107285964,-0.027407415768384222,0.0073755855296574295
2015-06-26,-0.02530846480618218,-0.19721342080109502,0.21161821003594536,-0.026355292171607234,-0.03154576830529642,-0.1588902863664419,-0.1413447765245271,-0.20130697890624746,0.1475996232180962,-0.23099029995940965,,-0.07235309299703196,0.04787465234479435,0.12750256001820456,-0.21449175264288983,0.3330183418928833,0.20130697890624746,0.12597064512458755,0.06900547434956825,0.2968454201704385,-0.034613996096021046,-0.12101214999234074,0.11526248659630903,0.20168451944240645,0.23018658247045923,0.0015580385807408008,0.32458413926499036,0.1535507575492902,0.09945179400262831,-0.06891291833624923,-0.2137009684698606,0.02542581409786105,-0.11576612675658898
2015-07-13,0.1763939224969434,-0.3204630085263497,0.1823702892925402,0.05862051073359079,0.029434171842820413,-0.1614157837431425,-0.13242925252751472,-0.2718816892789317,0.19026145156615543,-0.28270993293003566,,-0.023651084845384758,-0.10914390798587889,0.18640690783904285,0.04243875061923485,0.2662880039989358,0.2718816892789317,0.18573937581127603,0.277070304766563,0.3065858764841416,0.3520152852333728,0.14494787554563737,0.09120160362085572,0.22020595773347057,0.2675115694909495,0.012979631467771605,0.31039246007111015,0.34842676277012297,0.10514614106304004,0.029012216282942625,-0.3144156528235766,-0.002891255642539575,-0.012202397748986158
2015-07-27,0.18733520003373852,-0.37361808730113943,0.12463895526120464,0.05175349078286052,0.16967878998858085,-0.08277979463494885,-0.14376520072089174,-0.2810026849086722,0.20325757124137825,-0.2740425640556776,,-0.07619238015985097,0.38521110162751543,0.19627924826457474,-0.04036470580857962,0.22749747603012457,0.2810026849086722,0.19588915853039113,0.3322283406656114,0.30061533803279955,0.38479135276514953,0.18803785403730813,0.06334242391016115,0.2143155002656103,0.2555983088561064,0.058765987028934756,0.25890129239799087,0.23785918980343043,0.04593383701827216,0.12841878102332982,-0.3511260892038589,0.16603914549622548,-0.14795435264987722
2015-08-10,0.2332045253213621,-0.403487704572965,0.101393809708562,0.05060324964767688,0.2277635721973612,-0.2471402781359732,-0.16875478053092272,-0.226914487955146,0.03684408911460709,-0.2823163385179632,,-0.07836557747460277,-0.2054179629379918,0.11683561811955062,-0.27977675891471765,0.14566685652119188,0.226914487955146,0.11828102198608435,0.3136440082122914,0.19356063219223987,0.2066836919565269,0.19566021474089798,0.032182699492795314,0.14487300020918437,0.19040403531488184,0.06769701460103912,0.09742523719046096,0.24955895233273595,0.014379992725592016,0.15537198878114172,-0.3931107556146511,0.0712221087983075,-0.03037750167219733
2015-08-24,0.2549746738920042,-0.37571900026687893,0.14146325707282562,,0.04738452724886486,-0.26618194562924463,-0.11755796703720603,-0.3515629443000641,0.16546782803646887,-0.19015585300390772,,-0.11200418741237146,0.1938927372633596,0.2677022781571571,-0.1494114558358629,0.1589468972782593,0.3515629443000641,0.26879204190282696,0.4013399130312969,0.27543625714856723,0.3754033585739994,0.3050330311266292,0.17797616292269813,0.2800285370570149,0.3058444080741522,0.14668662979543662,0.1411976382629354,0.39374700303547755,-0.022981069065926816,0.01790175978147955,-0.3316238611534814,0.00517895149866763,0.06148231614522216
2015-09-08,0.11580300689540357,-0.40345213969351906,0.03429044542742338,-0.08384655843527658,-0.152447636440844,-0.3557832628232955,-0.0664769875575024,-0.16759552590476698,-0.09704229618152335,-0.3968401627432495,,-0.08510082272887454,-0.22677129968457088,0.07164269933808647,-0.3664671561658442,0.12645289565161805,0.16759552590476698,0.0740289340962619,0.16733257946978264,0.13390093527574431,0.008608028720626633,0.25635590857350304,0.026371665352690515,0.14910693620595022,0.1181572741121918,0.08149788100614673,0.08606386688453833,0.2528264818257625,0.027654334149231408,-0.11312626332762425,-0.39208918294533385,-0.12434824969195193,0.11085585555798026
2015-09-22,0.024322032140571225,-0.318484247057537,-0.03347043191511675,,-0.030423490029053223,-0.29149057381575394,-0.09657429469004196,-0.19471901868397543,-0.04740858833094138,-0.3297051817821675,,0.011757996550786486,0.25186851530354193,0.09795726973417812,-0.31757284390250573,0.09747742266836837,0.19471901868397543,0.09931635707270318,0.21956136373005727,0.10615611147481721,-0.0015111734993780161,0.23592392570148288,0.06161283373809631,0.13698317914399014,0.1550286774894544,0.05454627819596783,0.016755078441913124,0.26407687483766906,0.01550714612964423,-0.06954633725915492,-0.3326642875206759,-0.055341960882857984,0.02040567557856823
2015-10-06,0.17048664204511144,-0.35217006650444965,0.08448139851844241,0.07991615541777657,0.14016685867649525,-0.3544031782469737,-0.08315863245118608,-0.282781374618158,0.01730298238940159,-0.3807110610637978,,0.05963531684518393,-0.008016342738493196,0.20057580689006402,-0.26631704270501555,0.1729460147158039,0.282781374618158,0.20130967406010625,0.12849877470700768,0.22865525020037683,0.14425036451798853,0.18883068705316255,0.18166367603057607,0.21015585105743192,0.24404029226552576,0.027627938449515606,0.15990983409780607,0.1805180580427324,0.06644470764926017,0.12724097005096738,-0.3780240557461759,-0.05492478568313433,0.0852999568220134
2015-10-20,0.07184582449917873,-0.12791811340614878,-0.026022869613994477,0.033672448668687203,0.007445178936678424,-0.17878750727495854,-0.09289224579570098,-0.02903986354610495,-0.09102953275454322,-0.23117686561043294,,0.09727069094406673,-0.09570475387584798,-0.03472833497534791,-0.1460974772053094,-0.01616787774771471,0.02903986354610495,-0.03486173726964868,-0.05421577891542385,-0.022731799610747193,-0.03895473869413709,0.00900616594011623,-0.019744078611638148,-0.024490163447122154,0.018814902369581943,0.022456134009823048,0.003481659293352114,0.04508218609067174,-0.027376066968004525,0.017532175713914674,-0.13137170553497465,-0.16254993814334343,0.15415763878446545
2015-11-03,-0.025609947738689985,-0.318921026753925,-0.00926729895622334,-0.04327308243304765,0.06857628611571023,-0.4069381711139128,0.0446156911342434,-0.09359643867646329,-0.09959924214167035,-0.2767119629717541,,0.08500892338022151,-0.11100665756601924,0.025180448472270363,-0.24146646434505442,0.10707099198712036,0.09359643867646329,0.026931080219610794,-0.10500551925416593,0.04746866341349106,-0.15094122992549888,0.07298676064867775,0.08019315788470954,0.03192263546279641,0.0414574595563827,,0.023740089008801684,0.23155538977993287,-0.031829029752676666,0.06862073325769279,-0.2773307958360178,-0.009484829740407092,0.032672532226976345
2015-11-17,-0.046962505415994144,-0.22897464827817884,-0.0621792286481613,-0.0027758184256598223,-0.1020334175026766,-0.3951131007807926,0.0507495292737226,-0.06481527237326985,-0.13450249391058547,-0.26912343791485854,,0.057861321694636425,-0.2371126943654126,0.004193861963616164,-0.21019264303997404,0.04565648982496642,0.06481527237326985,0.00561492443634797,-0.12326562136891175,-0.0020799205004306946,-0.12106074429245897,-0.054201541272118646,0.02479529744099063,-0.013569170483615146,0.01500636585761914,0.018096810681151983,-0.07867914233259381,0.15967531685088018,0.0022224772486812458,-0.07324182706109114,-0.19364696836681417,-0.06847954800213253,0.06841290685276065
2015-12-02,-0.08839158237539387,-0.03996568956885875,-0.16368234768756962,-0.0907647883852259,-0.2392279286046361,-0.3602014080479106,0.10625672902227305,0.045716360906439095,-0.18225989107618878,-0.23216787183815882,,0.04751731131107228,-0.16729151028467715,-0.09043531655539473,-0.184551279104964,-0.09318480488149582,-0.045716360906439095,-0.08993388777629029,-0.180206370701837,-0.10991406103764187,-0.15527768219497318,-0.08044666102263404,-0.03912454889068118,-0.09211165768305045,-0.08194931283446277,0.011488823644950638,-0.16932844127468355,0.0880412868026579,-0.10142976950003076,-0.2103800735817707,-0.03204729257737756,-0.13988547353429862,0.2052592316299888
2015-12-16,0.06904635250928592,-0.14938931377691106,-0.2767870453704581,-0.03350526592000199,-0.049658652066816154,-0.3275296820302243,0.18209746232399562,0.08565850927789728,-0.16682181686929776,-0.23328910169927128,,0.1284967041229562,-0.20181705114084947,-0.1225560500170325,-0.11648615516983159,-0.22802225214309219,-0.08565850927789728,-0.12176192222321064,-0.08369179395733799,-0.1981730449319305,-0.06482841392509629,-0.07254397207403594,-0.09265212978278403,-0.13510298930157277,-0.13171510133732528,,-0.22905336061429904,0.03563656265350359,-0.12647911828293876,-0.019859660574412533,-0.15127033951528454,-0.09026205336114664,0.024865629836484757
