Date,raw_ret,total_mult,idle,park_ret,tc_drag,net_ret
2010-05-17,-0.0020882754886570945,0.25000000000000266,0.7499999999999973,0.0,2.6645352591003758e-18,-0.0005220688721642819
2010-05-18,0.00416358839359227,0.25000000000000133,0.7499999999999987,-0.00021778576941389183,1.3322676295501879e-18,0.0008775577713376533
2010-05-19,-0.001308678820247794,0.25000000000000067,0.7499999999999993,0.00021783321038726378,6.661338147750939e-19,-0.00016379479727150233
2010-05-20,0.004402838931976776,0.25000000000000033,0.7499999999999997,0.0,3.3306690738754697e-19,0.0011007097329941951
2010-05-21,-0.0001351027118079466,0.25000000000000017,0.7499999999999998,0.0,1.6653345369377348e-19,-3.377567795198684e-05
2010-05-24,0.0005220265411266717,0.2500000000000001,0.7499999999999999,0.0,5.551115123125783e-20,0.00013050663528166792
2010-05-25,0.0018411408080017885,0.25,0.75,0.0,1.1102230246251566e-19,0.000460285202000447
2010-05-26,2.729310706971219e-05,0.25,0.75,0.0002182989309817973,0.0,0.00017054747500377604
2010-05-27,-0.005852146089338723,0.25,0.75,-0.0004359895243486456,0.0,-0.001790028665596165
2010-05-28,0.002514666573366911,0.25,0.75,0.00021783321038726378,0.0,0.0007920415511321755
2010-05-31,0.0,0.25,0.75,0.0,0.0,0.0
2010-06-01,0.0015139886414650533,0.25,0.75,0.0,0.0,0.00037849716036626334
2010-06-02,-0.0025610307423187,0.25,0.75,0.0002182989309817973,0.0,-0.00047653348734332706
2010-06-03,-0.0031234735265479596,0.25,0.75,-0.0004359895243486456,0.0,-0.001107860524898474
2010-06-04,0.0077776911967432135,0.25,0.75,0.00043617969412612645,0.0,0.002271557569780398
2010-06-07,0.003660805216205257,0.25,0.75,-0.00021825128695918128,0.0,0.0007515128388319283
2010-06-08,-0.0017824748213223524,0.25,0.75,0.0002182989309817973,0.0,-0.0002818945070942401
2010-06-09,-0.00026846135843563697,0.25,0.75,0.0,0.0,-6.711533960890924e-05
2010-06-10,0.0052222165724940105,0.25,0.75,0.0,0.0,0.0013055541431235026
2010-06-11,0.0029023325480266376,0.25,0.75,0.0,0.0,0.0007255831370066594
2010-06-14,-0.0006867221950696956,0.25,0.75,-0.0004359895243486456,0.0,-0.000498672692028908
2010-06-15,0.011879268657983527,0.25,0.75,0.0,0.0,0.002969817164495882
2010-06-16,0.0008285741084429884,0.25,0.75,0.0,0.0,0.0002071435271107471
2010-06-17,-0.00038530774536549387,0.25,0.75,0.0,0.0,-9.632693634137347e-05
2010-06-18,0.0019349216349743518,0.25,0.75,0.00021783321038726378,0.0,0.0006471053165340358
2010-06-21,-0.0014759923853147029,0.25,0.75,-0.00021778576941389183,0.0,-0.0005323374233890945
2010-06-22,-0.006898522081295365,0.25,0.75,0.00021783321038726378,0.0,-0.0015612556125333935
2010-06-23,0.0020185318759674323,0.25,0.75,0.0,0.0,0.0005046329689918581
2010-06-24,-0.006449989404546351,0.25,0.75,0.0,0.0,-0.0016124973511365878
2010-06-25,0.003676448703087135,0.25,0.75,0.0,0.0,0.0009191121757717838
2010-06-28,0.0009115432277716339,0.25,0.75,0.0,0.0,0.00022788580694290848
2010-06-29,-0.018830710828495786,0.25,0.75,0.0,0.0,-0.004707677707123947
2010-06-30,-0.0054410779470154165,0.25,0.75,0.0002182989309817973,0.0,-0.0011965452885175061
2010-07-01,-0.0007917516870231874,0.25,0.75,-0.00021825128695918128,0.0,-0.0003616263869751828
2010-07-02,-0.003026596461023206,0.25,0.75,0.0,0.0,-0.0007566491152558015
2010-07-05,-4.425e-05,0.25,0.75,0.0,0.0,-1.10625e-05
2010-07-06,0.0048100816326439545,0.25,0.75,-0.00021778576941389183,0.0,0.0010391810811005698
2010-07-07,0.014616051096417483,0.25,0.75,0.0,0.0,0.0036540127741043708
2010-07-08,0.002676748231256605,0.25,0.75,0.00021783321038726378,0.0,0.0008325619656045991
2010-07-09,0.005030526238071944,0.25,0.75,-0.00021778576941389183,0.0,0.001094292232457567
2010-07-12,-0.0013128828974422594,0.25,0.75,0.00021783321038726378,0.0,-0.00016484581657011702
2010-07-13,-0.0011883645696666174,0.25,0.75,0.0,0.0,-0.00029709114241665435
2010-07-14,0.0015312664060970695,0.25,0.75,0.0,0.0,0.00038281660152426737
2010-07-15,0.005276048944836615,0.25,0.75,0.0,0.0,0.0013190122362091538
2010-07-16,-0.000671840304055192,0.25,0.75,0.0,0.0,-0.000167960076013798
2010-07-19,-0.002491371641824381,0.25,0.75,-0.00021778576941389183,0.0,-0.0007861822375165141
2010-07-20,0.0017093431039295383,0.25,0.75,0.0,0.0,0.00042733577598238456
2010-07-21,0.0038242392650725487,0.25,0.75,0.0,0.0,0.0009560598162681372
2010-07-22,-0.0011571701548747002,0.25,0.75,0.0,0.0,-0.00028929253871867505
2010-07-23,-0.0031314790095344712,0.25,0.75,0.00021783321038726378,0.0,-0.00061949484459317
2010-07-26,-0.004263572294402014,0.25,0.75,-0.0004355715388278947,0.0,-0.0013925717277214246
2010-07-27,-0.006805436972010945,0.25,0.75,0.0,0.0,-0.0017013592430027362
2010-07-28,-0.002604265319039599,0.25,0.75,0.00021788067203343253,0.0,-0.0004876558257348254
2010-07-29,0.0009077129087988237,0.25,0.75,-0.00021783321038726378,0.0,6.35533194092581e-05
2010-07-30,0.012702619048748542,0.25,0.75,0.00021788067203343253,0.0,0.00333906526621221
2010-08-02,-0.0021155755638566495,0.25,0.75,-0.00021783321038726378,0.0,-0.0006922687987546102
2010-08-03,0.002080061458076144,0.25,0.75,0.0,0.0,0.000520015364519036
2010-08-04,0.001799300286048457,0.25,0.75,0.0,0.0,0.00044982507151211426
2010-08-05,0.0007726270942993745,0.25,0.75,0.0,0.0,0.00019315677357484363
2010-08-06,0.009023264355004086,0.25,0.75,0.0,0.0,0.0022558160887510216
2010-08-09,-0.000836654256117362,0.25,0.75,0.0,0.0,-0.0002091635640293405
2010-08-10,0.00047975762415070956,0.25,0.75,0.00021788067203343253,0.0,0.0002833499100627518
2010-08-11,0.009688714233457444,0.25,0.75,0.00021783321038726378,0.0,0.0025855534661548087
2010-08-12,0.006771645832692107,0.25,0.75,0.0,0.0,0.0016929114581730267
2010-08-13,0.0028633121992950976,0.25,0.75,0.0,0.0,0.0007158280498237744
2010-08-16,0.01602348305897539,0.25,0.75,-0.00021778576941389183,0.0,0.0038425314376834283
2010-08-17,-0.0012658400033206112,0.25,0.75,0.00021783321038726378,0.0,-0.00015308509303970497
2010-08-18,0.00076240137040178,0.25,0.75,-0.00021778576941389183,0.0,2.726101554002613e-05
2010-08-19,0.0034226297852624327,0.25,0.75,0.0,0.0,0.0008556574463156082
2010-08-20,0.0003228131541528841,0.25,0.75,0.00021783321038726378,0.0,0.00024407819632866887
2010-08-23,-0.0019077453086035227,0.25,0.75,-0.00021778576941389183,0.0,-0.0006402756542112995
2010-08-24,0.006683614549518009,0.25,0.75,0.0,0.0,0.0016709036373795023
2010-08-25,0.0056351576288761395,0.625,0.375,0.00021783321038726378,0.000375,0.0032286609719428113
2010-08-26,-0.0011037838536310943,0.8125,0.1875,-0.00021778576941389183,0.0001875,-0.0011251592128403687
2010-08-27,-0.00696492263441533,0.90625,0.09375,0.0,9.375e-05,-0.006405711137438893
2010-08-30,0.0030339240093496186,0.578125,0.421875,0.00021783321038726378,0.000328125,0.0015177607035373752
2010-08-31,0.006367863846650749,0.7890625,0.2109375,-0.00021778576941389183,0.0002109375,0.004767765880762114
2010-09-01,-0.006369615363556503,0.51953125,0.48046875,0.0,0.00026953125,-0.003578745481847715
2010-09-02,-0.003770083367735183,0.384765625,0.615234375,0.00021783321038726378,0.000134765625,-0.001451345629241881
2010-09-03,-0.006717900485884437,0.3173828125,0.6826171875,0.0,6.73828125e-05,-0.002199528962805119
2010-09-06,0.0,0.28369140625,0.71630859375,0.0,3.369140625e-05,-3.369140625e-05
2010-09-07,0.008747784554873126,0.641845703125,0.358154296875,-0.00021778576941389183,0.000358154296875,0.005178572722419743
2010-09-08,-0.0020099168917417946,0.8209228515625,0.1790771484375,0.0,0.0001790771484375,-0.0018290638546098108
2010-09-09,-0.007616069117457125,0.91046142578125,0.08953857421875,0.0,8.953857421875e-05,-0.00702367572174731
2010-09-10,-0.002379887239480587,0.580230712890625,0.419769287109375,0.0,0.000330230712890625,-0.0017111143824537476
2010-09-13,0.007413445185854186,0.4151153564453125,0.5848846435546875,0.0,0.0001651153564453125,0.0029123195843683337
2010-09-14,0.008475370362342693,0.33255767822265625,0.6674423217773438,0.00021783321038726378,8.255767822265625e-05,0.0028813829152562307
2010-09-15,0.0014975479625416908,0.6662788391113281,0.3337211608886719,0.0,0.0003337211608886719,0.0006640633571071406
2010-09-16,-0.0037598629392346593,0.8331394195556641,0.16686058044433594,0.0,0.00016686058044433595,-0.003299350607247153
2010-09-17,0.0014777925874703847,0.916569709777832,0.08343029022216797,-0.00021778576941389183,8.343029022216797e-05,0.0012528997028389349
2010-09-20,0.008949814523812305,0.958284854888916,0.041715145111083984,0.0,4.1715145111083986e-05,0.008534756567123103
2010-09-21,0.0016729793781992512,0.604142427444458,0.395857572555542,0.0,0.00035414242744445803,0.0006565753951653574
2010-09-22,0.010771946028090104,0.802071213722229,0.197928786277771,0.0,0.000197928786277771,0.008441939038622804
2010-09-23,0.0008612260335953704,0.9010356068611145,0.0989643931388855,0.0,9.89643931388855e-05,0.0006770309286863096
2010-09-24,0.0034601088369385765,0.9505178034305573,0.04948219656944275,0.00021783321038726378,4.948219656944275e-05,0.0032501917204838084
2010-09-27,0.002075219049821376,0.9752589017152786,0.024741098284721375,0.0,2.4741098284721374e-05,0.0019991347530626978
2010-09-28,0.0046299404740777345,0.9876294508576393,0.012370549142360687,-0.00021778576941389183,1.2370549142360687e-05,0.00455760088921155
2010-09-29,0.008245969239389844,0.9938147254288197,0.006185274571180344,0.0,6.1852745711803436e-06,0.00818878038096753
2010-09-30,-0.0030627072100080422,0.9969073627144098,0.003092637285590172,0.0,3.0926372855901718e-06,-0.0030563280047811157
2010-10-01,0.0022841639980421056,0.9984536813572049,0.001546318642795086,0.0,1.5463186427950859e-06,0.0022790856340259365
2010-10-04,-0.0039160631274654575,0.9992268406786025,0.000773159321397543,0.00021783321038726378,7.731593213975429e-07,-0.003913640126299553
2010-10-05,0.013775742789171963,0.9996134203393012,0.0003865796606987715,-0.00021778576941389183,3.8657966069877147e-07,0.013769946595989107
2010-10-06,0.006512760474619898,0.9998067101696506,0.00019328983034938574,0.0,1.9328983034938574e-07,0.006511308334422303
2010-10-07,0.001201098600472374,0.9999033550848253,9.664491517469287e-05,0.0,9.664491517469287e-08,0.0012008858754848403
2010-10-08,0.0007413987763663979,0.9999516775424127,4.8322457587346435e-05,0.0,4.8322457587346434e-08,0.0007413146276978843
2010-10-11,0.0004095042692419156,0.9999758387712063,2.4161228793673217e-05,0.0,2.4161228793673217e-08,0.0004094702138867808
2010-10-12,0.002449192050306071,0.9999879193856032,1.2080614396836609e-05,0.0,1.2080614396836609e-08,0.002449150381946931
2010-10-13,0.004618353209077987,0.9999939596928016,6.040307198418304e-06,0.0,6.040307198418304e-09,0.004618319272498656
2010-10-14,0.004471917517887774,0.9999969798464008,3.020153599209152e-06,0.00021783321038726378,3.020153599209152e-09,0.004471901649746142
2010-10-15,-0.0037390063094892827,0.9999984899232004,1.510076799604576e-06,-0.00021778576941389183,1.510076799604576e-09,-0.0037390025022526387
2010-10-18,0.004118901509749919,0.9999992449616002,7.55038399802288e-07,0.00021783321038726378,7.55038399802288e-10,0.004118897809255152
2010-10-19,-0.019402548553992847,0.9999996224808001,3.77519199901144e-07,-0.00021778576941389183,3.77519199901144e-10,-0.01940254168889575
2010-10-20,0.009980784369799559,0.9999998112404,1.88759599950572e-07,0.0,1.88759599950572e-10,0.009980782297071094
2010-10-21,0.002153873948278485,0.6249999056202,0.3750000943798,0.0,0.0003749999056202,0.0009711711087716607
2010-10-22,-0.005320584997265503,0.4374999528101,0.5625000471899,0.00021783321038726378,0.0001874999528101,-0.002392724446913521
2010-10-25,0.01082972562175634,0.71874997640505,0.28125002359495,-0.00021778576941389183,0.00028125002359495,0.0074413627587292825
2010-10-26,-0.007809952587930553,0.484374988202525,0.515625011797475,0.00021783321038726378,0.00023437498820252502,-0.0039050004291678515
2010-10-27,-0.007408761828048243,0.3671874941012625,0.6328125058987375,0.0,0.00011718749410126251,-0.0028375921841353852
2010-10-28,0.002591477302240788,0.30859374705063125,0.6914062529493687,-0.00021778576941389183,5.8593747050631255e-05,0.0005905415012683606
2010-10-29,0.00356693638713212,0.2792968735253156,0.7207031264746844,0.00021783321038726378,2.9296873525315628e-05,0.001123930383240489
2010-11-01,0.00989782985553643,0.6396484367626578,0.3603515632373422,0.0,0.0003603515632373422,0.0059707798311992985
2010-11-02,0.003982266274399583,0.4448242183813289,0.5551757816186711,-0.0004355715388278947,0.0001948242183813289,0.0013347654949951682
2010-11-03,0.004528350608385987,0.34741210919066445,0.6525878908093355,0.00021788067203343253,9.741210919066445e-05,0.0016179780150339582
2010-11-04,0.016189048650468767,0.6737060545953322,0.32629394540466783,0.0,0.0003262939454046677,0.010580366148554532
2010-11-05,0.002088565268884991,0.4618530272976661,0.5381469727023339,0.0,0.0002118530272976661,0.0007527571648456309
2010-11-08,0.0019375809684542178,0.35592651364883304,0.644073486351167,0.0,0.00010592651364883305,0.0005837099253654062
2010-11-09,0.003294598976064703,0.6779632568244165,0.3220367431755835,0.0,0.00032203674317558346,0.0019115803085676306
2010-11-10,-0.007147784965336258,0.8389816284122082,0.16101837158779175,0.0,0.00016101837158779175,-0.006157878641345905
2010-11-11,0.0019659444182993312,0.9194908142061041,0.08050918579389588,-0.00021783321038726378,8.050918579389588e-05,0.0017096210736649528
2010-11-12,-0.009052837047907606,0.959745407103052,0.040254592896947994,0.0004357613440670871,4.0254592896947885e-05,-0.008711131975372979
2010-11-15,-0.010914993116395811,0.979872703551526,0.020127296448473997,0.0,2.0127296448473996e-05,-0.010715431110657533
2010-11-16,-0.013488527439223312,0.614936351775763,0.385063648224237,0.0,0.000364936351775763,-0.008659522206079021
2010-11-17,-0.00018644170890059155,0.4324681758878815,0.5675318241121186,0.0,0.0001824681758878815,-0.0002630982816455397
2010-11-18,0.008016530742920573,0.3412340879439407,0.6587659120560593,-0.00021778576941389183,9.123408794394079e-05,0.0025008096275703495
2010-11-19,0.002187839951604653,0.29561704397197036,0.7043829560280297,0.0,4.561704397197036e-05,0.0006011457352051759
2010-11-22,0.004841035113170112,0.6478085219859852,0.35219147801401485,0.0,0.0003521914780140148,0.0027838723235309717
2010-11-23,-0.0006174489783544837,0.8239042609929925,0.17609573900700748,0.0,0.00017609573900700736,-0.0006848145832190366
2010-11-24,0.004548535438582049,0.9119521304964963,0.08804786950350374,0.00021783321038726378,8.804786950350374e-05,0.004079178464431918
2010-11-25,0.0,0.9559760652482481,0.044023934751751925,0.0,4.4023934751751814e-05,-4.4023934751751814e-05
2010-11-26,-0.007437645016903946,0.977988032624124,0.022011967375875963,0.0,2.2011967375875964e-05,-0.007295939784814386
2010-11-29,0.0047267523676889555,0.9889940163120621,0.011005983687937926,0.0,1.1005983687938036e-05,0.004663723824545311
2010-11-30,0.0027254596526707755,0.994497008156031,0.005502991843968963,0.0,5.502991843968963e-06,0.0027049584785870926
2010-12-01,0.004084376376750843,0.9972485040780155,0.002751495921984537,-0.00021778576941389183,2.751495921984426e-06,0.00406978749922797
2010-12-02,0.003636863532262729,0.9986242520390077,0.0013757479609922685,0.0,1.3757479609922685e-06,0.003630484376712819
2010-12-03,0.005681842658061898,0.9993121260195039,0.0006878739804960787,0.00021783321038726378,6.878739804961897e-07,0.005677396234153161
2010-12-06,0.0015794433573016184,0.999656063009752,0.00034393699024803936,-0.00021778576941389183,3.439369902480394e-07,0.0015784812867347417
2010-12-07,-0.0006248296761122204,0.999828031504876,0.00017196849512401968,0.0,1.719684951240197e-07,-0.0006248941935882346
2010-12-08,-0.01184751124288956,0.999914015752438,8.598424756200984e-05,0.0,8.598424756200985e-08,-0.01184657852779742
2010-12-09,0.0022320988540972574,0.999957007876219,4.299212378100492e-05,0.00021783321038726378,4.2992123781004924e-08,0.002231969264415594
2010-12-10,-0.0008128890626715182,0.9999785039381095,2.149606189050246e-05,0.0,2.1496061890502462e-08,-0.0008128930848198073
2010-12-13,-0.0004996481966927008,0.9999892519690547,1.074803094525123e-05,0.0,1.0748030945251231e-08,-0.0004996535744893662
2010-12-14,-0.0017604137489666148,0.9999946259845274,5.374015472625615e-06,0.0,5.3740154726256155e-09,-0.0017604096624913622
2010-12-15,-0.004918631800250004,0.9999973129922637,2.6870077363128075e-06,-0.00021778576941389183,2.6870077363128078e-09,-0.004918621856048088
2010-12-16,-0.004160437890486374,0.9999986564961318,1.3435038681564038e-06,0.0,1.3435038681564039e-09,-0.004160433644425843
2010-12-17,0.006886953481473633,0.9999993282480659,6.717519340782019e-07,0.00021783321038726378,6.717519340782019e-10,0.006886948329727258
2010-12-20,0.009048615069301772,0.999999664124033,3.3587596703910094e-07,0.0,3.3587596703910097e-10,0.009048611694213468
2010-12-21,0.0012344057747704163,0.9999998320620165,1.6793798351955047e-07,0.0,1.6793798351955048e-10,0.001234405399528816
2010-12-22,0.002145456262546136,0.9999999160310082,8.396899175977524e-08,-0.00021778576941389183,8.396899175977524e-11,0.002145455980138093
2010-12-23,-0.004730214320265223,0.9999999580155041,4.198449587988762e-08,0.0,4.198449587988762e-11,-0.0047302141636540555
2010-12-24,0.0,0.9999999790077521,2.099224793994381e-08,0.0,2.099224793994381e-11,-2.099224793994381e-11
2010-12-27,-0.0016550480559293316,0.999999989503876,1.0496123969971904e-08,0.0,1.0496123969971905e-11,-0.001655048049053866
2010-12-28,0.006466945371013273,0.999999994751938,5.248061984985952e-09,0.00021783321038726378,5.248061984985953e-12,0.006466945332969483
2010-12-29,-0.004305497453788483,0.999999997375969,2.624030992492976e-09,-0.00021778576941389183,2.6240309924929763e-12,-0.004305497445686232
2010-12-30,0.004173772608633497,0.9999999986879845,1.312015496246488e-09,0.00021783321038726378,1.3120154962464882e-12,0.004173772602131228
2010-12-31,-0.005564629990313394,0.9999999993439923,6.560076926120928e-10,-0.00021778576941389183,6.560078036343953e-13,-0.005564629987461832
2011-01-03,-0.002756470084433227,0.9999999996719962,3.280038463060464e-10,0.00021783321038726378,3.280038463060464e-13,-0.0027564700837856477
2011-01-04,0.0004788320637550662,0.9999999998359981,1.640019231530232e-10,0.0,1.640019231530232e-13,0.0004788320635125349
2011-01-05,-0.008333149524545494,0.999999999917999,8.20009615765116e-11,0.0,8.20009615765116e-14,-0.008333149523944167
2011-01-06,0.008253647738035401,0.9999999999589995,4.100053629940703e-11,0.0,4.100042527710457e-14,0.008253647737655996
2011-01-07,0.0029013206929990563,0.9999999999794997,2.0500268149703516e-11,-0.00021778576941389183,2.0500268149703516e-14,0.0029013206929146135
2011-01-10,8.695203204015681e-05,0.9999999999897499,1.0250134074851758e-11,0.00021783321038726378,1.0250134074851758e-14,8.695203203124824e-05
2011-01-11,0.013322117351588055,0.999999999994875,5.125011526274648e-12,0.0,5.1251225485771106e-15,0.013322117351514656
2011-01-12,-0.0031802719523928665,0.9999999999974375,2.562505763137324e-12,-0.00021778576941389183,2.5625057631373238e-15,-0.003180271952387838
2011-01-13,0.0020703405810082636,0.9999999999987188,1.2811973704174306e-12,0.0,1.2813083927198932e-15,0.00207034058100433
2011-01-14,-0.0016212609830028501,0.9999999999993594,6.405986852087153e-13,0.0,6.405986852087154e-16,-0.001621260983002452
2011-01-17,0.0,0.9999999999996797,3.2029934260435766e-13,0.0,3.202993426043577e-16,-3.202993426043577e-16
2011-01-18,-0.005826710954224536,0.9999999999998399,1.6009416015094757e-13,0.0,1.602051824534101e-16,-0.005826710954223764
2011-01-19,0.002247377041531699,0.99999999999992,8.004708007547379e-14,0.00021783321038726378,8.004708007547378e-17,0.0022473770415314563
2011-01-20,-0.01760193190298425,0.99999999999996,3.9968028886505635e-14,0.0,4.007905118896815e-17,-0.01760193190298359
2011-01-21,-0.004783966549483496,0.99999999999998,1.9984014443252818e-14,-0.00021778576941389183,1.9984014443252817e-17,-0.004783966549483425
2011-01-24,-0.005193505800277569,0.99999999999999,9.992007221626409e-15,0.0,9.992007221626408e-18,-0.005193505800277528
2011-01-25,-0.0012041470743441895,0.999999999999995,4.9960036108132044e-15,0.00021783321038726378,4.996003610813204e-18,-0.0012041470743441873
2011-01-26,0.0031628516265943467,0.9999999999999976,2.4424906541753444e-15,-0.00021778576941389183,2.55351295663786e-18,0.003162851626594336
2011-01-27,0.0024895438389117347,0.9999999999999988,1.2212453270876722e-15,0.00021783321038726378,1.2212453270876721e-18,0.0024895438389117308
2011-01-28,0.004353810261698787,0.9999999999999993,6.661338147750939e-16,-0.00021778576941389183,5.551115123125783e-19,0.004353810261698784
2011-01-31,-0.00027869468182614547,0.9999999999999997,3.3306690738754696e-16,0.0,3.3306690738754697e-19,-0.0002786946818261457
2011-02-01,0.008507799990253055,0.9999999999999998,2.220446049250313e-16,0.0,1.1102230246251566e-19,0.008507799990253053
2011-02-02,0.008417340427315517,0.9999999999999999,1.1102230246251565e-16,0.0,1.1102230246251566e-19,0.008417340427315515
2011-02-03,-0.0008829469862591956,1.0,0.0,0.0,1.1102230246251566e-19,-0.0008829469862591957
2011-02-04,0.006785174752722125,1.0,0.0,0.00021783321038726378,0.0,0.006785174752722125
2011-02-07,0.002808626376140386,1.0,0.0,-0.00021778576941389183,0.0,0.002808626376140386
2011-02-08,-0.0006973160680574428,1.0,0.0,0.0,0.0,-0.0006973160680574428
2011-02-09,0.006732039164855934,1.0,0.0,0.00021783321038726378,0.0,0.006732039164855934
2011-02-10,-0.007919665193059443,1.0,0.0,-0.00021778576941389183,0.0,-0.007919665193059443
2011-02-11,0.00903134890368981,1.0,0.0,0.0,0.0,0.00903134890368981
2011-02-14,0.0047774020740682386,1.0,0.0,0.0,0.0,0.0047774020740682386
