Date,raw_ret,total_mult,idle,tc_drag,net_ret
2011-03-29,0.006243258979842807,0.5000000000000568,0.49999999999994316,5.684341886080802e-17,0.0030127366052147683
2011-03-30,0.014183660668631727,0.5000000000000284,0.4999999999999716,2.842170943040401e-17,0.007200746939509864
2011-03-31,-0.0014722075354465514,0.5000000000000142,0.4999999999999858,1.4210854715202004e-17,-0.0008449966524302536
2011-04-01,0.005414969261315695,0.5000000000000071,0.4999999999999929,7.105427357601002e-18,0.0027074846306578792
2011-04-04,0.00976263591001772,0.5000000000000036,0.49999999999999645,3.552713678800501e-18,0.004881317955008891
2011-04-05,0.0022020189473033113,0.5000000000000018,0.4999999999999982,1.7763568394002505e-18,0.0011010094736516578
2011-04-06,0.0074173399154041815,0.5000000000000009,0.4999999999999991,8.881784197001253e-19,0.0037086699577020964
2011-04-07,-0.0009852933258558982,0.5000000000000004,0.49999999999999956,4.440892098500626e-19,-0.0003837300577343182
2011-04-08,-0.0070044284925347,0.5000000000000002,0.4999999999999998,2.220446049250313e-19,-0.003611107130974298
2011-04-11,-0.009085050774372046,0.5000000000000001,0.4999999999999999,1.1102230246251566e-19,-0.004542525387186024
2011-04-12,-0.004904064507678359,0.5000000000000001,0.4999999999999999,0.0,-0.002343115648645548
2011-04-13,0.004921734229960306,0.5,0.5,1.1102230246251566e-19,0.002460867114980153
2011-04-14,0.0031790448582965187,0.5,0.5,0.0,0.0014806295444413134
2011-04-15,0.010992932710486831,0.5,0.5,0.0,0.0056053829604370475
2011-04-18,0.007072411223978094,0.5,0.5,0.0,0.003427312727282101
2011-04-19,0.015883046697023128,0.5,0.5,0.0,0.007941523348511564
2011-04-20,0.010891404331584538,0.5,0.5,0.0,0.005445702165792269
2011-04-21,0.0077802961280694916,0.5,0.5,0.0,0.0038901480640347458
2011-04-22,0.0,0.5,0.5,0.0,0.0
2011-04-25,0.004031196053132856,0.5,0.5,0.0,0.002015598026566428
2011-04-26,0.005321359286575942,0.5,0.5,0.0,0.002660679643287971
2011-04-27,0.007584805653027564,0.5,0.5,0.0,0.003792402826513782
2011-04-28,0.01143141128191801,0.5,0.5,0.0,0.005715705640959005
2011-04-29,0.00285976265791408,0.5,0.5,0.0,0.00142988132895704
2011-05-02,-0.007457449428663988,0.5,0.5,0.0,-0.003728724714331994
2011-05-03,-0.011934516978678063,0.5,0.5,0.0,-0.0059672584893390316
2011-05-04,-0.007172018275544056,0.5,0.5,0.0,-0.0033679192907089647
2011-05-05,-0.01047320839504882,0.5,0.5,0.0,-0.00523660419752441
2011-05-06,0.004487187591788718,0.5,0.5,0.0,0.002243593795894359
2011-05-09,0.0069431776891099965,0.5,0.5,0.0,0.0034715888445549983
2011-05-10,-0.001425328102030164,0.5,0.5,0.0,-0.000712664051015082
2011-05-11,-0.0037987638072301566,0.5,0.5,0.0,-0.0018993819036150783
2011-05-12,-0.0020780169989917086,0.5,0.5,0.0,-0.0010390084994958543
2011-05-13,-0.004807594118962761,0.5,0.5,0.0,-0.002512922702960971
2011-05-16,-0.003835892330353456,0.5,0.5,0.0,-0.001917946165176728
2011-05-17,0.002482553309396872,0.5,0.5,0.0,0.001241276654698436
2011-05-18,0.00370714916378521,0.5,0.5,0.0,0.0017446816971856591
2011-05-19,-0.0007534740475915586,0.5,0.5,0.0,-0.00015864717673271607
2011-05-20,-0.0022110812321683576,0.5,0.5,0.0,-0.0012146662595637694
2011-05-23,-0.005463464703938715,0.5,0.5,0.0,-0.0027317323519693575
2011-05-24,0.004426293051890753,0.5,0.5,0.0,0.0022131465259453767
2011-05-25,0.0035020799674322003,0.5,0.5,0.0,0.0017510399837161001
2011-05-26,0.006395547678286593,0.5,0.5,0.0,0.0031977738391432966
2011-05-27,0.006675614574435519,0.5,0.5,0.0,0.0033378072872177595
2011-05-30,0.0,0.5,0.5,0.0,0.0
2011-05-31,0.004937133722361856,0.5,0.5,0.0,0.002468566861180928
2011-06-01,-0.01096344184565613,0.5,0.5,0.0,-0.005590613807535011
2011-06-02,-0.007813560103945162,0.5,0.5,0.0,-0.003906780051972581
2011-06-03,-0.001795739249265918,0.5,0.5,0.0,-0.000897869624632959
2011-06-06,-0.005670129337835677,0.5,0.5,0.0,-0.0028350646689178386
2011-06-07,0.0006890804702573439,0.5,0.5,0.0,0.00045345684032230385
2011-06-08,-0.0015397374396640606,0.5,0.5,0.0,-0.0007698687198320303
2011-06-09,-0.0005627943584378347,0.5,0.5,0.0,-0.00039029006392586325
2011-06-10,-0.011098595688892219,0.5,0.5,0.0,-0.005440381239252477
2011-06-13,-0.0004153798762905566,0.5,0.5,0.0,-0.0003165828228522242
2011-06-14,0.0042437879144734385,0.5,0.5,0.0,0.002230810562430351
2011-06-15,-0.006852759092428089,0.5,0.5,0.0,-0.0034263795462140447
2011-06-16,-0.0002695933304079608,0.5,0.5,0.0,-0.0001347966652039804
2011-06-17,0.004090943377184814,0.5,0.5,0.0,0.002045471688592407
2011-06-20,0.006215086153429408,0.5,0.5,0.0,0.003107543076714704
2011-06-21,0.00513009170794774,0.5,0.5,0.0,0.002456152969266924
2011-06-22,-0.006522828146709122,0.5,0.5,0.0,-0.003152497468160929
2011-06-23,-0.002843709586582788,0.5,0.5,0.0,-0.001421854793291394
2011-06-24,-0.006108472386726665,0.5,0.5,0.0,-0.0031631290780702783
2011-06-27,0.0031252305349777775,0.5,0.5,0.0,0.0015626152674888887
2011-06-28,0.00551503407666604,0.5,0.5,0.0,0.00275751703833302
2011-06-29,0.0033798974380959378,0.5,0.5,0.0,0.0017988653242416008
2011-06-30,0.0054123814396245026,0.5,0.5,0.0,0.0027061907198122513
2011-07-01,0.008698800783789509,0.5,0.5,0.0,0.004240507507187808
2011-07-04,-2.8410744371188512e-05,0.5,0.5,0.0,-1.4205372185594256e-05
2011-07-05,0.006829154167607911,0.5,0.5,0.0,0.0034145770838039553
2011-07-06,0.003292247115290011,0.5,0.5,0.0,0.0017550401628386374
2011-07-07,0.003862297720662155,0.5,0.5,0.0,0.0018222559756241317
2011-07-08,-0.0019559202154701195,0.5,0.5,0.0,-0.0009779601077350597
2011-07-11,-0.005433201127520778,0.5,0.5,0.0,-0.002825517168954021
2011-07-12,0.00048149407336048355,0.5,0.5,0.0,0.00034968737269695804
2011-07-13,0.004680538705186931,0.5,0.5,0.0,0.0024491859577870975
2011-07-14,-0.003780498502992724,0.75,0.25,0.00025,-0.0030853738772445433
2011-07-15,0.002994239561012018,0.875,0.125,0.000125,0.002494959615885516
2011-07-18,0.0003075029453650834,0.9375,0.0625,6.25e-05,0.00022578401127976567
2011-07-19,0.009158740588984578,0.96875,0.03125,3.125e-05,0.00884127994557881
2011-07-20,0.0028422769877066343,0.984375,0.015625,1.5625e-05,0.002778838507126626
2011-07-21,0.0020679125121733843,0.9921875,0.0078125,7.8125e-06,0.00204394444567203
2011-07-22,0.0032056713787990626,0.99609375,0.00390625,3.90625e-06,0.0031900938859537042
2011-07-25,-0.003915537162630299,0.998046875,0.001953125,1.953125e-06,-0.003909842754109536
2011-07-26,-0.004250003824150941,0.9990234375,0.0009765625,9.765625e-07,-0.004246829992291419
2011-07-27,-0.013034096110573795,0.99951171875,0.00048828125,4.8828125e-07,-0.013028220087082305
2011-07-28,0.00035536369482410784,0.999755859375,0.000244140625,2.44140625e-07,0.0003550327954845512
2011-07-29,0.009058692431043652,0.9998779296875,0.0001220703125,1.220703125e-07,0.009057464563315253
2011-08-01,0.003042911405207444,0.99993896484375,6.103515625e-05,6.103515625e-08,0.0030426646454781224
2011-08-02,0.0022254289114531,0.999969482421875,3.0517578125e-05,3.0517578125e-08,0.0022253304791743076
2011-08-03,-0.003004848798775175,0.9999847412109375,1.52587890625e-05,1.52587890625e-08,-0.0030048182072102522
2011-08-04,-0.014812563204290181,0.9999923706054688,7.62939453125e-06,7.62939453125e-09,-0.014812457822796008
2011-08-05,0.0008060913448171081,0.9999961853027344,3.814697265625e-06,3.814697265625e-09,0.0008060844551253935
2011-08-08,-0.0036792141644850593,0.9999980926513672,1.9073486328125e-06,1.9073486328125e-09,-0.0036792090542895855
2011-08-09,0.011241099549370588,0.9999990463256836,9.5367431640625e-07,9.5367431640625e-10,0.011241087875348343
2011-08-10,-0.004619867126345958,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-10,-0.004619865400258804
2011-08-11,0.0008603644478117841,0.9999997615814209,2.384185791015625e-07,2.384185791015625e-10,0.0008603640042663358
2011-08-12,0.003225548244586228,0.9999998807907104,1.1920928955078125e-07,1.1920928955078125e-10,0.003225547740861624
2011-08-15,0.006761816598084275,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-11,0.006761816135443954
2011-08-16,0.006338142385125389,0.9999999701976776,2.9802322387695312e-08,2.980232238769531e-11,0.006338142166431704
2011-08-17,0.0060090036922007895,0.9999999850988388,1.4901161193847656e-08,1.4901161193847657e-11,0.006009003587758496
2011-08-18,-0.0038942270121508976,0.9999999925494194,7.450580596923828e-09,7.450580596923828e-12,-0.0038942269938324866
2011-08-19,-0.0012105859862199296,0.9999999962747097,3.725290298461914e-09,3.725290298461914e-12,-0.0012105859838120981
2011-08-22,-0.0003456971460429146,0.9999999981373549,1.862645149230957e-09,1.862645149230957e-12,-0.00034569714807296384
2011-08-23,-0.0076419596778573105,0.9999999990686774,9.313225746154785e-10,9.313225746154785e-13,-0.007641959671265669
2011-08-24,-0.0026194701545268007,0.9999999995343387,4.656612873077393e-10,4.656612873077393e-13,-0.002619470153772676
2011-08-25,0.0005687821615282409,0.9999999997671694,2.3283064365386963e-10,2.3283064365386963e-13,0.0005687821610615659
2011-08-26,0.006897825615493944,0.9999999998835847,1.1641532182693481e-10,1.1641532182693482e-13,0.0068978256146252455
2011-08-29,0.005319451318785395,0.9999999999417923,5.820766091346741e-11,5.820766091346741e-14,0.005319451318417555
2011-08-30,0.00218024876865649,0.9999999999708962,2.9103830456733704e-11,2.9103830456733704e-14,0.0021802487685639326
2011-08-31,0.00274081022395563,0.9999999999854481,1.4551915228366852e-11,1.4551915228366852e-14,0.0027408102239011942
2011-09-01,0.005207231810975827,0.999999999992724,7.275957614183426e-12,7.275957614183426e-15,0.005207231810930663
2011-09-02,-0.0036016489104555385,0.999999999996362,3.637978807091713e-12,3.637978807091713e-15,-0.003601648910446074
2011-09-05,0.0,0.999999999998181,1.8189894035458565e-12,1.8189894035458565e-15,-1.8189894035458565e-15
2011-09-06,-0.0017168519491141268,0.9999999999990905,9.094947017729282e-13,9.094947017729283e-16,-0.0017168519491136728
2011-09-07,0.005101846552246864,0.9999999999995453,4.547473508864641e-13,4.547473508864641e-16,0.00510184655224399
2011-09-08,-0.00038039884868774085,0.9999999999997726,2.2737367544323206e-13,2.2737367544323206e-16,-0.0003803988486878817
2011-09-09,-0.004782043499751001,0.9999999999998863,1.1368683772161603e-13,1.1368683772161603e-16,-0.004782043499750545
2011-09-12,-0.002624213859112154,0.9999999999999432,5.684341886080802e-14,5.684341886080802e-17,-0.0026242138591120617
2011-09-13,-0.000787589743445037,0.9999999999999716,2.842170943040401e-14,2.842170943040401e-17,-0.0007875897434450492
2011-09-14,-0.0005012512638429827,0.9999999999999858,1.4210854715202004e-14,1.4210854715202004e-17,-0.0005012512638429897
2011-09-15,0.005699619577147303,0.9999999999999929,7.105427357601002e-15,7.105427357601002e-18,0.005699619577147256
2011-09-16,0.0030172821430759183,0.9999999999999964,3.552713678800501e-15,3.552713678800501e-18,0.003017282143075904
2011-09-19,-0.00038846452975361786,0.9999999999999982,1.7763568394002505e-15,1.7763568394002505e-18,-0.00038846452975361856
2011-09-20,0.007306111681646069,0.9999999999999991,8.881784197001252e-16,8.881784197001253e-19,0.007306111681646062
2011-09-21,-0.0036449728167933784,0.9999999999999996,4.440892098500626e-16,4.440892098500626e-19,-0.003644972816793377
2011-09-22,-0.013570684100904794,0.9999999999999998,2.220446049250313e-16,2.220446049250313e-19,-0.013570684100904791
2011-09-23,-0.006251859851975012,0.9999999999999999,1.1102230246251565e-16,1.1102230246251566e-19,-0.006251859851975011
2011-09-26,0.0010914916657230845,1.0,0.0,1.1102230246251566e-19,0.0010914916657230843
2011-09-27,-0.0011137453652946372,1.0,0.0,0.0,-0.0011137453652946372
2011-09-28,-0.0032422258772525077,1.0,0.0,0.0,-0.0032422258772525077
2011-09-29,0.00595160191011324,1.0,0.0,0.0,0.00595160191011324
2011-09-30,0.0050141661239092306,1.0,0.0,0.0,0.0050141661239092306
2011-10-03,-0.00346472252024377,1.0,0.0,0.0,-0.00346472252024377
2011-10-04,-0.003542022051933294,1.0,0.0,0.0,-0.003542022051933294
2011-10-05,-0.0020221229922238477,1.0,0.0,0.0,-0.0020221229922238477
2011-10-06,-0.004175886373726695,1.0,0.0,0.0,-0.004175886373726695
2011-10-07,-0.008479304652713422,1.0,0.0,0.0,-0.008479304652713422
2011-10-10,0.010622934746392875,1.0,0.0,0.0,0.010622934746392875
2011-10-11,-0.006418392856522518,1.0,0.0,0.0,-0.006418392856522518
2011-10-12,0.004187053427528683,1.0,0.0,0.0,0.004187053427528683
2011-10-13,-0.0022977582436143774,1.0,0.0,0.0,-0.0022977582436143774
2011-10-14,0.005105442338039842,1.0,0.0,0.0,0.005105442338039842
2011-10-17,-0.008003916298335259,1.0,0.0,0.0,-0.008003916298335259
2011-10-18,0.00481854964843217,1.0,0.0,0.0,0.00481854964843217
2011-10-19,-0.0047269567532616215,1.0,0.0,0.0,-0.0047269567532616215
2011-10-20,0.0009778187499956746,1.0,0.0,0.0,0.0009778187499956746
2011-10-21,0.006781100157887552,1.0,0.0,0.0,0.006781100157887552
2011-10-24,0.010906323847721309,1.0,0.0,0.0,0.010906323847721309
2011-10-25,-0.0038640635968772634,1.0,0.0,0.0,-0.0038640635968772634
2011-10-26,0.0015331425788114483,1.0,0.0,0.0,0.0015331425788114483
2011-10-27,0.012110535437757312,1.0,0.0,0.0,0.012110535437757312
2011-10-28,0.005067497073222262,1.0,0.0,0.0,0.005067497073222262
2011-10-31,-0.005466018377361615,1.0,0.0,0.0,-0.005466018377361615
2011-11-01,-0.0011029936066262922,1.0,0.0,0.0,-0.0011029936066262922
2011-11-02,0.006052146101119869,1.0,0.0,0.0,0.006052146101119869
2011-11-03,0.005818989721007101,1.0,0.0,0.0,0.005818989721007101
2011-11-04,-0.0004215645274638908,1.0,0.0,0.0,-0.0004215645274638908
2011-11-07,0.006755405729877117,1.0,0.0,0.0,0.006755405729877117
2011-11-08,0.0008743006381635742,1.0,0.0,0.0,0.0008743006381635742
2011-11-09,-0.013983256765639863,1.0,0.0,0.0,-0.013983256765639863
2011-11-10,0.002411696074912991,1.0,0.0,0.0,0.002411696074912991
2011-11-11,0.007748113112198731,1.0,0.0,0.0,0.007748113112198731
2011-11-14,-0.0020793283540475192,1.0,0.0,0.0,-0.0020793283540475192
2011-11-15,0.0006510880668225902,1.0,0.0,0.0,0.0006510880668225902
2011-11-16,-0.004407398976201981,1.0,0.0,0.0,-0.004407398976201981
2011-11-17,-0.0050790194516969756,1.0,0.0,0.0,-0.0050790194516969756
2011-11-18,-0.000403953173110293,1.0,0.0,0.0,-0.000403953173110293
2011-11-21,-0.006864275059688159,1.0,0.0,0.0,-0.006864275059688159
2011-11-22,0.0010277307677263956,1.0,0.0,0.0,0.0010277307677263956
2011-11-23,-0.006530768782795104,1.0,0.0,0.0,-0.006530768782795104
2011-11-24,0.0,1.0,0.0,0.0,0.0
2011-11-25,-0.004635707178738735,1.0,0.0,0.0,-0.004635707178738735
2011-11-28,0.010525936560674059,1.0,0.0,0.0,0.010525936560674059
2011-11-29,-0.00189430391412347,1.0,0.0,0.0,-0.00189430391412347
2011-11-30,0.007280719037250891,1.0,0.0,0.0,0.007280719037250891
2011-12-01,6.489892031792061e-05,1.0,0.0,0.0,6.489892031792061e-05
2011-12-02,0.0014623898041031074,1.0,0.0,0.0,0.0014623898041031074
2011-12-05,0.0024751002062213165,1.0,0.0,0.0,0.0024751002062213165
2011-12-06,0.0005248418337762456,1.0,0.0,0.0,0.0005248418337762456
2011-12-07,0.004007102931808575,1.0,0.0,0.0,0.004007102931808575
2011-12-08,-0.00638642165422469,1.0,0.0,0.0,-0.00638642165422469
2011-12-09,0.0038870902658236046,1.0,0.0,0.0,0.0038870902658236046
2011-12-12,-0.00850946864161813,1.0,0.0,0.0,-0.00850946864161813
2011-12-13,0.0006977845002256503,1.0,0.0,0.0,0.0006977845002256503
2011-12-14,-0.0011526836057064562,1.0,0.0,0.0,-0.0011526836057064562
2011-12-15,0.004221676755204392,1.0,0.0,0.0,0.004221676755204392
2011-12-16,0.003455018633270268,1.0,0.0,0.0,0.003455018633270268
2011-12-19,-0.0027914318534103897,1.0,0.0,0.0,-0.0027914318534103897
2011-12-20,0.006179346028960915,1.0,0.0,0.0,0.006179346028960915
2011-12-21,-0.002440009968453909,1.0,0.0,0.0,-0.002440009968453909
2011-12-22,7.985677675895154e-05,1.0,0.0,0.0,7.985677675895154e-05
2011-12-23,0.0019003758119125497,1.0,0.0,0.0,0.0019003758119125497
2011-12-26,-2.0002513749488324e-05,1.0,0.0,0.0,-2.0002513749488324e-05
2011-12-27,0.00438426290352628,1.0,0.0,0.0,0.00438426290352628
2011-12-28,-0.0010437102878667857,1.0,0.0,0.0,-0.0010437102878667857
2011-12-29,0.0017774004217885905,1.0,0.0,0.0,0.0017774004217885905
2011-12-30,0.002856080764229045,1.0,0.0,0.0,0.002856080764229045
2012-01-02,0.0,1.0,0.0,0.0,0.0
2012-01-03,-0.0019458637964152332,1.0,0.0,0.0,-0.0019458637964152332
2012-01-04,-0.004233677538045502,1.0,0.0,0.0,-0.004233677538045502
2012-01-05,0.0015770217748252817,1.0,0.0,0.0,0.0015770217748252817
2012-01-06,-0.00021320260806189598,1.0,0.0,0.0,-0.00021320260806189598
2012-01-09,0.004366007891043185,1.0,0.0,0.0,0.004366007891043185
2012-01-10,0.00460692305288703,1.0,0.0,0.0,0.00460692305288703
2012-01-11,0.009762587754910736,1.0,0.0,0.0,0.009762587754910736
2012-01-12,0.0018577221943931266,1.0,0.0,0.0,0.0018577221943931266
2012-01-13,0.0042243237277776605,1.0,0.0,0.0,0.0042243237277776605
2012-01-16,0.0,1.0,0.0,0.0,0.0
2012-01-17,0.002123621278799167,1.0,0.0,0.0,0.002123621278799167
2012-01-18,0.003576841629545157,1.0,0.0,0.0,0.003576841629545157
2012-01-19,-0.010471394953437475,1.0,0.0,0.0,-0.010471394953437475
2012-01-20,-0.005027181440298044,1.0,0.0,0.0,-0.005027181440298044
2012-01-23,-0.004649792304454808,1.0,0.0,0.0,-0.004649792304454808
2012-01-24,0.006452399475208298,1.0,0.0,0.0,0.006452399475208298
2012-01-25,0.013919325404407124,1.0,0.0,0.0,0.013919325404407124
2012-01-26,0.010019229850649557,1.0,0.0,0.0,0.010019229850649557
2012-01-27,0.007587987353508537,1.0,0.0,0.0,0.007587987353508537
2012-01-30,0.004568944853294423,1.0,0.0,0.0,0.004568944853294423
2012-01-31,0.002055291647191605,1.0,0.0,0.0,0.002055291647191605
2012-02-01,0.003645235724011277,1.0,0.0,0.0,0.003645235724011277
2012-02-02,0.0007986325723125123,1.0,0.0,0.0,0.0007986325723125123
2012-02-03,0.0006746809995911928,1.0,0.0,0.0,0.0006746809995911928
2012-02-06,-0.002389179108099373,1.0,0.0,0.0,-0.002389179108099373
2012-02-07,-0.0017463671653321399,1.0,0.0,0.0,-0.0017463671653321399
2012-02-08,0.0007898294714348421,1.0,0.0,0.0,0.0007898294714348421
2012-02-09,0.0012545479465590108,1.0,0.0,0.0,0.0012545479465590108
2012-02-10,0.0013103765362944635,1.0,0.0,0.0,0.0013103765362944635
2012-02-13,0.008826807967378314,1.0,0.0,0.0,0.008826807967378314
2012-02-14,0.0014469756110621033,1.0,0.0,0.0,0.0014469756110621033
2012-02-15,-0.003451531997584109,1.0,0.0,0.0,-0.003451531997584109
2012-02-16,0.0022757578404580636,1.0,0.0,0.0,0.0022757578404580636
2012-02-17,-0.0022317297819854347,1.0,0.0,0.0,-0.0022317297819854347
2012-02-20,0.0,1.0,0.0,0.0,0.0
2012-02-21,-0.0002610316834607448,1.0,0.0,0.0,-0.0002610316834607448
2012-02-22,0.0047429383167862564,1.0,0.0,0.0,0.0047429383167862564
2012-02-23,0.010555917591903255,1.0,0.0,0.0,0.010555917591903255
2012-02-24,0.006558108497352654,1.0,0.0,0.0,0.006558108497352654
2012-02-27,0.004200821702866429,1.0,0.0,0.0,0.004200821702866429
2012-02-28,0.001940199029623065,1.0,0.0,0.0,0.001940199029623065
2012-02-29,-0.009925838475721326,1.0,0.0,0.0,-0.009925838475721326
2012-03-01,-0.0031910345959327573,1.0,0.0,0.0,-0.0031910345959327573
2012-03-02,0.00410871685155534,1.0,0.0,0.0,0.00410871685155534
2012-03-05,-0.005874581700237556,1.0,0.0,0.0,-0.005874581700237556
2012-03-06,-0.010904629329296624,1.0,0.0,0.0,-0.010904629329296624
2012-03-07,0.0013355952499970148,1.0,0.0,0.0,0.0013355952499970148
2012-03-08,0.006962796864039358,1.0,0.0,0.0,0.006962796864039358
2012-03-09,0.001475077634713268,1.0,0.0,0.0,0.001475077634713268
2012-03-12,-0.002394947059633946,1.0,0.0,0.0,-0.002394947059633946
2012-03-13,-0.0011224650678461488,1.0,0.0,0.0,-0.0011224650678461488
2012-03-14,-0.018182857982504047,1.0,0.0,0.0,-0.018182857982504047
2012-03-15,-0.0011805986986935686,1.0,0.0,0.0,-0.0011805986986935686
2012-03-16,-0.001510972951618373,1.0,0.0,0.0,-0.001510972951618373
2012-03-19,-0.000805521897196626,1.0,0.0,0.0,-0.000805521897196626
2012-03-20,0.003253021857368573,1.0,0.0,0.0,0.003253021857368573
2012-03-21,0.0025699994357058593,1.0,0.0,0.0,0.0025699994357058593
2012-03-22,0.002695252661159134,1.0,0.0,0.0,0.002695252661159134
2012-03-23,0.006908639516874784,1.0,0.0,0.0,0.006908639516874784
2012-03-26,0.010220779926572818,1.0,0.0,0.0,0.010220779926572818
2012-03-27,0.006415048317751113,1.0,0.0,0.0,0.006415048317751113
2012-03-28,-0.002063882342538266,1.0,0.0,0.0,-0.002063882342538266
2012-03-29,0.0014950090092095683,1.0,0.0,0.0,0.0014950090092095683
2012-03-30,-0.0015135423784424298,1.0,0.0,0.0,-0.0015135423784424298
2012-04-02,0.003574591757548674,1.0,0.0,0.0,0.003574591757548674
2012-04-03,-0.004107485921815141,1.0,0.0,0.0,-0.004107485921815141
2012-04-04,-0.00224241931144382,1.0,0.0,0.0,-0.00224241931144382
2012-04-05,0.005247277857612072,1.0,0.0,0.0,0.005247277857612072
2012-04-06,0.0,1.0,0.0,0.0,0.0
2012-04-09,0.0029424378953634674,1.0,0.0,0.0,0.0029424378953634674
2012-04-10,-0.006016282823206083,1.0,0.0,0.0,-0.006016282823206083
2012-04-11,0.0022391602762645295,1.0,0.0,0.0,0.0022391602762645295
2012-04-12,0.007624357431721964,1.0,0.0,0.0,0.007624357431721964
2012-04-13,-0.0005167785283073178,1.0,0.0,0.0,-0.0005167785283073178
