,PHXCORE,MOSAIC,CREDLO,MFUT
2011-08-17,0.5692040467237763,0.4307959532762238,,
2011-08-18,0.5692040467237763,0.4307959532762238,,
2011-08-19,0.5692040467237763,0.4307959532762238,,
2011-08-22,0.5692040467237763,0.4307959532762238,,
2011-08-23,0.6902385662456457,0.30976143375435433,,
2011-08-24,0.6902385662456457,0.30976143375435433,,
2011-08-25,0.6902385662456457,0.30976143375435433,,
2011-08-26,0.6902385662456457,0.30976143375435433,,
2011-08-29,0.6902385662456457,0.30976143375435433,,
2011-08-30,0.6902385662456457,0.30976143375435433,,
2011-08-31,0.6902385662456457,0.30976143375435433,,
2011-09-01,0.6902385662456457,0.30976143375435433,,
2011-09-02,0.6902385662456457,0.30976143375435433,,
2011-09-05,0.6902385662456457,0.30976143375435433,,
2011-09-06,0.6902385662456457,0.30976143375435433,,
2011-09-07,0.6902385662456457,0.30976143375435433,,
2011-09-08,0.6902385662456457,0.30976143375435433,,
2011-09-09,0.6902385662456457,0.30976143375435433,,
2011-09-12,0.6902385662456457,0.30976143375435433,,
2011-09-13,0.6902385662456457,0.30976143375435433,,
2011-09-14,0.6902385662456457,0.30976143375435433,,
2011-09-15,0.6902385662456457,0.30976143375435433,,
2011-09-16,0.6902385662456457,0.30976143375435433,,
2011-09-19,0.6902385662456457,0.30976143375435433,,
2011-09-20,0.6902385662456457,0.30976143375435433,,
2011-09-21,0.721331950952862,0.27866804904713804,,
2011-09-22,0.721331950952862,0.27866804904713804,,
2011-09-23,0.721331950952862,0.27866804904713804,,
2011-09-26,0.721331950952862,0.27866804904713804,,
2011-09-27,0.721331950952862,0.27866804904713804,,
2011-09-28,0.721331950952862,0.27866804904713804,,
2011-09-29,0.721331950952862,0.27866804904713804,,
2011-09-30,0.721331950952862,0.27866804904713804,,
2011-10-03,0.721331950952862,0.27866804904713804,,
2011-10-04,0.721331950952862,0.27866804904713804,,
2011-10-05,0.721331950952862,0.27866804904713804,,
2011-10-06,0.721331950952862,0.27866804904713804,,
2011-10-07,0.721331950952862,0.27866804904713804,,
2011-10-10,0.721331950952862,0.27866804904713804,,
2011-10-11,0.721331950952862,0.27866804904713804,,
2011-10-12,0.721331950952862,0.27866804904713804,,
2011-10-13,0.721331950952862,0.27866804904713804,,
2011-10-14,0.721331950952862,0.27866804904713804,,
2011-10-17,0.721331950952862,0.27866804904713804,,
2011-10-18,0.721331950952862,0.27866804904713804,,
2011-10-19,0.721331950952862,0.27866804904713804,,
2011-10-20,0.6783110780646864,0.32168892193531373,,
2011-10-21,0.6783110780646864,0.32168892193531373,,
2011-10-24,0.6783110780646864,0.32168892193531373,,
2011-10-25,0.6783110780646864,0.32168892193531373,,
2011-10-26,0.6783110780646864,0.32168892193531373,,
2011-10-27,0.6783110780646864,0.32168892193531373,,
2011-10-28,0.6783110780646864,0.32168892193531373,,
2011-10-31,0.6783110780646864,0.32168892193531373,,
2011-11-01,0.6783110780646864,0.32168892193531373,,
2011-11-02,0.6783110780646864,0.32168892193531373,,
2011-11-03,0.6783110780646864,0.32168892193531373,,
2011-11-04,0.6783110780646864,0.32168892193531373,,
2011-11-07,0.6783110780646864,0.32168892193531373,,
2011-11-08,0.6783110780646864,0.32168892193531373,,
2011-11-09,0.6783110780646864,0.32168892193531373,,
2011-11-10,0.6783110780646864,0.32168892193531373,,
2011-11-11,0.6783110780646864,0.32168892193531373,,
2011-11-14,0.6783110780646864,0.32168892193531373,,
2011-11-15,0.6783110780646864,0.32168892193531373,,
2011-11-16,0.6783110780646864,0.32168892193531373,,
2011-11-17,0.6783110780646864,0.32168892193531373,,
2011-11-18,0.6831949623101448,0.31680503768985513,,
2011-11-21,0.6831949623101448,0.31680503768985513,,
2011-11-22,0.6831949623101448,0.31680503768985513,,
2011-11-23,0.6831949623101448,0.31680503768985513,,
2011-11-24,0.6831949623101448,0.31680503768985513,,
2011-11-25,0.6831949623101448,0.31680503768985513,,
2011-11-28,0.6831949623101448,0.31680503768985513,,
2011-11-29,0.6831949623101448,0.31680503768985513,,
2011-11-30,0.6831949623101448,0.31680503768985513,,
2011-12-01,0.6831949623101448,0.31680503768985513,,
2011-12-02,0.6831949623101448,0.31680503768985513,,
2011-12-05,0.6831949623101448,0.31680503768985513,,
2011-12-06,0.6831949623101448,0.31680503768985513,,
2011-12-07,0.6831949623101448,0.31680503768985513,,
2011-12-08,0.6831949623101448,0.31680503768985513,,
2011-12-09,0.6831949623101448,0.31680503768985513,,
2011-12-12,0.6831949623101448,0.31680503768985513,,
2011-12-13,0.6831949623101448,0.31680503768985513,,
2011-12-14,0.6831949623101448,0.31680503768985513,,
2011-12-15,0.6831949623101448,0.31680503768985513,,
2011-12-16,0.6831949623101448,0.31680503768985513,,
2011-12-19,0.670788906647236,0.329211093352764,,
2011-12-20,0.670788906647236,0.329211093352764,,
2011-12-21,0.670788906647236,0.329211093352764,,
2011-12-22,0.670788906647236,0.329211093352764,,
2011-12-23,0.670788906647236,0.329211093352764,,
2011-12-26,0.670788906647236,0.329211093352764,,
2011-12-27,0.670788906647236,0.329211093352764,,
2011-12-28,0.670788906647236,0.329211093352764,,
2011-12-29,0.670788906647236,0.329211093352764,,
2011-12-30,0.670788906647236,0.329211093352764,,
2012-01-02,0.670788906647236,0.329211093352764,,
2012-01-03,0.670788906647236,0.329211093352764,,
2012-01-04,0.670788906647236,0.329211093352764,,
2012-01-05,0.670788906647236,0.329211093352764,,
2012-01-06,0.670788906647236,0.329211093352764,,
2012-01-09,0.670788906647236,0.329211093352764,,
2012-01-10,0.670788906647236,0.329211093352764,,
2012-01-11,0.670788906647236,0.329211093352764,,
2012-01-12,0.670788906647236,0.329211093352764,,
2012-01-13,0.670788906647236,0.329211093352764,,
2012-01-16,0.670788906647236,0.329211093352764,,
2012-01-17,0.7106941425226075,0.2893058574773925,,
2012-01-18,0.7106941425226075,0.2893058574773925,,
2012-01-19,0.7106941425226075,0.2893058574773925,,
2012-01-20,0.7106941425226075,0.2893058574773925,,
2012-01-23,0.7106941425226075,0.2893058574773925,,
2012-01-24,0.7106941425226075,0.2893058574773925,,
2012-01-25,0.7106941425226075,0.2893058574773925,,
2012-01-26,0.7106941425226075,0.2893058574773925,,
2012-01-27,0.7106941425226075,0.2893058574773925,,
2012-01-30,0.7106941425226075,0.2893058574773925,,
2012-01-31,0.7106941425226075,0.2893058574773925,,
2012-02-01,0.7106941425226075,0.2893058574773925,,
2012-02-02,0.7106941425226075,0.2893058574773925,,
2012-02-03,0.7106941425226075,0.2893058574773925,,
2012-02-06,0.7106941425226075,0.2893058574773925,,
2012-02-07,0.7106941425226075,0.2893058574773925,,
2012-02-08,0.7106941425226075,0.2893058574773925,,
2012-02-09,0.7106941425226075,0.2893058574773925,,
2012-02-10,0.7106941425226075,0.2893058574773925,,
2012-02-13,0.7106941425226075,0.2893058574773925,,
2012-02-14,0.7106941425226075,0.2893058574773925,,
2012-02-15,0.6609729019076623,0.3390270980923377,,
2012-02-16,0.6609729019076623,0.3390270980923377,,
2012-02-17,0.6609729019076623,0.3390270980923377,,
2012-02-20,0.6609729019076623,0.3390270980923377,,
2012-02-21,0.6609729019076623,0.3390270980923377,,
2012-02-22,0.6609729019076623,0.3390270980923377,,
2012-02-23,0.6609729019076623,0.3390270980923377,,
2012-02-24,0.6609729019076623,0.3390270980923377,,
2012-02-27,0.6609729019076623,0.3390270980923377,,
2012-02-28,0.6609729019076623,0.3390270980923377,,
2012-02-29,0.6609729019076623,0.3390270980923377,,
2012-03-01,0.6609729019076623,0.3390270980923377,,
2012-03-02,0.6609729019076623,0.3390270980923377,,
2012-03-05,0.6609729019076623,0.3390270980923377,,
2012-03-06,0.6609729019076623,0.3390270980923377,,
2012-03-07,0.6609729019076623,0.3390270980923377,,
2012-03-08,0.6609729019076623,0.3390270980923377,,
2012-03-09,0.6609729019076623,0.3390270980923377,,
2012-03-12,0.6609729019076623,0.3390270980923377,,
2012-03-13,0.6609729019076623,0.3390270980923377,,
2012-03-14,0.6609729019076623,0.3390270980923377,,
2012-03-15,0.668933312972026,0.331066687027974,,
2012-03-16,0.668933312972026,0.331066687027974,,
2012-03-19,0.668933312972026,0.331066687027974,,
2012-03-20,0.668933312972026,0.331066687027974,,
2012-03-21,0.668933312972026,0.331066687027974,,
2012-03-22,0.668933312972026,0.331066687027974,,
2012-03-23,0.668933312972026,0.331066687027974,,
2012-03-26,0.668933312972026,0.331066687027974,,
2012-03-27,0.668933312972026,0.331066687027974,,
2012-03-28,0.668933312972026,0.331066687027974,,
2012-03-29,0.668933312972026,0.331066687027974,,
2012-03-30,0.668933312972026,0.331066687027974,,
2012-04-02,0.668933312972026,0.331066687027974,,
2012-04-03,0.668933312972026,0.331066687027974,,
2012-04-04,0.668933312972026,0.331066687027974,,
2012-04-05,0.668933312972026,0.331066687027974,,
2012-04-06,0.668933312972026,0.331066687027974,,
2012-04-09,0.668933312972026,0.331066687027974,,
2012-04-10,0.668933312972026,0.331066687027974,,
2012-04-11,0.668933312972026,0.331066687027974,,
2012-04-12,0.668933312972026,0.331066687027974,,
2012-04-13,0.7029798470344476,0.2970201529655524,,
2012-04-16,0.7029798470344476,0.2970201529655524,,
2012-04-17,0.7029798470344476,0.2970201529655524,,
2012-04-18,0.7029798470344476,0.2970201529655524,,
2012-04-19,0.7029798470344476,0.2970201529655524,,
2012-04-20,0.7029798470344476,0.2970201529655524,,
2012-04-23,0.7029798470344476,0.2970201529655524,,
2012-04-24,0.7029798470344476,0.2970201529655524,,
2012-04-25,0.7029798470344476,0.2970201529655524,,
2012-04-26,0.7029798470344476,0.2970201529655524,,
2012-04-27,0.7029798470344476,0.2970201529655524,,
2012-04-30,0.7029798470344476,0.2970201529655524,,
2012-05-01,0.7029798470344476,0.2970201529655524,,
2012-05-02,0.7029798470344476,0.2970201529655524,,
2012-05-03,0.7029798470344476,0.2970201529655524,,
2012-05-04,0.7029798470344476,0.2970201529655524,,
2012-05-07,0.7029798470344476,0.2970201529655524,,
2012-05-08,0.7029798470344476,0.2970201529655524,,
2012-05-09,0.7029798470344476,0.2970201529655524,,
2012-05-10,0.7029798470344476,0.2970201529655524,,
2012-05-11,0.7029798470344476,0.2970201529655524,,
2012-05-14,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-15,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-16,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-17,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-18,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-21,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-22,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-23,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-24,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-25,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-28,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-29,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-30,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-05-31,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-01,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-04,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-05,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-06,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-07,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-08,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-11,0.5266103240032484,0.22955332726534225,0.24383634873140947,
2012-06-12,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-13,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-14,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-15,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-18,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-19,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-20,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-21,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-22,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-25,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-26,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-27,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-28,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-06-29,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-02,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-03,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-04,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-05,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-06,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-09,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-10,0.5320238798528705,0.24283099319555598,0.22514512695157357,
2012-07-11,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-12,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-13,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-16,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-17,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-18,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-19,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-20,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-23,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-24,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-25,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-26,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-27,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-30,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-07-31,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-01,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-02,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-03,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-06,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-07,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-08,0.4878312390411681,0.25931892922901206,0.2528498317298199,
2012-08-09,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-10,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-13,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-14,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-15,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-16,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-17,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-20,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-21,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-22,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-23,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-24,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-27,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-28,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-29,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-30,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-08-31,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-09-03,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-09-04,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-09-05,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-09-06,0.31554171734173386,0.3030760901323977,0.38138219252586836,
2012-09-07,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-10,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-11,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-12,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-13,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-14,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-17,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-18,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-19,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-20,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-21,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-24,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-25,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-26,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-27,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-09-28,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-10-01,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-10-02,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-10-03,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-10-04,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-10-05,0.2864261907731246,0.27942806977323215,0.4341457394536433,
2012-10-08,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-09,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-10,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-11,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-12,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-15,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-16,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-17,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-18,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-19,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-22,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-23,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-24,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-25,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-26,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-29,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-30,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-10-31,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-11-01,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-11-02,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-11-05,0.26785440098452223,0.29238559306805634,0.4397600059474214,
2012-11-06,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-07,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-08,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-09,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-12,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-13,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-14,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-15,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-16,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-19,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-20,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-21,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-22,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-23,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-26,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-27,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-28,0.2163147423226144,0.3622608282809126,0.421424429396473,
2012-11-29,0.2163147423226144,0.3622608282809126,0.421424429396473,
