cadence,k,contango_thr,backwardation_thr,vix_pct_ceil,is_sharpe,is_cagr,is_mdd
10,4,-0.1,0.9,0.8,0.4464795251781639,0.0854905718128911,-0.48187817304183955
21,5,-0.1,0.98,1.0,0.4254346557384697,0.08574495873906063,-0.5030361616059789
21,4,-0.2,0.98,0.9,0.42381332491618345,0.09091559406767513,-0.5822360807098594
10,5,-0.1,0.9,0.8,0.4224555161965111,0.07765134888787073,-0.47956492246145654
10,4,-0.1,0.95,0.8,0.42233506255852704,0.07758217393522648,-0.5188420491585735
21,4,-0.2,0.95,0.9,0.4204536339458625,0.08996733111948485,-0.573856340213684
21,4,-0.2,0.9,0.9,0.4204536339458625,0.08996733111948485,-0.573856340213684
21,4,-0.1,0.98,1.0,0.4197464938113517,0.0849802955099963,-0.5068328106968953
5,2,-0.1,0.9,0.9,0.4197031150436992,0.08281091035797083,-0.40379167449043263
21,5,-0.1,0.9,1.0,0.41837071022332306,0.08429441229634715,-0.5104573610827525
21,5,-0.1,0.95,1.0,0.41837071022332306,0.08429441229634715,-0.5104573610827525
10,3,-0.1,0.9,1.0,0.41817505040175285,0.08346517033987788,-0.4351986639298875
5,3,-0.1,0.9,0.8,0.4158285321331942,0.0792550800203573,-0.3491428875546473
21,3,-0.1,0.98,1.0,0.4156609359249934,0.08480576979059351,-0.5183781113831273
21,4,-0.1,0.95,1.0,0.4133046170535012,0.08353077065114256,-0.5068328106968953
21,4,-0.1,0.9,1.0,0.4133046170535012,0.08353077065114256,-0.5068328106968953
21,2,0.0,0.98,0.8,0.4115669577358782,0.0702852295414218,-0.34802464159443736
21,5,-0.2,0.98,0.9,0.41063672578138394,0.08535117779202306,-0.585647561440563
5,5,-0.1,0.9,0.9,0.41046417913602906,0.0752397211298983,-0.3593842880445409
21,3,-0.1,0.95,1.0,0.40981526958495207,0.08335647809668201,-0.5198256121186813
21,3,-0.1,0.9,1.0,0.40981526958495207,0.08335647809668201,-0.5198256121186813
21,5,-0.2,0.95,0.9,0.4072719160704144,0.08440775163396674,-0.5773362503177983
21,5,-0.2,0.9,0.9,0.4072719160704144,0.08440775163396674,-0.5773362503177983
21,3,-0.2,0.98,0.9,0.4061888734683049,0.08453420228409869,-0.5873414995315545
21,3,-0.2,0.9,0.9,0.40346613937703657,0.08359148627044588,-0.5790641663589282
21,3,-0.2,0.95,0.9,0.40346613937703657,0.08359148627044588,-0.5790641663589282
21,2,0.0,0.95,0.8,0.3988641916043829,0.06885533717129855,-0.34802464159443736
21,2,0.0,0.9,0.8,0.3988641916043829,0.06885533717129855,-0.34802464159443736
10,5,-0.1,0.95,0.8,0.3973546033390713,0.06980006407553674,-0.5166938306293998
10,3,-0.1,0.95,1.0,0.3957240861647759,0.07557152862972494,-0.4142979374632484
10,3,-0.1,0.9,0.9,0.389392763398586,0.07269828690673097,-0.4351986639298875
21,4,-0.2,0.98,1.0,0.3859897235225387,0.07615426696845162,-0.5822360807098594
10,2,-0.1,0.9,1.0,0.3842360659561941,0.07368667884717617,-0.44863528256170504
21,4,-0.2,0.95,1.0,0.3834679000210444,0.07521883509503025,-0.573856340213684
21,4,-0.2,0.9,1.0,0.3834679000210444,0.07521883509503025,-0.573856340213684
5,3,-0.1,0.95,0.9,0.3814010931305754,0.06813320462600392,-0.387463475782867
21,2,-0.1,0.98,0.9,0.38055313298308624,0.07293168257854488,-0.5683842201734608
10,3,-0.1,0.98,0.8,0.38041086067134305,0.06692435454206302,-0.5290424260366282
5,2,-0.1,0.9,0.8,0.37738779034393655,0.0692373930095267,-0.3837435174434256
21,3,-0.2,0.98,1.0,0.3769341243255464,0.07247397462367489,-0.5873414995315545
5,5,-0.1,0.9,0.8,0.3757508684019782,0.06535176939693521,-0.3853483090272525
21,2,-0.1,0.9,0.9,0.37570774523995365,0.07149825456866732,-0.5748295720319928
21,2,-0.1,0.95,0.9,0.37570774523995365,0.07149825456866732,-0.5748295720319928
21,5,-0.2,0.98,1.0,0.3754790417988497,0.0719814566641801,-0.585647561440563
21,3,-0.2,0.9,1.0,0.37485167779492257,0.07154174179231343,-0.5790641663589282
21,3,-0.2,0.95,1.0,0.37485167779492257,0.07154174179231343,-0.5790641663589282
5,4,-0.1,0.9,0.9,0.3737180183734483,0.06570758476697769,-0.3563364463225597
21,5,-0.2,0.9,1.0,0.3729158034902384,0.07104965194708801,-0.5773362503177983
21,5,-0.2,0.95,1.0,0.3729158034902384,0.07104965194708801,-0.5773362503177983
10,3,-0.1,0.95,0.9,0.36559781123190116,0.06488308788443065,-0.4721020271704093
10,2,-0.1,0.95,1.0,0.3622329678752767,0.06586427884411483,-0.44863528256170615
10,2,-0.1,0.98,0.8,0.35869010937789625,0.06244479610192033,-0.5418286663699532
10,2,-0.1,0.9,0.9,0.3529278356721321,0.06239694709734711,-0.46455444186119954
21,2,-0.2,0.98,0.9,0.35108937104612475,0.06102278199348965,-0.6150476134483993
21,2,-0.2,0.9,0.9,0.3495957831006844,0.060100502949334444,-0.6073260248819021
21,2,-0.2,0.95,0.9,0.3495957831006844,0.060100502949334444,-0.6073260248819021
5,3,-0.1,0.9,1.0,0.34823505521903625,0.060339956655523386,-0.49065817791884836
21,2,-0.1,0.98,1.0,0.34516985531502603,0.060331843755300874,-0.5683842201734608
5,2,-0.1,0.95,0.9,0.3438241547384279,0.05846591768924769,-0.422118682727154
10,4,-0.1,0.9,1.0,0.3426298944679276,0.05852662191787128,-0.4491341628436124
21,2,-0.1,0.95,1.0,0.34135719723247904,0.058915249027711836,-0.5748295720319928
21,2,-0.1,0.9,1.0,0.34135719723247904,0.058915249027711836,-0.5748295720319928
5,4,-0.1,0.9,0.8,0.3403406618565575,0.05616177784620113,-0.4042987613697673
5,3,-0.1,0.98,0.9,0.3364815826335885,0.054808259748728716,-0.40176852185749934
5,3,-0.1,0.95,0.8,0.33573997520822546,0.05499003359402299,-0.4478017941187198
5,3,-0.2,0.9,0.9,0.33187802669257627,0.05591915493717625,-0.527729109688727
10,5,-0.1,0.9,1.0,0.3297432848645363,0.05430429755244304,-0.4485770842315243
10,2,-0.1,0.95,0.9,0.3296023454778223,0.054656799020675884,-0.5030801760882002
5,5,-0.1,0.95,0.9,0.32580545795348215,0.05106495259217314,-0.49337182796858214
21,2,-0.2,0.98,1.0,0.32402772739351743,0.04856279385260498,-0.6150476134483993
21,2,-0.2,0.95,1.0,0.3230188616210218,0.04765134547688388,-0.6073260248819021
21,2,-0.2,0.9,1.0,0.3230188616210218,0.04765134547688388,-0.6073260248819021
3,5,-0.2,0.95,0.9,0.32089299116205233,0.051463986282141994,-0.4229109509020762
10,4,-0.1,0.98,0.8,0.31968945145022215,0.04946042713650178,-0.5428899993787819
10,4,-0.1,0.95,1.0,0.31828856271254163,0.05081467129609285,-0.48876939842347333
10,4,-0.1,0.9,0.9,0.3174983339610023,0.0503397857020742,-0.5113825782533823
5,2,-0.1,0.9,1.0,0.3147720591764027,0.05027717530634379,-0.5456996248574297
3,4,-0.2,0.95,0.9,0.3145952107216977,0.049816910471412124,-0.42070458940701283
10,3,-0.2,0.9,0.8,0.3138589596010431,0.04983850363532816,-0.652197703729904
10,3,-0.1,0.98,1.0,0.30708083959306287,0.04750225379977424,-0.49600907046444676
10,5,-0.1,0.95,1.0,0.30469662100354106,0.046623108893889764,-0.48825240206106624
10,2,-0.2,0.9,0.8,0.30413911342272565,0.046019190585388836,-0.6629155439811939
3,5,-0.1,0.95,0.9,0.30364465072870606,0.04498804255035305,-0.37820825254919843
5,2,-0.1,0.98,0.9,0.2998701982647017,0.045261572064000166,-0.4356143985619343
5,2,-0.1,0.95,0.8,0.2992924321871391,0.04519757567398175,-0.42014240315425255
3,2,-0.2,0.95,0.9,0.295702579830854,0.04384294388177379,-0.44019138132358493
10,5,-0.1,0.98,0.8,0.2916235458472129,0.041881407610269594,-0.5408491473644133
10,4,-0.1,0.95,0.9,0.2916114808183997,0.042687480700289715,-0.5465389907826519
10,5,-0.1,0.9,0.9,0.2906449440065151,0.04245101639415716,-0.5283640439517563
10,3,-0.2,0.95,0.8,0.2903782761997721,0.04218985075004866,-0.6770106344414324
5,5,-0.1,0.9,1.0,0.29019358074238305,0.04254907014263343,-0.44566043649737486
5,3,-0.1,0.98,0.8,0.289107474862074,0.04182904956802891,-0.46312815638935234
5,4,-0.1,0.95,0.9,0.2890991427340788,0.04174712861533325,-0.5053051676380209
5,5,-0.1,0.95,0.8,0.28887546453241303,0.04139931309317979,-0.5257013207663201
3,4,-0.1,0.95,0.9,0.2833841112225244,0.04003375412897725,-0.35886128192044153
10,2,-0.2,0.95,0.8,0.2815980425764487,0.03839836350348569,-0.6869638419390457
10,2,-0.1,0.98,1.0,0.27850383181846156,0.03804833487577741,-0.531412036468622
21,5,0.0,0.98,0.9,0.27779549131280373,0.03843177994347857,-0.48745136335976225
5,5,-0.1,0.98,0.9,0.27619260187120054,0.03795293388975707,-0.5057221223786645
3,5,-0.2,0.98,0.9,0.2758197934818441,0.03834608848155319,-0.4379779291995567
3,3,-0.2,0.95,0.9,0.272182110150246,0.036908452509549106,-0.4607548620555688
10,3,-0.1,0.98,0.9,0.27194885296480553,0.03709275013378832,-0.5609595026293854
21,5,0.0,0.9,0.9,0.2719018584415503,0.03704444352319447,-0.49510529183541796
21,5,0.0,0.95,0.9,0.2719018584415503,0.03704444352319447,-0.49510529183541796
3,4,-0.2,0.98,0.9,0.2702433516079429,0.03671956132720777,-0.43582917268038623
5,3,-0.1,0.95,1.0,0.26956386417481076,0.03650018165491953,-0.4906581779188488
10,5,-0.1,0.95,0.9,0.2636131625697377,0.03485618543044655,-0.5622986265034733
5,3,-0.2,0.9,0.8,0.26266057399559584,0.03334634134971526,-0.5277291096887273
5,4,-0.1,0.9,1.0,0.26203149571817747,0.034450406153733626,-0.45179064525605095
10,3,-0.2,0.9,1.0,0.2599142739567914,0.02957388444019937,-0.6359491439268854
10,4,-0.2,0.9,0.8,0.2585178220829974,0.03243531352814033,-0.6538050367895941
21,4,0.0,0.98,0.9,0.25682548790016907,0.032910075256684435,-0.49059567616732136
5,3,-0.2,0.95,0.9,0.2567476241564225,0.03171323102774015,-0.5377782369558733
5,2,-0.2,0.9,0.9,0.2551783327343264,0.029245478276040515,-0.5422921474348854
3,2,-0.2,0.98,0.9,0.25500606398929443,0.030820124996531195,-0.4520771091926574
5,2,-0.1,0.98,0.8,0.25371829963631143,0.03215875240605848,-0.43427784297445393
5,4,-0.1,0.95,0.8,0.2535890269820302,0.03241594143774518,-0.5380125604075481
3,5,-0.1,0.98,0.9,0.25272177020002906,0.031950937595875084,-0.39444235503137104
21,4,0.0,0.95,0.9,0.2519811807632394,0.031530115788994895,-0.498202650376371
21,4,0.0,0.9,0.9,0.2519811807632394,0.031530115788994895,-0.498202650376371
21,3,0.0,0.98,0.9,0.25074997267216353,0.031231613156029292,-0.5027887775521247
21,3,0.0,0.95,0.9,0.24640889439515812,0.029853896100068944,-0.5102136712341294
21,3,0.0,0.9,0.9,0.24640889439515812,0.029853896100068944,-0.5102136712341294
5,4,-0.2,0.9,0.9,0.2421214072450041,0.027678592423975745,-0.5161326522568335
3,2,-0.1,0.95,0.9,0.24159310008187465,0.02846146395778515,-0.42049413615706355
10,2,-0.1,0.98,0.9,0.24136308397380718,0.027133337535318214,-0.5867233104265386
3,5,-0.2,0.9,0.9,0.24015165106675743,0.028022601201617814,-0.44880446730258194
10,2,-0.2,0.9,1.0,0.23978605821092794,0.019510927881430717,-0.6557356495950811
5,3,-0.2,0.9,1.0,0.23953185859353726,0.0246478539991708,-0.5801950605494193
5,4,-0.1,0.98,0.9,0.2392827721114474,0.028751349620034006,-0.5173645578577153
5,2,-0.1,0.95,1.0,0.2385582957409573,0.026663643258992398,-0.5456996248574295
5,5,-0.1,0.98,0.8,0.2375787041869138,0.028407873091031766,-0.5372635051260302
10,3,-0.2,0.95,1.0,0.23734437100606876,0.022072870489421748,-0.6619212802931154
3,4,-0.2,0.9,0.9,0.2358783540464178,0.02641224537259035,-0.446697103453802
5,5,-0.2,0.9,0.9,0.23480710836229682,0.025838412594378468,-0.5085635362021954
10,4,-0.2,0.95,0.8,0.23317963337681,0.024913452487288268,-0.6785032970568261
3,5,-0.2,0.95,0.8,0.23272316116882463,0.026185297304463395,-0.42291095090207764
3,4,-0.1,0.98,0.9,0.2327210087661463,0.027058458090482462,-0.3913586865154842
10,5,-0.2,0.9,0.8,0.23155029870061475,0.024578074465938737,-0.6490044573187282
21,5,0.0,0.98,1.0,0.2303935717953475,0.025640027750996275,-0.48745136335976225
3,3,-0.2,0.98,0.9,0.22836454967722555,0.02397214723799901,-0.47483378939465126
21,5,0.0,0.95,1.0,0.22653874420356268,0.02426978100770283,-0.49510529183541796
21,5,0.0,0.9,1.0,0.22653874420356268,0.02426978100770283,-0.49510529183541796
10,4,-0.1,0.98,1.0,0.2257257229058798,0.02339147812033815,-0.5748213686365297
3,2,-0.2,0.9,0.9,0.22570658422590464,0.020571462660965878,-0.46263204709108685
10,3,-0.2,0.9,0.9,0.22543637126689178,0.018957225606231143,-0.6359491439268854
5,3,-0.1,0.98,1.0,0.22347647244442861,0.023569858240177988,-0.4875785261403608
3,4,-0.2,0.95,0.8,0.22213604109575075,0.02277828496107559,-0.42070458940701216
10,2,-0.2,0.95,1.0,0.2181682117801794,0.012083228122741874,-0.6802961759764619
5,3,-0.2,0.98,0.9,0.21374897919936237,0.018842624746555625,-0.5581863297153529
3,3,-0.1,0.95,0.9,0.21307357967389542,0.02130559553214706,-0.37820182864487006
21,3,0.0,0.98,1.0,0.21268739756572771,0.01976412047659637,-0.5027887775521247
21,3,0.0,0.95,1.0,0.20989968721441624,0.018401723897677025,-0.5102136712341294
21,3,0.0,0.9,1.0,0.20989968721441624,0.018401723897677025,-0.5102136712341294
10,5,-0.1,0.98,1.0,0.20961766069342028,0.019309303252020626,-0.5743913947556422
3,5,-0.1,0.95,1.0,0.2092767926828699,0.020209163435944477,-0.42929855191755395
3,5,-0.1,0.9,0.9,0.20857864472956897,0.02093078563609696,-0.42737842520948843
21,4,0.0,0.98,1.0,0.20795879669765457,0.018933628712276773,-0.49059567616732136
3,5,-0.1,0.95,0.8,0.20546907922368365,0.020434709416346175,-0.39068172807397816
10,5,-0.2,0.95,0.8,0.20519351822581075,0.017113457747918615,-0.6740452007928381
21,4,0.0,0.9,1.0,0.20505762656457344,0.01757234166360555,-0.498202650376371
21,4,0.0,0.95,1.0,0.20505762656457344,0.01757234166360555,-0.498202650376371
5,5,-0.1,0.95,1.0,0.2047335062022943,0.019109290189719186,-0.48137606979784753
10,2,-0.2,0.9,0.9,0.20439459943771074,0.00844684604754109,-0.6557356495950808
10,3,-0.2,0.98,0.8,0.20246597838723762,0.014530106633971362,-0.6937671184789354
5,4,-0.1,0.98,0.8,0.20216509701826052,0.019536568855281766,-0.5492746283455563
10,3,-0.2,0.95,0.9,0.20161252113035658,0.01153355987419502,-0.6619212802931151
10,2,-0.2,0.98,0.8,0.1985574861888607,0.010839245551617749,-0.7032039598656481
3,3,-0.2,0.9,0.9,0.1973570603931586,0.013791569149167238,-0.4849503529335919
3,2,-0.1,0.98,0.9,0.1940200283203539,0.01563054197466962,-0.4488190329339087
5,2,-0.1,0.98,1.0,0.1938942823853379,0.013856030505562833,-0.5429527721592569
10,4,-0.1,0.98,0.9,0.19334938513844263,0.015476383457122767,-0.622866998412906
3,2,-0.2,0.95,0.8,0.19225805948705174,0.010454092314334806,-0.44056792684949353
3,4,-0.1,0.95,1.0,0.1910644552200632,0.014822758572046402,-0.45233689082871187
3,4,-0.1,0.9,0.9,0.19091867833831266,0.016090552672323177,-0.43281071441858765
10,4,-0.2,0.9,1.0,0.18790411972963156,0.006079997742676424,-0.6262959679593867
5,3,-0.2,0.95,0.8,0.18486926690573177,0.00965787732872414,-0.5909271034243533
3,5,-0.2,0.98,0.8,0.1844385052977976,0.013382772415233335,-0.4379779291995556
5,2,-0.2,0.9,0.8,0.18372855160426235,0.005495251630436959,-0.5422921474348855
5,2,-0.2,0.95,0.9,0.1821505363103551,0.005651022569094444,-0.5525304636747286
10,2,-0.2,0.95,0.9,0.18162467792545178,0.0010997542310724473,-0.6802961759764624
3,4,-0.1,0.95,0.8,0.1799731592087873,0.013789275728457895,-0.4013847266160908
5,4,-0.2,0.9,0.8,0.17928979523290545,0.008906424446315508,-0.5963672937323712
5,4,-0.1,0.95,1.0,0.17693772367505795,0.011192709622356078,-0.49731550995513096
3,4,-0.2,0.98,0.8,0.17458902312890104,0.010018265417067962,-0.4358291726803851
3,5,-0.2,0.95,1.0,0.1722573713270212,0.006532557803609729,-0.5240611697181562
10,5,-0.2,0.9,1.0,0.17089464385641154,0.0016859695738062896,-0.6238406671482106
3,3,-0.2,0.95,0.8,0.17060745933824417,0.006483719767835572,-0.4607548620555686
3,4,-0.2,0.95,1.0,0.17026622835381222,0.005039264933649479,-0.539941840208378
5,2,-0.2,0.9,1.0,0.17009033294541112,-0.0016788496680213427,-0.631145699881037
5,5,-0.2,0.9,0.8,0.16978491416032387,0.0068119140581159865,-0.5912487010646439
3,2,-0.1,0.95,1.0,0.16946412257021493,0.005821048699316211,-0.5019810819867407
3,2,-0.2,0.95,1.0,0.1659468234672698,-0.0015090083138884491,-0.5788299378412728
5,3,-0.2,0.95,1.0,0.16435000886603968,0.0011587943757127572,-0.5780884026209366
10,4,-0.2,0.95,1.0,0.16359397081016233,-0.0012498502776714382,-0.6529567817409075
10,5,-0.1,0.98,0.9,0.16204897432746052,0.0078494621162577,-0.6359739218363145
3,3,-0.1,0.98,0.9,0.16198297481103288,0.008563949027702966,-0.40386706669871364
5,4,-0.2,0.95,0.9,0.16039126270651408,0.004120056057570709,-0.6284531216453746
3,2,-0.1,0.9,0.9,0.15886539888520682,0.004784674695718971,-0.47626875465915075
3,5,-0.1,0.98,1.0,0.15846265353083655,0.007481195844303068,-0.46353344032038735
21,2,0.0,0.98,0.9,0.15724885763519625,0.003803252638037158,-0.5557308198058544
10,3,-0.2,0.98,1.0,0.1563311606879784,-0.005052968478762243,-0.6794605904818292
10,4,-0.2,0.9,0.9,0.15623602105444692,-0.00209712739037482,-0.6583609686613467
21,2,0.0,0.95,0.9,0.15593263225999948,0.0024621796488606407,-0.5623651258717823
21,2,0.0,0.9,0.9,0.15593263225999948,0.0024621796488606407,-0.5623651258717823
5,5,-0.1,0.98,1.0,0.15391268393356886,0.0063959178716541665,-0.49401879000116344
3,5,-0.2,0.9,0.8,0.15192643534030303,0.003307476445242097,-0.44880446730258083
5,5,-0.2,0.95,0.9,0.1512802890075867,0.002322060568248796,-0.6266746007076696
3,5,-0.1,0.98,0.8,0.14982336807671168,0.0077039279488533285,-0.43420143342291206
5,4,-0.2,0.9,1.0,0.14918752780436628,-0.0024631967305299707,-0.5348700919921239
3,2,-0.2,0.98,0.8,0.14874036535815788,-0.002152172558353427,-0.4520771091926562
10,5,-0.2,0.95,1.0,0.14580126181012468,-0.005611865526348958,-0.6506766471363876
3,4,-0.2,0.9,0.8,0.14340053042048523,-2.357981276657206e-05,-0.4466971034538023
10,2,-0.2,0.98,1.0,0.14191328230436104,-0.014777485492825648,-0.6968822081967939
3,4,-0.1,0.98,1.0,0.14068768054266212,0.002161990912536549,-0.4791053879287983
10,4,-0.2,0.98,0.8,0.1402574464847313,-0.0022877755965600155,-0.695182342701752
5,2,-0.2,0.98,0.9,0.14014171406692622,-0.0068944580727153815,-0.571810182654676
5,3,-0.2,0.98,0.8,0.139906543562154,-0.002937588763001986,-0.618120155521259
5,5,-0.2,0.9,1.0,0.1369256687899956,-0.00535028408082594,-0.5502316389604669
3,3,-0.2,0.95,1.0,0.13515404763236985,-0.007978716695724253,-0.5125105823512934
10,4,-0.2,0.95,0.9,0.13048699285333837,-0.009367400541326232,-0.6829421689773469
5,5,0.1,0.9,0.8,0.1291448872139887,0.007203609960481527,-0.3999537796988385
3,3,-0.1,0.95,1.0,0.1284984300610521,-0.004039403737773006,-0.46773219853530945
5,3,0.1,0.9,0.8,0.1281757963728095,0.00643998267685042,-0.3955584606241094
3,2,-0.1,0.95,0.8,0.12817324870794083,-0.0027762442997442127,-0.40885431506452097
10,5,-0.2,0.9,0.9,0.1264897802317618,-0.009979700544267112,-0.6692628975806734
5,4,-0.1,0.98,1.0,0.12623083512808478,-0.001421903478019515,-0.5095696675211072
3,5,-0.2,0.98,1.0,0.12578794596430362,-0.0060247826269640425,-0.5305210309957042
3,3,-0.1,0.9,0.9,0.12572738194203148,-0.002206454461956109,-0.44446720086261515
3,4,-0.2,0.98,1.0,0.12469446036362652,-0.007499445412099459,-0.5461861550294614
3,4,-0.1,0.98,0.8,0.1245800710162873,0.0011414016368660462,-0.4455087353710262
3,2,-0.2,0.98,1.0,0.12456182014974712,-0.013966023441967401,-0.5845464291269078
21,2,0.0,0.98,1.0,0.12428519988692918,-0.007984785126949778,-0.5557308198058544
21,2,0.0,0.95,1.0,0.12398854189716417,-0.009310109393455668,-0.5623651258717823
21,2,0.0,0.9,1.0,0.12398854189716417,-0.009310109393455668,-0.5623651258717823
3,3,-0.2,0.98,0.8,0.12358960844644586,-0.006073011367155878,-0.4748337893946514
3,5,-0.1,0.9,1.0,0.12273002974681256,-0.003277644978777805,-0.5000699459900563
3,2,-0.1,0.98,1.0,0.12268455523562756,-0.006727415056606012,-0.5263230866596464
3,2,-0.2,0.9,0.8,0.1223114103876686,-0.012073016358102318,-0.46263204709108663
5,4,0.1,0.9,0.8,0.12199264981715055,0.005766359709783453,-0.40007351657192314
1,2,-0.2,0.9,0.9,0.12140426972203434,-0.009844393478421587,-0.5039141750408977
5,3,-0.2,0.98,1.0,0.12093782499111372,-0.011330645790252336,-0.5824303755879154
10,3,-0.2,0.98,0.9,0.11697848740585837,-0.015312565532619393,-0.6843352110645649
5,4,-0.2,0.98,0.9,0.11282738971364374,-0.008406325801160075,-0.6478106219619439
3,5,-0.1,0.9,0.8,0.1102861969762273,-0.0030572914191264733,-0.47273562006071534
10,5,-0.2,0.98,0.8,0.1095247910755594,-0.00988075828486945,-0.6909555296527878
5,2,-0.2,0.95,0.8,0.10811100852766269,-0.017554753134098378,-0.5979008187106363
3,4,-0.1,0.9,1.0,0.10661852900966437,-0.008540046389642786,-0.5050467991963931
5,2,0.1,0.9,0.8,0.10363471387819491,0.0010452385047488022,-0.3744728025753038
5,5,-0.2,0.98,0.9,0.1025215018076339,-0.010181891325117487,-0.6412855661015628
10,2,-0.2,0.98,0.9,0.10214163628053843,-0.025469457718910404,-0.701285775985107
3,2,-0.2,0.9,1.0,0.10076102552476875,-0.023769411086511982,-0.583598618616242
10,5,-0.2,0.95,0.9,0.09962379992703158,-0.017192544799546017,-0.6930596954308705
3,3,-0.1,0.95,0.8,0.0996071863761455,-0.007951867291619008,-0.42769750290568453
5,5,0.1,0.9,0.9,0.09924104888744877,0.0017113805431361317,-0.3856882521201219
3,5,-0.2,0.9,1.0,0.09832173656715494,-0.015907124003265438,-0.5294499676265199
3,4,-0.2,0.9,1.0,0.09793463422951436,-0.017367125335274736,-0.5451508298756902
5,3,0.1,0.9,0.9,0.09747264586289582,0.00042729483696635207,-0.38032774943585346
5,2,-0.2,0.95,1.0,0.09740264741643397,-0.024564395108812143,-0.6296493993697445
3,3,-0.2,0.9,0.8,0.09584349689921967,-0.015954873241687983,-0.4849503529335931
5,4,-0.2,0.95,0.8,0.09477054071606064,-0.014221778151110476,-0.6806768835580218
3,2,-0.1,0.9,1.0,0.09266887139201124,-0.01733452284126291,-0.5499129786112411
