Date,ret,raw_ret,mult
2010-03-11,0.0021783831285920414,0.0021783831285920414,1.0
2010-03-12,0.00021948199851274639,0.00043896399702549277,0.5
2010-03-15,-0.0006106736719847163,-0.0012213473439694326,0.5
2010-03-16,0.004937219061318652,0.009874438122637304,0.5
2010-03-17,0.0030243222111882946,0.006048644422376589,0.5
2010-03-18,5.3284569235085724e-05,0.00010656913847017145,0.5
2010-03-19,-0.0042294111191407135,-0.008458822238281427,0.5
2010-03-22,0.0007759666254645554,0.0015519332509291107,0.5
2010-03-23,0.002783088033718679,0.005566176067437358,0.5
2010-03-24,-0.0020872654431691065,-0.004174530886338213,0.5
2010-03-25,-0.0018764889853851213,-0.0037529779707702426,0.5
2010-03-26,-1.7811637364347026e-05,-3.562327472869405e-05,0.5
2010-03-29,0.002388370627415636,0.004776741254831272,0.5
2010-03-30,-0.0010530878076988634,-0.0021061756153977268,0.5
2010-03-31,0.0011361108269736149,0.0022722216539472298,0.5
2010-04-01,0.0013692687272799829,0.0027385374545599657,0.5
2010-04-02,-9.328680098371925e-05,-0.0001865736019674385,0.5
2010-04-05,0.0025093000048024595,0.005018600009604919,0.5
2010-04-06,0.002892857346825405,0.00578571469365081,0.5
2010-04-07,0.001563358632068031,0.003126717264136062,0.5
2010-04-08,0.0011153904239196303,0.0022307808478392605,0.5
2010-04-09,0.00327626087261923,0.00655252174523846,0.5
2010-04-12,0.0015277404644000573,0.0030554809288001147,0.5
2010-04-13,-0.0014327321739811335,-0.002865464347962267,0.5
2010-04-14,0.004460637564350883,0.008921275128701766,0.5
2010-04-15,0.0012806085614606253,0.0025612171229212506,0.5
2010-04-16,-0.003629761770345442,-0.007259523540690884,0.5
2010-04-19,-0.005848973454894656,-0.011697946909789312,0.5
2010-04-20,0.0038995894849753144,0.007799178969950629,0.5
2010-04-21,0.002323464623821086,0.004646929247642172,0.5
2010-04-22,-0.0023640400860812285,-0.004728080172162457,0.5
2010-04-23,0.004180526311360229,0.008361052622720458,0.5
2010-04-26,0.0027402292115822,0.0054804584231644,0.5
2010-04-27,-0.0037731882646607324,-0.007546376529321465,0.5
2010-04-28,0.0009921806479186617,0.0019843612958373234,0.5
2010-04-29,0.0015476896019666225,0.003095379203933245,0.5
2010-04-30,0.004762843193794336,0.009525686387588671,0.5
2010-05-03,-0.000614559925627928,-0.001229119851255856,0.5
2010-05-04,-0.0022309101327104824,-0.004461820265420965,0.5
2010-05-05,-0.00687919744737147,-0.01375839489474294,0.5
2010-05-06,0.00011747036573840008,0.00023494073147680016,0.5
2010-05-07,-0.0021392780553749127,-0.004278556110749825,0.5
2010-05-10,0.0032624317176658604,0.006524863435331721,0.5
2010-05-11,0.0010237618397540454,0.0020475236795080907,0.5
2010-05-12,2.2061157196583097e-05,4.412231439316619e-05,0.5
2010-05-13,0.00041309882117783665,0.0008261976423556733,0.5
2010-05-14,0.0020738022820742342,0.0041476045641484684,0.5
2010-05-17,-0.001160186743407961,-0.002320373486815922,0.5
2010-05-18,0.002313174127285087,0.004626348254570174,0.5
2010-05-19,-0.0007148213003203007,-0.0014296426006406013,0.5
2010-05-20,0.0024338939055940046,0.004867787811188009,0.5
2010-05-21,-7.504046449645459e-05,-0.00015008092899290918,0.5
2010-05-24,0.0002900080858073045,0.000580016171614609,0.5
2010-05-25,0.0010351419223132222,0.0020702838446264443,0.5
2010-05-26,2.906668460287289e-06,5.813336920574578e-06,0.5
2010-05-27,-0.0032513249471984636,-0.006502649894396927,0.5
2010-05-28,0.0013971194686201256,0.0027942389372402512,0.5
2010-05-31,0.0,0.0,0.5
2010-06-01,0.0008533822900508107,0.0017067645801016214,0.5
2010-06-02,-0.0014228765762385551,-0.0028457531524771103,0.5
2010-06-03,-0.0017353655803716125,-0.003470731160743225,0.5
2010-06-04,0.004321141890674173,0.008642283781348346,0.5
2010-06-07,0.002021629508796883,0.004043259017593766,0.5
2010-06-08,-0.0009903053875091813,-0.0019806107750183627,0.5
2010-06-09,-0.00016138593468547084,-0.0003227718693709417,0.5
2010-06-10,0.0029135770509219625,0.005827154101843925,0.5
2010-06-11,0.001612501812103367,0.003225003624206734,0.5
2010-06-14,-0.0003937658236136014,-0.0007875316472272028,0.5
2010-06-15,0.00661213090448686,0.01322426180897372,0.5
2010-06-16,0.0004603604036461411,0.0009207208072922822,0.5
2010-06-17,-0.0002140698145417409,-0.0004281396290834818,0.5
2010-06-18,0.0010870087224106183,0.0021740174448212366,0.5
2010-06-21,-0.000819515032888698,-0.001639030065777396,0.5
2010-06-22,-0.003832511877642608,-0.007665023755285216,0.5
