Date,A_STK_2W,B_STK_3M,C_LEV_CORE,D_LEV_WIDE,E_LEV_EQUITY,F_SECTOR,G_CARRY,H_GOLD
2011-02-04,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132
2011-02-07,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456
2011-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-09,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07
2011-02-10,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183
2011-02-11,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-15,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07
2011-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-17,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306
2011-02-18,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07
2011-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-22,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-02-23,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07
2011-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-28,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-02,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07
2011-03-03,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07
2011-03-04,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132
2011-03-07,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-10,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416
2011-03-11,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-15,0.00043649565985992567,0.00043649565985992567,0.00043649565985992567,0.00043649565985992567,0.00043649565985992567,0.00043649565985992567,0.00043649565985992567,0.00043649565985992567
2011-03-16,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299
2011-03-17,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982
2011-03-18,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-22,-0.00021806623091780164,-0.00021806623091780164,-0.00021806623091780164,-0.00021806623091780164,-0.00021806623091780164,-0.00021806623091780164,-0.00021806623091780164,-0.00021806623091780164
2011-03-23,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07
2011-03-24,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-28,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07
2011-03-29,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456
2011-03-30,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07
2011-03-31,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183
2011-04-01,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-04-04,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416
2011-04-05,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.005752124428545196
2011-04-06,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,0.027957054616491728
2011-04-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-3.158278762960265e-07,-0.0018817864131361883
2011-04-08,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.012775483136478805
2011-04-11,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,0.005435708403908557
2011-04-12,0.00021783321038726378,0.00021783321038726378,0.00021783321038726378,0.00021783321038726378,0.00021783321038726378,0.00021783321038726378,0.00021783321038726378,-0.007617869670605876
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033340119008259395
2011-04-14,0.00021833424397876833,0.00021833424397876833,0.00021833424397876833,0.00021833424397876833,0.00021833424397876833,0.00021833424397876833,0.00021833424397876833,0.002765571940885919
2011-04-15,-0.0004363405044119917,-0.0004363405044119917,-0.0004363405044119917,-0.0004363405044119917,-0.0004363405044119917,-0.0004363405044119917,-0.0004363405044119917,0.019441658148241114
2011-04-18,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,0.013638245558472095
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004234082640050374
2011-04-20,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.012590562016357942
2011-04-21,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,0.007617209997912655
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-25,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.019278949968231596
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01953307985969696
2011-04-27,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,-0.0002181015285075416,0.006815217536544738
2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027321128860750388
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005404906790204056
2011-05-02,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.007998772482178534
2011-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014732203678197192
2011-05-04,0.00021798303416065146,0.00021798303416065146,0.00021798303416065146,0.00021798303416065146,0.00021798303416065146,0.00021798303416065146,0.00021798303416065146,-0.017773776965447324
2011-05-05,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.044177972469794824
2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028687153169657142
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026802345734792288
2011-05-10,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0109329981648571
2011-05-11,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.00121797082550723
2011-05-12,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982,0.0002180183471462982
2011-05-13,-2.805225977065007e-07,-2.805225977065007e-07,-2.805225977065007e-07,-2.805225977065007e-07,-2.805225977065007e-07,-2.805225977065007e-07,-2.805225977065007e-07,-2.805225977065007e-07
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-18,-0.0004357091239771682,-0.0004357091239771682,-0.0004357091239771682,-0.0004357091239771682,-0.0004357091239771682,-0.0004357091239771682,-0.0004357091239771682,-0.0004357091239771682
2011-05-19,-3.5305288692555337e-08,-3.5305288692555337e-08,-3.5305288692555337e-08,-3.5305288692555337e-08,-3.5305288692555337e-08,-3.5305288692555337e-08,-3.5305288692555337e-08,-3.5305288692555337e-08
2011-05-20,0.0002178685233678035,0.0002178685233678035,0.0002178685233678035,0.0002178685233678035,0.0002178685233678035,0.0002178685233678035,0.0002178685233678035,0.0002178685233678035
2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-24,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306
2011-05-25,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-27,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07
2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-06,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-06-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07
2011-06-08,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306
2011-06-09,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456
2011-06-10,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132
2011-06-13,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456
2011-06-14,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132
2011-06-15,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-21,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07
2011-06-22,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132
2011-06-23,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413
2011-06-24,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021300901447732973
2011-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069255637715393
2011-06-29,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,0.007707546183191749
2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894351499090007
2011-07-01,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.00021846500403488456,0.0005608765920191362,-0.023964859169587432
2011-07-04,0.0,0.0,0.0,0.0,0.0,0.0,-2.786724673130744e-06,-0.001
2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00045052720318103346,0.0
2011-07-06,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,0.0018771300218441756,-0.00021841728750127132
2011-07-07,0.021620541890617618,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,3.158279759940541e-07,0.010169023345733375,-0.0010679364899664051,3.158279759940541e-07
2011-07-08,-0.036197224265757666,0.0,0.0,0.0,0.0,-0.012786325034616517,0.004204890643797922,0.0
2011-07-11,0.02421167351633724,0.00021838190595624418,0.00021838190595624418,0.00021838190595624418,0.00021838190595624418,-0.0063334607939313035,0.003619872241869608,0.00021838190595624418
2011-07-12,-0.010712945432051701,-2.3274796712158263e-07,-2.3274796712158263e-07,-2.3274796712158263e-07,-2.3274796712158263e-07,-0.008454463019738956,0.001136507344292234,-2.3274796712158263e-07
2011-07-13,0.010440147075636341,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,0.004609574050328987,-0.0015050107154418102,-0.00021841728750127132
2011-07-14,0.009469169215071571,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.004315161176363332,0.0011848112868867444,0.0181097499638182
2011-07-15,-0.027219167212865436,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0019324393347913324,-0.002653593937330129,-0.006882066689065686
2011-07-18,-0.01763220071155336,0.0,0.0,0.0,0.0,-0.00517480304226651,0.0014215383636028615,0.02102315174842989
2011-07-19,-0.0017548543674306138,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.001740788811094518,-0.0022221433311349708,0.004315988613093014
2011-07-20,-0.0806980831472639,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,0.009030122635860893,0.004309603633530618,-0.02551843852050875
2011-07-21,-0.01920490353776494,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.0012023679392692888,-0.0022930292039415076,0.020432992640951553
2011-07-22,-0.03293132772162355,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,-0.00021841728750127132,0.007938054748364879,0.00235463033882247,-8.202686785244162e-05
2011-07-25,0.011004218416640732,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.009502187081617245,-0.0018432465911195476,0.014931657017161204
2011-07-26,-0.050048857140938985,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,0.001350848529029151,0.0005191846587587614,-0.005490358408831136
2011-07-27,0.025131604164506605,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.009021797787151248,0.0019405481344499707,0.01577379779796939
2011-07-28,-0.047679334982513435,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.01222967322771827,0.0010835849901409394,-0.01282673397099518
2011-07-29,-0.007076395179699491,0.0,0.0,0.0,0.0,-0.009932848081895613,0.0019249024233823219,0.0057083808303791395
2011-08-01,0.01589796932137444,0.0,0.0,0.0,0.0,0.011923455313214518,0.008662506197614613,-0.012213611914313444
2011-08-02,-0.02554122029851874,0.0,0.0,0.0,0.0,-0.026436417220253024,0.004545887162635607,0.01757501320445637
2011-08-03,0.003614306979300319,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.015774451319359912,0.004623497422255518,0.024497790419009013
2011-08-04,-0.020113342797796818,0.0,0.0,0.0,0.0,-0.008511093329894732,0.0002762945885157524,0.014433423840446269
2011-08-05,-0.013504579010371498,0.0,0.0,0.0,0.0,-0.016254074647318723,-0.0040965013990000645,-0.02862395312813168
2011-08-08,-0.021819689485347404,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.015102231351835896,-0.009874785474473896,0.024287609009824573
2011-08-09,-0.008450585640057573,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.017941002731357493,-0.0025421606151722577,0.017783428874044827
2011-08-10,0.014150252362556626,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,0.0042822857942671115,0.01247332196533063,0.017416871808986656
2011-08-11,-0.021475282628693117,0.0,0.0,0.0,0.0,-0.012295018184958673,-0.0042656317825229394,9.817886240007234e-05
2011-08-12,0.040776482666107006,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.04050294963454748,-0.003317856592427333,-0.016804174894836044
2011-08-15,0.006833734587088025,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,0.0022281157939158525,0.0036324122465145837,0.00433390384760049
2011-08-16,0.011327324154863705,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.010102917912300557,0.0023936354162936435,0.020812771317262002
2011-08-17,0.006563515365393902,0.0,0.0,0.0,0.0,0.011358018544132209,0.00705566043265888,0.011291255547899892
2011-08-18,-0.0326680800928276,5.485760710133292e-07,5.485760710133292e-07,5.485760710133292e-07,5.485760710133292e-07,-0.013330306666169023,0.008087907453342242,0.022398089884042738
2011-08-19,-0.029861813890952105,-5.485757700318672e-07,-5.485757700318672e-07,-5.485757700318672e-07,-5.485757700318672e-07,-0.008164291118928635,-0.002439423634965942,0.034982879326281136
2011-08-22,0.0249603595821406,-0.00021755307208171093,-0.00021755307208171093,-0.00021755307208171093,-0.00021755307208171093,0.017504114282939187,0.0011812224994712426,0.006893127170193858
2011-08-23,-0.0012679487926077204,-5.485757700318672e-07,-5.485757700318672e-07,-5.485757700318672e-07,-5.485757700318672e-07,-0.009164734595869028,-0.005706105115380559,0.0002645884254373898
2011-08-24,0.029399751461204104,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.012692067331697698,-0.0016987211800284171,-0.03465806051098419
2011-08-25,0.01149391401817823,5.485760710133292e-07,5.485760710133292e-07,5.485760710133292e-07,5.485760710133292e-07,0.017212648009999332,-0.007235618151833566,-0.07150324029931074
2011-08-26,-0.015908835430858137,-5.485757700318672e-07,-5.485757700318672e-07,-5.485757700318672e-07,-5.485757700318672e-07,-0.02090889008408736,0.005288509031821617,0.04944711809621649
2011-08-29,0.024463660524417397,0.0,0.0,0.0,0.0,0.014905335387295993,-0.004041979665226113,0.012608622129006097
2011-08-30,-0.004901036842196449,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,0.008645485456262425,0.005265434856005173,0.01292899810624748
2011-08-31,0.016239126594741693,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.007915584848161683,0.00500310769082919,0.0016149243527029955
2011-09-01,0.0025701200447404097,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,0.0011334455841955323,0.00023526955314782534,-0.0012181015285074306
2011-09-02,-0.026053831133356742,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,0.00021814910716111413,-0.01923249886835391,0.005493818683541589,0.00021814910716111413
2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.297332596127361e-07,0.0
2011-09-06,-0.02480914955756164,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.00021778576941389183,-0.02369282102570743,0.002131599768608878,-0.00021778576941389183
2011-09-07,0.05830917013332426,2.3274802130046623e-07,2.3274802130046623e-07,2.3274802130046623e-07,2.3274802130046623e-07,0.029555467094890764,0.0016703100141832901,-0.05657509505300734
2011-09-08,0.012738640443387794,-0.00021806590765427458,-0.00021806590765427458,-0.00021806590765427458,-0.00021806590765427458,0.0033412383448332417,0.0006264045760029704,0.04219341847523467
2011-09-09,-0.009030042105296066,-2.3274796723260494e-07,-2.3274796723260494e-07,-2.3274796723260494e-07,-2.3274796723260494e-07,-0.008808420929245792,-0.00012020827179706722,-0.014486501094444104
2011-09-12,-0.03878672434098707,0.0,0.0,0.0,0.0,-0.026061789580092233,-0.004128993315203322,-0.010208420870366247
2011-09-13,0.02541881508407562,0.00021834626955308245,0.00021834626955308245,0.00021834626955308245,0.00021834626955308245,0.016934714876756907,-0.0012230880984789218,-0.008628941176936189
