end,sr,mdd,vol,cagr
2007-01-05,1.2002684571022872,-0.047831685881339236,0.07032716555044939,0.08537994741534227
2007-01-08,1.2416949591545041,-0.04783168588133746,0.06999300865008458,0.08811991084362836
2007-01-09,1.2806356141959723,-0.047831685881338015,0.07000857465553557,0.09110923069289756
2007-01-10,1.2537865154766148,-0.04783168588133779,0.0699796611953515,0.08902368299631758
2007-01-11,1.254956076763467,-0.04783168588133757,0.06997940323206545,0.08911245444943261
2007-01-12,1.2328599482654328,-0.04783168588133835,0.06994447250833537,0.08738610221721466
2007-01-16,1.2649080323446724,-0.047831685881338126,0.06994802754733559,0.0898300923500337
2007-01-17,1.244972679838952,-0.04783168588133835,0.06993271409244785,0.08829239818233092
2007-01-18,1.2448509024991177,-0.047831685881338015,0.06993287021528526,0.08828333285388923
2007-01-19,1.2173410848999646,-0.04783168588133846,0.06990981753462591,0.08616364653925457
2007-01-22,1.1669667067398761,-0.04783168588133768,0.06972182345622112,0.08212328288299608
2007-01-23,1.1990805019505044,-0.047831685881338126,0.06962018058196161,0.08442366943490986
2007-01-24,1.2139933715673306,-0.04783168588133757,0.06958860289277595,0.08551055222063342
2007-01-25,1.2711873660242554,-0.04783168588133868,0.06961353724872735,0.08987072992058742
2007-01-26,1.1896532135916904,-0.04783168588133824,0.06999127829341076,0.08416260364555384
2007-01-29,1.1984518264949124,-0.04783168588133868,0.06997589271714184,0.08481141441737083
2007-01-30,1.1717341860664339,-0.04783168588133779,0.06996677207675575,0.08277494041304245
2007-01-31,1.194757626483903,-0.047831685881337904,0.07000475598477571,0.08456632093430794
2007-02-01,1.2166243305050828,-0.0478316858813389,0.07013450402230456,0.08638888594417682
2007-02-02,1.2048729019977993,-0.04783168588133824,0.07008861871038383,0.08543765446302043
2007-02-05,1.1921877690512312,-0.047831685881338015,0.07006336956381011,0.08444263651842676
2007-02-06,1.178102458963434,-0.04783168588133824,0.07004317202517107,0.08334907528685265
2007-02-07,1.2076944959570124,-0.04783168588133835,0.07004203734800771,0.08559473977285803
2007-02-08,1.1478805329772206,-0.04783168588133713,0.06957305634719736,0.0805110178067816
2007-02-09,1.1290264616456795,-0.04783168588133746,0.06956271789345504,0.07908322844102367
2007-02-12,1.0569229394554007,-0.04783168588133735,0.06971535661086145,0.07384775457371706
2007-02-13,1.0604841177024447,-0.04783168588133824,0.06970355000596827,0.07410175267821328
2007-02-14,1.1136058872154297,-0.04783168588133868,0.06971303722336107,0.07809577712275617
2007-02-15,1.1320050926163434,-0.04783168588133757,0.06983580003655489,0.0796198786598461
2007-02-16,1.1401702679353598,-0.04783168588133835,0.06984469703883615,0.08024576877815859
2007-02-20,1.1465618194786502,-0.047831685881338126,0.06984695076639663,0.08073058474256234
2007-02-21,1.1700591249841976,-0.04783168588133835,0.06985192666395677,0.08251110911465953
2007-02-22,1.219800517038168,-0.04783168588133868,0.06964482855003953,0.08601906256758651
2007-02-23,1.2210253416636698,-0.047831685881337904,0.069641291807655,0.0861072545312811
2007-02-26,1.3096567029045143,-0.04783168588133868,0.0692023261699767,0.0922351064575977
2007-02-27,1.285977708059994,-0.04783168588133746,0.06911297136552762,0.09032887092317354
2007-02-28,1.1108911958936536,-0.04783168588133868,0.07034356903842517,0.07859853288271146
2007-03-01,1.0879797341931623,-0.0478316858813389,0.07019698569542808,0.07670144024333814
2007-03-02,1.1362064811924124,-0.047831685881337904,0.06995419812960843,0.08007207197280941
2007-03-05,1.0722204060507787,-0.047831685881338126,0.07006658199444658,0.07537089878156533
2007-03-06,1.0407043593028693,-0.04783168588133668,0.0701639238014528,0.07310089810309073
2007-03-07,1.1008710233680128,-0.04783168588133857,0.07043781685148226,0.07794354248319357
2007-03-08,1.0307136822777578,-0.04783168588133724,0.06996655833208175,0.0721457279321831
2007-03-09,1.0500608736859465,-0.04783168588133824,0.07002769898705906,0.07366194811985016
2007-03-12,1.0654818031481412,-0.047831685881338126,0.06995151871438858,0.0747402065056555
2007-03-13,1.1883226813291659,-0.04783168588133846,0.06931113586469709,0.0832365254545484
2007-03-14,1.089804579013619,-0.04783168588133868,0.0695979680146037,0.07618195775935144
2007-03-15,1.1630533882352847,-0.04783168588133857,0.06941849289090177,0.0814684323791195
2007-03-16,1.1264103119826485,-0.04783168588133779,0.06929691634768032,0.078583220369981
2007-03-19,1.170998085517321,-0.04783168588133846,0.06909314315637546,0.08167716370944422
2007-03-20,1.2345953855255407,-0.047831685881337904,0.06919386823819351,0.08656664983786722
2007-03-21,1.241513797764353,-0.04783168588133868,0.06921335079227356,0.08711157747767251
2007-03-22,1.3400701065939074,-0.04783168588133768,0.06947510183785675,0.0949141362878545
2007-03-23,1.3379835253760082,-0.04783168588133779,0.06948261062884438,0.09476590446216071
2007-03-26,1.4116434987367825,-0.04783168588133868,0.06913205650884169,0.0998638809695096
2007-03-27,1.3921735509089435,-0.047831685881338126,0.06911859197907254,0.09836546786289091
2007-03-28,1.3655375103438112,-0.047831685881338126,0.06913598365850077,0.09637066039291686
2007-03-29,1.3375917205005845,-0.047831685881338015,0.06923378139747516,0.09439092101691982
2007-03-30,1.3502180591363226,-0.047831685881338015,0.06921976991495495,0.09532801514205502
2007-04-02,1.2766112789887796,-0.047831685881338015,0.06885109444900181,0.08927832410949343
2007-04-03,1.2735620064243143,-0.04783168588133868,0.06884732279536895,0.08904479073113647
2007-04-04,1.3246243599931438,-0.04783168588133824,0.06895090057142571,0.09302086325138581
2007-04-05,1.3256612612500869,-0.04783168588133824,0.06895157620578343,0.09309991148755636
2007-04-09,1.3134923323517784,-0.04783168588133846,0.06894397608476839,0.09217311427474284
2007-04-10,1.2754999243464709,-0.04783168588133779,0.06892565479461683,0.08929300460125522
2007-04-11,1.2890104042526085,-0.04783168588133879,0.0689339566103489,0.0903185329700884
2007-04-12,1.3055840529934692,-0.047831685881336905,0.06887023839709783,0.09147850617353326
2007-04-13,1.3065665912468611,-0.047831685881338126,0.06887263817031242,0.09155558189878588
2007-04-16,1.2707293502362127,-0.04783168588133879,0.06872549401698971,0.08867310308601906
2007-04-17,1.3878273980992868,-0.04783168588133824,0.06867458579750625,0.09739298855017231
2007-04-18,1.4824640270777787,-0.04783168588133857,0.06843246688893222,0.10416769477904042
2007-04-19,1.5256507128062304,-0.04783168588133779,0.06840713538160657,0.10739355473211698
2007-04-20,1.5082790383554747,-0.047831685881337904,0.0684082846120811,0.10608073924945671
2007-04-23,1.4829237972305354,-0.047831685881338126,0.06822514486672412,0.103878646938806
2007-04-24,1.553571107563292,-0.047831685881338126,0.06787845500307427,0.10863914209324954
2007-04-25,1.5153337733921122,-0.04783168588133835,0.06770125279743847,0.10548301409470429
2007-04-26,1.536649009188987,-0.04783168588133779,0.06775032492634576,0.10715858813000034
2007-04-27,1.4837537094086417,-0.04783168588133857,0.06769322467130948,0.10311040481431988
2007-04-30,1.5309260396276871,-0.04783168588133779,0.06752326134106447,0.10636205276361999
2007-05-01,1.4982072510901159,-0.047831685881338015,0.06748724750730262,0.10386460849947277
2007-05-02,1.5474890558202046,-0.04783168588133846,0.06740293742792466,0.1074024270910996
2007-05-03,1.5200388159360396,-0.047831685881338015,0.06724912233814478,0.10510926437814172
2007-05-04,1.5134523442790593,-0.04783168588133835,0.06723230582932471,0.10459322031947282
2007-05-07,1.5259743036324906,-0.04783168588133757,0.06726705414136966,0.10557919855873488
2007-05-08,1.5265640224909685,-0.04783168588133879,0.06726750814638845,0.10562377071636275
2007-05-09,1.5082958939810616,-0.04783168588133835,0.06728358457784799,0.10429208027232151
2007-05-10,1.547129543077657,-0.04783168588133824,0.06718086150853651,0.10701181992292086
2007-05-11,1.4752024339286003,-0.04783168588133757,0.06725100407414283,0.10178637967051563
2007-05-14,1.5282029891780096,-0.04783168588133757,0.06723966394788887,0.1057006531853304
