Date,return
2005-04-25,-2.937174582009986e-05
2005-04-26,3.1157345710389454e-05
2005-04-27,3.282024755170234e-05
2005-04-28,-3.982598279445474e-05
2005-04-29,1.7503812990632647e-06
2005-05-02,-2.151115442044173e-06
2005-05-03,-6.8450494998573445e-06
2005-05-04,-1.010862479420386e-05
2005-05-05,-1.5825486453462183e-05
2005-05-06,2.4909630057234814e-05
2005-05-09,2.13111390454817e-05
2005-05-10,3.0865400319241003e-06
2005-05-11,-2.322828896191693e-06
2005-05-12,-5.2660184796585095e-06
2005-05-13,-1.1128840229402413e-06
2005-05-16,-5.883886145451335e-06
2005-05-17,-6.6942417913086096e-06
2005-05-18,-4.255298339313706e-07
2005-05-19,-1.6549136178050987e-05
2005-05-20,5.7611676666159324e-05
2005-05-23,-1.8757198625054863e-05
2005-05-24,0.0
2005-05-25,0.0
2005-05-26,0.0
2005-05-27,0.0
2005-05-31,0.0
2005-06-01,0.0
2005-06-02,0.0
2005-06-03,-2.4846544125693767e-06
2005-06-06,-5.605025570868593e-06
2005-06-07,-4.1115796288962514e-06
2005-06-08,3.942168119017575e-06
2005-06-09,-1.5877474075547593e-06
2005-06-10,-3.3914652573577403e-06
2005-06-13,-1.3870091328952587e-06
2005-06-14,-1.8648106840221788e-06
2005-06-15,-9.74622890663662e-05
2005-06-16,0.00024517371124765594
2005-06-17,-6.127629982960883e-06
2005-06-20,-1.257970484169071e-05
2005-06-21,5.8631717496933694e-05
2005-06-22,-4.0456160988847504e-05
2005-06-23,9.23439082768918e-06
2005-06-24,-1.8248025043496447e-05
2005-06-27,-1.6856098562335297e-06
2005-06-28,2.2415915946952326e-05
2005-06-29,-3.795252054494205e-06
2005-06-30,-3.037885397213148e-05
2005-07-01,1.3266526805657663e-05
2005-07-05,8.073771286413648e-06
2005-07-06,-1.4011276365228118e-05
2005-07-07,-1.2506872934349097e-05
2005-07-08,-2.3250036766679266e-05
2005-07-11,5.360915071397999e-05
2005-07-12,-1.2070105117780069e-05
2005-07-13,-3.628497169828357e-05
2005-07-14,-3.5554322618792675e-05
2005-07-15,-2.829807011502302e-05
2005-07-18,-3.27961157733583e-05
2005-07-19,3.553347339949766e-05
2005-07-20,3.690610042588184e-05
2005-07-21,-1.7677565065584754e-05
2005-07-22,1.875366649054865e-06
2005-07-25,-2.4833903436948696e-05
2005-07-26,5.89388768000179e-06
2005-07-27,5.563213199017974e-06
2005-07-28,-1.2687809776651782e-05
2005-07-29,-2.54182827425585e-05
2005-08-01,-1.6583329205581954e-06
2005-08-02,-1.900946830818293e-05
2005-08-03,5.7948159762317506e-05
2005-08-04,-1.0253101687441258e-05
2005-08-05,-6.682357769203094e-05
2005-08-08,2.252095903051059e-05
2005-08-09,-7.013902205685315e-06
2005-08-10,-1.3543046402114634e-05
2005-08-11,3.1884985807013645e-05
2005-08-12,1.7735538115580672e-05
2005-08-15,3.736944250477798e-08
2005-08-16,2.066919067199391e-05
2005-08-17,-1.8006347388217625e-05
2005-08-18,1.1273656045690316e-05
