Date,Close,Overlay,Crypto,Equity,SPY,AGG
2015-01-05,0.0,5.5,0.0,0.0,-0.01806020942807529,0.0021733801950130083
2015-01-06,0.0,5.5,0.0,0.0,-0.009418834087598804,0.002530095703620061
2015-01-07,0.0,5.5,0.0,0.0,0.012461224650504255,-0.00017988417816228175
2015-01-08,0.0,5.5,0.0,0.0,0.017745021598853494,-0.0015326120017900013
2015-01-09,0.0,5.5,0.0,0.0,-0.008013640665922028,0.0024376147170683815
2015-01-12,0.0,5.5,0.0,0.0,-0.007833458273907579,0.0008104377653903594
2015-01-13,0.0,5.5,0.0,0.0,-0.002812673149650169,0.0002702073638372049
2015-01-14,0.0,5.5,0.0,0.0,-0.0060371101925790205,0.002428874964575778
2015-01-15,0.0,5.5,0.0,0.0,-0.00916093668573259,0.004577338152113475
2015-01-16,0.0,5.5,0.0,0.0,0.013114107856734725,-0.0038416684771124254
2015-01-20,0.0,5.5,0.0,0.0,0.002133130440885367,0.0017040537061283612
2015-01-21,0.0,5.5,0.0,0.0,0.00504804897498401,-0.0017908262527769336
2015-01-22,0.0,5.5,0.0,0.0,0.014870836582205449,-0.0005384351365790296
2015-01-23,0.0,5.5,0.0,0.0,-0.005482904610959127,0.002513585254428019
2015-01-26,0.0,5.5,0.0,0.0,0.0023417104842198277,-0.000448090778379151
2015-01-27,0.0,5.5,0.0,0.0,-0.013190382369345222,-0.0005370576768156665
2015-01-28,0.0,5.5,0.0,0.0,-0.012824675900062532,0.004211165363430025
2015-01-29,0.0,5.5,0.0,0.0,0.009243887405917972,-0.0008026393471088911
2015-01-30,0.0,5.5,0.0,0.0,-0.01257501176270548,0.0035713564110448903
2015-02-02,0.0,5.5,0.0,0.0,0.012384201809943374,-3.5278935861748906e-05
2015-02-03,0.0,5.5,0.0,0.0,0.014461143837175783,-0.003832240340411297
2015-02-04,0.0,5.5,0.0,0.0,-0.0038080316681436965,0.001520936871153289
2015-02-05,0.0,5.5,0.0,0.0,0.010094847320851974,-0.002054428040864531
2015-02-06,0.0,5.5,0.0,0.0,-0.0027647869708798956,-0.005819025712299863
2015-02-09,0.0,5.5,0.0,0.0,-0.004476135702343176,-0.0001802643055401898
2015-02-10,0.0,5.5,0.0,0.0,0.010653623261092093,-0.001080194377128696
2015-02-11,0.0,5.5,0.0,0.0,0.0005799962242334367,-0.0004511360097996242
2015-02-12,0.0,5.5,0.0,0.0,0.009616835820247083,0.00018076016472168277
2015-02-13,0.0,5.5,0.0,0.0,0.004116424024747101,-0.0011725794336594486
2015-02-17,0.0,5.5,0.0,0.0,0.0015732429251498203,-0.004062628699650128
2015-02-18,0.0,5.5,0.0,0.0,9.488471419527578e-05,0.0028099930654335026
2015-02-19,0.0,5.5,0.0,0.0,-0.0007137599770754566,-0.0008138538763210468
2015-02-20,0.0,5.5,0.0,0.0,0.006000743753166615,0.00018112873011988384
2015-02-23,0.0,5.5,0.0,0.0,-0.00014191461746726475,0.0018090845853901971
2015-02-24,0.0,5.5,0.0,0.0,0.0028407016549663044,0.004424159819919726
2015-02-25,0.0,5.5,0.0,0.0,-0.0008500661471856352,0.0007195180831083281
2015-02-26,0.0,5.5,0.0,0.0,-0.0011810231134015137,-0.0035929558405639606
2015-02-27,0.0,5.5,0.0,0.0,-0.0034063969552935447,0.0025241755743996563
2015-03-02,0.0,5.5,0.0,0.0,0.0063136525684936995,-0.0050804632662349025
2015-03-03,0.0,5.5,0.0,0.0,-0.004104005573061897,-0.001267820649460183
2015-03-04,0.0,5.5,0.0,0.0,-0.004215785005699413,0.0005444969653625176
2015-03-05,0.0,5.5,0.0,0.0,0.0010939697394052317,0.0004529069134759922
2015-03-06,0.0,5.5,0.0,0.0,-0.01406415028001351,-0.00652126804120523
2015-03-09,0.0,5.5,0.0,0.0,0.004144149631950311,0.002552789797516608
2015-03-10,0.0,5.5,0.0,0.0,-0.01622122950260818,0.002364371509962826
2015-03-11,0.0,5.5,0.0,0.0,-0.002342404341110993,0.0019955348441591525
2015-03-12,0.0,5.5,0.0,0.0,0.012714397502080255,0.0008147931979940459
2015-03-13,0.0,5.5,0.0,0.0,-0.0061325005894153906,-0.0018998234741895992
2015-03-16,-0.00825,5.5,0.0,0.0,0.013360461859305506,0.0021755203519535637
2015-03-17,0.0,4.9810234375,0.0,0.0,-0.002972278667180306,-0.00018149231211661565
2015-03-18,0.0,4.9810234375,0.0,0.0,0.012021309472168173,0.007326509106485801
2015-03-19,0.0,4.9810234375,0.0,0.0,-0.004561601582307784,-0.003501735819864904
2015-03-20,0.0,4.9810234375,0.0,0.0,0.008827285359976011,0.003063250501965875
2015-03-23,-0.0010914200945233129,4.9810234375,0.0,0.0,-0.0019488136943175416,0.00018010010889635275
2015-03-24,0.0010770745160967985,4.914476006773289,0.0,0.0,-0.005618955061462039,0.002694789930332897
2015-03-25,-0.001091212179551766,4.9800745550747285,0.0,0.0,-0.014653518609241245,-0.001881552014928567
2015-03-26,0.0,4.913545887451476,0.0,0.0,-0.0023815481988929132,-0.0035896257078288363
2015-03-27,0.0,4.913545887451476,0.0,0.0,0.002289649509904068,0.0014413957108274644
2015-03-30,-0.0010733299938763857,4.913545887451476,0.0,0.0,0.012199646201255243,0.0004492877500563708
2015-03-31,0.0021222117145073705,4.848527393139491,0.0,0.0,-0.008739596850542375,0.0017079960926078552
2015-04-01,-0.0021776130410628924,4.97727807501423,0.0,0.0,-0.0035361150878656655,0.003246120855405099
2015-04-02,0.0010585672196340482,4.844905524253365,0.0,0.0,0.0035974427578022716,-0.0013442179887386274
2015-04-06,0.0,4.908935529500275,0.0,0.0,0.0067333443515009694,0.0006278866360687196
2015-04-07,0.0010758602448561712,4.908935529500275,0.0,0.0,-0.0026463563107870236,0.00017956142746422543
2015-04-08,0.0,5.341976419408759,0.0,0.0,0.0033769220796402433,8.962571265413999e-05
2015-04-09,-0.0011705105349873023,5.341976419408759,0.0,0.0,0.004423583011395005,-0.0025109615014294873
2015-04-10,0.0,5.268774801387587,0.0,0.0,0.005457204175988828,0.0
2015-04-13,-0.0011509272844590366,5.268774801387587,0.0,0.0,-0.00452289994835986,0.0010793258561700991
2015-04-14,0.0011355591427389038,5.197286163531577,0.0,0.0,0.0019126019598183497,0.0010773277487827748
2015-04-15,-0.017109758058550882,5.31615993983385,0.0,0.0,0.004487229835639095,0.0013453956803417544
2015-04-16,0.0009279275611590206,4.246987138634884,0.0,0.0,-0.0002848760706279929,-0.000537453706932256
2015-04-17,-0.0009489610728506594,4.344203370313998,0.0,0.0,-0.011503971744239228,0.0008063827312314586
2015-04-20,0.0,4.290563095139478,0.0,0.0,0.009137336142559516,-0.0007163201247305517
2015-04-21,0.0009374485061782882,4.290563095139478,0.0,0.0,-0.0011915168128783238,-0.0010750190844108776
2015-04-22,-0.0009584863113736117,4.387808502788137,0.0,0.0,0.0049140548005939255,-0.0029611976399344098
2015-04-23,0.0,4.246402248601574,0.0,0.0,0.002516250950680865,0.001529683572434104
2015-04-24,0.0,4.335909302650228,0.0,0.0,0.0023205586923351618,0.0017072151919517164
2015-04-27,0.0009378596239781138,4.292444720474696,0.0,0.0,-0.004157853523502175,0.0003587524342427706
2015-04-28,0.0,4.345411693113366,0.0,0.0,0.0031789723948016935,-0.003855437033616682
2015-04-29,0.0,4.301095697982909,0.0,0.0,-0.004114614411491635,-0.00224965543787381
2015-04-30,0.0,4.301095697982909,0.0,0.0,-0.01002048036071912,0.0
2015-05-01,-0.0009500890222972299,4.349366955973646,0.0,0.0,0.010841443113507987,-0.002837875962215408
2015-05-04,0.0009385585761237186,4.295643721018657,0.0,0.0,0.0028474510525253738,-0.0019028436359818102
2015-05-05,0.0,4.396178491698088,0.0,0.0,-0.011451907379548043,-0.0009084094552443966
2015-05-06,0.0,4.349350477941051,0.0,0.0,-0.004117226449825595,-0.003362775375765681
2015-05-07,-0.0010988230823146235,5.030249474017386,0.0,0.0,0.003989997320427374,0.002462476393553459
2015-05-08,0.0010843273472213146,4.962805816401241,0.0,0.0,0.01316625057864007,0.0032747991501835827
2015-05-11,-0.001098761868030237,5.029969244081563,0.0,0.0,-0.004772924826975777,-0.006346932171274133
2015-05-12,0.0010927797901385948,5.001491396895151,0.0,0.0,-0.002991516155293361,-9.094061277048482e-05
2015-05-13,0.0,5.0274594479111085,0.0,0.0,0.0001907903139322098,-9.160725205892284e-05
2015-05-14,-0.0010987338399901915,5.029840935861645,0.0,0.0,0.010427618931662774,0.0015517282247297093
2015-05-15,0.0,5.001980997255101,0.0,0.0,0.0010836140117791437,0.004191824674026234
2015-05-18,0.0,5.001980997255101,0.0,0.0,0.0031070963009027786,-0.0038114555590959
2015-05-19,0.0,4.9628680888310726,0.0,0.0,-0.0003287362762933732,-0.003461309499500964
2015-05-20,0.0,4.9628680888310726,0.0,0.0,-0.0007039284633022502,0.0015536680584236073
2015-05-21,0.0010843409531735002,4.9628680888310726,0.0,0.0,0.002912396067252798,0.003103362388222397
2015-05-22,0.0,5.027430204904343,0.0,0.0,-0.002388774999957044,-0.001091766832811869
2015-05-26,0.0,5.029562550992878,0.0,0.0,-0.01075167228379248,0.002459277544274663
2015-05-27,0.0,5.027950835155161,0.0,0.0,0.009491939886702383,0.0009991647095399792
2015-05-28,-0.0010983209606101705,5.027950835155161,0.0,0.0,-0.0011283780083576334,-0.00036296995488138695
2015-05-29,0.0,4.962485310725703,0.0,0.0,-0.0062127444058923675,0.0003631017499070577
2015-06-01,0.0,5.008358914726896,0.0,0.0,0.0020366864190122236,-0.002764278143502219
2015-06-02,0.0010844002563058601,4.963139510492585,0.0,0.0,-0.0009925604783017627,-0.003921467093794484
2015-06-03,0.0,5.029292611843373,0.0,0.0,0.002649631264711516,-0.00393634047381497
2015-06-04,-0.0010983330389765266,5.02800612812906,0.0,0.0,-0.008446892240277948,0.0021133763238503356
2015-06-05,0.0,4.962541025906121,0.0,0.0,-0.0017133550909439466,-0.00440210503214844
2015-06-08,-0.0010958382413876252,5.00840878466533,0.0,0.0,-0.006149352792904628,0.0014740143606943867
2015-06-09,0.0,4.94329234538453,0.0,0.0,-0.00014385826819451886,-0.0028515219503978395
2015-06-10,0.0010818274887929083,4.94329234538453,0.0,0.0,0.011992993842332211,-0.002490710369653093
2015-06-11,0.001094093348066977,5.007503357161449,0.0,0.0,0.0032234774199624283,0.005363746288521654
2015-06-12,-0.0010985335353917562,5.028923971049802,0.0,0.0,-0.0076547145016764295,-0.001195814790176497
2015-06-15,-0.00387781247634057,4.961953628316891,0.0,0.0,-0.004285267574829055,0.001197246475219016
2015-06-16,-0.002069662540589578,4.733958085970863,0.0,0.0,0.0054513720055240356,0.0016557071602214535
2015-06-17,0.0020183460285477153,4.61456301192006,0.0,0.0,0.0016171046837756275,9.144854975162708e-05
2015-06-18,-0.0020682557307052543,4.7307402768369045,0.0,0.0,0.010399657572250698,-0.000275359656079055
2015-06-19,0.0,4.6560655957790384,0.0,0.0,-0.004439139741563847,0.0031230511639157577
2015-06-22,0.00101896861427581,4.6560655957790384,0.0,0.0,0.005122842134805072,-0.0049452294642988726
2015-06-23,-0.0010315878266227735,4.714759293733896,0.0,0.0,0.000707649759374096,-0.002299931691195689
2015-06-24,0.0,4.611296739475836,0.0,0.0,-0.007262356625556299,0.0015677220238994316
2015-06-25,0.0010091710591229484,4.611296739475836,0.0,0.0,-0.003040682164551556,-0.0011048672799850445
2015-06-26,-0.0010314261242950578,4.7140202509372084,0.0,0.0,-0.0001904102309704392,-0.0023962582446950265
2015-06-29,0.001018638260841607,4.654556081906001,0.0,0.0,-0.020970255720311415,0.005914010234156164
2015-06-30,0.0,4.7579703721136415,0.0,0.0,0.0020932179117603145,-0.0006428322269317333
2015-07-01,0.0,4.7579703721136415,0.0,0.0,0.008015473507710258,-0.0025242808239483994
2015-07-02,0.0,4.713840243814104,0.0,0.0,-0.0009158128683760536,0.0013848380193639542
2015-07-06,-0.22141889395857187,4.669258540617982,0.0,4.669258540617982,-0.0028458489253021524,0.0035966220212411137
2015-07-07,7.936507936507937e-07,0.0,0.0,0.0,0.00628864393509776,0.0013784385494886031
2015-07-08,7.936507936507937e-07,0.0,0.0,0.0,-0.016777243099781347,0.002385866356062527
2015-07-09,1.1904761904761904e-06,0.0,0.0,0.0,0.0018091346035415956,-0.0036613498556155033
2015-07-10,3.9682539682539683e-07,0.0,0.0,0.0,0.01259109296591876,-0.0042269025353303125
2015-07-13,7.936507936507937e-07,0.0,0.0,0.0,0.011037360950798991,-0.0014757635743204434
2015-07-14,3.9682539682539683e-07,0.0,0.0,0.0,0.004338238493468927,0.0016631265184769983
2015-07-15,7.936507936507937e-07,0.0,0.0,0.0,-0.00033228918568961596,0.0026745223123578743
2015-07-16,7.936507936507937e-07,0.0,0.0,0.0,0.008024569317112373,0.0008283932005637151
2015-07-17,7.936507936507936e-07,0.0,0.0,0.0,0.0008473848311150167,9.286935150965014e-05
2015-07-20,1.0582010582010582e-06,0.0,0.0,0.0,0.0005179662731704671,-0.0017469896231911974
2015-07-21,7.936507936507936e-07,0.0,0.0,0.0,-0.003951215646041173,0.001657023698804272
2015-07-22,1.0582010582010582e-06,0.0,0.0,0.0,-0.0017947772748558855,0.00045962778643438007
2015-07-23,7.936507936507936e-07,0.0,0.0,0.0,-0.005629785570348433,0.002848666088072216
2015-07-24,1.0582010582010582e-06,0.0,0.0,0.0,-0.010372196333396477,-0.00018352685178457673
2015-07-27,1.984126984126984e-06,0.0,0.0,0.0,-0.005817011412421524,0.0012837947561712415
2015-07-28,0.014751497313758808,0.9890894077695116,0.32969646925650387,0.6593929385130077,0.012282776094543202,-0.001007395869930594
2015-07-29,0.008870996479217713,1.1929908397045295,0.3976636132348431,0.7953272264696862,0.006879187051623159,-0.0008241492084424262
2015-07-30,0.005809410013043439,1.317418312059915,0.43913943735330496,0.8782788747066099,0.00023739652659693355,9.178364138739958e-05
2015-07-31,-0.011223465061688895,1.3996258303607534,0.46654194345358446,0.9330838869071689,-0.0015179034679202452,0.0039418162061479745
2015-08-03,-0.008057558610641674,1.239882710462587,0.4132942368208623,0.8265884736417246,-0.0033731687007546585,0.0010341600988592603
2015-08-04,0.0013882334146064234,1.1264869473494779,0.3754956491164926,0.7509912982329852,-0.0019541615208733543,-0.002925344840020605
2015-08-05,0.007804595105359299,1.1458664363250226,0.3819554787750075,0.763910957550015,0.0032952224070241787,-0.0018330824125257772
2015-08-06,-0.031242331890695547,1.2549684304241384,0.41832281014137945,0.8366456202827589,-0.008187275775815128,0.0011943410575419033
2015-08-07,0.0009073957923382809,0.7292578299252717,0.24308594330842387,0.48617188661684774,-0.001920529673672955,0.0017422349523443792
2015-08-10,0.002192490383147454,0.7465124721009632,0.24883749070032105,0.4976749814006421,0.012599373678741088,-0.0012812032914182314
2015-08-11,-0.016851458842283704,0.7890115606182874,0.0,0.5260077070788582,-0.009023222548520282,0.003299849720698411
2015-08-12,-0.0015428666230683401,0.48951098088305217,0.0,0.32634065392203476,0.0011982285777822899,-0.0006393138000664322
2015-08-13,0.0003122671029181089,0.46569546225749836,0.0,0.3104636415049989,-0.0012442399293020046,-0.002103392020660011
2015-08-14,0.004036170251636119,0.47046121272261243,0.0,0.3136408084817416,0.0036421860184918664,-0.00045861898030896686
2015-08-17,0.005909835139554526,0.5340364173083771,0.0,0.35602427820558474,0.00558666960712606,0.0017426874532797676
2015-08-18,-0.003987118530097625,0.6339412130354167,0.0,0.42262747535694445,-0.0028967024816879405,-0.0018300616081978749
2015-08-19,-0.007143471811932295,0.48354668341098583,0.0,0.32236445560732385,-0.00790572455203098,0.0031169214305613036
2015-08-20,-0.015657396131581715,0.34017676215340165,0.0,0.22678450810226775,-0.02088089712935637,0.001553571378395402
2015-08-21,0.0,0.1549917855291579,0.0,0.0,-0.03010235935210004,0.0017347348245069227
2015-08-24,0.0,0.1886272040350944,0.0,0.0,-0.042106904673475,-0.0003650170974568434
2015-08-25,0.0,0.212970920303453,0.0,0.0,-0.011767762399860549,-0.002369088217624382
2015-08-26,4.569155600860482e-05,0.20878256598754433,0.0,0.0,0.03839339770964134,-0.004659281225857237
2015-08-27,-4.066338218115102e-05,0.1858475392065107,0.0,0.0,0.024735250353176363,0.0013766865774280657
2015-08-28,6.172120252520032e-05,0.2820282819132144,0.0,0.0,5.047587482209792e-05,-0.0009168423431267225
2015-08-31,0.0,0.2800119611576303,0.0,0.0,-0.00807921326098271,-0.0007338085509847048
2015-09-01,0.0,0.2732416227956869,0.0,0.0,-0.0298476449880819,0.002962225417000308
2015-09-02,-7.136595743688755e-05,0.3261703001898871,0.0,0.0,0.018981071854038856,-0.0012843608501524884
2015-09-03,7.221670479760027e-05,0.3299863312155208,0.0,0.0,0.0007162303954466598,0.0014697152167320038
2015-09-04,-7.221571714695927e-05,0.3300540339710597,0.0,0.0,-0.015136772854963398,0.0021093865026646785
2015-09-08,0.0,0.3163969229924603,0.0,0.0,0.025131341448144884,-0.0023791424549797213
2015-09-09,0.0,0.29804186263285604,0.0,0.0,-0.01337205867273561,0.000366591747370526
2015-09-10,-6.801060913236558e-05,0.3104748256689509,0.0,0.0,0.005441541268652816,-0.001100403703282793
2015-09-11,7.27232670802725e-05,0.33191582906131206,0.0,0.0,0.004544329700883365,0.0011935189499061583
2015-09-14,-0.0005744176805745848,0.3829451203830565,0.0,0.0,-0.003709947845095929,0.00027509911397261
2015-09-15,0.0,0.3735569610610541,0.0,0.0,0.012499527358536877,-0.00449176855923239
2015-09-16,0.0,0.3735569610610541,0.0,0.0,0.008666046097496771,-0.0008288872722725937
2015-09-17,0.0,0.3735569610610541,0.0,0.0,-0.0022476838542562216,0.006266810247299581
2015-09-18,0.0,0.3734141289763182,0.0,0.0,-0.01634128354135389,0.000824033881381192
2015-09-21,0.0,0.37354124812787953,0.0,0.0,0.005167195167819605,-0.0026533771982111265
2015-09-22,0.0,0.37334831133201773,0.0,0.0,-0.012979514747658683,0.002385535842990283
2015-09-23,0.0,0.37334831133201773,0.0,0.0,-0.0015990320021802562,-0.0008233940119589667
2015-09-24,0.0,0.37334831133201773,0.0,0.0,-0.003615544138267146,0.0012818698137737616
2015-09-25,0.0,0.37357141297804236,0.0,0.0,-0.00025927096093691926,-0.0017377205772630688
2015-09-28,0.0,0.3733456680592875,0.0,0.0,-0.025097232991359686,0.0023826301826752605
2015-09-29,0.0,0.373571426193994,0.0,0.0,0.0005850578711774634,0.0015541957394673567
2015-09-30,0.0,0.373571426193994,0.0,0.0,0.01865838958057142,0.0003649114788604191
2015-10-01,0.0,0.373571426193994,0.0,0.0,0.0026092290686674513,0.0007775219632224495
2015-10-02,0.0,0.37378405293464045,0.0,0.0,0.014937769454914207,0.0030150792191434572
2015-10-05,0.0,0.37355670918615774,0.0,0.0,0.017794731083267346,-0.0037351385356356737
2015-10-06,0.0,0.37535345636784484,0.0,0.0,-0.0034259924507750172,0.0024686035710070886
2015-10-07,0.0,0.37535345636784484,0.0,0.0,0.008190527502437206,-0.0007298678958655991
2015-10-08,0.0,0.37535345636784484,0.0,0.0,0.009026582231447478,-0.0013685819890251194
2015-10-09,0.0,0.37535345636784484,0.0,0.0,0.000596406847306552,-0.0008222558877112318
2015-10-12,0.0,0.37535345636784484,0.0,0.0,0.0009437780509680138,0.0025607532404778865
2015-10-13,-0.0005630301845517673,0.37535345636784484,0.0,0.0,-0.006302202193145479,9.088266247458954e-05
2015-10-14,0.0036412430031347396,0.36619033256843975,0.36619033256843975,0.0,-0.004793946977651453,0.0037407479894504547
2015-10-15,0.0038482805703348067,0.4159855258391999,0.4159855258391999,0.0,0.01535453017871391,-0.0013636944663929507
2015-10-16,0.01569752130746292,0.4669726221751246,0.4669726221751246,0.0,0.004546482554121711,-0.0010009685503966637
2015-10-19,0.0014604696593108646,0.6757544583074938,0.6757544583074938,0.0,0.0004917306784641973,0.0010019714923490408
2015-10-20,0.015909121242598235,0.695484071152151,0.695484071152151,0.0,-0.0012781928635332562,-0.0020014726573309716
2015-10-21,-0.01078475591200932,0.9107156675090813,0.9107156675090813,0.0,-0.00620315479481115,0.0023705266536027114
2015-10-22,0.022195578522653765,0.7624894537922998,0.7624894537922998,0.0,0.01689322227911272,0.00018208838947408879
2015-10-23,0.009604635109867187,1.064256606044033,1.064256606044033,0.0,0.01096198447485719,-0.0017283642991253734
2015-10-26,0.0381373460119612,1.197737886318313,1.197737886318313,0.0,-0.002457686881082166,0.0004561586014633079
2015-10-27,0.05155330348589152,1.7328457043406382,1.7328457043406382,0.0,-0.00193244470880638,0.0014565321502351125
2015-10-28,0.09155817205579518,2.483780352899675,2.483780352899675,0.0,0.011374512063828446,-0.0030006275634285595
2015-10-29,0.11783370157237352,3.8861872831819717,3.8861872831819717,0.0,-0.0005744014587311108,-0.004287555280722999
2015-10-30,0.24812583445411354,5.5,5.5,0.0,-0.004309573789874288,0.002656747295683992
2015-11-02,0.556231269436455,5.5,5.5,0.0,0.011831114881022398,-0.0019684901692524903
2015-11-03,0.6430154729091688,5.5,5.5,0.0,0.002899305811809416,-0.0018347392878079738
2015-11-04,0.1110498006920166,5.5,5.5,0.0,-0.003033365993113213,0.0
2015-11-05,-0.3368939692829883,5.5,5.5,0.0,-0.0009981411541833962,-0.0004591534988058754
2015-11-06,3.1746031746031746e-06,0.0,0.0,0.0,-0.0005237656163988857,-0.00478104238168231
