Date,nebula
2011-07-08,-0.00960164789275425
2011-07-11,-0.0010654024989404372
2011-07-12,7.633314558727665e-05
2011-07-13,-0.009638697094899895
2011-07-14,-0.015325714692863784
2011-07-15,-0.011429559093492442
2011-07-18,-0.008256950296195914
2011-07-19,-0.0010769491935386229
2011-07-20,0.0007133066168951989
2011-07-21,-0.006789513362045696
2011-07-22,0.00978703960749211
2011-07-25,-0.009294728703407695
2011-07-26,0.005933025180169055
2011-07-27,0.0010341622888726258
2011-07-28,-0.007698931771484591
2011-07-29,0.008568244997845753
2011-08-01,-0.004863864460716516
2011-08-02,0.004211853169546836
2011-08-03,0.009039372161642939
2011-08-04,-0.001249410154816832
2011-08-05,-0.018704397436323295
2011-08-08,-0.0030792737766261315
2011-08-09,-0.0006550732305030111
2011-08-10,0.0009489166295278272
2011-08-11,0.016382679073235956
2011-08-12,-0.004339458743054206
2011-08-15,0.0009298138130602184
2011-08-16,-0.005720755953364229
2011-08-17,-0.010756623876005011
2011-08-18,-0.009826321087811687
2011-08-19,0.005857866787791738
2011-08-22,-0.008163243530893496
2011-08-23,0.007006200763708281
2011-08-24,0.019468920958722075
2011-08-25,-0.014413547981436875
2011-08-26,0.01310382186070097
2011-08-29,0.001702131856079717
2011-08-30,0.0005563877054605846
2011-08-31,0.0025524484395016704
2011-09-01,-0.017648480391224422
2011-09-02,-0.001530285769413892
2011-09-06,2.3274802130046623e-07
2011-09-07,-0.00021806590765427458
2011-09-08,-2.3274796723260494e-07
2011-09-09,0.0
2011-09-12,0.00021834626955308245
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,-2.3274796723260494e-07
2011-09-19,-0.00021806590765427458
2011-09-20,0.00021811347076616805
2011-09-21,-0.00021783321038726378
2011-09-22,0.00021788067203343253
2011-09-23,0.0
2011-09-26,-0.00021783321038726378
2011-09-27,0.00021788067203343253
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,-0.016263806057514152
2011-10-04,0.020396623265709624
2011-10-05,-0.04284419958598534
2011-10-06,0.01814051774796327
2011-10-07,-0.034667312199892386
2011-10-10,0.0115132590631562
2011-10-11,-0.022927472388230064
2011-10-12,0.010337164758468964
2011-10-13,-0.009947515472291613
2011-10-14,0.0068725904527457415
2011-10-17,-0.0024742606253191353
2011-10-18,0.021985858775877942
2011-10-19,0.0022370649797335833
2011-10-20,-0.0037416435663286114
2011-10-21,0.020625432986992542
2011-10-24,0.01605949671761947
2011-10-25,0.006546923939092564
2011-10-26,-0.0008990649108607247
2011-10-27,0.009468030439593933
2011-10-28,0.00562268625683493
2011-10-31,-0.0014998494008084382
2011-11-01,2.3274802130046623e-07
2011-11-02,-3.833471011738254e-07
2011-11-03,3.833472481673539e-07
2011-11-04,-0.0002182986048671065
2011-11-07,0.0
2011-11-08,0.00021834626955308245
2011-11-09,-0.0002182986048671065
2011-11-10,2.3274802130046623e-07
2011-11-11,0.00021788067203343253
2011-11-14,2.3274802130046623e-07
2011-11-15,-0.0002182986048671065
2011-11-16,0.0
2011-11-17,0.00021811347076616805
2011-11-18,0.0
2011-11-21,2.3274802130046623e-07
2011-11-22,-2.3274796723260494e-07
2011-11-23,0.0
2011-11-25,-0.00021806590765427458
2011-11-28,-1.5059916891324576e-07
2011-11-29,0.045458284132182
2011-11-30,0.038267546126571794
2011-12-01,-0.000418311295199147
2011-12-02,-0.006520619965231511
2011-12-05,0.006777089639487366
2011-12-06,-0.01034724688070221
2011-12-07,-0.0004990692305698037
2011-12-08,-0.001865840941651486
2011-12-09,-0.0017479094724636708
2011-12-12,-0.006587866767771122
2011-12-13,-0.0014996166527518327
2011-12-14,0.0002177776238985185
2011-12-15,3.833472481673539e-07
2011-12-16,-0.00021811347076616805
2011-12-19,0.00021816105463101643
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-0.00021849673425411442
2011-12-27,4.364727741634766e-05
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,-2.9072006346719803e-07
2012-01-03,0.0
2012-01-04,-0.00021824429043959537
2012-01-05,0.0
2012-01-06,0.0002185827150171793
2012-01-09,-0.0002182442904397064
2012-01-10,0.00021800114788206315
2012-01-11,-0.00021824429043959537
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.00021829193140732173
2012-01-23,-0.00021824429043959537
2012-01-24,0.0
2012-01-25,0.00021829193140732173
2012-01-26,-0.00021824429043959537
2012-01-27,-0.0036463676593039267
2012-01-30,0.006199797432383469
2012-01-31,-0.008553489348358811
2012-02-01,0.0011618725009939217
2012-02-02,-0.0009320619760076472
2012-02-03,-0.0034929359186098847
2012-02-06,0.003324153856052559
2012-02-07,0.007726492859900014
2012-02-08,0.002915370028730713
2012-02-09,0.011080790689973197
2012-02-10,-0.005349467274836204
2012-02-13,0.0025509975595819083
2012-02-14,-0.004167527209374411
2012-02-15,0.0035278440517004244
2012-02-16,-0.007742181174693663
2012-02-17,0.0008179852408156112
2012-02-21,-0.0005042855590239588
2012-02-22,-0.00094350330391138
2012-02-23,0.0016469435971800954
2012-02-24,0.003130562065394388
2012-02-27,-0.0015
2012-02-28,-0.00021795363373977583
2012-02-29,-2.9072006335617573e-07
2012-03-01,0.0
2012-03-02,-0.0002182086774290548
2012-03-05,0.00021825630284832975
2012-03-06,0.0
2012-03-07,2.907201479551702e-07
2012-03-08,0.0
2012-03-09,0.00021829193140732173
2012-03-12,0.0
2012-03-13,-0.00021853494705503795
2012-03-14,0.00021829193140732173
2012-03-15,-0.00021824429043959537
2012-03-16,0.0002185827150171793
2012-03-19,-0.0002182442904397064
2012-03-20,0.0
2012-03-21,0.00021829193140732173
2012-03-22,-0.0002182442904397064
2012-03-23,0.00021829193140732173
2012-03-26,0.000928426192943867
2012-03-27,0.004199326676374293
2012-03-28,-0.008613522893713477
2012-03-29,0.008745140294849685
2012-03-30,0.0016682591962927655
2012-04-02,-0.0010727141813680614
2012-04-03,0.001605210255769041
2012-04-04,0.004763476201949779
2012-04-05,0.006626591827561923
2012-04-09,-0.004786121404405763
2012-04-10,-0.0016179449714999166
2012-04-11,0.011739507048603992
2012-04-12,0.005554462996776921
2012-04-13,0.0049619381041901
2012-04-16,0.01799589665933815
2012-04-17,-0.024609762582682937
2012-04-18,0.011031344862563908
2012-04-19,-0.004992135220181493
2012-04-20,-0.022036610717379446
2012-04-23,0.0071907475487217876
2012-04-24,-0.001718534947055038
2012-04-25,0.0002185827150171793
2012-04-26,-0.00021853494705503795
2012-04-27,2.907201479551702e-07
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,-2.9072006335617573e-07
2012-05-03,0.0
2012-05-04,2.907201479551702e-07
2012-05-07,0.00021829193140732173
2012-05-08,-0.0057685806715167525
2012-05-09,0.0005486496772245113
2012-05-10,-0.003761857335224827
2012-05-11,-0.005206625939968401
2012-05-14,-9.775311807086419e-05
2012-05-15,0.0023105460146196637
2012-05-16,0.008929561135102404
2012-05-17,0.018924996035893593
2012-05-18,0.005556015051050467
2012-05-21,-0.008872698952522795
2012-05-22,-0.004867794313666122
2012-05-23,0.005525858930106875
2012-05-24,-0.002141672099593844
2012-05-25,0.0015740921771327247
2012-05-29,-0.004874966425548979
2012-05-30,-0.004073325443619616
2012-05-31,-0.005899717936710042
2012-06-01,-0.0050653277307221856
2012-06-04,-0.0034139468913579186
2012-06-05,0.009061858073336912
2012-06-06,0.011283736189086027
2012-06-07,-0.007495512967945501
2012-06-08,0.010683773802464637
2012-06-11,-0.009823231155092555
2012-06-12,0.0016668832680284042
2012-06-13,-0.00317073834371484
2012-06-14,0.002262223623791749
2012-06-15,-0.0002222273958339396
2012-06-18,0.00543923563544352
2012-06-19,0.004045440618335618
2012-06-20,-0.03450090588394694
2012-06-21,0.023345551406841414
2012-06-22,0.02575357943746165
2012-06-25,0.011349675061702202
2012-06-26,-0.009542332543782395
2012-06-27,-0.016250586110698517
2012-06-28,-0.03246830211411561
2012-06-29,0.01401349902291199
2012-07-02,0.024428960828462742
2012-07-03,-0.016328518443113504
2012-07-05,-0.0012817436971518923
2012-07-06,0.0
2012-07-09,-0.0002182086774289438
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,-2.4231987716394343e-07
2012-07-13,2.4231993589474143e-07
2012-07-16,0.0
2012-07-17,0.0002182563028481077
2012-07-18,-2.4231987705292113e-07
2012-07-19,0.005491524733998389
2012-07-20,-0.013415087716073526
2012-07-23,0.007132134615440988
2012-07-24,0.027621178044664796
2012-07-25,0.02189287549919633
2012-07-26,0.0008418047822187917
2012-07-27,0.0017783925682895445
2012-07-30,-0.00041613443709759236
2012-07-31,-0.008311769115645073
2012-08-01,0.0020648742854688655
2012-08-02,-0.0015
2012-08-03,2.907201479551702e-07
2012-08-06,-2.9072006335617573e-07
2012-08-07,2.4231993567269683e-07
2012-08-08,-0.0002182086774289438
2012-08-09,0.0
2012-08-10,0.0002182563028481077
2012-08-13,-0.0002182086774289438
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,-0.0059561257853174825
2012-08-17,-0.000653663358634093
2012-08-20,-0.0015117449881089091
2012-08-21,0.005512417124918095
2012-08-22,0.0013029242428848624
2012-08-23,0.0032059098146028646
2012-08-24,-0.004607245392580089
2012-08-27,0.0005511508814450843
2012-08-28,0.0013619315021662641
2012-08-29,-6.742483143826151e-05
2012-08-30,-0.0017182086774289438
2012-08-31,0.0
2012-09-04,0.00021801393008336056
2012-09-05,-0.0002182086774290548
2012-09-06,2.4231993589474143e-07
2012-09-07,0.0
2012-09-10,0.0002182563028481077
2012-09-11,-0.0002182086774289438
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,-0.002771269193176376
2012-09-17,-0.0008595076803276088
2012-09-18,-0.0038681655691894102
2012-09-19,0.003624525052797534
2012-09-20,-0.007327235991632236
2012-09-21,0.0062462644375007315
2012-09-24,-0.0010286601870046898
2012-09-25,0.005429490626958661
2012-09-26,-0.0003663049312566943
2012-09-27,0.0019871144355439606
2012-09-28,-0.0014019860324859855
2012-10-01,-0.00710747747587212
2012-10-02,0.0056997970763682515
2012-10-03,-0.008398980093606845
2012-10-04,-0.006036579619523252
2012-10-05,0.005795272925075812
2012-10-08,0.0013781446119721101
2012-10-09,-0.00040558790479883157
2012-10-10,0.001185548166409978
2012-10-11,0.0016491666810831422
2012-10-12,-0.0028503807803585395
2012-10-15,0.0005665986714238906
2012-10-16,0.002131008141302682
2012-10-17,-0.008676620834821624
2012-10-18,-0.005582332528928424
2012-10-19,-0.009966187602807208
2012-10-22,0.005271488438011951
2012-10-23,-0.0055262431358617525
2012-10-24,-0.0018885575675585127
2012-10-25,0.0031290133412824055
2012-10-26,0.007309456773097023
2012-10-31,-0.009708748923700217
2012-11-01,-0.0044959132462055185
2012-11-02,-0.003619009808725537
2012-11-05,0.003809059953601202
2012-11-06,0.002763638030604088
2012-11-07,-0.0033234708608239068
2012-11-08,-0.0011997417936978612
2012-11-09,-0.00217211122395039
2012-11-12,0.0035893821123418883
2012-11-13,0.0005870615041819057
2012-11-14,-0.008796200575342333
2012-11-15,-0.001202390336092651
2012-11-16,0.006950165007114872
2012-11-19,0.004432229271847943
2012-11-20,0.00026083389469594475
2012-11-21,0.00290818265468229
2012-11-23,0.0019340104546325403
2012-11-26,0.0016077651251106277
2012-11-27,-0.004701722878940551
2012-11-28,-0.0015
2012-11-29,0.0002182563028481077
2012-11-30,-0.0002182086774289438
2012-12-03,0.0002182563028481077
2012-12-04,-0.0002182086774289438
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.004113336453019924
2012-12-13,-0.0018732073096391906
2012-12-14,-0.00140718284289254
2012-12-17,0.007104751150758204
2012-12-18,0.004054351335854134
2012-12-19,-0.009900559444071866
2012-12-20,0.004773662081219321
2012-12-21,-0.010823028404416235
2012-12-24,0.005618846613992312
2012-12-26,0.005313372847798592
2012-12-27,0.0020740639701409287
2012-12-28,-0.006272898188663556
2012-12-31,0.0021682358248718563
2013-01-02,0.0014428606377129842
2013-01-03,-0.003371337010375008
2013-01-04,-0.014351440834712903
2013-01-07,0.0026560405513116896
2013-01-08,-0.0038547015925443624
2013-01-09,0.0010735139391300779
2013-01-10,0.0014863106834431265
2013-01-11,-0.0013579407432784958
2013-01-14,0.0009892409581762633
2013-01-15,-0.006511575511046808
2013-01-16,0.006538938305450437
2013-01-17,0.001263728796181252
2013-01-18,0.004462362856498203
2013-01-22,-0.006012121824596928
2013-01-23,-0.005440525052556211
2013-01-24,-0.0009243924820956924
2013-01-25,0.0029992496013388496
2013-01-28,0.0027250546416992
2013-01-29,0.003744557395213344
2013-01-30,-0.0011664116145056187
2013-01-31,-0.0016281318514747563
2013-02-01,-0.001367752123867832
2013-02-04,-0.002834751178559663
2013-02-05,-0.0012547908393181202
2013-02-06,-0.006591023910467175
2013-02-07,0.0052122217040219965
2013-02-08,-0.004501908210104155
2013-02-11,0.02190509778981159
2013-02-12,0.0005382858791974092
2013-02-13,-0.005747555039597896
2013-02-14,-0.030645601928809274
2013-02-15,0.00736169347480603
2013-02-19,-0.002566625117528309
2013-02-20,-0.003045202371926125
2013-02-21,-0.009678412461849306
2013-02-22,-0.008000280945815008
2013-02-25,0.03206380574546991
2013-02-26,-0.001500017429214072
2013-02-27,0.00021838725757850064
2013-02-28,0.0
2013-03-01,-0.0002183221495886123
2013-03-04,-1.7429214071995602e-08
2013-03-05,1.7429214294040207e-08
2013-03-06,-1.7429214071995602e-08
2013-03-07,0.00021840469059886125
2013-03-08,-0.00021835700040584438
2013-03-11,1.7429214294040207e-08
2013-03-12,-0.003658658427465931
2013-03-13,-0.005401806739708637
2013-03-14,-0.0014758112663307839
2013-03-15,0.008032395657496083
2013-03-18,-0.001295186634454631
2013-03-19,-0.0028025673153396487
2013-03-20,0.004361678496762
2013-03-21,-0.0022338938743304833
2013-03-22,0.000752524486255624
2013-03-25,0.009072666862370626
2013-03-26,-0.0017183221495886123
2013-03-27,-1.7429214071995602e-08
2013-03-28,0.00021840469059886125
2013-04-01,-1.7429213849950997e-08
2013-04-02,1.7429214294040207e-08
2013-04-03,-0.00021833957499728385
2013-04-04,-1.7429214071995602e-08
2013-04-05,0.00021838725757850064
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.002757427942557263
2013-04-11,-0.006363582017342023
2013-04-12,-0.004324822066750472
2013-04-15,-0.00039389967576877695
2013-04-16,-0.005817137737020389
2013-04-17,-4.5149595054083235e-05
2013-04-18,-0.005071499241925348
2013-04-19,-0.00579417457219622
2013-04-22,0.002668647583452089
2013-04-23,0.0033402228359588064
2013-04-24,0.0014736551692598756
2013-04-25,0.007038842119128197
2013-04-26,-0.0006635299636646437
2013-04-29,0.0003175078236736244
2013-04-30,-0.01858839727186451
2013-05-01,0.0026134583677087657
2013-05-02,0.007685303894601703
2013-05-03,0.002114026953605353
2013-05-06,-0.002496448903819781
2013-05-07,-0.002455596731095688
2013-05-08,-0.004077620081904541
2013-05-09,-0.0008458028265264368
2013-05-10,-0.0015878366289868713
2013-05-13,-0.0021878780590520726
2013-05-14,-0.00304757972020192
2013-05-15,-0.002856072867120307
2013-05-16,-0.0016064572965709951
2013-05-17,-0.0020458278158161365
2013-05-20,-0.001356903951871213
2013-05-21,-0.0012230777155354251
2013-05-22,0.00927593275818199
2013-05-23,-0.0009393862080850631
2013-05-24,-0.0053678275729013986
2013-05-28,0.0036659519154485097
2013-05-29,-0.00966193837588522
2013-05-30,-0.0006744934232757873
2013-05-31,0.006871911723118171
2013-06-03,0.001086985680500419
2013-06-04,0.008495164817689638
2013-06-05,0.007385321045146678
2013-06-06,0.006394391411892792
2013-06-07,-0.01731485293193219
2013-06-10,-0.008234498142998814
2013-06-11,-0.01230784127986595
2013-06-12,-0.010404873981942786
2013-06-13,0.024022639018264236
2013-06-14,0.017928242220344337
2013-06-17,-0.00941635304941435
2013-06-18,-0.006384661724548046
2013-06-19,-0.029117164749784985
2013-06-20,-0.007800417947229575
2013-06-21,0.0014657006435455648
2013-06-24,0.012205078561131677
2013-06-25,-0.007398705662419014
2013-06-26,0.002803342884691196
2013-06-27,0.00422021819855084
2013-06-28,0.0057757528349928755
2013-07-01,-0.0068534076580107905
2013-07-02,0.017984492386610762
2013-07-03,-0.019593958931834715
2013-07-05,0.008813266493604257
2013-07-08,0.00722331447987995
2013-07-09,-0.010298084794767293
2013-07-10,0.004470663662655305
2013-07-11,-0.00933060201556779
2013-07-12,0.011306078086390448
2013-07-15,-0.014973362001224677
2013-07-16,-0.0024195009847478017
2013-07-17,-0.0019726843412729007
2013-07-18,-0.0008205367044372132
2013-07-19,0.002432391049305706
2013-07-22,-0.008113218671439937
2013-07-23,0.0022498704248685724
2013-07-24,0.0057392220358805646
2013-07-25,-0.00022712387726081485
2013-07-26,0.002646781741012905
2013-07-29,0.0038812684719192196
2013-07-30,0.0016275788386150851
2013-07-31,6.799283782782427e-05
2013-08-01,-0.005067435775987061
2013-08-02,-0.0042192409400149105
2013-08-05,-0.000705125580855281
2013-08-06,0.003664986635475987
2013-08-07,-0.004146743863471969
2013-08-08,0.0005194700865527872
2013-08-09,0.00268879041030784
2013-08-12,-0.004488961516514622
2013-08-13,-0.002319554507365817
2013-08-14,0.006946514748516541
2013-08-15,0.002154021760730041
2013-08-16,-0.0020801505004501824
2013-08-19,0.0006133842495772983
2013-08-20,0.006454190264549187
2013-08-21,-0.005678676989412101
2013-08-22,0.003242045155735285
2013-08-23,-0.005962474292045994
2013-08-26,0.00011961230418561274
2013-08-27,-0.0018775133400107942
