,STACKED_1x,STACKED_2x,STACKED_2_5x,FOMC,N26_OVN_100,N18_LO_100,N27_OVN_100
2017-07-26,0.0029942969111106544,0.005988593822221309,0.007485742277776636,-0.00035958699751619216,0.002635318458315594,0.0011350437016137,0.0018023619557107
2017-07-27,0.0011126054055332136,0.002225210811066427,0.002781513513833034,0.0,-0.0019423993128379724,-0.0018371818467883,0.007841973817481
2017-07-28,-0.002862749038111456,-0.005725498076222912,-0.0071568725952786405,0.0,0.001259314384610888,-0.0003310122009507,-0.0063227880589324
2017-07-31,0.0013543574459406549,0.0027087148918813098,0.003385893614851637,0.0,0.0025135312736028095,-0.0003949371531846,0.0009850579246477
2017-08-01,0.0022463311978191684,0.004492662395638337,0.005615827994547921,0.0,0.0011391786819087367,0.0013275922431267,0.0006982992274762
2017-08-02,0.001649404867719949,0.003298809735439898,0.004123512169299872,0.0,4.844392811029787e-05,-0.0004275095972753,0.0041053850018802
2017-08-03,0.00033945860653493984,0.0006789172130698797,0.0008486465163373496,0.0,0.0005993244747147799,-0.0019684750726893,0.0040165428837337
2017-08-04,0.0019297733183751985,0.003859546636750397,0.004824433295937996,0.0,0.0003567837042496969,0.0013126922730323,0.0008773783864361
2017-08-07,0.002545806238181644,0.005091612476363288,0.00636451559545411,0.0,-0.00011617853331731247,0.0015564878266248,0.002094815356431
2017-08-08,-0.0009847904497193448,-0.0019695808994386896,-0.002461976124298362,0.0,-0.0022190933431238897,-0.0013378072688254,0.002925126981336
2017-08-09,-0.007194538234882255,-0.01438907646976451,-0.017986345587205636,0.0,-0.002159848519135509,-0.0014839293513527,-0.0092613692479236
2017-08-10,-0.01050455840993248,-0.02100911681986496,-0.0262613960248312,0.0,0.0002434168750747424,-0.0094462762841175,-0.0023599811267047
2017-08-11,0.0014275947698330891,0.0028551895396661782,0.0035689869245827226,0.0,0.0035629278156457784,0.001347173629765,-0.0034020855355096
2017-08-14,0.0076527035470491805,0.015305407094098361,0.01913175886762295,0.0,-0.0006188537564696395,0.0043299336607439,0.0072643935290802
2017-08-15,0.0006281343316764766,0.0012562686633529531,0.0015703358291911914,0.0,0.0011060678671896528,-0.0009742122419475,0.0020986252800583
2017-08-16,0.0014449544979829709,0.0028899089959659417,0.003612386244957427,0.0,-0.0019438454414027583,0.0014360498009043,0.0019616548355601
2017-08-17,-0.00759637473194085,-0.0151927494638817,-0.018990936829852124,0.0,0.0002140090053112999,-0.0067608718041954,-0.0018850148608022
2017-08-18,0.006374819792773823,0.012749639585547645,0.015937049481934557,0.0,-0.00010338679145185364,0.002353998269531,0.0081450298379375
2017-08-21,0.000833417816010173,0.001666835632020346,0.0020835445400254325,0.0,0.002213169572812346,-0.0007413875868122,0.0009364412328324
2017-08-22,0.005176812290034874,0.010353624580069748,0.012942030725087185,0.0,-0.0032039748788543535,0.0049486177055243,0.0036603640478755
2017-08-23,0.0019684492847960077,0.003936898569592015,0.004921123211990019,0.0,0.001653302232575915,0.0004237585751133,0.0014360791867895
2017-08-24,0.002354951001274256,0.004709902002548512,0.00588737750318564,0.0,0.003188183792551791,-4.121724266438942e-05,0.0016041526953255
2017-08-25,0.002473622009889489,0.004947244019778978,0.006184055024723722,0.0,0.0029613467663267778,0.0012271724236343,-0.0004684475938164
2017-08-28,-0.0019594747467458415,-0.003918949493491683,-0.004898686866864604,0.0,-0.0038034285046531836,0.0003838037224444,-0.0008831284337273
2017-08-29,-0.004205584333273926,-0.008411168666547852,-0.010513960833184816,0.0,-0.0002879168348391524,-0.0001485583180792,-0.0078261351955503
2017-08-30,0.003723067024208942,0.007446134048417884,0.009307667560522356,0.0,0.002593477320177784,0.0015326726452468,0.0017873114377465
2017-08-31,0.005322324248807123,0.010644648497614246,0.013305810622017808,0.0,0.0017406174210673475,0.0055360780551155,-0.0021681250336841
2017-09-01,-0.0030540951519532214,-0.006108190303906443,-0.007635237879883053,0.0,-0.0005953199800268425,0.0013959099269785,-0.0083046901778366
2017-09-05,-0.004200827068140442,-0.008401654136280884,-0.010502067670351105,0.0,0.002348058474637016,-0.0029765692851151,-0.0047965740406877
2017-09-06,0.004119081815723816,0.008238163631447632,0.01029770453930954,0.0,0.002053254093059631,0.0021106278734713,0.0019636537914454
2017-09-07,0.0014964431017144607,0.0029928862034289214,0.003741107754286152,0.0,-0.0013527980506970792,0.0020959789149001,0.0001537264243258
2017-09-08,-0.0020777084055292644,-0.004155416811058529,-0.005194271013823161,0.0,0.0034984472692358715,-0.0025902405215936,-0.0024733830371072
2017-09-11,0.008362804587546815,0.01672560917509363,0.02090701146886704,0.0,0.0015232772036074317,0.0037621141554044,0.0076781036606774
2017-09-12,0.0032369165353876173,0.006473833070775235,0.008092291338469042,0.0,-0.0012908384509150658,0.0017242538279953,0.0043161638656997
2017-09-13,-0.002221013214566174,-0.004442026429132348,-0.005552533036415435,0.0,-0.0015384606912719476,-0.0007037267989018,-0.0014961121400568
2017-09-14,-0.0008775821434358541,-0.0017551642868717083,-0.0021939553585896355,0.0,-0.0006987823612047082,0.0003090487306929,-0.0016744793870528
2017-09-15,0.0013797910462819694,0.0027595820925639387,0.0034494776157049235,0.0,-0.0002462333530098613,0.001350471515343,0.0003048724148878
2017-09-18,0.005473202174906105,0.01094640434981221,0.013683005437265264,0.0,0.001042760109328911,0.0001152713250604,0.0096731015903625
2017-09-19,-0.00028348445613451945,-0.0005669689122690389,-0.0007087111403362987,0.0,0.0001975924696414612,0.0008958930670015,-0.0025563475159135
2017-09-20,-0.0012449276082221433,-0.0024898552164442866,-0.0031123190205553583,-4.0028471489472414e-05,-0.001979350711065142,-0.0004936610500729,0.0005568745377456
2017-09-21,-0.0030332154096814846,-0.006066430819362969,-0.007583038524203712,0.0,-0.0008050971141736696,-0.0020527734951298,-0.0011557867149297
2017-09-22,-0.001519292665217786,-0.003038585330435572,-0.003798231663044465,0.0,-0.0020996830435336725,0.0008625313229081,-0.0026639649327181
2017-09-25,-0.0020893423708651187,-0.004178684741730237,-0.005223355927162797,0.0,-3.0138616759375207e-06,-0.0004972765798227,-0.0031811177204089
2017-09-26,0.0037737847960124388,0.0075475695920248775,0.009434461990031097,0.0,0.0017772037358036788,-0.0014471145725417,0.0086645950013046
2017-09-27,0.007633834220968143,0.015267668441936286,0.019084585552420357,0.0,-0.0013382306240140138,0.0013987376725031,0.0138084237209441
2017-09-28,0.0018601841054325433,0.0037203682108650866,0.0046504602635813585,0.0,0.00018050012619048606,0.0006131389278686,0.0023135902289374
2017-09-29,0.003278125253179322,0.006556250506358644,0.008195313132948304,0.0,0.00019437758299214466,0.0018014253085321,0.0027590223063023
2017-10-02,0.0012224892284563623,0.0024449784569127247,0.003056223071140906,0.0,0.0005999344720621248,0.0001039926293214,0.0016370587262078
2017-10-03,0.0012982224521067294,0.0025964449042134587,0.0032455561302668235,0.0,-0.0003442247645878413,0.0022616126710888,-0.0015825556733763
2017-10-04,0.001606776301017395,0.00321355260203479,0.004016940752543488,0.0,0.0015174287876764893,-0.0002390588581181,0.0021742415305945
2017-10-05,0.0025317754849164113,0.0050635509698328226,0.006329438712291028,0.0,-0.002625917849962778,0.0031412064672823,0.001407055885231
2017-10-06,-0.0018215629626815721,-0.0036431259253631443,-0.00455390740670393,0.0,0.0015950312240249564,-0.0019922890465783,-0.0012535790562315
2017-10-09,0.0021936987067998296,0.004387397413599659,0.005484246766999574,0.0,0.0031759743958046593,-0.000544178921127,0.002299780860049
2017-10-10,0.006291888513065918,0.012583777026131835,0.015729721282664793,0.0,6.775329425503535e-05,0.0031857482987051,0.0061445271344666
2017-10-11,-0.00029003281297024035,-0.0005800656259404807,-0.0007250820324256009,0.0,-0.0011401832611135805,0.0009805359708763,-0.0014009543065795
2017-10-12,0.0018010947096943283,0.0036021894193886566,0.004502736774235821,0.0,0.0030435304751376567,-0.0006477018934702,0.0018540627311914
2017-10-13,0.005337420606197976,0.010674841212395952,0.01334355151549494,0.0,0.001095942314946452,0.0023107599134602,0.0049573790705291
2017-10-16,0.0025475402503967954,0.005095080500793591,0.006368850625991988,0.0,-0.00164464572374301,0.0004728469173366,0.0057940323898634
2017-10-17,0.0007986630380290236,0.0015973260760580473,0.001996657595072559,0.0,0.001583246336024047,-0.0007038513325094,0.0014217824050528
2017-10-18,0.0007910577673243553,0.0015821155346487105,0.0019776444183108883,0.0,-0.0027297984050888894,0.0008478187101314,0.0026162765194748
2017-10-19,-0.005367140965326892,-0.010734281930653783,-0.013417852413317229,0.0,0.0023471124124872186,-0.0016447232710564,-0.0097919478010282
2017-10-20,0.004640541768988641,0.009281083537977282,0.011601354422471602,0.0,0.00012236830272978078,0.0017441007243829,0.0056705137864817
2017-10-23,0.0001603061894297343,0.0003206123788594686,0.00040076547357433575,0.0,0.001563642323821269,-0.0024307067881224,0.003618383631283
2017-10-24,0.0055898255473383765,0.011179651094676753,0.013974563868345941,0.0,-0.0011306027526063463,0.0014481749235542,0.0094139040001747
2017-10-25,-0.0022400888997094292,-0.0044801777994188585,-0.005600222249273573,0.0,0.001291409242262942,-0.0017657397303581,-0.0022401075809656
2017-10-26,0.003970821676581758,0.007941643353163516,0.009927054191454395,0.0,0.004009386591799814,-0.0002942850758015,0.0045208269129667
2017-10-27,0.010037639474224437,0.020075278948448873,0.025094098685561093,0.0,-0.002067812905869526,0.005735106277525,0.0106728792992684
2017-10-30,-0.0019037549442928554,-0.003807509888585711,-0.004759387360732139,0.0,0.0012680885576130895,-0.0011426457687015,-0.0027903069087958
2017-10-31,0.005439964703893133,0.010879929407786267,0.013599911759732833,0.0,0.004303526607621567,0.0023911639189098,0.0017940749623451
2017-11-01,0.0035041369893024357,0.007008273978604871,0.00876034247325609,0.0009219594272497748,-0.0001899065789723541,1.8586858371888465e-05,0.0053170879863339
2017-11-02,-0.0018864725277689342,-0.0037729450555378683,-0.004716181319422336,0.0,0.0009551522980506322,0.0015750344834998,-0.0078781663205881
2017-11-03,0.0020075591859795095,0.004015118371959019,0.005018897964948773,0.0,-0.00011044563453748147,0.0007795090059936,0.0025665459945093
2017-11-06,0.004776825004232828,0.009553650008465656,0.01194206251058207,0.0,-0.00019893229863594524,0.0037253416463612,0.0023018990143792
2017-11-07,-0.002509647889844319,-0.005019295779688638,-0.006274119724610798,0.0,0.00022422548141816135,-0.0019131136184182,-0.0014172940242704
2017-11-08,-0.003807761585758727,-0.007615523171517454,-0.009519403964396817,0.0,-0.004610050593699854,0.0011523051106661,-0.0053100827991498
2017-11-09,-0.00598628403497666,-0.01197256806995332,-0.014965710087441651,0.0,-0.0013744260516960205,-0.0021965848743882,-0.0062049722694809
2017-11-10,0.0008061111853610326,0.0016122223707220652,0.0020152779634025814,0.0,-0.002543627212608035,-0.0005617735011608,0.0052793965856517
2017-11-13,-0.004312119083181028,-0.008624238166362055,-0.01078029770795257,0.0,-0.0037198946286073563,-0.000215097085515,-0.0044741493667247
2017-11-14,-0.004125305639908525,-0.00825061127981705,-0.010313264099771312,0.0,-0.0031667116882597482,-0.0029951543300483,0.0009064090685393
2017-11-15,-0.002449641442849956,-0.004899282885699912,-0.006124103607124891,0.0,0.0036531085218267875,-0.0029185092222905,-0.0027153729629457
2017-11-16,0.008082632231498379,0.016165264462996758,0.02020658057874595,0.0,-0.00044420444689914336,0.0066508818520597,0.0033077052057765
2017-11-17,0.007358807237459976,0.014717614474919953,0.01839701809364994,0.0,-3.102992082064642e-05,0.0008598991019604,0.0130288461918198
2017-11-20,0.003607017349572838,0.007214034699145676,0.009017543373932095,0.0,0.0037874230466071754,0.000401268503371,0.0026240746457965
2017-11-21,0.00817636635404231,0.01635273270808462,0.020440915885105777,0.0,0.001770325103990822,0.005421988784212,0.0037384300356698
2017-11-22,0.002443481777286794,0.004886963554573588,0.006108704443216985,0.0,0.002222649928998588,0.0007620556523784,0.0011402023208182
2017-11-24,0.0013817427007382715,0.002763485401476543,0.0034543567518456786,0.0,0.0006430496294702428,0.0014563953080559,-0.0007923548441055
2017-11-27,-0.00494440605782418,-0.00988881211564836,-0.01236101514456045,0.0,0.002178470366027141,-0.0028536215881743,-0.0063600393053269
2017-11-28,0.002866798160199021,0.005733596320398042,0.0071669954004975524,0.0,0.0001007771822819416,0.0030543384447527,-0.0004758577513893
2017-11-29,-0.0016156395994565275,-0.003231279198913055,-0.004039098998641319,0.0,0.0023200327599185453,-0.0035126437965521,0.0014739756342726
2017-11-30,0.0038170105550747978,0.0076340211101495956,0.009542526387686994,0.0,-0.0014163984868033048,0.000540053332321,0.0079703129323109
2017-12-01,-0.0010569119512521892,-0.0021138239025043784,-0.002642279878130473,0.0,0.006339121935420122,-0.000779331182983,-0.0068942834719585
2017-12-04,1.2311183593779161e-05,2.4622367187558322e-05,3.07779589844479e-05,0.0,-0.00010548986820824151,-0.0035017756634437,0.0071336635622832
2017-12-05,-0.006338738196109431,-0.012677476392218862,-0.015846845490273577,0.0,-0.001967014868248862,-0.0021645911571043,-0.0063812792097614
2017-12-06,-0.0069446861212009965,-0.013889372242401993,-0.01736171530300249,0.0,-0.0022739147737125933,-0.0025593470937558,-0.0064967632811778
2017-12-07,0.0059022437904214745,0.011804487580842949,0.014755609476053685,0.0,0.0036233996393878485,0.0001962950603856,0.0077884978206839
2017-12-08,0.007978549776142402,0.015957099552284804,0.019946374440356004,0.0,0.00018927332364040446,0.0031868514439974,0.0093941233406496
2017-12-11,0.0014978723404476984,0.0029957446808953968,0.003744680851119246,0.0,0.000474429718840197,0.0011578947140707,0.0002055255339138
2017-12-12,-0.0022619718650420994,-0.004523943730084199,-0.005654929662605248,0.0,0.0009298676625336012,-0.0010419890637332,-0.0033698332651514
2017-12-13,0.004837062010850226,0.009674124021700451,0.012092655027125565,-0.000512342744650995,0.0009610345838492408,0.0034713196276642,0.0027951356718248
2017-12-14,0.0008164387561607161,0.0016328775123214323,0.0020410968904017905,0.0,0.004531513804860033,-0.0021672054975924,0.0014357747026462
2017-12-15,0.0068859273816126755,0.013771854763225351,0.017214818454031687,0.0,0.006289118386649251,0.0039895699616319,-0.0004964035466877
2017-12-18,0.008054650149063328,0.016109300298126655,0.02013662537265832,0.0,0.0006244649814127535,0.004721053835795,0.0060427276451239
2017-12-19,-0.005041940788550506,-0.010083881577101012,-0.012604851971376264,0.0,0.003110558093284088,-0.0049291988196502,-0.0033360420310847
2017-12-20,0.00471995177226068,0.00943990354452136,0.0117998794306517,0.0,0.0015211023368561618,-0.0013790516347694,0.010676904477204
2017-12-21,0.00042113220305411026,0.0008422644061082205,0.0010528305076352757,0.0,-6.367626611067925e-05,0.0018703571682668,-0.0028347736643147
2017-12-22,0.0006426667887728895,0.001285333577545779,0.0016066669719322238,0.0,-0.0012540946749815206,0.0022447553612128,-0.0019500824698983
2017-12-26,-0.0016607966387159109,-0.0033215932774318217,-0.004151991596789777,0.0,0.00013469421014957757,0.002031011850159,-0.0075183111878994
2017-12-27,0.0036229191020414548,0.0072458382040829095,0.009057297755103636,0.0,0.002250770945394209,0.0026111850231799,-0.0002273027876711
2017-12-28,0.005323474778150641,0.010646949556301282,0.013308686945376604,0.0,0.002806408967032481,0.002277506593285,0.0032855274026988
2017-12-29,0.002925979126370543,0.005851958252741086,0.007314947815926357,0.0,0.004887897231761086,0.0001466184606124,0.0006708240997552
2018-01-02,0.008993130199155385,0.01798626039831077,0.022482825497888465,0.0,7.637993854396914e-05,0.0050355084884519,0.007838863482863
2018-01-03,0.006341160105957026,0.012682320211914053,0.015852900264892566,0.0,0.003105102548257954,0.003256885987386,0.0030634456888841
2018-01-04,0.004643532948186041,0.009287065896372081,0.011608832370465103,0.0,0.0017019676237176816,0.0013360423810609,0.0049130135105326
2018-01-05,0.00298769561121656,0.00597539122243312,0.0074692390280414,0.0,-0.00049072440343898,0.002068115883416,0.0023298838590401
2018-01-08,0.0024216424305346014,0.004843284861069203,0.006054106076336503,0.0,9.67215954730278e-06,0.0004327499581093,0.0039681127853033
2018-01-09,-0.003364948579248539,-0.006729897158497078,-0.008412371448121347,0.0,-0.001993306914977078,-0.0032593592308944,0.0017821282182688
2018-01-10,-0.003128247004601086,-0.006256494009202172,-0.007820617511502714,0.0,0.0018637250044569286,-0.0017914967823292,-0.0045372254490007
2018-01-11,0.006003270519487121,0.012006541038974241,0.015008176298717802,0.0,0.0017035711265772414,0.0042637407976514,0.0017754883170942
2018-01-12,0.006768029518321911,0.013536059036643821,0.016920073795804777,0.0,0.004178729412921922,0.0053158498423863,-0.0012743700610507
2018-01-16,0.008386997778194892,0.016773995556389785,0.02096749444548723,0.0,0.0028610588080974836,-0.0018445589819652,0.0176020547122227
2018-01-17,0.004958188643749004,0.009916377287498009,0.01239547160937251,0.0,-0.0009546358829253917,0.0027572624543253,0.0053564882617728
2018-01-18,-0.001319568894632907,-0.002639137789265814,-0.0032989222365822674,0.0,0.0022707247273168864,-0.0035444931935111,0.0021791238704395
2018-01-19,0.004557234723204004,0.009114469446408008,0.01139308680801001,0.0,-0.0012405688064232921,0.0034026405537191,0.0035497571453931
2018-01-22,0.005899976629074686,0.011799953258149372,0.014749941572686715,0.0,-3.488456171942811e-05,0.0041070360092729,0.003620765801323
2018-01-23,0.01580517157865687,0.03161034315731374,0.03951292894664217,0.0,0.0038314748942997355,0.0050092128600546,0.0177604425429048
2018-01-24,0.002688891635344565,0.00537778327068913,0.006722229088361412,0.0,0.0031711944579827294,0.0029723793420245,-0.0037381698713426
2018-01-25,0.005220282014626879,0.010440564029253759,0.013050705036567198,0.0,0.003147022036584857,-0.0019665811887016,0.0112267043700721
2018-01-26,0.0067741703180009445,0.013548340636001889,0.01693542579500236,0.0,-0.002758329477749011,0.004856122447841,0.0065944252180689
2018-01-29,-0.010683466112360145,-0.02136693222472029,-0.02670866528090036,0.0,-0.005893719362503091,-0.0073828602978479,-0.0007074922665214
2018-01-30,-0.009059828318692184,-0.01811965663738437,-0.02264957079673046,0.0,0.005231495717697432,-0.006991034053013,-0.0093690842490558
2018-01-31,0.0067202055422448,0.0134404110844896,0.016800513855612,9.73347398744554e-05,-0.004913259636333511,0.0044069361435469,0.0093451289539804
2018-02-01,-0.01099937892885975,-0.0219987578577195,-0.027498447322149375,0.0,-0.0065323249189588985,-0.0044270465820414,-0.0066123397746778
2018-02-02,-0.015078434003174407,-0.030156868006348814,-0.03769608500793602,0.0,-0.006356584317722213,-0.0129000663623373,0.001999849036048
2018-02-05,-0.030956466073175194,-0.06191293214635039,-0.07739116518293798,0.0,-0.013821154118713586,-0.0166365600869181,-0.0148186578538006
2018-02-06,0.00026050036585099825,0.0005210007317019965,0.0006512509146274956,0.0,-0.001976274086836405,0.0078188068230547,-0.013140338827571
2018-02-07,-0.006909131449252724,-0.013818262898505448,-0.01727282862313181,0.0,0.001268478980754151,-0.0073940480149531,-0.0002986458493534
2018-02-08,-0.009222887762002032,-0.018445775524004063,-0.02305721940500508,0.0,0.008589462816917037,-0.0156991219469279,0.0043630055529347
2018-02-09,0.013510463603299055,0.02702092720659811,0.03377615900824764,0.0,0.0040685882339672125,0.0030150824693318,0.0169221740339673
2018-02-12,0.011672348311785256,0.023344696623570513,0.02918087077946314,0.0,-0.0005753966415000899,0.0079316333462863,0.008056826572498
2018-02-13,0.0001493407030316292,0.0002986814060632584,0.000373351757579073,0.0,-0.0006346042390872419,0.0019380983789177,-0.0029429111126849
2018-02-14,0.009908823586375896,0.019817647172751793,0.02477205896593974,0.0,0.0002407017543859924,0.0096715876718991,0.0002337700745676
2018-02-15,0.009331652516480857,0.018663305032961715,0.023329131291202142,0.0,-9.308618495758477e-05,0.006955547969579,0.0048452952787613
2018-02-16,-0.0023239187441883445,-0.004647837488376689,-0.005809796860470861,0.0,-0.0009837344965042893,0.0007225582373485,-0.0051092194665694
2018-02-20,-0.0032471212448061124,-0.006494242489612225,-0.00811780311201528,0.0,0.00013425742574257443,-0.0044883991987962,0.0023482984822376
2018-02-21,9.919816392832837e-05,0.00019839632785665674,0.00024799540982082093,0.0,0.000269958598642357,-0.0029152464500083,0.0057589306292309
2018-02-22,0.004220773914623893,0.008441547829247786,0.010551934786559733,0.0,-0.00033212901299351394,0.0019412571971553,0.0048911624479307
2018-02-23,0.010408956004419939,0.020817912008839878,0.026022390011049848,0.0,0.0006735602346935776,0.0079967346794217,0.0041508824153029
2018-02-26,0.006402063048745632,0.012804126097491264,0.01600515762186408,0.0,-0.0008311550496383369,0.0049954636655294,0.0036443538160708
2018-02-27,-0.009936488305545992,-0.019872976611091983,-0.02484122076386498,0.0,8.639447127631432e-05,-0.0089814054957844,-0.0019965600907995
2018-02-28,-0.005093668788900434,-0.010187337577800867,-0.012734171972251084,0.0,-0.0012646700959879674,-0.0052543105637582,0.0015859536457035
2018-03-01,-0.003409402567463822,-0.006818805134927644,-0.008523506418659555,0.0,0.0015460784467708555,-0.0043692258473724,0.0003735681130463
2018-03-02,-0.002525572171982993,-0.005051144343965986,-0.006313930429957483,0.0,-1.6337494226985566e-05,0.0041076591003534,-0.0132501250504458
2018-03-05,0.002690949213050337,0.005381898426100674,0.006727373032625843,0.0,0.0016057617640009747,0.0035576871710809,-0.0033392376800621
2018-03-06,0.007618606681643843,0.015237213363287686,0.019046516704109607,0.0,-0.0005142333227948148,0.004045514448349,0.0076604177893845
2018-03-07,-0.0036443450766056994,-0.007288690153211399,-0.00911086269151425,0.0,-5.5910898965798555e-05,-0.000671604337303,-0.0058895705796396
2018-03-08,0.0010504857836769084,0.002100971567353817,0.002626214459192271,0.0,-0.000876995389431383,0.0002838226492424,0.0024103216583004
2018-03-09,0.010041141724748086,0.020082283449496172,0.025102854311870215,0.0,-0.0006613056158814289,0.0079020310910813,0.004939526883215
2018-03-12,0.003798127088699227,0.007596254177398454,0.009495317721748067,0.0,0.0011761060972779538,0.0004946109001259,0.0054309262798687
2018-03-13,0.00106673535355754,0.00213347070711508,0.0026668383838938502,0.0,0.0012624849090002812,-0.0037179701128152,0.0083069260237452
2018-03-14,0.0008183351457399778,0.0016366702914799556,0.0020458378643499445,0.0,0.0006648189687590558,-0.0006508387806352,0.0022735288839913
2018-03-15,0.0014287367358361092,0.0028574734716722183,0.003571841839590273,0.0,0.0002664812642129189,-0.0014534576235558,0.0054979074545709
2018-03-16,-0.0008028801780364871,-0.0016057603560729742,-0.0020072004450912176,0.0,-0.004042548522017174,0.0003415746509899,0.0017536388639644
2018-03-19,-0.009680235187195628,-0.019360470374391255,-0.02420058796798907,0.0,0.00018941417664284382,-0.0059899934809972,-0.0075698975890397
