dd_win,dd_floor,vol_win,vol_pct,is_sr,oos_sr,full_sr,is_cagr,oos_cagr,full_cagr,mdd,avg_mult
378,-0.15,60,0.9,2.3268,1.7955,2.0277,0.3414,0.3444,0.3426,-0.2072,0.8969219756621332
252,-0.1,60,0.9,2.3268,1.7955,2.0277,0.3414,0.3444,0.3426,-0.2072,0.8969219756621332
504,-0.15,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
504,-0.1,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
378,-0.35,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
378,-0.25,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
378,-0.15,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
378,-0.2,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
378,-0.1,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
252,-0.25,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
252,-0.2,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
252,-0.15,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
252,-0.1,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
252,-0.35,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
504,-0.35,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
504,-0.2,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
504,-0.25,60,0.95,2.3094,1.7794,2.0136,0.3514,0.35,0.3507,-0.2208,0.9216177523264137
378,-0.25,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
378,-0.15,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
504,-0.1,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
378,-0.2,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
378,-0.35,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
252,-0.15,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
252,-0.25,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
252,-0.2,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
378,-0.1,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
504,-0.25,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
504,-0.35,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
504,-0.2,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
504,-0.15,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
252,-0.35,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
252,-0.1,60,0.7,2.306,1.7909,2.0125,0.3001,0.3095,0.3043,-0.2107,0.8174659985683608
252,-0.35,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
252,-0.25,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
252,-0.2,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
378,-0.1,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
378,-0.35,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
378,-0.15,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
504,-0.1,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
504,-0.15,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
504,-0.35,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
504,-0.25,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
378,-0.25,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
378,-0.2,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
252,-0.1,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
252,-0.15,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
504,-0.2,60,0.8,2.2949,1.8276,2.0267,0.3178,0.3369,0.3263,-0.1931,0.8583870198043426
252,-0.2,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
378,-0.1,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
252,-0.25,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
252,-0.1,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
252,-0.35,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
378,-0.15,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
252,-0.15,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
504,-0.15,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
378,-0.2,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
504,-0.1,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
378,-0.35,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
378,-0.25,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
504,-0.2,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
504,-0.35,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
504,-0.25,20,0.95,2.2534,1.8077,2.0067,0.3536,0.3611,0.3569,-0.2126,0.9496540205201622
504,-0.35,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
504,-0.25,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
504,-0.15,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
504,-0.2,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
378,-0.35,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
378,-0.25,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
378,-0.2,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
252,-0.1,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
252,-0.2,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
252,-0.25,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
252,-0.35,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
378,-0.1,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
252,-0.15,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
504,-0.1,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
378,-0.15,30,0.99,2.2441,1.8978,2.051,0.3621,0.3889,0.374,-0.2051,0.9636125029825817
504,-0.2,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
504,-0.1,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
378,-0.35,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
378,-0.25,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
378,-0.2,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
504,-0.25,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
504,-0.35,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
252,-0.1,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
504,-0.15,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
252,-0.2,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
252,-0.15,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
252,-0.25,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
252,-0.35,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
378,-0.1,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
378,-0.15,20,0.7,2.2281,1.8191,1.9984,0.2951,0.3114,0.3023,-0.1717,0.8205678835600095
252,-0.25,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
252,-0.2,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
378,-0.35,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
504,-0.1,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
252,-0.1,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
252,-0.15,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
378,-0.1,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
252,-0.35,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
504,-0.35,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
504,-0.25,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
378,-0.25,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
378,-0.15,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
504,-0.15,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
504,-0.2,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
378,-0.2,30,0.95,2.2133,1.8375,2.0006,0.3419,0.3678,0.3534,-0.2112,0.9422572178477691
252,-0.1,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
252,-0.15,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
378,-0.15,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
504,-0.1,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
378,-0.35,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
378,-0.2,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
378,-0.25,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
252,-0.2,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
252,-0.25,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
252,-0.35,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
378,-0.1,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
504,-0.2,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
504,-0.15,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
504,-0.25,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
504,-0.35,30,0.9,2.1853,1.9227,2.0298,0.3275,0.3806,0.3512,-0.1918,0.9222142686709616
504,-0.35,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
504,-0.25,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
504,-0.15,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
504,-0.2,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
252,-0.2,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
252,-0.25,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
378,-0.15,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
378,-0.1,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
378,-0.25,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
378,-0.2,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
378,-0.35,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
504,-0.1,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
252,-0.1,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
252,-0.35,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
252,-0.15,20,0.9,2.1713,1.8512,1.9887,0.3274,0.3615,0.3426,-0.2127,0.9272250059651634
378,-0.15,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
378,-0.1,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
252,-0.15,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
252,-0.1,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
252,-0.25,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
504,-0.1,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
378,-0.35,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
378,-0.2,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
378,-0.25,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
504,-0.2,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
504,-0.15,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
252,-0.2,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
252,-0.35,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
504,-0.25,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
504,-0.35,30,0.8,2.1711,1.9488,2.0355,0.3037,0.3633,0.3302,-0.1934,0.871271772846576
504,-0.35,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
504,-0.25,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
378,-0.25,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
378,-0.2,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
504,-0.15,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
504,-0.2,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
252,-0.35,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
252,-0.15,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
378,-0.1,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
252,-0.1,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
252,-0.2,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
378,-0.15,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
378,-0.35,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
252,-0.25,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
504,-0.1,20,0.8,2.157,1.9148,2.0141,0.3034,0.3524,0.3252,-0.2103,0.8715103793843951
378,-0.15,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
252,-0.35,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
378,-0.1,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
252,-0.2,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
252,-0.15,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
252,-0.1,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
252,-0.25,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
504,-0.1,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
378,-0.35,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
378,-0.2,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
378,-0.25,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
504,-0.2,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
504,-0.15,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
504,-0.25,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
504,-0.35,30,0.7,2.1467,1.9178,2.0067,0.2803,0.3355,0.3048,-0.1713,0.819613457408733
