Date,HY_mid,HY_long,HY_short,JNK_mid,IG_mid,MidCorp,ShortCorp,IG5yr,EM_mid,EM_long,Muni_short,Muni_mid,MBS,TIPS
2011-09-09,-0.006908256855662924,-0.006610249583576184,-0.008478032228227201,-0.00938595818247399,-0.002021140302880378,-0.003407282523485807,-0.002047037376316634,-0.0007483580575674341,-0.008034313236164598,-0.008005604357766054,-0.0017740227994641209,-0.0023218704245445247,-0.0002670531297512982,-0.0023133745780490175
2011-09-12,-0.009935281824992755,-0.00837676558216488,-0.009675271012651166,-0.0042698260029059125,-0.004152403147753624,-0.0012193758784474853,-0.000750192015611719,-0.0010430281971890237,-0.004062937598278919,-0.00438880041710758,0.0038293540346469876,0.00385603883818843,-0.0009276640158523122,-0.0012391911967318783
2011-09-13,0.006354230456032228,0.004402381102534374,0.007808324499456911,0.007181720389056492,0.0016994827544985804,-0.001908983136061066,0.0011040969014182679,-0.0028373645898788335,0.003187528423419608,0.003470720365382575,-0.0016846679978632238,-0.0012570443905757958,0.002734477895519488,-0.002179327588377728
2011-09-14,0.0068952083265719655,0.008586656161333786,0.0066444015936149015,0.0034208235296638166,-0.0008061663834420189,0.0006609776022176826,0.0002542689942790499,0.0024767970964036175,-0.006402424331201183,-0.006673443048208433,0.00037568298115120413,0.0005870926689774055,-0.0003571119719328235,-0.001627822998596745
2011-09-15,0.003448742044147795,0.0032058550084067636,0.006890781310000957,0.000562990565291242,0.0012667628764490638,-0.002536983169720889,-0.0017034353745212995,-0.0004411276023758412,0.002353576798366527,0.002233951039267032,-0.0016871592820358122,-0.0006916235470240844,0.001692191669535664,0.0034108512520745283
2011-09-16,0.00027521494291731766,0.0011055806084979958,-0.00022912009339560833,-0.000697722421960134,-0.0012163890416194028,0.0005829970752624432,0.00042170739067370726,0.0003839530230371986,3.6434965435417493e-06,-9.113065801942002e-05,-0.0019651128722364816,-0.0017081296207063616,-0.0009455370514412945,-0.0010422346038430786
2011-09-19,0.002118752298914099,0.002916093105758531,-0.0007996086999598381,0.002122609721459614,0.000360738111616808,-0.0012038309351849429,-0.0008175979745694709,-0.0021402953796326074,-0.004769717658816641,-0.004727909565242143,0.0017259993931056069,0.0007850637031862858,-0.0011559681511386804,-0.00338415883752029
2011-09-20,0.0022039531186778104,0.0025813798054214387,0.0009159094222589447,0.0006035528460669508,-0.000400117279827756,0.0009132375893184295,4.9911125979617936e-05,0.0009053320652092336,0.0003405800474845542,0.00031098867426662745,0.001765645808365532,0.0009649448505905284,-0.00021503314013689222,0.0033707438016371567
2011-09-21,-0.006729354100888254,-0.001001638646632743,-0.010200690037251098,-0.006719136767950202,-0.0003969973395894469,-0.0005480037912572735,-0.0011356576196733972,-0.001645326608030498,-0.005495059467129941,-0.006270769362671732,0.0031417956429878125,0.0015757796043540534,-1.884385055922434e-06,-0.0013203292898783425
2011-09-22,-0.009424772961210411,-0.004884508817863552,-0.013416127789738037,-0.008728193110560249,-0.0039051522289353605,-0.0029057504671358937,-0.0014545596564146158,-0.007260938589967706,-0.018334304575491907,-0.01860309742587597,0.005172837031751825,0.004098176693951926,-0.0011437842404845053,-0.008918478699116043
2011-09-23,-0.0010896943839619256,-0.0016974636263540205,0.0028702920887065577,-0.004138862297196818,-0.0010019928543372608,-0.003879338069816623,-0.0026081894502637238,0.0016450938900553261,-0.015587823477138827,-0.015939162949344617,0.001502720463308272,0.0030548339459307693,-0.00045900298758656203,-4.003446634680448e-06
2011-09-26,0.001853018531226273,-2.5114254850435152e-05,0.0032639701926359477,0.0037126229106986108,0.0007494215507754505,-0.0024173295075806457,-0.0014095370588650437,0.001405869977094548,-0.014592516530442082,-0.0146520499066743,-0.0007675116168122848,-0.0005158922045005531,-0.0016007326803553514,-0.0018651175716932582
2011-09-27,-0.0019105893286349572,-0.0024722054390319322,0.0006727043733361346,-0.0047163568036193895,0.000968700231166515,0.0012754930632496784,0.002969062678924975,0.0006352094547291626,0.01822495448685323,0.017994416494297973,0.0001661676075449559,0.0005292899027448787,7.555698900682094e-05,0.006502218041263984
2011-09-28,-0.011122798444252222,-0.01129266740998244,-0.011709793747617414,-0.014341195910929635,-0.004127064382822352,-0.002800709103268166,0.0009037833682324071,-0.0027256135271028423,0.0008419292421107886,0.0008591699355035693,-0.004223909333865048,-0.004654687777603843,0.0007737250276682859,-0.0005686076577661459
2011-09-29,-0.0018893739205657623,-0.00025175035954474773,-0.0015673418395686601,0.0008136549211572586,-0.0010725856639419717,-0.0001720651796975909,-0.002272016771753828,0.0001240101223668387,0.007390940401767354,0.0072976147738738435,0.0005758798925954967,0.0012645143040306084,-0.0008311887350354041,-0.0031339662258128564
2011-09-30,-0.016974200911035044,-0.013938015980178665,-0.019232608516039425,-0.016581773473357955,0.0010594442613525174,-0.00040931394147692216,7.321123552762865e-05,-0.001649415926585147,-0.008701043792416261,-0.008651911967686382,-0.0008197551212482297,-0.0009272252959141215,-0.0007956894475760396,-0.006206586228433172
2011-10-03,-0.007664750840346583,-0.005279002920768155,-0.011730304749124816,-0.004093542646930387,-0.003941251953855827,-0.009295559555506877,-0.0007138349612830444,-0.004341377126561642,-0.008543075349694566,-0.008243827168627992,0.0017047026780451088,0.00040534233595522647,-0.0014054059734560156,0.0034838265217557937
2011-10-04,-0.005539913850019671,-0.006247289995694075,-0.00393591701319575,-0.011154020032106977,-0.005569435165320139,-0.003636116499583404,-0.0015886769440194453,-0.0048274694186761745,-0.008773202527984395,-0.008984629821123236,-0.001341887737905419,-0.0014529364868034378,0.0002316368223843849,0.004219528767579078
2011-10-05,0.010216578241126088,0.010435177404293198,0.012215529740788877,0.002833903175176501,0.00675554478232166,0.002101505254464483,0.0,0.005724542238966532,0.008663431527476681,0.008485115295166119,-0.006866093787045946,-0.005953961169418166,0.00032427841176190485,0.002181900949821247
2011-10-06,0.012093841831415306,0.010862225629845762,0.01513798890315632,0.013297539585237245,0.00028021146557897277,0.0024144312283622786,8.575395821735154e-05,0.001909681904646491,0.01225250774393561,0.012007684740286444,-0.0027592057444916283,-0.0020124667737209867,-0.0004236449037276907,0.004669001771512507
2011-10-07,-0.0017455826141697514,-0.001049704054659697,0.00030584630379399996,-0.0008800822383093726,0.00231336193018002,0.001145355431669283,0.0015540220951017402,0.0020318262449389723,-0.002280183031234788,-0.0024762100914418957,0.003211178041130941,0.003929161767077779,0.001087265674759247,0.00013748884570419185
2011-10-10,0.016235703475999126,0.01786199559666486,0.0202205922194449,0.019184763651921975,0.00838933401427066,0.0005180569590222694,-0.0018889584610996043,-0.0014564066553798209,0.014771347075730122,0.014372344560010129,0.000901910399889625,0.0008800083787722302,7.059052049088708e-05,0.0002649106651115762
2011-10-11,-0.009309610903421615,-0.011914451968236298,-0.010257544835750153,-0.010433683577791175,0.0006884359299046783,0.005808229504761583,0.0005979097165298387,0.004766267618747349,-0.002868138221102056,-0.0028342562729652683,-0.006509779399266379,-0.005818737004248435,0.002182488068396126,0.00011583968643955273
2011-10-12,0.021480980330571036,0.01945908185480668,0.02327053614347152,0.02254472614313952,0.0035870682124097626,0.0004610928287449627,0.0029749765853266386,0.00043474042934999184,0.007957485360867347,0.007832612159626525,0.0045756468375544035,0.004871295397851198,-0.0010230167272497147,-0.0018899512306960811
2011-10-13,-0.0020330386919906593,-0.001492211992476791,-0.00377274556923333,0.0008001932441067151,-0.001522419190007401,-0.0010107843034862767,-0.0006077659399766502,-0.0012115622467817218,0.002847437887282791,0.0029732729602719183,0.006473142273868513,0.005947679215922377,0.0006597859110654897,-0.0021032885324980344
2011-10-14,0.004296277807778852,0.003009922294086838,0.007813838020597486,0.001593187446044815,0.0023451986946995055,0.0017911172207033337,0.001110769081386187,0.0030263987217827855,0.003210007676694187,0.003028252930189912,-0.005339018044764577,-0.0042831383150807355,0.000844379554789188,0.0018968402045445882
2011-10-17,-0.0022086327695524264,-0.0010221799743322544,-0.00558441658968262,-0.00043794959452684483,-0.004612528433074086,0.0022032807653316437,0.00021289012075965304,-0.0003016230035229137,0.00264443742813476,0.0028733042436859028,-0.0017854200507408926,-0.002469122319163863,-0.0002941753429204375,-0.0006716205036175517
2011-10-18,0.004767056191398016,0.003637168694770816,0.005353034400523482,0.007429198623116285,0.004120751448948841,0.002821115346149507,0.0005154052154223709,0.001361485254057733,0.0018645006029907412,0.0018000937646327861,0.0032235624631760107,0.002738083505485853,-0.0007011513328371317,0.0055424877623152895
2011-10-19,-0.0023849246143374655,-0.0033367012993835983,-0.002629063803851388,-0.0023296971923462916,0.0016731415060603954,0.0035103204793844414,-0.0012962748775956507,0.0002927248928464184,-0.00011331600483383653,-9.55995756827933e-05,-0.0015734497194250035,-0.0012261130991395026,0.00064837029565504,-0.002625439316819568
2011-10-20,0.007704058609019063,0.006853335617468947,0.00903243355845178,0.006861002926178356,0.0034268265874120548,0.000423749303898069,0.00020973050042932744,0.0014189959037837906,-0.0023747685771924273,-0.0024601493706631976,0.0016186762980924538,0.0021338271783656543,-0.001244979550533533,0.001559201945927525
2011-10-21,0.011058161382911547,0.009122039687510547,0.01147427077101115,0.011638333678238815,0.004373731388235639,0.005203633908193495,0.002583249106352391,0.001910358433126966,0.0010448380533073993,0.000937655971008263,0.0030841641044749156,0.0027753793048652946,0.001304893663803485,0.00021235580790835372
2011-10-24,0.026797289272354,0.02754630580730628,0.02706971784134926,0.0286360585462309,0.005420702007822855,0.0027875970925652976,-0.0014129311043827864,0.002201879805314741,0.0062049772160686755,0.006212046411630158,-0.0016013032018614703,-0.0013021203961839608,-0.002271955101951649,0.0033021959159846024
2011-10-25,-0.012895874304959401,-0.01051841784597718,-0.016672912773109082,-0.015209203850405452,-0.00010480179901882145,0.0011644386751352943,0.0017047902210692001,-9.476807220564366e-05,0.0021819793271294786,0.002512701631558297,-0.0006969573094478664,-0.0017602742029693564,0.0015069647753901886,0.0031267237932178574
2011-10-26,2.6259874658153895e-05,-0.0008166370047864155,0.003190669637200664,-0.004753812915723869,0.003600751908552479,0.001996283898653755,0.0016382873228827552,0.0017802228174930166,0.0033187776580021833,0.0030796511002735673,0.003245324646697688,0.003919768151996356,0.0015067694183650985,0.0041608877068110865
2011-10-27,0.007666303804585744,0.004797165239159131,0.013379061196201369,0.010372115303148705,0.006859391095282603,0.0029804355448664636,0.0007782778227813226,0.003908325837313981,0.011168988670622389,0.010731489979176641,-0.0018827386098323735,-0.000893217115602148,0.0022955123409729994,0.002481023985009814
2011-10-28,0.0006051010534685259,0.00012801903585057907,-0.0020494404950826364,-0.0007458960441205759,0.0004245889141073372,-0.0007752273650166921,0.0005960743336922589,-0.004416477999428446,0.0004215640536923115,0.0005646244874200683,-0.0008068719742402353,-0.00150681845255473,0.0006862703401764186,-0.0005783679413789876
2011-10-31,-0.0012843631054757759,0.002452071000542899,-0.007439887643722696,0.0021504430952618316,-0.005403216909263684,-0.0029137776840400045,0.00033607646813579666,-0.0001944944968639683,-0.0017456673747408278,-0.0011110411659401099,-0.0025499834586437137,-0.0040474272477936755,-0.0017679262918682635,-0.00012284829982901584
2011-11-01,-0.01061530579678728,-0.007956249644601399,-0.017654383892123565,-0.010148373102280157,-0.001748484370059829,0.0032572058979733485,0.0006314085332980745,-0.0033557894848844786,-0.00014464458606070206,0.0003854206333742806,0.006143924784494297,0.004664026823243982,-0.002396973919998326,0.0041383469489247714
2011-11-02,0.00803515326712606,0.005722730011023122,0.010003149915995917,0.008515688964701963,0.004994056737609245,0.0012755219703528072,-8.869430489757111e-05,0.0053876698996703516,0.001781570950761902,0.00154816875391587,0.00011870055690802551,0.0003994932502602536,0.001084610300682649,0.0019665857238504083
2011-11-03,0.006943860734119356,0.005656355847681777,0.010126533332756215,0.006973366373461179,0.0031490469697257233,-0.0013818884588849304,-0.00017198849915483062,-0.00112859894948053,0.005997178285888621,0.00581012668332574,-0.001778234921741553,-0.0010214768913860614,-0.0003626544676493095,-0.003772458032300855
2011-11-04,0.0009212995027559126,-0.000637520928060157,-0.0010133870624764452,0.0013927203927883549,0.0003437594733889564,-0.0012575330107762023,0.0006393897301926188,0.0007488913942852667,0.000984781124734126,0.0009306499076441211,9.456143964614583e-05,-0.00023420549862066318,0.0005925930399140625,0.0033437047599805996
2011-11-07,-0.0026295223733556147,-0.0013755670593017045,-0.003866158200070998,-0.005188654930872486,-0.0046168610199754335,0.0009308135878437217,0.0007278331719317302,-4.303597601529908e-05,0.0007551942673653141,0.0008786952053005826,-0.0005903085583145956,-0.0009070724000208434,-0.0012726564283248958,0.004233074469279983
2011-11-08,-0.0006721664746837889,-0.0017754551762114877,0.0020136114966178976,-0.0003035112181531312,-0.003679018099656002,-0.0016963706090541931,-0.00021093009507270827,-0.0013281943149262966,0.0017596973729101337,0.0015819284533680476,-0.0020865766742174958,-0.0017523858653890254,0.0007004941198223654,-0.0035076543766234983
2011-11-09,-0.015351018348273442,-0.01455330445670739,-0.02069237009666016,-0.010521962936580028,-0.007507608008829891,-0.0009937104479531152,0.0004257315409802622,-0.0007135675878650347,-0.00665271917249002,-0.006389975961494929,0.0021214236707172963,0.0015023186053194676,-0.0024780366695990436,-0.006257772950821549
2011-11-10,-0.0022474266979768567,-0.0038449021055432684,0.0012903199619790939,-0.0047975413909344955,-0.002342424105525556,-0.002235201471675978,0.0004667543658383765,-0.002086184081080183,0.0005822086304753609,0.0003187669191095008,0.0012423974693428555,0.0018472738264574766,0.0011787491193377211,0.005273362929184968
2011-11-11,0.010132306885232697,0.011245736375551959,0.012172221704240978,0.009603522196630757,0.0007529105005444959,0.0010447466695879001,-0.0005904989081244301,0.0009258877490077751,0.0037593047932750886,0.003778734682188227,0.0008188403683964026,0.0009619599607801898,0.00044513186208134216,5.162113532694102e-05
2011-11-14,-0.002375414988391774,-0.001413290625266071,-0.005612407780948202,-0.003050565092541314,-0.0034874534643114822,-0.002931990781432858,-0.0009429840687281396,-0.0029921613065255377,-0.004130016220901932,-0.003939556522615318,-0.0013839903861072806,-0.0018381614442900018,-0.0013178940100253733,-0.0028550615925539875
2011-11-15,-0.0035847228396754583,-0.0030855842602774785,-0.002907464449816943,-0.0035532493350644095,-0.0002562706747026869,-0.0009524898959889902,-0.0005968653812062816,0.0002541423474873711,-0.0048172246587479504,-0.004766108322747961,-0.0020226580364292746,-0.0018871251422270035,0.0005900815693154666,-0.0029482869014611085
2011-11-16,-0.0071745018237417395,-0.006714231692182957,-0.010289206532236823,-0.005100238707036721,-0.0051170288981565275,0.0003403877595328595,0.000853528779699218,-0.0035701368466976185,-0.0008228164496264066,-0.0007420944062373543,0.0008624095548602825,0.00018244399698330208,0.00038431188377866443,-0.005261209207538648
2011-11-17,-0.0034422573276907936,-0.0021881475080132474,-0.00458838951626569,-0.0028452177135101534,-0.00894943435376919,-0.008451999728857724,-0.0026028430307780096,-0.0017531401636332214,-0.005776541182479291,-0.005619058489856477,0.0007958801986041434,0.0005934645516915799,-0.0012601105023368072,-0.0014239035677947054
2011-11-18,-0.003318273590453594,-0.0007819250268436571,-0.0015193641193857288,-0.0017664964425307952,0.003574578797155714,0.0004877614155670944,-0.0015369391609050646,0.0006221183792891479,0.0006488330653428659,0.0009055910288892683,0.0016692498146374994,0.0021323861280932404,0.0008520028101673071,0.0027399363175222564
2011-11-21,-0.009342673939174298,-0.009300670982710186,-0.01102055494431944,-0.008709861615726901,-0.005564086782729669,-0.0029975525750451635,-0.0015853477963968332,-0.005915649376382049,-0.008774342317802346,-0.008743735751732698,0.0018273615050772337,0.0017196069607388507,-0.001027829200916172,-0.0036514732598248167
2011-11-22,-0.005506713819939636,-0.003908404841783842,-0.007384307850930447,-0.004870661444557778,-0.0041939616802833275,-0.0012805496580505266,-0.000686912598580049,0.000957143562195547,-0.006140050514362178,-0.005932556808654654,0.0009777092620525053,0.0005834515811567335,-0.0009262279483778455,0.0010662900893921136
2011-11-23,-0.015629452214796922,-0.014748079033838402,-0.017771910549272726,-0.013044496750029418,-0.006903590407833621,-0.006116201444722058,-0.0036491052314947476,-0.0027959375566529486,-0.008940522478586777,-0.00880963176811528,0.0006940387339003913,0.00042901296722427554,-0.0008521437388962279,0.0019214679852572972
2011-11-25,-0.004524328328602708,-0.004922894790304664,0.0,-0.00443358956705691,-0.0006976094429725741,-0.00016906186266678986,-0.0015496206483047725,-0.00016262749292210508,0.0006743208796659677,0.0005839902971242741,-0.0010325841964692328,-0.00034777658758162913,0.0008085051444948921,0.0010901144538582493
2011-11-28,0.022424356257589175,0.022189284999535114,0.022615112498454607,0.01982962577941212,0.00040314546329670313,0.001816966194107582,-0.0005605832211989361,0.0009401058396521667,0.008724255205930962,0.00869462959739023,-0.0019258191268508025,-0.0018471221276463023,0.0012726168427173751,0.003190918596433844
2011-11-29,0.005148801624366578,0.0037232357595959244,0.00676049371254698,0.0019041882520317232,-0.0012777552041287894,-0.0018964182385460184,-4.399424808438986e-05,-0.002580712793122823,0.0011378626690602277,0.0009461448998226325,-0.000328673962428088,2.9483271154348502e-05,0.0009489287358653828,0.001018750084336454
2011-11-30,0.012881307811471074,0.011718119571182272,0.017028180592469244,0.012311874285920892,0.007553817485294316,0.004096363079223648,0.0019318240845516144,0.0037078951892860514,0.006561624022489743,0.006384941068155276,-0.0004706467294495198,8.378926134320383e-05,0.002322266281463406,0.0009932749053245837
2011-12-01,0.004194992673683863,0.002678324542037657,0.00452735218550572,0.0010168031289732359,0.002470202618690021,-0.0009506288242974955,-8.351971497023194e-05,-0.0038375838272021157,0.004424984074823608,0.004230780796079062,-0.0001776871778397595,-0.0001433775218606077,0.00022571133918696955,-0.00014051493349558845
2011-12-02,0.00887771005399921,0.010496589223518149,0.00516831191756038,0.009251721735392036,0.006204519457272188,0.0050979491054360376,0.000986683106664569,0.005199400389937667,0.00672001548675859,0.006966073603003429,0.0037574360419358696,0.002774771730724252,-0.0007683768645845124,0.0015720639499742645
2011-12-05,0.005223240403700483,0.004946031413971299,0.005895738612073417,0.0048700628977315814,0.007744255868146946,0.004606270861164141,0.0020282526274547413,0.001800123080485003,-0.0003195635033357857,-0.0003558819627213153,-0.0006964505589927498,-0.00032425977176886336,0.0005444829168416277,0.00021632647595364458
2011-12-06,0.0025894704707636936,0.0011873897208332191,0.004461596905247056,0.0031506645516446614,-0.003999969817614956,-0.004989449136285225,0.0007746542456503747,-0.0018798500461042825,0.003174330788515343,0.0029889053115044802,0.005462887347373879,0.005524432780529592,0.0008643726585833168,-0.0007348647499937451
2011-12-07,0.00016322673555292698,-0.0019534747185145887,-0.002418188277257615,-0.0037362053312523275,0.003923810882743978,0.004965555300979216,0.002211155617390348,0.0017742831846233194,-0.0018379216867341044,-0.0021172814100514064,0.002964375706689657,0.0027048857485876083,0.00015295953899533473,-0.00477149905718904
2011-12-08,-0.0026814251466975906,-0.0021794055218762364,-0.006243970597539414,-0.0004426156180401225,-0.006007159540914853,-0.0018510777487368746,-0.0009371803147788754,-0.0010473828478273631,-0.004360615482964683,-0.0043295656002266215,-0.0008396720999255243,-0.0013326353957271173,0.0006423651447181999,-0.0029614598149817514
2011-12-09,0.0034345243532173603,0.0014780729180703016,0.008625538638097785,0.0028343129026144713,-0.0003155322878801883,-0.0021533037091771385,0.0001291091067268102,0.000572793457402781,0.0010320259825786627,0.0008033203359690858,0.0014956446269729362,0.001985394685999556,0.0014616014751894402,-0.0007469541681642518
2011-12-12,-0.0027065067859227076,-0.0014779660098517993,-0.005359888690413928,-0.00027481474063117137,-0.0016834635954231308,-0.0018910903388524387,-0.00038633872758753185,-0.0008949067003334198,0.0003351818808148733,0.0004788837413846357,0.00037327526783248466,0.00010964997547845145,-0.0013841333777918085,0.0023499495302730733
2011-12-13,-0.0002570116206609711,-0.0005321493778620836,-0.003782621371318795,-0.0012666930928508422,0.0010561954251644963,0.005617125067674303,0.0002573457104846355,-0.00042484788910323386,0.002210464112975257,0.0021256494118526395,-0.0010262530547733295,-0.0012946833902033796,0.0004141766949568534,-0.0003173736062482132
2011-12-14,0.001519788097538357,0.004871901725380527,-0.002258111919602714,0.0010764424018311646,-0.0004441239293358143,0.001871946635504372,0.0008473795318754318,0.0024007451710658673,-0.0006750865370054076,-0.00022989291239449772,0.0019384372254918915,0.0016363061510009202,-0.00047470348372235355,-0.0008081618372209605
2011-12-15,0.0029079641366996185,0.0022729526821260683,0.0033028353792425116,0.003313365046376099,0.0020370538882817256,0.0003712221868344004,0.0004234852616881016,-0.0018319680437422034,-0.002127839483103635,-0.0022179882660945138,0.0011092709784216068,0.0012054896739374448,-0.0008623933879221184,-0.001909862786874032
2011-12-16,0.008513163457274405,0.008809897299710042,0.005790945799140704,0.007431153976904905,0.0031574311604991643,-0.0016344163704663738,0.0002385684991136446,0.0018009050826202867,0.0029884145209391625,0.003005461812656035,0.001533661193088116,0.0012449788120699702,-0.002334606890104702,-0.0009989234954244737
2011-12-19,0.001429144803430575,0.0032111937711639896,-0.0015282740539662681,0.0013461576870882424,0.00183266980158555,0.0021540827223850553,0.00016417650613129468,0.0017335713744081687,-0.0008588371272870282,-0.0006106447931573738,0.0009075064497133764,0.0008527191173640066,-0.0003307415060626248,0.0017572585814258322
2011-12-20,0.005342112119397593,0.0036996466853085296,0.011938098627084703,0.005292634090230953,0.0038392576070415806,0.00038852722391721165,0.0008398943144165886,-0.0005326631268217775,0.004009963001351554,0.0038142222516064405,0.0007964678285488067,0.0011448414540162855,0.0020473795791434257,0.006610530762463572
2011-12-21,0.0002534224919266783,-0.0021019034557111915,0.0020036602825412317,0.0010882470339498174,-0.0026295910653943958,-0.000991198930568834,-0.0009217401554972147,0.0008293467732244672,0.0004900446076766232,0.00013399251736442614,0.0016146843112865216,0.0018007395372137882,-9.802287958627276e-05,-0.0017948924517408086
2011-12-22,0.004820455869019195,0.005316836056979081,0.0035609056940891586,0.0020150692649102027,0.004609807040228583,0.003874689987458746,0.0017055575556938173,0.0018319160284942498,0.0008916715963249325,0.0009637996505882749,0.004335480979083814,0.00417620338633005,1.737777831866896e-05,-0.0013283227627269825
2011-12-23,0.0013400601583863389,0.0006781722787313959,0.005160760711822463,0.0009012281706686867,-0.0010354240314255766,-0.0024451896458766026,0.0006732161083072536,0.0010655767000150355,-0.0010818773207366523,-0.0011665510815509295,-0.0013410747157594671,-0.0007080396401184603,0.001071368856114318,0.0014923093185215332
2011-12-27,0.0044440786493889425,0.005672377210848772,0.0031257912033337046,0.002763854159771605,0.003514029176757586,0.0038425425189485885,-0.0014100969433518211,0.004051456849640839,0.0027650372077714946,0.0029541697583325174,0.004096055190887012,0.003861241994253028,0.0001831465259409698,-0.003108900305345178
2011-12-28,0.00043212001935939194,0.0018927585128099712,-0.004129876394429846,0.001049490810851982,-0.0012828694941429651,0.0004814566759684877,0.00017818651009339351,-0.0032548203262922314,-0.0005185953959642902,-0.00032567757395692573,-0.00021865585163892393,-0.0006152512749532644,-0.0005847609319543402,-0.0015629036114287748
2011-12-29,0.006993747268510634,0.006620647622489826,0.006276978654695256,0.0062526806119365935,-0.0011391188443253914,0.0006641627274432081,0.0015078676443545992,0.0011375996900867334,0.002085398206580746,0.0020217361496917127,0.007774659156312583,0.007674286961494331,0.0008627584670053297,-0.001665655069845012
2011-12-30,0.0034828658943487066,0.0017194510643021048,0.002125315029513758,0.001633047930352907,0.0025031264998391914,0.0012914803251551786,0.0008264036013096132,0.0010629396603837845,0.0020238914992809945,0.001733489187806235,-0.009408521762089355,-0.009542633870223818,0.00013758300477691415,-0.002645259958778595
2012-01-03,-0.0020477834213572547,-0.0021711545466522623,0.0016500630198496343,0.00015203895624659944,0.0023449242634979764,0.0025101256061453446,-0.0001780322396721587,0.002290657115973882,-0.010070350317445841,-0.010063596031178908,0.0013317456921753375,0.0015968077461264887,0.0008181226452726295,0.0037895430057948596
2012-01-04,-0.004288622371755969,-0.005953295898908198,-0.0013527291732869124,-0.003145670621200861,0.0023472697643176265,-0.0022322775514911943,-0.0005551608766348971,-0.001404139479954748,0.002368528276216639,0.0021350666576787844,0.0016896297976666335,0.001816980946682339,0.0007690323857599714,0.0029746087527251983
2012-01-05,-0.004195403195824088,-0.004991798923218696,-0.004033974751269598,-0.0034636196224355296,-0.004401128256652683,-0.0010917417359695275,0.0012423798889125287,-0.0014434316466517307,-0.0014424992093026994,-0.001561153818957848,0.004540039577819961,0.004557760046976519,3.9248793366771226e-05,0.0017612057302832458
2012-01-06,0.00016347144400190826,-0.0002898652558447762,-0.0034682571669547788,0.0025255007309505856,0.0019636013900608887,0.000865438530578652,0.0012015731086741917,0.0007490303118934481,-0.003862468108639109,-0.003958611295668365,0.013903398295804234,0.013510224726094441,0.00014395506152448286,0.0007889746610457013
2012-01-09,0.0015117115675673167,0.0007111174299136251,0.002012708699570599,0.00016116866730687528,-0.001588114023818215,0.0017806968047785077,0.00015822017566341024,-0.0010763027318213562,-0.0014498514085997767,-0.0015768811949735655,0.0032316654451636385,0.0033622887472580616,0.0009657644399772817,0.0008986624451346227
2012-01-10,0.0017875298331507898,0.0028726688673943635,0.003808181968870885,0.00324921584908843,0.0037988247561974503,0.0011225682891264827,-0.00042890838554344275,0.000128175248330629,-0.0005542442643516616,-0.0003733927062388478,-0.008170926139623495,-0.00803225402978448,0.00016809858385777527,-0.0017622749540214542
2012-01-11,0.00393022459722468,0.003695631426357611,-1.973452411902941e-05,0.0033720591387774333,-0.003020977365392569,0.00032889955842919146,0.000631482467475871,-0.00017035451911935813,0.0005213032882534653,0.00046234502479796736,0.0025490284740426906,0.002306975990378624,-0.0009159314239129176,-0.0012309220367165015
2012-01-12,-0.0031099494504691592,-0.0018556935398629307,-0.0016718522565356878,-0.001762367227671742,0.003301156795940213,-9.729675401132362e-06,0.00043241772436435,-0.001507388912902154,0.0005489636500604805,0.0007524228968806753,0.0006940564620546519,0.0007358591330576113,0.0015732086070372004,-0.00017184687287517624
2012-01-13,0.002653387798773777,0.0024613030196987164,-0.00046981914196266396,0.003776554488160065,0.0014199587603773082,-0.0002870039019989266,-0.0006078009066329072,0.002539461584836954,0.00022872245208168415,0.00018353641317237802,0.0024185800783825956,0.0021258982291803763,-0.000639679919854023,-0.00010438646435030402
2012-01-17,0.0028246146455598647,0.0036917038772382223,0.002350025223440006,2.362134370530156e-05,0.0025966101771136606,0.0027428003527543055,0.0018749278156890332,0.0014957806027672718,0.000866589490901646,0.0009972082901198807,0.000748127152091863,0.0007752337277352673,-0.00108326792362544,0.00040108495164531464
2012-01-18,0.00015381745982946194,-0.0015608989240069775,0.002474950721008677,0.003061774865368632,-0.0004904634336854541,0.0006351659031458371,0.0011984599669322118,0.00072689727803869,0.0050246887441140415,0.004772719036178292,0.0005148238779641165,0.0005973087693408163,0.00027838569361325865,0.0012734114212952217
2012-01-19,-0.0036252521876372814,-0.0034994840927443796,0.0014535285836858591,-0.0022406467588643774,0.002636356002529777,0.0038243068475467498,-0.0003825412871346634,-0.0018437025901534444,0.001735340050320331,0.0017770544728612806,0.0013540549085462317,0.0020538897584426916,0.0011320214887339817,0.0002482013075982008
2012-01-20,-0.0029024539006752537,-0.004058465774285368,-0.0006520256124418093,-0.0013641523608510639,-0.0008707130341754001,-0.0025799754084364947,0.001242094784444857,0.0011943669857308495,0.002266149931054801,0.002093453556717262,-0.0038294447596256623,-0.0037730892534346997,7.928059396719003e-05,0.0001962344664138511
2012-01-23,0.0015782753024467027,0.0011853929899874917,0.003795613014025478,0.0022251355500116513,-0.00042305361457930764,0.0020374409483831413,0.0014870159596584425,0.0017455171837029689,0.002233000615636218,0.002178663686896583,0.0020118266213264356,0.0023148098282633907,0.0004895471999428319,-0.0006255912546572213
2012-01-24,0.0035458633106811594,0.003210197685246322,0.002558329835690154,0.0017532770577143694,0.0030356403630877717,-0.0008325940964786972,0.000763994598291573,-0.00021163684696088648,-0.0029280461256523953,-0.0029898303249086457,0.0027985317431704626,0.0026284959947323163,-0.0016902658075006569,-0.0006603724732249066
