Date,ret,turnover,n_holdings
2011-02-04,-0.00021841728750127132,2.0,1
2011-02-07,0.010590516025449137,1.3333333333333333,3
2011-02-08,0.01306140191070774,0.0,3
2011-02-09,-0.013696497645910927,0.49999999999999994,4
2011-02-10,-0.03873879276098738,0.0,4
2011-02-11,0.022379976245540056,0.5,4
2011-02-14,0.03748634080269203,1.0,2
2011-02-15,0.004444894405111088,0.0,2
2011-02-16,-0.0023061562597210816,1.0,2
2011-02-17,-0.0032514487504222145,0.0,2
2011-02-18,0.01474678491937842,1.0,1
2011-02-22,-0.017715276004641956,1.3333333333333333,3
2011-02-23,-0.02925892054884967,1.0,4
2011-02-24,-0.01532771427903934,0.0,4
2011-02-25,0.016818974127357222,0.0,4
2011-02-28,0.02726815672688021,1.0,2
2011-03-01,0.0064305755582637625,2.0,0
2011-03-02,-3.158278764070488e-07,2.0,1
2011-03-03,0.08194863350012205,1.3333333333333335,3
2011-03-04,0.015897403988279324,0.49999999999999994,4
2011-03-07,-0.009225309499833273,0.0,4
2011-03-08,-0.03423597270252504,1.5,4
2011-03-09,0.009062026113905608,0.0,4
2011-03-10,-0.03081385898321401,1.0,4
2011-03-11,-0.053238980187660406,0.0,4
2011-03-14,0.025978957513149048,0.0,4
2011-03-15,-0.06393266440303466,1.0,2
2011-03-16,0.04415588790554559,0.0,2
2011-03-17,0.013842750904164092,2.0,0
2011-03-18,-0.0002179708255072299,0.0,0
2011-03-21,0.0,0.0,0
2011-03-22,-0.00021806623091780164,0.0,0
2011-03-23,-3.158278762960265e-07,2.0,1
2011-03-24,-0.02068474821835231,0.0,1
2011-03-25,-0.00261674892824737,1.3333333333333335,3
2011-03-28,-0.019602169628232136,1.0,4
2011-03-29,-0.00401697370442719,0.5,4
2011-03-30,0.020143567234040066,0.0,4
2011-03-31,0.02614980647624099,0.0,4
2011-04-01,-0.002888105746102043,0.49999999999999994,3
2011-04-04,0.018024528015779064,1.3333333333333335,1
2011-04-05,0.00045621310198518117,2.0,1
2011-04-06,0.11456048674632258,2.0,1
2011-04-07,-0.010959329600710332,0.0,1
2011-04-08,0.008841839449105215,2.0,2
2011-04-11,-0.015835585290390752,1.0,4
2011-04-12,-0.038012144008561816,0.0,4
2011-04-13,-0.00033145666652029115,0.0,4
2011-04-14,-0.029098042476373737,0.0,4
2011-04-15,0.03838429524645515,1.5,1
2011-04-18,-0.028293321735010313,2.0,0
2011-04-19,0.0,2.0,2
2011-04-20,0.06541408384018199,0.6666666666666667,3
2011-04-21,0.020843532207515187,0.0,3
2011-04-25,0.01668236310744812,0.49999999999999994,4
2011-04-26,-0.01973055588719036,1.0,2
2011-04-27,0.0040512950267730385,1.3333333333333333,3
2011-04-28,0.007068970108510412,0.6666666666666667,2
2011-04-29,-0.0027138384781889013,1.5,4
2011-05-02,0.03300069980006359,1.0,4
2011-05-03,-0.03131211344822393,0.5,4
2011-05-04,-0.0010057200954321777,1.0,4
2011-05-05,-0.023400791975846907,0.0,4
2011-05-06,0.020126410765367087,0.0,4
2011-05-09,-0.01303183328023369,0.9999999999999998,3
2011-05-10,0.021570593382374437,0.49999999999999994,4
2011-05-11,0.01011460693301075,0.9999999999999999,3
2011-05-12,-0.0033716141479980984,0.0,3
2011-05-13,0.0019417686732150492,0.49999999999999994,4
2011-05-16,-0.009454669084897421,0.49999999999999994,3
2011-05-17,0.010355995849467631,2.0,4
2011-05-18,0.013520207455037903,0.0,4
2011-05-19,0.031164174197805705,0.0,4
2011-05-20,-0.006712821785972878,0.0,4
2011-05-23,-0.046472184554985,0.0,4
2011-05-24,0.006538372813437443,2.0,1
2011-05-25,-0.008072684922010631,0.0,1
2011-05-26,0.021888579704001154,0.0,1
2011-05-27,0.05148987581102049,0.0,1
2011-05-31,0.028336276506127245,0.0,1
2011-06-01,0.019047802172548645,2.0,0
2011-06-02,0.0,0.0,0
2011-06-03,0.0,0.0,0
2011-06-06,0.00021814910716111413,0.0,0
2011-06-07,-3.158278764070488e-07,0.0,0
2011-06-08,-0.0002181015285074306,0.0,0
2011-06-09,0.00021846500403488456,0.0,0
2011-06-10,-0.00021841728750127132,0.0,0
2011-06-13,0.00021846500403488456,0.0,0
2011-06-14,-0.00021841728750127132,0.0,0
2011-06-15,0.00021814910716111413,0.0,0
2011-06-16,0.0,0.0,0
2011-06-17,0.0,0.0,0
2011-06-20,0.0,0.0,0
2011-06-21,3.158279762160987e-07,0.0,0
2011-06-22,-0.00021841728750127132,0.0,0
2011-06-23,0.00021814910716111413,0.0,0
2011-06-24,3.158279762160987e-07,0.0,0
2011-06-27,0.0,0.0,0
2011-06-28,0.0,0.0,0
2011-06-29,-0.00021841728750127132,0.0,0
2011-06-30,0.0,0.0,0
2011-07-01,0.00021846500403488456,2.0,1
2011-07-05,0.0006862150078130735,0.0,1
2011-07-06,0.01594634335264611,0.0,1
2011-07-07,-0.0151899604597312,1.0,2
2011-07-08,-0.002201741338479446,0.0,2
2011-07-11,-0.015496092199121347,1.0,1
2011-07-12,-0.055026029034274115,2.0,4
2011-07-13,0.003205982901580001,0.0,4
2011-07-14,0.0008398103325295003,0.0,4
2011-07-15,-0.009419492334834079,0.0,4
2011-07-18,-0.009525142540900755,0.0,4
2011-07-19,0.014503875641282582,2.0,0
2011-07-20,-0.00021778576941389183,0.0,0
2011-07-21,0.00021814910716111413,0.0,0
2011-07-22,-0.00021841728750127132,2.0,1
2011-07-25,-0.006241932463291078,0.0,1
2011-07-26,0.004132138010513486,1.0,2
2011-07-27,-0.00838521950438953,1.5,4
2011-07-28,-0.03708258268600581,1.0,4
2011-07-29,-0.024623314255510453,0.0,4
2011-08-01,0.040172828588308895,0.0,4
2011-08-02,-0.0541098646312628,0.0,4
2011-08-03,-0.04594810404849642,1.0,2
2011-08-04,-0.01617060862775005,2.0,0
2011-08-05,0.0,0.0,0
2011-08-08,-0.0002181015285074306,0.0,0
2011-08-09,0.00021814910716111413,0.0,0
2011-08-10,-0.0002181015285074306,0.0,0
2011-08-11,0.0,0.0,0
2011-08-12,0.00021814910716111413,0.0,0
2011-08-15,-0.0002181015285074306,0.0,0
2011-08-16,0.00021814910716111413,0.0,0
2011-08-17,0.0,0.0,0
2011-08-18,5.485760710133292e-07,0.0,0
2011-08-19,-5.485757700318672e-07,0.0,0
2011-08-22,-0.00021755307208171093,0.0,0
2011-08-23,-5.485757700318672e-07,0.0,0
2011-08-24,0.00021814910716111413,0.0,0
2011-08-25,5.485760710133292e-07,0.0,0
2011-08-26,-5.485757700318672e-07,0.0,0
2011-08-29,0.0,0.0,0
2011-08-30,-0.0002181015285074306,0.0,0
2011-08-31,0.00021814910716111413,0.0,0
2011-09-01,-0.0002181015285074306,0.0,0
2011-09-02,0.00021814910716111413,0.0,0
2011-09-06,-0.00021778576941389183,0.0,0
2011-09-07,2.3274802130046623e-07,0.0,0
2011-09-08,-0.00021806590765427458,0.0,0
2011-09-09,-2.3274796723260494e-07,0.0,0
2011-09-12,0.0,0.0,0
2011-09-13,0.00021834626955308245,0.0,0
2011-09-14,0.0,0.0,0
2011-09-15,0.0,0.0,0
2011-09-16,0.0,0.0,0
2011-09-19,-2.3274796723260494e-07,0.0,0
2011-09-20,-0.00021806590765427458,0.0,0
2011-09-21,0.00021811347076616805,0.0,0
2011-09-22,-0.00021783321038726378,0.0,0
2011-09-23,0.00021788067203343253,0.0,0
2011-09-26,0.0,0.0,0
2011-09-27,-0.00021783321038726378,0.0,0
2011-09-28,0.00021788067203343253,0.0,0
2011-09-29,0.0,0.0,0
2011-09-30,0.0,0.0,0
2011-10-03,0.0,0.0,0
2011-10-04,0.0,0.0,0
2011-10-05,0.0,0.0,0
2011-10-06,2.3274802130046623e-07,0.0,0
2011-10-07,-0.0002182986048671065,0.0,0
2011-10-10,2.3274802130046623e-07,0.0,0
2011-10-11,-2.3274796723260494e-07,0.0,0
2011-10-12,0.00021834626955308245,0.0,0
2011-10-13,-0.0002182986048671065,0.0,0
2011-10-14,0.00021834626955308245,0.0,0
2011-10-17,-0.00021806590765427458,0.0,0
2011-10-18,-2.3274796723260494e-07,0.0,0
2011-10-19,0.0,0.0,0
2011-10-20,0.0,0.0,0
2011-10-21,2.3274802130046623e-07,0.0,0
2011-10-24,0.0,0.0,0
2011-10-25,-2.3274796723260494e-07,0.0,0
2011-10-26,0.0,0.0,0
2011-10-27,2.3274802130046623e-07,0.0,0
2011-10-28,0.0,0.0,0
2011-10-31,0.0002177300400518778,0.0,0
2011-11-01,1.5059919156179546e-07,0.0,0
2011-11-02,2.3274802130046623e-07,0.0,0
2011-11-03,-3.833471011738254e-07,0.0,0
2011-11-04,3.833472481673539e-07,0.0,0
2011-11-07,-0.0002182986048671065,0.0,0
2011-11-08,0.0,0.0,0
2011-11-09,0.00021834626955308245,0.0,0
2011-11-10,-0.0002182986048671065,0.0,0
2011-11-11,2.3274802130046623e-07,0.0,0
2011-11-14,0.00021788067203343253,0.0,0
2011-11-15,2.3274802130046623e-07,0.0,0
2011-11-16,-0.0002182986048671065,0.0,0
2011-11-17,0.0,0.0,0
2011-11-18,0.00021811347076616805,0.0,0
2011-11-21,0.0,0.0,0
2011-11-22,2.3274802130046623e-07,0.0,0
2011-11-23,-2.3274796723260494e-07,0.0,0
2011-11-25,0.0,0.0,0
2011-11-28,-0.00021806590765427458,0.0,0
2011-11-29,-1.5059916891324576e-07,0.0,0
2011-11-30,3.833472481673539e-07,0.0,0
2011-12-01,-0.00021849673425411442,0.0,0
2011-12-02,0.00021854448551050787,0.0,0
2011-12-05,0.0,0.0,0
2011-12-06,-0.00021834616796778672,0.0,0
2011-12-07,0.000218393853428811,0.0,0
2011-12-08,0.0,0.0,0
2011-12-09,-0.00021849673425411442,0.0,0
2011-12-12,0.0,0.0,0
2011-12-13,0.0,0.0,0
2011-12-14,3.833472481673539e-07,0.0,0
2011-12-15,0.0002177776238985185,0.0,0
2011-12-16,3.833472481673539e-07,0.0,0
2011-12-19,-0.00021811347076616805,0.0,0
2011-12-20,0.00021816105463101643,0.0,0
2011-12-21,0.0,0.0,0
2011-12-22,0.0,0.0,0
2011-12-23,0.0,0.0,0
2011-12-27,-0.00021849673425411442,0.0,0
2011-12-28,4.364727741634766e-05,0.0,0
2011-12-29,0.0,0.0,0
2011-12-30,0.0,0.0,0
2012-01-03,-2.9072006346719803e-07,0.0,0
2012-01-04,0.0,0.0,0
2012-01-05,-0.00021824429043959537,0.0,0
2012-01-06,0.0,0.0,0
2012-01-09,0.0002185827150171793,0.0,0
2012-01-10,-0.0002182442904397064,0.0,0
2012-01-11,0.00021800114788206315,0.0,0
2012-01-12,-0.00021824429043959537,0.0,0
2012-01-13,0.0,0.0,0
2012-01-17,0.0,0.0,0
2012-01-18,0.0,0.0,0
2012-01-19,0.0,0.0,0
2012-01-20,0.0,0.0,0
2012-01-23,0.00021829193140732173,0.0,0
2012-01-24,-0.00021824429043959537,0.0,0
2012-01-25,0.0,0.0,0
2012-01-26,0.00021829193140732173,0.0,0
2012-01-27,-0.00021824429043959537,0.0,0
