date,NOVA13,sleeveA,sleeveB
2016-03-01,-0.009972762065635493,-0.013108418010728913,-0.006861388781072503
2016-03-02,0.003388561479923715,0.0043304528891202395,0.0024539641201211724
2016-03-03,0.0035730206692517635,0.0,0.007118371705897497
2016-03-04,0.002369796736003788,0.0,0.0047212416596040035
2016-03-07,-0.000521409108135768,0.0014479040282566432,-0.002475471795114569
2016-03-08,-0.00833329934349389,-0.010190175298128138,-0.006490803119685678
2016-03-09,-0.0018951615445071154,-0.0004112755860896401,-0.0033675562233884838
2016-03-10,0.0031064277403952977,0.0,0.0061887991647906326
2016-03-11,-0.005800365525308944,-0.010164002014521068,-0.001470521233136656
2016-03-14,-0.0010414988779271096,0.000779094076655053,-0.0028479930788659117
2016-03-15,0.0009944026225974269,0.0024750479837902166,-0.0004747765543897713
2016-03-16,0.0025031614952970077,0.0,0.004986938395502117
2016-03-17,-0.0010661269658139817,-0.0008692156730053429,-0.0012615133687234712
2016-03-18,-0.0004627906038660422,0.0,-0.0009219973365015892
2016-03-21,-0.0005599677274178322,0.0,-0.0011155990395940113
2016-03-22,0.00334195246805556,0.0037782741042577633,0.002909009726208956
2016-03-23,-0.0026506658430017517,-0.0021862637362637443,-0.0031114715989586142
2016-03-24,0.0058299736659161855,0.006926845519042065,0.004741596037705676
2016-03-28,-0.0004616630466292187,0.0,-0.0009197509538818475
2016-03-29,0.0013629229015377294,0.0022003527336860746,0.0005319781636370268
2016-03-30,0.0015598940274414049,0.0009750619322873831,0.002140197156572816
2016-03-31,-0.0001669398695014432,0.0,-0.0003325869491525073
2016-04-01,0.00628892802716889,0.009918096160536351,0.0026878643348923928
2016-04-04,0.00038992071991519786,0.0,0.0007768218762554132
2016-04-05,5.302258252281016e-05,-0.0028512286919607464,0.002934783204642639
2016-04-06,-0.0015049315140090252,-0.001894988336749811,-0.0011178953088296184
2016-04-07,-0.004861829860655533,-0.005878271771076206,-0.0038532593220600314
2016-04-08,0.0019967367168444946,0.00040026998448153994,0.0035808403390994174
2016-04-11,0.0016970026038862747,0.0016492253088526438,0.0017444099094004305
2016-04-12,-0.002387511421327092,0.0,-0.00475653384693151
2016-04-13,-0.0048797739982703705,-0.001806724478928956,-0.007929025684055417
2016-04-14,0.002107523409308429,0.0,0.0041987260626397075
2016-04-15,0.0011934450581973875,-0.0011962476547842484,0.0035646318834357663
2016-04-18,0.0036348350456768437,0.005392260467682972,0.0018910192051035564
2016-04-19,-0.0021400372547246836,0.0,-0.004263501964792398
2016-04-20,0.0018010490108336416,0.001972449914888027,0.0016309754430816567
2016-04-21,-0.00013664788319579037,0.0,-0.0002722375590442353
2016-04-22,-0.0010193517180397981,-0.0007028254061645533,-0.0013334268359336873
2016-04-25,0.0011868681409553375,0.0,0.0023645451216986312
2016-04-26,-4.207321726672847e-05,0.0,-8.382061764850512e-05
2016-04-27,0.0029515876425839143,0.0013951854061518192,0.004495937030164649
2016-04-28,0.0014588342122656874,-0.0003506346760584065,0.0032542904922153513
2016-04-29,0.0002731674221810074,-0.00018418626228651196,0.0007269793391661458
2016-05-02,0.0009994200632148509,0.0,0.0019911005725541174
2016-05-03,-0.0036983376892851813,-0.004476474979093025,-0.002926226329612957
2016-05-04,-0.0007408905356092235,0.00032526598465586025,-0.0017987906918767163
2016-05-05,0.002810946913842669,0.0011783080824500811,0.00443094251676705
2016-05-06,0.0029726549462294185,0.0023464406796209,0.003594019781420194
2016-05-09,0.00019089086381383967,0.0,0.00038030346020117634
2016-05-10,4.760590991690508e-05,0.0,9.484315752837983e-05
2016-05-11,-0.0011384702226400192,-0.0015701226309922003,-0.000710160549933169
2016-05-12,0.0012257714614409753,0.000849475456547068,0.001599153413165212
2016-05-13,-0.0024439981787234546,-0.001025939530940948,-0.0038510753166211714
2016-05-16,0.0009179517112444474,-0.0005785192909280415,0.0024028339747365185
2016-05-17,0.00013772582970285416,0.0,0.0002743851043921778
2016-05-18,-0.0004850576829279986,6.625807247747168e-05,-0.0010321040243518307
2016-05-19,0.0007790435562237422,0.0012976348511345313,0.00026446825560214125
2016-05-20,-0.003401138928082143,0.0,-0.006775939283484882
2016-05-23,-0.0013965464326668672,0.0003994781474233695,-0.0031786625177097176
2016-05-24,-0.0007876855284119986,0.0,-0.0015692711846996047
2016-05-25,-0.0017857811222420764,0.0,-0.003557733075234603
2016-05-26,0.0026492760636909153,0.0,0.005278036014507054
2016-05-27,-0.0007785211408787348,0.0,-0.0015510133790619099
2016-05-31,0.0013296125824712084,0.0,0.002648928585361466
2016-06-01,0.0038522423737502344,0.0026263550554797522,0.005068636365546331
2016-06-02,0.0006210670154420961,0.0008478345184227187,0.00039605561019369687
2016-06-03,-0.0018801634792064614,-0.00034973301148417995,-0.0033987422246212367
2016-06-06,-0.0008298175912796166,-0.0017813908934159286,0.00011438668444875913
2016-06-07,-0.0012276798263163066,0.0,-0.0024458524448953793
2016-06-08,-0.0010593996318738125,0.0,-0.0021105952253973373
2016-06-09,0.0001846593082573942,0.0005727716171050185,-0.00020044744143181057
2016-06-10,-0.003667986774531298,-0.003846882144727262,-0.0034904767781202763
2016-06-13,-0.0009173101659681003,-0.0010842208752135404,-0.0007516920207547066
2016-06-14,-0.00033729567581026066,0.0,-0.0006719793187516415
2016-06-15,-0.0005134325635300066,0.0,-0.0010228890822184303
2016-06-16,0.0031526523502889412,0.005324541384088873,0.0009975825227543041
2016-06-17,-0.00013826667586323894,-5.714285714285715e-05,-0.00021876226808638605
2016-06-20,0.0032384185639209055,0.0044127433979985154,0.00207318775412328
2016-06-21,0.000500877740254341,0.0,0.0009978766607826603
2016-06-22,0.00036167199442147,0.0,0.0007205431846674556
2016-06-23,-0.004355813729875507,-0.005499603607193899,-0.0032208814127599565
2016-06-24,-0.007429021101448573,-0.0009588074448836644,-0.013849129132736714
2016-06-27,-0.01461842512492937,-0.014495442040834697,-0.014740455822494919
2016-06-28,-0.004834573575536376,-0.008833663788260903,-0.0008664524971067341
2016-06-29,-0.005962426787502053,-0.007064208063057217,-0.004869177755650139
2016-06-30,0.001397954297961511,0.0,0.0027850827750265767
2016-07-01,0.0010865688243976276,0.0,0.002164723210997294
2016-07-05,-0.003898202777793584,-0.002543174208884353,-0.0052427379445808935
2016-07-06,0.002659642012209586,0.0029095210531538363,0.0024116980457859994
2016-07-07,-0.0026276697599799796,0.0,-0.005234990727271937
2016-07-08,-0.0012849477258872293,-0.0034628919817949336,0.0008761304318431034
2016-07-11,0.00017023976023453739,0.0,0.0003391611761165875
2016-07-12,-0.004844319468842321,-0.0014813796519908375,-0.008181216528648137
2016-07-13,-0.00020550682850777816,0.0,-0.0004094222029017374
2016-07-14,0.0012834841366665692,0.0027999083585844545,-0.00022119682794064996
2016-07-15,0.0017285087639669918,0.0,0.0034436318784002834
2016-07-18,0.0005607558787652096,0.0,0.0011171692388093186
2016-07-19,0.0003935024436138166,0.0004515240442931707,0.00033593016481715603
2016-07-20,-0.0008756523883737277,-0.0008225732377705012,-0.0009283204916497248
2016-07-21,0.0010106429295334294,0.0,0.002013459394810236
2016-07-22,-0.0010808203464017655,0.0,-0.002153270771477461
2016-07-25,-0.002136453653959158,-0.001878979771328058,-0.0023919336472743185
2016-07-26,-0.0030626639200739634,0.0016077095472882292,-0.007696869805455186
2016-07-27,0.0008170722743189272,0.0005097285094211543,0.001122035955291729
2016-07-28,0.0016781981698674293,0.0,0.0033434002977024264
2016-07-29,0.0036242868902007803,0.0035094222164580593,0.0037382620467489255
2016-08-01,-0.002172043718360419,-0.0035679305502361773,-0.0007869666968308424
2016-08-02,-0.0005345813428103928,0.0,-0.0010650228636821962
2016-08-03,0.00014618226513247863,0.0,0.00029123248823549424
2016-08-04,5.048955140480846e-05,0.0,0.0001005881094549362
2016-08-05,-0.004310441114279818,-0.0012806045340050317,-0.007316814503940017
2016-08-08,0.0003394153814921245,0.0,0.0006762023150193259
2016-08-09,-0.0003892141956374837,0.0,-0.0007754142990557371
2016-08-10,-0.0035470109804873313,0.0,-0.007066553748567094
2016-08-11,0.0006321631345229152,0.0,0.0012594307693276638
2016-08-12,0.0018376818617608921,0.001472763748716683,0.002199774032541147
2016-08-15,-0.00048620664706387344,0.0,-0.0009686480880065955
2016-08-16,0.0017054329112666975,0.0,0.0033976588734398526
2016-08-17,0.0002618572586229285,0.0,0.0005216866828692829
2016-08-18,3.4320473628356996e-05,0.0,6.837516796684483e-05
2016-08-19,-0.0032384108334117313,0.0,-0.006451743267820902
2016-08-22,0.0007149809672522501,-0.0003627850113087622,0.0017844006776489905
2016-08-23,-0.002200288456171881,0.0,-0.004383537779675572
2016-08-24,0.0017476775436609641,0.00012632093933463275,0.0033564782895924247
2016-08-25,0.0003219120256161854,0.0,0.0006413311500418137
2016-08-26,-0.0017763358607481704,0.0,-0.003538915696776195
2016-08-29,0.0012187381802253325,0.0,0.0024280383972225266
2016-08-30,0.00023364750372765195,0.0,0.00046548563068816247
2016-08-31,-0.001101155316981,-0.001534975369458115,-0.0006706947864827166
2016-09-01,0.0017646085166163194,0.0,0.0035155518255923844
2016-09-02,0.0014244608659496913,-0.0003044074921184224,0.003139940789771229
2016-09-06,-0.0018737083167414475,0.0,-0.003732906552088388
2016-09-07,0.0003475651596112995,0.0,0.0006924387590097344
2016-09-08,-0.0006121992619231116,0.0,-0.0012196576252544882
2016-09-09,-0.012148119938001327,-0.018009212842845557,-0.006332415599963459
2016-09-12,0.005949978805315107,0.00878828219565611,0.003133655363959853
2016-09-13,-0.0036251152782980013,-0.008205373985399403,0.0009196736995749363
2016-09-14,0.0011078688924921834,0.0,0.002207158398502024
2016-09-15,-0.0009526753862613066,0.0,-0.001897973211525694
2016-09-16,0.0007807196607033921,-7.365244187368862e-05,0.0016284754673293778
2016-09-19,0.0012726684811596837,0.0007169250727679648,0.0018241081876260953
2016-09-20,0.0013632189075448308,0.0,0.0027158809866173373
2016-09-21,-0.001506849356076883,-0.0021284458950539685,-0.0008900664886272773
2016-09-22,0.0027811370995173344,0.0012287551282836177,0.004321497355014026
2016-09-23,0.002194646801069122,0.0,0.00437229815870066
2016-09-26,-0.0005892322085455954,-0.002718178872703206,0.0015232277969867212
2016-09-27,0.0023328033748493764,0.0003876970005083929,0.004262846758029737
2016-09-28,-0.0006442226856506126,0.0,-0.0012834564818772647
2016-09-29,0.001661630357924709,0.0,0.003310392975697097
2016-09-30,-0.0009647612974406587,0.0,-0.0019220514400451797
2016-10-03,0.0007981590459802445,0.0,0.0015901371124454507
2016-10-04,-0.0006164931747034289,0.0,-0.0012282121985616175
2016-10-05,-0.0013723851157114205,-0.0007777337416681882,-0.0019624314827951235
2016-10-06,0.0014221858536721563,0.0,0.0028333582361916693
2016-10-07,-0.00011480054986777959,0.0,-0.00022871207911915258
2016-10-10,-0.0017823992093710848,-0.0008296648443071382,-0.0027277555567036143
2016-10-11,-0.0014122441765945291,0.0,-0.002813551870830405
2016-10-12,0.00209466366843749,0.0,0.004173106167308949
2016-10-13,-0.0009952543670950368,0.0010618848764574228,-0.0030364630319138267
2016-10-14,0.0014569942216764945,0.0009022152450723845,0.0020074769649583942
2016-10-17,0.002653463325360652,0.0,0.005286378111504015
2016-10-18,0.00016851490098860212,0.00286797971945313,-0.0025100451406290963
2016-10-19,0.0005059199011984174,-0.0009616836519326797,0.0019621582664715483
2016-10-20,-0.0011831086370115214,0.0006661844484629334,-0.0030180807137394285
2016-10-21,0.003874349018649713,0.003718536655194717,0.004028954764161136
2016-10-24,0.0009092645952362187,0.00016737146555026217,0.0016454124711910664
2016-10-25,0.0008241727925455139,0.0,0.0016419631539537358
2016-10-26,-0.00012081468146955788,0.0011533227812123594,-0.0013850851663907864
2016-10-27,0.002056122792171752,0.0,0.0040963228770549975
2016-10-28,-0.005884275617450808,0.00042917933130698523,-0.012148838887408591
2016-10-31,0.0011690947943199682,0.0,0.0023291360660228307
2016-11-01,0.00048800045742834123,0.0009234295520009856,5.594334532881375e-05
2016-11-02,-0.0012340048684289567,-0.0004311144353029293,-0.002030677681965298
2016-11-03,0.0014808126319730054,0.0,0.002950157784387981
2016-11-04,0.0010098880035853749,0.0,0.002011955389094589
2016-11-07,-0.004314536668823036,-0.00809547933148245,-0.0005628737960289726
2016-11-08,0.0019191014131683308,0.0008038128036406229,0.0030257531775915894
2016-11-09,0.009762132411168079,0.013437115921109357,0.006115608138652535
2016-11-10,-0.00838632539171593,-0.003569724885339858,-0.01316562592735062
2016-11-11,-0.000556996785004688,0.0007872103289498552,-0.0018907942986707105
