,TQQQ,UPRO,SSO,TECL,SOXL,FAS,ERC_lev_ovn,EW_lev_ovn,STACK_ERC_N18
2017-06-27,-0.01183349210743847,-0.0036931520436978226,-0.0018562401391890803,-0.014593075623882146,-0.020506637044555485,0.00486202680154666,-0.006325941606825146,-0.00793676169286939,-0.010338685089197046
2017-06-28,0.010294564334612821,0.013331857564264226,0.00854719864838247,0.008656490612379808,0.020598927140372127,0.013665661312560284,0.011783692267574182,0.012515783268761954,0.01766674696759568
2017-06-29,-0.012499377579009452,0.0022512808873833335,0.0017854827939074226,-0.014528693194573306,-0.021105140227923556,0.04598193572130425,0.0026664473622285923,0.0003142480668481146,-0.004445438928595308
2017-06-30,0.008473868255352878,0.010537124859334423,0.006304419544285378,0.008405072835783156,0.009710390854683592,0.013327252121369848,0.009247650668509723,0.009459688078468214,0.009620109041127324
2017-07-03,0.01761673942524198,0.013278591559100694,0.008408328370619311,0.017465863098097258,0.017836772415658488,0.011138156450913183,0.013446144561166279,0.014290741886605151,0.011271307537335778
2017-07-05,0.007484226554365959,0.004686030343591586,0.0026960702369118517,0.006057929687174979,0.01262050573747595,0.007259987851884398,0.006102701060199449,0.006800791735234121,0.006339766693863749
2017-07-06,-0.023329860501764797,-0.010955888379067824,-0.007081265963808003,-0.023015232092272873,-0.03491971162520326,-0.0029455389912471873,-0.014753102765754887,-0.017041249592227328,-0.018937194470155187
2017-07-07,0.009681538790733168,0.0073299466333673685,0.004545094177358356,0.01016483558714818,0.020080874369755343,0.012928811149935026,0.009716688220302762,0.01078851678471624,0.012063693769100261
2017-07-10,0.003576205387625575,-0.0019283715939691025,-0.0015390115687524907,0.0014499628698956047,0.010746873941138468,-0.0027805209274031294,0.0006893148729779365,0.001587523018089154,0.0020523385572249367
2017-07-11,-0.004598834194162204,-0.002498311450055657,-0.0022037830103339927,0.0008763951034227226,-0.002223676071905567,-0.0007980392631563802,-0.0019451124008531603,-0.0019077081476985133,-0.0007106932801397602
2017-07-12,0.024886737388959836,0.013620700220500636,0.009729488907552963,0.023936342220616448,0.026821046245187642,-0.0012089697333742765,0.014674753133084795,0.016297557541573873,0.019751030709884994
2017-07-13,0.0037256940247114346,8.177253789296585e-05,0.00012998360008096305,0.002757783997167951,0.005881233993832536,0.002191930935232711,0.002029775725077136,0.0024613998481530933,0.0031415290949890363
2017-07-14,0.011595065578777741,0.0003606083448570498,0.0002383685983342378,0.012844997486674647,0.014707370485768511,-0.01866390426270228,0.0020447866769078885,0.003513751038618318,0.005098229343406088
2017-07-17,0.0030530179442120665,-0.0005688292372039381,-9.175282133002654e-05,0.0056632442715511605,0.006917031665389906,-0.004928302724661182,0.0010289501895573408,0.0016740681829929976,0.0007349558383931407
2017-07-18,-0.002243555554089638,-0.0057315919377585395,-0.0036734539531280363,-0.002191325747050965,-0.018325621070515073,-0.00968239762613179,-0.00614444027854365,-0.00697465764811234,-0.0053968719398325505
2017-07-19,0.008451990945379495,0.004494445470029063,0.002835856892085409,0.004223730183790387,0.015002481153030022,0.004944333933198908,0.005833067121824827,0.0066588064295855474,0.008800581099030627
2017-07-20,0.007133807108856894,0.003151317610774229,0.002590458879430746,0.010585295574752051,0.0032777798608383036,0.0015651527122861665,0.004450151113411832,0.004717301957823065,0.004945119110131432
2017-07-21,-0.012585038461586118,-0.007622148123248484,-0.005134198618645191,-0.013781665636088536,-0.022857565037064508,-0.008245846376683597,-0.010357620823637646,-0.01170441037555274,-0.011291898337017346
2017-07-24,-0.0004678796433410735,-0.001650929740303364,-0.001059063824223516,-0.000804616519732204,0.0025296190292604993,-0.001769570805872167,-0.0007822811143566592,-0.0005370735840353043,-0.0002154106764872592
2017-07-25,-0.009449416366496566,0.010512535015990898,0.007324647857132916,-0.0069080036484696844,-0.004794497170877676,0.020604986670637905,0.00422398391428258,0.002881708726319632,0.00491361669448478
2017-07-26,0.006184882829792327,0.004673364717690399,0.0027970737194573437,0.012214010935883457,0.021663459888116667,0.0077623131767552206,0.007826284314408627,0.009215850877949235,0.008961328016022327
2017-07-27,0.019928609605665427,0.006562791199865781,0.0037561982470097678,0.01792545343799532,0.010216594525590072,0.002856664772222106,0.009350638523857795,0.010207718631391414,0.007513456677069495
2017-07-28,-0.017830145168696764,-0.0077017623227426885,-0.005021977701719215,-0.01600986646703819,-0.015472639091661878,-0.0060050169403836,-0.01034374827358214,-0.011340234615373722,-0.010674760474532839
2017-07-31,0.007970109642562595,0.005793360586182828,0.003560832796904978,0.006949885359247099,0.0017935041642573647,0.010281688132610411,0.006126663153065601,0.006058230113627546,0.005731725999881001
2017-08-01,0.009806440552304152,0.008165975348979093,0.005070019419084227,0.009239749170304656,0.0069911306495611175,0.011276522281332002,0.008233965776443173,0.008424972903594207,0.009561558019569873
2017-08-02,0.018688219485120318,0.0022409276502090903,0.0015142381208108403,0.02704995290210708,0.01626805754421088,0.0026143579406230134,0.009766246520671476,0.011395958940513535,0.009338736923396176
2017-08-03,0.0035681329855585587,-0.0008318746053850521,-0.0010565887628210201,0.0005187316935719501,-0.0010633457052336092,-0.003953197537633812,-0.000566284359892975,-0.00046969032199049745,-0.002534759432582275
2017-08-04,0.0056933628255615215,0.005787480432633419,0.003880592948648043,0.007185738393058672,0.004821471338632289,0.015944402560428485,0.007187000761515239,0.007218841416493739,0.00849969303454754
2017-08-07,0.005669899882365415,0.0007930800668100925,0.00022813609397773788,0.00400373721488998,0.006669719891186233,0.0048570069761246564,0.00321336317877301,0.0037035966875590197,0.00476985100539781
2017-08-08,-0.004636993462941796,-0.0037937557980157965,-0.0030805466403762915,-0.003508732571943196,-0.0007181549658275219,-0.0005745945717377186,-0.0028241207912441677,-0.0027187963351403867,-0.004161928060069568
2017-08-09,-0.024694557271656835,-0.010598331073424916,-0.00748615493539364,-0.01729809659042316,-0.025862501584314045,-0.01795248055230938,-0.015900160560926257,-0.017315353667920332,-0.017384089912278956
2017-08-10,-0.017011187629402923,-0.011700181145784994,-0.007387083471880906,-0.013841724717199822,-0.02103979719692175,-0.014231390242771669,-0.01318371708017873,-0.014201894067327012,-0.02262999336429623
2017-08-11,0.004677145948819495,0.0019731586809345948,0.001234132634072549,0.0024482296008876193,-0.011511246187629465,0.00397679985466557,0.0012509208017506854,0.0004663700886250604,0.0025980944315156856
2017-08-14,0.023079845955062718,0.017589767228006738,0.012237671119071014,0.029589938588797417,0.0353397154632906,0.019324914293627128,0.020988562632477697,0.0228603087746426,0.025318496293221596
2017-08-15,0.005379360424688984,0.005286268084977653,0.003252839961014309,0.007479616612581875,0.009284697443551848,0.018174971333394054,0.0077916065200425155,0.008142958976701453,0.006817394278095016
2017-08-16,0.006806894033873446,0.005836328056076679,0.0042249548587405044,0.00484334567952558,0.008378357507055267,0.008450769032575444,0.006167179616197026,0.006423441527974486,0.007603229417101325
2017-08-17,-0.012353753791544375,-0.00875852094048093,-0.005687101325420296,-0.013371611482605595,-0.01915460877445354,-0.010766769169750967,-0.010652374206115466,-0.011682060914042619,-0.017413246010310867
2017-08-18,0.0013238081795805324,-0.002968363631137416,-0.0020874361800235163,0.0021513232150804696,0.01937711727278877,-0.008248376371713073,4.630087991783433e-05,0.0015913454140959607,0.0024002991494488342
2017-08-21,0.0015197445738639238,-0.0004884911692806469,-0.0012027393657966456,0.001166409029841975,0.003388498401094764,0.0018249203650732904,0.0006984472388896377,0.0010347236391327766,-4.294034792256228e-05
2017-08-22,0.014542935173440496,0.007170050229016601,0.005027469982595157,0.014708751460566138,0.024092338878351584,0.010908709286579587,0.011297688068985132,0.012741709168424925,0.01624630577450943
2017-08-23,-0.01660568484674687,-0.01256524126672467,-0.008487753644019902,-0.015331681423476318,-0.02481429044228458,-0.016985311401449564,-0.014628079324959516,-0.015798327170783652,-0.014204320749846216
2017-08-24,0.00712204284405591,0.0055283709643933815,0.003312005043283306,0.008661151532651767,0.014699503086228893,0.008687932689912059,0.007180744630088735,0.008001834360087553,0.007139527387424346
2017-08-25,0.00998790513920087,0.010390092221906877,0.00707684337320822,0.011474087684015343,0.007907200884749365,0.008108944455751365,0.008994493415426037,0.009157512293138674,0.010221665839060336
2017-08-28,0.00855151987892031,0.006468969152563875,0.004410947488444151,0.008840632779817592,0.0027625484792736855,0.004905412848708691,0.0059696367047346495,0.005990005104621384,0.006353440427179049
2017-08-29,-0.026226346482745487,-0.01879509617807764,-0.012928857156504736,-0.020154497285068705,-0.037982929216899074,-0.02483785197288737,-0.021748768153168098,-0.023487596382030504,-0.021897326471247296
2017-08-30,0.0015504873874982784,-1.246644826016202e-05,1.8998147196725047e-05,0.0018088604199677284,0.007476390043786841,0.00481508490022129,0.002129591438852686,0.00260955907506845,0.003662264084099486
2017-08-31,0.007904875213151174,0.008197184868719875,0.005443593743421827,0.009186832406695022,0.01266006984404353,0.006727928172623777,0.007804589014269373,0.008353414041442535,0.013340667069384873
2017-09-01,0.007421128716997827,0.005879797261109743,0.0030164657298507925,0.008331424996772285,0.011793999240531572,0.004330163349190542,0.006098009646127438,0.00679549654907546,0.007493919573105938
2017-09-05,-0.009732823169851823,-0.008232783124797716,-0.005971662362249463,-0.00908372358728029,-0.020523675777074056,-0.015265391368476733,-0.010534401205735466,-0.01146834323162168,-0.013510970490850566
2017-09-06,0.007902798492333418,0.009681322172458073,0.005983635969036816,0.010690072207057288,0.013707704353026684,0.009890685372619478,0.009069050601696245,0.00964270309442196,0.011179678475167546
2017-09-07,0.005627060424259179,0.00427908259517682,0.0023864121599841194,0.007278513102774587,0.008504596596486258,0.0028699078931228917,0.004639212184243793,0.005157595461967309,0.006735191099143893
2017-09-08,-0.00397311082564824,-0.004316468242637672,-0.0034338283624941956,-0.004137155812060333,-0.006214648400508582,-0.0050269569160219735,-0.004335718396317733,-0.004517028093228499,-0.006925958917911333
2017-09-11,0.022380143846147928,0.017806322671150433,0.011367483825084545,0.02342039882714484,0.02552284357730137,0.02671503752723734,0.02009710541398653,0.021202038379011075,0.02385921956939093
2017-09-12,0.009389907868859937,0.005321788791580385,0.00382482311192065,0.009145611817866306,0.013098671460124422,0.005930222365562821,0.007054930243654543,0.00778517090265242,0.008779184071649843
2017-09-13,-0.0059922213557226595,-0.004692824724991906,-0.003039038084052392,-0.0046082165426054806,-0.008883022173238464,-0.004464405430906226,-0.004865148859562282,-0.005279954718586188,-0.005568875658464082
2017-09-14,-0.011220183601128553,-0.005212455593896292,-0.0034564788823359337,-0.006336663897413852,-0.01405595014925789,-0.002143163098913181,-0.006262618220412577,-0.00707081587049095,-0.005953569489719677
2017-09-15,-0.0012509361033974597,-0.0027535331520535332,-0.0017768341503477058,-0.001691909900843691,0.007747155075467283,-0.0054610889061405205,-0.0015115015782738144,-0.0008645245228859379,-0.00016103006293081436
2017-09-18,0.004143804259255624,0.0036574801251263223,0.0026298473957801828,0.004111029270463785,0.018340701589818688,0.007930285841308593,0.005809322210005371,0.006802191413625532,0.005924593535065771
2017-09-19,0.004502472047082518,0.002852297484917865,0.0015747841052859758,0.0064838485573343934,0.009737173300577528,0.003027003176788923,0.004058956077147999,0.004696263111997868,0.004954849144149499
2017-09-20,-0.0007199311109399529,0.0011917881680687304,0.0006341594976919442,-0.0029862327663352727,0.0020830259445598688,0.003361851413926398,0.0006198033083511255,0.0005941101911619526,0.0001261422582782255
2017-09-21,-0.0031732026510003174,-0.0029798397820985033,-0.0017624804835149276,-0.0015553977732880807,-0.0025835562384515453,-0.0014975099713384842,-0.0021984522017151485,-0.0022586644832819766,-0.004251225696844949
2017-09-22,-0.010096761599541338,-0.004580529041318581,-0.003028102221732909,-0.011229499049908132,-0.013842744764940207,-0.008866720857952282,-0.0077389141454929635,-0.008607392922565574,-0.006876382822584863
2017-09-25,-0.01244542405653728,-0.00387776499561856,-0.0027130233433906525,-0.012232679713363304,-0.015754729816358413,-0.004453778926409768,-0.007480917224619399,-0.008579566808612996,-0.0079781938044421
2017-09-26,0.014287435164839856,0.005175034758152264,0.0034801152198935315,0.01477651132703548,0.03186046674371477,0.0033421622920863704,0.010013435690136548,0.012153620917620378,0.008566321117594849
2017-09-27,0.01574711859221909,0.009475419613841773,0.00642319754623808,0.013593962600638032,0.03152741607653973,0.024804897022255613,0.015278518616171629,0.016928668575288717,0.016677256288674728
2017-09-28,-0.007427706080159879,-0.0035937730759973085,-0.0029122187842196777,-0.0006577212703404942,-0.0028374331545401254,0.005079422014015545,-0.0020044935605395926,-0.0020582383918736568,-0.0013913546326709924
2017-09-29,0.005877679236312861,-0.0010670899170076797,-0.0006163879163542328,0.00287254288310288,0.00656027805238455,-0.0023660437241648457,0.0012773798158826322,0.0018768297690455891,0.0030788051244147324
2017-10-02,0.004964201345061459,0.0035779593729501125,0.0017641422894425275,0.007056317040072791,0.008649638090174583,0.003194494185268604,0.004300927084756975,0.004867792053828346,0.004404919714078376
2017-10-03,0.003553277806636035,0.0023433094528455324,0.0014409232165366382,0.0010238120727188217,0.006025507286739873,0.005063264269100843,0.0029789269848581037,0.0032416823507629574,0.005240539655946903
2017-10-04,-0.006011695704386776,-0.0020517275967759873,-0.0016291497176933677,-0.007373712112150565,-0.0037468530999787085,-0.004724026840344142,-0.003989522419303381,-0.004256194178554924,-0.004228581277421481
2017-10-05,0.011479571866864746,0.0038275061012953194,0.002345332379885634,0.009767465981020717,0.01078999518927557,-2.5388858762043052e-05,0.005570204329715607,0.006364080443263324,0.008711410796997908
2017-10-06,-0.009618172792500124,-0.005726627911840997,-0.0039252992059861875,-0.00935440030457837,-0.01652487320954856,0.004568472680306335,-0.0057167900191189055,-0.006763483457357985,-0.007709079065697205
2017-10-09,0.004408029367842992,0.002198224445890884,0.0015147949997053934,0.006010558914816034,0.010048055080327,0.005256079634758693,0.004276504317773468,0.004905957073890166,0.0037323253966464677
2017-10-10,0.009291842285194174,0.006698125426358704,0.00465759247152906,0.01437137763964389,0.023680492616865424,0.0066633612076405285,0.009450145079694015,0.010893798607871963,0.012635893378399116
2017-10-11,-0.001457418840624136,-0.0011078751280936493,-0.0011057834918114739,-0.0022161705178176615,-0.01060264283247272,-0.002743663258479323,-0.002589586105070994,-0.0032055923448831604,-0.001609050134194694
2017-10-12,-0.004437908459055361,-0.0038979577087480343,-0.00281110093307515,-0.003977452477858323,-0.0033150287050690785,0.006910259360577853,-0.0017582557852065268,-0.0019215314872046817,-0.002405957678676727
2017-10-13,0.011329953965575545,0.005328962262047133,0.004131818425032719,0.010893630122848363,0.008690504763606088,-0.0049961538435796754,0.00531398208421811,0.0058964526159216955,0.007624741997678311
2017-10-16,0.007318544419751861,0.0034217720245304007,0.0019101592124979084,0.007619051556336998,0.010602419531937612,0.0025372637161235946,0.004853165920045395,0.005568201743529729,0.005326012837381995
2017-10-17,-0.001426760960836182,-0.0010196026543441094,-0.001001442141800446,-0.0005097710573594092,-0.00088477775034681,0.006084110444888747,0.00025943752419087176,0.0002069593133669651,-0.00044441380831852827
2017-10-18,0.0025706180893265485,0.0051153362508893135,0.0030018780673062074,0.010025307369061464,0.004984004089524797,0.010110940122296274,0.00575487176689102,0.0059680139980674346,0.00660269047702242
2017-10-19,-0.017379417455290612,-0.011126458082702984,-0.007395001224545971,-0.015674376194070326,-0.02669841557214605,-0.017192350729701177,-0.014517791286306564,-0.015911003209742855,-0.016162514557362964
2017-10-20,0.011794484499698199,0.010797781245428939,0.007390847443101234,0.018933133307398077,0.019221098124502657,0.023880030894413574,0.014449443637406502,0.015336229252423778,0.0161935443617894
2017-10-23,0.006123388405161668,0.004538807675654489,0.0025678690209003153,0.008938185167778534,0.014065491778705285,0.004428040886391016,0.005893936875168859,0.006776963822431884,0.003463230087046459
2017-10-24,0.004570016873353989,0.005403109296467235,0.0035855620213631535,0.002780508383953806,0.008076301460092616,0.008623066262650724,0.005280308603759539,0.005506427382980254,0.006728483527313739
2017-10-25,-0.006943728278945426,-0.004322023160794574,-0.0028814426041877893,-0.005504811587661828,-0.018883623976361362,0.0055575088560239965,-0.004308962882752142,-0.005496353458654498,-0.006074702613110242
2017-10-26,-0.0016328537080646742,0.007094550720858384,0.00511547140860722,0.013347029676157285,0.004924070773002698,0.006774603390094592,0.005828775921300744,0.005937145376775917,0.005534490845499244
2017-10-27,0.04735395106798721,0.011087298852119098,0.006604015480941894,0.047618855860971344,0.025118684735531117,-0.002335749092793904,0.02008839687619412,0.022574509484126124,0.02582350315371912
2017-10-30,-0.0027060956781243205,-0.01399908926020601,-0.009260585590323856,-0.028958401981749947,-0.03410093175951869,-0.004788667094309717,-0.013616313603955387,-0.015635628560705425,-0.014758959372656887
2017-10-31,0.008743173007140758,0.004558801337715557,0.0031725434291347333,0.011446285752658913,0.008714291965988807,-0.0010270595818683502,0.005314648405395683,0.00593467265179507,0.007705812324305483
2017-11-01,0.012343057229605913,0.0104885173233775,0.006821331483167748,0.011959933872305517,0.02487422177254548,0.008582306068259249,0.011224332813705459,0.012511561291543566,0.011242919672077347
2017-11-02,-0.0032049727943494143,-0.001719023047317325,-0.00098894214256231,-0.001779212715872358,0.001028108133003003,0.0021103191811539857,-0.0008236425352056878,-0.0007589538976574033,0.0007513919482941122
2017-11-03,0.01041047336986265,0.0016378704556496483,0.001081298802004338,0.017508212834290694,0.010640648239501371,-0.006340015017847111,0.004704991497004759,0.005823081447243598,0.005484500502998359
2017-11-06,-0.0019333830390762196,-0.0018630040499879818,-0.0014732975379480261,-0.00029061904428631083,0.02556052943042684,-0.003940973475799713,0.0009099578773738797,0.0026765420472214317,0.0046352995237350795
2017-11-07,-0.002437464379552967,0.002244939191139861,0.0011676229112413728,0.0032252045366736094,-0.004246620276291546,-0.0006846140062996218,0.00018476430728581525,-0.00012182200384821522,-0.0017283493111323847
2017-11-08,-0.0011679531514212859,-0.0027258650244721626,-0.0025453158210364756,-0.0010095931434465299,-0.007270173384059908,-0.004171820984421281,-0.0029082580878463963,-0.0031484535848096073,-0.0017559529771802964
2017-11-09,-0.024543772807131513,-0.017481962110114345,-0.011499403892473415,-0.02417991777642583,-0.029538454124148593,-0.017191786093234705,-0.019265678364908494,-0.020739216133921403,-0.021462263239296692
2017-11-10,-0.006927092147474134,-0.005763025588963488,-0.0039298957364885196,-0.005451296081462242,0.007707177191855297,-0.0003677040342278335,-0.0031053931007617767,-0.0024553060661268197,-0.003667166601922577
2017-11-13,-0.01074197626677389,-0.00911222856518903,-0.006290886892362923,-0.011811090292617754,-0.01552873225925624,-0.012522926652131972,-0.01031669677649842,-0.011001306821388635,-0.01053179386201342
2017-11-14,-0.01026327247439276,-0.010517114521940063,-0.007653800322305914,-0.010730173222244255,-0.007581905906645891,-0.010939995611259601,-0.009562319621724462,-0.009614377009798081,-0.01255747395177276
2017-11-15,-0.013001065542203727,-0.012818899436720233,-0.008575538632961255,-0.01509673139242631,-0.026392209549559696,-0.018985682755455112,-0.014599217037046934,-0.015811687884887723,-0.017517726259337434
2017-11-16,0.01554330426728654,0.011157125802064604,0.007862892888506478,0.019437282900220045,0.013642650489250818,0.011090964369485179,0.01246871819467731,0.013122370119468943,0.01911960004673701
2017-11-17,0.0008313115773419313,-0.004319799182486616,-0.0030402824815566553,-0.0016384507194653563,0.014600854665942386,-0.005883907837057744,-0.0011177765586832136,9.162100378632418e-05,-0.00025787745672281365
2017-11-20,0.0013644941571670844,0.0025139104065532215,0.0019665623810600553,0.0032739937332559644,0.008308427509644977,0.006025824339481712,0.0035193209679465877,0.003908868754527169,0.003920589471317588
2017-11-21,0.013765477214624932,0.009974223063473819,0.006869902186499944,0.014009558881036032,0.02250633509098863,0.008796953334326374,0.011466524473323993,0.012653741628491621,0.016888513257535993
2017-11-22,0.0033475872885197822,0.00018973211278259256,-6.080894608983921e-06,0.0038401072195701547,0.008497791635768226,0.0004573473649555961,0.00207333289999288,0.002721080787831228,0.00283538855237128
2017-11-24,0.003622303596705323,0.005900049526563734,0.0035861061687098906,0.003678268298044274,0.008311020351103626,0.007615109777336238,0.005188179974733332,0.005452142953077181,0.006644575282789232
2017-11-27,-0.001483933395412773,0.00034389207415161957,-6.791448504039731e-06,-0.002110292328143992,-0.018063306947315304,-0.0005316208774494234,-0.002440204777262272,-0.0036420088204456524,-0.005293826365436571
2017-11-28,0.006586026463683204,0.005553794329599771,0.0037660012064641758,0.004835046755570649,0.010233641440688257,0.0049657428851281665,0.005545689065459423,0.005990042180189037,0.008600027510212122
2017-11-29,-0.002681749046537307,0.0019146358474741777,0.0015080113402605511,-0.002524680431172843,-0.00596780110088082,0.017691189965541178,0.0024088778031977893,0.0016566010957808225,-0.0011037659933543107
2017-11-30,0.012357814345221185,0.011299563703457837,0.007585821473653254,0.013799852985184801,0.0340538626775335,0.016945170965580326,0.014238530707338975,0.016007014358438484,0.014778584039659974
2017-12-01,-0.019528781504566738,-0.00152906528838328,-0.001134021865422463,-0.018525517949485447,-0.030467905966799845,0.0023801974733710153,-0.009041182085386073,-0.01146751585021446,-0.009820513268369073
2017-12-04,0.019390388651723024,0.021250571536913322,0.0141473980175437,0.01748313681921785,0.03455235826031131,0.04741924075938051,0.024615534213060994,0.025707182340848286,0.021113758549617292
2017-12-05,-0.001960974277526195,0.003152993086143563,0.0022438302522862275,-0.005279660149731046,-0.01192424527160787,0.00842692335156856,0.00027093682605645224,-0.0008901888348111269,-0.0018936543310478478
2017-12-06,-0.011286642259211966,-0.004190954686308279,-0.003039462037969587,-0.013512636946994583,-0.028133005987698988,-0.00638242997124474,-0.009230276625360443,-0.011090855314904691,-0.011789623719116243
2017-12-07,0.00040373182964612583,-0.0015556959771731104,-0.001524879560141712,0.0012096474656097867,0.023817192174363268,-0.0068463808673422605,0.0008451940061147433,0.0025839358441603496,0.0010414890665003433
2017-12-08,0.02199227753386588,0.01061711093474258,0.006948829756895348,0.02121639264703632,0.03145226704200319,0.01205205873040891,0.01543873928341713,0.017379822774158702,0.01862559072741453
2017-12-11,0.0013486413010008525,0.000974490196636846,0.000358116828819788,-0.0007458236228714774,0.0046601498051803475,0.0006830243149440254,0.0009603679436192559,0.0012130998039517303,0.002118262657689956
2017-12-12,-0.0016417822255137215,0.0027815979681333537,0.0020199247976391056,-0.0009104572193002978,-0.00813678439626988,0.005115267416552194,0.0006399684312494059,-0.00012870560979320777,-0.0004020206324837942
2017-12-13,0.011160965769959152,0.0031289670897052036,0.0015507313730908968,0.008071027703544486,0.009421492575865753,0.0013849188754681886,0.005067018948805802,0.005786350564605614,0.008538338576470001
2017-12-14,0.005632324687258695,0.003782688398217249,0.0027513260384028682,0.005834846527284144,-0.0014881255403746073,0.008688841697201277,0.0044363693945329566,0.004200316967998271,0.0022691638969405564
2017-12-15,0.011481697053330886,0.012629128071536466,0.008540222926728824,0.007911224046290388,0.009824242972209496,0.012258994203932816,0.010388186088302163,0.010440918212338146,0.014377756049934062
2017-12-18,0.019493986217400373,0.01783450661558892,0.011232185106085235,0.020470139077780593,0.03767978775690126,0.018524104562804823,0.018992100880780516,0.020872451556093533,0.023713154716575514
2017-12-19,-0.005578780973972374,0.002890021656859232,0.0021493742788074367,-0.005561779817360301,-0.004078710553488651,0.01022830018250651,0.0007122327497431798,8.07079555864218e-06,-0.00421696606990702
2017-12-20,0.009351399328279197,0.011876233362401156,0.007260538167546549,0.012733620592830097,0.027851262981218407,0.015477828479009558,0.01272262057208082,0.014091813818547494,0.011343568937311421
2017-12-21,0.0033447007699689336,0.006560688671342719,0.004265211691840443,0.0015128760668938535,0.00583126323785741,0.009429586676911383,0.0051764433855975775,0.005157387852469123,0.007046800553864378
2017-12-22,-0.004441639711356604,0.0002249384431977976,-0.00010921655544551251,-0.005457350358094048,-0.01592124429263033,0.005787204369742205,-0.0021048813825055353,-0.003319551350764415,0.00013987397870726453
2017-12-26,-0.01617710771067584,-0.005798093076365273,-0.003830190342739481,-0.02163827898307471,-0.034989279185995835,-0.0012239842506575282,-0.011443986377473538,-0.013942822258251447,-0.009412974527314539
2017-12-27,-0.0001292302171065572,0.0015071589837502898,0.0008033575994647937,-0.0016114369520712434,-0.005848645872132207,-0.0003466496954616314,-0.0004640562079602014,-0.0009375743589260926,0.002147128815219699
2017-12-28,0.008664771920089165,0.00455580242767526,0.00307979756803054,0.006041585563681929,0.011976128432801247,0.004625237433435659,0.005832088019752186,0.0064905538909523,0.008109594613037186
