Date,NOVA20,TOM,Halloween
2007-09-11,,-0.00109022954414284,-0.0007697712258539768
2007-09-12,,0.0015279660629692327,-0.003738366971314022
2007-09-13,,-0.00021852119766518907,-0.008942022285866602
2007-09-14,,0.0006536997206880724,0.001448552455044938
2007-09-17,,0.00043579664005855,0.004782853027218925
2007-09-18,,-0.0006534102061154234,-0.007527863883107222
2007-09-19,,0.0004356804323097929,-0.009256274941331077
2007-09-20,,-0.0006523916629812554,-0.018912783700840596
2007-09-21,,0.00043503567577696245,0.008491128050239105
2007-09-24,,0.0008721211345745772,0.002844549120791351
2007-09-25,,0.00021728653628283467,-0.0035169307563007735
2007-09-26,,0.004784059712996391,0.0009112601385443675
2007-09-27,,0.005914026567811703,0.006937815477823461
2007-09-28,,-0.0033313915884398693,0.0022595203596147417
2007-10-01,,0.011272405027756172,0.005715089648338667
2007-10-02,,-0.001360350072792671,0.0031497632137804654
2007-10-03,,-0.002011973279823831,-0.0029161977643861192
2007-10-04,,0.0015608600990086874,0.003824306602823402
2007-10-05,,-0.001591304894122458,-0.010756758753139306
2007-10-08,,0.0015298969920714,-0.000792906593417797
2007-10-09,,-0.000654201954218947,-0.0012479069914383967
2007-10-10,,0.000872980862741235,0.0005680083119310453
2007-10-11,,-0.00021816019847842316,-0.0010208466103682756
2007-10-12,,0.00021820780273595908,-0.004883359795357256
2007-10-15,,-0.0004363203969567353,0.00022781028448770613
2007-10-16,,0.0006547662833198409,0.0003428604620592246
2007-10-17,,0.0004359092773689177,0.010949055684345232
2007-10-18,,0.0,0.005527881133324586
2007-10-19,,0.0008716492298221912,0.014921859692053507
2007-10-22,,-0.00043533987959420983,0.00011108221327904566
2007-10-23,,0.0,-0.0013264704985082032
2007-10-24,,0.00043552948294678373,0.0074154573504248145
2007-10-25,,-0.00021782770974621002,-0.003405727678238546
2007-10-26,,-0.0004352243235796749,-0.0023150710698311983
2007-10-29,,0.002820177215018205,0.0038674297747309794
2007-10-30,,-0.006942971869863035,-0.0005505194910150335
2007-10-31,,0.010388047468528505,-0.009030512155947856
2007-11-01,,-0.02340766992005261,0.01299283167464127
2007-11-02,,0.0011261084274227784,0.0006261084274227784
2007-11-05,,-0.007606160623563674,-0.007606160623563674
2007-11-06,,0.013462262516767742,0.013462262516767742
2007-11-07,,0.00015460892158841765,-0.02735593953441806
2007-11-08,,-0.0006541806890730806,-0.005070576929528392
2007-11-09,,0.0008724617623097064,-0.013726640501917187
2007-11-12,,0.0004363753600515885,-0.009921475949049463
2007-11-13,,-0.00021809250982829376,0.030480954075119415
2007-11-14,,-0.0004357555416657499,-0.0027695550869032415
2007-11-15,,0.0006541806890731916,-0.014424096587442703
2007-11-16,,0.0,0.0017182324588524978
2007-11-19,,0.00043555560404384686,-0.013924287872639662
2007-11-20,,0.0002178927028384514,0.006121407593521866
2007-11-21,,0.00043579530599080485,-0.020465124360982356
2007-11-23,,0.00021816949506336947,0.01729293811426036
2007-11-26,,-0.0006536323635918384,-0.022063927577628983
2007-11-27,,0.0008710664415390035,0.011494302798319644
2007-11-28,,0.03148378428751014,0.03198378428751014
2007-11-29,,0.00034010792203265083,0.00034010792203265083
2007-11-30,,0.01005586119265689,0.01005586119265689
2007-12-03,,-0.00659292466973227,-0.00659292466973227
2007-12-04,,-0.00893795013846399,-0.00893795013846399
2007-12-05,,0.016739681550509644,0.016739681550509644
2007-12-06,,0.01431344844739213,0.01431344844739213
2007-12-07,,0.0003735738566369999,-0.0001988141596384052
2007-12-10,,-0.0006546085435676918,0.007753016594177042
2007-12-11,,0.001309551062228742,-0.027419891923882722
2007-12-12,,-0.00021826938835101117,0.009871170399356144
2007-12-13,,0.0004356926079336354,-0.002075694577869047
2007-12-14,,-0.0006535157001135161,-0.012679448505344859
2007-12-17,,0.00043652007286065775,-0.0142688287147954
2007-12-18,,0.0,0.005583187727663086
2007-12-19,,0.0004351791686290074,0.0
2007-12-20,,0.0004358261880419434,0.0063064842682829525
2007-12-21,,0.0,0.014415197338399688
2007-12-24,,0.0,0.00742587825422647
2007-12-26,,-0.00043563632632248606,0.0021448539220527696
2007-12-27,,-0.013071466536551057,-0.012571466536551057
2007-12-28,,-0.00250531098000939,-0.00250531098000939
2007-12-31,,-0.007400264984740557,-0.007400264984740557
2008-01-02,,-0.008754360556455842,-0.008754360556455842
2008-01-03,,-0.00048255208573311226,-0.00048255208573311226
2008-01-04,,-0.02450690985187587,-0.02450690985187587
2008-01-07,,-0.0008487477908062369,-0.0008487477908062369
2008-01-08,,-0.001154763956027482,-0.01614876009794075
2008-01-09,,-0.0006554019457245541,0.01051045819663221
2008-01-10,,0.0004377091561729163,0.0065540653114042335
2008-01-11,,0.00043657697729027056,-0.008068251814751903
2008-01-14,,0.0008730863429842195,0.008062373046325844
2008-01-15,,-0.0002180550864141484,-0.0220129167732932
2008-01-16,,0.0,-0.008612315363534129
2008-01-17,,-0.00043641410018457893,-0.02591616754137238
2008-01-18,,0.0006548025100379107,-0.010267687886565624
2008-01-22,,0.0004362145553491459,-0.010146955460315077
2008-01-23,,0.0010899043824359467,0.024021015211034946
2008-01-24,,0.00043586231795167407,0.008441697907605183
2008-01-25,,-0.0010879309258142733,-0.014445665655269835
2008-01-28,,0.0004349997163271002,0.016536384720152286
2008-01-29,,0.004454181014518388,0.0049541810145183884
2008-01-30,,-0.007357690692267327,-0.007357690692267327
2008-01-31,,0.018234152679153848,0.018234152679153848
2008-02-01,,0.016087943744499844,0.016087943744499844
2008-02-04,,-0.012609245427727678,-0.012609245427727678
2008-02-05,,-0.026773572012463664,-0.026773572012463664
2008-02-06,,-0.008052405713357635,-0.008052405713357635
2008-02-07,,-0.0007176229413504149,0.006614249986850895
2008-02-08,,0.0,-0.006421695968780616
2008-02-11,,0.0002176703114038503,0.005110682341727513
2008-02-12,,-0.00021762294135041493,0.009270913453608198
2008-02-13,,0.0002176703114038503,0.010222476436685612
2008-02-14,,0.0002181433214110129,-0.008799245888605922
2008-02-15,,0.0,-0.00022233907823876464
2008-02-19,,0.0,0.0028121515050081314
2008-02-20,,-0.0004356712239936833,0.002951530615261655
2008-02-21,,0.0008724509229440791,-0.008313679782902761
2008-02-22,,0.0,0.00615768027287289
2008-02-25,,-0.00043620923565412806,0.012609378756706757
2008-02-26,,0.0006538710225880706,0.007499750856288179
2008-02-27,,-0.0015114722840455226,-0.0010114722840455226
2008-02-28,,-0.009767316749282884,-0.009767316749282884
2008-02-29,,-0.02228411016904497,-0.02228411016904497
2008-03-03,,-0.002391204620723064,-0.002391204620723064
2008-03-04,,-0.0038200045056093757,-0.0038200045056093757
2008-03-05,,0.006315974498951604,0.006315974498951604
2008-03-06,,-0.020698089206957704,-0.020698089206957704
2008-03-07,,-0.0005,-0.010300518889923005
2008-03-10,,0.0,-0.013183078433686934
2008-03-11,,0.0,0.035937435573668575
2008-03-12,,0.00021866504006196053,-0.009351562427611482
2008-03-13,,-0.0002186172361152705,0.0022076854194676976
2008-03-14,,0.0013082506007315864,-0.0154953095888829
2008-03-17,,-0.0002175493998977096,-0.010107213202725007
2008-03-18,,0.0010890213469973986,0.04154313246430563
2008-03-19,,0.00021746368107766756,-0.024770093695853368
2008-03-20,,-0.00021741640090677805,0.018522962214684968
2008-03-24,,-0.0008704766414154852,0.01998780086137697
2008-03-25,,-0.0006529594291636576,0.0009651082969091007
2008-03-26,,0.0006533860637547573,-0.012235991297330107
2008-03-27,,-0.0036530402994547346,-0.0031530402994547346
2008-03-28,,-0.009564942938453447,-0.009564942938453447
2008-03-31,,0.003498081560303623,0.003498081560303623
2008-04-01,,0.03515951730219746,0.03515951730219746
2008-04-02,,0.000658913941419037,0.000658913941419037
2008-04-03,,0.0024870901511853116,0.0024870901511853116
2008-04-04,,-0.0010942268575480085,-0.0010942268575480085
2008-04-07,,-0.0009357302994362211,0.0005111726799871263
2008-04-08,,0.0006544510766950395,-0.0010227545023591134
2008-04-09,,0.0,-0.007235455175617966
2008-04-10,,0.0,0.0013991243184885427
2008-04-11,,0.0,-0.019409213643521217
2008-04-14,,0.00043584253713246923,-0.003373635602878955
2008-04-15,,0.0,0.002331774311822299
2008-04-16,,-0.0006539454292956437,0.027094283312158574
2008-04-17,,0.0,0.0014612534773716934
2008-04-18,,-0.0006542696331454101,0.010433997449446508
2008-04-21,,0.00043694966786111955,0.0005059947052885594
2008-04-22,,0.00021765321079469935,-0.004402866421038043
2008-04-23,,0.0,-0.001594831429793775
2008-04-24,,0.00021843561309520254,0.004356607427345338
2008-04-25,,0.0,0.009253862738314522
2008-04-28,,-0.00028501556181198496,0.00021498443818801505
2008-04-29,,-0.003939316001530524,-0.003939316001530524
2008-04-30,,-0.005895920026705026,-0.005895920026705026
2008-05-01,,0.020685829097506714,0.020685829097506714
2008-05-02,,0.0027636406590638707,-0.013110410552261087
2008-05-05,,-0.0048055562525645135,0.0
2008-05-06,,0.008662872665223142,-0.007204105435102637
2008-05-07,,0.00015464050138741569,0.004287855085647996
2008-05-08,,-0.0004366254721077656,0.008977446386072785
2008-05-09,,0.0004368161971861628,0.003689539491806837
2008-05-12,,0.0,-0.001513542186183492
2008-05-13,,-0.0004366254721077656,-0.010935405183511437
2008-05-14,,0.0,0.000438231135887035
2008-05-15,,0.0,0.009081218182519724
2008-05-16,,0.000218823125858858,-0.004120458749119149
2008-05-19,,0.0,0.0013068277384726823
2008-05-20,,-0.000436409430261131,0.005219142018611622
2008-05-21,,0.0,0.00021667302066963323
2008-05-22,,0.0006546405013874157,-0.011789097412936211
2008-05-23,,0.0,0.004377430761657308
2008-05-27,,0.0,-0.006756316219576619
2008-05-28,,0.004115433448835304,-0.008885474689758088
2008-05-29,,0.0050252767313645474,-0.007194920404231531
2008-05-30,,0.002499922923915765,0.006578058111375906
2008-06-02,,-0.01033099684609462,0.0038576254432176604
2008-06-03,,-0.005832224802416186,0.0071974943724064655
2008-06-04,,-0.0005066540202044445,-0.008905031632416294
2008-06-05,,0.019997521289908837,-0.005991109840543962
2008-06-06,,-0.0002818719636115681,0.012946305581924111
2008-06-09,,0.00043616093384879484,0.0
2008-06-10,,0.0006553030385443304,-0.006500505741178442
2008-06-11,,0.0006540455986883131,-0.002328897749173775
2008-06-12,,-0.0006536181026450816,-0.010004516203178437
2008-06-13,,0.0006540455986883131,-0.0021328216525331456
2008-06-16,,0.0,0.00022448741127645278
2008-06-17,,-0.00021780372108082258,0.0020246820822467093
2008-06-18,,0.0004354953552681007,0.008419578902209457
2008-06-19,,-0.00021754944361962458,-0.005898731169795224
2008-06-20,,0.0004365386694726858,0.005823835256586474
2008-06-23,,0.0,0.002114429839340737
2008-06-24,,0.0,0.006666594027737949
2008-06-25,,0.00021750183371738174,0.0004416922504584253
2008-06-26,,-0.027660662855835072,0.0067294296818554145
2008-06-27,,-0.0054584993433021145,0.011726801876738024
2008-06-30,,0.0035284129814208143,0.00021666112820795114
2008-07-01,,0.0031252936859413882,-0.002369534254159311
2008-07-02,,-0.017136509188959925,0.005228924135799673
2008-07-03,,0.0010303295830678127,-0.002167145687073657
2008-07-07,,-0.010212794895227084,0.004561649100984999
2008-07-08,,-0.0009362911057523844,0.0064863902781944205
2008-07-09,,0.00021808558514280207,0.004405873367095747
2008-07-10,,0.0008724624375699985,-0.0001072016311811641
2008-07-11,,0.0006540606272553706,-0.01422619186871854
2008-07-14,,0.0,0.00878929837273712
2008-07-15,,0.00021780885326383448,-0.00032357751870537577
2008-07-16,,0.00021765816949681493,-0.018075728836844385
2008-07-17,,-0.0015236885568201686,-0.00515030880864753
2008-07-18,,0.0013080708446702172,-0.0037448159721796825
2008-07-21,,-0.0008712521983940125,0.003869851983688166
2008-07-22,,0.0004362126572357017,-0.004956048422240733
2008-07-23,,0.0004356092652035848,-0.0019926800181885307
2008-07-24,,-0.0002177614228979774,0.009759106351158842
2008-07-25,,0.00021780885326383448,-0.009993695441422368
2008-07-28,,0.0,0.01009457757531984
2008-07-29,,0.020852475756123423,-0.004063956410064518
2008-07-30,,0.017817454586638082,0.00099282210951257
2008-07-31,,-0.013225929240867074,0.009915094641590017
2008-08-01,,-0.005282795405213259,0.002211259806085941
2008-08-04,,-0.009274264954467148,-0.002293576850847967
2008-08-05,,0.02696202891603461,-0.0074456347592473104
2008-08-06,,0.00444055134929866,-0.0040819702761268895
2008-08-07,,0.0001537543892983777,0.016283395411600177
2008-08-08,,-0.00021774135958940732,0.0027244312617982214
2008-08-11,,0.00021778878121470058,-0.009564894837245652
2008-08-12,,-0.0006533272737254681,0.009328384743014784
2008-08-13,,0.0008717413606786906,-0.0034799396969354968
2008-08-14,,-0.00021779710863245594,0.006437999363347657
2008-08-15,,0.0002178445545466534,0.008672846472276063
2008-08-18,,-0.000653494498379037,0.003977528536816433
2008-08-19,,0.0008722743234093056,-0.0038550612380605642
2008-08-20,,0.0,0.002795085820754828
2008-08-21,,0.000218059043457286,-0.0018220821430837697
2008-08-22,,0.00021749586665031906,-0.0006434961890018354
2008-08-25,,-0.00021744857248462424,0.009990241596676386
2008-08-26,,0.00021749586665031906,0.0008513810595489613
2008-08-27,,0.00923385337563859,0.001700354317001107
2008-08-28,,0.012127800131432664,0.00010685278661748399
2008-08-29,,-0.01075369640285917,-0.004457104592024308
2008-09-02,,-0.006211111762722044,0.00930596511367554
2008-09-03,,-0.0008598820397884843,0.004237551197787015
2008-09-04,,-0.03010638658673681,0.008020152466680086
2008-09-05,,0.003144313472368765,-0.0005229763263941978
2008-09-08,,-0.0005,0.004189498439635786
2008-09-09,,-0.00021785470822255348,0.009908044444459252
2008-09-10,,0.0004358043584764548,-0.006196633137451335
2008-09-11,,-0.00021780725788600463,-0.0005193722511822596
2008-09-12,,0.00043570941644510697,-0.012892601992460229
2008-09-15,,0.001089932233842017,0.03244129976312049
2008-09-16,,0.000435457071464862,-0.0002039551036618903
2008-09-17,,0.004350001172507056,0.005000148146710792
2008-09-18,,-0.0028148345374575667,-0.014620883928213813
2008-09-19,,-0.0034760237238002922,-0.03173671319901872
2008-09-22,,0.00043570941644510697,-0.0001055523546514836
2008-09-23,,0.0032680455581579615,-0.003832214752252594
2008-09-24,,-0.003039631018261546,0.004380579918610739
2008-09-25,,0.0010887672830992567,-0.0020209042709523617
2008-09-26,,-3.517001277597142e-06,0.007247302178531978
2008-09-29,,-0.07836161151060106,0.029101150267920817
2008-09-30,,0.04138979967371337,-0.024370806978994297
2008-10-01,,0.0006034423507175202,0.012581025282975444
2008-10-02,,-0.03627414794442685,0.008039502305507318
2008-10-03,,-0.013500349138043655,0.0088034820973244
2008-10-06,,-0.05093302579907766,0.018172595901863486
2008-10-07,,-0.0007174389309358427,-0.0030255863211723355
2008-10-08,,-0.0008706640161496582,-0.01436115828263096
2008-10-09,,0.0015250668990460792,-0.008415128553748041
2008-10-10,,0.0008687611181044108,-0.007037180467156623
2008-10-13,,-0.003910032128158991,-0.01281979913529896
2008-10-14,,0.0017453000833826948,-0.0064390488501437915
2008-10-15,,0.00021690861228962355,0.009562605949288594
2008-10-16,,-0.0004351620382480048,-0.00515663987066306
2008-10-17,,-0.0021773743698894066,-0.0068775731272771035
2008-10-20,,0.0024009977433712137,0.007989877360008446
2008-10-21,,0.0,0.005283551261209274
2008-10-22,,-0.0013072084899881098,0.020290981533123587
2008-10-23,,0.0013089195206983373,0.007417785104246066
2008-10-24,,-0.0010890662742162327,-0.010636718781217303
2008-10-27,,0.001525881688853703,0.0007239330792925269
2008-10-28,,-0.00021815008726000507,-0.014566238866680514
2008-10-29,,-0.007751689615524804,-0.005032502867860722
2008-10-30,,0.034593156712413364,-0.009060204912175407
2008-10-31,,0.005503887178340161,-0.012972556299201465
2008-11-03,,0.002891279358802734,0.002704721900513629
2008-11-04,,0.033982760170557125,0.033482760170557124
2008-11-05,,-0.042027886752776356,-0.042027886752776356
2008-11-06,,-0.05541122701130574,-0.05541122701130574
2008-11-07,,-0.0005,0.033017981206201696
2008-11-10,,-0.00021792675997933664,-0.013105059767960725
2008-11-11,,0.0,-0.03087514803044289
2008-11-12,,0.0002179742624039971,-0.04400113035349429
2008-11-13,,0.0,0.06233994355142647
2008-11-14,,0.0,-0.0499067947057501
2008-11-17,,0.0004351349672879756,-0.01327684150889985
2008-11-18,,-0.001087518176605795,0.018837055470932285
2008-11-19,,-0.000217144670839442,-0.06407918338719942
2008-11-20,,0.0006525001564212651,-0.07423308968456788
2008-11-21,,-0.00021684486208073395,0.05394330989977103
2008-11-24,,0.00021689189397355868,0.06929008574811624
2008-11-25,,0.006910049344461988,0.007410049344461989
2008-11-26,,0.03864098005004424,0.03864098005004424
2008-11-28,,0.012587891225299463,0.012587891225299463
2008-12-01,,-0.08857789781579195,-0.08857789781579195
2008-12-02,,0.038485146272657644,0.038485146272657644
2008-12-03,,0.02404126045942534,0.02404126045942534
2008-12-04,,-0.02313309288178711,-0.02313309288178711
2008-12-05,,-0.0005,0.0308321786393575
2008-12-08,,0.00021803265701758612,0.03491355622725112
2008-12-09,,-0.0004362784370691708,-0.016482849064766047
2008-12-10,,0.0006542408185841175,0.006815506799760174
2008-12-11,,-0.0010892776300210905,-0.024081405649817755
2008-12-12,,0.00043593942169350974,0.011939704983174204
2008-12-15,,-0.00021694979076836152,-0.013933865329113337
2008-12-16,,0.000653560439589862,0.04706536274967199
2008-12-17,,-0.0006531335773218849,-0.009686694282649122
2008-12-18,,-0.0006545883735935565,-0.018683491109685257
2008-12-19,,0.0006550171401979998,-0.004301190271601807
2008-12-22,,0.001307943226382724,-0.01281321322614426
2008-12-23,,-0.0010895213261505887,-0.01033785369148199
2008-12-24,,0.0010907096776049396,0.005802767536153608
2008-12-26,,0.0,0.005769349882565722
2008-12-29,,-0.003367738696739508,-0.002867738696739508
2008-12-30,,0.023702743647810776,0.023702743647810776
2008-12-31,,0.014274524243109932,0.014274524243109932
2009-01-02,,0.030141890092896695,0.030141890092896695
2009-01-05,,-0.0011834429762294096,-0.0011834429762294096
2009-01-06,,0.006677155926636091,0.006677155926636091
2009-01-07,,-0.02995583483260955,-0.02995583483260955
2009-01-08,,-0.0015893959844016088,0.004080801855817828
2009-01-09,,0.0006551317022374104,-0.021419358831042068
2009-01-12,,-0.0004371191515922801,-0.02402075252494562
2009-01-13,,0.0013090532072523864,0.0018404519311967515
2009-01-14,,0.0002180100526858464,-0.03145446455892753
2009-01-15,,0.00021796253466210835,0.00035525847774642294
2009-01-16,,-0.0006533347259103373,0.007819709472595138
2009-01-20,,-0.0017434333790186107,-0.05278606133159802
2009-01-21,,0.001746478247490968,0.04319253258003419
2009-01-22,,0.0002176468474572868,-0.01546708879087566
2009-01-23,,-0.00021759948761479464,0.004350280438047749
2009-01-26,,-0.00021826282910097916,0.0068585852918037205
2009-01-27,,-0.0004349779800099096,0.01015767434962811
2009-01-28,,0.033334215509729315,0.033834215509729315
2009-01-29,,-0.03249819167644685,-0.03249819167644685
2009-01-30,,-0.020342482753489488,-0.020342482753489488
2009-02-02,,-0.0030184048446124656,-0.0030184048446124656
2009-02-03,,0.014046880712688337,0.014046880712688337
2009-02-04,,-0.0048961700488445725,-0.0048961700488445725
2009-02-05,,0.014880219826721719,0.014880219826721719
2009-02-06,,-0.00202557040220902,0.028497504883894242
2009-02-09,,0.0013101733277343097,0.0013798925268284634
2009-02-10,,-0.0002184702358697388,-0.04580986274828258
2009-02-11,,-0.00021810703435765078,0.005895841390719525
2009-02-12,,0.0,0.0007180597262463895
2009-02-13,,0.0008728239770727786,-0.010757992097533142
2009-02-17,,0.0,-0.04277452960333472
2009-02-18,,0.00021765636659254461,-0.002398324234894056
2009-02-19,,0.0,-0.010755205577980043
2009-02-20,,0.0,-0.009721177368984812
2009-02-23,,-0.0002176090026075883,-0.03577897516263029
2009-02-24,,-0.0006540984488493384,0.03791013268682719
2009-02-25,,-0.008373340906067506,-0.007873340906067505
2009-02-26,,-0.01626061499789999,-0.01626061499789999
2009-02-27,,-0.022348709063242822,-0.022348709063242822
2009-03-02,,-0.04504267277078011,-0.04504267277078011
2009-03-03,,-0.007506745793668834,-0.007506745793668834
2009-03-04,,0.02369036417755077,0.02369036417755077
2009-03-05,,-0.040847755812164155,-0.040847755812164155
2009-03-06,,-0.000717986268712389,0.001743990636039472
2009-03-09,,0.0,-0.011752388476398479
2009-03-10,,0.0,0.05960940389370717
2009-03-11,,0.0,0.006512164719069347
2009-03-12,,-0.0004359649417257083,0.03937219631758726
2009-03-13,,-0.0002182315908558774,0.007814789171899372
2009-03-16,,-0.0002180737870068894,-0.003022797292350221
2009-03-17,,0.0006549805129170139,0.030582847357307985
2009-03-18,,0.00021767055745947061,0.022383875613553483
2009-03-19,,-0.0006541013912588767,-0.01238552883016164
2009-03-20,,0.00043676389182922826,-0.021294466860236838
2009-03-23,,0.00021767055745947061,0.07182953504530798
2009-03-24,,-0.00021762318729889873,-0.019703631966383917
2009-03-25,,0.0004357518140838401,0.010546460679406344
2009-03-26,,-0.00021798626871238902,0.020380040292196533
2009-03-27,,-0.018547974087504138,-0.018047974087504137
2009-03-30,,-0.03455445740601071,-0.03455445740601071
2009-03-31,,0.009264858320475966,0.009264858320475966
2009-04-01,,0.01936655529342901,0.01936655529342901
2009-04-02,,0.029237440101392842,0.029237440101392842
2009-04-03,,0.009947907345062568,0.009947907345062568
2009-04-06,,-0.007832299382038777,-0.007832299382038777
2009-04-07,,-0.0005,-0.02332578351956549
2009-04-08,,0.0004366877256549717,0.010777476049383727
2009-04-09,,-0.0006543350415098015,0.039743241043377564
2009-04-13,,0.0006547634761961962,0.00023322167986239428
2009-04-14,,-0.00043649711272353287,-0.017243095978998535
2009-04-15,,0.0,0.010669626747270566
2009-04-16,,0.0006547234833138571,0.014662806840589626
2009-04-17,,-0.0010896707587052523,0.006705284352771734
2009-04-20,,0.0004358505914037192,-0.04191536596788392
2009-04-21,,-0.00021793305593598156,0.01953687181971331
2009-04-22,,0.0006547634761961962,-0.006113088979859627
2009-04-23,,0.00043588117136028615,0.00981766218569513
2009-04-24,,0.0,0.015111106149763298
2009-04-27,,-0.00021784563087134945,-0.009462497486859345
2009-04-28,,-0.00364540032491184,-0.00314540032491184
2009-04-29,,0.02126913420097365,0.02126913420097365
2009-04-30,,0.0003430333703668964,0.0003430333703668964
2009-05-01,,0.0053771652480612,0.0053771652480612
2009-05-04,,0.034019067809844206,0.0027944647431765173
2009-05-05,,-0.0034101886209645382,-0.001231070213887464
2009-05-06,,0.017333684375220093,-0.002364170898301876
2009-05-07,,-0.0005,-0.024412247789319164
2009-05-08,,0.00021800427666440747,0.002428675715934858
2009-05-11,,-0.0002179567611584332,0.014219507988369795
2009-05-12,,0.0008729417242310245,0.0036347279880692973
2009-05-13,,-0.0006543662239866244,0.010865147506643025
2009-05-14,,0.00021836761273452687,0.003889218168460662
2009-05-15,,0.0,-0.0003060943825933249
2009-05-18,,0.00065403560196442,-0.015503520332564191
2009-05-19,,-0.00021756150294360843,-0.0052844416152989515
2009-05-20,,-0.0008721803616023038,0.010520244414068403
2009-05-21,,0.0006546292417088928,-0.025149073250959053
2009-05-22,,0.00021816966228160872,-0.011102657557493512
2009-05-26,,0.00021760884625132704,-0.015074521332325341
2009-05-27,,-0.018353372460634898,-0.017694892912753613
2009-05-28,,0.013940105394654623,0.01447698396029029
2009-05-29,,0.017708105472310276,0.025816959523004668
2009-06-01,,0.024208109768268482,-0.02956395811007062
2009-06-02,,0.0008437030991415018,0.005379378259418033
2009-06-03,,-0.01265088451350005,0.00939067807594296
2009-06-04,,0.009396369714645747,-0.020662082027706474
2009-06-05,,-0.0007181506695326796,-0.0076214160549648025
2009-06-08,,0.00021819826963120903,-0.0025598900426032634
2009-06-09,,-0.00021815066953267959,-0.00011141858645968838
2009-06-10,,0.00021819826963120903,-0.01573658017767221
2009-06-11,,-0.0006539387129048668,0.01111154221731847
2009-06-12,,0.0008723518696804877,0.008971900053288184
2009-06-15,,0.0,0.009003371241290914
