,ENSEMBLE,NOVA11,NOVA16,NOVA18_LO,NOVA19,NOVA20_A
2018-04-16,0.005466178471568543,0.0086939257516661,0.0082217884949273,0.0023054750069704,0.0135753563649286,0.0002186178059773
2018-04-17,0.005661994508841303,0.0115302212250421,0.0106983997904668,0.0045354705191661,0.0047734968401394,0.0
2018-04-18,0.0006752711931500643,0.0006673514256139,0.0007402380980987,0.0024616785878949,-0.0018364726386299,-0.0001091323075507
2018-04-19,-0.004026468142819222,-0.006079073242012,-0.0055478387823274,-0.0040384398186111,-0.0064980465504173,0.0002179829965116
2018-04-20,-0.005480529977804929,-0.0089403045936426,-0.0084788602587042,-0.0054136171712907,-0.0070272588998054,0.0
2018-04-23,-0.0004300219851111795,-0.0001589634401333,-0.0001500614623771,-0.0020362190983974,0.0016628775889154,0.0
2018-04-24,-0.0066219255023956605,-0.0141693860389903,-0.0134672684449297,-0.0046670540704942,-0.0055037085190157,0.0001092222237604
2018-04-25,0.0001332740983635434,0.002473808434562,0.0024714849493914,-0.0015484819875233,-0.0012820941542776,0.0001095156365631
2018-04-26,0.008360080815811782,0.0109089222342614,0.0101658030165008,0.005618888407548,0.0069878340750968,0.0096658030165008
2018-04-27,0.0016688406095789847,0.0006561094880719,0.0009384706507469,0.0015178115437607,0.0051254373086943,0.0009384706507469
2018-04-30,-0.0061629862427864555,-0.0083906977597051,-0.0076906538707617,-0.0029737866032158,-0.0060359343038844,-0.0076906538707617
2018-05-01,0.0006335958946397145,0.0020092068161194,0.0017772378427303,-0.000496249997354,-0.0015935490186362,0.0017772378427303
2018-05-02,-0.007208173236302237,-0.0076531054963433,-0.0241014126980276,-0.0015864122084951,-0.0110374375926408,-0.0067176725570411
2018-05-03,-0.0023465740894479926,-0.0060247087273727,-0.0067706881357896,0.0003735694798157,-9.71851351878884e-05,-0.0022035903913251
2018-05-04,0.013279861146323181,0.0191647936677403,0.0390191846443728,0.0051757413836778,0.0089345685565604,0.0129463875367523
2018-05-07,0.0021261797820575296,0.0045126601382705,0.0098033287841792,0.0012588711693141,0.0004914688067266,-0.0005
2018-05-08,-0.0004992413547802765,0.0003977070876737,0.0002985771622223,0.0009321549924705,-0.0062676764436828,0.0001091421669796
2018-05-09,0.007805224021697506,0.0178296862543086,0.0292644818526719,0.0032385221448675,0.0028831869421434,0.0
2018-05-10,0.009269056110703318,0.0175067854510378,0.0274174172027099,0.0055989178745713,0.0092441718002767,0.0
2018-05-11,0.0017733828895623042,0.0042078530797504,0.0056474544361784,-0.000240419854888,0.0028923444692608,0.0
2018-05-14,0.0018060175154688788,0.0066224804592305,0.0042822273388116,0.0004063486740547,-0.0015727035512428,0.0
2018-05-15,-0.008648576972667165,-0.0192469393069833,-0.0213892482529528,-0.0054657066196984,-0.0056202384725541,0.0002181588067964
2018-05-16,0.003263965917921102,0.0036214569578617,0.0127141209259129,0.0035824438915056,0.0025015489096089,0.000109106453733
2018-05-17,0.00018225950750717072,0.0030608089055376,-0.0023980479857177,-0.0009627144294746,-0.0006944427574238,0.0
2018-05-18,-0.002261176203456212,-0.0046512820550945,-0.0077771402476632,-0.0015407250928119,-0.0009267729423577,0.0001093995681971
2018-05-21,0.006560842779566114,0.01230330017901,0.0223741921203921,0.0034849230488764,0.0062980128177568,0.0
2018-05-22,-0.0019982965578369664,-0.0042145406879174,-0.0085030546869351,-0.0006589430427125,-0.0011972702375611,0.0
2018-05-23,0.0022958143926924478,0.0049382025099192,0.007732228819351,0.0006987666110842,0.0021183822841356,0.0001094892625801
2018-05-24,-0.0006596330883687306,-0.0009610580045534,-0.005580260561977,-0.0006515685429762,0.0007525725341503,0.0002185479511485
2018-05-25,-0.002366293894894632,-0.0050906049955774,-0.0084176992105613,-0.0020866755561138,0.0005212489003589,0.0001094533551875
2018-05-29,-0.01564048217952147,-0.0307898935243812,-0.0328946596351429,-0.0062257322370554,-0.007844933594257,-0.0120009184593839
2018-05-30,0.012351902472215183,0.0125312097124729,0.0381830847230553,0.0064129118596851,0.0108060497176676,0.0133448798285586
2018-05-31,-0.0062869370153937395,-0.0072203084509015,-0.0207145090750536,-0.0022819831021815,-0.0065910464089814,-0.0061257349019687
2018-06-01,0.0087132974001968,0.0112406496460174,0.0315134392306299,0.0037845688344203,0.0024413889989881,0.0098173436828041
2018-06-04,0.004269175685474686,0.0051268177386935,0.0142286334468177,0.0018037486456765,0.0025842983070092,0.0047516739030541
2018-06-05,0.0005104485983635492,0.0010264057978814,0.0028883591882733,0.0006289650818022,-0.0020314905714917,0.000727178211864
2018-06-06,0.007695233423268409,0.0088481990716008,0.0250977674780621,0.0043257162742476,0.0036459533541335,0.0083609606088266
2018-06-07,-0.000591252265489986,-0.0004286295079385,-0.0014046834468495,-0.0025687326014378,0.0033177973772276,-0.0003905776817688
2018-06-08,0.0022946090959764785,0.0029264541226514,0.0078376888396702,0.0004418208808526,0.0057391346672713,0.0002191254567907
2018-06-11,0.0005146805459755675,0.0015584904017989,0.0041872403149942,0.0012511174324899,-0.00381935202431,0.0001093863769576
2018-06-12,0.0007120131175912713,0.001552431138725,0.0043686217994418,-7.535514295085391e-05,0.0003628621310347,0.0
2018-06-13,-0.0020481842434517663,-0.004145368123938,-0.0114668701939804,-0.0004322769123623,-0.0005663294693917,-0.0001093744128868
2018-06-14,0.0018908252593656154,0.0031960791723146,0.0083999246992838,0.0001977762672226,0.0026485249440304,0.0003274481702055
2018-06-15,-0.001331135813950162,-0.001480092221336,-0.0041650563313377,-0.0049076125310124,0.0056017133525655,0.0
2018-06-18,-0.0022622762445523984,-0.0026181721433155,-0.0071698572468898,-0.0008796111863175,-0.0056016817215847,-0.0001090459726246
2018-06-19,-0.0027405404210970124,-0.0037799523809446,-0.01103320806004,-0.0034263886350815,-0.0003272050669405,0.0002184203607986
2018-06-20,0.000534372887219713,0.0013581139645492,0.0040201491066402,0.0014465963888159,-0.0033451853132601,-0.0001093386140736
2018-06-21,-0.004625054173758362,-0.0063970564839838,-0.018200016579323,-0.0047386459877852,-0.0024854264288424,0.0001093505703135
2018-06-22,0.002676305975919935,0.0017542388646983,0.0047372524677775,0.0033032570596455,0.0059146646561737,0.0001098462213813
2018-06-25,-0.008476837484546007,-0.0139921336958936,-0.0397703179936527,-0.008109169157448,0.0009480188358097,0.0002181456583634
2018-06-26,0.0009881732605049377,0.0018262468363838,0.0053374342659826,0.0012067019894067,-0.0011720920964179,-0.0001093027610364
2018-06-27,-0.008304837753857194,-0.008763703879565,-0.0250583068134917,-0.00576417978567,-0.0042686432110844,-0.0087843252947681
2018-06-28,0.005261822956492695,0.0063470201074053,0.0178608440085001,0.0019365265290892,0.0037993670249529,0.0057173155236363
2018-06-29,0.0021349975516479916,0.0012815081354329,0.0032098961088469,0.0030614209220163,0.0021933370981597,0.0014400343379623
2018-07-02,0.0009025289297889599,0.0018790103386713,0.0055458469977784,-0.0027746850975644,0.0028517650219664,0.0021375237661938
2018-07-03,-0.0026025832559579878,-0.0039298916107509,-0.0114550390291321,-0.0002425772701875,0.0002504325840451,-0.0035307445211463
2018-07-05,0.008442128762985177,0.0089222067024206,0.0251075527455157,0.0050635749138758,0.0073387009449022,0.0081577543179591
2018-07-06,0.010095402622272119,0.0166674578725186,0.0240735998240857,0.0053428070808905,0.0051636895274991,0.0084583144587868
2018-07-09,0.007466063974936986,0.0178401135437581,0.027595868005025,0.0042178068420076,9.831054022279652e-05,-0.0005
2018-07-10,0.003535812123748706,0.0071071190981797,0.0105431183966651,-0.0002512759682051,0.0075710078372217,0.000109133245709
2018-07-11,-0.007910655280115529,-0.0131272749700701,-0.0210629322951171,-0.0080587362087908,-0.0051514085466378,0.0
2018-07-12,0.008110839155934108,0.0148179937443682,0.0255378004896362,0.0053392658504726,0.0072793020488451,0.0
2018-07-13,0.0008318239357306747,0.0021425124756809,0.0019608426450663,9.776979180038207e-05,0.0007931095321533,0.0001089185091793
2018-07-16,-0.0015120217665142992,0.0002064500305107,-0.0021526979582781,-0.003356316046369,-0.0027280805360026,0.0001090080500669
2018-07-17,0.0036736068348474918,0.0060940921727215,0.012551587121204,0.0015520704847638,0.0056545583649688,0.0
2018-07-18,0.0018127934435642793,0.0041213034214486,0.0056167535116631,0.0005881963872516,0.0014229926218732,0.0001097059111005
2018-07-19,-0.0028760353986356222,-0.007762815285048,-0.0115561989673046,-0.0004977219136631,-0.0003519689145361,0.0001096938770337
2018-07-20,-0.0003875396058938477,-0.0021431369794696,-0.0035071343948314,0.0009613575634501,0.0003868522148209,0.0001087695197192
2018-07-23,0.0010065710475326774,0.00201446787129,0.00586610924056,6.571101513022647e-05,0.0007652773897827,-0.0001087576901974
2018-07-24,0.004454544267498577,0.0074399999157444,0.013607945184713,0.0017786933542562,0.0074015415106783,0.0002181472566968
2018-07-25,0.0075968297720554094,0.0098737018927507,0.0272345494785062,0.0060937725677617,0.00976896291635,-0.0001093538817283
2018-07-26,-0.0011349667753617488,-0.0033485109312994,-0.0095220812130384,-0.0020243111212374,0.0063409088442364,0.0001093658413076
2018-07-27,-0.007353967606594569,-0.0119050502669524,-0.0194158207332493,-0.0040423570726336,-0.0012307959958851,-0.0072765307089437
2018-07-30,-0.004946531201493763,-0.0069803340480387,-0.0167241656213069,-0.0017262174527899,-0.0023632746808639,-0.0052235566302597
2018-07-31,0.005831670667442888,0.0054208659004456,0.0148582618862378,0.0035434733792,0.0084528173060974,0.0049293536877892
2018-08-01,-0.002039049792011062,-0.0014026372268581,-0.0040454211851962,-0.0015875516175594,-0.0036617237817163,-0.001670538213317
2018-08-02,0.003985709385774186,0.0052943582058867,0.0147001171911749,0.0007485559440448,0.0012887383538295,0.0054478208502382
2018-08-03,0.00495755113569903,0.0056975735338497,0.013534057086938,0.0022804410745822,0.0063446006268546,0.0042847264913619
2018-08-06,0.004517914938601836,0.0099062904525505,0.0109085203489263,0.0004566146525019,0.0024192597416714,0.003666920211921
2018-08-07,0.0035780274431545934,0.0070565026027182,0.0089300649666452,0.0028022540181599,0.0031226287181365,-0.0003908131302173
2018-08-08,-0.0005229308505938019,0.001415296904671,-0.0022127008215154,-0.0017362658404765,-0.0010489088844412,-0.0001091749493116
2018-08-09,-0.001784007664937113,-0.0035653641244441,-0.003881090949068,-0.0007977125321325,-0.0028588162324579,0.0001091868697826
2018-08-10,-0.007359275423017594,-0.0151681088114248,-0.0202222787005514,-0.0056501362446504,-0.0038069943069277,0.0002186537250128
2018-08-13,-0.003050424111064541,-0.0046650193648149,-0.0106041671372772,-0.0032227209962364,-0.0014123361710224,0.0001089485763732
2018-08-14,0.004452835774590062,0.0065242963760899,0.018755860607881,0.0030786869993203,0.0044735074253032,-0.0002183796272157
2018-08-15,-0.005685447345007029,-0.0076699971965234,-0.0219800087117448,-0.0076095405968933,1.9887679441088496e-05,0.000218427327294
2018-08-16,0.006124517768535534,0.0080545484538777,0.022665917400477,0.004262966776047,0.0086024624978069,0.0
2018-08-17,0.0034018612679361,0.0035416591562663,0.009767142915577,0.0032560052622834,0.005614843282869,0.0001098478885159
2018-08-20,0.0019889150205998946,0.002710196322095,0.0076266331163614,0.0014107446931263,0.0024590713183999,0.0
2018-08-21,0.0018413089978118055,0.0020385992699654,0.0055382108243193,0.0028015934697362,0.0004844102878946,0.0001094308985887
2018-08-22,0.00010230839119716414,-0.0001957947461389,-0.0005509765778732,0.0022075117448501,-0.0033174082509377,0.0
2018-08-23,-0.001746591561681155,-0.001812823566772,-0.0056942837738429,-0.0027909041325877,-0.0008441430429857,0.0003268396929752
2018-08-24,0.0051825339120489455,0.0064336665016329,0.0181046714590218,0.0050332050969944,0.0054474254495474,0.0
2018-08-27,0.005289374510907282,0.0083243899595818,0.0232261044139951,0.0039540109645076,0.0027359858353373,0.0001097879221143
2018-08-28,0.00015091767329569316,0.0005042410962829,0.0014189606163177,0.000609982169712,-0.0017423461577579,0.0
2018-08-29,0.005304119601468388,0.0057186060635934,0.0162915933988616,0.0035099565799867,0.0038807938181016,0.0048808617489934
2018-08-30,-0.0047498122060000815,-0.0043002095054749,-0.0128941690842113,-0.0042611472062075,-0.0037950542335545,-0.0040486063947812
2018-08-31,0.0002249457137902302,-0.0001956777936903,-0.0003530413459043,0.0007238978541433,0.0004462375579062,3.458117284882434e-05
2018-09-04,-0.0026116798908864284,-0.0015125872730043,-0.0044148581104584,-0.00484277750067,-0.0003257839264839,-0.0017222486506407
2018-09-05,-0.0024396114252535697,-0.002969753712135,-0.0081586967556568,-0.0023110137092171,0.0012256874151371,-0.0026916894532987
2018-09-06,-0.0020405836638645496,-0.0032904852433315,-0.0096566952975242,-0.0019871804919182,0.0049647068517614,-0.0030097680969102
2018-09-07,-0.0018990681494335145,-0.0021692234622095,-0.0065004022316791,-0.0019941555204803,0.0009589518844213,-0.0019434701276846
2018-09-10,0.0017867394783630346,0.0020021861564806,0.0056342557628195,0.0018665185692827,0.0030204593582489,-0.0005
2018-09-11,0.0024846104509438655,0.0037955892181202,0.0104825223284923,0.0019619267160116,0.0013665230314007,0.0001094030063986
2018-09-12,0.0004173215696739122,0.0006899819510469,0.0001788570234282,0.0007382989485894,6.01237280768161e-05,0.0
2018-09-13,0.005293111257668661,0.0108295887290812,0.0164521183787398,0.0016800845627366,0.0066892103533498,0.0
2018-09-14,0.0006412463101178371,0.0035330338871891,0.0010556540773221,-0.0007331276192755,-0.0006340343617865,0.0001087844340392
2018-09-17,-0.004544236918583366,-0.0107225892927634,-0.016695993863415,-0.002335748951552,-0.0006794273254663,0.0002193648185535
2018-09-18,0.0035641379787082245,0.0047491922362002,0.016085551301417,0.0027302443600574,0.0030353671818828,0.0
2018-09-19,0.0019165608200527745,0.007133637637596,0.0033422351162131,-0.0005819092686117,0.0008226492839007,0.0
2018-09-20,0.006847412856603805,0.0120426899523825,0.0233168001743873,0.0042992405114847,0.0061893791145661,0.000218306032109
2018-09-21,-0.0007149168881325008,-0.0026060265385271,-0.0027409691561071,-0.000714329958128,0.0022349491277588,0.0
2018-09-24,-0.002464121275049236,-0.0028787440974808,-0.0092768671882994,-0.0010258719625133,-0.0055853002774194,0.0001090281469449
2018-09-25,-0.0016732692899943387,-0.0032194406310194,-0.0039881680783706,0.0007087999664379,-0.0055928538003638,0.0
2018-09-26,-0.0036671649072399937,-0.0042603984139121,-0.0092679044083492,-0.0022011832200558,-0.0033947954590907,-0.0034922522795912
2018-09-27,0.0024920416184195503,0.0030155012842002,0.0080886052771176,0.0017042901409125,0.0001863602313423,0.0027944995031201
2018-09-28,0.00047200821918433436,-0.0003718827511861,-0.0010464973634852,0.0015944618694182,0.0008106749508897,0.0001032551631703
2018-10-01,0.003227550805287102,0.0042328123705216,0.0113495950065887,0.0005036296114163,0.0030601857921596,0.0034739361784159
2018-10-02,-0.0007606263996078412,-0.000658988582481,-0.001035768263635,-0.0015490223163005,0.0005621546593824,-0.0005825966211744
2018-10-03,0.00046878671050127994,0.001905907858414,0.0013824793029124,0.0003778178636467,-0.002259298333788,0.0005481901391044
2018-10-04,-0.010199936954361765,-0.0182054857157257,-0.0239901689833718,-0.0063010972407473,-0.0023807855070658,-0.0078151140619727
2018-10-05,-0.004147449454503717,-0.00655206182501,-0.0159153201457191,-0.003331836700954,-0.0022221880074235,-0.0003905456039115
2018-10-08,0.0002293909403980961,-0.0005746258586805,-0.0016170269908503,-0.0002943115798617,0.0038595563869387,0.0
2018-10-09,-0.0006176502179399611,-0.0014776376073078,-0.0039596146950435,0.0004459816139183,-0.0006407544974203,-0.0001094424171347
2018-10-10,-0.022576826985570956,-0.0340852097565228,-0.0963137454251459,-0.0139333851045784,-0.0225603438036814,0.0002184039287262
2018-10-11,-0.016360925336746077,-0.0229520464491162,-0.0647869457058204,-0.0091880140043968,-0.0233804361367218,0.0001095314466801
2018-10-12,0.008889994594986128,0.0143602151608,0.0404103907936725,0.0046748847768161,0.00773077846491,0.0
2018-10-15,-0.0033432549469206412,-0.0059184353625099,-0.0168518102730962,-0.0006751098807693,-0.0037008915756469,0.000108610994582
2018-10-16,0.01542034048514495,0.0223550437398796,0.0627090517052149,0.0104584961944293,0.0160096698315744,0.0001098103430039
2018-10-17,8.693613168270415e-05,0.0007689165130552,0.0021637709764328,-0.0020124860904793,0.0024918696719567,0.0
2018-10-18,-0.009865978038484114,-0.0152745063007326,-0.042983253515446,-0.0074890968370776,-0.0057586684358777,0.0
2018-10-19,0.001098216700846545,-0.0009496740380361,-0.0028712456838192,0.0007115518272368,0.0086616656507907,0.0001095964509318
2018-10-22,-0.0028897086308039242,-0.0043175596114958,-0.01254632226821,-0.0015203723061104,-0.0037023554479737,0.0002185634428324
2018-10-23,-0.0034109307968479834,-0.0060694387042255,-0.017079715532781,-0.0038044389030554,0.0028687672494554,0.0
2018-10-24,-0.019775262329237514,-0.0324610989144343,-0.0915446845147689,-0.0120375592297813,-0.012336384639776,0.0001088543039116
2018-10-25,0.01272751712652443,0.0197984797738296,0.0555163208203557,0.0088055019278908,0.0088526669757436,0.0001089433293948
2018-10-26,-0.012623207670218274,-0.0192479906452695,-0.0543642817181925,-0.0068367507862676,-0.0140241143599529,0.0001099400866872
2018-10-29,-0.004310849888043077,-0.0061455571670043,-0.0172939168377799,-0.0027454354563786,0.0041998331063046,-0.0060403784489181
2018-10-30,0.015233989569036042,0.0164792640706808,0.0463735044100299,0.0062579477313144,0.0179522494776919,0.0148186277682578
2018-10-31,0.008443008973662087,0.0111347135787764,0.0311360763268606,0.0015411783787206,0.0042905425499153,0.0106807629125496
2018-11-01,0.008671391880205348,0.0112629365210978,0.0312982621971784,0.0051615871810218,-0.0019189901231974,0.0106421240769876
2018-11-02,-0.003414392695143281,-0.0031708306967842,-0.0089228821548162,-0.0019626192187069,-0.000369248215514,-0.0059228821548162
2018-11-05,0.003778870111710103,0.0020309990366714,0.0055167184223539,0.000138552592091,0.0107146612952481,0.0055167184223539
2018-11-06,0.0037458315773455453,0.0022487002129353,0.0063279591123805,0.001222801194991,0.0062426887387585,0.0063279591123805
2018-11-07,0.006963967693735563,0.0076783685082206,0.0214087309720194,0.0056913865046338,0.0131079202680789,-0.0003905232334194
2018-11-08,-0.00010599509308908633,0.0004649407635843,-0.0018147693027579,-0.0014047764355345,0.0021151286219166,0.0001092631901282
2018-11-09,-0.004320210469262828,-0.009548389690141,-0.009768374841458,-0.0046677472156263,0.0005117988033753,0.0002188048618421
2018-11-12,-0.009085587850619957,-0.0194601044256574,-0.0186849592189878,-0.0059315092111736,-0.0080017186237707,-0.0001092273535119
2018-11-13,-0.0014353050795324243,-0.0015615387582766,-0.0018713389933694,-0.0026427835471262,-0.0009122096397429,0.00010923928543
2018-11-14,-0.002249051620198933,-0.0024998466775959,-0.0068365542106229,-0.0010810347481404,-0.0054440985597531,-0.0001092273535119
2018-11-15,0.004637856393265622,0.0039199544046254,0.0104368235688268,0.0033594845643974,0.0124618499820582,0.0003275163077927
2018-11-16,0.0023454312630230385,0.0009944517767899,0.0026003380621248,0.0006422765702377,0.0114620542538594,0.0001092035194965
2018-11-19,-0.004348089660249487,-0.0060811057264585,-0.0169144679175374,-0.0058052841979393,0.0008177517811247,-0.0001091915953899
2018-11-20,-0.0075635078662080165,-0.0064351432304226,-0.0185061252542703,-0.0071731144395681,-0.0172083453888672,0.0002190114865177
2018-11-21,0.0006152564716148597,0.0013513765578418,0.00340745966211,0.0027750575862679,-0.005771188116793,0.0002179563390345
2018-11-23,-0.0028092786771189877,-0.0023733671551736,-0.0066787783583662,-0.0036704834966774,-0.0042931660988988,0.0
2018-11-26,0.005047964793352726,0.0058075647540554,0.016144408988054,0.0047347003252632,0.0069363498747698,0.0001093572112018
2018-11-27,0.0005595603414903714,0.0011955731376799,0.0033644048626755,-0.0004533064749928,0.0011764381776735,0.0
2018-11-28,0.012275955162298511,0.0082526851724956,0.0230253090953604,0.0063870258589761,0.0102184198885371,0.0225253090953604
2018-11-29,-0.00070242620293243,-0.0007063319614363,-0.0021848953172269,-0.0001321217755429,0.0011114609348429,-0.0021848953172269
2018-11-30,0.004633421231213559,0.002236684633261,0.0060951014711416,0.0011663869203454,0.0128356165387616,0.0060951014711416
2018-12-03,0.007003526479740362,0.0046840586682713,0.0132416215694071,0.0052646200893424,0.0018459930940726,0.0132416215694071
2018-12-04,-0.021288543216128268,-0.0114439885489094,-0.0979663979765737,-0.0073800861095005,-0.0133887923445983,-0.0324024599291018
2018-12-06,-0.0008889997385155648,-0.0003980477200644,-0.0063050639140689,0.0025247514182143,-0.0052896561575211,-0.0015172304531918
2018-12-07,-0.015600706908066466,-0.008186733083858,-0.0700201358270866,-0.0057792706782043,-0.0109866469771304,-0.0232359437693698
2018-12-10,0.0009318908777120796,0.0007446783533034,0.0046296377528274,0.000492904523091,0.0024799238900598,-0.0003904329007161
2018-12-11,1.60027528769711e-05,1.022859397080426e-05,-0.0002425729028602,0.0003357276529095,-0.0003233380249875,-0.0001095550956499
2018-12-12,0.0013031187899605332,0.0019304599086177,0.0157689291592906,-0.0001332016720687,-0.0018112014287305,0.0002189329734085
2018-12-13,0.0004450911443694307,-5.0004294093468766e-05,-0.0011942300125794,0.0004785857169371,0.0024771452473435,0.0001092413450123
2018-12-14,-0.008836004342686322,-0.0064913754382483,-0.0559539965862672,-0.0038077201949228,-0.0150509343634308,0.0001091288330747
2018-12-17,-0.010560311244071719,-0.0069010406259103,-0.060537140778428,-0.0066618607634527,-0.0179364180956285,0.0001093180624616
