Date,NOVA12,momentum,st_reversal
2006-02-01,0.004072616708247159,0.0,0.007971156420170334
2006-02-02,0.0020823201302741325,0.0,0.004075635068154626
2006-02-03,0.002934075543375762,0.0,0.005742739074237746
2006-02-06,-0.004775690750582292,0.0,-0.009347252814183037
2006-02-07,-0.0009914577887241937,0.0,-0.001940537419569295
2006-02-08,0.0045232248823095685,0.0,0.008853112296937518
2006-02-09,-0.0016514810021152242,0.0,-0.003232372289329909
2006-02-10,0.0045474361937649956,0.0,0.008900500048983484
2006-02-13,-0.01015416145141825,0.0,-0.019874300736676787
2006-02-14,-0.005400013696080217,0.0,-0.01056921309470434
2006-02-15,-0.005045667029747018,0.0,-0.009875665700816761
2006-02-16,0.010167809345609551,0.0,0.019901013169296457
2006-02-17,0.0011123201850018975,0.0,0.002177096156878223
2006-02-21,-0.0020996063170226685,0.0,-0.0041094685733312425
2006-02-22,-0.005556246592532351,0.0,-0.010875000981169166
2006-02-23,-0.004369882554368414,0.0,-0.008552981995115406
2006-02-24,0.0010402120962415607,0.0,0.0020359621155862408
2006-02-27,-0.004507606249354251,0.0,-0.008822542622628627
2006-02-28,0.005806923625122605,0.0,0.01136564028775421
2006-03-01,0.003710639962999273,0.0,0.00726267500305291
2006-03-02,0.000991765351397197,0.004676287908085267,-0.0025352686259562662
2006-03-03,-0.0072911288922964165,-0.00322978321115317,-0.011178879337783155
2006-03-06,-0.006384884840348682,-0.018019394817171956,0.004752328018784747
2006-03-07,-0.004295759402602793,-0.0037202264659568886,-0.0048466921737840805
2006-03-08,-0.0025807238359268217,-0.005349168809625881,6.938871907595815e-05
2006-03-09,-0.009440670872899192,-0.0027720974907059163,-0.015824207555766568
2006-03-10,-0.005247925960917344,-0.005346788946618232,-0.0051532887034966505
2006-03-13,0.0038542628167372926,0.00929927727408365,-0.0013580138630136188
2006-03-14,0.017174347525677383,0.017170263105649175,0.01717825736419666
2006-03-15,0.005036931385121041,-0.006064422004291369,0.01566377651814717
2006-03-16,-0.01795122997236668,-0.011770364410257283,-0.02386790506706589
2006-03-17,0.0008868916764539652,0.009380387425836256,-0.007243564205869647
2006-03-20,0.004473166099837804,0.0030464132220420436,0.00583893487987638
2006-03-21,-0.0013523256594998613,-0.004240087040243069,0.0014120033279512861
2006-03-22,-0.00832465841816828,-0.002353387069350477,-0.014040698043722578
2006-03-23,0.002181482535368847,0.009537500358898367,-0.004860114958589113
2006-03-24,0.010505365295130768,0.020628363601406897,0.0008150571399756276
2006-03-27,-0.0010008689913665204,0.014742342407475274,-0.01607116389716976
2006-03-28,-0.002332158752533333,-3.484946788668945e-05,-0.00453127350316241
2006-03-29,0.003082563919780697,0.010220741191684693,-0.003750504242246865
2006-03-30,-0.0028043847205140742,0.00012320114456946304,-0.005606835963220237
2006-03-31,0.002212579254796603,0.0041692015940669735,0.00033958937204267006
2006-04-03,0.0006545120758099552,-0.0024994054237167827,0.0036736207965337494
2006-04-04,-0.004876041989144871,0.0015857171583681068,-0.011061604356074436
2006-04-05,0.003045666437713641,0.01877915169900223,-0.012015318057557223
2006-04-06,-0.006330613621715766,0.0025345329586056848,-0.014816834759446675
2006-04-07,-0.008368311315497293,0.0004590807964327528,-0.016818391734650787
2006-04-10,0.006849151117483984,0.003929578678704805,0.009643931454010136
2006-04-11,-0.009155049521632666,-0.014056525274659348,-0.00446307891916776
2006-04-12,0.006897990694058344,0.006814990293114899,0.006977443385623528
2006-04-13,0.0012024415094813487,-0.003021868268907679,0.0052461904321741155
2006-04-17,-0.005144056097070628,-0.0014381129674661982,-0.008691595061794366
2006-04-18,-0.015011226383843085,-0.004001359498155255,-0.025550495446390244
2006-04-19,0.007233355717973012,0.020984615230355188,-0.005930129858615097
2006-04-20,0.003994253696712194,-0.0008692220263063264,0.008649848515091874
2006-04-21,-0.008616573898698038,-0.0063356126544416805,-0.010800039377804806
2006-04-24,0.0051842513845664715,0.004899424817929654,0.005456903529511947
2006-04-25,-0.0008570039825385073,-0.002912795120529577,0.0011109158992043955
2006-04-26,-0.004793252445761365,-0.009721454861755664,-7.569756556773393e-05
2006-04-27,-0.0071986482163582605,-0.012669739820774586,-0.0019614090123363896
2006-04-28,0.014372804871963074,0.014577028875190544,0.014177310072489815
2006-05-01,0.006127567648899443,-0.0009512022385251857,0.012903767692916956
2006-05-02,-0.006833274363208462,-0.0020018793797069155,-0.01145815967810319
2006-05-03,-0.011563406540078707,-0.006850268201187105,-0.016075089887236806
2006-05-04,-0.0061316578914656075,-0.008795296545487642,-0.003581871890271338
2006-05-05,-0.0001022036482035563,-0.010711002065524444,0.010053139927822263
2006-05-08,-0.006882116995979096,-0.012222013706109102,-0.0017704649861415068
2006-05-09,-0.006427437022709994,0.0006321893249311766,-0.013185311784625349
2006-05-10,0.00016675110736723286,-0.008801365267714368,0.00875154077308854
2006-05-11,-0.003878007997701947,-0.014772055767985048,0.006550392438320452
2006-05-12,-0.003751063298271063,-0.019982298158285283,0.011786395345253465
2006-05-15,-0.0005007563463971633,-0.013839122084056823,0.012267483889694765
2006-05-16,-0.009619348276830421,-0.0064407228031286064,-0.01266210887187071
2006-05-17,-0.01193575105831959,-0.009564958527143909,-0.014205208140495452
2006-05-18,-0.015849577814956203,-0.022944286934266245,-0.009058119834104861
2006-05-19,0.011908041885792791,0.0120127682208112,0.01180779189783624
2006-05-22,-0.011320721844182546,-0.006824779855464725,-0.015624492525578959
2006-05-23,-0.0014529299024985277,-0.0020853121881306844,-0.0008475777099729532
2006-05-24,-0.009545994872669992,-0.0017729516774000356,-0.01698679270613384
2006-05-25,0.0014589295805206995,0.005930802611015085,-0.0028218009288731084
2006-05-26,0.0026233011021268167,0.0024375065687752715,0.002801154167715447
2006-05-30,-0.010835385663417619,-0.01710086898862643,-0.004837709646360768
2006-05-31,0.0014828189116886815,0.004143880058718231,-0.0010644997536162046
2006-06-01,0.012481300664085699,0.014945797112995353,0.010122144876969372
2006-06-02,-0.009101281704422396,-0.01370206354353224,-0.004697152371715219
2006-06-05,-0.0070479066906130395,-0.01021341290925506,-0.004017704590640037
2006-06-06,-0.01702604793113989,-0.019213012201743443,-0.014932561686721222
2006-06-07,-0.004612820353166004,-0.009512805976441562,7.772381258097736e-05
2006-06-08,0.007232713938543994,0.006677218395969598,0.007764465779599194
2006-06-09,-1.383060954882184e-06,-0.0011330930591462506,0.0010819539398964626
2006-06-12,-0.014769039547761013,-0.015101835249142924,-0.014450468626228577
2006-06-13,-0.0001983207686373726,-0.004981025261679806,0.00437995524706564
2006-06-14,0.008839900049019684,-0.003073155218669832,0.020243752259657077
2006-06-15,0.0295562136391319,0.028524255264213316,0.03054406272827522
2006-06-16,-0.009640253897045446,-0.010794430329758763,-0.008535410750773699
2006-06-19,-0.007682035782484284,-0.006290647895556413,-0.009013951187362102
2006-06-20,-0.004401117468310974,-0.005850732661661673,-0.0030134635830728444
2006-06-21,0.01088116981022649,0.020512965502389548,0.0016610686583089524
2006-06-22,0.013172094430864653,0.007243047934362035,0.018847714032789554
2006-06-23,0.010819506260937993,0.00474662282764976,0.016632814737184053
2006-06-26,0.0035769528588632006,0.004736662536795855,0.0024668129764218736
2006-06-27,-0.0051861821567342654,0.0031121991030551234,-0.013129863382727175
2006-06-28,0.0034137117447677365,-0.004389607984927503,0.01088349199426827
2006-06-29,0.0025376583768032986,0.017048043335698895,-0.01135250513477706
2006-06-30,-0.008768950098393348,-0.004523535558305546,-0.012832901696046107
2006-07-03,-0.0022159379925416455,0.0003526615626734844,-0.004674747177740978
2006-07-05,-0.0033803304263319046,-0.0032888706260226085,-0.0034678809347871474
2006-07-06,-0.004880555302521671,-0.011316518644767603,0.0012803138564683953
2006-07-07,-0.002625660854025489,-0.010509176735319604,0.004920887700510602
2006-07-10,-0.0029515264935582046,-0.010370231306273537,0.00415007854205397
2006-07-11,0.0027725759477835194,-0.009100201458625046,0.0141378719050428
2006-07-12,-0.01578387433437097,-0.011512706059097612,-0.01987247886809501
2006-07-13,-0.0044187099232744585,-0.0005851368111542518,-0.008088423546433944
2006-07-14,-0.0070044964553338486,-0.007766447470682771,-0.006275113725586014
2006-07-17,0.0010013322629513417,-0.00044398743264650886,0.0023848742540998444
2006-07-18,-0.0008946489964173106,-0.0019170812398652372,8.408113936018632e-05
2006-07-19,0.001678900524379465,-0.0023556022794779326,0.005540955445200391
2006-07-20,0.002827751811771416,0.009415454843934992,-0.0034783711850818865
2006-07-21,-0.016092385911191665,-0.02306054002879212,-0.009422073556175482
2006-07-24,0.013714140292710616,0.01760661613527137,0.009988041635011016
2006-07-25,-0.02039372641658617,-0.021995765162128613,-0.018860164061727375
2006-07-26,-0.008236946692603902,-0.011292613565811016,-0.005311889044168038
2006-07-27,0.009665170688208415,0.002012594936195166,0.01699065025207447
2006-07-28,0.00404704177584656,0.006189663995649077,0.001996002257535434
2006-07-31,0.0010801160390249672,-0.003985750309509184,0.005929450643742961
2006-08-01,-0.0004863686106253897,-0.008707410656155335,0.00738327913279873
2006-08-02,-0.001298467361561764,0.0007724407376067176,-0.00328085805597761
2006-08-03,0.010765208704974528,0.031386081565076544,-0.008974260412468318
2006-08-04,0.0045209497742825094,-0.007535575872609713,0.016062139969531562
2006-08-07,-0.0038032162344976473,-0.007096541356482956,-0.0006506586303572149
2006-08-08,-0.015510201639829836,-0.01154572728206771,-0.019305221360035436
2006-08-09,-0.003611666398499435,-0.010383087978660076,0.0028703224130113164
2006-08-10,0.0021676986089875943,0.0017635386566526965,0.0025545834393120087
2006-08-11,-0.004084327304696773,-0.006431771248124052,-0.001837220815045404
2006-08-14,0.0011968009625309625,-0.007174415603963424,0.009210204275319944
2006-08-15,0.003075427211390906,0.019579319182959232,-0.012723034284422525
2006-08-16,0.010446775140899305,0.011713987739638056,0.009233727365097522
2006-08-17,-0.01480884927982832,-0.009410671150368166,-0.019976291569970394
2006-08-18,-0.0037572047921840784,-0.007264389778808223,-0.00039992839548144156
2006-08-21,-0.010760917322339471,-0.014860069113055987,-0.006836976724406953
2006-08-22,-0.0012729019301299775,-0.0018616616835011699,-0.0007093076997542989
2006-08-23,-0.0023247616143901428,-0.0031043356222285714,-0.001578509156655351
2006-08-24,-0.00837331907291235,-0.014515011007279255,-0.002494143196616127
2006-08-25,-0.0016887073023651245,-0.0032550898045266446,-0.00018927712609240178
2006-08-28,-0.004163307517138482,-0.005155123824069509,-0.00321388469233065
2006-08-29,-0.011590294618818274,-0.005502338865337363,-0.017418031174854652
2006-08-30,0.0027332413850162034,0.012813280843644382,-0.0069159441245448035
2006-08-31,0.0060617658845067025,0.009341283344292874,0.002922425757793779
2006-09-01,-0.0016628224538436998,-0.004220977305146067,0.0007859884683468095
2006-09-05,0.005679819221382998,0.004997533540601452,0.006332941774265766
2006-09-06,0.0028150036045310684,0.005280408698842521,0.0004549780104977806
2006-09-07,0.005412778347255516,0.000736613307528001,0.0098890687553285
2006-09-08,0.003713847566789343,-0.002444872714710623,0.009609323942809056
2006-09-11,-0.004757585190844121,-0.008346428225316872,-0.0013221410790969388
2006-09-12,-0.0015864308772333376,-0.0029985672546735676,-0.00023465384038286533
2006-09-13,0.009693029811176609,0.017512165739793764,0.0022081093989733346
2006-09-14,-0.005436978695902997,-0.003175873203667201,-0.007601437122957577
2006-09-15,0.0002750166502326684,0.011203474696196071,-0.010186323253421493
2006-09-18,0.00725013287862029,0.008091075396100822,0.006445135002634673
2006-09-19,0.007554049686583978,-0.000263370125738105,0.015037327334931508
2006-09-20,0.00494994589036016,-0.0012363993704043396,0.010871866463420499
2006-09-21,0.003171855830124345,0.006783512883624965,-0.00028542715464729886
2006-09-22,0.0032759713510437946,-0.0033618174603984976,0.009630039296687709
2006-09-25,0.007220999042508706,0.010177888826602057,0.004390496426408286
2006-09-26,0.0016537622796419112,0.0025443208121814775,0.0008012691398217855
2006-09-27,0.01098929447229122,0.006859404917757894,0.014942659001194925
2006-09-28,0.006812013447056569,0.003101391365356898,0.010364031370116
2006-09-29,0.004487355156769336,-0.0017314235201649425,0.01044032283541051
2006-10-02,-0.0018879108090468725,-0.009394193092253856,0.005297528348713376
2006-10-03,-0.005255116649354968,-0.009577306462559318,-0.001117671405582138
2006-10-04,0.009755760980892703,0.002471389937531831,0.016728774113068404
2006-10-05,-0.005901679364674169,-0.005326776530333033,-0.006452008966189937
2006-10-06,0.009108012216096861,0.011065704703652169,0.007233997926705782
2006-10-09,0.009192331174355741,0.00727906687655594,0.011023816280546262
2006-10-10,-0.0006686441205031096,-0.003186489927321068,0.0017415806979782242
2006-10-11,-0.0018407258347879864,-0.0017381377202783206,-0.0019389289967937204
2006-10-12,0.0015316217923682976,0.002952490187754364,0.00017148597266007887
2006-10-13,0.0008988908469848445,0.015158401494343743,-0.01275112154400353
2006-10-16,0.008261658342771053,0.0060091456921137374,0.010417891214480803
2006-10-17,0.006111279070821565,0.010955766625347219,0.001473860804332032
2006-10-18,0.0013360412753048471,-0.009154224921253054,0.011377919086469668
2006-10-19,0.006792616286246828,0.012242230056232928,0.0015759368835641767
2006-10-20,0.0021442261472949644,-0.005357067817033,0.009324890203286808
2006-10-23,-0.0033064467094685353,-0.001372397659234392,-0.005157828159600209
2006-10-24,-0.014263088412764656,-0.017386373451062875,-0.011273302821401772
2006-10-25,-0.0013958789575590456,-0.021519464405122413,0.017867558442463516
2006-10-26,0.008241786375502661,0.005064749876895547,0.011283025913455645
2006-10-27,-0.010536789882455249,-0.004096414698262507,-0.016701882306796447
2006-10-30,0.007398349978491542,-0.000977445927346966,0.01541613689464081
2006-10-31,-0.0006007655693964745,0.0030101119280696474,-0.004057302318915486
2006-11-01,-0.00268488160267478,-0.006398701363294124,0.0008701973200188845
2006-11-02,0.0023402639065456337,0.0004836052553181987,0.004117562877165238
2006-11-03,0.0001294850499101454,0.0060332145852802005,-0.005521899720840818
2006-11-06,0.0029722071732784378,0.007588738419918074,-0.0014469983856225336
2006-11-07,0.0010874002853736918,-0.002553067414379762,0.004572262454878188
2006-11-08,0.0015838118714146632,-0.0061700209602187795,0.00900622045519396
2006-11-09,0.004865483509155775,0.01150012756158959,-0.0014855740947945174
2006-11-10,0.0003948784058909786,-0.0023273510567126017,0.0030007508523297254
2006-11-13,-0.004093333994395596,0.01147151837453575,-0.018992893520245725
2006-11-14,-0.00861415836765221,-0.014528924940863034,-0.0029522083182593594
2006-11-15,0.00028085486626196025,-0.009936109992535757,0.010061113135272914
2006-11-16,0.003632196045897758,0.005147010174396659,0.0021821300418526602
2006-11-17,0.0051065131060017074,0.005597329479337564,0.004636675834343629
2006-11-20,-0.00023775507092489365,0.005318457806005738,-0.005556477185075393
2006-11-21,-0.002864035481343477,-0.005874573003861726,1.7821792876576356e-05
2006-11-22,-0.0007797656518372928,0.000980048529321142,-0.0024643596026892372
2006-11-24,-0.001579005519870984,0.0005813631326012422,-0.0036470329301110833
2006-11-27,0.002423838105053801,-0.009320822146965278,0.013666493055327432
2006-11-28,-0.001424618873843757,0.00031833795444966527,-0.003093076010384384
2006-11-29,-0.0005191061800833816,0.0017002066697229474,-0.0026435583193261123
2006-11-30,-0.0063888475879146246,-0.006964815260937874,-0.005837498662414698
2006-12-01,-0.004295654990048997,-0.002404186781344441,-0.006106275643483539
2006-12-04,0.011133369925446092,0.013010297171142972,0.009336668706565809
2006-12-05,-0.001195963791324041,-0.007070467514399138,0.0044274443742103355
2006-12-06,-0.003405225749813519,-0.006253484501026386,-0.0006787109199376633
2006-12-07,-0.0003006104004784436,-0.0019314377305719938,0.0012605100204009733
2006-12-08,0.00589380112948288,0.0011403531554701196,0.010444071145741151
2006-12-11,0.0012731446296990554,-3.6791570886052834e-05,0.0025270898604705444
2006-12-12,-0.0031015786422901826,0.0034062933511649018,-0.009331282840875805
2006-12-13,0.0015035326260374742,-0.00584518413781766,0.008538141131559063
2006-12-14,0.00246082631577718,0.00024753995015651636,0.004579509562535255
2006-12-15,0.000655447312725583,-0.0022192763601804003,0.003407295866736249
2006-12-18,-0.003947691835219158,0.0017214888807254407,-0.009374553172408807
2006-12-19,-0.003330068926595235,-0.009458531798889058,0.002536443341132336
2006-12-20,-0.0009455565457424423,0.0029425987588440386,-0.004667519339432191
2006-12-21,-0.00570154216756478,-0.0009473143646816617,-0.010252558680249647
2006-12-22,-0.0023117634550258804,-0.0006135494509961199,-0.003937390222368676
2006-12-26,0.0012599374666699729,0.0036732753595271287,-0.0010502464488799886
2006-12-27,-0.0024189711530229843,0.005652878517079763,-0.01014580349249778
2006-12-28,-0.0014016825167850182,-0.0022690134982654374,-0.0005714241063052292
2006-12-29,-0.00035338820161711195,-0.004918637945169769,0.0040167277938425346
2007-01-03,-0.0003202003763004338,-0.0014888335312237223,0.0007984815644558763
