Date,ret,ret_haircut,blend_ret,vt_scale,dd_mult
2010-08-06,0.027844606091862897,0.027832002414122186,0.03945079515774623,0.7058059534801433,1.0
2010-08-09,-0.01587263150040942,-0.015885033646923143,-0.022854096096030938,0.6945202047682828,1.0
2010-08-10,-0.008899109966995217,-0.00891140696263438,-0.012922886422434091,0.6886317557930703,1.0
2010-08-11,-0.04019312027432961,-0.04020548639494587,-0.05804037603111955,0.6925027545097096,1.0
2010-08-12,0.013487534103555177,0.013475622190712426,0.020219155937183028,0.6670671191942094,1.0
2010-08-13,0.009539683429924681,0.009527665741462361,0.014175062896178429,0.6729905538899981,1.0
2010-08-16,0.021872106999280362,0.021860014880503244,0.03229982656240022,0.6771586515186239,1.0
2010-08-17,0.004752969610356293,0.004740988777556106,0.007084186779274562,0.6709266368105288,1.0
2010-08-18,0.00021793765414406517,0.0002058556417580272,0.00032211056400657865,0.676592693618127,1.0
2010-08-19,-0.012501588287671155,-0.012513671139194847,-0.018475990336918074,0.676639685326687,1.0
2010-08-20,0.009569453820467415,0.009557417062370028,0.014196771469055333,0.6740584534537256,1.0
2010-08-23,-0.03841761170866828,-0.038429624904459524,-0.05710626817657716,0.6727389643091009,1.0
2010-08-24,-0.00037564053262344074,-0.0003871411893542893,-0.000583259444306109,0.6440367769275165,1.0
2010-08-25,0.022956145257433055,0.02294464048799371,0.03563141073556503,0.6442670886033619,1.0
2010-08-26,-0.014664300327278081,-0.014675654435394384,-0.023063238711660734,0.6358300545128485,1.0
2010-08-27,-0.008126438461226019,-0.00813773901088356,-0.012841408331415356,0.6328307808221794,1.0
2010-08-30,-0.0002268611341541027,-0.0002381364964772122,-0.00035928705129238746,0.6314202900941268,1.0
2010-08-31,0.021933743249330038,0.021922444369043236,0.034664849671220015,0.6327372960610358,1.0
2010-09-01,0.019719324997384942,0.019708149939657107,0.031510423668565546,0.6258032327587116,1.0
2010-09-02,0.012643758903002103,0.012632659021589943,0.02034088478952545,0.6215933590810668,1.0
2010-09-03,-2.5374452154222225e-06,-1.3606190669848337e-05,-4.093645652123054e-06,0.6198497454478622,1.0
2010-09-06,0.020416267452791296,0.020405048044795735,0.032495137413503815,0.6282868477517817,1.0
2010-09-07,-0.00010333137828605608,-0.00011443688752202171,-0.0001661520552073212,0.6219085172140739,1.0
2010-09-08,0.019627590173204246,0.01961637249535914,0.03124467349693028,0.628189959326431,1.0
2010-09-09,-0.01832322181938557,-0.01833445319539633,-0.029132707276336135,0.6289570566024643,1.0
2010-09-10,0.016672428535941336,0.016661312940175674,0.02678416383775327,0.6224733628772436,1.0
2010-09-13,0.022463801100398542,0.02245276168696397,0.03633701262673206,0.6182071523368048,1.0
2010-09-14,0.010965138693237888,0.01095412409727366,0.017776961472704918,0.6168173739968987,1.0
2010-09-15,0.011292116928915767,0.011281116113129076,0.018329999253609567,0.616045684054903,1.0
2010-09-16,0.02253007268034377,0.02251908608230325,0.036619408933556585,0.6152494902695739,1.0
2010-09-17,0.004395659356296839,0.004384774875843177,0.007211544676926269,0.6095309054051888,1.0
2010-09-20,0.026938824512926635,0.026927940274491188,0.044196977177901525,0.6095173523857201,1.0
2010-09-21,0.009569137723912519,0.00955824114786657,0.015681757153347367,0.6102082585732382,1.0
2010-09-22,-0.007842795427275414,-0.007854021959673696,-0.012474904393957558,0.628685814303652,1.0
2010-09-23,0.030929739279046953,0.0309184829662598,0.049067290797912534,0.6303535160812831,1.0
2010-09-24,0.01803508822592408,0.01802387810315357,0.028728958057320887,0.6277668751487584,1.0
2010-09-27,-0.0027717864953802265,-0.0027829548876630605,-0.0044318095357004095,0.6254299678386719,1.0
2010-09-28,0.00017027249788722205,0.00015912403344607487,0.0002727353471382462,0.624314008704244,1.0
2010-09-29,0.0092000528135675,0.009188861047151825,0.014679242872245403,0.6267389192778046,1.0
2010-09-30,-0.005554533595282148,-0.005566024740065083,-0.008631698737542222,0.6435041078442154,1.0
2010-10-01,-0.019793011569747984,-0.019804484205583176,-0.030807796939725733,0.6424676067708525,1.0
2010-10-04,0.01787671393833825,0.017865429160764657,0.02828828769829646,0.6319475441214067,1.0
2010-10-05,0.0346615808086395,0.034650307203978006,0.05490318480548909,0.6313218610439173,1.0
2010-10-06,0.0020896306486327914,0.002078639009253969,0.0033948378149297,0.6155318052141067,1.0
2010-10-07,-0.00875237396289141,-0.008763371916864438,-0.014211042579175114,0.6158854224894909,1.0
2010-10-08,0.011129015662898978,0.011118046157427064,0.018116807823330666,0.6142923064275777,1.0
2010-10-11,0.0019293845009782078,0.0019180700718857404,0.0030450758388916215,0.6336080291781782,1.0
2010-10-12,0.022028668974379932,0.022017266053986757,0.03449722310291605,0.6385635420179037,1.0
2010-10-13,0.013494907635755487,0.013482708433192736,0.01975379064787259,0.6831553435142251,1.0
2010-10-14,0.00890534483387819,0.008892986980535991,0.012868255552737408,0.6920397871632099,1.0
2010-10-15,0.016550467901389126,0.01653811070880491,0.023916764884362385,0.6920027847165232,1.0
2010-10-18,-0.04234970265081575,-0.04236202453622812,-0.06137410508904428,0.6900255830919722,1.0
2010-10-19,0.008012252936275692,0.008000695639487118,0.012379706769498563,0.6472086201602517,1.0
2010-10-20,0.023595863731766423,0.02358415094386805,0.03597390417646454,0.6559161223096744,1.0
2010-10-21,-0.017834487266859246,-0.0178460978434878,-0.027429558160363854,0.6501922911988558,1.0
2010-10-22,0.03166218010954568,0.031650648230051634,0.04902896129604574,0.6457852516671465,1.0
2010-10-25,-0.02205568035009655,-0.022067316998764668,-0.03384577863061537,0.6516523254142533,1.0
2010-10-26,0.000828860525398988,0.0008174727101446384,0.0012997296215393325,0.6377176542436023,1.0
2010-10-27,0.023119493153123644,0.023108103892946902,0.03624889462644404,0.6377985698978438,1.0
2010-10-28,0.002874751319567276,0.0028634554311490284,0.004544560205582528,0.6325697514219171,1.0
2010-10-29,0.018601954176821058,0.01859064534014536,0.02937329123083971,0.6332948538395462,1.0
2010-11-01,0.002918329455249304,0.002906950754055378,0.00457987472369946,0.6372072668599068,1.0
2010-11-02,0.011720626762438813,0.011709113181810407,0.018178263845714308,0.6447605151908969,1.0
2010-11-03,0.046531604298725195,0.04652003300379113,0.0718088606389769,0.647992516308892,1.0
2010-11-04,0.005144853489447646,0.005133144770955141,0.007846493516684382,0.6556882355803765,1.0
2010-11-05,-0.004403629726107815,-0.004415347640510021,-0.006710771423136451,0.6562032065234112,1.0
2010-11-08,0.023500585151482133,0.023488913312302913,0.035954342741735944,0.6536229940368945,1.0
2010-11-09,-0.031848514576049175,-0.031860161901573814,-0.04882867516407512,0.6522502293791741,1.0
2010-11-10,-0.019023197415207437,-0.01903436434330796,-0.030420179192103103,0.6253479736288254,1.0
2010-11-11,0.0001814809349488792,0.00017050550050513134,0.00029527131685216045,0.6146243288498794,1.0
2010-11-12,-0.03055980684100667,-0.030570869616922736,-0.04932856279359535,0.6195154512990281,1.0
2010-11-15,-0.03693378221913166,-0.0369444410829518,-0.06187637223555496,0.5968963739265412,1.0
2010-11-16,-0.015880790981621273,-0.015891377996256967,-0.026786168056028112,0.5928728195986723,1.0
2010-11-17,0.019685239744070607,0.0196747779978786,0.0336007136700981,0.5858577867525733,1.0
2010-11-18,0.006002724372232665,0.005992251408844816,0.01023506935690773,0.5864859497196644,1.0
2010-11-19,0.0031390791038913854,0.0031284985459073423,0.005297923236429897,0.5925112471064627,1.0
2010-11-22,0.015579740802790227,0.015569109096556342,0.026167921787176827,0.5953755490978588,1.0
2010-11-23,0.002036999505409013,0.0020263878953630317,0.003427848461298569,0.5942501625749634,1.0
2010-11-24,-8.994834550647888e-06,-1.967305618291923e-05,-1.5042022078082509e-05,0.5979804114071949,1.0
2010-11-25,-0.0027168811133602656,-0.0027276079502974843,-0.0045228369230464254,0.6007028684842055,1.0
2010-11-26,0.0025396701163119153,0.0025289462238035354,0.004228991668981794,0.6005379804693223,1.0
2010-11-29,-0.010232556906817838,-0.010243286700475774,-0.017029612712429986,0.6008684448442595,1.0
2010-11-30,0.012916674287298917,0.012905946171566061,0.021500038192264138,0.6007744810400582,1.0
2010-12-01,0.009240748660915702,0.009230035344100591,0.01540264063806134,0.5999457416464657,1.0
2010-12-02,0.01600790116864812,0.015997131485134857,0.026542597807953348,0.6031022767429132,1.0
2010-12-03,0.017394515800785833,0.017383624940246836,0.028520827392202578,0.6098881901841806,1.0
2010-12-06,0.018886978460276184,0.018876095482034817,0.030990365415128042,0.6094467815166983,1.0
2010-12-07,-0.04218114895429182,-0.042192063964010096,-0.06900908219026836,0.6112405442227458,1.0
2010-12-08,0.013405037000105254,0.013394753657583264,0.023278001311751065,0.5758671812316722,1.0
2010-12-09,-0.010034700745110784,-0.01004497049635819,-0.017448434768994152,0.5751060698546115,1.0
2010-12-10,0.01392450325644996,0.013914201443063334,0.024136706280075127,0.5769015496511489,1.0
2010-12-13,-0.010789702195359303,-0.010799972318586686,-0.018760559072453477,0.5751269007330411,1.0
2010-12-14,-0.011120972787766092,-0.01113132908743342,-0.019175652130662295,0.579952781370257,1.0
2010-12-15,-0.014375963300643328,-0.014386271152965658,-0.02490466707721117,0.5772397300503546,1.0
2010-12-16,0.023413118521927585,0.023402868723534212,0.04079020739057524,0.5739887100289,1.0
2010-12-17,0.016284013813931065,0.016273697233814027,0.028186274682512915,0.5777284865542679,1.0
2010-12-20,0.004817260404589442,0.004806941197349237,0.008336154631108015,0.5778756054515687,1.0
2010-12-21,0.00554908362701168,0.005538757656594854,0.009596267958728588,0.578254343342334,1.0
2010-12-22,-0.011527281296518959,-0.011537606932659044,-0.01993526656119131,0.5782356238446055,1.0
2010-12-23,-2.1012753129659116e-05,-3.128851883386709e-05,-3.651579310576742e-05,0.575442879435646,1.0
2010-12-24,-0.009851219812787323,-0.009861510456501108,-0.01709461957937962,0.5762760479718633,1.0
2010-12-27,0.024668366877113698,0.024657997168432495,0.04248012793023566,0.5807036861476996,1.0
2010-12-28,-0.006393274191906847,-0.006403555954546948,-0.011103700266772248,0.575778707845589,1.0
2010-12-29,0.003919537321842022,0.0039090156258971415,0.006652134623229474,0.5892149729133365,1.0
2010-12-30,-0.008082261233384739,-0.008092782071920676,-0.013718116950500639,0.5891669580123954,1.0
2010-12-31,0.021506611946902447,0.02149608923162991,0.03649691471850049,0.5892720552622666,1.0
2011-01-03,0.024109189698846276,0.024098757580120575,0.041268821410311955,0.5841986486394314,1.0
2011-01-04,-0.03667205158020783,-0.03668234534387117,-0.06361697094958628,0.576450765146754,1.0
2011-01-05,0.03493565946923041,0.034925711515738596,0.06271149764252,0.5570853955422544,1.0
2011-01-06,0.007663122026739888,0.007653454948086298,0.014155410301995434,0.5413564046009777,1.0
2011-01-07,-0.0071617567151576345,-0.007171421733080217,-0.013232103012644944,0.5412410036646232,1.0
2011-01-10,0.02904270730963246,0.029033031319042762,0.05359862316715388,0.5418554730232382,1.0
2011-01-11,0.0015174103237486723,0.0015075754734852598,0.002755162732358817,0.5507516147511003,1.0
2011-01-12,0.012550371097977919,0.012540532079536879,0.022778061749731016,0.5509850326982332,1.0
2011-01-13,-0.00519361079824796,-0.005203506829607276,-0.009371741721634772,0.5541777561217304,1.0
2011-01-14,-7.853948998397625e-05,-8.851144252508432e-05,-0.00014064355870020654,0.558429342302051,1.0
2011-01-17,-0.0057720376208593195,-0.005782191468172084,-0.010151039029602122,0.5686154495147833,1.0
2011-01-18,0.03663457483641233,0.03662429816209418,0.06365764021615077,0.5754937618174176,1.0
2011-01-19,-0.05704275710150442,-0.05705271034063491,-0.10234061988990299,0.5573813913074832,1.0
2011-01-20,-0.0032877439210283596,-0.0032968692236343996,-0.00643372777979468,0.5110169459381885,1.0
2011-01-21,-0.019125738172368262,-0.019134856967674575,-0.03745352618628513,0.5106525371534122,1.0
2011-01-24,0.010651127942188605,0.010642070866895585,0.021000014585266593,0.5071962164093606,1.0
2011-01-25,0.018040939400505995,0.018031905887289687,0.03566271775305512,0.5058767401135736,1.0
2011-01-26,0.016645469236549783,0.01663649296110612,0.03311401526688131,0.5026714248452256,1.0
2011-01-27,-0.0029374412003294772,-0.0029466868476225134,-0.0056734056022504625,0.5177562484100002,1.0
2011-01-28,-0.04194084620971967,-0.041950090245318566,-0.08101912571684498,0.5176659935371235,1.0
2011-01-31,0.019538040558418675,0.019529111986990106,0.03907608111683735,0.5,1.0
2011-02-01,0.016105897596647867,0.016096969025219298,0.032211795193295735,0.5,1.0
2011-02-02,-0.010988172001437762,-0.010997100572866335,-0.021976344002875525,0.5,1.0
2011-02-03,0.009958536515850562,0.009949607944421991,0.019917073031701125,0.5,1.0
2011-02-04,0.005754737582528585,0.0057458090111000126,0.01150947516505717,0.5,1.0
2011-02-07,0.010117156920539008,0.0101080920723879,0.019930120552108486,0.5076314964622065,1.0
2011-02-08,0.005027788129845205,0.0050184285292891335,0.0095924959993979,0.5241376311400899,1.0
2011-02-09,-0.011435128602228733,-0.011444564225299717,-0.02164125500813571,0.5283948919750664,1.0
2011-02-10,0.011819011821347739,0.011809567409062135,0.022346947183324722,0.5288870879941524,1.0
2011-02-11,0.01943269788814723,0.01942327533391228,0.03682785512669822,0.5276630371574251,1.0
2011-02-14,0.003496852445585007,0.0034875070025807945,0.006681737146437004,0.5233448082359364,1.0
2011-02-15,0.008163831651355603,0.008154452804151259,0.01554377685057011,0.5252154434432821,1.0
2011-02-16,0.0023959791832828246,0.0023866085754003182,0.004565908967175177,0.5247540414204013,1.0
2011-02-17,0.010964025805604481,0.010954653218256232,0.020889234511807422,0.5248648915022319,1.0
2011-02-18,-4.1136332010827516e-05,-5.049817182600575e-05,-7.846506368814868e-05,0.5242630296499807,1.0
2011-02-21,-0.019364050772723868,-0.01937341035137584,-0.03694467815268276,0.5241364045099345,1.0
2011-02-22,-0.026388152710679277,-0.026397416735410722,-0.05086525849735979,0.5187853849607189,1.0
2011-02-23,-0.007485342243662624,-0.007494409039369685,-0.014742454787595238,0.5077405595953413,1.0
2011-02-24,0.013324206888465986,0.013315154110296653,0.026282789814876816,0.5069555774830304,1.0
2011-02-25,0.023509075341715625,0.023500021751262624,0.04636888745911623,0.5070010653683192,1.0
2011-02-28,0.0025370519714434875,0.0025280795758443448,0.005049320328050106,0.5024541535520326,1.0
2011-03-01,-0.014036803894215539,-0.014045826492982425,-0.027781043895768583,0.5052655309454922,1.0
2011-03-02,0.00892036316614226,0.008911036034529848,0.017078369429614756,0.5223193702950294,1.0
2011-03-03,0.010247263649176946,0.01023792150821581,0.019587250036083425,0.5231598938237653,1.0
2011-03-04,0.0006986042782423056,0.0006892445216039302,0.0013328419615137685,0.5241463717490327,1.0
2011-03-07,-0.016910701355618257,-0.0169200900384211,-0.03216391652196855,0.5257662369589827,1.0
2011-03-08,0.0021850844213397434,0.002175755320026672,0.004182542707742366,0.5224296735320603,1.0
2011-03-09,-0.01076958274678216,-0.010778952646700625,-0.020524656537919888,0.5247143954338553,1.0
2011-03-10,-0.007505306805123153,-0.007514694685128366,-0.014276208870519306,0.5257212802918414,1.0
2011-03-11,0.008587389622488706,0.008577922797271561,0.01619827552968658,0.530142212160214,1.0
2011-03-14,-0.02272723415484027,-0.022736736323084598,-0.04271061684193446,0.5321214216818814,1.0
2011-03-15,0.009295798294331999,0.009286453450409612,0.017763421143436934,0.5233112596537478,1.0
2011-03-16,-0.0016890780069656504,-0.0016984091935941332,-0.003232397814783462,0.5225464511950245,1.0
2011-03-17,0.006339250651571915,0.006329883618943604,0.012085033647710988,0.5245538271854646,1.0
2011-03-18,0.0029541454184567276,0.0029447840079329076,0.005635111997697686,0.5242389893339636,1.0
2011-03-21,0.0006823838197096786,0.0006729915229033418,0.001297385038315337,0.525968621154872,1.0
2011-03-22,-0.0006762772088336787,-0.0006857896501120973,-0.001269535167231101,0.5326967115914262,1.0
2011-03-23,0.012256124871062932,0.01224659838230501,0.022973771161540906,0.5334833704437789,1.0
2011-03-24,0.011275692115820704,0.011266195996477458,0.021203571442945192,0.5317826832220913,1.0
2011-03-25,-0.005448418367709809,-0.00545791299158744,-0.010247186870340153,0.5316989371473178,1.0
2011-03-28,-0.007726076427900522,-0.007735643569508931,-0.014420780641209855,0.5357599300707712,1.0
2011-03-29,0.013169463957903102,0.013159797576295039,0.024328544928538944,0.541317370051773,1.0
2011-03-30,0.004112305695768004,0.004102294299436585,0.007335043769179028,0.5606381945595769,1.0
2011-03-31,-0.0016602054287129344,-0.001670560046424774,-0.0028631212023245848,0.5798585918629655,1.0
2011-04-01,0.009447617165861056,0.009437251453120925,0.016275528139725933,0.5804799134475366,1.0
2011-04-04,-0.011102339115821758,-0.01111271110000604,-0.01911457365507446,0.5808311143196413,1.0
2011-04-05,0.009473741792573497,0.009463138018926056,0.015954127861114782,0.5938113242569643,1.0
2011-04-06,-0.00712552345984048,-0.007136105179013052,-0.012024651975655254,0.5925762736640194,1.0
2011-04-07,0.004543484864137228,0.004532873827702761,0.007646157732962929,0.5942180403302513,1.0
2011-04-08,-0.006236340896902268,-0.00624696030345079,-0.010486765884045611,0.5946867667170993,1.0
2011-04-11,-0.008369432141519256,-0.008380036227353718,-0.014094015053952913,0.5938288067296978,1.0
2011-04-12,0.001001383352648569,0.000990790852965699,0.0016881610685273848,0.5931799822407319,1.0
2011-04-13,-0.0010164322292362845,-0.0010274848887820603,-0.0016421907728999142,0.618948934563422,1.0
2011-04-14,0.011270313251432788,0.011257635560030042,0.015874782512208533,0.7099507185541176,1.0
2011-04-15,-0.011009206905803601,-0.011021862851631483,-0.015533645855832032,0.7087329663609041,1.0
2011-04-18,0.02098979573075088,0.020976896401274165,0.029057152279308707,0.7223624506967771,1.0
2011-04-19,0.049680830870203335,0.049668001819536775,0.06915224806316188,0.7184268373289346,1.0
2011-04-20,0.0343734301123017,0.03436119765756877,0.05017891056257982,0.6850174650450697,1.0
2011-04-21,-2.680279835414023e-06,-1.4699495031070548e-05,-3.982135200924259e-06,0.6730760509567648,1.0
2011-04-22,0.0008129438276648724,0.0008009127948101752,0.0012066174401457119,0.6737378398630645,1.0
