Date,ENSEMBLE,NOVA11,NOVA16
2018-05-08,0.00037583244346999097,0.0003977070876737,0.0002985771622223
2018-05-09,0.0203529614824229,0.0178296862543086,0.0292644818526719
2018-05-10,0.019693728923602945,0.0175067854510378,0.0274174172027099
2018-05-11,0.004525524734638088,0.0042078530797504,0.0056474544361784
2018-05-14,0.006106065218094451,0.0066224804592305,0.0042822273388116
2018-05-15,-0.01971967491889981,-0.0192469393069833,-0.0213892482529528
2018-05-16,0.005627902420816459,0.0036214569578617,0.0127141209259129
2018-05-17,0.0018562225839861158,0.0030608089055376,-0.0023980479857177
2018-05-18,-0.005341053942668572,-0.0046512820550945,-0.0077771402476632
2018-05-21,0.01452560769138413,0.01230330017901,0.0223741921203921
2018-05-22,-0.005160871651690082,-0.0042145406879174,-0.0085030546869351
2018-05-23,0.005554750249023341,0.0049382025099192,0.007732228819351
2018-05-24,-0.0019803608234387235,-0.0009610580045534,-0.005580260561977
2018-05-25,-0.005824782912624987,-0.0050906049955774,-0.0084176992105613
2018-05-29,-0.03125434469384676,-0.0307898935243812,-0.0328946596351429
2018-05-30,0.018191716733529876,0.0125312097124729,0.0381830847230553
2018-05-31,-0.010198025180967157,-0.0072203084509015,-0.0207145090750536
2018-06-01,0.0157141732279298,0.0112406496460174,0.0315134392306299
2018-06-04,0.00713528268322287,0.0051268177386935,0.0142286334468177
2018-06-05,0.0014372763574348906,0.0010264057978814,0.0028883591882733
2018-06-06,0.012433932902596551,0.0088481990716008,0.0250977674780621
2018-06-07,-0.0006440118209997,-0.0004286295079385,-0.0014046834468495
2018-06-08,0.00401019862812225,0.0029264541226514,0.0078376888396702
2018-06-11,0.002138567192836838,0.0015584904017989,0.0041872403149942
2018-06-12,0.0021738698055299103,0.001552431138725,0.0043686217994418
2018-06-13,-0.00576097765950065,-0.004145368123938,-0.0114668701939804
2018-06-14,0.004344393053064182,0.0031960791723146,0.0083999246992838
2018-06-15,-0.0020725735970514494,-0.001480092221336,-0.0041650563313377
2018-06-18,-0.0036225761284352535,-0.0026181721433155,-0.0071698572468898
2018-06-19,-0.0053805022308134,-0.0037799523809446,-0.01103320806004
2018-06-20,0.0019455356873624517,0.0013581139645492,0.0040201491066402
2018-06-21,-0.009001573247821172,-0.0063970564839838,-0.018200016579323
2018-06-22,0.0024124897503420353,0.0017542388646983,0.0047372524677775
2018-06-25,-0.01968051293317623,-0.0139921336958936,-0.0397703179936527
2018-06-26,0.0026010479411487245,0.0018262468363838,0.0053374342659826
2018-06-27,-0.012359375317803992,-0.008763703879565,-0.0250583068134917
2018-06-28,0.008887734226917961,0.0063470201074053,0.0178608440085001
2018-06-29,0.0017070385755402467,0.0012815081354329,0.0032098961088469
2018-07-02,0.0026881579992373257,0.0018790103386713,0.0055458469977784
2018-07-03,-0.00559043883307531,-0.0039298916107509,-0.0114550390291321
2018-07-05,0.01249376881541939,0.0089222067024206,0.0251075527455157
2018-07-06,0.018301744586394116,0.0166674578725186,0.0240735998240857
2018-07-09,0.01999288080154833,0.0178401135437581,0.027595868005025
2018-07-10,0.007865328708408963,0.0071071190981797,0.0105431183966651
2018-07-11,-0.014878407937410677,-0.0131272749700701,-0.0210629322951171
2018-07-12,0.017183494953185517,0.0148179937443682,0.0255378004896362
2018-07-13,0.0021024240473970436,0.0021425124756809,0.0019608426450663
2018-07-16,-0.0003141346732874595,0.0002064500305107,-0.0021526979582781
2018-07-17,0.007519044363516353,0.0060940921727215,0.012551587121204
2018-07-18,0.004451299015603308,0.0041213034214486,0.0056167535116631
2018-07-19,-0.00859988762218196,-0.007762815285048,-0.0115561989673046
2018-07-20,-0.0024441253845344873,-0.0021431369794696,-0.0035071343948314
2018-07-23,0.002864395722737587,0.00201446787129,0.00586610924056
2018-07-24,0.008801058219906907,0.0074399999157444,0.013607945184713
2018-07-25,0.013704657704367915,0.0098737018927507,0.0272345494785062
2018-07-26,-0.004710810486803857,-0.0033485109312994,-0.0095220812130384
2018-07-27,-0.01356242497895618,-0.0119050502669524,-0.0194158207332493
2018-07-30,-0.009130470325005888,-0.0069803340480387,-0.0167241656213069
2018-07-31,0.007503382138187817,0.0054208659004456,0.0148582618862378
2018-08-01,-0.001985810860174892,-0.0014026372268581,-0.0040454211851962
2018-08-02,0.007369893220486196,0.0052943582058867,0.0147001171911749
2018-08-03,0.007426822181535463,0.0056975735338497,0.013534057086938
2018-08-06,0.010127448920023464,0.0099062904525505,0.0109085203489263
2018-08-07,0.007469934872718805,0.0070565026027182,0.0089300649666452
2018-08-08,0.0006147196917777965,0.001415296904671,-0.0022127008215154
2018-08-09,-0.0036350344275616043,-0.0035653641244441,-0.003881090949068
2018-08-10,-0.016283394307366653,-0.0151681088114248,-0.0202222787005514
2018-08-13,-0.0059755897481201655,-0.0046650193648149,-0.0106041671372772
2018-08-14,0.009223391673568154,0.0065242963760899,0.018755860607881
2018-08-15,-0.010827735982475713,-0.0076699971965234,-0.0219800087117448
2018-08-16,0.011278786700608553,0.0080545484538777,0.022665917400477
2018-08-17,0.004915414272199025,0.0035416591562663,0.009767142915577
2018-08-20,0.00379508875124675,0.002710196322095,0.0076266331163614
2018-08-21,0.002810845967963895,0.0020385992699654,0.0055382108243193
2018-08-22,-0.00027417144380542413,-0.0001957947461389,-0.0005509765778732
2018-08-23,-0.0026693314339362594,-0.001812823566772,-0.0056942837738429
2018-08-24,0.009009065199655431,0.0064336665016329,0.0181046714590218
2018-08-27,0.011612697705514388,0.0083243899595818,0.0232261044139951
2018-08-28,0.0007060889636734442,0.0005042410962829,0.0014189606163177
2018-08-29,0.008051709161130804,0.0057186060635934,0.0162915933988616
2018-08-30,-0.006196607664051956,-0.0043002095054749,-0.0128941690842113
2018-08-31,-0.00023040264291860555,-0.0001956777936903,-0.0003530413459043
2018-09-04,-0.002153020942887711,-0.0015125872730043,-0.0044148581104584
2018-09-05,-0.004114779115447732,-0.002969753712135,-0.0081586967556568
2018-09-06,-0.004695293924740366,-0.0032904852433315,-0.0096566952975242
2018-09-07,-0.0031249691074662894,-0.0021692234622095,-0.0065004022316791
2018-09-10,0.0028036618965256244,0.0020021861564806,0.0056342557628195
2018-09-11,0.005271170703098762,0.0037955892181202,0.0104825223284923
2018-09-12,0.0005771938511427284,0.0006899819510469,0.0001788570234282
2018-09-13,0.012070292129704502,0.0108295887290812,0.0164521183787398
2018-09-14,0.0029863593925647564,0.0035330338871891,0.0010556540773221
2018-09-17,-0.012040719000546485,-0.0107225892927634,-0.016695993863415
2018-09-18,0.007250745828497455,0.0047491922362002,0.016085551301417
2018-09-19,0.006297002476108295,0.007133637637596,0.0033422351162131
2018-09-20,0.01453050731627895,0.0120426899523825,0.0233168001743873
2018-09-21,-0.0026358038407296204,-0.0026060265385271,-0.0027409691561071
2018-09-24,-0.004290594913930852,-0.0028787440974808,-0.0092768671882994
2018-09-25,-0.0033890729526807033,-0.0032194406310194,-0.0039881680783706
2018-09-26,-0.005365386756004157,-0.0042603984139121,-0.0092679044083492
2018-09-27,0.004134964900743416,0.0030155012842002,0.0080886052771176
2018-09-28,-0.0005207475319419449,-0.0003718827511861,-0.0010464973634852
2018-10-01,0.005803247204707219,0.0042328123705216,0.0113495950065887
2018-10-02,-0.0007421311999186717,-0.000658988582481,-0.001035768263635
2018-10-03,0.001790404761185582,0.001905907858414,0.0013824793029124
2018-10-04,-0.019481970972167705,-0.0182054857157257,-0.0239901689833718
2018-10-05,-0.008618218370778257,-0.00655206182501,-0.0159153201457191
2018-10-08,-0.00080464876831072,-0.0005746258586805,-0.0016170269908503
2018-10-09,-0.002025326566708803,-0.0014776376073078,-0.0039596146950435
2018-10-10,-0.04781695696474912,-0.0340852097565228,-0.0963137454251459
2018-10-11,-0.032183603240582455,-0.0229520464491162,-0.0647869457058204
2018-10-12,0.020108613747991395,0.0143602151608,0.0404103907936725
2018-10-15,-0.008331063890431954,-0.0059184353625099,-0.0168518102730962
2018-10-16,0.031259817574982716,0.0223550437398796,0.0627090517052149
2018-10-17,0.0010767140319517456,0.0007689165130552,0.0021637709764328
2018-10-18,-0.021388895915093076,-0.0152745063007326,-0.042983253515446
2018-10-19,-0.0013737003436348925,-0.0009496740380361,-0.0028712456838192
2018-10-22,-0.006133371078444182,-0.0043175596114958,-0.01254632226821
2018-10-23,-0.008499036901866349,-0.0060694387042255,-0.017079715532781
2018-10-24,-0.045498861299520924,-0.0324610989144343,-0.0915446845147689
2018-10-25,0.027680207325419898,0.0197984797738296,0.0555163208203557
2018-10-26,-0.026996976327203402,-0.0192479906452695,-0.0543642817181925
2018-10-29,-0.008605625608927563,-0.0061455571670043,-0.0172939168377799
2018-10-30,0.02307591859438489,0.0164792640706808,0.0463735044100299
2018-10-31,0.015548342376653018,0.0111347135787764,0.0311360763268606
2018-11-01,0.01568405979617345,0.0112629365210978,0.0312982621971784
2018-11-02,-0.004440115209134236,-0.0031708306967842,-0.0089228821548162
2018-11-05,0.002800180199761834,0.0020309990366714,0.0055167184223539
2018-11-06,0.0031488556063127005,0.0022487002129353,0.0063279591123805
2018-11-07,0.010708198222264015,0.0076783685082206,0.0214087309720194
2018-11-08,-3.8114659505854504e-05,0.0004649407635843,-0.0018147693027579
2018-11-09,-0.009596933022472241,-0.009548389690141,-0.009768374841458
2018-11-12,-0.01928905592012391,-0.0194601044256574,-0.0186849592189878
2018-11-13,-0.001629901262192764,-0.0015615387582766,-0.0018713389933694
2018-11-14,-0.0034568123352268923,-0.0024998466775959,-0.0068365542106229
2018-11-15,0.005358008490108573,0.0039199544046254,0.0104368235688268
2018-11-16,0.0013488169290217455,0.0009944517767899,0.0026003380621248
2018-11-19,-0.008471664807186807,-0.0060811057264585,-0.0169144679175374
2018-11-20,-0.0090988034294862,-0.0064351432304226,-0.0185061252542703
2018-11-21,0.0018050850233159784,0.0013513765578418,0.00340745966211
2018-11-23,-0.003323426764233568,-0.0023733671551736,-0.0066787783583662
2018-11-26,0.008088559002545345,0.0058075647540554,0.016144408988054
2018-11-27,0.0016741614358750257,0.0011955731376799,0.0033644048626755
2018-11-28,0.011512506975007646,0.0082526851724956,0.0230253090953604
2018-11-29,-0.0010326012206260296,-0.0007063319614363,-0.0021848953172269
2018-11-30,0.00308810760300405,0.002236684633261,0.0060951014711416
2018-12-03,0.006572425302875298,0.0046840586682713,0.0132416215694071
2018-12-04,-0.030536577525037446,-0.0114439885489094,-0.0979663979765737
2018-12-06,-0.0017015277434882545,-0.0003980477200644,-0.0063050639140689
2018-12-07,-0.02183128773023364,-0.008186733083858,-0.0700201358270866
2018-12-10,0.0016019583746840912,0.0007446783533034,0.0046296377528274
2018-12-11,-4.555620332589533e-05,1.022859397080426e-05,-0.0002425729028602
2018-12-12,0.004984145158596491,0.0019304599086177,0.0157689291592906
2018-12-13,-0.00030249646905111243,-5.0004294093468766e-05,-0.0011942300125794
2018-12-14,-0.01740611419214984,-0.0064913754382483,-0.0559539965862672
2018-12-17,-0.018736725984980218,-0.0069010406259103,-0.060537140778428
2018-12-18,-0.0007200580994053188,-0.0003896401888459,-0.0018870041019014
2018-12-19,-0.014335822785742868,-0.0053924480274147,-0.0459213848558675
2018-12-20,-0.01520640365521601,-0.0056433930983684,-0.048980350479852
2018-12-21,-0.019426028225704026,-0.0071401084188666,-0.0628165483742725
2018-12-24,-0.024646927479375597,-0.0093192136503847,-0.0787802350529924
2018-12-26,0.046423706702367645,0.0178840354799483,0.1472180467826873
2018-12-27,0.008148951410482906,0.0029399761309483,0.0265456323569315
2018-12-28,-0.0013399678052933878,-0.0003881191379538,-0.0047016378656499
2018-12-31,0.008409581657479352,0.0031833375208453,0.0268672515004613
2019-01-02,0.0006770251550540537,0.0002988697199161,0.0020125670831816
2019-01-03,-0.009702492175343662,-0.0082683772925307,-0.0147673950638866
2019-01-04,0.013039278545080815,0.0119736735471113,0.0168027049601775
2019-01-07,0.0030535929353940412,0.0028019319452685,0.0039423909606403
2019-01-08,0.003638592823775805,0.0033387192348369,0.0046976646073663
2019-01-09,0.0018099708836725468,0.001660802649949,0.0023367924283896
2019-01-10,0.001433121746675054,0.0013240255829707,0.0018184196619936
2019-01-11,0.0002832515908287826,0.0002778841727732,0.0003022078484756
2019-01-14,-0.002429566610590136,-0.0022383209522189,-0.0031049941506808
2019-01-15,0.004572626047560272,0.0042137987516101,0.0058399062560895
2019-01-16,0.0010038706655241137,0.0009301306201792,0.0012643004073424
2019-01-17,0.0030719664003143418,0.0028367848145749,0.0039025636608402
2019-01-18,0.005154588284055402,0.0047297743619969,0.0066549152709053
2019-01-22,-0.005165152573187205,-0.0047304359178702,-0.0067004533148503
2019-01-23,0.0008104006300427581,0.0007436116934458,0.0010462809503342
2019-01-24,0.0004067104797260988,0.0004002103914902,0.000429667019733
2019-01-25,0.0032094506109169,0.0029358669189799,0.004175673643783
2019-01-28,-0.0028758863177259612,-0.0026297922318009,-0.0037450235546329
2019-01-29,-0.0005139677728462489,-0.0004716092655587,-0.0006635664754929
2019-01-30,0.006264241477652431,0.0057659163208417,0.0080241901096711
2019-01-31,0.0034013310722286775,0.0031210113428174,0.0043913439535021
2019-02-01,0.0002467840494991931,0.0002345623493187,0.000289947763431
2019-02-04,0.00917150575177487,0.0065808614031451,0.0183209554937825
2019-02-05,0.006436048029065678,0.0045961912462443,0.0129339207207841
2019-02-06,-0.002342173177882421,-0.001609960569132,-0.004928148542571
2019-02-07,-0.014339073421463466,-0.0102399987447813,-0.0288158879494307
2019-02-08,0.001955275977000543,0.0014588019737593,0.003708686839156
2019-02-11,0.0007497138980300769,0.0005041640072591,0.0016169291859768
2019-02-12,0.01915599967542539,0.0137424487484541,0.0382751860501666
2019-02-13,0.004420206793460158,0.0031566134495799,0.0088828740832727
2019-02-14,-0.0032860135722117354,-0.0022842798139251,-0.0068238641772798
2019-02-15,0.015991457573564724,0.0114200200157573,0.0321365290520205
2019-02-19,0.0025677481722647423,0.0018963546814098,0.0049389269892017
2019-02-20,0.0029773688679786106,0.0021262359550524,0.005983338334496
2019-02-21,-0.005441513358130262,-0.0038547763204737,-0.0110454360993971
2019-02-22,0.013355359677939958,0.0117852741492111,0.0189004738281537
2019-02-25,-0.0002119226421966817,-0.0014656474194833,0.0042158915601506
2019-02-26,-0.002666428603218333,-0.0025298548611646,-0.0031487698360701
2019-02-27,-0.00153711246085506,-0.0014954425693492,-0.0016842791602476
2019-02-28,-0.0038111868685713566,-0.0029790939382384,-0.0067499123060433
2019-03-01,0.009234374867046882,0.0061969025934601,0.019961899054079
2019-03-04,-0.009767310034237295,-0.0091726357697368,-0.0118675374540259
2019-03-05,-0.0027958926551529817,-0.0023943027589243,-0.0042141987126347
2019-03-06,-0.009105253463274624,-0.0064709958033854,-0.0184087335335525
2019-03-07,-0.012332850613814603,-0.0087446873755886,-0.0250052651934663
2019-03-08,-0.0030257579862716724,-0.0021296694818148,-0.0061904983491298
2019-03-11,0.021697715255601664,0.0154950442369174,0.0436038587143421
2019-03-12,0.007933160557707944,0.0072821350793538,0.0102324051059294
2019-03-13,0.011102413374138746,0.0086297489260921,0.0198351902634936
2019-03-14,0.0010325028321694343,0.0019107220349411,-0.0020691280275336
2019-03-15,0.009675560228038602,0.0083055181838702,0.0145141753139674
2019-03-18,0.005243927681546535,0.0035460507724259,0.0112403661569131
2019-03-19,-0.0008308248779564624,-0.0012376529454075,0.0006059809725842
2019-03-20,-0.00628595770538535,-0.0051092841075322,-0.0104416481427852
2019-03-21,0.018084203173649647,0.0138823067371504,0.0329241561325361
2019-03-22,-0.04294037305761204,-0.0389542559934701,-0.057018252085436
2019-03-25,-0.0020072995403332588,-0.0018622791029485,-0.0025194721988912
2019-03-26,0.01052851688154716,0.0075499376467992,0.0210480469070901
2019-03-27,-0.006920317704168524,-0.0049107603669437,-0.0140175265010248
2019-03-28,0.00541562715400086,0.0039299101602534,0.0106627746338658
2019-03-29,0.009676151199544519,0.0069100543128077,0.0194452514853897
2019-04-01,0.017455791702980613,0.0125157711683637,0.034902597795785
2019-04-02,-0.00015231369101187308,-0.0001400200550055,-0.0001957314626741
2019-04-03,0.002982479181020399,0.0021611367057386,0.0058832369413597
2019-04-04,0.003366568979856689,0.0024980057851836,0.0064340974507648
2019-04-05,0.006458710653194436,0.0046123753632936,0.0129794636661573
2019-04-08,0.0019032716020124267,0.0013591881597044,0.0038248260266824
2019-04-09,-0.007908291997150152,-0.0056162738042601,-0.0160030755496306
2019-04-10,0.0051062105383193395,0.0036465110377852,0.0102614713233957
2019-04-11,-0.00040740871593215715,-0.0001971555000102,-0.0011499657686557
2019-04-12,0.010024758224839336,0.0071590059288931,0.0201458142542674
2019-04-15,-0.0012557060580491728,-0.0008657163513767,-0.0026330434077272
2019-04-16,0.0014075438409013263,0.0010051728406997,0.0028286085447204
2019-04-17,-0.004194352006609357,-0.0029327964073241,-0.0086498225379132
2019-04-18,0.0026981438890742947,0.00195824579948,0.0053112622773745
2019-04-22,0.0015959719771990685,0.0011397355019301,0.0032072748575624
2019-04-23,0.012727999551277513,0.0090894784898421,0.0255782642371451
2019-04-24,-0.006558319070521905,-0.006753756775576,-0.0058680863641176
2019-04-25,-0.0022043544779458734,-0.001940566871071,-0.0031359804083607
2019-04-26,0.007127440895400012,0.0050586551213548,0.0144338283880014
2019-04-29,0.001779587823802033,0.0013021472341611,0.0034657778568047
2019-04-30,0.0008687752141211022,0.0006515603185948,0.0016359190217551
2019-05-01,-0.011176407086278182,-0.0079689471104704,-0.0225042815062757
2019-05-02,-0.0029937301220204684,-0.0021065285250114,-0.0061270843499587
2019-05-03,0.01409159418163497,0.0100944257870441,0.0282085034964909
2019-05-06,-0.013752750756407708,-0.0143028927101032,-0.0118097993208048
2019-05-07,-0.025583692519153392,-0.0186677094961456,-0.0500090595592321
2019-05-08,-0.002311338789638277,-0.0016506022118021,-0.0046448802944055
2019-05-09,-0.0049762444781724854,-0.0035224057467327,-0.0101108066241992
2019-05-10,0.007147193337571765,0.0051664215191626,0.0141427395276558
2019-05-13,-0.03687213997510926,-0.026362819584536,-0.0739881952094233
2019-05-14,0.012544579309035252,0.0089897206087092,0.0250993713381977
2019-05-15,0.008685330699156831,0.0062338446836753,0.0173433111370144
2019-05-16,0.013527795433718128,0.0096917179534917,0.0270757755454393
2019-05-17,-0.00927309714699465,-0.0065908596354034,-0.0187460289762563
2019-05-20,-0.009550924834200657,-0.006789411267279,-0.019303838083673
2019-05-21,0.012824084996801034,0.0091580962319118,0.0257713581247622
2019-05-22,-0.004123259209078651,-0.0028821591648652,-0.0085064862951665
2019-05-23,-0.01776126309800621,-0.0126214295537629,-0.0359137542804459
2019-05-24,0.001956599604435055,0.0013972714208621,0.0039319943001971
2019-05-28,-0.01328030343016795,-0.0094526134707558,-0.0267986611044477
2019-05-29,-0.009907758523246175,-0.0070754526362752,-0.0199106909522149
2019-05-30,0.0037132747881909803,0.0027453249728312,0.0071318097148798
2019-05-31,-0.02039553500447347,-0.0145651149628911,-0.0409869894715704
2019-06-03,-0.0040304276682637955,-0.0028906933317272,-0.008055658702735
2019-06-04,0.019626492002410484,0.0067883816154116,0.0649671987768929
2019-06-05,0.00796117903206723,0.0030781608256267,0.0252066684381164
2019-06-06,0.007807437291094729,0.0046358859354285,0.0190084922518856
2019-06-07,0.008349785133150513,0.0021598696927586,0.0302108793659801
2019-06-10,0.005770120180207195,0.003503030874618,0.0137768616972751
2019-06-11,-0.000891952271083113,-0.0009245366841999,-0.0007768730050532
2019-06-12,-0.000986032718081347,0.0002751248070851,-0.0054400973600953
2019-06-13,0.004883480472867938,0.0025601852170528,0.0130887260868282
2019-06-14,-0.000328989662463342,0.0009974681983703,-0.0050136772920129
2019-06-17,0.0021150785521862584,0.0022201184021251,0.0017441064315122
2019-06-18,0.010096277555034427,0.0045739018668962,0.0295998033253046
2019-06-19,0.0067667333745795024,0.0063418122695907,0.0082674389023258
2019-06-20,0.00833502006250453,0.0028327775941462,0.0277674407879551
2019-06-21,-0.004182060687407411,-0.0042880614200844,-0.0038076949907972
2019-06-24,-0.0019213782523289412,-0.0013315409373481,-0.0040045228847569
2019-06-25,-0.013648881024258135,-0.0092675402677489,-0.0291225824126766
2019-06-26,-0.0018770004247073944,-0.0011806731875161,-0.0043362384378459
2019-06-27,0.003447315980795895,0.0012600558763243,0.0111721225174963
2019-06-28,0.004578948095028006,0.0018986691405986,0.0140449628342118
2019-07-01,0.014440735427215216,0.0111567896916647,0.0260387367039214
2019-07-02,0.008344873457573058,0.0080066678711217,0.0095393234087366
2019-07-03,0.012153427975830921,0.0093350534192565,0.0221071587429158
2019-07-05,-0.0029524076241468173,-0.0025536394584617,-0.0043607480984301
2019-07-08,-0.010884044795973206,-0.009749400101003,-0.0148913006036476
2019-07-09,0.001483221821904063,0.0009464291392874,0.0033790272704892
2019-07-10,0.010609026791339661,0.0095981022748839,0.0141793366492588
2019-07-11,0.005461220872377263,0.0052756314221082,0.0061166722270882
2019-07-12,0.00923686796307658,0.0078684072398737,0.0140698982543547
2019-07-15,0.00026021352432380906,0.0002854598270413,0.0001710504641734
2019-07-16,-0.0053965686965703995,-0.0041120972387866,-0.0099329717942214
2019-07-17,-0.012704043275183291,-0.0106685674804561,-0.0198927889996899
2019-07-18,0.0045050599088078645,0.0028821872742518,0.0102366037293264
2019-07-19,-0.008519553993857655,-0.0060840906269866,-0.0171209468039025
2019-07-22,0.0036262642481306884,0.0025896332529772,0.0072873623823384
2019-07-23,0.010131190842825908,0.0072038959923876,0.0204695984008873
2019-07-24,0.009380527610638683,0.0081196844591788,0.0138334819704057
2019-07-25,-0.011337349175304923,-0.0103458821422798,-0.0148389405050136
2019-07-26,0.01356165635218785,0.0116170237070425,0.0204295688322762
2019-07-29,-0.003632214018960086,-0.003219453985973,-0.0050899699549774
2019-07-30,-0.006699148672152852,-0.0065680106330771,-0.0071622924836234
2019-07-31,-0.017878267566001166,-0.0131649517963778,-0.0345244142187403
2019-08-01,-0.012433308755685256,-0.0088008409325093,-0.0252621950538708
2019-08-02,-0.010807786343582341,-0.0077181917784512,-0.0217193922580718
2019-08-05,-0.04433868116506624,-0.0316950693056648,-0.0889924721519422
2019-08-06,0.019111740922415917,0.0136796941524233,0.0382962495735434
2019-08-07,0.001189219421619524,0.0009116415388363,0.0021695488479112
2019-08-08,0.028652027006073222,0.0204926274695392,0.0574688022704834
2019-08-09,-0.010242346495099188,-0.0073456723723977,-0.0204726099886772
2019-08-12,-0.01823231276324165,-0.0129576649138848,-0.0368609313268066
2019-08-13,0.023025927939405243,0.0164747836118616,0.0461627841463183
2019-08-14,-0.04368834171833144,-0.0312304819793959,-0.0876861068436981
2019-08-15,0.0039221024691121565,0.0029257222656608,0.007441045777649
2019-08-16,0.021691188863561014,0.0154591493423611,0.043701053868606
2019-08-19,0.017901191259540407,0.0127838229598154,0.0359743413213933
2019-08-20,-0.011559231007867203,-0.0082235852570831,-0.0233398226471953
2019-08-21,0.012030142609687834,0.0085598819625837,0.0242861573726327
2019-08-22,-0.0004960379466732768,-0.0002605523568848,-0.001327708866642
2019-08-23,-0.038710724927147194,-0.0276758151993358,-0.0776830184477157
