Date,CARRY,EQ_TSMOM,DEF_TSMOM,SECT_CSMOM,GOLD_BREAK,VOL_COOL,VIX_REB,OVERNIGHT,TOM,QUAL_DIV
2010-01-19,-0.0016232921865299787,-0.009713383437454426,-0.0006290900780686049,-0.004605310290069756,0.00021814910716111413,-0.017590098688289868,0.00021814910716111413,0.001111562771149044,0.00021814910716111413,-0.007098781892134143
2010-01-20,0.001228356218830367,0.0022870060097298197,-0.00031378712795166787,-0.0005397409943043161,0.0,0.006040352305293206,0.0,-0.006931201194835701,0.0,0.005416586626467214
2010-01-21,-0.0007563186491128217,-0.0067040460056369214,-0.0013223711788988399,-0.002713862930463014,-0.0002181015285075416,-0.0011650693322498018,-0.0002181015285075416,0.001547460531738487,-0.0002181015285075416,-0.004745343190416196
2010-01-22,-0.002976128613023025,-0.022795458506018565,-0.0008923848049117674,-0.023205656285122684,0.00021814910716111413,-0.015974872924634564,0.00021814910716111413,-0.0038869042647692864,0.00021814910716111413,-0.01744170174877152
2010-01-25,-0.0019692550928733913,-0.007824003366293165,0.00047887780380806075,-0.009719666340329095,-3.158278764070488e-07,-0.012143791154338224,-3.158278764070488e-07,0.007635421565679978,-3.158278764070488e-07,-0.006586450472293719
2010-01-26,0.00011815050507612797,-0.011923868142894568,-0.0006642931510719846,-0.010703938266703461,0.0,-0.0014734224026071718,0.0,-0.001,0.0,-0.005553801724546939
2010-01-27,-0.0011595838424096673,-0.004744105413527322,0.0013270420186179165,-0.0012435303049056858,-0.0004358394753189998,-0.003243281421152794,-0.0004358394753189998,-0.0004358394753189998,-0.002554724782749095,-0.0023573315711069667
2010-01-28,-0.0009174159109988033,0.009753784235855045,-0.0039078627816931995,0.0051612203781150985,0.00021783288698284942,0.00718036825916174,0.00021783288698284942,-0.002716785157059919,0.00934318814791113,0.006507985695549498
2010-01-29,-0.0005968941764500983,-0.011372142673539764,-0.00036034920202439227,-0.011178159186878625,0.0002184296910332506,-0.008136555396427353,0.0002184296910332506,0.006297511752651808,-0.010436505732393853,-0.00688866052529423
2010-02-01,-0.0009087304428660309,-0.011385633963762043,0.0032821901892616766,-0.009688988310130578,-0.0002183819899227446,-0.008731094124869027,-0.0002183819899227446,0.0048238835136115155,-0.008162513612573918,-0.004584800139909133
2010-02-02,-0.0009163228343846646,0.012058690353448665,0.0003409723605995237,0.010826049427521337,0.00021846500403488456,0.004850537059768456,0.00021846500403488456,0.001726138420443002,0.0102637921263673,0.008760676561162787
2010-02-03,-0.0012701134821410582,0.004392796541176835,-0.0008496025371004287,0.007351531677004012,0.00021798303416065146,0.0018513890547198208,0.00021798303416065146,-0.00467034841566677,0.0056746626252577315,0.005348895337386774
2010-02-04,-0.0007901881645420853,-0.01188908283970853,-5.249953736625253e-05,-0.008209277618405914,-0.0002179708255072299,-0.001566716802667567,-0.0002179708255072299,-0.007515061399936351,-0.008190601700392763,-0.007843321100337714
2010-02-05,-0.004870492456699094,-0.026243874719574505,0.00018990734385042037,-0.024961267855825156,-0.0002181015285075416,-0.011069625502449887,-0.0002181015285075416,0.0018540086241780607,-0.0012181015285075416,-0.021235537240565826
2010-02-08,8.132284412294016e-05,-0.0009617887424762329,0.0015394779876095586,0.002196288692332201,0.00021814910716133618,-0.0009016838649306411,0.00021814910716133618,-0.00121797082550723,0.00021814910716133618,0.001927020482084796
2010-02-09,0.0008514082116237209,0.008396255224607296,-0.0005982025063849223,0.0022954309104940744,0.0002180183471462982,0.0026480761615147452,0.0002180183471462982,0.0,0.0002180183471462982,0.00013338172404416215
2010-02-10,-0.0020144991962736678,0.0016317562784995854,-0.0011005035212956924,0.005449588237713317,-0.0002179708255072299,-0.0006984355030689726,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,0.004079535031858416
2010-02-11,-0.004197343673679863,-0.00030160615834193814,-0.002907870837862912,-0.006250881404304335,0.0002180183471462982,0.0013737213022427808,0.0002180183471462982,0.0,0.0002180183471462982,-0.004305004455184599
2010-02-12,0.0014795218308766272,0.0020098652430582398,0.00174068078530821,0.004039835546116939,0.0,0.0045408147735751525,0.0,0.0,0.0,0.004551379167624046
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01134378112293244,0.0,0.0
2010-02-16,-0.0013847216818418313,0.020030404922187908,0.0011325620461896144,0.021343942443288556,0.0,0.013833336772798965,0.0,0.00745105839396476,0.0,0.012937492679357319
2010-02-17,0.006178621549121987,0.01492043849124971,0.00143731289242338,0.014589412988203598,2.680533195409396e-07,0.005676314976182151,2.680533195409396e-07,0.0046711535691281725,2.680533195409396e-07,0.014408300391937676
2010-02-18,-0.0008952746289674187,-0.003509918338324747,-0.0011289682270432433,-0.002293064170554489,-0.0004365731508219062,0.0006639253579091009,-0.0004365731508219062,-0.0011529779542951424,-0.0004365731508219062,-0.00045464534754480494
2010-02-19,0.00045985804671756466,0.0016892397473342146,-0.0034681736272077573,0.008177870431431181,0.00021869780290351137,0.0022701836609356763,0.00021869780290351137,-0.0026448253047847703,0.00021869780290351137,0.007395237264891519
2010-02-22,0.0029346708182384123,0.009548620421667663,0.0009804777092068252,0.007870116944798777,-5.485757700318672e-07,0.005365183978415539,-5.485757700318672e-07,0.0038517022658259847,-5.485757700318672e-07,0.00971102304426913
2010-02-23,0.0011534892826642303,-0.007075412339347076,8.814600867257442e-05,-0.006527226590664884,5.485760710133292e-07,-0.004545797595635642,5.485760710133292e-07,-0.0016845090988690803,5.485760710133292e-07,-0.006418702452847816
2010-02-24,0.0025215817927918367,-0.007882531198768939,0.002839797943970013,-0.004390785302608243,-0.00021864998463216878,-0.0049672229565934645,-0.00021864998463216878,0.004106533885862018,-0.007494349339835281,-0.005018315307844964
2010-02-25,0.0021329131806824904,-0.011739972252280895,0.0016962998735129365,-0.00973879605051564,0.0,-0.0035642070052805674,0.0,-0.012396300094019763,-0.00817144498440514,-0.0076682259201144055
2010-02-26,0.0018638139404411774,0.013728590882805937,0.0018210682621066364,0.017097825594990807,0.0,0.008917140130939527,0.0,0.0003398535592994967,0.014005757412173914,0.010528344170666766
2010-03-01,0.006404436647457496,0.009107891868324725,0.0030438164784781312,0.006758805492983392,0.00021869780290351137,0.0002917040694305766,0.00021869780290351137,0.004311036130631107,0.003882081120669678,-0.0004070553371213796
2010-03-02,-0.00045150762235498994,0.014195708273471032,-0.000979677876252641,0.012342086453532334,-2.3274796712158263e-07,0.019185236757228274,-2.3274796712158263e-07,0.003906365307680959,0.01052146114843544,0.010517714352608041
2010-03-03,0.0019063947476384078,0.00562331395859026,0.001786531780499664,0.0009166375588864535,2.3274802130046623e-07,-2.9062029315851667e-06,2.3274802130046623e-07,0.0025001424731248,0.0010678811122335485,0.0021995562623209337
2010-03-04,0.0011980631390554376,0.00018324889714131935,0.00010945409582125203,0.0021153825772466384,-0.0002181015285074306,-0.0037373695587326616,-0.0002181015285074306,0.0009966622344584897,-0.00035558736830543225,-0.0003911965257099222
2010-03-05,0.0004918891636928259,0.007611992602824281,-0.0009129859282080393,0.008115884737962764,-0.00021806590765427458,0.008312452229184752,-0.00021806590765427458,0.006956135516981821,-0.0012180659076542746,0.006228425406149395
2010-03-08,0.0007066385605512086,0.011635166361196348,-0.0019095238062286374,0.011064056117719101,0.00021811347076616805,0.010590173633732658,0.00021811347076616805,0.00025919767043758313,0.00021811347076616805,0.006605251699817965
2010-03-09,0.0008953980212902727,-0.00428970914385729,-0.0006313137727803986,-0.0065142933565263865,-0.00021806590765427458,-0.00099803109838692,-0.00021806590765427458,-0.0025622513771186295,-0.00021806590765427458,-0.004477987612034585
2010-03-10,0.00024288993310720051,0.008017019722146346,-0.0009800517268319562,0.006560894994370069,-2.3274796723260494e-07,0.0078813092400154,-2.3274796723260494e-07,0.0005391395780338648,-2.3274796723260494e-07,0.0029941834687422057
2010-03-11,0.00018983608216569463,0.002190909145411868,-0.0013408935463130663,-0.0031850560095540614,0.00021834626955308245,0.003308865929310345,0.00021834626955308245,-0.002340357206938315,0.00021834626955308245,0.0007300417463358448
2010-03-12,0.00025392495312127336,0.011512583447564274,-0.000528371798323165,0.009674524052854478,0.0,0.011824228059829411,0.0,0.003749599825611405,0.0,0.0076991420906891974
2010-03-15,0.0030113891231311114,-0.008069968146903661,0.0023274599967493814,-0.004752623102624845,-0.00021806590765427458,-0.005610210863550569,-0.00021806590765427458,-0.0019218362291378854,-0.00021806590765427458,-0.003914473906767395
2010-03-16,0.0007589491700191343,0.0032788493171479255,0.001391781428097922,0.005371270131884801,0.0,0.0024838336498346214,0.0,0.0029729106502456304,0.0,0.006689271041600175
2010-03-17,0.0033729081213052935,0.010197973473536416,0.0027373021514370075,0.007748073995417658,0.00021811347076616805,0.005195745706600974,0.00021811347076616805,0.002239553173777442,0.00021811347076616805,0.005979602254636005
2010-03-18,0.0001815618430901317,0.0011181277679430223,0.00023963478973297638,0.000806842596453842,-0.00021806590765427458,0.0026627050598168056,-0.00021806590765427458,0.0004621929032185834,-0.00021806590765427458,0.003699049825549902
2010-03-19,-0.0013941269350002741,-0.009295397044569609,-0.003103741055075112,0.0004240095733582341,0.0,-0.004787697256934509,0.0,-0.001055192397953153,0.0,-0.005050903748322596
2010-03-22,-0.0010536070216445872,-0.009826150224601649,0.00017542855649031595,-0.003889617654677879,-2.3274796723260494e-07,-0.010029481687419406,-2.3274796723260494e-07,-0.004846119654444425,-2.3274796723260494e-07,-0.0036301750667476667
2010-03-23,0.0022259428247912282,0.01629373957684326,0.0009409473145087735,0.011711011587548207,0.0,0.018424597700185674,0.0,0.0014593888757186146,0.0,0.009310592398831386
2010-03-24,-0.0028134031552872417,-0.00061223205542491,-0.004673312029851733,0.002646684978922731,2.3274802130046623e-07,0.005025669329279836,2.3274802130046623e-07,-0.002702708250408359,2.3274802130046623e-07,0.0032647240915759566
2010-03-25,-0.0024049642723614796,0.005132940164881106,-0.0032855977618220715,0.004038623892321458,0.00021756477534440322,0.003978213669287856,0.00021756477534440322,0.007545510720663007,0.00021756477534440322,0.00031523255341266154
2010-03-26,-0.0019107155770778288,-0.005550214227121342,-0.0019131396832310229,-0.005208517451989951,0.0,-0.008233203548100143,0.0,0.003028632692646527,0.0,-0.0075724823239397675
2010-03-29,0.0019361956582802896,0.003890734017178588,0.0029326255714300893,0.0019688399813814943,5.485760710133292e-07,0.0007100246237212175,5.485760710133292e-07,0.0050302542191362765,0.001566874222623472,0.0036869469938489857
2010-03-30,-0.0008957090212400422,0.004941086130807593,-0.0008234435183531522,0.0034134666308397827,0.0,0.0025591018445908498,0.0,0.002151769922923541,0.002474940060769759,0.004134156800409237
2010-03-31,0.0014826434797570846,-0.0036863072734149237,0.002656374234810647,-0.002672846604706865,0.00021760041171980937,-0.003342666397045113,0.00021760041171980937,-0.0034666039880232313,-0.004341900662477527,-0.0015995183239747512
2010-04-01,3.0322771401353065e-05,0.009539983313516487,6.65247768356131e-05,0.002727619183841086,-0.00043611987565395083,0.005101983272221111,-0.00043611987565395083,0.005495431981658361,0.007268507088075582,0.0019269680804971368
2010-04-02,-0.00026128239471242344,0.0,-0.00028521954599569925,0.0,0.0,0.0,0.0,0.0020764198875946605,0.0,-5.863144675673532e-06
2010-04-05,-0.0013775911960695062,0.005866248041567723,-0.0026423790906398544,0.0029660791524421803,0.00021866216648902537,0.003958865267310596,0.00021866216648902537,0.0030520624036225463,0.0038198211483881916,0.008846660820095357
2010-04-06,-8.121852711685649e-05,0.0019913930316209027,-0.0012899146441874305,0.0002660452579283934,0.0,0.0069861535086405135,0.0,-0.0025628030359647336,0.0014374498610933983,-0.0007550299754587081
2010-04-07,0.0006454874754322874,0.0040027259500378335,0.0018707862818459907,0.0010199390842823655,0.00021814910716111413,0.005707095217297065,0.00021814910716111413,-0.0017259644553822007,-0.0007818508928388859,0.00335495656341134
2010-04-08,0.0017276057574081662,-0.007907559807240139,0.004813236266621578,-0.006798889174372546,-0.0004361198756538398,-0.0060049159684377185,-0.0004361198756538398,-0.0031715801322974024,-0.0004361198756538398,-0.005852431764883523
2010-04-09,-0.00015115793908068755,0.00861434779839576,-0.0005220413113309389,0.009020983479722577,0.007617994933748884,0.006257778051144691,0.00021811347076616805,0.0011549720233888783,0.00021811347076616805,0.0055066937905680164
2010-04-12,0.0011549121571640248,0.005344223818466154,0.001499759783010816,0.003448043008220584,0.005077567008694639,0.0050076190696643486,-0.00021806590765427458,0.000831382005671788,-0.00021806590765427458,0.005983533802233712
2010-04-13,0.0017896802406804386,-0.0004131912994147946,0.0020798089654313658,-0.0017468561949718722,-0.004700583481637599,0.00047648487567653053,0.00021811347076616805,-0.0010107330235604728,0.00021811347076616805,-0.00038049692429778075
2010-04-14,0.0011773170057781852,0.008679323999368327,0.0002330087987522283,0.007839298197378941,0.0030218236772120433,0.010826212276230818,-0.00021806590765427458,0.004471728566506683,-0.00021806590765427458,0.002922290859431405
2010-04-15,0.0005036649801894674,0.004965566570667713,-0.001470507818352508,0.004343535953158802,-0.0035334720104148506,0.01044827206016441,0.0,-0.0012257605405724403,0.0,0.0031272361108320122
2010-04-16,0.002116380711682742,-0.002515246629302825,0.001983434291214617,0.0015651604259914187,-0.004481174228749395,0.001218028342868549,0.0,-0.003567807921373345,0.0,0.00178499793829272
2010-04-19,-0.0015299627435584424,-0.019567328132172636,-0.00016294304365913666,-0.010118540126224854,-0.019817004719402374,-0.013133098050103043,-2.3274796723260494e-07,-0.0032834350440965054,-2.3274796723260494e-07,-0.008987514573640998
2010-04-20,0.00015339937757237422,0.012182534074608276,8.676627434539303e-05,0.0103022920809032,0.010397993100750047,0.0053622215701272236,2.3274802130046623e-07,0.005857456673358574,2.3274802130046623e-07,0.008772109755247722
2010-04-21,0.0022329489178119803,0.003018903734102296,0.0003216794533740068,0.002862499069924455,0.00022253160176856075,0.009450637004270623,0.0,0.003706523238743764,0.0,0.004246976015018462
2010-04-22,-0.00046354875029481915,-0.010661990948465074,0.001067140868420835,-0.007617261773894324,0.0004955927771199575,-0.015828370333761665,0.0,-0.00831946665782679,0.0,-0.003270263953098672
2010-04-23,-0.0013366483795189618,0.01196112239082159,-0.0023568874159802513,0.010568577614286423,-0.0038300902634429423,0.02281636238646567,0.00021811347076616805,-0.0004299474051130403,0.00021811347076616805,0.008013912930821035
2010-04-26,0.0007951795305395906,0.01033016166864078,0.0030479035157937795,0.009375714552614323,0.016339163079971873,0.0077693551211796,-0.0002182986048671065,0.0006591186322532083,-0.0002182986048671065,0.007640895567388164
2010-04-27,5.6478694482442674e-05,-0.011776907975553108,-0.0005025234614745518,-0.0072322468088108485,-0.0009997672519786996,-0.008124379291427286,2.3274802130046623e-07,-0.004868229892865894,2.3274802130046623e-07,-0.008142892119792118
2010-04-28,-0.0029956822399228654,-0.014050791494952518,0.0030041097825505465,-0.014163758646239458,0.005763082208644987,-0.015277311963102114,-2.3274796723260494e-07,0.005040531596508191,-0.014261076239828085,-0.012962591282776685
2010-04-29,0.0013070692680794585,0.004429861796199752,2.087322441851982e-05,0.00572323797384348,0.000937014025174765,0.0015540109253383005,0.0,0.0058512007451119175,0.00881946923267174,0.007961348772010789
2010-04-30,0.0012084824571155358,0.008556015230446913,0.0026592724273370996,0.012020608854279208,0.018810175863032418,0.011788183875652947,2.3274802130046623e-07,-0.00011636021052735535,0.0064947956592020795,0.007162057059509459
2010-05-03,0.002028330526737848,-0.013975111937223096,0.0007845432734650509,-0.01842260862861796,0.004928523610590774,-0.012243504330096855,0.00021788067203343253,0.004531169237148025,-0.012409249716070714,-0.00853331009680916
2010-05-04,0.002215188086008559,-0.008844986616384044,0.005441645888239209,-0.0018731484192211494,-0.00019737722869583906,-0.00022461815031435406,-0.00021783321038726378,-0.011675645795129974,-0.003099298353087976,-0.002535017336810553
2010-05-05,-0.0022599982225068667,-0.030776237845640656,0.00166067184157992,-0.033655848189591,-0.038469758373389236,-0.014472518539855317,0.00021788067203343253,-0.009349373703126829,-0.02058608689917696,-0.016908747077427816
2010-05-06,-0.004630562319493349,-0.00556023407738544,0.0017174790381058152,-0.004705767310326051,0.017185300803030355,-0.00325336048972219,-0.00021838166665932857,-0.005822020750108958,-0.0025742976596797584,-0.0038357922317975167
2010-05-07,-0.007021929085685155,-0.03141435776902071,0.008277327507634992,-0.0265287855911794,0.015549450482967762,-0.01894900330390653,0.00021811347076616805,-0.005085550197011235,-0.000781886529233832,-0.028202437492573448
2010-05-10,0.002106977846822717,0.03881640344784696,-0.009292557402041914,0.030907089631323714,0.01420149686966563,-0.0005,0.0,-0.0012181015285074306,0.0,0.02769195238984249
2010-05-11,0.003627684784530513,-0.0106898121940741,0.005256833052452642,-0.005587837719215411,0.01924654646226025,0.0,0.0,-0.0002181015285074306,0.0,-0.005502030062136262
2010-05-12,0.0014263841773683773,0.015593487748091661,-0.00024934380427191086,0.008186145687973637,0.017887751308439025,0.00021814910716111413,0.00021814910716111413,0.0,0.00021814910716111413,0.009788219349380529
2010-05-13,0.0031954881099823186,0.0077514563756717406,0.0008069281423214772,0.0075044479542893585,0.0014683907523615368,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,0.00773858319037932
2010-05-14,0.000754613652461959,-0.016928166011852874,0.003475346472472184,-0.0238837593011754,0.0034050410867014543,-3.158278764070488e-07,-3.158278764070488e-07,0.00021783321038726378,-3.158278764070488e-07,-0.012878419507959836
2010-05-17,0.0006968009518392507,-0.010617361489741906,0.0014046412472326821,-0.010617945699111451,-0.011850803576637469,-0.004641602282251106,0.0,0.0,0.0,-0.00617572447392881
2010-05-18,0.0013595914281337258,0.007555236712796321,-0.001491291887556909,0.008808123617122392,-0.01661714182835461,0.00458881540502204,3.158279762160987e-07,3.158279762160987e-07,3.158279762160987e-07,0.006556301277819355
2010-05-19,-0.001486388165017864,-0.0331535357149797,0.003468365552290637,-0.03726225275243322,-0.008964718143081429,-0.015598021723525118,-0.00021841728750127132,-3.158278762960265e-07,-0.00021841728750127132,-0.0198395607793361
2010-05-20,-0.0003526566914227743,-0.027299672710323457,0.005223765169102919,-0.016891453139759555,-0.02663104357967977,-0.01417643287864212,0.00021814910716111413,0.0,0.00021814910716111413,-0.02133344995739324
2010-05-21,-0.005241376847628839,-0.02900740181255399,0.0056588669014284365,-0.04215045214150777,-0.00933779869804887,-0.018566732428880267,0.0,0.0,0.0,-0.03174568289003257
2010-05-24,0.005540449271967192,0.02893869277762469,-0.0031013773663872857,0.04236197200213088,0.013261982174309227,-0.0005,0.0,0.0,0.0,0.01938167457829186
2010-05-25,-0.002833616233364553,-0.0354309848914441,0.004123819037001119,-0.043667306570850085,0.001503346757466517,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.02826710074035675
2010-05-26,0.0013517197538785903,0.03151161025772531,-0.00383077939734496,0.04690106661988384,-0.0007815703089667494,0.0002184296910332506,0.0002184296910332506,2.805226764213131e-07,0.0002184296910332506,0.023410250853474875
2010-05-27,-0.003790497731822053,0.016375692587350478,-0.004959982825183772,-0.0009999646947101972,3.530528980277836e-08,3.530528980277836e-08,3.530528980277836e-08,-0.00021793552791293802,0.0055452080045396155,0.006012782638512251
2010-05-28,0.002833078237609057,0.014828201878224381,-0.0005315947252475558,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,-3.158278764070488e-07,0.00021783321038726378,0.013279627970656183,0.014781360018848815
2010-05-31,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0,0.0
2010-06-01,-0.0005486609695537163,-0.019174501178775727,0.005046478843328429,-0.0002181015285074306,-0.0002181015285074306,-0.010473539175739954,-0.0002181015285074306,-0.0002181015285074306,-0.020697870630124515,-0.018285357182406696
2010-06-02,0.00011076981490107791,-0.007883197634440686,-0.0014736298344437731,2.805226761992685e-07,2.805226761992685e-07,-0.004613340068759297,2.805226761992685e-07,-0.0002178210670136238,-0.0024918945860620267,-0.0009997194773238008
2010-06-03,-0.003394404483031932,0.022489522115609062,-0.007562068167308932,3.530528980277836e-08,3.530528980277836e-08,0.013066094084997593,3.530528980277836e-08,-0.0004359895243486456,0.023778554692476472,3.530528980277836e-08
2010-06-04,0.004779124134444995,-0.015563270276362784,0.00690504989674527,-3.5305288692555337e-08,-3.5305288692555337e-08,-0.007965210407074236,-3.5305288692555337e-08,-3.5305288692555337e-08,-0.01843636716615915,-3.5305288692555337e-08
2010-06-07,0.0017798554676879985,-0.01391039761745344,0.0031959421087335493,0.0002178685233678035,0.0002178685233678035,-0.008131120617546644,0.0002178685233678035,-0.00021825128695918128,-0.0007821314766321965,0.0002178685233678035
2010-06-08,0.002432262106313127,-0.02425124197188694,0.004876407248245609,2.805226764213131e-07,2.805226764213131e-07,-0.015436551758922806,2.805226764213131e-07,2.805226764213131e-07,2.805226764213131e-07,2.805226764213131e-07
2010-06-09,-0.001947729148311255,0.003784239413437307,-0.002411747116968118,0.0002180183471462982,0.0002180183471462982,0.004019258121493674,0.0002180183471462982,0.0,0.0002180183471462982,0.0002180183471462982
2010-06-10,-0.0006876822268208238,0.003717860488570035,-0.002965019721780647,-0.0002179708255072299,-0.012197448687939025,0.001781401494983792,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299,-0.0002179708255072299
2010-06-11,0.0005849391814332049,0.004880477621566293,0.0001449335842215792,0.0,0.008835173764084825,0.0019780273103025547,0.0,-0.0002179708255072299,0.0,0.0
2010-06-14,-0.0003755177949774666,0.03451218089087471,-0.002997695908935358,0.0002180536601332772,0.0007105085610072724,-0.0002819463398667228,0.0002180536601332772,3.530528980277836e-08,0.0002180536601332772,0.0002180536601332772
2010-06-15,0.00335049782878353,-0.0011570304343815896,0.003301447412248383,-0.0002179708255072299,-0.0005263455345920433,-0.0002179708255072299,-0.0002179708255072299,0.00021814910716111413,-0.0002179708255072299,-0.0002179708255072299
2010-06-16,0.0011122725436916584,0.012934154738239112,0.0004335812394664248,0.0,0.0075012945777417125,0.0,0.0,0.00021814910716111413,0.0,0.0
2010-06-17,0.0027236497234004245,0.0113467928545683,0.0019138491067016699,0.0036167445602395274,0.010527136857097585,0.0,0.006718677927437412,0.00021814910716111413,0.0,0.0
2010-06-18,0.0034417569199790537,-0.0010409009454194207,0.004602182763911349,-0.0020742061697440377,0.012121609645682117,-0.00021841728750127132,0.000730386998996968,-3.158278762960265e-07,-0.00021841728750127132,-0.00021841728750127132
2010-06-21,-0.001787254730848696,0.012564464543444065,-0.005325656871145805,0.012344034528389539,0.003813834897870149,0.010566884879359528,0.011535738324122802,-0.00021778576941389183,3.158279759940541e-07,3.158279759940541e-07
2010-06-22,0.003296084028298633,-0.019527833781316173,0.002994681652482239,-0.015581146278166608,-0.017318156145748095,-0.016978677162569178,-0.015116777211687249,0.001145801074479814,-3.158278762960265e-07,-3.158278762960265e-07
2010-06-23,0.0034939781179424744,-0.018860444177652813,0.004684168461397362,-0.020737401690621955,-0.005285639839432709,-0.01938672488926807,-0.015887162688290157,0.0008599874458264933,0.0,0.0
2010-06-24,0.0036904517490649576,-0.009010663588107204,0.0040529672543771055,-0.001,-0.005345419159176745,-0.0032350107119047955,-0.001,-0.0012181015285074306,0.0,0.0
2010-06-25,-0.004518219460621968,-0.004684249741979785,-0.002883172531906393,0.00021814910716111413,0.02003054809906661,-0.014424693901926466,0.00021814910716111413,0.0,0.00021814910716111413,0.00021814910716111413
2010-06-28,0.005860080384029846,0.003713072717251076,0.005474218558508796,-0.0002181015285074306,0.003791814819198902,-0.0012181015285074306,-0.0002181015285074306,-0.0002181015285074306,0.0016916996018679917,-0.0002181015285074306
2010-06-29,0.003087185155842457,-0.019993529264200616,0.0017078906377825183,0.00021814910716111413,-0.017443364196274912,0.00021814910716111413,0.00021814910716111413,0.0,-0.018606029151950865,0.00021814910716111413
2010-06-30,0.0007366824684129134,-0.025969737777213397,0.004410375242025927,-0.0002178210670136238,-0.0025116199553213534,-0.0002178210670136238,-0.0002178210670136238,-0.0002178210670136238,-0.019807654243357065,-0.0002178210670136238
2010-07-01,0.0023898519197422343,-0.007999357118094741,0.0016668311219667276,0.0002178685233678035,-0.0017533523289585684,0.0002178685233678035,0.0002178685233678035,-0.00021825128695918128,-0.007409607459621936,0.0002178685233678035
2010-07-02,-0.001393204200996155,-0.0012181015285074306,-0.004188992863470549,-0.0002181015285074306,-0.024103252295933693,-0.0002181015285074306,-0.0002181015285074306,-0.0002181015285074306,-0.0003876934583988412,-0.0002181015285074306
2010-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002181015285074306,0.0,0.0
2010-07-06,-2.5904144231828698e-05,0.00021846500403488456,-0.0011438948429254286,0.00021846500403488456,-0.004223336397485577,0.00021846500403488456,0.00021846500403488456,3.158279762160987e-07,0.005140140283175221,0.00021846500403488456
2010-07-07,0.002055582366054251,0.0,0.002475033583118594,0.0,-0.0082589874303181,0.0,0.0,0.00021814910716111413,-0.001,0.0
2010-07-08,-0.0035349672241941467,-0.00021841728750127132,-0.00548297472080435,-0.00021841728750127132,0.010099486210574393,-0.00021841728750127132,-0.00021841728750127132,-3.158278762960265e-07,-0.00021841728750127132,-0.00021841728750127132
2010-07-09,-0.0003803057740720148,3.158279759940541e-07,-0.0005177695942121751,3.158279759940541e-07,0.004641863151290315,3.158279759940541e-07,3.158279759940541e-07,-0.00021778576941389183,3.158279759940541e-07,3.158279759940541e-07
