un,bh,vxm,cf,tw,rb,un_u,spy,spyma,yc,ns,nsw,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann,uname
7,0.5,28,5,150,5,True,True,200,False,0.15,63,0.45433039231793354,0.08391809326733157,-0.49205304998757005,0.24360268476621338,3.6407706922203995,0.7951567028177847,0.1655675177474536,-0.33716100138197,0.10505555570633188,-0.00774949083494525,-0.49205304998757016,0.6901011471114529,0.5746102449888641,13.00549368968077,LEV_US
7,0.5,28,5,150,5,True,True,200,False,,63,0.6185353775727555,0.15173165680286016,-0.4779433801388355,0.3040987640309624,9.634118506954223,0.9069342962767183,0.22175145816447417,-0.35133256636006704,0.37606934608734294,0.071928956379808,-0.4779433801388352,0.5308649501893754,0.5746102449888641,12.067112100965106,LEV_US
7,0.6,22,3,150,5,True,True,200,False,0.1,63,0.35221179977993233,0.05146345020028664,-0.5745353182398425,0.19973265489704212,2.236069288482092,0.7276198873103812,0.12499344174246874,-0.22187068727953463,-0.03927688003891843,-0.03154894388086282,-0.5745353182398418,0.7668967673492996,0.5293244246473645,15.96436525612472,LEV_US
7,0.6,22,3,150,5,True,True,200,False,0.15,63,0.37503785140685336,0.061927545238126935,-0.4879978301330469,0.2343551474370419,2.6208981081752976,0.5883451730495087,0.10922756154121793,-0.3698049743683198,0.15648120389591083,0.007090187049560326,-0.4270283991947019,0.4318639691535979,0.5293244246473645,16.099777282850777,LEV_US
7,0.6,22,3,150,5,True,True,200,False,,63,0.4763056443332606,0.09700598047008957,-0.5361138027818653,0.2743209629533585,4.41346776194305,0.7754620534305602,0.17621864458080538,-0.3318632769221135,0.17856412347709508,0.007788017743870057,-0.5361138027818666,0.5968979299534651,0.5293244246473645,16.251818856718636,LEV_US
7,0.6,22,5,150,5,True,True,200,False,0.1,63,0.7119987200541221,0.13131518095682182,-0.3185226628123199,0.20215249038979727,7.231885457508726,1.0027503065248011,0.18976898928564645,-0.25338793457018616,0.3977157773316971,0.06405463579045989,-0.2793318221335489,0.6050345291931041,0.5305617421430339,12.677060133630288,LEV_US
7,0.6,22,5,150,5,True,True,200,False,0.15,63,0.401405501073116,0.06812307187284472,-0.5776931993509757,0.23239267221638993,2.877152797726599,0.7759686672688483,0.1589684292647664,-0.3347092342838517,-0.013033976496052996,-0.03285907313631198,-0.48922137263202714,0.7890026437649013,0.5305617421430339,13.118337045285818,LEV_US
7,0.6,22,5,150,5,True,True,200,False,,63,0.47568296222681056,0.09929917592405002,-0.5833943105231881,0.2864061535117607,4.563760693662837,0.8534570953442557,0.2022152871481242,-0.35834168002854605,0.11928975106069924,-0.014110679351514777,-0.5463558921010212,0.7341673442835565,0.5305617421430339,11.811729769858944,LEV_US
7,0.6,28,3,150,5,True,True,200,False,0.1,63,0.3553326948334773,0.05346235947415878,-0.5779669861616518,0.20841013007413675,2.3052189775931526,0.7503512152171841,0.12993217901080945,-0.22187068727953452,-0.024243543110478286,-0.03263249044685501,-0.5779669861616514,0.7745947583276623,0.5612472160356348,16.463251670378618,LEV_US
7,0.6,28,3,150,5,True,True,200,False,0.15,63,0.3151841367702512,0.04780419860933938,-0.6025485501686334,0.24334219560130277,2.1144939176322106,0.6081334866737166,0.11409708637042049,-0.36980497436832016,0.035206593186953024,-0.027556545440891034,-0.5552198665262675,0.5729268934867635,0.5612472160356348,16.349220489977725,LEV_US
7,0.6,28,3,150,5,True,True,200,False,,63,0.5133683553403718,0.11251831413742641,-0.5350083740104612,0.2916296844604966,5.5280063301248825,0.7877722239799552,0.18123414645794456,-0.3600900020026949,0.27042583015757066,0.034280957352420316,-0.5350083740104606,0.5173463938223846,0.5612472160356348,16.679435783221972,LEV_US
7,0.6,28,5,150,5,True,True,200,False,0.1,63,0.7892802508996036,0.15376669147476463,-0.3185226628123192,0.20909022818604944,9.910748416894128,1.00812533872107,0.19124129765493803,-0.2533879345701856,0.5713038602944128,0.10975833322996409,-0.279331822133548,0.4368214784266572,0.5609997525365009,12.677060133630288,LEV_US
7,0.6,28,5,150,5,True,True,200,False,0.15,63,0.40334680124384553,0.0699805939313074,-0.5704621812559512,0.24038541341644254,2.958445381192975,0.7809817960970433,0.1604026227372115,-0.3347092342838517,0.013076716815952738,-0.03058663093346059,-0.4804754810400067,0.7679050792810906,0.5609997525365009,12.86889383815887,LEV_US
7,0.6,28,5,150,5,True,True,200,False,,63,0.5763104339183167,0.13607128177556405,-0.46083147188754214,0.3009979249866528,7.735138194866289,0.8955032598944261,0.21662950103517775,-0.3513325663600657,0.3039187036963246,0.04521616201809042,-0.4608314718875418,0.5915845561981015,0.5609997525365009,11.954268745360057,LEV_US
7,0.5,22,3,150,10,True,True,200,False,0.1,63,0.40429530057566865,0.06268701385886066,-0.5590428244799519,0.2006487978485526,2.6511177953758804,0.7293068597721659,0.1253472660033912,-0.23227998318798515,0.06929249916151134,-0.008864491341247338,-0.5590428244799486,0.6600143606106545,0.5402128186092552,16.82553823311061,LEV_US
7,0.5,22,3,150,10,True,True,200,False,0.15,63,0.46147169550673245,0.08508052726226945,-0.36679883065235375,0.24020869490233218,3.7038894422903343,0.6261251848601007,0.11959573603471418,-0.3183390408372888,0.29859482226777895,0.0445183444808781,-0.3659989019873927,0.32753036259232177,0.5402128186092552,16.325167037861913,LEV_US
7,0.5,22,3,150,10,True,True,200,False,,63,0.5368755776940125,0.11720541972553744,-0.47046949779981895,0.28060327466059487,5.9135405431932515,0.7921884729847548,0.18256574562907213,-0.343041346374814,0.2916423906368039,0.04253479119440051,-0.4704694977998195,0.5005460823479508,0.5402128186092552,15.980697847067553,LEV_US
7,0.5,22,5,150,10,True,True,200,False,0.1,63,0.6718726136619754,0.12455649929745594,-0.29598510549545365,0.2067319680643058,6.569332414583002,0.9255995895501904,0.17642765033917351,-0.2431636586463558,0.3961611690236938,0.06452035344817286,-0.2959851054954533,0.5294384205264966,0.5397178916109874,11.839643652561247,LEV_US
7,0.5,22,5,150,10,True,True,200,False,0.15,63,0.3868074972485665,0.0649019930291248,-0.542496237995869,0.23485129957699885,2.741129678439752,0.7437317179523241,0.15157213067092945,-0.340226633516694,-0.004839788058776691,-0.03179981019581901,-0.508186748546869,0.7485715060111008,0.5397178916109874,12.818114328136597,LEV_US
7,0.5,22,5,150,10,True,True,200,False,,63,0.4650618877047147,0.09642957707669053,-0.5667586810422977,0.2887841357123198,4.376427750600529,0.8161231821129491,0.19175070366229563,-0.363007324253117,0.13638085812825218,-0.00932457299105538,-0.5667586810422974,0.6797423239846969,0.5397178916109874,11.083890126206384,LEV_US
7,0.5,28,3,150,10,True,True,200,False,0.1,63,0.4063824382554156,0.06491962192854062,-0.5625994501153924,0.20918023256100307,2.741857437300856,0.7546886218739266,0.1306983262596706,-0.23227998318798448,0.07627614506048602,-0.00997341829223275,-0.562599450115391,0.6784124768134405,0.574857708487998,17.113585746102448,LEV_US
7,0.5,28,3,150,10,True,True,200,False,0.15,63,0.4011039327239991,0.07086279943047291,-0.5120475024789594,0.24889841779014782,2.99780399068237,0.6476741775431303,0.12491944759218843,-0.3183390408372889,0.17260116278299964,0.008583978196742281,-0.5071407211034819,0.47507301476013064,0.574857708487998,16.363771343726796,LEV_US
7,0.5,28,3,150,10,True,True,200,False,,63,0.6039390713150449,0.14574547524801185,-0.46920764035292895,0.3012624235572939,8.861774694087641,0.8064127863333705,0.1881837074944448,-0.34304134637481354,0.4394837486290759,0.09615058110313757,-0.4692076403529303,0.36692903770429464,0.574857708487998,16.179658500371193,LEV_US
7,0.5,28,5,150,10,True,True,200,False,0.1,63,0.8189959274837108,0.1650347873668101,-0.2834368991217341,0.2149045773252803,11.582212806385243,0.9741627566489953,0.18837350301044564,-0.24316365864635603,0.6664261330651265,0.13725634122774455,-0.2834368991217342,0.3077366235838688,0.5746102449888641,11.896065330363772,LEV_US
7,0.5,28,5,150,10,True,True,200,False,0.15,63,0.45368227103251135,0.08375683006937407,-0.49254003627437204,0.24367222226951413,3.632094388431376,0.7872808309982455,0.16326559181099332,-0.34022663351669524,0.11323411562261926,-0.005688015377522171,-0.49254003627437193,0.6740467153756262,0.5746102449888641,12.625092798812174,LEV_US
7,0.5,28,5,150,10,True,True,200,False,,63,0.6156539577873799,0.15076566142022063,-0.48054540820642055,0.30421220447147984,9.505356504653141,0.8918897156239022,0.21678025721662775,-0.36300732425311755,0.384849788832441,0.07525781069639836,-0.48054540820642,0.5070399267914611,0.5746102449888641,11.282850779510023,LEV_US
7,0.6,22,3,150,10,True,True,200,False,0.1,63,0.32777361462915683,0.04640457633154216,-0.6054825667971533,0.20032398808494353,2.069653505359271,0.6716337184066022,0.1143653075557789,-0.28651041936682886,-0.03624738978612705,-0.030717501358526134,-0.5745353182398429,0.7078811081927293,0.5293244246473645,15.266518188567185,LEV_US
7,0.6,22,3,150,10,True,True,200,False,0.15,63,0.3841481869012206,0.06419306845650463,-0.4749010910309769,0.23434686255290188,2.7120133863341236,0.593341928950896,0.11042249722603992,-0.3577618476619483,0.1699326516935773,0.010534321819945847,-0.427577726860343,0.4234092772573187,0.5293244246473645,15.69265033407572,LEV_US
7,0.6,22,3,150,10,True,True,200,False,,63,0.478516531693213,0.09767858820894237,-0.5361138027818647,0.27433573466613503,4.45706149993071,0.7664966876284325,0.1736308959245363,-0.34304134637481354,0.19198652147616418,0.011866098263551006,-0.5361138027818657,0.5745101661522682,0.5293244246473645,15.597624350408314,LEV_US
7,0.6,22,5,150,10,True,True,200,False,0.1,63,0.7238648240371502,0.1337702048581626,-0.31346261507875084,0.20170852234695757,7.487691756985464,1.0151679835648413,0.19128226008712468,-0.24723997130439346,0.4124601831388848,0.06752762118051714,-0.2720987985445552,0.6027078004259565,0.5305617421430339,11.982182628062361,LEV_US
7,0.6,22,5,150,10,True,True,200,False,0.15,63,0.40437358313933164,0.0688955728433358,-0.567238500389259,0.23260797522566462,2.91070274717189,0.7793706696224957,0.1597677884564077,-0.3219954224284378,-0.009253036439975193,-0.032120165982938875,-0.48971107374572287,0.7886237060624709,0.5305617421430339,12.746844840386041,LEV_US
7,0.6,22,5,150,10,True,True,200,False,,63,0.47751701906475147,0.09988874373609824,-0.5786964413713162,0.2864434747286166,4.603168380153731,0.8475268548967876,0.2004024095949848,-0.363007324253117,0.128785405512882,-0.011124264114478977,-0.5477028490367235,0.7187414493839056,0.5305617421430339,11.048255382331105,LEV_US
7,0.6,28,3,150,10,True,True,200,False,0.1,63,0.33193879320123526,0.0483938683144951,-0.608664623682617,0.20897724034082307,2.133656842465333,0.6942236948282533,0.11925738716332557,-0.2865104193668283,-0.021381369040092225,-0.03180197817977981,-0.5779669861616517,0.7156050638683455,0.5612472160356348,15.76540460282108,LEV_US
7,0.6,28,3,150,10,True,True,200,False,0.15,63,0.3239550370017147,0.050039590987008165,-0.5923819566451468,0.24333460589075293,2.188004101362415,0.6131262828439834,0.11529726783995464,-0.3577618476619491,0.04777815676670086,-0.02423089858507832,-0.5556462926041066,0.5653481260772826,0.5612472160356348,15.942093541202672,LEV_US
7,0.6,28,3,150,10,True,True,200,False,,63,0.5176840008328241,0.11393335022165774,-0.535008374010461,0.2916700831595657,5.641841068941308,0.7792035453294913,0.1787780192778612,-0.35593402815454034,0.286493042844318,0.03982929350607067,-0.5350083740104616,0.49271050248517334,0.5612472160356348,16.00742390497401,LEV_US
7,0.6,28,5,150,10,True,True,200,False,0.1,63,0.8008627738211006,0.15627043654229422,-0.3134626150787515,0.20866018854667706,10.26131147440755,1.020555230246773,0.1927564410899154,-0.24723997130439423,0.5848207686945471,0.11338049166822817,-0.2720987985445551,0.43573446155222595,0.5609997525365009,11.982182628062361,LEV_US
7,0.6,28,5,150,10,True,True,200,False,0.15,63,0.4062267022260982,0.07075443832151351,-0.5598284699807836,0.24059351688026212,2.9929432684981245,0.7843828228902494,0.16120297111518922,-0.32199542242843804,0.01656347475707613,-0.02984598760725765,-0.4809735671420765,0.7678193481331733,0.5609997525365009,12.497401633259093,LEV_US
7,0.6,28,5,150,10,True,True,200,False,,63,0.5772507412079223,0.13640118467390083,-0.4624323673379782,0.3010106728486709,7.7712363743310355,0.8896205007420087,0.21479488760404641,-0.3630073242531172,0.3110700522621382,0.04781117275019775,-0.46243236733797877,0.5785504484798705,0.5609997525365009,11.190794357832218,LEV_US
7,0.5,22,3,150,21,True,True,200,False,0.1,63,0.4165698952971667,0.06496899319769422,-0.5546766704312189,0.19919780041209953,2.743896553697443,0.7753397474876608,0.13480996234422116,-0.20723917667240277,0.04218813676086937,-0.014234692126298354,-0.554676670431219,0.7331516107267914,0.5402128186092552,16.727542687453596,LEV_US
7,0.5,22,3,150,21,True,True,200,False,0.15,63,0.43347525294597844,0.07763084061526593,-0.3843759578427538,0.23937786954465512,3.3164987205579637,0.6043730741431697,0.11372433728597597,-0.3208604938920171,0.2649613995118885,0.035290387667316514,-0.36100362570787825,0.33941167463128114,0.5402128186092552,16.86117297698589,LEV_US
7,0.5,22,3,150,21,True,True,200,False,,63,0.5093787806168676,0.10855307262481229,-0.5196127889239643,0.2803961589775448,5.2203820399975935,0.7816060420728509,0.17932895184797926,-0.3402822186106109,0.24704258285632205,0.028144378842956952,-0.5196127889239632,0.5345634592165288,0.5402128186092552,15.610987379361543,LEV_US
7,0.5,22,5,150,21,True,True,200,False,0.1,63,0.6997049469111842,0.12945399848619443,-0.2948307377856054,0.20383763457952248,7.043441604149476,0.9886361432627814,0.18641652636862593,-0.21030404831736316,0.39367306877634867,0.06382413613638893,-0.29483073778560664,0.5949630744864327,0.5397178916109874,12.498886414253898,LEV_US
7,0.5,22,5,150,21,True,True,200,False,0.15,63,0.3841319600340378,0.06412723826696531,-0.5322535379657679,0.2341626137657195,2.7093244355002266,0.7277115301446289,0.14675161422662675,-0.361082261247637,0.00916045995950792,-0.02841446734245201,-0.49597605017239865,0.718551070185121,0.5397178916109874,13.04231625835189,LEV_US
7,0.5,22,5,150,21,True,True,200,False,,63,0.4696246809978517,0.09787656085195917,-0.5668787614811484,0.2888180533935234,4.469969408406319,0.8135521469771808,0.1910629190495281,-0.36014886164012216,0.14748897589146126,-0.005726020070966786,-0.566878761481147,0.6660631710857196,0.5397178916109874,10.72308834446919,LEV_US
7,0.5,28,3,150,21,True,True,200,False,0.1,63,0.4242729786252405,0.068638823585917,-0.5582685121290818,0.20800114652448307,2.8995115638322573,0.8124579265332637,0.14299582729731108,-0.2072391766724021,0.051206749585354275,-0.015337610655296152,-0.5582685121290811,0.7612511769479093,0.574857708487998,17.012620638455825,LEV_US
7,0.5,28,3,150,21,True,True,200,False,0.15,63,0.38118250698210066,0.06548505930788995,-0.5339495295463503,0.24833608955403105,2.765296233343724,0.6365410834639034,0.12175810269385123,-0.3208604938920163,0.14497025467869137,0.0008117783562011649,-0.5162557982409789,0.49157082878521197,0.574857708487998,16.896807720861176,LEV_US
7,0.5,28,3,150,21,True,True,200,False,,63,0.5789152914326916,0.13702558632700268,-0.5286564023346665,0.30094907222897843,7.839991590613275,0.806435812569354,0.18827588648895954,-0.34028221861061136,0.39098684618196117,0.07764195080959047,-0.5286564023346667,0.41544896638739287,0.574857708487998,15.664439495174461,LEV_US
7,0.5,28,5,150,21,True,True,200,False,0.1,63,0.8501952830544802,0.1709859904780131,-0.28713990365403685,0.2123384403680222,12.568268877748629,1.048992040364939,0.20139616160014073,-0.2103040483173627,0.6590548065955362,0.13502276661488333,-0.28713990365403685,0.3899372337694029,0.5746102449888641,12.552338530066814,LEV_US
7,0.5,28,5,150,21,True,True,200,False,0.15,63,0.4538653503978023,0.0837764378474577,-0.47997160880387335,0.24352275852667546,3.6331482924084324,0.7815724276209787,0.16123044227771866,-0.36108226124763587,0.1217348917001986,-0.0035274573044764557,-0.479971608803873,0.6598375359207801,0.5746102449888641,12.846325167037863,LEV_US
7,0.5,28,5,150,21,True,True,200,False,,63,0.6075532739749151,0.14782437053551867,-0.5007713934776685,0.30391994765811564,9.123163778810802,0.8980153579031115,0.21905347732630132,-0.36014886164012194,0.36238004517417854,0.0667499577314501,-0.500771393477668,0.5356353127289329,0.5746102449888641,10.812175204157386,LEV_US
7,0.6,22,3,150,21,True,True,200,False,0.1,63,0.3709795284247283,0.055162765043986095,-0.5745353182398432,0.1983319823647275,2.365615483624969,0.7604633322796319,0.1305951454797114,-0.22111120155820563,-0.03213487356035115,-0.029860477013100573,-0.5745353182398429,0.7925982058399831,0.5293244246473645,15.462509279881214,LEV_US
7,0.6,22,3,150,21,True,True,200,False,0.15,63,0.3765619552781031,0.06223853858291295,-0.4679801035551827,0.2339075834037043,2.6332334469827154,0.5702236864321482,0.10438798777073877,-0.36121356530514614,0.1801023957271045,0.013119546460012899,-0.41689911728810736,0.39012129070504364,0.5293244246473645,15.988121752041573,LEV_US
7,0.6,22,3,150,21,True,True,200,False,,63,0.46622844563019655,0.09401962358533744,-0.5552950687662424,0.2745427588601104,4.224696813145275,0.7526624215439685,0.1694098310659342,-0.3402822186106107,0.18224854905705046,0.008817326807132542,-0.5552950687662426,0.570413872486918,0.5293244246473645,15.236822568671121,LEV_US
7,0.6,22,5,150,21,True,True,200,False,0.1,63,0.7436041244297369,0.13821378958592412,-0.28731119866636023,0.20158276204623507,7.972407327986658,1.058322024922858,0.20067125734756242,-0.21838354600205223,0.4082048412651208,0.06658785415291835,-0.2720987985445551,0.6501171836577372,0.5305617421430339,11.928730512249443,LEV_US
7,0.6,22,5,150,21,True,True,200,False,0.15,63,0.4009281906376335,0.0679818087452353,-0.5584529443863875,0.23227092841749816,2.871057049696609,0.7631696105219379,0.15485980810722433,-0.32437378951216944,0.004697734172689259,-0.028955885442594087,-0.4778977498301116,0.7584718763492486,0.5305617421430339,12.971046770601333,LEV_US
7,0.6,22,5,150,21,True,True,200,False,,63,0.47923958568409936,0.10048209955157072,-0.5781062302811862,0.28670967548715004,4.643151238344067,0.8402640643094581,0.1982299930013267,-0.3648365119503114,0.13961619267065717,-0.00775699217822623,-0.5395854278382965,0.7006478716388009,0.5305617421430339,10.72308834446919,LEV_US
7,0.6,28,3,150,21,True,True,200,False,0.1,63,0.37322939984129966,0.057168706987178686,-0.5779669861616519,0.20706793359739914,2.4387713451591204,0.7833770043941589,0.13555847430742163,-0.2211112015582064,-0.01757491896458142,-0.030945912711708434,-0.5779669861616517,0.8009519233587403,0.5612472160356348,15.961395694135112,LEV_US
7,0.6,28,3,150,21,True,True,200,False,0.15,63,0.31861214336600213,0.04864928093677934,-0.5835954158430856,0.24297555938775833,2.1420076094182834,0.5901449442469359,0.1092362668020046,-0.36121356530514703,0.06174677047159606,-0.020620700183786145,-0.543615037314004,0.5283981737753398,0.5612472160356348,16.23756495916852,LEV_US
7,0.6,28,3,150,21,True,True,200,False,,63,0.5022013694325429,0.10888172903972881,-0.5636669391807416,0.29158782691222135,5.245255972902483,0.7670928202647157,0.17497856921069843,-0.36494689649464684,0.2681130954593933,0.033456635033500604,-0.5636669391807415,0.4989797248053224,0.5612472160356348,15.504083147735708,LEV_US
7,0.6,28,5,150,21,True,True,200,False,0.1,63,0.819980136864189,0.16080220641150245,-0.2873111986663587,0.2085370595384213,10.925577260442237,1.0636612489050712,0.20215705699176278,-0.218383546002051,0.5807194636193331,0.11240035939391335,-0.27209879854455554,0.48294178528573806,0.5609997525365009,11.928730512249443,LEV_US
7,0.6,28,5,150,21,True,True,200,False,0.15,63,0.40329174227277914,0.06994445007737182,-0.5501826787700823,0.24026451689313713,2.9568432424004154,0.7682203572876127,0.1562889172671924,-0.3243737895121692,0.030414718779657672,-0.026461769609350205,-0.46811866913445077,0.7378056385079551,0.5609997525365009,12.721603563474387,LEV_US
7,0.6,28,5,150,21,True,True,200,False,,63,0.5638965798667496,0.13176469203311614,-0.47042113456876633,0.30078145426376396,7.2781016740473765,0.8824011185792489,0.2125964243631957,-0.36014886164012294,0.29131252970098176,0.04064921431925761,-0.47042113456876655,0.5910885888782671,0.5609997525365009,10.758723088344468,LEV_US
7,0.5,22,3,200,5,True,True,200,False,0.1,63,0.39057443983643847,0.059570459989970015,-0.5837266904342779,0.19966728533007846,2.529152206395296,0.7171153996705567,0.12294426782940482,-0.2229715647719901,0.04949298975464295,-0.01273189686528775,-0.5837266904342799,0.6676224099159137,0.5402128186092552,17.493689680772086,LEV_US
7,0.5,22,3,200,5,True,True,200,False,0.15,63,0.5166697885891172,0.09984553086511783,-0.3636488898474819,0.24114542112796672,4.600269159540084,0.7187466314029208,0.1449085200500786,-0.336085645373301,0.3094305245463414,0.047403382389219484,-0.3547011272342795,0.40931610685657943,0.5402128186092552,16.045137342242022,LEV_US
7,0.5,22,3,200,5,True,True,200,False,,63,0.5100222720007468,0.10856813063417614,-0.5055705397894781,0.27960726613385145,5.221519264005457,0.7550665705566456,0.1714322957780472,-0.3643682287784,0.273105983359974,0.03661421225563477,-0.5055705397894774,0.4819605871966716,0.5402128186092552,16.048106904231624,LEV_US
7,0.5,22,5,200,5,True,True,200,False,0.1,63,0.6667845703907317,0.1225762657652596,-0.32175830307773534,0.20515656803766935,6.386267664400404,0.9448021364073766,0.1786638112526766,-0.23994795508061129,0.3680895026820277,0.05792248650496035,-0.3217583030777338,0.576712633725349,0.5397178916109874,12.65924276169265,LEV_US
7,0.5,22,5,200,5,True,True,200,False,0.15,63,0.40394282389155545,0.06944022370443403,-0.5682399600693915,0.23621232516669327,2.934577204473887,0.7928532219136645,0.16620815210130746,-0.29555538069715115,-0.02929398892010602,-0.037533309208076626,-0.5276916294496397,0.8221472108337705,0.5397178916109874,12.695768374164809,LEV_US
7,0.5,22,5,200,5,True,True,200,False,,63,0.44853058234144294,0.09117980081010346,-0.5899830271124303,0.2886252908005755,4.052234112625332,0.7873418779586494,0.1831119740072349,-0.38505499002459465,0.13058272012080246,-0.011093875577797951,-0.5899830271124309,0.6567591578378469,0.5397178916109874,11.356495916852264,LEV_US
7,0.5,28,3,200,5,True,True,200,False,0.1,63,0.3939444366918012,0.06206138814450424,-0.5900123107691171,0.20872095006417277,2.6262002394462742,0.7484379122250194,0.12970979273338812,-0.22297156477198954,0.05431388768907078,-0.01480614933770008,-0.5900123107691174,0.6941240245359487,0.574857708487998,17.743132887899034,LEV_US
7,0.5,28,3,200,5,True,True,200,False,0.15,63,0.4601948613770889,0.08709010050735078,-0.5157980360967278,0.25049707069609467,3.815433180828142,0.7450071144616173,0.15180637538189634,-0.3360856453733019,0.1886234893334967,0.013234621872721286,-0.5027149159691083,0.5563836251281206,0.574857708487998,16.045137342242022,LEV_US
7,0.5,28,3,200,5,True,True,200,False,,63,0.5810855777748981,0.13776068748760206,-0.5133105943936065,0.3008827049265221,7.921667291693621,0.7738493248077835,0.17834219965452291,-0.3643682287783998,0.42424770501986747,0.09026607937845355,-0.5133105943936059,0.349601619787916,0.574857708487998,16.172828507795103,LEV_US
7,0.5,28,5,200,5,True,True,200,False,0.1,63,0.8150714231124053,0.16329509774140294,-0.3065105420886466,0.21378979374090737,11.307964454882672,0.9938777546610752,0.19075194497569403,-0.23994795508061095,0.6416017176622762,0.13074133049946068,-0.3065105420886477,0.35227603699879895,0.5746102449888641,12.697847067557534,LEV_US
7,0.5,28,5,200,5,True,True,200,False,0.15,63,0.48369620885895387,0.09213022180446373,-0.48720374134745914,0.2452604945569815,4.109204426240404,0.8358940786378145,0.17816854314486563,-0.29555538069715126,0.11916899405295624,-0.004123134932476402,-0.48720374134745825,0.7167250845848583,0.5746102449888641,12.453749072011876,LEV_US
7,0.5,28,5,200,5,True,True,200,False,,63,0.5960186286969538,0.14399157276221497,-0.5265396032083347,0.30444526902484176,8.646726716775788,0.863476498261757,0.20808140853515988,-0.3850549900245953,0.3724622934206528,0.07058215905726639,-0.5265396032083343,0.4910142048411042,0.5746102449888641,11.448552338530066,LEV_US
7,0.6,22,3,200,5,True,True,200,False,0.1,63,0.34326623142587426,0.04956469902422311,-0.5827711461284115,0.19956799825342622,2.1721898154828656,0.7076429118298754,0.12106906592773847,-0.22600484309827873,-0.03908444283281077,-0.03131156143979097,-0.5827711461284119,0.7467273546626861,0.5293244246473645,15.949517446176689,LEV_US
