Date,[static] 100% TQQQ @ 21d
2013-01-15,-0.014824599934889049
2013-01-16,0.011241415008282685
2013-01-17,0.015417244543711961
2013-01-18,-0.0056493760428621975
2013-01-22,0.004084031796114385
2013-01-23,0.01626840683464259
2013-01-24,-0.03984689688844445
2013-01-25,0.01485967842596203
2013-01-28,0.007143234041969038
2013-01-29,0.0
2013-01-30,-0.005496009770400101
2013-01-31,-0.006418429156841099
2013-02-01,0.032836138406756143
2013-02-04,-0.05090227383210244
2013-02-05,0.04393208611859056
2013-02-06,-0.009293661701657352
2013-02-07,0.0024774995272374145
2013-02-08,0.03036759647350329
2013-02-11,-0.0003440303479430584
2013-02-12,-0.011654937505037877
2013-02-13,0.011619575383186698
2013-02-14,-0.0020572140256280846
2013-02-15,-0.008589085803571206
2013-02-19,0.02183321630686108
2013-02-20,-0.045616791008940005
2013-02-21,-0.0325149357068828
2013-02-22,0.029383618607257356
2013-02-25,-0.037288578367123404
2013-02-26,0.012046027069391174
2013-02-27,0.03039811753671895
2013-02-28,-0.0037327746214446123
2013-03-01,0.010346792552160533
2013-03-04,0.012888016850363115
2013-03-05,0.0439252453854142
2013-03-06,-0.006344322470684616
2013-03-07,0.00873843169039401
2013-03-08,0.0011660563254729528
2013-03-11,0.010315598741826193
2013-03-12,-0.012186908729290957
2013-03-13,-0.003167349227487959
2013-03-14,0.010202236644960339
2013-03-15,-0.009437761426707492
2013-03-18,-0.00685309659182165
2013-03-19,-0.004039156428618407
2013-03-20,0.019094576568691846
2013-03-21,-0.03200120695012065
2013-03-22,0.027578242205716252
2013-03-25,-0.010168029174967397
2013-03-26,0.015324973735710845
2013-03-27,0.005307058801613751
2013-03-28,0.005774990209865605
2013-04-01,-0.019357596675176336
2013-04-02,0.022583507801355207
2013-04-03,-0.026500784309641423
2013-04-04,0.0005032979793500036
2013-04-05,-0.02452078602893193
2013-04-08,0.015323963294707532
2013-04-09,0.01967036269758271
2013-04-10,0.058540518258878516
2013-04-11,-0.001728538741715524
2013-04-12,-0.0011013596858119312
2013-04-15,-0.060815586831110324
2013-04-16,0.04177042928379282
2013-04-17,-0.05845317592084942
2013-04-18,-0.04327150042052352
2013-04-19,0.041473704439934034
2013-04-22,0.030724776326193082
2013-04-23,0.029474256082578254
2013-04-24,-0.0024251801373637027
2013-04-25,0.016215742967209845
2013-04-26,-0.008457180927551988
2013-04-29,0.02655193730239791
2013-04-30,0.021948216565001122
2013-05-01,-0.012732358729292126
2013-05-02,0.03620279560205586
2013-05-03,0.03493668355375412
2013-05-06,0.012894785777378903
2013-05-07,-0.0024317294909269593
2013-05-08,0.015630510208906045
2013-05-09,-0.0035306826574367234
2013-05-10,0.017002116521246835
2013-05-13,0.0039013902447002646
2013-05-14,0.014710210184555761
2013-05-15,0.00738519570238827
2013-05-16,-0.003666138727687396
2013-05-17,0.028206068048581612
2013-05-20,-0.004506151158580773
2013-05-21,0.0037276846605036607
2013-05-22,-0.024403258493902014
2013-05-23,-0.010875226291659712
2013-05-24,-0.000550400208141788
2013-05-28,0.020627175755047134
2013-05-29,-0.01509098221301175
2013-05-30,0.016279534256364636
2013-05-31,-0.028536337826674862
2013-06-03,0.0058197091019240865
2013-06-04,-0.015015745236032885
2013-06-05,-0.03832180108819594
2013-06-06,0.012216124253338956
2013-06-07,0.04181094920095618
2013-06-10,0.0004132294381702373
2013-06-11,-0.028949631091095274
2013-06-12,-0.03463973222210537
2013-06-13,0.03588269931788313
2013-06-14,-0.017604002412579423
2013-06-17,0.02774565340199242
2013-06-18,0.023622111742999996
2013-06-19,-0.03145575318375138
2013-06-20,-0.07374758532257719
2013-06-21,-0.014087711371995715
2013-06-24,-0.03090537829059048
2013-06-25,0.02131400751927326
2013-06-26,0.027302824738535403
2013-06-27,0.011149618278174733
2013-06-28,0.002719154735889795
2013-07-01,0.021392506592391003
2013-07-02,0.00044308791707581285
2013-07-03,0.013562827132879374
2013-07-05,0.022108674169678766
2013-07-08,0.0032732726239179666
2013-07-09,0.018298651916362596
2013-07-10,0.016854321738724476
2013-07-11,0.06232931096484773
2013-07-12,0.01044408706126787
2013-07-15,0.007784254074962638
2013-07-16,-0.003925225414123323
2013-07-17,0.0071189332487962
2013-07-18,-0.007320613247867258
2013-07-19,-0.03039210048249319
2013-07-22,0.007213187424961021
2013-07-23,-0.022265040108337075
2013-07-24,0.009454219650562479
2013-07-25,0.018074110087005213
2013-07-26,0.01658762866860486
2013-07-29,-0.0045888029838703215
2013-07-30,0.014853998795596679
2013-07-31,0.006309004347415437
2013-08-01,0.03047065836985552
2013-08-02,0.016670922467015625
2013-08-05,0.002154276503750552
2013-08-06,-0.017795384211936716
2013-08-07,-0.005715067745658553
2013-08-08,0.01332969225600733
2013-08-09,-0.010741128439658132
2013-08-12,0.006222307930827009
2013-08-13,0.016610506074460574
2013-08-14,-0.011091905712283467
2013-08-15,-0.050168493174298945
2013-08-16,-0.003555555758902984
2013-08-19,-0.003949731909229981
2013-08-20,0.013688262181301702
2013-08-21,-0.009969481796894164
2013-08-22,0.028552781569456398
2013-08-23,0.02106795190809696
2013-08-26,0.0008493797858253327
2013-08-27,-0.0629390737599852
2013-08-28,0.01294211375162746
2013-08-29,0.02069740781721663
2013-08-30,-0.0186506624495546
2013-09-03,0.01645339328781592
2013-09-04,0.03262719950222648
2013-09-05,0.004374597309920736
2013-09-06,0.0036298981880156234
2013-09-09,0.03520103832343713
2013-09-10,0.01513973425749282
2013-09-11,-0.005047285619028785
2013-09-12,-0.004497301792044439
2013-09-13,0.0032434757639432377
2013-09-16,-0.008427489037316827
2013-09-17,0.020024938084827193
2013-09-18,0.03675412916425458
2013-09-19,0.006164957917926817
2013-09-20,-0.01094147525842859
2013-09-23,-0.00564281710564396
2013-09-24,0.00022231342544554167
2013-09-25,-0.009454805148214396
2013-09-26,0.02290863677930477
2013-09-27,-0.004720498925648853
2013-09-30,-0.006286752494197856
2013-10-01,0.029969999334681585
2013-10-02,-0.0018323103058183188
2013-10-03,-0.03476607624962025
2013-10-04,0.025726889979783563
2013-10-07,-0.02475381659353415
2013-10-08,-0.0565811276790843
2013-10-09,-0.011022553937507062
2013-10-10,0.06351838469223536
2013-10-11,0.022537441255978008
2013-10-14,0.020719130606122294
2013-10-15,-0.010689303336848921
2013-10-16,0.03415906898584309
2013-10-17,0.016146450461230533
2013-10-18,0.04943361834336568
2013-10-21,0.005739960121731613
2013-10-22,0.0034439639328722738
2013-10-23,-0.016082041651447887
2013-10-24,0.012457544701066414
2013-10-25,0.019982959616229534
2013-10-28,0.0020267631500516803
2013-10-29,0.004815452761883332
2013-10-30,-0.0031638311923360973
2013-10-31,-0.006441760589277923
2013-11-01,-0.00048439868883354276
2013-11-04,0.004842263851101869
2013-11-05,0.004239292046214427
2013-11-06,-0.001726961049905662
2013-11-07,-0.05545966537778724
2013-11-08,0.03948356489880678
2013-11-11,-0.004797755458048059
2013-11-12,0.004919190716148547
2013-11-13,0.03582603068283108
2013-11-14,0.0077483751466278505
2013-11-15,0.006939980371658994
2013-11-18,-0.027659204133700932
2013-11-19,-0.009864788842577354
2013-11-20,-0.006964785788365235
2013-11-21,0.03058605844940887
2013-11-22,0.015784656916567608
2013-11-25,0.006606960774572457
2013-11-26,0.016546393858802855
2013-11-27,0.020005544382806217
2013-11-29,0.016403403293102636
2013-12-02,-0.00622775125827757
2013-12-03,-0.002912184836219911
2013-12-04,0.0025671538701672603
2013-12-05,-0.0030902167669659697
2013-12-06,0.020636014525146518
2013-12-09,0.011974731580896014
2013-12-10,-0.001801142608532591
2013-12-11,-0.037367446227821954
2013-12-12,-0.008120516969873814
2013-12-13,-0.004768275100824559
2013-12-16,0.017175085956325997
2013-12-17,-0.006309047911294163
2013-12-18,0.034522370603151
2013-12-19,-0.008990890414877994
2013-12-20,0.03009671736856334
2013-12-23,0.03235092013181573
2013-12-24,0.0013948987264700285
2013-12-26,0.00974773784920191
2013-12-27,-0.007301475156225257
2013-12-30,-0.0052298585410386345
2013-12-31,0.01963511843231669
2014-01-02,-0.02336679701397426
2014-01-03,-0.0217803834540633
2014-01-06,-0.010626596061097615
2014-01-07,0.02591437332478419
2014-01-08,0.007478217683633881
2014-01-09,-0.010309488737844208
2014-01-10,0.010000074072398446
2014-01-13,-0.04447207761169358
2014-01-14,0.05724946584520896
2014-01-15,0.02335774300243365
2014-01-16,0.0020756444520366735
2014-01-17,-0.017760454280070115
2014-01-21,0.022379149505247664
2014-01-22,0.009278728229030975
2014-01-23,-0.01202240341032923
2014-01-24,-0.059254357203563646
2014-01-27,-0.029083481288221358
2014-01-28,-0.0003485119783210866
2014-01-29,-0.03153291484062204
2014-01-30,0.05270774621067864
2014-01-31,-0.007006605735644378
2014-02-03,-0.06625329413342973
2014-02-04,0.019535341089233826
2014-02-05,-0.009219095884372863
2014-02-06,0.03831396045155455
2014-02-07,0.053066523958209544
2014-02-10,0.01835442803294618
2014-02-11,0.03424576380936939
2014-02-12,0.0047527431748894955
2014-02-13,0.025701466049601995
2014-02-14,0.002921318292774311
2014-02-18,0.015634496364167028
2014-02-19,-0.021883984499312614
2014-02-20,0.01450435066578426
2014-02-21,-0.005171623982370588
2014-02-24,0.01758221093952006
2014-02-25,-0.003605776171721642
2014-02-26,-0.003317897566093242
2014-02-27,0.019667456455389143
2014-02-28,-0.005044752193278379
2014-03-03,-0.021920623091651548
2014-03-04,0.04024986400031283
2014-03-05,0.00820778995803817
2014-03-06,-0.00377962097100748
2014-03-07,-0.014299983094522628
2014-03-10,0.0020718689488432585
2014-03-11,-0.012409415049869366
2014-03-12,0.011219076049877375
2014-03-13,-0.04245511876656427
2014-03-14,-0.02054734592645191
2014-03-17,0.02665678697608742
2014-03-18,0.03595031950405847
2014-03-19,-0.0164614921734898
2014-03-20,0.007840681510178582
2014-03-21,-0.03665520244375209
2014-03-24,-0.025159087025527826
2014-03-25,0.009240543959440517
2014-03-26,-0.03804316602417612
2014-03-27,-0.01772224728774907
2014-03-28,0.006514954727716571
2014-03-31,0.019917066136063477
2014-04-01,0.05419055413719032
2014-04-02,0.007872901016334533
2014-04-03,-0.023586907258382417
2014-04-04,-0.07937290624805393
2014-04-07,-0.029987605535102824
2014-04-08,0.027929240256050702
2014-04-09,0.051264162203574326
2014-04-10,-0.09232784354046375
2014-04-11,-0.034921490238847386
2014-04-14,0.022453870745027915
2014-04-15,0.009981512608889354
2014-04-16,0.03881399988236467
2014-04-17,0.0005191373862756254
2014-04-21,0.022648583989749227
2014-04-22,0.024513897723953404
2014-04-23,-0.027227501253948128
2014-04-24,0.029516474112109448
2014-04-25,-0.04827861451565718
2014-04-28,0.010734247974084177
2014-04-29,0.022096933600768365
2014-04-30,0.00888198241378535
2014-05-01,0.00897029558557616
2014-05-02,-0.004939070688206093
2014-05-05,0.014228562854437188
2014-05-06,-0.03866252676311288
2014-05-07,-0.008992910053675529
2014-05-08,-0.0034248871637329037
2014-05-09,0.011684098305963175
2014-05-12,0.048742490880526734
2014-05-13,0.0021057023684531995
