Date,cumulative
2005-01-03,0.996818274170703
2005-01-04,0.9896370888927933
2005-01-05,0.9882651859252204
2005-01-06,0.9882302568092802
2005-01-07,0.9878701259628708
2005-01-10,0.9882783947326699
2005-01-11,0.9877212144908638
2005-01-12,0.989707706521404
2005-01-13,0.9884866887147591
2005-01-14,0.9907798180475706
2005-01-18,0.9906452239156617
2005-01-19,0.9880498306178083
2005-01-20,0.9863252117485056
2005-01-21,0.9873797012928428
2005-01-24,0.9873263634456639
2005-01-25,0.9889172965462123
2005-01-26,0.9915720002167084
2005-01-27,0.9917853859918236
2005-01-28,0.9919788730145713
2005-01-31,0.9947718062616434
2005-02-01,0.9977642909055824
2005-02-02,0.9991309083145181
2005-02-03,0.998182246245764
2005-02-04,1.0059523779860042
2005-02-07,1.0072809033295471
2005-02-08,1.0084753771255435
2005-02-09,1.005804609162388
2005-02-10,1.008502173074965
2005-02-11,1.0147885273708623
2005-02-14,1.0184257989844208
2005-02-15,1.020188858462646
2005-02-16,1.0186496130330949
2005-02-17,1.0164377578753458
2005-02-18,1.023125170244267
2005-02-22,1.0183014611745707
2005-02-23,1.0224182388936551
2005-02-24,1.034133921184313
2005-02-25,1.0502421137528473
2005-02-28,1.0473751796695334
2005-03-01,1.0506800153865332
2005-03-02,1.0378828642089335
2005-03-03,1.0393031364833019
2005-03-04,1.0493449938662631
2005-03-07,1.0524838007320876
2005-03-08,1.0477968039327745
2005-03-09,1.042272888927546
2005-03-10,1.0387864328821304
2005-03-11,1.0352059239680376
2005-03-14,1.0326452446602588
2005-03-15,1.0215401089198228
2005-03-16,1.0186590215358868
2005-03-17,1.0215773182705383
2005-03-18,1.0199544451007658
2005-03-21,1.0157452019797168
2005-03-22,1.010220040646296
2005-03-23,1.0095336041569025
2005-03-24,1.0097367575651297
2005-03-28,1.009892868248954
2005-03-29,1.0087519821249002
2005-03-30,1.0111481756517042
2005-03-31,1.0110729154264415
2005-04-01,1.0111932313682332
2005-04-04,1.0108340724320186
2005-04-05,1.0112297137507031
2005-04-06,1.011964080767578
2005-04-07,1.0120604701813438
2005-04-08,1.0115625804990502
2005-04-11,1.0116413706255254
2005-04-12,1.0127515271145098
2005-04-13,1.011062785891729
2005-04-14,1.008351894527772
2005-04-15,1.0076941615008819
2005-04-18,1.0083496870200201
2005-04-19,1.0103181636568428
2005-04-20,1.0092470277326118
2005-04-21,1.0097107291038643
2005-04-22,1.0094153055864357
2005-04-25,1.0108559468139906
2005-04-26,1.0093828774552511
2005-04-27,1.0083326000901276
2005-04-28,1.0062795572197865
2005-04-29,1.0080140239731326
2005-05-02,1.0078338272460043
2005-05-03,1.0079654630905004
2005-05-04,1.0093605908409173
2005-05-05,1.0100198832719067
2005-05-06,1.0088106298515003
2005-05-09,1.0093301991489583
2005-05-10,1.0076516698129696
2005-05-11,1.0084539354406457
2005-05-12,1.0066656109421053
2005-05-13,1.0062956687567264
2005-05-16,1.0070824843312645
2005-05-17,1.0076655803753038
2005-05-18,1.0101230159397026
2005-05-19,1.0102939868016207
2005-05-20,1.0095525561972338
2005-05-23,1.010625553658296
2005-05-24,1.0105796224054604
2005-05-25,1.0081938914515989
2005-05-26,1.0091826781343378
2005-05-27,1.0101203399327887
2005-05-31,1.0107703079274677
2005-06-01,1.0152610724246554
2005-06-02,1.0171010418257558
2005-06-03,1.012960608181505
2005-06-06,1.0143480691278026
2005-06-07,1.0154320637108676
2005-06-08,1.0140375248062543
2005-06-09,1.0149631026892474
2005-06-10,1.0119758853421983
2005-06-13,1.0120968981271279
2005-06-14,1.0120547441378887
2005-06-15,1.0136483911746046
2005-06-16,1.0160988784516176
2005-06-17,1.0188709766694815
2005-06-20,1.0173383076102545
2005-06-21,1.017584851399896
2005-06-22,1.0201579204526308
2005-06-23,1.0154364476286781
2005-06-24,1.0130841595024842
2005-06-27,1.0157145001994528
2005-06-28,1.018875476556223
2005-06-29,1.0179204254090233
2005-06-30,1.0182510020098658
2005-07-01,1.0178076199523831
2005-07-05,1.0225628277087817
2005-07-06,1.0184095314016501
2005-07-07,1.0205905518366107
2005-07-08,1.0310619324492807
2005-07-11,1.04219485100395
2005-07-12,1.045031431591719
2005-07-13,1.0419940812618105
2005-07-14,1.038538202141838
2005-07-15,1.0375816106246227
2005-07-18,1.033457021947194
2005-07-19,1.0421591485358932
2005-07-20,1.047772889314658
2005-07-21,1.0416114877484084
2005-07-22,1.046759057370639
2005-07-25,1.0408205443602478
2005-07-26,1.0432960786117917
2005-07-27,1.0467531910049805
2005-07-28,1.0539598977063853
2005-07-29,1.0508348260155773
2005-08-01,1.054577457440986
2005-08-02,1.0630582681768987
2005-08-03,1.0626241568207309
2005-08-04,1.0538967244793167
2005-08-05,1.04412240206868
2005-08-08,1.0424335375236873
2005-08-09,1.0480600905689845
2005-08-10,1.0497214269273372
2005-08-11,1.0520756272004408
2005-08-12,1.0473726811856807
2005-08-15,1.050687390431372
2005-08-16,1.0429137195844458
2005-08-17,1.0423161559313208
2005-08-18,1.039004102677005
2005-08-19,1.0391545904413684
2005-08-22,1.0409817482047037
2005-08-23,1.039611768635889
2005-08-24,1.036340884913818
2005-08-25,1.0379203393345258
2005-08-26,1.0361173478119505
2005-08-29,1.0378582253662747
2005-08-30,1.0361659789610145
2005-08-31,1.0401756376680216
2005-09-01,1.0415746641600412
2005-09-02,1.0419038148550668
2005-09-06,1.045963080379926
2005-09-07,1.0460188102268748
2005-09-08,1.044268536600934
2005-09-09,1.0483187709165922
2005-09-12,1.0472700995672126
2005-09-13,1.0444510907180973
2005-09-14,1.0429183241050142
2005-09-15,1.0432019896557847
2005-09-16,1.0468310383713268
2005-09-19,1.0453167828274479
2005-09-20,1.0431961907430907
2005-09-21,1.0423419868446102
2005-09-22,1.0415079597159855
2005-09-23,1.0410538195517123
2005-09-26,1.043701842632995
2005-09-27,1.0420607479359336
2005-09-28,1.0449016340495132
2005-09-29,1.0505857450139071
2005-09-30,1.0501954917705936
2005-10-03,1.0499816083916553
2005-10-04,1.0454734873110079
2005-10-05,1.0380861722079597
2005-10-06,1.0348584207646956
2005-10-07,1.0365581558433687
2005-10-10,1.03468080456949
2005-10-11,1.0345914626721564
2005-10-12,1.0311729728532075
2005-10-13,1.030773003158575
2005-10-14,1.0326746300049767
2005-10-17,1.033081892399135
2005-10-18,1.030413419349672
2005-10-19,1.0331933251378922
2005-10-20,1.028893320633735
2005-10-21,1.0299001421136011
2005-10-24,1.0326818065164023
2005-10-25,1.0316579924853795
2005-10-26,1.0308850279539807
2005-10-27,1.0285372439359506
2005-10-28,1.030933960418445
2005-10-31,1.0312525447194518
2005-11-01,1.0314417771770277
2005-11-02,1.032958229487761
2005-11-03,1.0331900174792377
2005-11-04,1.0320294834755612
2005-11-07,1.0329205834820154
2005-11-08,1.0325937235139824
2005-11-09,1.033952103728933
2005-11-10,1.0358702028261535
2005-11-11,1.0375047033041183
2005-11-14,1.0363944375675767
2005-11-15,1.0347116212058485
2005-11-16,1.0367858978210882
2005-11-17,1.042228651304295
2005-11-18,1.0437264436274913
2005-11-21,1.0458944743139782
2005-11-22,1.049915036890009
2005-11-23,1.053190894529497
2005-11-25,1.054659545243122
2005-11-28,1.0480793054530029
2005-11-29,1.0446938246207156
2005-11-30,1.04332083673025
2005-12-01,1.057233710883755
2005-12-02,1.0570166661157334
2005-12-05,1.0544521933032207
2005-12-06,1.0568977798370272
2005-12-07,1.0521282510474383
2005-12-08,1.0505604630123362
2005-12-09,1.0542844459539926
2005-12-12,1.0564891445624842
2005-12-13,1.0612158750569207
2005-12-14,1.0599718841067882
2005-12-15,1.0569927165402895
2005-12-16,1.0550154681700263
2005-12-19,1.048831161250042
2005-12-20,1.0500585828871902
2005-12-21,1.0537062725278177
2005-12-22,1.0562598932340654
2005-12-23,1.057588762495215
2005-12-27,1.052439584607752
2005-12-28,1.0546151492418605
2005-12-29,1.053497552964702
2005-12-30,1.0518324615722892
2006-01-03,1.0616063954802109
2006-01-04,1.0647357912010786
2006-01-05,1.0648399708576626
2006-01-06,1.073286223579158
2006-01-09,1.0772995918506916
2006-01-10,1.073200588268139
2006-01-11,1.077829204548298
2006-01-12,1.0736527410872836
2006-01-13,1.071773868691281
2006-01-17,1.0650023112006548
2006-01-18,1.0622973523124324
2006-01-19,1.07195198206906
2006-01-20,1.0596961175714752
2006-01-23,1.065040388370977
2006-01-24,1.071015529180993
2006-01-25,1.0703574337254291
2006-01-26,1.0764979809049582
2006-01-27,1.0806697105064218
2006-01-30,1.0800855159934806
2006-01-31,1.0810266273298919
2006-02-01,1.0818101345860371
2006-02-02,1.0742022119872923
2006-02-03,1.0705813761109455
2006-02-06,1.0727039484620813
2006-02-07,1.0669402562281018
2006-02-08,1.0684414806190217
2006-02-09,1.069006831829903
2006-02-10,1.068701204711816
2006-02-13,1.0660934675765723
2006-02-14,1.0702919890500149
2006-02-15,1.071593973451949
2006-02-16,1.0766200378487676
2006-02-17,1.0761001357193576
2006-02-21,1.0741518925282234
2006-02-22,1.077331450157102
2006-02-23,1.0754184718718485
2006-02-24,1.0755308170103133
2006-02-27,1.0776618833553724
2006-02-28,1.0738777923546998
2006-03-01,1.0780744231673698
2006-03-02,1.077506887694701
2006-03-03,1.0755442757511637
2006-03-06,1.0748923353771722
2006-03-07,1.0709779440432494
2006-03-08,1.0711862697675572
2006-03-09,1.0719032178098802
2006-03-10,1.0751459745621634
2006-03-13,1.0746974322929055
2006-03-14,1.0798729782114798
2006-03-15,1.0856465312009782
2006-03-16,1.0869858486446498
2006-03-17,1.090289513766052
2006-03-20,1.0869358189581615
2006-03-21,1.0817221220536088
2006-03-22,1.0848319515133793
2006-03-23,1.0836110925154074
2006-03-24,1.0854945060685919
2006-03-27,1.0840756514370435
2006-03-28,1.08270905511467
2006-03-29,1.0884799523178323
2006-03-30,1.0873529413683993
2006-03-31,1.087150032905487
2006-04-03,1.0869879157765037
2006-04-04,1.0886194177913375
2006-04-05,1.0913038753560151
2006-04-06,1.090382205302609
2006-04-07,1.0832344818865003
2006-04-10,1.0829102726376578
2006-04-11,1.0790286059248129
2006-04-12,1.0800990345684724
2006-04-13,1.0804685752537013
2006-04-17,1.080786742916434
2006-04-18,1.0898172971011704
2006-04-19,1.0926535685133827
2006-04-20,1.090516315525225
2006-04-21,1.0916026476747727
2006-04-24,1.0890967592883116
