Date,ret,raw_ret,thr_ret,vt_scale,dd_mult
2010-05-21,0.01853406518910305,0.031437450005130804,0.031437450005130804,0.5895537069984419,1.0
2010-05-24,-0.008358097785261113,-0.014211875709422773,-0.014211875709422773,0.5881065917090395,1.0
2010-05-25,0.019550706065644213,0.0329931520284563,0.0329931520284563,0.5925686048056853,1.0
2010-05-26,-0.0004938822560079552,-0.0008362773249417442,-0.0008362773249417442,0.590572339196641,1.0
2010-05-27,0.009599545202339065,0.0161035216318776,0.0161035216318776,0.5961146525450904,1.0
2010-05-28,-1.5682137712515338e-06,-2.614397459841808e-06,-2.614397459841808e-06,0.5998375516117672,1.0
2010-05-31,0.0018606489887174268,0.0030741015382899817,0.0030741015382899817,0.605265950243284,1.0
2010-06-01,-0.0033095228944419624,-0.005420231290694688,-0.005420231290694688,0.6105870242333874,1.0
2010-06-02,0.007416733068385357,0.012045903492579571,0.012045903492579571,0.6157058350130531,1.0
2010-06-03,-0.0092411206196084,-0.014904911087652349,-0.014904911087652349,0.6200050818997509,1.0
2010-06-04,-0.0011393715652315225,-0.0018423663351510374,-0.0018423663351510374,0.618428345922917,1.0
2010-06-07,-0.008865715767358081,-0.014336434642031678,-0.014336434642031678,0.61840450493636,1.0
2010-06-08,-0.007187235481133195,-0.011648499322937761,-0.011648499322937761,0.6170095633675642,1.0
2010-06-09,-0.00969552558595785,-0.015736116656878085,-0.015736116656878085,0.6161320354548873,1.0
2010-06-10,0.007447793296563023,0.012118832802319386,0.012118832802319386,0.6145635819926167,1.0
2010-06-11,0.026870882257686485,0.04380149917394391,0.04380149917394391,0.6134694648458768,1.0
2010-06-14,0.0021254228946582824,0.003537548462585384,0.003537548462585384,0.6008180289648773,1.0
2010-06-15,0.0228800929436894,0.03808585723185828,0.03808585723185828,0.6007503731477133,1.0
2010-06-16,0.022993936445034585,0.038839374472503435,0.038839374472503435,0.5920264359899328,1.0
2010-06-17,0.006885411081038788,0.011797569589855318,0.011797569589855318,0.5836296220672031,1.0
2010-06-18,0.0036718760719348644,0.006297705096526503,0.006297705096526503,0.5830498595369425,1.0
2010-06-21,-0.019277416862719176,-0.0330685609419046,-0.0330685609419046,0.582953001692032,1.0
2010-06-22,-0.004457599608883423,-0.007737351533640852,-0.007737351533640852,0.5761143964446289,1.0
2010-06-23,-0.004186312308095863,-0.007272066451736146,-0.007272066451736146,0.5756702494235894,1.0
2010-06-24,-0.006554799610361303,-0.011394048358932941,-0.011394048358932941,0.5752827620063887,1.0
2010-06-25,0.0017991431781528694,0.003132017064849446,0.003132017064849446,0.5744359436430315,1.0
2010-06-28,-0.02344917724881136,-0.04082283986180441,-0.04082283986180441,0.5744131796855075,1.0
2010-06-29,-0.030414125031885487,-0.05381886983161505,-0.05381886983161505,0.5651200987133919,1.0
2010-06-30,-0.011411109286393814,-0.020728532142350188,-0.020728532142350188,0.5505025251199495,1.0
2010-07-01,-0.0186307022891799,-0.033961850828352985,-0.033961850828352985,0.5485773547307997,1.0
2010-07-02,-1.6589807675008044e-05,-3.0524723276195346e-05,-3.0524723276195346e-05,0.5434875698920939,1.0
2010-07-05,0.008522463435272451,0.015503621468417357,0.015503621468417357,0.5497079151883113,1.0
2010-07-06,-0.007414467644339347,-0.013524293954957531,-0.013524293954957531,0.5482332511429525,1.0
2010-07-07,0.036858555086948866,0.06609653343309806,0.06609653343309806,0.5576473253965211,1.0
2010-07-08,-0.0025420759723800653,-0.0047386598616863595,-0.0047386598616863595,0.5364546193605485,1.0
2010-07-09,0.010966803653602667,0.02042251532577016,0.02042251532577016,0.5369957362580211,1.0
2010-07-12,0.016844835034565336,0.030777871580786487,0.030777871580786487,0.5473034413815983,1.0
2010-07-13,0.0060841587108665125,0.011108443865498335,0.011108443865498335,0.5477057618991327,1.0
2010-07-14,0.01072099986346142,0.019400855246223557,0.019400855246223557,0.5526044974511265,1.0
2010-07-15,-0.005267598588653316,-0.00945822020211897,-0.00945822020211897,0.5569333845148996,1.0
2010-07-16,-0.029819995851628076,-0.05264963700270965,-0.05264963700270965,0.5663855925558113,1.0
2010-07-19,-0.011420254368570816,-0.02040056362839061,-0.02040056362839061,0.5598009239645578,1.0
2010-07-20,0.05642152330820324,0.1010075651995106,0.1010075651995106,0.558587103815038,1.0
2010-07-21,-0.014445514698199971,-0.028057281884322167,-0.028057281884322167,0.514857952304775,1.0
2010-07-22,0.0074298361118322305,0.014513448893167205,0.014513448893167205,0.511927672500375,1.0
2010-07-23,0.008116039641440727,0.01520965922446358,0.01520965922446358,0.5336108798799841,1.0
2010-07-26,0.0049173681008667395,0.009073076133851004,0.009073076133851004,0.5419736402872657,1.0
2010-07-27,-0.01577227837072492,-0.029015619936357512,-0.029015619936357512,0.5435788863143243,1.0
2010-07-28,0.002490233346787626,0.004172242381759874,0.004172242381759874,0.5968573057199118,1.0
2010-07-29,-0.013286404371900873,-0.022197470963011508,-0.022197470963011508,0.5985548711400733,1.0
2010-07-30,0.042106579799128636,0.0674492586303579,0.0674492586303579,0.624270461294249,1.0
2010-08-02,0.009203476417817155,0.015429569056487787,0.015429569056487787,0.5964830504418592,1.0
2010-08-03,0.010877827007323976,0.01824847428329741,0.01824847428329741,0.5960951495698634,1.0
2010-08-04,-0.0008455135006809548,-0.0014139087399670143,-0.0014139087399670143,0.5979972234280695,1.0
2010-08-05,-0.001468809798988179,-0.002453228659949423,-0.002453228659949423,0.5987251914048896,1.0
2010-08-06,0.02784460609186291,0.0464127001855838,0.0464127001855838,0.5999350604581221,1.0
2010-08-09,-0.015872631500409424,-0.02688717187768346,-0.02688717187768346,0.5903421740530405,1.0
2010-08-10,-0.008899109966995219,-0.015203395791098931,-0.015203395791098931,0.5853369924241099,1.0
2010-08-11,-0.04019312027432963,-0.06828279533072888,-0.06828279533072888,0.5886273413332533,1.0
2010-08-12,0.013487534103555179,0.023787242279038858,0.023787242279038858,0.567007051315078,1.0
2010-08-13,0.009539683429924685,0.01667654458373933,0.01667654458373933,0.5720419708064985,1.0
2010-08-16,0.021872106999280366,0.03799979595576497,0.03799979595576497,0.5755848537908304,1.0
2010-08-17,0.004752969610356294,0.008334337387381837,0.008334337387381837,0.5702876412889496,1.0
2010-08-18,0.00021793765414406517,0.00037895360471362197,0.00037895360471362197,0.575103789575408,1.0
2010-08-19,-0.012501588287671159,-0.02173645921990362,-0.02173645921990362,0.575143732527684,1.0
2010-08-20,0.009569453820467415,0.016702084081241568,0.016702084081241568,0.5729496854356668,1.0
2010-08-23,-0.03841761170866828,-0.06718384491362019,-0.06718384491362019,0.5718281196627357,1.0
2010-08-24,-0.0003756405326234408,-0.0006861875815365988,-0.0006861875815365988,0.5474312603883891,1.0
2010-08-25,0.022956145257433058,0.04191930674772357,0.04191930674772357,0.5476270253128577,1.0
2010-08-26,-0.014664300327278081,-0.02713322201371851,-0.02713322201371851,0.5404555463359212,1.0
2010-08-27,-0.008126438461226019,-0.01510753921342983,-0.01510753921342983,0.5379061636988525,1.0
2010-08-30,-0.00022686113415410275,-0.00042269064857927935,-0.00042269064857927935,0.5367072465800079,1.0
2010-08-31,0.021933743249330045,0.04078217608378826,0.04078217608378826,0.5378267016518805,1.0
2010-09-01,0.01971932499738494,0.03707108666890064,0.03707108666890064,0.5319327478449049,1.0
2010-09-02,0.012643758903002103,0.02393045269355935,0.02393045269355935,0.5283543552189068,1.0
2010-09-03,-2.5374452154222237e-06,-4.816053708380063e-06,-4.816053708380063e-06,0.5268722836306831,1.0
2010-09-06,0.020416267452791306,0.03822957342765155,0.03822957342765155,0.5340438205890147,1.0
2010-09-07,-0.0001033313782860561,-0.00019547300612626024,-0.00019547300612626024,0.528622239631963,1.0
2010-09-08,0.019627590173204253,0.03675843940815327,0.03675843940815327,0.5339614654274665,1.0
2010-09-09,-0.018323221819385574,-0.034273773266277806,-0.034273773266277806,0.5346134981120948,1.0
2010-09-10,0.015877967342219773,0.03000925452092945,0.03000925452092945,0.5291023584456572,1.0
2010-09-13,0.023679234859224355,0.045031339136639474,0.045031339136639474,0.5258390115242629,1.0
2010-09-14,0.009839877477488795,0.018783281954054615,0.018783281954054615,0.5238635879266419,1.0
2010-09-15,0.012314776464237532,0.02352419262346484,0.02352419262346484,0.523494117794029,1.0
2010-09-16,0.02179104755781954,0.04170391031369081,0.04170391031369081,0.5225180898843877,1.0
2010-09-17,0.002931837272276252,0.00565895937923238,0.00565895937923238,0.5180877040813724,1.0
2010-09-20,0.025751040227509618,0.04970182068381455,0.04970182068381455,0.518110601849551,1.0
2010-09-21,0.009145198871210618,0.017604665645425274,0.017604665645425274,0.519475862558462,1.0
2010-09-22,-0.0074309625568027594,-0.013882714287439661,-0.013882714287439661,0.5352672685575541,1.0
2010-09-23,0.029629742669358753,0.05519201483174472,0.05519201483174472,0.5368483603957261,1.0
2010-09-24,0.0182734519726229,0.03411671168025585,0.03411671168025585,0.5356158630961546,1.0
2010-09-27,-0.0037988195476018993,-0.007120590672337536,-0.007120590672337536,0.5334978125283572,1.0
2010-09-28,0.0014366482229554965,0.0026989908888339275,0.0026989908888339275,0.5322908754153617,1.0
2010-09-29,0.007222104643814166,0.013510961765214095,0.013510961765214095,0.5345366798689719,1.0
2010-09-30,-0.0037634583428137985,-0.006852443417390861,-0.006852443417390861,0.5492140705988893,1.0
2010-10-01,-0.01862573215480213,-0.03393266923774579,-0.03393266923774579,0.5489026526119367,1.0
2010-10-04,0.01618268542621322,0.029922178610459704,0.029922178610459704,0.5408257746498559,1.0
2010-10-05,0.03486532701815163,0.06444614518279745,0.06444614518279745,0.5409994177193734,1.0
2010-10-06,0.0032681963398529397,0.006198523605227316,0.006198523605227316,0.5272539959510385,1.0
2010-10-07,-0.00862592136032337,-0.016347549917750583,-0.016347549917750583,0.5276583588196985,1.0
2010-10-08,0.011556385779005229,0.021955281417535423,0.021955281417535423,0.5263601754507815,1.0
2010-10-11,0.0013362018414803858,0.002460571474858114,0.002460571474858114,0.5430453271256573,1.0
2010-10-12,0.021298107266810737,0.03891780677999597,0.03891780677999597,0.5472586722887508,1.0
2010-10-13,0.01440015416591807,0.024537750262049792,0.024537750262049792,0.5868571491735092,1.0
2010-10-14,0.0080504287685146,0.013544986021490804,0.013544986021490804,0.5943475139613724,1.0
2010-10-15,0.016005675869233602,0.026927906280694417,0.026927906280694417,0.5943899129175388,1.0
2010-10-18,-0.04184877639263796,-0.07058550786844862,-0.07058550786844862,0.5928805735963849,1.0
2010-10-19,0.00864975813897151,0.015534124745929133,0.015534124745929133,0.5568230125896384,1.0
2010-10-20,0.020675109067551094,0.03663308227101993,0.03663308227101993,0.5643835513100399,1.0
2010-10-21,-0.018895333181133005,-0.033683003867914216,-0.033683003867914216,0.5609752994486438,1.0
2010-10-22,0.030069501260793503,0.05403696789110719,0.05403696789110719,0.5564616675270933,1.0
2010-10-25,-0.02231113046473209,-0.039599552874373264,-0.039599552874373264,0.5634187470629416,1.0
2010-10-26,-0.0016038821121895648,-0.0029095894966893157,-0.0029095894966893157,0.5512399993244911,1.0
2010-10-27,0.023543040165860774,0.0427323306459547,0.0427323306459547,0.5509421042563589,1.0
2010-10-28,0.003980905521739775,0.00728980549985367,0.00728980549985367,0.5460921449577338,1.0
2010-10-29,0.014449959057100515,0.026427632970401155,0.026427632970401155,0.5467746231107573,1.0
2010-11-01,0.006318646533423589,0.011447453023528793,0.011447453023528793,0.5519696407957656,1.0
2010-11-02,0.011688636773663106,0.020920617383127307,0.020920617383127307,0.558713758757909,1.0
2010-11-03,0.046518883046006376,0.08284291051223319,0.08284291051223319,0.5615312494258281,1.0
2010-11-04,0.005160349622279419,0.009068018352358494,0.009068018352358494,0.5690713694836389,1.0
2010-11-05,-0.004731952417982654,-0.008307558857472879,-0.008307558857472879,0.5695960148059778,1.0
2010-11-08,0.02249691189366744,0.039657539404413765,0.039657539404413765,0.5672795698253432,1.0
2010-11-09,-0.03200409598188136,-0.056463017745898736,-0.056463017745898736,0.5668151873481119,1.0
2010-11-10,-0.018043707567689807,-0.03320725285814066,-0.03320725285814066,0.5433664640905833,1.0
2010-11-11,0.00028837907790577527,0.0005391923176449798,0.0005391923176449798,0.5348352869071339,1.0
2010-11-12,-0.03153046525066651,-0.05847262771187895,-0.05847262771187895,0.5392346211295882,1.0
2010-11-15,-0.03710183439124435,-0.07153583256767604,-0.07153583256767604,0.5186468523469603,1.0
2010-11-16,-0.01565984944906464,-0.030357697746137516,-0.030357697746137516,0.5158444352407152,1.0
2010-11-17,0.019006121588811205,0.03727340434439506,0.03727340434439506,0.5099110726028766,1.0
2010-11-18,0.005187631566679112,0.010151901522407197,0.010151901522407197,0.5110009740765327,1.0
2010-11-19,0.0034256793428762097,0.00663368453911301,0.00663368453911301,0.5164067303288222,1.0
2010-11-22,0.016251397253845598,0.03131482973156535,0.03131482973156535,0.5189680861481482,1.0
2010-11-23,0.0016432367765117058,0.0031738681347044497,0.0031738681347044497,0.5177394607368349,1.0
2010-11-24,-9.22408235585071e-06,-1.769649656245001e-05,-1.769649656245001e-05,0.5212377672212919,1.0
2010-11-25,-0.0021129468955095165,-0.004033325833411504,-0.004033325833411504,0.5238721052502532,1.0
2010-11-26,0.0030137499339078122,0.005751645189316592,0.005751645189316592,0.5239805020493458,1.0
2010-11-29,-0.00924289574341923,-0.017629264232182345,-0.017629264232182345,0.5242927680751565,1.0
2010-11-30,0.011891478113402857,0.022652113950344437,0.022652113950344437,0.5249610760156909,1.0
2010-12-01,0.009658665914576989,0.018416580288433355,0.018416580288433355,0.5244549076596577,1.0
2010-12-02,0.01602429688221842,0.030382667094981025,0.030382667094981025,0.5274157410909297,1.0
2010-12-03,0.01622559278123058,0.030406301346273427,0.030406301346273427,0.5336259940480783,1.0
2010-12-06,0.018702269163078097,0.03505231225372365,0.03505231225372365,0.5335530799709606,1.0
2010-12-07,-0.04270157205211582,-0.0796245457001724,-0.0796245457001724,0.536286539240165,1.0
2010-12-08,0.013134711183286496,0.02602826900975047,0.02602826900975047,0.5046325277476612,1.0
2010-12-09,-0.010715669730801127,-0.021248068087769544,-0.021248068087769544,0.5043126596986528,1.0
2010-12-10,0.014131211221392053,0.027943416701928056,0.027943416701928056,0.5057080661298309,1.0
2010-12-13,-0.00980127139857293,-0.019444920883815383,-0.019444920883815383,0.5040530356043174,1.0
2010-12-14,-0.010087324442755523,-0.019835162300301114,-0.019835162300301114,0.5085576961778825,1.0
2010-12-15,-0.01562883524272128,-0.030849808693602116,-0.030849808693602116,0.5066104428051936,1.0
2010-12-16,0.02372079217227904,0.047150943004780344,0.047150943004780344,0.5030820310396366,1.0
2010-12-17,0.01640167301835571,0.03242244114926501,0.03242244114926501,0.505874093281453,1.0
2010-12-20,0.004708365015672562,0.00930068216142473,0.00930068216142473,0.5062386751802846,1.0
2010-12-21,0.0053845416091695365,0.010625972145075154,0.010625972145075154,0.5067340226056515,1.0
2010-12-22,-0.012183731486568799,-0.02404767605651916,-0.02404767605651916,0.5066490191373761,1.0
2010-12-23,-2.164025710619761e-05,-4.2959756595020494e-05,-4.2959756595020494e-05,0.5037332336446699,1.0
2010-12-24,-0.009706664657678258,-0.01925345148586409,-0.01925345148586409,0.5041519264639331,1.0
2010-12-27,0.025398037540073703,0.050029378001653364,0.050029378001653364,0.5076624686246219,1.0
2010-12-28,-0.006474374467242374,-0.012887175106686759,-0.012887175106686759,0.5023889575212662,1.0
2010-12-29,0.0042367399651081755,0.008227823305532022,0.008227823305532022,0.5149284091042136,1.0
2010-12-30,-0.00823867434973255,-0.016001211724510595,-0.016001211724510595,0.5148781537033585,1.0
2010-12-31,0.02133112503684998,0.04142493540569117,0.04142493540569117,0.5149344187974135,1.0
2011-01-03,0.024297850981804942,0.04757559431671856,0.04757559431671856,0.5107209133332135,1.0
2011-01-04,-0.0375331019590989,-0.07450581660528378,-0.07450581660528378,0.5037606950601107,1.0
2011-01-05,0.03594123314607064,0.07188246629214128,0.07188246629214128,0.5,1.0
2011-01-06,0.009254126613283314,0.01850825322656663,0.01850825322656663,0.5,1.0
2011-01-07,-0.006843112654314095,-0.01368622530862819,-0.01368622530862819,0.5,1.0
2011-01-10,0.030853650571014905,0.06170730114202981,0.06170730114202981,0.5,1.0
2011-01-11,0.0016249099957737524,0.003249819991547505,0.003249819991547505,0.5,1.0
2011-01-12,0.013140742568261018,0.026281485136522037,0.026281485136522037,0.5,1.0
2011-01-13,-0.005413165998147286,-0.010826331996294573,-0.010826331996294573,0.5,1.0
2011-01-14,-2.979032864718033e-05,-5.958065729436066e-05,-5.958065729436066e-05,0.5,1.0
2011-01-17,-0.006780555403071004,-0.013561110806142009,-0.013561110806142009,0.5,1.0
2011-01-18,0.03870187976624956,0.07729066089395602,0.07729066089395602,0.500731644918254,1.0
2011-01-19,-0.05858147047970162,-0.11716294095940324,-0.11716294095940324,0.5,1.0
2011-01-20,-0.004945674185863625,-0.00989134837172725,-0.00989134837172725,0.5,1.0
2011-01-21,-0.02203722939979078,-0.04407445879958156,-0.04407445879958156,0.5,1.0
2011-01-24,0.012223805033699537,0.024447610067399074,0.024447610067399074,0.5,1.0
2011-01-25,0.02015241431880547,0.04030482863761094,0.04030482863761094,0.5,1.0
2011-01-26,0.016581366887666427,0.03316273377533285,0.03316273377533285,0.5,1.0
2011-01-27,-0.0018374765430419979,-0.0036749530860839957,-0.0036749530860839957,0.5,1.0
2011-01-28,-0.04642599678503881,-0.09285199357007762,-0.09285199357007762,0.5,1.0
2011-01-31,0.02201238406980051,0.04402476813960102,0.04402476813960102,0.5,1.0
2011-02-01,0.01808471220637004,0.03616942441274008,0.03616942441274008,0.5,1.0
2011-02-02,-0.013230518687133739,-0.026461037374267478,-0.026461037374267478,0.5,1.0
2011-02-03,0.010669121391747794,0.021338242783495588,0.021338242783495588,0.5,1.0
2011-02-04,0.006761107542135464,0.013522215084270928,0.013522215084270928,0.5,1.0
2011-02-07,0.011871245924241654,0.02374249184848331,0.02374249184848331,0.5,1.0
2011-02-08,0.006388008449193804,0.012776016898387609,0.012776016898387609,0.5,1.0
2011-02-09,-0.011588400474704818,-0.023176800949409635,-0.023176800949409635,0.5,1.0
2011-02-10,0.012926324084407257,0.025852648168814513,0.025852648168814513,0.5,1.0
2011-02-11,0.01981566568117781,0.03963133136235562,0.03963133136235562,0.5,1.0
2011-02-14,0.00397569490169621,0.00795138980339242,0.00795138980339242,0.5,1.0
2011-02-15,0.009265350063961359,0.018530700127922718,0.018530700127922718,0.5,1.0
2011-02-16,0.0029196874705548523,0.0058393749411097045,0.0058393749411097045,0.5,1.0
2011-02-17,0.009668595300081198,0.019337190600162396,0.019337190600162396,0.5,1.0
2011-02-18,-1.0861802169499225e-05,-2.172360433899845e-05,-2.172360433899845e-05,0.5,1.0
2011-02-21,-0.022014421746568615,-0.04402884349313723,-0.04402884349313723,0.5,1.0
2011-02-22,-0.029071424672697025,-0.05814284934539405,-0.05814284934539405,0.5,1.0
2011-02-23,-0.008098097135018006,-0.01619619427003601,-0.01619619427003601,0.5,1.0
2011-02-24,0.014673936485757072,0.029347872971514144,0.029347872971514144,0.5,1.0
2011-02-25,0.02647935788701968,0.05295871577403936,0.05295871577403936,0.5,1.0
2011-02-28,0.0026609001061967275,0.005321800212393455,0.005321800212393455,0.5,1.0
2011-03-01,-0.014446107509394615,-0.02889221501878923,-0.02889221501878923,0.5,1.0
2011-03-02,0.008340024838368145,0.01668004967673629,0.01668004967673629,0.5,1.0
2011-03-03,0.01057583702003457,0.02115167404006914,0.02115167404006914,0.5,1.0
2011-03-04,0.0008661963180988238,0.0017323926361976476,0.0017323926361976476,0.5,1.0
2011-03-07,-0.0166852016483514,-0.0333704032967028,-0.0333704032967028,0.5,1.0
2011-03-08,0.002966744294264137,0.005933488588528274,0.005933488588528274,0.5,1.0
2011-03-09,-0.009489162406861746,-0.018978324813723493,-0.018978324813723493,0.5,1.0
2011-03-10,-0.0063854765838540365,-0.012770953167708073,-0.012770953167708073,0.5,1.0
2011-03-11,0.008798219961854007,0.017596439923708015,0.017596439923708015,0.5,1.0
2011-03-14,-0.023287282294127885,-0.04657456458825577,-0.04657456458825577,0.5,1.0
2011-03-15,0.009439770738008295,0.01887954147601659,0.01887954147601659,0.5,1.0
2011-03-16,-0.0012953255864776164,-0.002590651172955233,-0.002590651172955233,0.5,1.0
2011-03-17,0.005911553759095915,0.01182310751819183,0.01182310751819183,0.5,1.0
2011-03-18,0.0032151845771173073,0.006430369154234615,0.006430369154234615,0.5,1.0
2011-03-21,0.00022572452256645564,0.0004514490451329113,0.0004514490451329113,0.5,1.0
2011-03-22,2.156221331322805e-05,4.31244266264561e-05,4.31244266264561e-05,0.5,1.0
2011-03-23,0.01260290836458467,0.02520581672916934,0.02520581672916934,0.5,1.0
2011-03-24,0.011782383209868576,0.023564766419737152,0.023564766419737152,0.5,1.0
2011-03-25,-0.0066817910422415005,-0.013363582084483001,-0.013363582084483001,0.5,1.0
2011-03-28,-0.00774093010936622,-0.01548186021873244,-0.01548186021873244,0.5,1.0
2011-03-29,0.013078062316432541,0.026156124632865083,0.026156124632865083,0.5,1.0
2011-03-30,0.003961771101071625,0.00792354220214325,0.00792354220214325,0.5,1.0
2011-03-31,-0.0020023669590439035,-0.003916522916665323,-0.003916522916665323,0.5112613922220568,1.0
2011-04-01,0.009043061088142233,0.017660395334996103,0.017660395334996103,0.5120531515068844,1.0
2011-04-04,-0.01144163621523288,-0.022335109802737254,-0.022335109802737254,0.5122713215330001,1.0
2011-04-05,0.00940271961365586,0.017941069775888788,0.017941069775888788,0.5240891279678476,1.0
2011-04-06,-0.006409870694218036,-0.012255747101937251,-0.012255747101937251,0.5230093800813527,1.0
2011-04-07,0.0041732516036682805,0.00795285977492933,0.00795285977492933,0.5247485460292004,1.0
2011-04-08,-0.005956360554322088,-0.011340812797504719,-0.011340812797504719,0.5252146085713227,1.0
2011-04-11,-0.0071874715482063214,-0.01370291444916965,-0.01370291444916965,0.5245213764464434,1.0
2011-04-12,0.0017912421161185986,0.0034151208712788297,0.0034151208712788297,0.5245032851349265,1.0
2011-04-13,-0.00016645456364583692,-0.0003020567479419034,-0.0003020567479419034,0.551070501751718,1.0
2011-04-14,0.01063595653703494,0.016723375072944118,0.016723375072944118,0.6359934218208322,1.0
2011-04-15,-0.010347242152216003,-0.01627988885186225,-0.01627988885186225,0.6355843240927525,1.0
2011-04-18,0.022320261525158036,0.03434626128289982,0.03434626128289982,0.6498600048870752,1.0
2011-04-19,0.0502649991461661,0.07784283356500675,0.07784283356500675,0.6457241706674214,1.0
2011-04-20,0.035476890156377575,0.057670513253953656,0.057670513253953656,0.6151651538135985,1.0
2011-04-21,-2.819326968861856e-06,-4.684864942263834e-06,-4.684864942263834e-06,0.601794716306057,1.0
2011-04-22,0.0007336801871311862,0.0012185695603016253,0.0012185695603016253,0.602083139964191,1.0
2011-04-25,0.013358270516535526,0.01980026991407248,0.01980026991407248,0.6746509302401739,1.0
2011-04-26,0.016206257339067928,0.02361152337167503,0.02361152337167503,0.6863706794331346,1.0
2011-04-27,0.025259322492516723,0.03648754269212849,0.03648754269212849,0.6922725025811605,1.0
2011-04-28,0.0021841583068346764,0.0031505544144689313,0.0031505544144689313,0.6932615722502434,1.0
2011-04-29,0.022577483635700817,0.03246595829996589,0.03246595829996589,0.6954202129842734,1.0
2011-05-02,-0.008474359860127737,-0.012295319693145665,-0.012295319693145665,0.6892346089099238,1.0
2011-05-03,-0.008961261975294885,-0.013006102162218534,-0.013006102162218534,0.6890044275775783,1.0
2011-05-04,-0.023078140290034816,-0.03363050201778938,-0.03363050201778938,0.6862264582856145,1.0
2011-05-05,0.015930708824401153,0.023439125365197825,0.023439125365197825,0.6796631092751826,1.0
