Date,orion
2010-07-26,0.0152576080564725
2010-07-27,0.043261303575899024
2010-07-28,-0.028654934741155574
2010-07-29,0.0033194012931791472
2010-07-30,-0.008436647431742633
2010-08-02,0.03751083775362385
2010-08-03,0.012528890403552206
2010-08-04,0.006501492156924055
2010-08-05,-0.005691318629037684
2010-08-06,-0.0031628114558106546
2010-08-09,0.016961674017243994
2010-08-10,-0.016677130623078754
2010-08-11,-0.008667351295191167
2010-08-12,-0.023146795203603538
2010-08-13,0.004703446373660149
2010-08-16,0.0045611400908843565
2010-08-17,0.01598550958164164
2010-08-18,0.00837376520121716
2010-08-19,-0.004848106799133917
2010-08-20,-0.04034937427158719
2010-08-23,0.004204312367524443
2010-08-24,-0.03205686026904786
2010-08-25,0.019622591498944464
2010-08-26,0.040646865906785457
2010-08-27,-0.008919193411498938
2010-08-30,0.005803966816191025
2010-08-31,-0.002806882615663475
2010-09-01,0.03298701084640848
2010-09-02,0.02492056561878514
2010-09-03,0.027836693996313222
2010-09-07,0.003007698381085666
2010-09-08,-0.007406412284524849
2010-09-09,0.008972968952843774
2010-09-10,-0.037663314294696965
2010-09-13,0.01787778454633021
2010-09-14,0.02029532258754735
2010-09-15,-0.006542594813966254
2010-09-16,0.0052152198014909085
2010-09-17,0.01015513065890769
2010-09-20,0.0024032646041077937
2010-09-21,0.02184595418411034
2010-09-22,0.0026008148624342975
2010-09-23,-0.014035469780887072
2010-09-24,0.009389981600447045
2010-09-27,0.01653362578910253
2010-09-28,-0.006499897308559169
2010-09-29,0.0096907647346781
2010-09-30,0.006613755687671308
2010-10-01,0.002244432298454238
2010-10-04,-0.0041594046179021515
2010-10-05,0.0179594378396096
2010-10-06,0.0232227768709668
2010-10-07,0.005818484034904647
2010-10-08,-0.01175268683019115
2010-10-11,0.010858781611738005
2010-10-12,-0.0029932480630785324
2010-10-13,0.020828927082761142
2010-10-14,0.009290523565752842
2010-10-15,0.005548245640198485
2010-10-18,-0.0008354338383936288
2010-10-19,-0.022277357932940542
2010-10-20,0.002559541075769209
2010-10-21,0.023895899530514075
2010-10-22,-0.014119374141368685
2010-10-25,0.020416161783227
2010-10-26,-0.02110153814144687
2010-10-27,-0.004581534554748912
2010-10-28,0.014824122121430916
2010-10-29,-0.000485240846951035
2010-11-01,0.015748691699703055
2010-11-02,0.005370841858969688
2010-11-03,0.006324803001033094
2010-11-04,0.031885983085761266
2010-11-05,0.012163030892004933
2010-11-08,0.00012108764669761796
2010-11-09,0.01643090175170195
2010-11-10,-0.03561657822868208
2010-11-11,-0.006137858260024498
2010-11-12,-0.011681086131843432
2010-11-15,-0.021548323104189138
2010-11-16,-0.02862106824445944
2010-11-17,-0.02151117194582891
2010-11-18,0.016915753613466256
2010-11-19,-0.002183460078510016
2010-11-22,0.0075292581157629795
2010-11-23,0.0032568063245339285
2010-11-24,0.006104577413830289
2010-11-26,-0.006154905743823644
2010-11-29,0.0010796829989816042
2010-11-30,0.001100404954331738
2010-12-01,0.013046289457096377
2010-12-02,0.003995840852364443
2010-12-03,0.016029711852944523
2010-12-06,0.01265632064288591
2010-12-07,0.015117598834904461
2010-12-08,-0.034589798107580796
2010-12-09,0.0009078657869102391
2010-12-10,-0.011815688971346994
2010-12-13,0.011078590154085355
2010-12-14,-0.003243127923520328
2010-12-15,-0.015688372680492058
2010-12-16,-0.01257959791653085
2010-12-17,0.002980127872115129
2010-12-20,0.016129054966652928
2010-12-21,0.010409844090743525
2010-12-22,0.009563424182362473
2010-12-23,-0.006675487796312413
2010-12-27,-8.554030300086946e-05
2010-12-28,0.024447853269438546
2010-12-29,0.006586937515725241
2010-12-30,0.0035775995164925994
2010-12-31,0.0004088814008619823
2011-01-03,0.0167445425630863
2011-01-04,-0.006392796615177748
2011-01-05,-0.03871858171081516
2011-01-06,0.01758155770521691
2011-01-07,-0.0107322606387832
2011-01-10,-0.0029951031588744542
2011-01-11,0.016526913975926566
2011-01-12,0.010135591566836258
2011-01-13,0.009787319217325563
2011-01-14,-0.019719987110166856
2011-01-18,0.011080739493958727
2011-01-19,0.020333910652392095
2011-01-20,-0.043182316467995044
2011-01-21,-7.357276004330005e-05
2011-01-24,-0.00726281992864812
2011-01-25,-0.004532408934468407
2011-01-26,0.01382032933872128
2011-01-27,0.015521541093502289
2011-01-28,-0.013662400529720009
2011-01-31,-0.010353067311334674
2011-02-01,0.03647199421074257
2011-02-02,0.009261470285875525
2011-02-03,-0.0011876046101355064
2011-02-04,0.019866607790483826
2011-02-07,0.00022511662829778623
2011-02-08,0.016328516539828197
2011-02-09,0.000901273114143661
2011-02-10,-0.019134600996566525
2011-02-11,0.014621173892580747
2011-02-14,0.01076957752034402
2011-02-15,0.012663148714035594
2011-02-16,0.0038827779442507093
2011-02-17,0.004640732247261803
2011-02-18,0.01296998306551378
2011-02-22,0.0028300543714434856
2011-02-23,-0.017182202709805916
2011-02-24,0.0053231024277865385
2011-02-25,-0.004761527551396513
2011-02-28,0.024967015265495884
2011-03-01,0.018427026806097174
2011-03-02,-0.02506938843153443
2011-03-03,0.005875008895354306
2011-03-04,0.010734336631291447
2011-03-07,0.006226622640457424
2011-03-08,-0.023047629711759457
2011-03-09,0.005764418632525498
2011-03-10,-0.02846201609659925
2011-03-11,-0.034356859581720425
2011-03-14,0.029625039758571975
2011-03-15,-0.06517407791845846
2011-03-16,0.033027708625864335
2011-03-17,-0.0031538979123562905
2011-03-18,0.025376423661349623
2011-03-21,0.01509960019903625
2011-03-22,0.0043664767583228015
2011-03-23,-0.004170284160290194
2011-03-24,0.017050606981643165
2011-03-25,0.007254570587595974
2011-03-28,-0.009058653119881133
2011-03-29,-0.007208016103395748
2011-03-30,0.02793498984795613
2011-03-31,0.008364447591391017
2011-04-01,-0.00012515919044034374
2011-04-04,0.0020329779375917595
2011-04-05,-0.00829765827197275
2011-04-06,0.03433429641850637
2011-04-07,-0.01175778183730046
2011-04-08,0.013793007296481682
2011-04-11,-0.00851719680616117
2011-04-12,-0.02631800743064798
2011-04-13,-0.0030686606083176055
2011-04-14,-0.007270720010259427
2011-04-15,0.022379792504329615
2011-04-18,-0.004088475024839777
2011-04-19,0.005647564891630805
2011-04-20,0.03623720317892069
2011-04-21,0.012744051672073986
2011-04-25,0.011648282824576986
2011-04-26,-0.005757225183278258
2011-04-27,0.013089032494742373
2011-04-28,0.0037907713378752678
2011-04-29,0.005864967314343994
2011-05-02,0.024189864769150887
2011-05-03,-0.025254028239526743
2011-05-04,-0.02660263263255995
2011-05-05,-0.047346160508260446
2011-05-06,0.0012223646097660468
2011-05-09,0.015231559871065156
2011-05-10,0.010950820497045599
2011-05-11,0.0007842553537043276
2011-05-12,-0.025277861387596537
2011-05-13,0.016175366053149176
2011-05-16,-0.025966818839189887
2011-05-17,-0.01867610505356164
2011-05-18,0.012357269693642134
2011-05-19,0.013321677416491762
2011-05-20,0.002653532579700482
2011-05-23,-0.02027432799806278
2011-05-24,0.010012709437356465
2011-05-25,-0.004906934144877875
2011-05-26,0.011753730177021637
2011-05-27,0.022147876507290054
2011-05-31,0.018486712416220658
2011-06-01,0.006091196212051994
2011-06-02,-0.02840953157064001
2011-06-03,-0.01971518197726245
2011-06-06,0.005062506181135851
2011-06-07,-0.008870754256554342
2011-06-08,-0.006276269549457883
2011-06-09,0.0013503747825554524
2011-06-10,-0.012669273593981276
2011-06-13,-0.01979592532854957
2011-06-14,-0.0003589401097127687
2011-06-15,-0.007921998287917176
2011-06-16,-0.004579882432509522
2011-06-17,0.01736552730025745
2011-06-20,-0.01178640825293363
2011-06-21,0.02189548250559839
2011-06-22,0.012397645555690229
2011-06-23,-0.0269459439571533
2011-06-24,0.007240345891496469
2011-06-27,-0.020179970958631957
2011-06-28,0.012891874806870485
2011-06-29,0.015343932144864778
2011-06-30,0.011985083241415811
2011-07-01,-0.0015074924444146015
2011-07-05,0.02866501357940976
2011-07-06,0.013161989111779557
2011-07-07,0.017623337697682456
2011-07-08,-0.001670514766923481
2011-07-11,4.5349598140412284e-05
2011-07-12,-0.011276734516810993
2011-07-13,0.01388970255731549
2011-07-14,0.005454826157393525
2011-07-15,-0.011862279316501509
2011-07-18,0.01253738726138523
2011-07-19,0.006791808562224111
2011-07-20,0.016666558814984495
2011-07-21,0.002267833414518791
2011-07-22,0.01287876340704494
2011-07-25,-0.005014621918384907
2011-07-26,0.00630404539658222
2011-07-27,-0.004584913662037324
2011-07-28,-0.027747016693431284
2011-07-29,-0.010505593914767283
2011-08-01,0.0261951007246565
2011-08-02,-0.023704190988665788
2011-08-03,-0.01663102833147881
2011-08-04,-0.02787740794081986
2011-08-05,-0.05774714407179979
2011-08-08,0.014002713269608669
2011-08-09,0.01774377976225333
2011-08-10,0.020165893153577696
2011-08-11,-0.0021385490283940267
2011-08-12,-0.011433196794023742
2011-08-15,0.0018207416454104897
2011-08-16,0.007690932869997558
2011-08-17,0.008264477678754212
2011-08-18,0.017880774041704794
2011-08-19,0.011708735524439795
2011-08-22,-0.0020949846725715204
2011-08-23,0.001696948081289007
2011-08-24,-0.015110782976561987
2011-08-25,-0.03500763946803323
2011-08-26,0.025519336169677553
2011-08-29,0.000601086443077381
2011-08-30,0.010239404078182357
2011-08-31,0.0019353206133441159
2011-09-01,-0.0026950054558310677
2011-09-02,0.023621236531331524
2011-09-06,0.009974148325901266
2011-09-07,-0.027710654049678374
2011-09-08,0.016705646607307445
2011-09-09,-0.002155696808945562
2011-09-12,-0.0012187749331408482
2011-09-13,-0.006535915905377998
2011-09-14,-0.0018876674201227794
2011-09-15,-0.012155859733610025
2011-09-16,-0.0037507438411954197
2011-09-19,0.016471830870447457
2011-09-20,-0.009706847769312132
2011-09-21,0.006913676701533644
2011-09-22,-0.008810713056188801
2011-09-23,-0.012026077568675575
2011-09-26,-0.029994543386150818
2011-09-27,0.006347007972721586
2011-09-28,-0.003316644010000286
2011-09-29,-0.003482484636643357
2011-09-30,0.01302736701135665
2011-10-03,0.025565481550345104
2011-10-04,0.014607559780737661
2011-10-05,-0.025677990057468902
2011-10-06,-0.009972844008167059
2011-10-07,-0.03066407830925516
2011-10-10,-0.00936173601207732
2011-10-11,0.004227719863871271
2011-10-12,-0.027608700855205837
2011-10-13,-0.0024263700511380215
2011-10-14,-0.004604890456738231
2011-10-17,0.005014849507832486
2011-10-18,-0.0009903047443009516
2011-10-19,-0.006741035562898845
2011-10-20,-0.011499136397479015
2011-10-21,0.0037535763094231622
2011-10-24,0.0026263855261549063
2011-10-25,-0.002350114405637427
2011-10-26,0.0314238980979516
2011-10-27,-0.017129520339225185
2011-10-28,-0.006953206158722386
2011-10-31,0.01288381452907772
2011-11-01,-0.0070993852379292455
2011-11-02,0.0003433238859571752
2011-11-03,0.0054239583466920704
2011-11-04,-0.004080151275730498
2011-11-07,0.011375244347623492
2011-11-08,0.0048019917675402035
2011-11-09,0.009501163661755269
2011-11-10,-0.015262974982572203
2011-11-11,-0.007682505638677367
2011-11-14,0.008998300309662977
2011-11-15,0.007383062929849943
2011-11-16,-0.0031443037229705872
2011-11-17,-0.004177487545553332
2011-11-18,-0.0009947871620267223
2011-11-21,0.00522765600619296
2011-11-22,-0.005767767877449259
2011-11-23,0.004295815427452193
2011-11-25,0.006511585759744476
2011-11-28,-0.03279017896885636
2011-11-29,0.016267719110694134
2011-11-30,-0.018137942286940906
2011-12-01,-0.019113894659923192
2011-12-02,0.003617045599115576
2011-12-05,0.0033823418075176748
2011-12-06,0.009128911321104272
2011-12-07,-0.00511644006424522
2011-12-08,0.0035377686527008345
2011-12-09,0.01505258092238032
2011-12-12,-0.012939098709343344
2011-12-13,-0.006244932344379922
2011-12-14,0.026545275022618275
2011-12-15,0.008884270571233699
2011-12-16,0.007615665652627335
2011-12-19,0.009951753261874918
2011-12-20,0.003107270883543456
2011-12-21,-0.020856335755982863
2011-12-22,-0.006896360085209441
2011-12-23,-0.014951494191841441
2011-12-27,-0.0030877771573427915
2011-12-28,0.009699222663444307
2011-12-29,0.016864613405845663
2011-12-30,0.006832124704644393
2012-01-03,-0.01678257960837587
2012-01-04,-0.0018917916344290686
2012-01-05,-0.011460264084221544
2012-01-06,-0.002232748180593852
2012-01-09,0.0042624005255543496
2012-01-10,0.0032361369698985787
2012-01-11,0.004346327792363547
2012-01-12,0.014713079613298513
2012-01-13,-0.00017442820862119401
2012-01-17,0.012813628131202931
2012-01-18,0.007220883439707809
2012-01-19,-0.003426816600465371
2012-01-20,-0.018413489147148757
2012-01-23,-0.01374919455451129
2012-01-24,0.0003211961155164672
2012-01-25,0.003679225023421731
2012-01-26,0.021937217912589346
2012-01-27,-0.0019481367040426883
2012-01-30,0.019286952414046418
2012-01-31,0.008349455092030389
2012-02-01,0.012212230738328528
2012-02-02,-0.001724858801030571
2012-02-03,-0.015240010264807452
2012-02-06,0.0034336161810930715
2012-02-07,0.0007484196305820451
2012-02-08,-0.0014358753746300107
2012-02-09,0.0023662104522006733
2012-02-10,-0.0002944596973228353
2012-02-13,0.009767367256963061
2012-02-14,0.006275570854755663
2012-02-15,0.008132842302132431
2012-02-16,-0.018143821091495427
2012-02-17,0.0038002293428194556
2012-02-21,-0.0030879809841770217
2012-02-22,-0.007458433872485376
2012-02-23,0.0025152505224005778
2012-02-24,0.023232303272801458
2012-02-27,0.008914602774311137
2012-02-28,0.010511891887667046
2012-02-29,-0.001595111830422255
2012-03-01,-0.02214691967505629
2012-03-02,0.0069361593924479326
2012-03-05,0.001480154557676333
2012-03-06,-0.01712052095597562
2012-03-07,0.004175491453304564
2012-03-08,-0.001979647775467608
2012-03-09,-0.0001213281625238316
2012-03-12,0.012185482082909593
2012-03-13,-0.003706546999149629
2012-03-14,-0.009494266528367434
2012-03-15,-0.013721324705082694
2012-03-16,-0.0017070564374651875
2012-03-19,0.008835363562197052
2012-03-20,-0.010388723455132434
2012-03-21,0.012706514788738715
2012-03-22,-0.009578673481052194
2012-03-23,0.005296825885174855
2012-03-26,0.0071378354006217115
2012-03-27,0.013406410226453086
2012-03-28,-0.0010242785143397683
2012-03-29,-0.00568865821031897
2012-03-30,0.010828151330391833
2012-04-02,-0.010758348185187172
2012-04-03,0.01521019531141174
2012-04-04,-0.026148012336423054
2012-04-05,0.0036005754619491126
2012-04-09,0.009621254227675402
2012-04-10,0.004579044997499601
2012-04-11,-0.00795132828359825
2012-04-12,-0.0013296806826177676
2012-04-13,0.013651276468063633
2012-04-16,-0.005108164728929318
2012-04-17,-0.015049104284151474
2012-04-18,0.018835122088308565
2012-04-19,-0.0022887251772699124
2012-04-20,-0.009556305144105784
2012-04-23,-0.0073821124275403605
2012-04-24,-0.0059324261265428085
2012-04-25,0.011091517491618935
2012-04-26,0.016079032140174587
2012-04-27,0.009564529828230112
2012-04-30,0.0019297838700307879
2012-05-01,-0.00442087230962257
2012-05-02,-0.004762452861298783
2012-05-03,0.006281703354490714
2012-05-04,-0.017924992619451116
2012-05-07,-0.01664941056384575
2012-05-08,0.0033594613649440552
2012-05-09,-0.005201577057864434
2012-05-10,0.004944957493593999
2012-05-11,-0.0033895539199616936
2012-05-14,0.007080580347909662
2012-05-15,0.002211007117241051
2012-05-16,-0.005764678826338687
2012-05-17,-0.006204132731123094
2012-05-18,-0.019060306322005047
2012-05-21,-0.01587647696623838
2012-05-22,0.02849185609112312
2012-05-23,-0.009537731181442355
2012-05-24,0.011655273281181405
2012-05-25,-0.00804382520474689
2012-05-29,0.008577641326068475
2012-05-30,0.012199978894582283
2012-05-31,0.011476930811137362
2012-06-01,-0.01412628680869886
2012-06-04,-0.009642672818097275
2012-06-05,-0.0055723886912157905
2012-06-06,-0.005413663059016971
2012-06-07,-0.029018623560582435
2012-06-08,0.020900649914029845
2012-06-11,0.013065588203288476
2012-06-12,-0.03175293021505986
2012-06-13,0.003469369039433715
2012-06-14,0.006640365222315439
2012-06-15,0.014719577689069896
2012-06-18,0.011614570843434119
2012-06-19,0.011899564001289636
2012-06-20,-0.009531515874883545
2012-06-21,0.013731730989815602
2012-06-22,-0.02747733840817726
2012-06-25,0.00031179114952764597
2012-06-26,-0.012852962530691889
2012-06-27,0.011917197693967443
2012-06-28,0.0039084406846005
2012-06-29,0.0038845897412601027
2012-07-02,0.02236125895646049
2012-07-03,0.00784134554965843
2012-07-05,0.002741054428196582
2012-07-06,0.0032957406840416897
2012-07-09,0.005500650026338108
2012-07-10,0.010389384232230264
2012-07-11,-0.012094353661130527
2012-07-12,-0.005494983527385727
2012-07-13,0.006962391493960857
2012-07-16,0.022690680046693557
2012-07-17,-0.0029462406876024083
2012-07-18,-0.0006298162333517876
2012-07-19,0.009006589326246789
2012-07-20,0.005358851188238353
2012-07-23,-0.012112779088076522
2012-07-24,0.0001787804285298955
2012-07-25,-9.462691762267272e-05
2012-07-26,0.014250970209915725
2012-07-27,-0.009293909972995229
2012-07-30,0.002209689978652646
2012-07-31,0.014904516832384196
2012-08-01,-0.005905240893273336
2012-08-02,-0.012215720256938373
2012-08-03,0.008225269854561984
2012-08-06,0.006851908395917039
2012-08-07,-0.010211473452166595
2012-08-08,-0.003705198698538983
2012-08-09,-0.006351374531776283
2012-08-10,0.005758115600285288
2012-08-13,0.0070617392727296835
2012-08-14,-0.006240432557753611
2012-08-15,-0.014904257410166322
2012-08-16,0.004286959309243749
2012-08-17,0.008633818230933593
2012-08-20,0.001358273018448694
2012-08-21,0.005267463708846315
2012-08-22,0.0021724875086405193
2012-08-23,0.009145416590370187
2012-08-24,-0.006820760833693082
2012-08-27,0.018213673455432206
2012-08-28,-0.0028422472647139096
2012-08-29,-0.0013258151029099663
2012-08-30,0.0004379969166368597
2012-08-31,0.0016846836997846393
2012-09-04,0.006414594642951424
2012-09-05,-0.0034135756517243016
2012-09-06,-0.0026100110567232326
2012-09-07,0.024614564707919367
2012-09-10,-0.014381183705605524
2012-09-11,-0.010497347158045456
2012-09-12,-0.0042697588035695705
2012-09-13,0.002771359476001614
2012-09-14,0.013955503798176505
2012-09-17,-0.0029305229619652207
2012-09-18,0.004633553904180784
2012-09-19,0.0057334310174637915
2012-09-20,-0.007558967275175493
2012-09-21,0.019355548570628683
2012-09-24,-0.023791541460430096
2012-09-25,0.01251503727066236
2012-09-26,-0.029141153682494605
2012-09-27,8.090984148964586e-05
2012-09-28,0.003048294418820527
2012-10-01,0.0042666172565708205
2012-10-02,-0.002480996428350174
2012-10-03,0.0012429301606269874
2012-10-04,0.011971341725390022
2012-10-05,0.005368477188427256
2012-10-08,-0.0178939343796186
2012-10-09,0.00020073474119867984
2012-10-10,-0.01812027903468026
2012-10-11,0.012483137616702361
2012-10-12,-0.0021465203661324844
2012-10-15,-0.0025329848059032906
2012-10-16,0.00671194748754772
2012-10-17,-0.004563531322446426
2012-10-18,0.0029599603296482646
2012-10-19,-0.0025245681848825446
2012-10-22,-0.01983007598396823
2012-10-23,-0.009305753698566732
2012-10-24,0.0019301639662361175
2012-10-25,-0.0064930733523857476
2012-10-26,-0.0015142257247404006
2012-10-31,0.009989573889493383
2012-11-01,-0.002937602423509336
2012-11-02,0.01379074781121209
2012-11-05,-0.013696671365212118
2012-11-06,0.007128427581093666
2012-11-07,0.003046751143709156
2012-11-08,-0.013946579359259192
2012-11-09,-0.009407503325693636
2012-11-12,0.00930389532894188
2012-11-13,-0.006953568587247647
2012-11-14,0.0006797895382583827
2012-11-15,-0.026817439229857076
2012-11-16,0.007689383752884471
2012-11-19,0.023204099084635332
2012-11-20,-0.0011520474322070096
2012-11-21,0.006318852581966341
2012-11-23,0.006933181814326292
2012-11-26,0.008375590679935745
2012-11-27,0.0015745317348033008
2012-11-28,-0.005999567357126644
2012-11-29,0.015554652349186819
2012-11-30,0.0034834689600690507
2012-12-03,-0.0009933357927906792
2012-12-04,-0.004108691872449869
2012-12-05,0.0021242200890278923
2012-12-06,0.0035850750764651884
2012-12-07,0.006049111555317149
2012-12-10,-0.0011012791159291657
2012-12-11,0.003102720246293489
2012-12-12,0.0053524111737210806
2012-12-13,-0.016142980856641495
2012-12-14,-0.0067162449638586
2012-12-17,0.0015833687215149328
2012-12-18,0.003498437214417116
2012-12-19,0.014819897104663235
2012-12-20,-0.009517093646570746
2012-12-21,-0.006494665758907642
2012-12-24,0.004767115820587614
2012-12-26,0.00384913817965489
2012-12-27,-0.0039647153108660765
2012-12-28,-0.0013979174257793409
2012-12-31,-0.0038931327164865998
2013-01-02,0.03546205859226939
2013-01-03,-0.0024137523633104008
2013-01-04,-0.0029327406928861127
2013-01-07,0.005572964865597135
2013-01-08,-0.00025620977130387523
2013-01-09,0.0025353701331376492
2013-01-10,0.00860890166349515
2013-01-11,0.00021714550019086287
2013-01-14,-0.002587039215381351
2013-01-15,-0.003792057533436824
2013-01-16,0.005842926217062727
2013-01-17,0.002609110453789809
2013-01-18,0.01363258336090059
2013-01-22,-0.0007394328788050131
2013-01-23,0.012651956749200666
2013-01-24,-0.01047151906592235
2013-01-25,-0.002644364940859928
2013-01-28,-0.001253118415878357
2013-01-29,0.0009467997566796615
2013-01-30,0.008429907503201967
2013-01-31,-0.008685286065765296
2013-02-01,0.005489704229289197
2013-02-04,-0.0009822241900441786
2013-02-05,-0.001206668734474739
2013-02-06,-0.00020883581549246955
2013-02-07,0.008170228789049105
2013-02-08,-0.001520351103356396
2013-02-11,0.004977689443853656
2013-02-12,0.0034020541792689762
2013-02-13,0.007822248582012498
2013-02-14,-0.00688111838361774
2013-02-15,0.0045930186435255566
2013-02-19,7.607227395055316e-05
2013-02-20,0.00707003225443939
2013-02-21,-0.016901943228217933
2013-02-22,0.0006978548845368582
2013-02-25,0.012843769067181793
2013-02-26,-0.027401983935412474
2013-02-27,0.0010082213131366174
2013-02-28,0.017125381530316314
2013-03-01,-0.007644393093299728
2013-03-04,0.0069105367195585465
2013-03-05,0.018546536911089206
2013-03-06,0.010813942119961228
2013-03-07,-0.0016410682508717772
2013-03-08,0.005015547918362631
2013-03-11,-0.0018227623180638447
2013-03-12,0.00420728126036593
2013-03-13,-0.003323296360099273
2013-03-14,0.004618515155795672
2013-03-15,0.004250530803126346
2013-03-18,-0.00955717308426035
2013-03-19,0.005407591396208736
2013-03-20,-0.001274390110189344
2013-03-21,-0.004723267933950379
2013-03-22,8.448640307752442e-05
2013-03-25,0.008941068979937378
2013-03-26,-0.00161285791594859
2013-03-27,-0.001693815961234399
2013-03-28,0.00767111075868801
2013-04-01,0.0022796241882491325
2013-04-02,0.00051416734766907
2013-04-03,-0.00020254981201456258
2013-04-04,-0.012884388069845973
2013-04-05,-0.00040320589285389175
2013-04-08,0.01566043816827925
2013-04-09,0.013066157383964189
2013-04-10,0.0019311865664774915
2013-04-11,0.00897646505835617
2013-04-12,0.004672851442339254
2013-04-15,-0.004051616298413788
2013-04-16,-0.021226224489330967
2013-04-17,0.0003232857584627853
2013-04-18,-0.006932155915780072
2013-04-19,-0.006395529567406605
2013-04-22,0.018023341927469377
2013-04-23,0.00716023947593733
2013-04-24,0.005206463757834984
2013-04-25,0.0030365782811572484
2013-04-26,0.004484194267260447
2013-04-29,0.0054483993651018026
2013-04-30,0.0034595713528182415
2013-05-01,0.007433389395649581
2013-05-02,-0.005715064631140618
2013-05-03,0.00916305067064438
2013-05-06,-0.004015932889968349
2013-05-07,0.0031345121412333365
2013-05-08,0.0019776266728542967
2013-05-09,0.006321952845813897
2013-05-10,-0.010610759065859218
2013-05-13,-0.007284641860871244
2013-05-14,0.002315744055669672
2013-05-15,0.016142646410264694
2013-05-16,0.0055566839401511026
2013-05-17,0.002263592471497461
2013-05-20,0.009635131920090412
2013-05-21,0.012397092703583051
2013-05-22,9.134237499557095e-05
2013-05-23,-0.05129707382580645
2013-05-24,-0.0013054336341734724
2013-05-28,0.014128784155372859
2013-05-29,-0.028533745428084914
2013-05-30,0.008108627920434056
2013-05-31,0.0033492954356476035
2013-06-03,-0.01365127534861521
2013-06-04,0.0026875822113987674
2013-06-05,-0.00972064109593504
2013-06-06,-0.017984301240727044
2013-06-07,0.020381975401981
2013-06-10,0.01775189110631256
2013-06-11,-0.019284966046700255
2013-06-12,0.0026430885380382685
2013-06-13,-0.026413418692633056
2013-06-14,0.029808691525005288
2013-06-17,-0.0019206590122600176
2013-06-18,0.00819954413582552
2013-06-19,0.010517771732067055
2013-06-20,-0.03325092964634614
2013-06-21,-0.016430233780429085
2013-06-24,-0.022914906598799453
2013-06-25,0.00796582023718187
2013-06-26,0.021074819261683114
2013-06-27,0.009467597905526315
2013-06-28,-0.0037902057870872474
2013-07-01,0.007104854286938772
2013-07-02,-0.0016941606437905488
2013-07-03,-0.007420753137374128
2013-07-05,0.020519786404302826
2013-07-08,0.017420939282691283
2013-07-09,0.00042275234455289856
