,NOVA24,SPY,QQQ,IWM
2016-04-21,-0.0045930402399902105,-0.001907968574635155,-0.012751873844057293,0.0002014098690834576
2016-04-22,-0.0030665782745929126,-0.003478846369655453,-0.003260869565217428,-0.002492273950752688
2016-04-25,0.0026481811534963713,0.0020798201236649216,0.0020750988142292925,0.0037163519485736707
2016-04-26,-0.00409530154830519,-0.0024128836765614503,-0.010522136192177789,9.940357852888937e-05
2016-04-27,-0.0028386228692680315,-0.004257226081111454,0.0009007205764612891,-0.004854368932038833
2016-04-28,-0.002906817353848558,-0.003730077992539771,-0.0008102906917856201,-0.004010025062656686
2016-04-29,0.0029986551002982383,0.002841554898840748,0.0023426359747402703,0.0037445602671795086
2016-05-02,-0.007511100878992632,-0.0069914298601714275,-0.007063572149343944,-0.008418520745640423
2016-05-03,-0.005712391596682418,-0.005631399317406194,-0.005805071799572237,-0.005706715581371702
2016-05-04,0.003502234818879727,0.0028030433041588143,0.0036904151717067624,0.004007398273736085
2016-05-05,-0.004418380067145776,-0.004462242562929042,-0.004921058027476,-0.003920759389186901
2016-05-06,-0.00018501870333753894,-0.0007410785543267018,0.00020395676116669037,0.0
2016-05-09,0.003952922526953701,0.003986786649960106,0.0037636049232021573,0.004091653027823217
2016-05-10,-0.001957445640042656,-0.0025316455696201556,-0.0016051364365972098,-0.0017216933360340025
2016-05-11,0.0029348486888614647,0.0035197275049674293,0.0028342949691262387,0.0024607812980621535
2016-05-12,-0.0017022555107443346,-0.0017030939540165768,-0.0005083884087442314,-0.0027826445429248725
2016-05-13,0.001713478418515386,0.0009735425495360772,0.0015307684457597226,0.002593899149201162
2016-05-16,-0.001240888648286372,-0.00153113303844854,-0.0006048996874684631,-0.0015364129878110422
2016-05-17,-0.0028333197933670317,-0.002174908424908417,-0.0018374846876275663,-0.004371357202331394
2016-05-18,-0.005193647031014551,-0.004405286343612258,-0.00376398779247189,-0.0072501294665976435
2016-05-19,0.0035565371627943746,0.0033876894809370395,0.004089979550102374,0.0032365838379619927
2016-05-20,0.00033196970378231,0.00022829747160546532,0.0008091433195105413,0.0
2016-05-23,0.00563811779759555,0.004972849385538769,0.005875202593192741,0.006066214271025938
2016-05-24,0.003570439480354048,0.00394922425952049,0.0037728355837967076,0.0030211480362536403
2016-05-25,0.001389420223633088,0.0011209505660800811,0.0008870490833825517,0.0021037868162694373
2016-05-26,0.0008747471081224805,0.0009523276006946357,0.0009829942003340975,0.00070175438596487
2016-05-27,0.0017671631928198135,0.0016177619100747886,0.0014667057788209092,0.0021836228287841486
2016-05-31,-0.003342912869226234,-0.0037430167597765074,-0.003219826324519448,-0.003067788223651724
2016-06-01,-0.002243390333204808,-0.002286415346865911,-0.001854201229628205,-0.0025542784163474774
2016-06-02,-0.002445919855024685,-0.00311353274769266,-0.0018502288440938042,-0.0023403217942467025
2016-06-03,0.0015843765813386998,0.0018400802944127381,0.0017610801291458866,0.0011772785244774653
2016-06-06,0.0007256608320360806,0.0008322237017308609,0.0008775351014040922,0.00048515427906070663
2016-06-07,0.0011218401558517966,0.0007755803002604811,0.0016612918987588543,0.0009678668215253872
2016-06-08,-0.0040547034838343985,-0.0039209189308593295,-0.00390281978729623,-0.004321521175453702
2016-06-09,-0.008458895792247007,-0.007300884955752318,-0.00889366692728688,-0.009184068058778028
2016-06-10,-0.004001962379991684,-0.0033493357150831127,-0.005436931593515215,-0.003333006567983521
2016-06-13,-0.0026280226167409186,-0.0020815752461322834,-0.0023921060500348146,-0.0033696729435084283
2016-06-14,0.0029345393450226926,0.00219780219780219,0.0027907903917074872,0.0037765851719340215
2016-06-15,-0.005852637767018163,-0.004910537901450462,-0.005097960815673819,-0.0074463860206512855
2016-06-16,-0.0012991694581557934,-0.000843929334983673,-0.0017940795375260832,-0.0012908350709959215
2016-06-17,0.0125441404623402,0.010841944773843704,0.011694727291057472,0.014958117271639315
2016-06-20,0.001188089725582556,0.0020203153936810825,0.0015031566289207543,9.862905612001427e-05
2016-06-21,0.0014839017964224605,0.0012315270935963074,0.0010992305386230417,0.0020761245674740803
2016-06-22,0.008974944692158468,0.008466498458088223,0.007810153199159009,0.010521091811414474
2016-06-23,-0.03763800749654194,-0.03419465501023611,-0.03633491311216441,-0.04214522094607742
2016-06-24,-0.009063749921494165,-0.00803627805522078,-0.007203869507049543,-0.01174089068825912
2016-06-27,0.009601194113351164,0.009468147282291062,0.01028979420411602,0.009106133556625373
2016-06-28,0.0092812904058321,0.008095538841361938,0.007710496555978219,0.011849562081401421
2016-06-29,0.002244342489948905,0.0025963763616865254,0.0021216407355020284,0.002015316404675671
2016-06-30,-0.00039880701892543527,-0.0006681886519294133,-0.0010978043912175384,0.0004945109286915716
2016-07-01,-0.003895803716779513,-0.00411408239283928,-0.004372888093818306,-0.0032528339083292
2016-07-05,-0.004148788540480943,-0.0028544243577545148,-0.004698120751699397,-0.004901960784313708
2016-07-06,0.001232332749043461,0.0005561425949613952,0.000793257312841078,0.0022833316787449487
2016-07-07,0.0072331839733125285,0.007237501391827106,0.005042016806722671,0.00921339409550237
2016-07-08,0.004047627752070169,0.0025234516429863962,0.003407652614156431,0.006099922540666158
2016-07-11,0.006094891725834443,0.00524762217120367,0.005905130687318572,0.007085407889697581
2016-07-12,0.003333539307121946,0.0022793878215565666,0.00250385208012327,0.005103487383045113
2016-07-13,0.007410130419688406,0.006838534599728607,0.006564973933191887,0.008727824684565011
2016-07-14,0.0033520593889275305,0.003293380844401339,0.0023019374640322887,0.004359776324518894
2016-07-15,3.2747451415152725e-06,0.0007567567567567934,0.000768491834774343,-0.0014177693761814325
2016-07-18,-0.0021610271967320354,-0.0022101234434801498,-0.0032445844069091123,-0.0011322891111530398
2016-07-19,0.003587867008737675,0.002806411571050882,0.005555023465185327,0.0025614268096008086
2016-07-20,-0.0002913697201804076,-0.0006985491671144262,0.0007573605983148823,-0.0008476970895733293
2016-07-21,0.0007181131985779267,0.0007552055237891597,0.0009488566277635613,0.00047330556607350083
2016-07-22,-0.001384855972612679,-0.0010739984964019955,-0.0007559293206085282,-0.0022547914317925244
2016-07-25,-0.00033653463952563274,-0.0006460643910843888,-0.00037789324515813405,0.0
2016-07-26,0.003876417379334628,0.0020991441950590772,0.00839860337831455,0.00149826762805505
2016-07-27,-0.00051437294723675,-0.001185217110225234,0.001593401443434228,-0.0017750373692079213
2016-07-28,-0.00010802334971817196,-0.0014529408599257554,0.0022415242364808297,-0.000936329588014928
2016-07-29,0.0005382724857956706,0.0002148920167617252,0.0006523157208087049,0.0007474539848639772
2016-08-01,-0.0007567978449836232,-0.0011294573226483529,-0.0012979788614870813,9.338812103099059e-05
2016-08-02,-0.0006087275999889685,-0.00032471046650073276,-0.0007473143390939185,-0.000757647504498471
2016-08-03,1.777686409977451e-05,0.00043163914967081496,-9.310986964627954e-05,-0.00028169014084511446
2016-08-04,0.005222296075254684,0.0036653730056057654,0.005291987744870497,0.00666353824495558
2016-08-05,0.0005402050188570986,0.001069404341781599,0.0003678499172339311,0.00018496254508471033
2016-08-08,0.0005269607539870409,0.000588550026752177,0.0007365126127785171,0.0002776749352091379
2016-08-09,0.00033174130754803433,0.0006416426050688262,0.0003674106732800553,0.0
2016-08-10,0.003525060354990393,0.0028407568204962264,0.0033149171270718814,0.004376571375360738
2016-08-11,-0.0018479213475673547,-0.0016538625693555131,-0.0017421602787456303,-0.002131208302446286
2016-08-12,0.0018178436471395273,0.0020826658122397035,0.0011912398057363216,0.0021294324599572256
2016-08-15,-0.002400468426052303,-0.0025019962736225754,-0.0020071161390383674,-0.00265859919325262
2016-08-16,0.00025482532281929004,0.0001070320025686744,0.00018348623853214896,0.0004622353702505855
2016-08-17,-0.00014500052165369068,-0.00021367521367521292,-0.00064126053499447,0.0003707823507601571
2016-08-18,-0.001985997561583573,-0.0025583626479054322,-0.0017394488693581733,-0.0016562384983438427
2016-08-19,-0.0016051119229307533,-0.0013876287559374534,-0.0013738779996337325,-0.002024664089821493
2016-08-22,0.0035527488168185586,0.0033634082536970755,0.00402745995423337,0.0033057851239668423
2016-08-23,-0.0007677235841380588,-0.0005328218243818572,-0.0004567461404950679,-0.0012763241863433805
2016-08-24,-0.0027272255389809083,-0.002248634757468615,-0.0023912443667801764,-0.0034939315924973346
2016-08-25,0.0009708004428293704,0.0013400514579759992,0.0007369875633349565,0.0008257638315443128
2016-08-26,0.001074391587250197,0.0008591065292096189,0.0004598969830758026,0.0018389113644721178
2016-08-29,-0.0003009012679955191,-0.0004807949142582313,-0.0016531961792798366,0.001097594438854932
2016-08-30,-0.0014763474543749533,-0.001605565962001565,-0.0016582220175034301,-0.0011867810845354043
2016-08-31,0.0003650480773400821,-0.00010731916720330137,0.0004611695259177928,0.0007344165978151462
2016-09-01,0.005063660426069563,0.0045071631700381865,0.004967344310551125,0.005688595283971143
2016-09-02,0.002173757278989296,0.0014423076923077982,0.0017426396404658373,0.003270943121933545
2016-09-06,-0.0003869546140607121,-0.0010649627263046302,0.0009112447603427665,-0.0009075233687266815
2016-09-07,-0.001851009512474756,-0.0020235369295489303,-0.002913859042068756,-0.0007217610970768895
2016-09-08,-0.007922926592136469,-0.007153152191320178,-0.008611212898497644,-0.008043380027112468
2016-09-09,-0.004768559288775398,-0.004156867034950551,-0.005638037962789055,-0.004572175048987548
2016-09-12,-0.006290032409461278,-0.0069556777741832665,-0.004801477377654573,-0.006994937873907037
2016-09-13,0.0009932577878651253,0.00027353793971229834,0.0013041453190498764,0.0014071294559099279
2016-09-14,7.281139119502558e-05,-0.0008209731268130627,0.0002780609880432827,0.0007505394502298479
2016-09-15,-0.003233026375448092,-0.0034135240572171766,-0.0011865644395764319,-0.004911955514365185
2016-09-16,0.003419684468376219,0.0036994722811598546,0.0022831050228311334,0.004178660971306591
2016-09-19,0.004186665179714851,0.004786510742452954,0.003485598972665649,0.004241977130210239
2016-09-20,0.003737313220088423,0.003806623524933439,0.004211682841970488,0.003240740740740655
2016-09-21,0.005962527141146277,0.005593803786575036,0.005983680870353503,0.0062996439331690635
2016-09-22,-0.0016251647621678426,-0.0020844468198822907,-0.0014392372042817403,-0.0013497705390083103
2016-09-23,-0.005193843964278529,-0.00435273254876678,-0.005522861023087411,-0.005708590068865482
2016-09-26,-0.000567777866161502,-0.0007585609016038664,-0.00018259837487444308,-0.0007322654462242895
2016-09-27,0.0011959953396683104,0.0012922679302176387,0.0009039139473923097,0.0013674901996536537
2016-09-28,-0.0010873273417030115,-0.0012319888585354821,-0.0015341575670065888,-0.0005428881650380024
2016-09-29,0.003875593598223338,0.0044872141428340395,0.00263636363636377,0.0044069041498346895
2016-09-30,-0.002332552443619242,-0.0024676787725981253,-0.0013537906137183198,-0.0030883822327186783
2016-10-03,0.0017341936056058911,0.0010762524888339176,0.0024394651246837373,0.001731207289293879
2016-10-04,0.0032043085900522166,0.003189189189189312,0.002714686453714643,0.0036623329060612164
2016-10-05,-0.0015097435116322964,-0.0013454604165545891,-0.0014427412082959057,-0.0017291590826356007
2016-10-06,0.0013318172900245984,0.0012368251236825056,0.0009923319801532493,0.0017310495626821076
2016-10-07,0.005465029259814862,0.005127374784110517,0.005063748982728988,0.006154694102517011
2016-10-10,-0.0016486868884965102,-0.002094522019334022,-0.0009884086620540744,-0.0018158707100054405
2016-10-11,0.0007036925675014502,0.0006524930672611173,0.0008206437494302499,0.0006472491909383926
2016-10-12,-0.007190872131005641,-0.007277071793200696,-0.006659976279536628,-0.007588376827688426
2016-10-13,0.0045212721137497455,0.005284663579406157,0.004577497024626842,0.0037327360955581312
2016-10-14,0.0004028594811755365,0.0,-0.0002743484224966286,0.001405415534526222
2016-10-17,0.010173935849587595,0.008743169398907069,0.011646033929390232,0.010223222659913711
2016-10-18,0.0010049600691246306,0.001629460648525205,-0.0008179587385258591,0.0020524302640172465
2016-10-19,-0.001904732709096048,-0.0017876489707474574,-0.0013636363636364557,-0.002507895225710488
2016-10-20,-0.0037927968072244884,-0.0043412198827871284,0.0007280007280006107,-0.007357049729931009
2016-10-21,0.006534717715005795,0.004828559027777901,0.006617713715891593,0.008108108108108247
2016-10-24,-0.00020991200028052965,-0.000756307060666761,0.00044798853149363715,-0.0002777777777778212
2016-10-25,-0.005800619537729859,-0.004497913618381921,-0.006382596188421408,-0.006532288167226619
2016-10-26,0.0037304045391252,0.003909643788010397,0.004433586681143797,0.00292039566650959
2016-10-27,-0.0012813409220133818,-0.00016333641857679826,-0.0033627192583841614,-0.00047664442326034173
2016-10-28,0.00233513094493517,0.0019661387220100135,0.003935206369543476,0.0012425922385777
2016-10-31,0.0017652888127937505,0.0019661387220100135,0.0019232530451507301,0.00142816338189089
2016-11-01,-0.0012095006640530028,-0.0015402387370042625,-0.0002768038383466065,-0.0017346053772765435
2016-11-02,0.0010064439138884784,0.0013837383074113419,-0.0013023255813953138,0.002732773765371954
2016-11-03,8.222259417164219e-05,0.0003334630133942085,-0.0029116182962336534,0.0025507701363680635
2016-11-04,0.016615688740782803,0.01402649448959159,0.01630844645550522,0.019395711500974855
2016-11-07,-0.0017254116356513111,-0.0018518518518518823,-0.001288778422167014,-0.0019986675549632515
2016-11-08,-0.008722592564464443,-0.007915853394057759,-0.011982072624165396,-0.0065502183406113135
2016-11-09,0.007860021165178923,0.0041832028317065895,0.005010020040080221,0.01399373964279138
2016-11-10,-0.0009081973284313194,-0.003478726251003539,-0.0040729427011014785,0.004441624365482344
2016-11-11,0.0051957024138734095,0.002627345844504081,0.0002774951438349049,0.012131408837332769
2016-11-14,0.0022467831993273767,0.002197448815521419,0.007288357316389549,-0.002271337468332413
2016-11-15,-0.0032364103995361684,-0.003137630291427329,-0.00460702110015665,-0.002090592334494712
2016-11-16,0.0010157905244128694,0.000479309793896876,-0.00036650174088337373,0.0027860003482500506
2016-11-17,0.0015110683983559645,0.0005831212892282167,0.0007276696379843184,0.0031171530002598313
2016-11-18,0.002768317311304276,0.002974451585489035,0.002465528262259209,0.0028433568843702073
2016-11-21,0.003103874218830424,0.0018456021936301692,0.0036143489653925887,0.0038573632779015377
2016-11-22,-0.0028451003807086154,-0.0025261828324824043,-0.003513197009278435,-0.0025482035165208528
2016-11-23,0.002077423739261642,0.0016826164686085665,0.0018089725036178894,0.002702018069745682
2016-11-25,-0.0007751071958756646,-0.0023037855385098505,0.0,0.0
2016-11-28,0.0005936847740849735,-5.2628809010024646e-05,0.0009036688957166916,0.0009374467359808403
2016-11-29,0.0031188810497069317,0.0033102143757881564,0.000990634005763713,0.00486140724946682
2016-11-30,0.002198847658077925,0.001738397513564749,-0.00018239854081181228,0.0048002743013886295
2016-12-01,0.00035967011340030497,0.0006344506714603959,0.00046364985163194206,0.0
2016-12-02,0.0061444288853447744,0.004491176159780341,0.005649194295239912,0.008190361238037847
2016-12-05,0.001980649420432488,0.0013659766733213896,0.0022044640396803317,0.002371876323591815
2016-12-06,-0.0009007684650250939,-0.0007852991989947267,-0.001833516685001868,-0.00016761649346297425
2016-12-07,0.0010860629057374963,5.168225748097832e-05,0.0002714932126697267,0.002823216806443485
2016-12-08,0.002420523031284688,0.0011856892463142366,0.0037037037037037646,0.0024515812699190676
2016-12-09,-0.002375320398010903,-0.0004099620785076308,-0.0044822949350067365,-0.0023661879895562343
2016-12-12,0.004090523047791147,0.0034887896978093025,0.0034218820351195056,0.005277480003298418
2016-12-13,-0.0013124074564834563,-0.001325245935062891,0.0007113007913222003,-0.003132728771640503
2016-12-14,0.0015085757925414906,0.0010788594913948568,0.0016045640934212457,0.0018368539701094644
2016-12-15,0.0018936577607341536,0.0025079332582660374,0.0019571212525575366,0.0012426476679645582
2016-12-16,0.0011320554991629751,0.0008202604326874585,0.0013395249151633148,0.001245433410826946
2016-12-19,0.0031133455880895766,0.002916645346159763,0.0029351596548963244,0.0034647747896385805
2016-12-20,-0.000342920646706984,-0.0005097099750241973,8.858965272851016e-05,-0.0005725503026338119
2016-12-21,5.9700250485279126e-05,-0.0009197751660704467,0.0004434196523590561,0.0006585988309870672
2016-12-22,3.932746768606346e-05,0.0,-0.0010671409515340402,0.0010793756227167606
2016-12-23,0.0015753213340485503,0.0014826175869120384,0.00195468680586397,0.0013213312412254652
2016-12-27,0.0016669042618294608,0.001427988576091499,0.001856107477461455,0.0017264057875698846
2016-12-28,0.00041218385721639443,0.00020564495398711635,0.00044543429844101645,0.0005816368923972082
2016-12-29,0.0016200175451672738,0.0015941581816312222,0.001695368965825006,0.001576763485477084
2016-12-30,0.008548499420253104,0.0066580645161289365,0.006759801712483027,0.011995002082465511
2017-01-03,0.002331070017133185,0.0018957831633961142,0.0012510052720935416,0.003729796933277907
2017-01-04,-0.0014704637491501761,-0.0011714969693883415,-0.0005331437711035836,-0.002608199527263766
2017-01-05,0.0013683308378252572,0.0007646039351616452,0.0009719890430326394,0.0023106123122627054
2017-01-06,-0.0005168741577456092,-0.0014217528181171835,0.0007007708479327412,-0.0007452798940046357
2017-01-09,0.0006765077603246986,-5.094503031222164e-05,0.0001745962461807693,0.0018339446482162902
2017-01-10,0.00029824252833792153,-0.00030574806359562334,8.710801393729817e-05,0.0010730499380933178
2017-01-11,-0.0023654502162846927,-0.0024899639209308155,-0.003388652359023414,-0.0013185002060156492
2017-01-12,0.0014701706920700846,0.0007129761662252321,0.0007832216517273949,0.0028239202657807105
2017-01-13,-0.0036876515708292247,-0.003151046960764403,-0.0026886383347788367,-0.00511087297007673
2017-01-17,0.0019450296988319687,0.001121762186416575,0.0017397355601949105,0.0029264214046822445
2017-01-18,0.0012933158636212348,0.00045799195969675743,0.001128374273066557,0.002249812515623617
2017-01-19,0.0038284170069247717,0.0033192054332837895,0.0045166333709720785,0.0036971683051845172
2017-01-20,-0.0017083518919282828,-0.0015777687296416598,-0.0007798960138648559,-0.0026753615918401197
2017-01-23,0.0021674261132152975,0.001020304050606935,0.0020782819535849484,0.003356549467147696
2017-01-24,0.0065185921877922125,0.0049178665585074555,0.006019434173187621,0.008517324071776855
2017-01-25,0.00042194908339686225,-0.00035195334104276554,0.001532828067785097,0.00016367951550866344
2017-01-26,0.0010367578998538645,0.0005031952900922398,0.0022970903522205877,0.00041091387245240085
2017-01-27,-0.004800185106768398,-0.0035775471127683645,-0.0034807708634010393,-0.0071764414748825
2017-01-30,-0.0032694734644925106,-0.0027880569777463116,-0.003422313483915085,-0.0035962197875720747
2017-01-31,0.0057963884580171255,0.0030422878004259246,0.006600377164409421,0.007729388297872397
2017-02-01,-0.000980426751122973,-0.001926098636524931,-0.001787994891443212,0.000664672648720499
2017-02-02,0.0051262882304549204,0.004559270516717451,0.0014489047984318493,0.00900450225112559
2017-02-03,-0.00246088201560319,-0.0021630866743799215,-0.0018696354210928634,-0.003284072249589376
2017-02-06,0.0013372145556123554,0.0018141503729087738,0.0021222410865875396,0.0001654396558854465
2017-02-07,-0.0026054405233836416,-0.001562185043338049,-0.0011840324763193744,-0.00490073926405854
2017-02-08,0.001394809359814059,0.0013085711409732692,0.001097509497678395,0.0017473789316024835
2017-02-09,0.003493302602999117,0.0019516589100734283,0.0020188425302827273,0.006318207926478969
2017-02-10,0.003890179372707512,0.0025919649087826624,0.0031865828092243476,0.005781758957654759
2017-02-13,-0.0011894802046434354,-0.0007436787307881776,0.0002501250625313034,-0.0029239766081871066
2017-02-14,-0.0020990936728272312,-0.0010861515675142375,-0.0005817335660267542,-0.004451999352436564
2017-02-15,1.578383391033939e-05,0.0003438789546079679,0.0006608839322594928,-0.0008854543990984842
2017-02-16,-0.003354408495595404,-0.0032935161972178495,-0.0012394645513137403,-0.005328596802841923
2017-02-17,0.0019063446440743812,0.0019634792852936123,0.0018101036695739037,0.001938297528670807
2017-02-21,-0.0013286045410936288,-0.001854291709364131,-0.000818799639728085,-0.0012823595415564215
2017-02-22,0.002156964732381177,0.00244140625,0.0013913897528234909,0.002575452716297777
2017-02-23,-0.005781420740040278,-0.004196554921192641,-0.004107450915961541,-0.008828770451968171
2017-02-24,-0.0014898873806921203,-0.0006334973929145171,-0.0017220172201722894,-0.0021071399627198284
2017-02-27,-0.0022210182839460897,-0.0018977178726095056,-0.0004094333442516973,-0.004174024723069492
2017-02-28,0.009171257113159503,0.00790321006927508,0.006161176373942423,0.01312250387154612
2017-03-01,-0.0004936951050548406,-0.0008181336926704752,-0.0001624959376015367,-0.00048015364916764725
2017-03-02,-0.0004410775296631931,-0.0006293875574922003,-0.0008165931732809772,8.095199546676035e-05
2017-03-03,-0.0046173413675435,-0.004064253919102034,-0.003504768114760748,-0.006159332198719558
2017-03-06,-0.0020083019399319136,-0.0016985344074541553,-0.0021240094763499417,-0.0022028228767234648
2017-03-07,0.0018502260892565474,0.001119493794110582,0.0004091987887715476,0.0038613210647386875
2017-03-08,2.846800435292454e-05,0.0003413801511826797,0.0,-0.0002480979159774632
2017-03-09,0.005521323011032796,0.004823386114494621,0.00457105542404701,0.007056284243732502
2017-03-10,-0.0007972023685340353,-9.710623422032327e-05,-0.00032517681489319106,-0.0019011406844107182
2017-03-13,-0.0029128303631333345,-0.002329418615937051,-0.002110218326434432,-0.004203412181653432
2017-03-14,0.003414671142995475,0.0026784844647900208,0.0021151968760169115,0.005302841991880136
2017-03-15,0.0022591386162997967,0.0009176970633693049,0.0018596377749029447,0.0039170882976986565
2017-03-16,0.0011370853556171567,0.0011126160990710954,0.0008898956395113622,0.0013845903241569424
2017-03-17,-0.0002903033502704922,-0.000242283277608224,0.00032388663967619635,-0.0008929296209108095
2017-03-20,0.003974848177036719,0.0031057407677004267,0.0038007439754164096,0.004972285621128059
2017-03-21,-0.0006553747482864808,0.0,0.0003284072249589709,-0.0021795624109314238
2017-03-22,-0.0007011347469603642,-0.0011769321302470548,-0.0010602724084495252,8.384338056521834e-05
2017-03-23,0.0030085249988369917,0.0016201089891503262,0.003024605575083772,0.0043355010838752595
2017-03-24,-0.009579481925288031,-0.008447937131630612,-0.007016971279373396,-0.012993503248375782
2017-03-27,-0.0017108797237834683,-0.0013279559315364509,-0.00024435937118194584,-0.0034089964247110416
2017-03-28,-0.00039708103743779524,-0.0011231017139508026,0.0004857512953369003,-0.0004950903539896467
2017-03-29,-0.0001380322473847649,-0.00043887453064805904,-0.00024177949709869306,0.0002466091245376667
2017-03-30,-0.0006169366382915219,-0.0015559661577360107,-0.001287415513356871,0.0008975928192573868
2017-03-31,0.0015451847722980304,0.00038992055368725076,0.0008857395925598865,0.0032586558044807035
2017-04-03,-0.0018188053460400796,-0.0018059351815696845,-0.0026589315929417268,-0.001070399341292827
2017-04-04,0.003934725747515702,0.003170731707317076,0.0014479929209234577,0.0069249793899424095
2017-04-05,0.0011007550812289603,0.0007339988256018781,0.0010498263748688341,0.0015012510425354009
2017-04-06,-0.0013642629654896299,-0.0010248901903368024,-0.0004035838243603429,-0.002562195222745589
2017-04-07,0.0004345385364348203,0.0008304836345873756,0.0011307648816736293,-0.000578560211587642
2017-04-10,-0.0024807314403172465,-0.0019040179661182766,-0.0013721850028250993,-0.004041903819186787
2017-04-11,-0.0012106478375752965,-0.0012708343516300014,-0.0004052849152955673,-0.0018818523973163082
2017-04-12,-0.001607495805996866,-0.002012072434607659,-0.0013025073266036413,-0.0014927848731132176
2017-04-13,0.00282858116562798,0.002470233684106482,0.0031880977683316214,0.00284924159892741
2017-04-17,-0.003722626673198383,-0.0036732295033793383,-0.003404669260700377,-0.004058307106178494
2017-04-18,0.00338206941511894,0.0028492827667516707,0.004302646533528076,0.0030631674807515274
2017-04-19,0.003586114102196835,0.002952465308532659,0.004214963119072657,0.0036288659793815015
2017-04-20,-0.0004079119019463744,-0.0002441167854700943,0.0011256733939053465,-0.0019550342130988385
2017-04-21,0.012040744484888202,0.011018609206660201,0.011096815696365336,0.013883217639853118
2017-04-24,0.005437246799121543,0.003343023255814037,0.0032575877959637456,0.009434723006209289
2017-04-25,-9.228416655422823e-05,0.0,0.0002366117201670903,-0.000479309793896765
2017-04-26,0.002223980938393536,0.0014454348349794977,0.0025274464892188764,0.002701414269823621
2017-04-27,0.0017785438658361077,0.0012036591237361005,0.004004711425206198,0.00031793975041716216
2017-04-28,0.0034151397450284337,0.0025090470446320623,0.0035271986204734596,0.0041891565294449595
2017-05-01,0.0011492076487199065,0.0008183699995187865,0.0017096673919800853,0.0009613073780341264
2017-05-02,-0.0029744567810988908,-0.0019724814779179534,-0.002171384257464104,-0.004669887278582863
2017-05-03,0.0009905356734798336,0.0013004527502167296,0.00023342670401493848,0.0013767411726595125
2017-05-04,0.0029338249362347137,0.0017803868732557682,0.0025664955669619793,0.00438098328736003
