Date,Close,CoveredCall,Momo,MF,SPY,AGG,source,tier
2008-05-13,-4.761904761904762e-05,-0.00011904761904761905,0.0,0.0,0.0,0.0,proxy,3
2008-05-14,0.0007780836544557344,0.001945209136139336,0.0,0.0,0.002064256755186955,0.0014766751623276342,proxy,3
2008-05-15,0.004953425416967843,0.012383563542419606,0.0,0.0,0.012502611161467225,0.005314672721156377,proxy,3
2008-05-16,0.00044853488680372404,0.0007931025282210231,0.000218823125858858,0.000218823125858858,0.0009121501472686422,-0.002447279942232594,proxy,3
2008-05-19,0.001045874192159495,0.002614685480398737,0.0,0.0,0.002733733099446356,0.0016685921436365714,proxy,3
2008-05-20,-0.0035531168183344968,-0.008228177900444545,-0.000436409430261131,-0.000436409430261131,-0.008109130281396926,0.002154843999167211,proxy,3
2008-05-21,-0.006813245875099856,-0.01703311468774964,0.0,0.0,-0.01691406706870202,-0.001368510550809443,proxy,3
2008-05-22,0.0004024176939492461,2.4083482791991816e-05,0.0006546405013874157,0.0006546405013874157,0.00014313110183961086,-0.005970823129763159,proxy,3
2008-05-23,-0.005409374952418018,-0.013523437381045045,0.0,0.0,-0.013404389761997426,0.00384066086322421,proxy,3
2008-05-27,0.00291675504472531,0.007291887611813274,0.0,0.0,0.007410935230860893,-0.0055923614171184965,proxy,3
2008-05-28,0.0020603429344553882,0.004496385829787685,0.0004363143375671896,0.0004363143375671896,0.004615433448835304,-0.004635465179883447,proxy,3
2008-05-29,0.0017008172146922007,0.004906229112316928,-0.00043612405039095137,-0.00043612405039095137,0.0050252767313645474,-0.002775698489264511,proxy,3
2008-05-30,0.0012141387244875722,0.002380875304868146,0.0004363143375671896,0.0004363143375671896,0.002499922923915765,0.003578368354712591,proxy,3
2008-06-02,-0.0036949217838226204,-0.01045004446514224,0.0008084933370571257,0.0008084933370571257,-0.01033099684609462,0.003718377360614422,proxy,3
2008-06-03,-0.0023805089685855225,-0.005951272421463805,0.0,0.0,-0.005832224802416186,0.0018819277715091953,proxy,3
2008-06-04,-0.00038166474523672746,-0.0006257016392520636,-0.00021897348255983662,-0.00021897348255983662,-0.0005066540202044445,-0.0035596244229769702,proxy,3
2008-06-05,0.007559015765961079,0.019878473670861218,-0.000653956170639014,-0.000653956170639014,0.019997521289908837,-0.003671368863353064,proxy,3
2008-06-06,-0.012674371673147283,-0.032013121237450856,0.00021812803638843192,0.00021812803638843192,-0.03189407361840324,0.005577650026142855,proxy,3
2008-06-09,0.001182608221090424,0.002302279151952868,0.00043616093384879484,0.00043616093384879484,0.002421326771000487,-0.005051486117455206,proxy,3
2008-06-10,-0.0016453993942192118,-0.0050964530433645246,0.0006553030385443304,0.0006553030385443304,-0.004977405424316905,-0.005274542825785433,proxy,3
2008-06-11,-0.006140023267705748,-0.014831126567296838,-0.0008459544013116869,0.0006540455986883131,-0.014712078948249219,0.001299921580817598,proxy,3
2008-06-12,0.0010832139738664193,0.0036884620886336703,-0.0006536181026450816,-0.0006536181026450816,0.003807509707681289,-0.006195731863369747,proxy,3
2008-06-13,0.005402484762377017,0.012525143507910074,0.0006540455986883131,0.0006540455986883131,0.012644191126957693,-0.002513712567646431,proxy,3
2008-06-16,0.00018732113664759336,0.0004683028416189834,0.0,0.0,0.0005873504606666025,0.0011092297191259703,proxy,3
2008-06-17,-0.0021160599486683878,-0.004963444290049735,-0.00021780372108082258,-0.00021780372108082258,-0.004844396671002116,0.0034237305400228735,proxy,3
2008-06-18,-0.004281018782233654,-0.009855789988486286,-0.0010645046447318994,0.0004354953552681007,-0.009736742369438667,0.004214239447847268,proxy,3
2008-06-19,0.0003283153229150669,0.001147112472717104,-0.00021754944361962458,-0.00021754944361962458,0.001266160091764723,-0.0050960815013845195,proxy,3
2008-06-20,-0.0062783586516729625,-0.016350704633391434,0.0004365386694726858,0.0004365386694726858,-0.016231657014343814,0.0030137399619365457,proxy,3
2008-06-23,-0.00044290144927152243,-0.001107253623178806,0.0,0.0,-0.0009882060041311869,-0.0013020557143835765,proxy,3
2008-06-24,-0.0008385795905273065,-0.002096448976318266,0.0,0.0,-0.0019774013572706473,0.0020050266938931305,proxy,3
2008-06-25,0.0013732147597473035,0.004606784148792186,-0.0012824981662826183,0.00021750183371738174,0.004725831767839805,0.0005004945209594602,proxy,3
2008-06-26,-0.010911884189953078,-0.02727971047488269,0.0,0.0,-0.02716066285583507,0.0013003009554073408,proxy,3
2008-06-27,-0.0019696390519302123,-0.005577546962349734,0.00043563288834946867,0.00043563288834946867,-0.0054584993433021145,0.002397117637071844,proxy,3
2008-06-30,0.0009720643192506138,0.0034093653623731954,-0.0006528030428311071,-0.0006528030428311071,0.0035284129814208143,0.0004982718792685414,proxy,3
2008-07-01,0.0014119331453869054,0.0030062460668937693,0.00034905786438232944,0.00034905786438232944,0.0031252936859413882,-0.003458995353803007,proxy,3
2008-07-02,-0.007502222723203018,-0.017255556808007545,-0.0015,0.0,-0.017136509188959925,-0.0012039605535639764,proxy,3
2008-07-03,0.0003645127856080775,0.0009112819640201936,0.0,0.0,0.0010303295830678127,0.0003018828562202369,proxy,3
2008-07-07,-0.004263626800948024,-0.010331842514274703,-0.00021814965873023784,-0.00021814965873023784,-0.010212794895227084,0.0035142044066347466,proxy,3
2008-07-08,0.0067934646221654614,0.01763809821404223,-0.0004362911057523844,-0.0004362911057523844,0.01775714583308985,0.0039030911837194537,proxy,3
2008-07-09,-0.007618720486714609,-0.019373929594500728,0.00021808558514280207,0.00021808558514280207,-0.01925488197545311,0.00388759760502988,proxy,3
2008-07-10,0.0021104678657377905,0.003967476007989478,0.0008724624375699985,0.0008724624375699985,0.0040865236270370975,0.0008933120639984526,proxy,3
2008-07-11,-0.004316005875458036,-0.011771105629528145,0.0006540606272553706,0.0006540606272553706,-0.011652058010480526,-0.005655067463523178,proxy,3
2008-07-14,-0.0036651771728214394,-0.009162942932053598,0.0,0.0,-0.009043895313005978,0.0014961758935843061,proxy,3
2008-07-15,-0.005555726350452935,-0.014216029156028088,0.00021780885326383448,0.00021780885326383448,-0.014096981536980469,0.0038859784305105283,proxy,3
2008-07-16,0.009901893205148032,0.024428245758624855,0.00021765816949681493,0.00021765816949681493,0.024547293377672474,-0.007641045666068158,proxy,3
2008-07-17,0.003039513740759041,0.009884317187127855,-0.0015236885568201686,-0.0015236885568201686,0.010003364806175474,-0.004400443420444988,proxy,3
2008-07-18,0.003229234835051402,0.006110980820623179,0.0013080708446702172,0.0013080708446702172,0.006230028439670798,-0.005825498491925263,proxy,3
2008-07-21,-0.00034809059844708855,0.00043665180147329743,-0.0008712521983940125,-0.0008712521983940125,0.0005556994205209165,0.005253747672693931,proxy,3
2008-07-22,0.004752099441938843,0.011225929618993557,0.0004362126572357017,0.0004362126572357017,0.011344977238041176,-0.0034172316747609344,proxy,3
2008-07-23,0.0023785909409004976,0.005293063454445867,0.0004356092652035848,0.0004356092652035848,0.005412111073493486,0.0012103463267052472,proxy,3
2008-07-24,-0.008479593246147107,-0.0208723409810208,-0.0002177614228979774,-0.0002177614228979774,-0.02075329336197318,0.006950208698188076,proxy,3
2008-07-25,-1.2644710766558534e-05,-0.0003583250568121481,0.00021780885326383448,0.00021780885326383448,-0.00023927743776452903,-0.005101044206832439,proxy,3
2008-07-28,-0.0059131486875656685,-0.01478287171891417,0.0,0.0,-0.014663824099866551,0.004523915278341173,proxy,3
2008-07-29,0.008493371254830321,0.021233428137075804,0.0,0.0,0.021352475756123424,-0.0012019641531679781,proxy,3
2008-07-30,0.007209957688734274,0.017698406967590462,0.00021765816949681493,0.00021765816949681493,0.017817454586638082,0.001102683200058685,proxy,3
2008-07-31,-0.006537990743965877,-0.013344976859914693,-0.003,0.0,-0.013225929240867074,0.0051055813589697685,proxy,3
2008-08-01,-0.002343703713641228,-0.005401843024260878,-0.0003049441732281277,-0.0003049441732281277,-0.005282795405213259,-0.0011805683004516565,proxy,3
2008-08-04,-0.003626718718936024,-0.009393312573514768,0.00021767718411647152,0.00021767718411647152,-0.009274264954467148,-0.0029036179029341413,proxy,3
2008-08-05,0.01086808012528289,0.02684298129698699,0.0002181460108134914,0.0002181460108134914,0.02696202891603461,-0.0017053753820805984,proxy,3
2008-08-06,0.0014671930241836148,0.004321503730251041,-0.000435680779861336,-0.000435680779861336,0.00444055134929866,-0.0011069833464434353,proxy,3
2008-08-07,-0.006411953722718451,-0.015010515890743693,-0.0013462456107016223,0.0006537543892983777,-0.014891468271696073,0.005235704487048576,proxy,3
2008-08-08,0.007254261028797764,0.01846226461137852,-0.00021774135958940732,-0.00021774135958940732,0.01858131223042614,-0.0015030231093549062,proxy,3
2008-08-11,0.004226151725587961,0.010238696142147851,0.00021778878121470058,0.00021778878121470058,0.01035774376119547,-0.002507489056127188,proxy,3
2008-08-12,-0.004601487015857426,-0.010523726629055364,-0.0006533272737254681,-0.0006533272737254681,-0.010404679010007745,0.004224088280345262,proxy,3
2008-08-13,-0.0019366983130754535,-0.00614935782370667,0.0008717413606786906,0.0008717413606786906,-0.006030310204659051,-0.0017031018647514218,proxy,3
2008-08-14,0.0024394356323987278,0.007425284743945503,-0.001217797108632456,-0.00021779710863245594,0.0075443323629931225,0.0024082141843222438,proxy,3
2008-08-15,0.002028497445083159,0.004744476780887918,0.0002178445545466534,0.0002178445545466534,0.004863524399935537,0.0029026451442066836,proxy,3
2008-08-18,-0.005909440038644927,-0.013793358349043761,-0.000653494498379037,-0.000653494498379037,-0.013674310729996142,0.0016952673394907691,proxy,3
2008-08-19,-0.0038859732173482896,-0.01102334452848468,0.0008722743234093056,0.0008722743234093056,-0.010904296909437061,-0.0007966540782465836,proxy,3
2008-08-20,0.0018107050637047803,0.004526762659261951,0.0,0.0,0.00464581027830957,0.0015950229038126373,proxy,3
2008-08-21,0.0007731010248405655,0.0016056639969154846,0.000218059043457286,0.000218059043457286,0.0017247116159631037,0.00019941691154290453,proxy,3
2008-08-22,0.005873149905208778,0.014356630963046468,0.00021749586665031906,0.00021749586665031906,0.014475678582094087,-0.001094863218147557,proxy,3
2008-08-25,-0.008292215068702254,-0.020404364813028698,-0.00021744857248462424,-0.00021744857248462424,-0.02028531719398108,0.0030877058703209226,proxy,3
2008-08-26,0.001248070743420131,0.0027939330585748487,0.00021749586665031906,0.00021749586665031906,0.0029129806776224676,-0.0011918005036136714,proxy,3
2008-08-27,0.0038459223026363885,0.009614805756590971,0.0,0.0,0.00973385337563859,0.001193222586893583,proxy,3
2008-08-28,0.004803501004954018,0.012008752512385045,0.0,0.0,0.012127800131432664,0.0008944670552515355,proxy,3
2008-08-29,-0.004610345210925667,-0.010872744021906789,-0.00043541267027158437,-0.00043541267027158437,-0.01075369640285917,-0.000298078810343938,proxy,3
2008-09-02,-0.0021001335547073466,-0.006330159381769663,0.0007198836633341976,0.0007198836633341976,-0.006211111762722044,0.0033277587290534427,proxy,3
2008-09-03,-0.0003915718635344414,-0.0009789296588361034,0.0,0.0,-0.0008598820397884843,-0.00019832917123496774,proxy,3
2008-09-04,-0.012090173682313772,-0.03022543420578443,0.0,0.0,-0.03010638658673681,0.0036756778147502,proxy,3
2008-09-05,0.00014084764887146143,0.003025265853321146,-0.0027820978207616616,0.00021790217923833843,0.003144313472368765,-0.0029694022112930485,proxy,3
2008-09-08,0.008214759560903477,0.020536898902258693,0.0,0.0,0.020655946521306312,0.006253711708751553,proxy,3
2008-09-09,-0.012053120238368083,-0.029806018533586377,-0.00021785470822255348,-0.00021785470822255348,-0.029686970914538757,0.0044399801975003594,proxy,3
2008-09-10,0.0018366774641972493,0.003937987122778441,0.0004358043584764548,0.0004358043584764548,0.00405703474182606,-0.0006878182833935931,proxy,3
2008-09-11,0.005609173275978189,0.01434964407677448,-0.00021780725788600463,-0.00021780725788600463,0.0144686916958221,-0.0012780778905555623,proxy,3
2008-09-12,0.0014621510619680803,0.00450181353025254,-0.001064290583554893,0.00043570941644510697,0.0046208611493001595,-0.004034530789312929,proxy,3
2008-09-15,-0.01842777411643472,-0.047704333641849825,0.001089932233842017,0.001089932233842017,-0.04758528602280221,0.003952281792921841,proxy,3
2008-09-16,0.0069088435989530786,0.016618923390185402,0.000435457071464862,0.000435457071464862,0.01673797100923302,-0.010137137572967858,proxy,3
2008-09-17,-0.015423000923617123,-0.04508250406780338,0.004350001172507056,0.004350001172507056,-0.04496345644875577,0.0024857358107859273,proxy,3
2008-09-18,0.010132266083303558,0.029552917014445245,-0.0028148345374575667,-0.0028148345374575667,0.029671964633492864,-0.0027767157520721675,proxy,3
2008-09-19,0.01295209181952471,0.03959426513451221,-0.005476023723800292,-0.0034760237238002922,0.039713312753559826,0.004475052020303183,proxy,3
2008-09-22,-0.008841866293454688,-0.02275822985830438,0.00043570941644510697,0.00043570941644510697,-0.02263918223925676,-0.015643652088996318,proxy,3
