end,sr,mdd,vol,cagr
2007-01-05,1.0330412045087811,-0.07593115708706644,0.10146359958900955,0.10479416537249442
2007-01-08,1.0562495009053092,-0.07593115708706588,0.10124297682561555,0.1071647334980026
2007-01-09,1.1141544199905729,-0.07593115708706644,0.10115318529564546,0.11357048611890064
2007-01-10,1.0853503479078423,-0.07593115708706688,0.10110390810346663,0.11027825209052478
2007-01-11,1.1087846718855578,-0.07593115708706621,0.10111592408423134,0.11292427337622213
2007-01-12,1.1071452153379897,-0.07593115708706655,0.10110885381634681,0.11273195896948884
2007-01-16,1.1788754628731524,-0.07593115708706599,0.10110125850407838,0.12081869616358731
2007-01-17,1.1529511518539526,-0.07593115708706666,0.10109592065746434,0.11787998657349519
2007-01-18,1.1967660721118276,-0.07593115708706633,0.10091747089185785,0.12262092074803443
2007-01-19,1.154256639473117,-0.07593115708706621,0.10089663441771599,0.11779295203215279
2007-01-22,1.115098619298181,-0.07593115708706633,0.10065628667082795,0.11311583518108725
2007-01-23,1.1548176440914695,-0.07593115708706644,0.1003904895207805,0.11726009708212293
2007-01-24,1.2009419867685225,-0.07593115708706666,0.1002984469973385,0.12232945246003202
2007-01-25,1.2712167253199598,-0.07593115708706599,0.10033179569878341,0.13030841764382517
2007-01-26,1.2181767813260065,-0.07593115708706644,0.10068983991661509,0.12476186568142889
2007-01-29,1.1996852064237802,-0.07593115708706644,0.10068097006287999,0.12265966991081045
2007-01-30,1.1821683330114579,-0.07593115708706633,0.10066785941312417,0.120666524968573
2007-01-31,1.1989483056819936,-0.07593115708706633,0.10071983136866895,0.12262433654933114
2007-02-01,1.2311494505988403,-0.07593115708706633,0.10081595856557607,0.12639187441128152
2007-02-02,1.230072323184405,-0.07593115708706644,0.10080946140287954,0.12626135925079862
2007-02-05,1.2064486170220832,-0.07593115708706621,0.10072609088911916,0.12348009105580426
2007-02-06,1.1929811814685154,-0.0759311570870661,0.10071004602962204,0.12193816758948106
2007-02-07,1.2075362108876317,-0.0759311570870661,0.10068656995177659,0.12355398109756344
2007-02-08,1.1684106399018679,-0.07593115708706566,0.10043479914763126,0.11883766034142096
2007-02-09,1.1685248853239159,-0.07593115708706644,0.10043459892628852,0.11885025304960184
2007-02-12,1.1239154979768626,-0.07593115708706633,0.10058905639698396,0.11402688492233515
2007-02-13,1.1455795624247296,-0.07593115708706655,0.1004690249969431,0.1163161578802252
2007-02-14,1.1680637608253397,-0.07593115708706599,0.10060281913676881,0.11899942726996349
2007-02-15,1.1587838489926359,-0.07593115708706633,0.10053065838732043,0.11787031416653271
2007-02-16,1.1690001199082616,-0.07593115708706644,0.10052877227960248,0.11901622340503581
2007-02-20,1.1483451091215637,-0.07593115708706566,0.10050438635005596,0.11666762044540824
2007-02-21,1.1555611569282511,-0.07593115708706621,0.1005112146756306,0.11748544865405353
2007-02-22,1.1958856240014009,-0.07593115708706566,0.10033064173661771,0.12179999188395252
2007-02-23,1.1854762225478592,-0.07593115708706644,0.10033257032177627,0.12063191459257072
2007-02-26,1.246832617405138,-0.07593115708706655,0.09979085085439098,0.12684911311387292
2007-02-27,1.2077392488421794,-0.07593115708706655,0.09968352895092326,0.12233029524738703
2007-02-28,0.943152316014472,-0.07593115708706621,0.10343580930076351,0.09657362169258366
2007-03-01,0.9447129134153983,-0.07593115708706644,0.10345242767155836,0.09676592794578243
2007-03-02,0.9629928820232483,-0.07593115708706666,0.10336196072238595,0.0987557966360022
