Date,raw,dd_mult,vol_gate_mult,total_mult,net
2010-05-04,-0.00021783321038726378,1.0,0.5,0.5,-0.00010891660519363189
2010-05-05,0.00021788067203343253,1.0,0.5,0.5,0.00010894033601671627
2010-05-06,-0.00021838166665932857,1.0,0.5,0.5,-0.00010919083332966428
2010-05-07,0.00021811347076616805,1.0,0.5,0.5,0.00010905673538308402
2010-05-10,0.0,1.0,0.5,0.5,0.0
2010-05-11,0.0,1.0,0.5,0.5,0.0
2010-05-12,0.00021814910716111413,1.0,0.5,0.5,0.00010907455358055707
2010-05-13,3.158279762160987e-07,1.0,0.5,0.5,1.5791398810804935e-07
2010-05-14,-3.158278764070488e-07,1.0,0.5,0.5,-1.579139382035244e-07
2010-05-17,0.0,1.0,0.5,0.5,0.0
2010-05-18,3.158279762160987e-07,1.0,0.5,0.5,1.5791398810804935e-07
2010-05-19,-0.00021841728750127132,1.0,0.5,0.5,-0.00010920864375063566
2010-05-20,0.00021814910716111413,1.0,0.5,0.5,0.00010907455358055707
2010-05-21,0.0,1.0,0.5,0.5,0.0
2010-05-24,0.0,1.0,0.5,0.5,0.0
2010-05-25,-0.0002181015285074306,1.0,0.5,0.5,-0.0001090507642537153
2010-05-26,0.0002184296910332506,1.0,0.5,0.5,0.0001092148455166253
2010-05-27,3.530528980277836e-08,1.0,0.5,0.5,1.765264490138918e-08
2010-05-28,-3.158278764070488e-07,1.0,0.5,0.5,-1.579139382035244e-07
2010-05-31,0.0,1.0,0.5,0.5,0.0
2010-06-01,-0.0002181015285074306,1.0,0.5,0.5,-0.0001090507642537153
2010-06-02,2.805226761992685e-07,1.0,0.5,0.5,1.4026133809963426e-07
2010-06-03,3.530528980277836e-08,1.0,0.5,0.5,1.765264490138918e-08
2010-06-04,-3.5305288692555337e-08,1.0,0.5,0.5,-1.7652644346277668e-08
2010-06-07,0.0002178685233678035,1.0,0.5,0.5,0.00010893426168390175
2010-06-08,2.805226764213131e-07,1.0,0.5,0.5,1.4026133821065656e-07
2010-06-09,0.0002180183471462982,1.0,0.5,0.5,0.0001090091735731491
2010-06-10,-0.0002179708255072299,1.0,0.5,0.5,-0.00010898541275361495
2010-06-11,0.0,1.0,0.5,0.5,0.0
2010-06-14,0.0002180536601332772,1.0,0.5,0.5,0.0001090268300666386
2010-06-15,-0.0002179708255072299,1.0,0.5,0.5,-0.00010898541275361495
2010-06-16,0.0,1.0,0.5,0.5,0.0
2010-06-17,0.0,1.0,0.5,0.5,0.0
2010-06-18,-0.00021841728750127132,1.0,1.0,1.0,-0.00021841728750127132
2010-06-21,3.158279759940541e-07,1.0,1.0,1.0,3.158279759940541e-07
2010-06-22,-3.158278762960265e-07,1.0,1.0,1.0,-3.158278762960265e-07
2010-06-23,0.0,1.0,1.0,1.0,0.0
2010-06-24,0.0,1.0,1.0,1.0,0.0
2010-06-25,0.00021814910716111413,1.0,1.0,1.0,0.00021814910716111413
2010-06-28,-0.0002181015285074306,1.0,1.0,1.0,-0.0002181015285074306
2010-06-29,0.00021814910716111413,1.0,1.0,1.0,0.00021814910716111413
2010-06-30,-0.0002178210670136238,1.0,1.0,1.0,-0.0002178210670136238
2010-07-01,-0.011665386058422888,1.0,1.0,1.0,-0.011665386058422888
2010-07-02,0.004512362502479106,1.0,0.5,0.5,0.002256181251239553
2010-07-05,0.0,1.0,0.5,0.5,0.0
2010-07-06,-0.0030213359004924722,1.0,0.5,0.5,-0.0015106679502462361
2010-07-07,-0.0026827951487152406,1.0,0.5,0.5,-0.0013413975743576203
2010-07-08,0.0685456900010234,1.0,0.5,0.5,0.0342728450005117
2010-07-09,-0.023038910789888803,1.0,0.5,0.5,-0.011519455394944401
2010-07-12,0.007242872122074379,1.0,0.5,0.5,0.0036214360610371896
2010-07-13,0.012206779320539188,1.0,0.5,0.5,0.006103389660269594
2010-07-14,-0.00399431303124124,1.0,0.5,0.5,-0.00199715651562062
2010-07-15,0.011951622923874505,1.0,0.5,0.5,0.0059758114619372525
2010-07-16,-0.009145969578438235,1.0,0.5,0.5,-0.0045729847892191176
2010-07-19,-0.024910576892603082,1.0,0.5,0.5,-0.012455288446301541
2010-07-20,-0.016233085827825084,1.0,0.5,0.5,-0.008116542913912542
2010-07-21,0.0388010692617442,1.0,0.5,0.5,0.0194005346308721
2010-07-22,-0.03647367482981332,1.0,0.5,0.5,-0.01823683741490666
2010-07-23,0.0064813065855179675,1.0,0.5,0.5,0.0032406532927589837
2010-07-26,0.02596774032995319,1.0,0.5,0.5,0.012983870164976595
2010-07-27,-0.009331721692394341,1.0,0.5,0.5,-0.0046658608461971705
2010-07-28,-0.017555757297444075,1.0,0.5,0.5,-0.008777878648722037
2010-07-29,-0.011264094384166815,1.0,0.5,0.5,-0.005632047192083408
2010-07-30,-0.017727393569805794,1.0,0.5,0.5,-0.008863696784902897
2010-08-02,0.03503255682943163,1.0,0.5,0.5,0.017516278414715813
2010-08-03,-0.006480856500125125,1.0,0.5,0.5,-0.0032404282500625623
2010-08-04,0.01330165636356469,1.0,0.5,0.5,0.006650828181782345
2010-08-05,0.01698190805719111,1.0,0.5,0.5,0.008490954028595555
2010-08-06,-0.0011397067409522439,1.0,0.5,0.5,-0.0005698533704761219
2010-08-09,0.036570384048344375,1.0,0.5,0.5,0.018285192024172187
2010-08-10,-0.01975511333717095,1.0,0.5,0.5,-0.009877556668585474
2010-08-11,0.01196175276423898,1.0,0.5,0.5,0.00598087638211949
2010-08-12,-0.007941604442385437,1.0,0.5,0.5,-0.0039708022211927185
2010-08-13,0.04032365364974429,1.0,0.5,0.5,0.020161826824872144
2010-08-16,-0.006902751878055594,1.0,0.5,0.5,-0.003451375939027797
2010-08-17,0.028009152489919677,1.0,0.5,0.5,0.014004576244959838
2010-08-18,-0.01571295629578277,1.0,0.5,0.5,-0.007856478147891385
2010-08-19,-0.02053326524452422,1.0,0.5,0.5,-0.01026663262226211
2010-08-20,0.02865233819181356,1.0,0.5,0.5,0.01432616909590678
2010-08-23,0.03424621625680121,1.0,0.5,0.5,0.017123108128400604
2010-08-24,-0.028430423963327473,1.0,0.5,0.5,-0.014215211981663737
2010-08-25,-0.011694971438746388,1.0,0.5,0.5,-0.005847485719373194
2010-08-26,0.025597665862405673,1.0,0.5,0.5,0.012798832931202837
2010-08-27,-0.013837216845987339,1.0,0.5,0.5,-0.006918608422993669
2010-08-30,0.007641382246989181,1.0,0.5,0.5,0.0038206911234945906
2010-08-31,-0.024660830849934534,1.0,0.5,0.5,-0.012330415424967267
2010-09-01,0.046041777043545645,1.0,0.5,0.5,0.023020888521772823
2010-09-02,0.03128657520636217,1.0,0.5,0.5,0.015643287603181084
2010-09-03,0.03389454172885897,1.0,0.5,0.5,0.016947270864429487
2010-09-06,0.0,1.0,0.5,0.5,0.0
2010-09-07,-0.00810463815337566,1.0,0.5,0.5,-0.00405231907668783
2010-09-08,0.01815537509112245,1.0,0.5,0.5,0.009077687545561226
2010-09-09,0.03472726898051744,1.0,0.5,0.5,0.01736363449025872
2010-09-10,-0.02125370461448339,1.0,0.5,0.5,-0.010626852307241695
2010-09-13,0.008533067224746782,1.0,0.5,0.5,0.004266533612373391
2010-09-14,-0.004868675060592112,1.0,0.5,0.5,-0.002434337530296056
2010-09-15,0.0035941980800912408,1.0,0.5,0.5,0.0017970990400456204
2010-09-16,-0.015134243293225139,1.0,0.5,0.5,-0.0075671216466125695
2010-09-17,0.0054256965678911575,1.0,0.5,0.5,0.0027128482839455788
2010-09-20,0.0051296299573203585,1.0,0.5,0.5,0.0025648149786601793
2010-09-21,0.025514037871720165,1.0,1.0,1.0,0.025514037871720165
2010-09-22,0.0068491684991622845,1.0,0.5,0.5,0.0034245842495811423
2010-09-23,-0.006335441876920831,1.0,0.5,0.5,-0.0031677209384604155
2010-09-24,0.024286174049102046,1.0,1.0,1.0,0.024286174049102046
2010-09-27,-0.009823865396547265,1.0,0.5,0.5,-0.004911932698273632
2010-09-28,0.016307965000877167,1.0,0.5,0.5,0.008153982500438584
2010-09-29,-0.022339222621524657,1.0,0.5,0.5,-0.011169611310762328
2010-09-30,0.03686899908693882,1.0,0.5,0.5,0.01843449954346941
2010-10-01,-0.028788425460742118,1.0,1.0,1.0,-0.028788425460742118
2010-10-04,-0.022237319160887368,1.0,1.0,1.0,-0.022237319160887368
2010-10-05,0.028461553271695635,1.0,1.0,1.0,0.028461553271695635
2010-10-06,-0.008947878300872143,1.0,1.0,1.0,-0.008947878300872143
2010-10-07,-0.048630812719205,1.0,1.0,1.0,-0.048630812719205
2010-10-08,-0.00615588605289156,1.0,0.5,0.5,-0.00307794302644578
2010-10-11,0.0024347209208261575,1.0,0.5,0.5,0.0012173604604130788
2010-10-12,-0.0026582808253615697,1.0,1.0,1.0,-0.0026582808253615697
2010-10-13,0.03592378294588686,1.0,1.0,1.0,0.03592378294588686
2010-10-14,-0.013818322734698503,1.0,1.0,1.0,-0.013818322734698503
2010-10-15,0.02065898238055852,1.0,1.0,1.0,0.02065898238055852
2010-10-18,0.010999172518123657,1.0,1.0,1.0,0.010999172518123657
2010-10-19,-0.019678884412140423,1.0,1.0,1.0,-0.019678884412140423
2010-10-20,-0.007847257063917609,1.0,1.0,1.0,-0.007847257063917609
2010-10-21,0.04504460789796323,1.0,1.0,1.0,0.04504460789796323
2010-10-22,0.012712565880243202,1.0,1.0,1.0,0.012712565880243202
2010-10-25,0.058200329505013595,1.0,1.0,1.0,0.058200329505013595
2010-10-26,0.0026583945031206646,1.0,0.5,0.5,0.0013291972515603323
2010-10-27,0.042158335320363616,1.0,1.0,1.0,0.042158335320363616
2010-10-28,-0.007158291190156207,1.0,0.5,0.5,-0.0035791455950781037
2010-10-29,-0.01824183948291343,1.0,0.5,0.5,-0.009120919741456715
2010-11-01,0.08255669591278421,1.0,0.5,0.5,0.041278347956392104
2010-11-02,-0.05700152839345991,1.0,0.5,0.5,-0.028500764196729957
2010-11-03,0.0030630243363923455,1.0,0.5,0.5,0.0015315121681961728
2010-11-04,0.004468316675592146,1.0,0.5,0.5,0.002234158337796073
2010-11-05,-0.01566228431492241,1.0,1.0,1.0,-0.01566228431492241
2010-11-08,0.007344990237307503,1.0,1.0,1.0,0.007344990237307503
2010-11-09,0.03093775319124444,1.0,1.0,1.0,0.03093775319124444
2010-11-10,0.0026558468919212577,1.0,1.0,1.0,0.0026558468919212577
2010-11-11,-0.0023220777197828415,1.0,1.0,1.0,-0.0023220777197828415
2010-11-12,-0.0030124389510302425,1.0,1.0,1.0,-0.0030124389510302425
2010-11-15,-0.0015125254369242605,1.0,1.0,1.0,-0.0015125254369242605
2010-11-16,-0.015193478023686499,1.0,1.0,1.0,-0.015193478023686499
2010-11-17,-0.005474355055967791,1.0,1.0,1.0,-0.005474355055967791
2010-11-18,0.022887766495086538,1.0,1.0,1.0,0.022887766495086538
2010-11-19,0.00913592233857441,1.0,1.0,1.0,0.00913592233857441
2010-11-22,0.014059388491247993,1.0,1.0,1.0,0.014059388491247993
2010-11-23,0.011394858536353544,1.0,1.0,1.0,0.011394858536353544
2010-11-24,0.01133743625223819,1.0,1.0,1.0,0.01133743625223819
2010-11-25,0.0,1.0,1.0,1.0,0.0
2010-11-26,-0.007386822785612496,1.0,1.0,1.0,-0.007386822785612496
2010-11-29,0.006979322754637271,1.0,1.0,1.0,0.006979322754637271
2010-11-30,-0.0029346106144509942,1.0,1.0,1.0,-0.0029346106144509942
2010-12-01,0.02920662393903983,1.0,1.0,1.0,0.02920662393903983
2010-12-02,-0.027873747938665334,1.0,1.0,1.0,-0.027873747938665334
2010-12-03,0.0053335596380355375,1.0,1.0,1.0,0.0053335596380355375
2010-12-06,0.01150469561902397,1.0,1.0,1.0,0.01150469561902397
2010-12-07,0.023235568060179155,1.0,1.0,1.0,0.023235568060179155
2010-12-08,-0.0343835917007836,1.0,1.0,1.0,-0.0343835917007836
2010-12-09,0.012198550294086206,1.0,1.0,1.0,0.012198550294086206
2010-12-10,-0.004238662905697927,1.0,1.0,1.0,-0.004238662905697927
2010-12-13,0.009202014711402546,1.0,1.0,1.0,0.009202014711402546
2010-12-14,-0.03672037470418617,1.0,1.0,1.0,-0.03672037470418617
2010-12-15,-0.04005500932981879,1.0,1.0,1.0,-0.04005500932981879
2010-12-16,0.005905385031571986,1.0,1.0,1.0,0.005905385031571986
2010-12-17,0.012160739627195511,1.0,1.0,1.0,0.012160739627195511
2010-12-20,7.394199454942773e-05,1.0,1.0,1.0,7.394199454942773e-05
2010-12-21,0.0035521642560318494,1.0,1.0,1.0,0.0035521642560318494
2010-12-22,0.01657856995564951,1.0,1.0,1.0,0.01657856995564951
2010-12-23,-0.0030396559939330397,1.0,1.0,1.0,-0.0030396559939330397
2010-12-24,0.0,1.0,1.0,1.0,0.0
2010-12-27,-0.018503672463597038,1.0,1.0,1.0,-0.018503672463597038
2010-12-28,0.010408614091392782,1.0,1.0,1.0,0.010408614091392782
2010-12-29,-0.0020007244709182945,1.0,1.0,1.0,-0.0020007244709182945
2010-12-30,-0.004039329311614807,1.0,1.0,1.0,-0.004039329311614807
2010-12-31,-0.0019331336819944738,1.0,1.0,1.0,-0.0019331336819944738
2011-01-03,-0.004083529025982266,1.0,1.0,1.0,-0.004083529025982266
2011-01-04,0.030726721367791678,1.0,1.0,1.0,0.030726721367791678
2011-01-05,0.011720680399764111,1.0,1.0,1.0,0.011720680399764111
2011-01-06,0.03701819771540298,1.0,1.0,1.0,0.03701819771540298
2011-01-07,0.0007161566047045875,1.0,1.0,1.0,0.0007161566047045875
2011-01-10,-0.01316749094722358,1.0,1.0,1.0,-0.01316749094722358
2011-01-11,0.01664892497219165,1.0,1.0,1.0,0.01664892497219165
2011-01-12,-0.0013297020867426195,1.0,1.0,1.0,-0.0013297020867426195
2011-01-13,0.05123887531894646,1.0,1.0,1.0,0.05123887531894646
2011-01-14,0.001718696236083376,1.0,1.0,1.0,0.001718696236083376
2011-01-17,0.0,1.0,1.0,1.0,0.0
2011-01-18,0.007054409345792304,1.0,1.0,1.0,0.007054409345792304
2011-01-19,-0.01502248562360205,1.0,1.0,1.0,-0.01502248562360205
2011-01-20,-0.03254404418172503,1.0,1.0,1.0,-0.03254404418172503
2011-01-21,0.010893204941621529,1.0,1.0,1.0,0.010893204941621529
2011-01-24,0.004953450269152059,1.0,1.0,1.0,0.004953450269152059
2011-01-25,0.007693440186342142,1.0,1.0,1.0,0.007693440186342142
2011-01-26,0.016026017555665645,1.0,1.0,1.0,0.016026017555665645
2011-01-27,0.044733549867757565,1.0,1.0,1.0,0.044733549867757565
2011-01-28,-0.00955426991779625,1.0,1.0,1.0,-0.00955426991779625
2011-01-31,-0.032114602116297276,1.0,1.0,1.0,-0.032114602116297276
2011-02-01,0.029110326584243614,1.0,1.0,1.0,0.029110326584243614
2011-02-02,0.011743681262189904,1.0,1.0,1.0,0.011743681262189904
2011-02-03,0.01897112521255826,1.0,1.0,1.0,0.01897112521255826
2011-02-04,0.0008049542292658156,1.0,1.0,1.0,0.0008049542292658156
2011-02-07,0.029751910382716962,1.0,1.0,1.0,0.029751910382716962
2011-02-08,-0.026150470505510077,1.0,1.0,1.0,-0.026150470505510077
2011-02-09,0.000992405358670215,1.0,1.0,1.0,0.000992405358670215
2011-02-10,-0.02926345241976182,1.0,1.0,1.0,-0.02926345241976182
2011-02-11,0.007023270172359412,1.0,1.0,1.0,0.007023270172359412
2011-02-14,0.0249540683454,1.0,1.0,1.0,0.0249540683454
2011-02-15,-0.001447532295513347,1.0,1.0,1.0,-0.001447532295513347
2011-02-16,-0.0005395938603321992,1.0,1.0,1.0,-0.0005395938603321992
2011-02-17,-0.011161556633728443,1.0,1.0,1.0,-0.011161556633728443
2011-02-18,0.051549222343822164,1.0,1.0,1.0,0.051549222343822164
2011-02-21,0.0,1.0,1.0,1.0,0.0
2011-02-22,-0.030158904186078507,1.0,1.0,1.0,-0.030158904186078507
2011-02-23,-0.048823629434661564,1.0,1.0,1.0,-0.048823629434661564
2011-02-24,-0.010917797877633731,1.0,1.0,1.0,-0.010917797877633731
2011-02-25,0.021662348817173216,1.0,1.0,1.0,0.021662348817173216
2011-02-28,0.011873137826464967,1.0,1.0,1.0,0.011873137826464967
2011-03-01,-0.030898345214102948,1.0,1.0,1.0,-0.030898345214102948
2011-03-02,-0.029180912715115057,1.0,1.0,1.0,-0.029180912715115057
2011-03-03,0.018707169945197406,1.0,1.0,1.0,0.018707169945197406
2011-03-04,0.013260383828192612,1.0,1.0,1.0,0.013260383828192612
2011-03-07,0.009973624152395406,1.0,1.0,1.0,0.009973624152395406
2011-03-08,-0.011986494744834373,1.0,1.0,1.0,-0.011986494744834373
2011-03-09,-0.022714219591582003,1.0,1.0,1.0,-0.022714219591582003
2011-03-10,-0.034822136675505114,1.0,1.0,1.0,-0.034822136675505114
2011-03-11,-0.027695321361497327,1.0,1.0,1.0,-0.027695321361497327
2011-03-14,0.009749615098373575,1.0,1.0,1.0,0.009749615098373575
2011-03-15,-0.0333819050087536,1.0,1.0,1.0,-0.0333819050087536
2011-03-16,0.014506559176545862,1.0,1.0,1.0,0.014506559176545862
2011-03-17,-0.0023682166230772008,1.0,1.0,1.0,-0.0023682166230772008
2011-03-18,0.00036820782206240833,1.0,1.0,1.0,0.00036820782206240833
2011-03-21,0.001518908633006299,1.0,1.0,1.0,0.001518908633006299
2011-03-22,0.017863282661885638,1.0,1.0,1.0,0.017863282661885638
2011-03-23,-0.01778766292727137,1.0,1.0,1.0,-0.01778766292727137
2011-03-24,0.014320321241207723,1.0,1.0,1.0,0.014320321241207723
2011-03-25,0.026950602757570958,1.0,1.0,1.0,0.026950602757570958
2011-03-28,-0.0009736489050348549,1.0,1.0,1.0,-0.0009736489050348549
2011-03-29,0.0009177745532715398,1.0,1.0,1.0,0.0009177745532715398
2011-03-30,0.013234774286470461,1.0,1.0,1.0,0.013234774286470461
2011-03-31,-0.018352826732881987,1.0,1.0,1.0,-0.018352826732881987
2011-04-01,0.019854654994495347,1.0,1.0,1.0,0.019854654994495347
2011-04-04,-0.024125811849069406,1.0,1.0,1.0,-0.024125811849069406
2011-04-05,0.004748013099433882,1.0,1.0,1.0,0.004748013099433882
2011-04-06,0.012457036616037512,1.0,1.0,1.0,0.012457036616037512
2011-04-07,-0.042075474024396556,1.0,1.0,1.0,-0.042075474024396556
2011-04-08,0.001475099170267299,1.0,1.0,1.0,0.001475099170267299
2011-04-11,-0.01862317218064572,1.0,1.0,1.0,-0.01862317218064572
2011-04-12,-0.028859798924823266,1.0,1.0,1.0,-0.028859798924823266
2011-04-13,0.023434070088086623,1.0,1.0,1.0,0.023434070088086623
2011-04-14,0.015005775044661718,1.0,1.0,1.0,0.015005775044661718
2011-04-15,0.01302656979575815,1.0,1.0,1.0,0.01302656979575815
2011-04-18,-0.008155527372277057,1.0,1.0,1.0,-0.008155527372277057
2011-04-19,-0.006078639868060565,1.0,1.0,1.0,-0.006078639868060565
2011-04-20,0.0224478699260513,1.0,1.0,1.0,0.0224478699260513
2011-04-21,0.004028595332660475,1.0,1.0,1.0,0.004028595332660475
2011-04-22,0.0,1.0,1.0,1.0,0.0
2011-04-25,0.018702933137897948,1.0,1.0,1.0,0.018702933137897948
2011-04-26,-0.01631634480791263,1.0,1.0,1.0,-0.01631634480791263
2011-04-27,-0.008150702370251508,1.0,1.0,1.0,-0.008150702370251508
2011-04-28,-0.0029126429049072104,1.0,1.0,1.0,-0.0029126429049072104
2011-04-29,0.02216179384255364,1.0,1.0,1.0,0.02216179384255364
2011-05-02,0.016627926099443226,1.0,1.0,1.0,0.016627926099443226
2011-05-03,-0.018288548297187547,1.0,1.0,1.0,-0.018288548297187547
2011-05-04,-0.023611441286860546,1.0,1.0,1.0,-0.023611441286860546
2011-05-05,-0.020343533870771497,1.0,1.0,1.0,-0.020343533870771497
2011-05-06,0.030552299065745633,1.0,1.0,1.0,0.030552299065745633
2011-05-09,-0.0017236835179202572,1.0,1.0,1.0,-0.0017236835179202572
2011-05-10,0.025302993696223314,1.0,1.0,1.0,0.025302993696223314
2011-05-11,-0.00505315019344669,1.0,1.0,1.0,-0.00505315019344669
2011-05-12,-0.017032633301157916,1.0,1.0,1.0,-0.017032633301157916
2011-05-13,0.008037558056209907,1.0,1.0,1.0,0.008037558056209907
2011-05-16,-0.03026040947671238,1.0,1.0,1.0,-0.03026040947671238
2011-05-17,-0.009416625098460049,1.0,1.0,1.0,-0.009416625098460049
2011-05-18,0.003642961050106604,1.0,1.0,1.0,0.003642961050106604
2011-05-19,0.017105853160583342,1.0,1.0,1.0,0.017105853160583342
2011-05-20,0.0019759847682215095,1.0,1.0,1.0,0.0019759847682215095
2011-05-23,-0.024336133227921976,1.0,1.0,1.0,-0.024336133227921976
2011-05-24,-0.0038423157480233687,1.0,1.0,1.0,-0.0038423157480233687
2011-05-25,-0.015387864902884647,1.0,1.0,1.0,-0.015387864902884647
2011-05-26,0.016228876695814944,1.0,1.0,1.0,0.016228876695814944
2011-05-27,0.009534287383479537,1.0,1.0,1.0,0.009534287383479537
2011-05-30,0.0,1.0,1.0,1.0,0.0
2011-05-31,0.02723228377877159,1.0,1.0,1.0,0.02723228377877159
2011-06-01,0.0027503028025224197,1.0,1.0,1.0,0.0027503028025224197
2011-06-02,-0.005452752918020334,1.0,1.0,1.0,-0.005452752918020334
2011-06-03,-0.025605521316618196,1.0,1.0,1.0,-0.025605521316618196
2011-06-06,-0.0027772255607289393,1.0,1.0,1.0,-0.0027772255607289393
