,NOVA28,weekly_OVN,sector_rot
2016-05-09,7.258257731059068e-05,0.003253188602300113,-0.010393035868323741
2016-05-10,0.002851499757169411,-0.00084719722745501,0.015021869517826875
2016-05-11,1.6800790212184074e-05,0.0021001880309810517,-0.006838476400700419
2016-05-12,-0.0008165134525830445,-0.0019735784905636107,0.002990748782709958
2016-05-13,-0.0005987108004218387,0.002699094680527585,-0.011449967950905285
2016-05-16,0.0019198591159047113,-0.0015884719419537031,0.013463839710809037
2016-05-17,-0.003927465991707149,-0.003928985008390025,-0.003922467746438599
2016-05-18,-0.006778704377125603,-0.005728985777545031,-0.010232748748601028
2016-05-19,0.002699082288031182,0.0032417480734693465,0.0009134687888191866
2016-05-20,0.0007094567033619158,-0.0010725319899945397,0.006572997674037332
2016-05-23,0.0026744456299155495,0.002917592152781456,0.001874384662067241
2016-05-24,0.0033798056152069857,0.001903257766374356,0.008238309397565684
2016-05-25,0.004394092810917751,0.001803124836202893,0.012919537966707823
2016-05-26,-0.0015227401792363776,0.00011457907185216719,-0.00691025388604353
2016-05-27,0.0017685014640435104,0.0016031503304569014,0.0023125807558747784
2016-05-31,-0.0033636389982673867,-0.0032229859818529785,-0.003826450422082628
2016-06-01,-0.0015267684992058789,-0.0023638103198929455,0.001227474009775964
2016-06-02,0.0015551464005904773,0.0013907711860385776,0.0020960144816742168
2016-06-03,0.0002898674686396573,0.0013590627447142125,-0.0032282638922879556
2016-06-06,0.002973646290333338,-5.404759031029088e-06,0.012776058587787482
2016-06-07,0.0033569180226874374,0.0028710130903398636,0.0049557628915102665
2016-06-08,-0.0021361923625520347,-0.0034918109487298734,0.002324399980315787
2016-06-09,-0.006254717343827553,-0.006482315627427338,-0.005505817047367707
2016-06-10,-0.004523464337142777,-0.0021359519608761704,-0.012379449444357796
2016-06-13,-0.0031632861309723193,-0.00189485717491322,-0.007336985537692315
2016-06-14,0.0010418802363876334,0.0018309840296246236,-0.001554624690389102
2016-06-15,-0.0025736271355700263,-0.002929926770345455,-0.0014012417471939895
2016-06-16,0.0004829446074312915,0.00012694186624991944,0.0016543530829014421
2016-06-17,0.007382121978122998,0.00778341673469503,0.006061682485296963
2016-06-20,-7.383725899937012e-05,-0.001173357774029213,0.003544077721051512
2016-06-21,0.001346170891596013,0.0009607788105732699,0.002614283458906612
2016-06-22,0.004505007496445785,0.006631798740024489,-0.0024930883047731647
2016-06-23,-0.013888836330760764,-0.021386353801492772,0.010781354356693843
2016-06-24,-0.009864983839507402,-0.006812798932438563,-0.01990803928615348
2016-06-27,0.0023388397314594617,0.006409277503884165,-0.011054723727263793
2016-06-28,0.010137961615996234,0.008050532732671643,0.017006537621206963
2016-06-29,0.004591416880646143,0.0018559168985530742,0.013592437077958984
2016-06-30,0.0036385098095804685,0.0007915037288798784,0.013006435015944673
2016-07-01,-0.0013314814838226087,-0.0029255639272480777,0.003913763759599323
2016-07-05,-0.0027614307684732135,-0.0022173111883947998,-0.004551827903219951
2016-07-06,0.0015572305264039876,0.0002443763006929417,0.005877108968775913
2016-07-07,0.0021410174124410495,0.005853831146520522,-0.010075802776948676
2016-07-08,0.004164083439369889,0.0017757683056546616,0.012022709978153502
2016-07-11,0.002711759502204442,0.003693484164159209,-0.0005185543593565118
2016-07-12,0.0038321011195407498,0.0033810624799251376,0.005316220268334264
2016-07-13,0.002681237917731798,0.003609419625128579,-0.00037289564093934136
2016-07-14,0.0012203144246203008,0.0012975755488967547,0.0009660907197649449
2016-07-15,6.231040143402861e-05,-7.140790913972997e-05,0.0005023035369134214
2016-07-18,-0.0010635517331717289,-0.001793144116506078,0.0013371339993038707
2016-07-19,-0.0008287904789124169,0.00046531897275970454,-0.005086990218735302
2016-07-20,-0.000769656896436255,-0.0003142349886990815,-0.0022681989606568123
2016-07-21,-0.00144338343694587,-0.0008649667450900487,-0.003346633431439927
2016-07-22,-0.00039168960721363394,-0.002436914552907847,0.006338016539651677
2016-07-25,-0.0016515188017726368,0.0002025769367173004,-0.0077523242483624
2016-07-26,0.0015953047333168843,0.003934488476210817,-0.006101657523251608
2016-07-27,-0.002016877644202074,-0.0007948614403812727,-0.0060378583073488565
2016-07-28,0.0007733456102299568,0.00010142210519118345,0.0029842749026789406
2016-07-29,0.0010174149543132885,-0.00015412452303641675,0.0048723045783685874
2016-08-01,0.0004172691394359855,0.0001784030009559875,0.0012032457254301427
2016-08-02,-0.0024178598939229475,-0.001139607674645314,-0.006623882236564108
2016-08-03,-0.00010934240226825702,0.00039486099602038273,-0.0017683974200925676
2016-08-04,0.002125607114923994,0.0024324758861807533,0.0011158714080740835
2016-08-05,-0.00013585749033254976,5.814648157031712e-05,-0.0007742174541006674
2016-08-08,-3.657231960025459e-05,0.0008752781742821476,-0.003036968870904618
2016-08-09,0.0011421240275316978,0.0015429998500405132,-0.00017693698458183928
2016-08-10,0.0016159156891115943,0.0027472556455883567,-0.002106699505527406
2016-08-11,0.0012571546157740608,0.00025177808872607816,0.00456529370738501
2016-08-12,0.00024098832616594856,0.001754701326297322,-0.004739805450587201
2016-08-15,-5.219255449738806e-05,-0.0017639311459781678,0.005580194115324251
2016-08-16,-0.0021027251099313042,-0.00043730737632244804,-0.007582695409805457
2016-08-17,0.00043675012418523454,0.00011448842744036987,0.0014971354505274315
2016-08-18,-0.0021431869429092104,-0.0031882628083737628,0.0012955807538001332
2016-08-19,-0.0016136310709252012,-0.00205275468265048,-0.00016871770074418832
2016-08-22,0.0025282188219632627,0.0031779971688898727,0.0003901570187283543
2016-08-23,-0.001124248787714788,-0.002013170981545384,0.0018007033866174191
2016-08-24,-0.004039879499609647,-0.002811318045182227,-0.008082396968931649
2016-08-25,0.000711739950734091,0.0015850243945145202,-0.002161757021637419
2016-08-26,0.00043920076038697354,0.0004325809563266022,0.0004609828808182318
2016-08-29,0.0002590973689048159,-0.000996851981737879,0.004391733284071941
2016-08-30,-0.0022872082166634747,-0.001814123732035005,-0.0038438680700910713
2016-08-31,-0.0020581242151758274,-0.00034322647868469873,-0.007700905887092342
2016-09-01,0.004091991463819323,0.005221566537712812,0.00037518352338683503
2016-09-02,0.003552746328325421,0.002538296001804233,0.006890742284443529
2016-09-06,0.0011033080571449293,-0.0003077926209786967,0.005746461333466345
2016-09-07,-0.0015917150751663155,-0.0022077008172669606,0.0004351539221649404
2016-09-08,-0.006181232325397125,-0.00706294954622244,-0.003279987739427614
2016-09-09,-0.00919141442329684,-0.004738496956763613,-0.02384350739189737
2016-09-12,-0.0012261293982768896,-0.005721042666972593,0.013564148569753815
2016-09-13,-0.0035447938194017887,0.0009990544917771282,-0.018496089995669058
2016-09-14,-0.001342467827102079,-0.0007743309592184023,-0.003211892596297727
2016-09-15,0.00010816876089438186,-0.003380054976106361,0.011585987263918424
2016-09-16,0.0011596796154503927,0.003662064956745141,-0.007074288999391035
2016-09-19,0.0028882184551293822,0.0033731941027950597,0.001292431349145362
2016-09-20,0.003168635805879485,0.004036150687699892,0.0003141232765976337
2016-09-21,0.005997590848354273,0.005038902748534919,0.009152104102196393
2016-09-22,9.98068642458405e-05,-0.0014606904242201115,0.005234541904743484
2016-09-23,-0.0044808802085960315,-0.0041169571923231636,-0.005678349936683072
2016-09-26,-0.0038888684787798723,-0.001675156269373803,-0.011172973190290758
2016-09-27,0.0022112082984951605,0.0004680540743243561,0.007946966471224986
2016-09-28,-0.00018201331474607227,-0.0016904141533080682,0.0047813010710765855
2016-09-29,0.0008007536497246634,0.0038739153388086954,-0.00931132480544979
2016-09-30,0.0001417783854482462,-0.0026417605371844275,0.009300868214230668
2016-10-03,-0.0016820101511404013,-0.00151069574104188,-0.0022457112937036188
2016-10-04,0.0017197093434691444,0.003031480374483218,-0.002596604903176628
2016-10-05,-0.00024007846736044322,-0.002950701867038919,0.008679086631352638
2016-10-06,0.001877136220932259,0.00205864513441061,0.0012798905960352454
2016-10-07,0.0025759993754217326,0.004989293546274021,-0.005364819383888996
2016-10-10,-0.00040752872319309427,-0.0018553661741421686,0.0043565049904708735
2016-10-11,-0.0024301364631719043,0.00025768533960781324,-0.011274274095037893
2016-10-12,-0.00466502579215981,-0.005721326818951801,-0.001189322286827628
2016-10-13,0.0006761986015409395,0.0030672841049762803,-0.007191543694496556
2016-10-14,0.0005453644608112485,0.00044461229753909324,0.0008768842058202533
2016-10-17,0.005520523659725841,0.008375031236515573,-0.0038720848287624454
2016-10-18,0.0027941571438445173,0.0018392994491347394,0.00593606664920158
2016-10-19,0.0009529850051932709,-0.0012709038901211052,0.008270575571576028
2016-10-20,-0.003058295066995962,-0.003405165665915256,-0.001916935429940647
2016-10-21,0.004128792989095752,0.005816900314307622,-0.0014258362300342646
2016-10-24,0.0007351847620517766,-2.8124607353786e-05,0.0032468144808575445
2016-10-25,-0.004612352857764714,-0.005089184639912741,-0.0030433627170478963
2016-10-26,0.002664818873755683,0.0031966506039469377,0.0009148542689814871
2016-10-27,-0.0005526015613757393,-0.00047123944572999266,-0.0008203193647087583
2016-10-28,0.00036612978045296634,0.001319859438877928,-0.0027720679802689663
2016-10-31,0.0008580938637505935,0.0024105744629089555,-0.004250262678174373
2016-11-01,-0.0010579514958306343,-0.0001078105546701456,-0.004184340769332162
2016-11-02,-0.0015256763428042508,0.00044882915546553593,-0.0080226838317361
2016-11-03,-0.0003658686325490862,-7.868774016530299e-06,-0.0015438485186323179
2016-11-04,0.007603153626022699,0.010949952017084997,-0.003409312143118348
2016-11-07,0.004180751973711301,-0.0014716103660079043,0.02277955581775829
2016-11-08,-0.002425722900818391,-0.003839162062057129,0.0022251250323803706
2016-11-09,0.00898533203047925,0.005885305209342773,0.01918580880325212
2016-11-10,0.0011762939723020639,-0.0010144883467195064,0.008384949073933909
2016-11-11,0.0009896414334701529,0.002551779629439977,-0.004150492927693168
2016-11-14,0.002469369655982625,0.0017125544933068897,0.004959630525830852
2016-11-15,0.00027759159087041574,-0.002581303355352242,0.009684636489937153
2016-11-16,-0.0016106624101277904,0.0006427517670535433,-0.00902540437850489
2016-11-17,0.0007506229507242475,5.507840294543295e-05,0.003039276053875661
2016-11-18,0.0024499537006995274,0.0028128943591119787,0.001255716369980601
2016-11-21,0.004534629087978602,0.002594751303392731,0.010917695888811009
2016-11-22,-0.0030966305229187772,-0.004487832254336504,0.0014810463058144336
2016-11-23,0.0024836308875947418,0.001476293996209473,0.005798220455941028
2016-11-25,-0.00023398012900473713,-0.0004941604641579873,0.000622129710874016
2016-11-28,-0.0034602868514430327,-0.0012349285200406305,-0.010782712520729671
2016-11-29,0.0005386042723879542,0.0015897267983097554,-0.002920059645581952
2016-11-30,0.005708994577336057,0.0007967609249113592,0.021872443529568665
2016-12-01,0.0024500186117909577,0.0005289853298499398,0.008771078558291437
2016-12-02,0.001867769059870447,0.0032588096964560357,-0.0027093776947091364
2016-12-05,0.002629124545055121,0.0014076132194040239,0.006648443932883885
2016-12-06,0.0009035704592944768,0.0002883888556546861,0.002927793480908325
2016-12-07,0.003861346702634572,0.0007658574988469986,0.014046892681887968
2016-12-08,0.0014593533122045023,0.0009762158829769432,0.0030490918561717484
2016-12-09,-0.00030588798290622193,-0.001392231768345636,0.003268669654810763
2016-12-12,0.0016118478092049778,0.0029707910982796557,-0.0028596842953592105
2016-12-13,0.0005152725564729454,-0.0005887211750186584,0.0041479064222788384
2016-12-14,-0.0029436608952092447,-0.00031672161091885246,-0.011587467771391448
2016-12-15,0.0027148888095675492,0.0023383914533572914,0.0039537337482139865
2016-12-16,0.0008281954429313267,0.0015273455593265849,-0.0014723215959363545
2016-12-19,0.0006446995903992142,0.0006941072977198924,0.00048212610313635995
2016-12-20,0.0013876992284654096,0.00019896281062245914,0.005299174489415229
2016-12-21,-0.0006962967686990426,-0.0004268357580691557,-0.0015829441877979558
2016-12-22,0.00011886030100390551,0.00019271107001927866,-0.00012414180751222715
2016-12-23,0.0016543931544350944,0.001981277555872175,0.000578797059102502
2016-12-27,0.0010929636962357617,0.000861571930460844,0.0018543462481882171
2016-12-28,-0.0019747875484789987,0.0006129002010347991,-0.010489439294113796
2016-12-29,0.00022869346599214458,0.001268301804190913,-0.0031920836170557707
2016-12-30,0.004877322100572811,0.006793285043108179,-0.0014270541582302638
2017-01-03,0.004056376308568103,0.0024106556516604837,0.009471534403588869
2017-01-04,0.001308542982480885,0.0005014024066705175,0.00396439700276896
2017-01-05,-0.0015371331006882843,-0.00043550020956711097,-0.005161998744232806
2017-01-06,0.0007903842200579736,1.0621313250028718e-05,0.0033561534466120717
2017-01-09,-0.00184572370370134,0.0005364845714037575,-0.009684255942338089
2017-01-10,-0.00036253673213878547,-0.00018875141858700246,-0.0009343682538041818
2017-01-11,0.001192581622067496,-0.0007184674573877832,0.007480789070371492
2017-01-12,-0.0008467223833308521,0.0005909023919054214,-0.005577151819545989
2017-01-13,5.115620658499749e-05,-0.0005838487192116148,0.0021406068371476366
2017-01-17,-0.0013072537108925037,0.0008670806231107456,-0.008461787574606545
2017-01-18,0.0012240707992607802,-6.76741265224647e-05,0.005474490189815828
2017-01-19,0.0016640635484185568,0.0025036923057189173,-0.0010986911407343163
2017-01-20,0.0005258743796064776,-0.0007141481900133561,0.004606104051453045
2017-01-23,3.601535554535382e-05,0.0010639779612748007,-0.003346442051445149
2017-01-24,0.006526346823951739,0.003608617692549741,0.01612698254464462
2017-01-25,0.0016315713757537,-0.0013093381095014298,0.011308480843322366
2017-01-26,0.0004989010433166746,-0.00011047391791905168,0.0025040176105712852
2017-01-27,-0.003628867168414099,-0.003906067088924548,-0.0027167552694774555
2017-01-30,-0.0029077076681723797,-0.0010776175914711083,-0.008929523735115241
2017-01-31,0.0007502056685498304,0.0031139527911001963,-0.007027581109257608
2017-02-01,0.0005548530528633518,0.00026199353454016937,0.001518492042685356
2017-02-02,0.002251682814510208,0.003964931290322508,-0.0033856720510535565
2017-02-03,0.0015945265211322229,-0.0008980727564196955,0.009796294602989548
2017-02-06,9.965124874486127e-05,0.0007287615010609867,-0.001970403265787161
2017-02-07,-0.0015414074477577964,-0.0011276641383679918,-0.0029028082551784498
2017-02-08,0.00047113030995075614,0.001209535404979176,-0.001958553191294972
2017-02-09,0.0029761331672420637,0.0017549882551367512,0.006994246890385116
2017-02-10,0.0028590303621611962,0.0017021323911456758,0.006665742872308329
2017-02-13,0.0022405772049465386,-8.204741523078858e-05,0.009883052530790248
2017-02-14,-0.0004641589338425646,-0.00220679646027158,0.005269899071882985
2017-02-15,0.0019167622883529078,0.0006379296034313611,0.006124694622958577
2017-02-16,-0.0028919303106328086,-0.0030400076299648836,-0.002404689604803186
2017-02-17,0.0010196871446775473,0.0007902375568676231,0.0017746790612053567
2017-02-21,0.0003142227841650423,-0.0011792447731722702,0.0052283999860010715
2017-02-22,0.0022830310260429677,0.0029134972111629085,0.00020851488525131076
2017-02-23,-0.0031962454950561045,-0.0035898947764346255,-0.0019009630400971254
2017-02-24,-0.0012886841201989027,-0.001342737663859254,-0.0011108237504646365
2017-02-27,-0.0005804428074107711,-0.000987157637114011,0.0007578311537187834
2017-02-28,0.0046039500891232,0.005800334351160379,0.0006673099952328644
2017-03-01,0.0010250235745824776,-0.0020850081062923974,0.01125842081716566
2017-03-02,-0.002065105708791443,-0.0011900460707401925,-0.004944443865440202
2017-03-03,-0.002780588051264221,-0.004031699500489934,0.001336129001299387
2017-03-06,-0.002816041816328466,-0.002551024219179675,-0.0036880684148277902
2017-03-07,-1.3944522347032653e-05,0.00032707296315206036,-0.001136044794585215
2017-03-08,-0.0013834481218928194,-0.0005013219928135196,-0.0042860381991718
2017-03-09,0.0034028786673769387,0.004307362742458437,0.0004267209334159656
2017-03-10,0.00034779886062201774,-0.0008436007870002121,0.0042680373404313885
2017-03-13,-0.001620712603984698,-0.002751940193864603,0.0021015328542205816
2017-03-14,0.0012594503626883738,0.002546240986903265,-0.002974667156628418
2017-03-15,0.00526757067365519,0.0032816497817102306,0.011802139920840782
2017-03-16,-0.0004905118695283724,0.001395280789493655,-0.006695614382018192
2017-03-17,0.00025868174063231814,6.533000836289431e-05,0.0008948955438621284
2017-03-20,0.0018788750799475962,0.003175523658887354,-0.0023876795258848484
2017-03-21,-0.0010877976090703948,-0.0005752867934475598,-0.002774187750894737
2017-03-22,0.0005005117537400833,-0.0005007844183108316,0.0037952246497812148
2017-03-23,0.0006914364762780395,0.0017948359239369576,-0.0029392419295329875
2017-03-24,-0.004518554287312331,-0.006395325474995344,0.0016568635436700803
2017-03-27,-0.0009844150580889685,-0.0011658622514346905,-0.0003873725200733332
2017-03-28,0.00025511679685591703,-0.0003854669988962371,0.0023629244084007275
2017-03-29,-0.0008346353790718393,-0.0010121804853486472,-0.00025043245529450986
2017-03-30,-0.0009132354179166272,-0.0006077596137091354,-0.0019183876392513768
2017-03-31,0.0006801710285037875,0.0009654530866839803,-0.00025853472343195794
2017-04-03,-0.0009535904412324792,-0.0012104048877012226,-0.00010855588273902167
2017-04-04,0.0011905702569087922,0.001895228803646845,-0.001128071985064556
2017-04-05,-0.000611427431298173,0.00017735620588889983,-0.003206878901269768
2017-04-06,0.0005374038966063605,0.0001905883445049777,0.00167858240497476
2017-04-07,-0.0004695771002925699,-0.0004313751186489692,-0.0005952787309276841
2017-04-10,-0.0005893923280717122,-0.0007585098529162481,-3.291992199971894e-05
2017-04-11,-0.001163903399361951,-0.0007274577300356115,-0.002600005139574811
2017-04-12,-6.0550689405950765e-05,-0.0008689037865039946,0.002599293069018293
2017-04-13,0.0006484569453253012,0.0020419463476582865,-0.0039367473453884765
2017-04-17,-0.0007620674319047979,-0.003093385964093479,0.006909014758541405
2017-04-18,0.001640641580706416,0.0014656768648265684,0.0022163538642965648
2017-04-19,0.0011631559956632022,0.002677724869234286,-0.0038204539880603754
2017-04-20,7.407069063964652e-05,-0.00023060848688410108,0.0010766016533682774
2017-04-21,0.005776627719423907,0.007523392283860781,2.8989910113278892e-05
2017-04-24,0.004797809310376502,0.0036059403801483227,0.008719591940155553
2017-04-25,0.00035037171172437847,-0.00016703021043864934,0.0020528557848386777
2017-04-26,0.0008054938827264603,0.0009190660588764429,0.0004317905531447952
2017-04-27,0.0014174347195158655,0.0008676651008085021,0.003226423012057407
2017-04-28,0.00131091198618766,0.0016662694285942987,0.00014162683272178622
2017-05-01,0.00046483610917799146,0.00022172641828229888,0.00126477588334691
2017-05-02,-0.0018378287968785932,-0.0030177379461044096,0.002044600796504037
2017-05-03,-0.0013955973072502929,-0.0007868183277250542,-0.003398752827731573
2017-05-04,0.0019934047398738023,0.001646668096046474,0.0031343236046768026
2017-05-05,0.00022646774911921707,-0.0005726759597953521,0.002856008495448055
2017-05-08,-0.00013312601667556293,5.009114658892941e-05,-0.0007359925485101634
2017-05-09,2.7971652569037876e-05,-0.0005932347038543765,0.0020720188093845686
2017-05-10,-0.0018084450706873268,-0.0021023993763341496,-0.0008412037402049839
2017-05-11,-0.001093693053811161,-0.0007479326357070638,-0.0022313996987240272
2017-05-12,0.0017260379615684212,0.0023156460860306377,-0.0002140368589488295
2017-05-15,0.002549500085667086,0.002077137766476296,0.004103783691340012
2017-05-16,-0.0058227167235291675,-0.006770742243959401,-0.002703288131747064
2017-05-17,-0.0042335132225471035,-0.0013746267849199362,-0.013640530124523596
2017-05-18,0.0032362262697763064,0.0026871578929335495,0.005042907162490451
2017-05-19,0.0028265662317517623,0.002019126890788322,0.005483403323213175
2017-05-22,0.003234782588318784,0.002024903507656456,0.007215826679942323
2017-05-23,0.000815714039464475,0.000995691015382653,0.00022350917530970327
2017-05-24,0.0031161458993737025,0.0027057082879267153,0.00446666947990922
2017-05-25,0.0023714885452204935,0.0006539931345849225,0.008022817728594958
2017-05-26,-0.0013843016115298403,-0.0020534449145336096,0.0008174795709452822
2017-05-30,0.001982988585805933,0.0017537107636635145,0.0027374153163521875
2017-05-31,0.0012413966682878425,0.0010013587151702216,0.0020312290493066003
2017-06-01,0.0032290891278029753,0.0022877584540816295,0.006326488675227893
2017-06-02,0.0011657259896531117,0.00011460156253622521,0.004624396163406412
2017-06-05,-0.0012136765561968218,-0.0010792431420579692,-0.0016560227027070014
2017-06-06,-0.0006064448899844807,0.000498557474704708,-0.004242397610786744
2017-06-07,0.0004276195571066182,-0.00027704888625781763,0.0027462943634135595
2017-06-08,-0.0010241049015759069,-6.932665877488792e-05,-0.004165752974565895
2017-06-09,-0.004275731761929326,-0.0025301008908150784,-0.01001963921241659
2017-06-12,0.0009124193655573697,0.0020312257278607584,-0.0027689546903362596
2017-06-13,0.0034940846680859973,0.002519303417949286,0.006701551594745946
2017-06-14,-0.006793664129436886,-0.007851451450414607,-0.0033130700505084785
2017-06-15,-0.0012904837401163174,-0.0009187143841439536,-0.002513771440264212
2017-06-16,0.0028871958582041882,0.003040746390580621,0.002381945829954916
2017-06-19,0.0004815026487285895,-0.001345090540048628,0.00649181238811225
2017-06-20,-0.0006592764544579224,0.0011845603336610576,-0.006726325359246665
2017-06-21,0.00020761486703005762,0.0009885156720786617,-0.002361898554411157
2017-06-22,1.3923386509802132e-06,0.0006466354827334194,-0.0021217466158665044
2017-06-23,0.0011930883810149777,0.0008896990905026838,0.0021913750377233754
2017-06-26,-0.0002587071904463675,-0.0005126946510829456,0.0005770253184256648
2017-06-27,0.00026897572563580824,0.003896941250770189,-0.011668655852012006
2017-06-28,0.0008638482906809101,-0.001592038621698494,0.008944816247306253
2017-06-29,-0.0015008569821010746,0.0016454230224329028,-0.011853527445488546
2017-06-30,0.0017128654041369202,0.0016264850358814263,0.0019970955062786526
2017-07-03,0.0011915354668730368,0.001453479422961933,0.0003296225241735673
2017-07-05,-0.0029656849033837616,-0.004721700203456116,0.0028123919696592856
2017-07-06,-0.0015334017808617364,0.0009594092654420256,-0.009735866676765847
2017-07-07,0.0001889466290727474,-0.001748030499706312,0.0065624689730696675
2017-07-10,-0.0009337620640947815,-0.0011994083625550375,-5.9666756679491954e-05
2017-07-11,0.003348880158655636,0.005460905422551108,-0.003600628955583995
2017-07-12,0.0010902008157871006,-0.000157352944001511,0.0051952114765800115
2017-07-13,0.0016609239396663087,0.0015389711701336679,0.0020622031752236905
2017-07-14,0.0010051769163400396,0.0006288780503189434,0.0022433687333585084
2017-07-17,-0.001461207170718942,-0.0011550534892162114,-0.0024685899119826584
2017-07-18,0.0008582854141878067,0.0012552849221703234,-0.0004480207868963926
2017-07-19,0.0008988436387258178,0.0005145043212796343,0.002163492142326806
2017-07-20,-0.0014200480534649167,-0.001452382124316014,-0.0013136544776296926
2017-07-21,-0.0004739460416682878,-0.0003036456698970116,-0.0010343105439375444
2017-07-24,0.0018736127098414827,0.001967928787830217,0.0015632705681981975
2017-07-25,0.0009789427462202896,0.0011375199588718864,0.0004571526883682496
2017-07-26,0.0015554820707782734,0.0026636984143195755,-0.0020910460800188657
2017-07-27,-0.002925878166056315,-0.0021672441787219283,-0.005422123783700217
2017-07-28,0.0013794610523018948,0.0013950765499220717,0.0013280790708029382
2017-07-31,0.0022446030404541448,0.0027772302128322855,0.0004920210745990397
2017-08-01,0.0016697634709468422,0.0011646895223864748,0.0033316829890928097
2017-08-02,0.0002666065156185898,0.00013400521559897474,0.0007029241860552944
2017-08-03,0.0003512720735701607,0.0008812039203801104,-0.0013924410639038671
2017-08-04,0.0009028176602456713,0.0004941695859680783,0.0022474528619433145
2017-08-07,0.0002890065804682745,-0.00029577899949038684,0.002213213069505689
2017-08-08,-0.0028660168466304614,-0.00284679962206885,-0.0029292501230141856
2017-08-09,-0.001914739276144897,-0.002559207014403606,0.00020584824590093773
2017-08-10,-0.0037099775432585407,0.00022573709950780615,-0.01666024156164614
2017-08-11,0.0035405513558589966,0.004043498392136262,0.001885630331788494
2017-08-14,0.002715278837355354,-0.0001498713270909318,0.012142906206149032
2017-08-15,0.0013119434965132926,0.0012701814166884329,0.0014493594447662819
2017-08-16,-0.0013221703184300734,-0.0022138391423384956,0.0016118194990996833
2017-08-17,-0.0029779241857496013,-0.00015538215088653127,-0.012265351723631635
2017-08-18,-5.1742036382942496e-05,-0.00024156349314695852,0.0005728555791904009
2017-08-21,0.0022573518165010806,0.002405042099270568,0.0017713846343196948
2017-08-22,-0.0007369344158677424,-0.003525534170571651,0.008438807817223429
