Date,cumulative
2004-04-27,0.9950996320957943
2004-04-28,0.9900970607670354
2004-04-29,0.9832176917612039
2004-04-30,0.9825083531419556
2004-05-03,0.9823147073194864
2004-05-04,0.9828501495811465
2004-05-05,0.9832008444332837
2004-05-06,0.9819966298859922
2004-05-07,0.9814023936067319
2004-05-10,0.9814023936067319
2004-05-11,0.9814023936067319
2004-05-12,0.9814023936067319
2004-05-13,0.9814023936067319
2004-05-14,0.9814023936067319
2004-05-17,0.9814023936067319
2004-05-18,0.9814023936067319
2004-05-19,0.9814023936067319
2004-05-20,0.9814023936067319
2004-05-21,0.9814023936067319
2004-05-24,0.9814023936067319
2004-05-25,0.9813822818454377
2004-05-26,0.9822242749045088
2004-05-27,0.9828071635147437
2004-05-28,0.9833970594522493
2004-06-01,0.9816344293585657
2004-06-02,0.9872800189573213
2004-06-03,0.9828872966728419
2004-06-04,0.9833646264887255
2004-06-07,0.9848735390792224
2004-06-08,0.9940164189264932
2004-06-09,0.9922312986065118
2004-06-10,0.982613272960328
2004-06-14,0.96904095680329
2004-06-15,0.9699222610267612
2004-06-16,0.9757113766815151
2004-06-17,0.9740249936421231
2004-06-18,0.9725646800451174
2004-06-21,0.9794164113605572
2004-06-22,0.9706792197187672
2004-06-23,0.9788339311543357
2004-06-24,1.0027193244153432
2004-06-25,0.997721678684138
2004-06-28,1.0092699513470944
2004-06-29,1.0011919799314175
2004-06-30,1.008164538368244
2004-07-01,1.0107113745094238
2004-07-02,1.0033088413828024
2004-07-06,0.9995189483335107
2004-07-07,0.9978091923313585
2004-07-08,0.9973331380403693
2004-07-09,0.9973920820273302
2004-07-12,0.9973926293378376
2004-07-13,0.9974129351166471
2004-07-14,0.9964215923314008
2004-07-15,0.9954858265843016
2004-07-16,0.9954789033603253
2004-07-19,0.9950878617678076
2004-07-20,0.9944715904780522
2004-07-21,0.9968328016257967
2004-07-22,0.9953957321228739
2004-07-23,0.9954906263613672
2004-07-26,0.9954906263613672
2004-07-27,0.9954906263613672
2004-07-28,0.9954906263613672
2004-07-29,0.9954906263613672
2004-07-30,0.9954906263613672
2004-08-02,0.9954906263613672
2004-08-03,0.9954906263613672
2004-08-04,0.9954906263613672
2004-08-05,0.9954906263613672
2004-08-06,0.9954906263613672
2004-08-09,0.9954906263613672
2004-08-10,0.9954825952164112
2004-08-11,0.995503257549289
2004-08-12,0.995503257549289
2004-08-13,0.995503257549289
2004-08-16,0.995503257549289
2004-08-17,0.9954779336908895
2004-08-18,0.995531432825631
2004-08-19,0.9977806163892867
2004-08-20,0.9965005859891306
2004-08-23,0.9998024121206872
2004-08-24,0.9996729996135321
2004-08-25,0.9988980336472817
2004-08-26,1.0053730932365572
2004-08-27,1.0067698928276119
2004-08-30,1.0038984732715304
2004-08-31,1.0038249375285566
2004-09-01,1.0080808772692502
2004-09-02,1.0103140777589552
2004-09-03,1.0185932740815338
2004-09-07,1.0193709055410018
2004-09-08,1.0173881726120977
2004-09-09,1.0188644283089194
2004-09-10,1.032257538588073
2004-09-13,1.05712266490072
2004-09-14,1.0722549737707512
2004-09-15,1.0589449351860516
2004-09-16,1.0581159335644692
2004-09-17,1.0662596287699613
2004-09-20,1.0697559786563442
2004-09-21,1.0814183770073444
2004-09-22,1.0756435853906043
2004-09-23,1.0604689621654066
2004-09-24,1.0627705005917505
2004-09-27,1.062416722257582
2004-09-28,1.0603048375067603
2004-09-29,1.0598046647074741
2004-09-30,1.067054815536684
2004-10-01,1.0798588669920541
2004-10-04,1.1215559170415903
2004-10-05,1.1185829648122492
2004-10-06,1.1204569699580207
2004-10-07,1.1296469247341314
2004-10-08,1.116025615376752
2004-10-11,1.1129124188242345
2004-10-12,1.1052822309432475
2004-10-13,1.1072033418133624
2004-10-14,1.105061285159016
2004-10-15,1.1046529712850193
2004-10-18,1.1067528999285432
2004-10-19,1.1117588794009816
2004-10-20,1.1092392243267788
2004-10-21,1.11172407207938
2004-10-22,1.1204779742308733
2004-10-25,1.1133460439653051
2004-10-26,1.1153019647947378
2004-10-27,1.1212253247098987
2004-10-28,1.134013817919403
2004-10-29,1.1367744683593517
2004-11-01,1.140021974636295
2004-11-02,1.141800850372771
2004-11-03,1.1505567704063298
2004-11-04,1.1466640996248572
2004-11-05,1.1726987734610919
2004-11-08,1.1688752310068249
2004-11-09,1.1672121404201317
2004-11-10,1.17205744365853
2004-11-11,1.1762079628416888
2004-11-12,1.2011856346566863
2004-11-15,1.2298077956157194
2004-11-16,1.2280994226322144
2004-11-17,1.23225787620415
2004-11-18,1.235918819633537
2004-11-19,1.2418542032762363
2004-11-22,1.2152572574649827
2004-11-23,1.2341218842044788
2004-11-24,1.2444934250074358
2004-11-26,1.2561220649556795
2004-11-29,1.265983617038279
2004-11-30,1.2610695745399767
2004-12-01,1.2624867143446377
2004-12-02,1.2815686062888225
2004-12-03,1.283384788345786
2004-12-06,1.2828697831619431
2004-12-07,1.283855047384712
2004-12-08,1.2673898767187404
2004-12-09,1.2629635312562424
2004-12-10,1.263600201374467
2004-12-13,1.274925158204055
2004-12-14,1.2790079869341386
2004-12-15,1.2863804504771428
2004-12-16,1.2878990722556891
2004-12-17,1.2805150390363413
2004-12-20,1.2838957533507487
2004-12-21,1.2830094809150223
2004-12-22,1.2906362674804646
2004-12-23,1.2962848698330485
2004-12-27,1.3021340090499443
2004-12-28,1.2979788965502848
2004-12-29,1.302446567177046
2004-12-30,1.3068737572929183
2004-12-31,1.3068051269311045
2005-01-03,1.307949671965475
2005-01-04,1.299394149444889
2005-01-05,1.291516293003024
2005-01-06,1.2906429244416757
2005-01-07,1.2924747198769064
2005-01-10,1.2906377586972846
2005-01-11,1.2911705090397099
2005-01-12,1.2909899463357575
2005-01-13,1.29230516937884
2005-01-14,1.291977753769917
2005-01-18,1.2925578095904784
2005-01-19,1.2969665022670884
2005-01-20,1.290816082747982
2005-01-21,1.2911046690813424
2005-01-24,1.2916192246444773
2005-01-25,1.2910595844604829
2005-01-26,1.2932343700971884
2005-01-27,1.2931075567150578
2005-01-28,1.2935698597264116
2005-01-31,1.2942966251261179
2005-02-01,1.2962248249027017
2005-02-02,1.2983419390687183
2005-02-03,1.2978570788126687
2005-02-04,1.2990060623564823
2005-02-07,1.3085186246156506
2005-02-08,1.307793960663047
2005-02-09,1.3107307453272043
2005-02-10,1.3050249487300396
2005-02-11,1.3086495778705105
2005-02-14,1.3196926626188032
2005-02-15,1.3217547944691848
2005-02-16,1.3215344040985328
2005-02-17,1.3238736171676464
2005-02-18,1.3200184469437624
2005-02-22,1.3243039903462555
2005-02-23,1.3207012942363814
2005-02-24,1.3250373141719487
2005-02-25,1.3417849519210376
2005-02-28,1.3633395224627651
2005-03-01,1.3572511616143916
2005-03-02,1.3501725953790122
2005-03-03,1.3570556861540786
2005-03-04,1.361667904023846
2005-03-07,1.3679840703753625
2005-03-08,1.3729918422252272
2005-03-09,1.3660271843124832
2005-03-10,1.358622002737
2005-03-11,1.3581123103485842
2005-03-14,1.3497565021644193
2005-03-15,1.353051667582577
2005-03-16,1.344183738261085
2005-03-17,1.341214926711625
2005-03-18,1.3458417457644696
2005-03-21,1.3423806608949098
2005-03-22,1.3390200418348737
2005-03-23,1.336045909311782
2005-03-24,1.3357922210311386
2005-03-28,1.3356452326369865
2005-03-29,1.33503616226751
2005-03-30,1.3350260987378952
2005-03-31,1.3352101099838858
2005-04-01,1.3352056352035808
2005-04-04,1.3351421897798759
2005-04-05,1.3351421897798759
2005-04-06,1.3351322568133757
2005-04-07,1.3353308813252693
2005-04-08,1.3355585643166197
2005-04-11,1.3353323728657873
2005-04-12,1.334428631238183
2005-04-13,1.33561264769918
2005-04-14,1.334337174862769
2005-04-15,1.3336113105209517
2005-04-18,1.3335857919026175
2005-04-19,1.33357476715349
2005-04-20,1.3338823326047544
2005-04-21,1.3337087073582488
2005-04-22,1.3360354340453875
2005-04-25,1.335941523844624
2005-04-26,1.3359093619670255
2005-04-27,1.3343536397394045
2005-04-28,1.3335664981413895
2005-04-29,1.3335315539897792
2005-05-02,1.3343035907663974
2005-05-03,1.3344613728536596
2005-05-04,1.3349925135954763
2005-05-05,1.3394679932801714
2005-05-06,1.3394109391374622
2005-05-09,1.338808197503108
2005-05-10,1.3380719434528534
2005-05-11,1.3377067439179535
2005-05-12,1.3374519303724497
2005-05-13,1.3370186572224976
2005-05-16,1.3367229735213433
2005-05-17,1.3377587618822722
2005-05-18,1.343988702866369
2005-05-19,1.354988712110628
2005-05-20,1.3583636314314318
2005-05-23,1.360451625750634
2005-05-24,1.3648682872555555
2005-05-25,1.3670770262213277
2005-05-26,1.363236707017891
2005-05-27,1.375192246958855
2005-05-31,1.382991648550305
2005-06-01,1.384514526620152
2005-06-02,1.4137779407401856
2005-06-03,1.4422053440960256
2005-06-06,1.414369858895724
2005-06-07,1.4268625699655617
2005-06-08,1.4217900274841444
2005-06-09,1.4080173006322783
2005-06-10,1.4340818638878552
2005-06-13,1.4098951081328275
2005-06-14,1.4226717579798045
2005-06-15,1.4403124183094753
2005-06-16,1.4463403846522798
2005-06-17,1.4857992127982962
2005-06-20,1.472047536621347
