bh,vxm,cf,tw,rb,un_u,spy,spyma,ns,dex,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann
0.5,28,5,150,21,True,True,200,,True,0.4160860948626316,0.06839967756330201,-0.39423244849889805,0.21498459810778675,2.8891239722108524,0.46126751408006406,0.07454076022116096,-0.2872018116212022,0.37170709989983414,0.06097527884738607,-0.3942324484988996,0.08956041418022992,0.5746102449888641,15.397537570221965
0.5,28,5,150,21,True,True,200,0.1,True,0.42933122207837754,0.06063562833076985,-0.3989685046353527,0.1716526834535233,2.5702328205559217,0.5229474416527082,0.07463231041111018,-0.21753645909255226,0.32800152216565015,0.043851803391943944,-0.39896850463535294,0.19494591948705808,0.5746102449888641,15.28755580271367
0.5,28,5,150,21,True,True,200,0.15,True,0.37319025696811853,0.05521371983672663,-0.38031530041029404,0.19591198618119537,2.3674480331529746,0.31652724813417366,0.0415599343796651,-0.2635834946650727,0.4342526223308862,0.072067540268552,-0.38031530041029427,0.11772537419671253,0.5746102449888641,15.196187596266201
0.5,28,5,150,21,True,True,200,,False,0.44433831111638666,0.07873993462677631,-0.4293850652505071,0.23122609464775823,3.3716594446568133,0.5361123797331467,0.09595355209582546,-0.2730869843167556,0.35201006039872684,0.05816071314079596,-0.42938506525050746,0.1841023193344199,0.5746102449888641,11.978884319314032
0.5,28,5,150,21,True,True,200,0.1,False,0.4885637783975731,0.07336306253629221,-0.3717640069211223,0.17727433356964295,3.112034686605288,0.582672901847191,0.08934826165637388,-0.2878498300316765,0.3808725277233287,0.05423023379817504,-0.37176400692112166,0.20180037412386231,0.5746102449888641,14.677784139961528
0.5,28,5,150,21,True,True,200,0.15,False,0.4529362584297656,0.07462243988978257,-0.3394281431395404,0.20632355683326495,3.1711060348673716,0.39812275641633216,0.059634618795966654,-0.3055349646147685,0.5131293693504254,0.09314392004452787,-0.32021326759229807,0.11500661293409326,0.5746102449888641,12.129621258692396
0.6,22,3,150,21,True,True,200,,True,0.2831440805030822,0.03688351897499009,-0.4855512613020636,0.19681036283892223,1.7874805672966843,0.4163879662409998,0.06341968854591218,-0.2856279299277438,0.12882386903970702,0.00548891905065485,-0.40852880532274305,0.2875640972012927,0.5293244246473645,18.38561376902789
0.6,22,3,150,21,True,True,200,0.1,True,0.3214582502605039,0.03943694540561937,-0.4916287598347643,0.16076013599115055,1.8593892715617142,0.580760751758454,0.08328341805816142,-0.27140264830756367,0.009785534383558652,-0.011523875498960279,-0.399024212220389,0.5709752173748953,0.5293244246473645,17.967140919112623
0.6,22,3,150,21,True,True,200,0.15,True,0.22208644375728245,0.023896240213235442,-0.5625340606204683,0.17920521937802775,1.46036513487832,0.3785791739405887,0.05287690541934187,-0.32978806704951846,0.033126565202553485,-0.010290296608532756,-0.4621623424637987,0.34545260873803524,0.5293244246473645,18.199499565895476
0.6,22,3,150,21,True,True,200,,False,0.2912817745049266,0.03966836704286236,-0.5806755955775831,0.2093170428136148,1.8660388101064609,0.4480988366795006,0.0735017504423221,-0.3640958176389477,0.10714446813484653,-6.126421859176112e-05,-0.4653815498302376,0.3409543685446541,0.5293244246473645,16.262589870935212
0.6,22,3,150,21,True,True,200,0.1,False,0.37896784575880693,0.05112697578767089,-0.4804041019151386,0.16990915822721406,2.2246224137689086,0.6439053970862018,0.10003839154704997,-0.2774707655244414,0.0524029771676709,-0.005459215442086163,-0.3878032652863014,0.5915024199185308,0.5293244246473645,16.58862640045661
0.6,22,3,150,21,True,True,200,0.15,False,0.2579001275724283,0.03121271391411562,-0.5905090464290355,0.18902029340373386,1.6370006990677404,0.4241790154660161,0.06393118650486729,-0.36270923628710117,0.05736266520136843,-0.007241280522191751,-0.46199403371138115,0.36681635026464765,0.5293244246473645,16.36150483866978
0.6,22,5,150,21,True,True,200,,True,0.27467889699773823,0.035432906201952274,-0.5256881785698955,0.20081336600795965,1.7477989534687575,0.38218886539154656,0.05673726581693184,-0.31758545991441944,0.15352681049164618,0.010090745125262979,-0.42000691516476396,0.22866205489990038,0.5305617421430339,14.920306115707662
0.6,22,5,150,21,True,True,200,0.1,True,0.4062257475744772,0.053958748229010256,-0.345293412855987,0.16179214789588903,2.3226990213915695,0.5068173042050551,0.07086523324033522,-0.250827109244406,0.28563285516515546,0.03374855590189685,-0.2989028236048096,0.22118444903989964,0.5305617421430339,14.980108535800923
0.6,22,5,150,21,True,True,200,0.15,True,0.19639980161292217,0.019184396205531362,-0.5545222914345254,0.18005561980418563,1.3562476447019243,0.29723176044489297,0.03762820773288089,-0.2965909263266092,0.07655873184857735,-0.0028142267694416523,-0.4715241459571996,0.2206730285963156,0.5305617421430339,15.118133801508622
0.6,22,5,150,21,True,True,200,,False,0.3264926924454792,0.04824392992737225,-0.581443453580059,0.21719965291646182,2.1287688068633708,0.48574171681032685,0.08285761199340147,-0.3880026477051114,0.14785462731334698,0.0076188424265692944,-0.4239326647932984,0.3378870894969799,0.5305617421430339,11.8127155215194
0.6,22,5,150,21,True,True,200,0.1,False,0.4374150460367754,0.061041672210306874,-0.4485430873480263,0.16787443712621894,2.586056879787681,0.6396308328736832,0.09902505084887059,-0.27956382471258745,0.18277133030140746,0.01659398281225144,-0.371764006921123,0.4568595025722757,0.5305617421430339,13.772559891307436
0.6,22,5,150,21,True,True,200,0.15,False,0.2878092896884841,0.0372742357119058,-0.5461961230026375,0.1913319501200671,1.7983121621416311,0.4121540462633005,0.062000878115736846,-0.3371806310669567,0.13833178718504344,0.007964957464230427,-0.4224996568515509,0.2738222590782571,0.5305617421430339,12.408087261880004
0.6,25,3,150,21,True,True,200,,True,0.38135454852321793,0.05816431660129373,-0.4235134029653216,0.20229398354761108,2.475863467231692,0.4303097044576918,0.06629960759659559,-0.2856279299277439,0.3286932651959183,0.04834995644797124,-0.42351340296532203,0.1016164392617735,0.5501113585746102,18.59229528350451
0.6,25,3,150,21,True,True,200,0.1,True,0.36695003516644603,0.048182328129029006,-0.45501476293881127,0.16604628067992105,2.1267636147799944,0.5973311915161913,0.08621713142322274,-0.27140264830756333,0.1084952680131783,0.003697673397787371,-0.4550147629388134,0.48883592350301297,0.5501113585746102,18.019999122527615
0.6,25,3,150,21,True,True,200,0.15,True,0.39744897416010827,0.05907111320958358,-0.3549411690929022,0.19036852720463143,2.5101064745022668,0.393585286437974,0.05572827284332571,-0.329788067049518,0.4033283192778528,0.06315254283789096,-0.35159106802762663,0.009743032839878762,0.5501113585746102,17.947269539055203
0.6,25,3,150,21,True,True,200,,False,0.3801145456260461,0.060215331631568336,-0.49805814315418984,0.21522891929322138,2.5539489661361716,0.46110899370298436,0.076408973409267,-0.3640958176389475,0.2910452107422658,0.040841079129781965,-0.4980581431541887,0.17006378296071856,0.5501113585746102,16.288722016443753
0.6,25,3,150,21,True,True,200,0.1,False,0.42198899428731224,0.06018208941419312,-0.45111651815560017,0.17503611572546904,2.5526651759190444,0.6593957346293485,0.10301748019325774,-0.2774707655244413,0.14753541122325747,0.010302176311035804,-0.4511165181555994,0.511860323406091,0.5501113585746102,16.3570005652673
0.6,25,3,150,21,True,True,200,0.15,False,0.41507489200039593,0.06482512881427294,-0.4022932999072222,0.19987310058068944,2.7379586743747497,0.4384013590476478,0.06681249077789864,-0.36270923628710117,0.3916011748085175,0.062412145357915616,-0.4022932999072232,0.046800184239130294,0.5501113585746102,15.918331975897809
0.6,25,5,150,21,True,True,200,,True,0.37278707350669826,0.05714235018389102,-0.3746369963037046,0.20706471971428755,2.4377965206702754,0.3874385567210758,0.057832839202523134,-0.3175854599144191,0.3588990068930609,0.05630285664583812,-0.3746369963037043,0.028539549828014876,0.5515961395694136,14.821230729327155
0.6,25,5,150,21,True,True,200,0.1,True,0.3848943812135036,0.0518117893681993,-0.3721080479526454,0.16826223475003307,2.2479779698285505,0.5130221603356467,0.07197545380986026,-0.2508271092444071,0.2440564267272093,0.02778989681363986,-0.35451740275560517,0.26896573360843745,0.5515961395694136,15.015743279676203
0.6,25,5,150,21,True,True,200,0.15,True,0.36922239402833856,0.05365224949956038,-0.3458469700080665,0.1918557334238226,2.3118912265684743,0.30297741854561994,0.03870396978396351,-0.296590926326609,0.4407186997721908,0.07212985379964998,-0.3354630665253042,0.13774128122657087,0.5515961395694136,14.944705151465273
0.6,25,5,150,21,True,True,200,,False,0.43005380032198254,0.07343087397617087,-0.4760991073730082,0.2231975909005109,3.1151889310014016,0.4905785907807316,0.08398026567323424,-0.38800264770511095,0.3674105035004216,0.06073403283140344,-0.3681179132677157,0.12316808728031003,0.5515961395694136,11.592967934288515
0.6,25,5,150,21,True,True,200,0.1,False,0.4774357934008584,0.0702295456347608,-0.37252513638293916,0.1741155356676576,2.969502726855248,0.6454205215907515,0.10016446613662189,-0.27956382471258723,0.2821337537637162,0.03490464429806095,-0.37176400692112255,0.3632867678270353,0.5515961395694136,14.022003098434382
0.6,25,5,150,21,True,True,200,0.15,False,0.4671896336529339,0.07672317380610805,-0.38359402556737,0.20253495250470469,3.2719867618523075,0.41748794191110544,0.06310190855648568,-0.33718063106695795,0.5223889223363652,0.09353140110143521,-0.301335353900121,0.1049009804252598,0.5515961395694136,11.96847787349556
0.6,28,3,150,21,True,True,200,,True,0.3222961451428511,0.046356026724856836,-0.4332783850080776,0.20873665731681465,2.068114214955561,0.40399066597157074,0.06120291796154409,-0.3178183036966552,0.23863379478126165,0.028571993735393653,-0.39856706206597914,0.1653568711903091,0.5612472160356348,18.970894281781224
0.6,28,3,150,21,True,True,200,0.1,True,0.20159584932042202,0.01979099452705424,-0.6358791757574432,0.16624749506916953,1.3692499407292622,0.6008827493934212,0.08670314568054849,-0.27140264830756344,-0.24456723274254122,-0.05608861949913102,-0.5695511824685315,0.8454499821359625,0.5612472160356348,18.08249966840298
0.6,28,3,150,21,True,True,200,0.15,True,0.3203098215185003,0.04393300320146731,-0.42970873124275477,0.19267123029279687,1.9926403622540116,0.39639020476221337,0.05620064524256363,-0.32978806704951735,0.24313569211777092,0.029199240568883233,-0.3562310942578307,0.15325451264444245,0.5612472160356348,18.13478864469301
0.6,28,3,150,21,True,True,200,,False,0.3384820333912122,0.05159206538743244,-0.5469541252444454,0.22210442133058,2.240459354543057,0.4634462734506368,0.07742458485617898,-0.3926080244074329,0.20739415938688893,0.020996016896074998,-0.4730558908178052,0.2560521140637479,0.5612472160356348,16.549129760147707
0.6,28,3,150,21,True,True,200,0.1,False,0.270237429773281,0.03247122182758844,-0.6393492051425508,0.17598221484082183,1.6693328013779376,0.6941154496032281,0.10982753025917047,-0.27747076552444117,-0.2172856946740475,-0.054412628359325255,-0.5750750923988797,0.9114011442772756,0.5612472160356348,16.348685791696404
0.6,28,3,150,21,True,True,200,0.15,False,0.3541433552308814,0.05238003934135649,-0.48958361882924706,0.20271534459895008,2.267532462342906,0.47050437822527663,0.07339901057798892,-0.3627092362871016,0.23377659201876186,0.02736099770116085,-0.4022932999072215,0.23672778620651477,0.5612472160356348,15.900514603960167
0.6,28,5,150,21,True,True,200,,True,0.3796416982926046,0.059572258735467454,-0.39343609340212293,0.21218807195296255,2.5292210571486233,0.44457320136910927,0.0703705031406685,-0.28720181162120184,0.31422081423908227,0.046581087872285876,-0.39343609340212127,0.130352387130027,0.5609997525365009,15.09260300960812
0.6,28,5,150,21,True,True,200,0.1,True,0.4152162702048541,0.057296279838503716,-0.35451740275560517,0.1686625786793409,2.4434948829747456,0.5130221603356467,0.07197545380986026,-0.2508271092444071,0.30860604710565187,0.03970727517532069,-0.35451740275560617,0.20441611322999487,0.5609997525365009,14.766300072549255
0.6,28,5,150,21,True,True,200,0.15,True,0.3564100113816305,0.0512865218855163,-0.35002803810598804,0.19317218837128783,2.230043312164129,0.30297741854561994,0.03870396978396351,-0.296590926326609,0.41405243204785885,0.0668011263398609,-0.34110677669101774,0.11107501350223892,0.5609997525365009,14.909070407589994
0.6,28,5,150,21,True,True,200,,False,0.43193977442320736,0.07506779645458117,-0.46039064293090015,0.22852822907754738,3.1922460183642722,0.5428788020639536,0.09684704774423403,-0.3210231099458907,0.31888691197986196,0.04915182753661096,-0.4031898890943266,0.2239918900840916,0.5609997525365009,11.853375677992474
0.6,28,5,150,21,True,True,200,0.1,False,0.5065737523831384,0.07581007230636017,-0.3717640069211232,0.17450025117902127,3.227773944156457,0.6454205215907515,0.10016446613662189,-0.27956382471258723,0.3460137755439859,0.046904519226387276,-0.3717640069211223,0.2994067460467656,0.5609997525365009,13.772559891307436
0.6,28,5,150,21,True,True,200,0.15,False,0.45092983097679246,0.07349939336633038,-0.39452909383996015,0.20374368172167737,3.118379150236499,0.41748794191110544,0.06310190855648568,-0.33718063106695795,0.4885852586677792,0.08628698711480554,-0.3075403673028012,0.07109731675667375,0.5609997525365009,11.950660501557921
0.7,22,3,150,21,True,True,200,,True,0.15808622328270486,0.01199795229837708,-0.5411225933755502,0.18745492149991289,1.2107629610320854,0.25308432045184315,0.029978830500950293,-0.33565660413095,0.04635218343311386,-0.009456190305902168,-0.39504457000788373,0.20673213701872928,0.491957436278149,18.66789671600362
0.7,22,3,150,21,True,True,200,0.1,True,0.21586918880856726,0.021653366277240016,-0.496880464949327,0.15592357690063874,1.4099035217394087,0.4545409601391065,0.06023890521086539,-0.2609388978131362,-0.07259522913074455,-0.023404120470503442,-0.40191053337607197,0.5271361892698511,0.491957436278149,17.779763023415587
0.7,22,3,150,21,True,True,200,0.15,True,0.09676490077727347,0.0016853469903976848,-0.6017857626004843,0.17255002549805773,1.0273708792094505,0.26413473001499593,0.031217063970171433,-0.3204979786309693,-0.11270265424825451,-0.03310710583795484,-0.4850696193674292,0.3768373842632504,0.491957436278149,18.569926588543122
0.7,22,3,150,21,True,True,200,,False,0.17878279965300056,0.015743549162047232,-0.5989239376055111,0.19878250598224245,1.2846577883508234,0.31086821172151985,0.04269729530099409,-0.36653199737214215,0.018991462866532548,-0.01611261934574082,-0.45085060475995464,0.2918767488549873,0.491957436278149,16.87314452000683
0.7,22,3,150,21,True,True,200,0.1,False,0.19455092056167217,0.01849834975241471,-0.5486440485035726,0.16299980842264672,1.341681934288271,0.4784390325878854,0.06759884735005217,-0.2960140044487194,-0.1634320583100979,-0.03820608135492254,-0.43153656947754215,0.6418710908979833,0.491957436278149,17.17268341946712
0.7,22,3,150,21,True,True,200,0.15,False,0.12083285538996387,0.005345982236793834,-0.6242011008155397,0.18115557110178718,1.0892597211292188,0.2934629155544138,0.03760413854762179,-0.3518326950687104,-0.09724171365932643,-0.03255242487911392,-0.48066002534604724,0.3907046292137402,0.491957436278149,16.972059487741397
0.7,22,5,150,21,True,True,200,,True,0.20350430829648206,0.02068669515074073,-0.5513206708802092,0.19281176439982536,1.3886629443034904,0.2935464125165322,0.03811200921796942,-0.3429094711323626,0.0993925947349138,-0.00012031802840106742,-0.3891916168248263,0.1941538177816184,0.49542192526602324,14.96750663779355
0.7,22,5,150,21,True,True,200,0.1,True,0.2938559742706987,0.0341736576621845,-0.420107081990273,0.15610417803596646,1.71402335774031,0.4307245774078154,0.05647955964505158,-0.24500434505257263,0.1275795053726396,0.00766870960717192,-0.313010556973896,0.3031450720351758,0.49542192526602324,14.561224882225801
0.7,22,5,150,21,True,True,200,0.15,True,0.092059277574707,0.0008173108076423574,-0.6032620448182683,0.1729617660754067,1.0131870011944017,0.2004284190212381,0.019771472916062516,-0.3192872103424004,-0.04140684186767281,-0.021769334410290164,-0.4786444816755895,0.24183526088891089,0.49542192526602324,14.853355878876643
0.7,22,5,150,21,True,True,200,,False,0.23191497321519697,0.026741944831669917,-0.623672323593407,0.2075781120229525,1.5268283023036164,0.38912226290438934,0.060134299123593804,-0.39880749062214904,0.04781738931413837,-0.012470631973107826,-0.43094649508265814,0.34130487359025097,0.49542192526602324,12.27842236369683
0.7,22,5,150,21,True,True,200,0.1,False,0.29615296299024235,0.03533568785484742,-0.5170892094358153,0.16176228090851105,1.7451692939011034,0.5468527055048955,0.0799665128222109,-0.2675127110534625,-0.027646165138779318,-0.016485865443192083,-0.3856659374419301,0.5744988706436748,0.49542192526602324,13.517805309237248
0.7,22,5,150,21,True,True,200,0.15,False,0.1478123460303616,0.01018914408058591,-0.6271827707798603,0.1830410582340553,1.1765229212698745,0.2931111569017122,0.037745043797936084,-0.35856724265828943,-0.03561989821216287,-0.022352653743849205,-0.47087787112794266,0.32873105511387507,0.49542192526602324,12.374907689803537
0.7,25,3,150,21,True,True,200,,True,0.2292467026266547,0.02578276555423531,-0.44840551139276663,0.19249926250642566,1.5041155639312906,0.2732482345748787,0.03383890951270452,-0.33565660413094933,0.18058635897234246,0.016065656589892008,-0.41037078334118415,0.09266187560253622,0.5092798812175204,18.84903999736962
0.7,25,3,150,21,True,True,200,0.1,True,0.22420605678601052,0.023280924398076053,-0.5005891635681696,0.1605123971746387,1.4463553688284845,0.4780941202681711,0.06421239070809581,-0.2609388978131363,-0.06497298743885135,-0.024402424150602453,-0.4576321769033199,0.5430671077070225,0.5092798812175204,17.80708299371997
0.7,25,3,150,21,True,True,200,0.15,True,0.25389755342635967,0.03004162942580635,-0.3971264495235617,0.1833794030419029,1.6074428243318597,0.2854035381310515,0.03508178354237734,-0.32049797863096985,0.2198258946163255,0.023942479008067785,-0.36993235748828124,0.065577643514726,0.5092798812175204,18.146649791101513
0.7,25,3,150,21,True,True,200,,False,0.24028432797396995,0.028442288492070755,-0.5263535707000768,0.20429836751722935,1.5678835900086368,0.3296077652821833,0.0466050396409885,-0.3665319973721419,0.13839855097799234,0.006768611729403462,-0.48441534884361803,0.19120921430419094,0.5092798812175204,16.890961891944468
0.7,25,3,150,21,True,True,200,0.1,False,0.20238310718766517,0.019957825082014935,-0.5531181659588387,0.16747627718314914,1.372846354630119,0.5005634472261673,0.07159991589786419,-0.2960140044487176,-0.15268305383863015,-0.0395296502405148,-0.49032693355952106,0.6532465010647974,0.5092798812175204,16.932742810706912
0.7,25,3,150,21,True,True,200,0.15,False,0.25461234235239794,0.030723511364659117,-0.45766265614132584,0.1917145576503101,1.6245919095002745,0.31362476852237314,0.04149279512881554,-0.3518326950687103,0.18894964282455082,0.017770835470037216,-0.42303059458980585,0.12467512569782233,0.5092798812175204,16.520571851398522
0.7,25,5,150,21,True,True,200,,True,0.3144876751298348,0.04332350507133054,-0.4363870361357879,0.19728777577661322,1.974066091823038,0.2935464125165322,0.03811200921796942,-0.3429094711323626,0.33839187850704106,0.04969949870841783,-0.34141117338698,0.04484546599050887,0.5112595892105914,14.618988044286091
0.7,25,5,150,21,True,True,200,0.1,True,0.31066135732458705,0.037567380954673935,-0.3888271701834165,0.1604031335029762,1.806479219503586,0.4307245774078154,0.05647955964505158,-0.24500434505257263,0.1733510551184495,0.015013328060272446,-0.3851600072461746,0.2573735222893659,0.5112595892105914,14.383051162849405
0.7,25,5,150,21,True,True,200,0.15,True,0.2850313933602103,0.035891741472308114,-0.38375675070894555,0.18303939082105047,1.7602602152976141,0.2004284190212381,0.019771472916062516,-0.3192872103424004,0.3783817540331335,0.05584890153882127,-0.3423446562577165,0.17795333501189542,0.5112595892105914,14.430484021706347
0.7,25,5,150,21,True,True,200,,False,0.3490618392406526,0.05265985288297448,-0.5231505281146807,0.2119625489282415,2.277219840892586,0.38912226290438934,0.060134299123593804,-0.39880749062214904,0.3047314616638902,0.043636901829987584,-0.37581130855046463,0.08439080124049914,0.5112595892105914,11.809231569338996
0.7,25,5,150,21,True,True,200,0.1,False,0.37707224229833036,0.04991273924761641,-0.3957229456947695,0.16594516155267494,2.1837693022979408,0.5468527055048955,0.0799665128222109,-0.2675127110534625,0.17010535158069945,0.014472567703741834,-0.37062580079699603,0.37674735392419606,0.5112595892105914,13.535622681174887
0.7,25,5,150,21,True,True,200,0.15,False,0.34975968654170364,0.049852280432710616,-0.4440007492329153,0.19266239253061368,2.1817536598793263,0.2931111569017122,0.037745043797936084,-0.35856724265828943,0.4142798304822272,0.06477350121681513,-0.33190695525251723,0.12116867358051503,0.5112595892105914,11.685855094292144
0.7,28,3,150,21,True,True,200,,True,0.2645808393023755,0.03299311555598372,-0.4269348469654125,0.1954485055869718,1.682915513638104,0.2469189757863899,0.028897375241391243,-0.36559263203552494,0.2847115949972474,0.03799829570937496,-0.3848557210333291,0.0377926192108575,0.5164563226924028,18.719158611887554
0.7,28,3,150,21,True,True,200,0.1,True,0.2678821012980747,0.030714371400608842,-0.4556437252942419,0.16264928406927234,1.6243609127081937,0.4815581346930367,0.06468855921966155,-0.26093889781313606,0.03229313390313218,-0.009162674901407764,-0.4556437252942428,0.4492650007899045,0.5164563226924028,17.658013669228133
0.7,28,3,150,21,True,True,200,0.15,True,0.2898734088235815,0.037059627468392975,-0.3862004927329905,0.18518777940504935,1.7923551179782713,0.28812647205643505,0.03554491792844661,-0.32049797863096985,0.2928597904251875,0.038905525937994456,-0.3744411331141291,0.004733318368752459,0.5164563226924028,18.13269553713678
0.7,28,3,150,21,True,True,200,,False,0.2904801581183962,0.039320993230035794,-0.4688632640603291,0.20751106645289616,1.8560659282759504,0.33312839989542486,0.04759253053423951,-0.3949349724950363,0.2427396186297243,0.029345233410781324,-0.4587335345594241,0.09038878126570057,0.5164563226924028,16.66207719089941
0.7,28,3,150,21,True,True,200,0.1,False,0.2628004743571817,0.03057089091303311,-0.5002460172333906,0.16994175593140526,1.620738725340545,0.5367116151307582,0.07821599334807261,-0.29601400444871806,-0.05494117042592641,-0.02456781214558279,-0.48845834883544725,0.5916527855566845,0.5164563226924028,16.69426414015697
0.7,28,3,150,21,True,True,200,0.15,False,0.30731768793735903,0.041448598432658246,-0.4301544433724236,0.19386875419243918,1.917941517433286,0.3466553897603333,0.0479229906655827,-0.3518326950687102,0.26485076606547214,0.033625278516466794,-0.4230305945898075,0.08180462369486113,0.5164563226924028,16.282093180848587
0.7,28,5,150,21,True,True,200,,True,0.335580816990068,0.04816604118268275,-0.40909832821994496,0.2006257547989385,2.126233756613381,0.3535345137796994,0.05041593760758145,-0.2872018116212024,0.31673991594114087,0.04543514408913585,-0.35573754998680696,0.03679459783855854,0.5179411036872061,14.640917117440111
0.7,28,5,150,21,True,True,200,0.1,True,0.2081818907073046,0.020554813069916023,-0.5311563738608458,0.15843051802773178,1.3857884815842765,0.4307245774078154,0.05647955964505158,-0.24500434505257263,-0.05358719020375847,-0.021510727412345165,-0.4445687960923287,0.48431176761157385,0.5179411036872061,14.34741641897413
0.7,28,5,150,21,True,True,200,0.15,True,0.2814556579146803,0.035410272385089536,-0.4235218607257504,0.1850079856727736,1.7471863996508636,0.2004284190212381,0.019771472916062516,-0.3192872103424004,0.3693969054195504,0.05476138672132591,-0.34234465625771715,0.1689684863983123,0.5179411036872061,14.433225155850598
0.7,28,5,150,21,True,True,200,,False,0.3616752710618797,0.05602006505983059,-0.48579021110918674,0.2153534118984613,2.396625396106021,0.4438609170739309,0.07271803097257146,-0.33301047984842946,0.27087797610854636,0.03605415909212262,-0.4051734688171371,0.17298294096538452,0.5179411036872061,11.820196105916006
0.7,28,5,150,21,True,True,200,0.1,False,0.27434514518229186,0.0319470977165055,-0.5418200762852344,0.1639756899515833,1.6557955414804122,0.5468527055048955,0.0799665128222109,-0.2675127110534625,-0.06692318484324906,-0.02360709991747989,-0.41712726363105257,0.6137758903481446,0.5179411036872061,13.517805309237248
0.7,28,5,150,21,True,True,200,0.15,False,0.34677893527172915,0.04955313277678641,-0.46662308531748686,0.19456491848473115,2.17180599038724,0.2931111569017122,0.037745043797936084,-0.35856724265828943,0.4070306840665906,0.06410107979872448,-0.3319069552525169,0.11391952716487841,0.5179411036872061,11.687225661364272
0.5,22,3,200,5,True,True,200,,True,0.24193034010589212,0.028838103552485617,-0.5039178942234579,0.2053156664373947,1.5775880536962559,0.2899829240169734,0.03838978634702328,-0.32167065003174033,0.18802954419486995,0.017335203682169675,-0.394487973302852,0.10195337982210345,0.5402128186092552,22.338677903606502
0.5,22,3,200,5,True,True,200,0.1,True,0.2947627018530877,0.03556379114897501,-0.40796229936756867,0.1651396846300324,1.7513451294375384,0.42255735337985434,0.057277164266054115,-0.27853790536936995,0.14210258747320448,0.009746089678030367,-0.30505909453086955,0.28045476590664986,0.5402128186092552,20.208396687959116
0.5,22,3,200,5,True,True,200,0.15,True,0.16862322715024078,0.014044431239942812,-0.5278065809761601,0.18452692196950343,1.2506277799632148,0.2687290877726872,0.032779523963100576,-0.31412561379136805,0.04921116745928021,-0.008292404123570907,-0.4299864682266875,0.219517920313407,0.5402128186092552,21.886741514450147
0.5,22,3,200,5,True,True,200,,False,0.2680232341343555,0.03470810264262747,-0.5424852007009039,0.210841972569957,1.7282828040116922,0.345668835334232,0.05073163872592179,-0.33321223955037094,0.18078218100518625,0.015541802451338516,-0.4375652311001892,0.16488665432904573,0.5402128186092552,18.697713074878013
0.5,22,3,200,5,True,True,200,0.1,False,0.2794982544287191,0.03308119067769333,-0.48391698089793966,0.16620178169017508,1.6852179352215555,0.476206741054296,0.06759959498175228,-0.2843955032302917,0.03841024595057558,-0.007415041475743456,-0.39152262493996604,0.43779649510372043,0.5402128186092552,18.203090443480853
0.5,22,3,200,5,True,True,200,0.15,False,0.17660163890709787,0.015520264002137019,-0.544726131648424,0.18714840344696754,1.2801367938653248,0.2887448395093131,0.03674702154950249,-0.3257031959983425,0.04456347165275428,-0.009720629231100286,-0.4466128268273719,0.24418136785655883,0.5402128186092552,18.855164052216324
0.5,22,5,200,5,True,True,200,,True,0.208641284725136,0.021790086899655448,-0.5453464343913811,0.20974784601720275,1.4129321442239755,0.297225798477146,0.040139610648164625,-0.32471739292580815,0.11063347586386914,-9.93720073790838e-05,-0.44902453902928763,0.18659232261327685,0.5397178916109874,18.098661783359805
0.5,22,5,200,5,True,True,200,0.1,True,0.30367702431953986,0.03723475772512974,-0.45213601802680015,0.16619411786070415,1.7972149501651062,0.4447999757166783,0.061741220773072536,-0.23335561309592756,0.13275916592679804,0.008179822658858082,-0.40815191502811876,0.31204080978988025,0.5397178916109874,17.02930244711982
0.5,22,5,200,5,True,True,200,0.15,True,0.14915475867242395,0.01026785267934427,-0.5277694337191903,0.18765900355303824,1.177993751654137,0.21546896050415185,0.0228163457607522,-0.27433059580395813,0.07142144583358014,-0.004792177207839754,-0.467459672215621,0.1440475146705717,0.5397178916109874,17.775600750473014
0.5,22,5,200,5,True,True,200,,False,0.23319420539142374,0.027199986410473276,-0.5870031838380942,0.21642146593937714,1.5377875122236453,0.3510874951431113,0.05237129464787271,-0.33878228534511345,0.10342550918904049,-0.002614868688210481,-0.48645029710720944,0.2476619859540708,0.5397178916109874,14.092850829389544
0.5,22,5,200,5,True,True,200,0.1,False,0.2969641380544237,0.03613484593470173,-0.48765568199304077,0.16650190996895664,1.7668962727063704,0.44883865125256595,0.06353855530034447,-0.2463104934521424,0.10479203332627669,0.00374380035583477,-0.40240017257915617,0.34404661792628927,0.5397178916109874,15.041592404713064
0.5,22,5,200,5,True,True,200,0.15,False,0.14346677816980605,0.00911185915146051,-0.5604141188692777,0.18942997434377312,1.1565639483547567,0.21149080058947933,0.022078092908067948,-0.2784377954716093,0.06526969047391155,-0.0064422326645461325,-0.4991556334864664,0.14622111011556777,0.5397178916109874,14.668403848215192
0.5,25,3,200,5,True,True,200,,True,0.34346996133790597,0.05142854520970275,-0.4222923377762221,0.21185826155012003,2.234879256786948,0.30123890237185796,0.040720271517850515,-0.32167065003173967,0.38996390731353453,0.06460573009279669,-0.4222923377762219,0.08872500494167657,0.5634743875278396,22.296132179100866
0.5,25,3,200,5,True,True,200,0.1,True,0.3600206968277927,0.04791776311957929,-0.34594565421663026,0.17078056644256395,2.1181719127698897,0.43603859323209654,0.05965003886976605,-0.27853790536936995,0.27594664765600974,0.03381841237193939,-0.32784231095716587,0.1600919455760868,0.5634743875278396,20.702633557251662
