,NOVA29_1x,NOVA29_4x,NOVA29_4x_net,NOVA34_LETF
2017-08-15,0.0009177096781163726,0.0036708387124654903,0.003343457760084538,0.00041931749255746595
2017-08-16,-0.0007433953900547846,-0.0029735815602191383,-0.0033009625126000906,0.0012717684255016608
2017-08-17,-0.0018833107380070695,-0.007533242952028278,-0.00786062390440923,-0.01254995039338329
2017-08-18,0.0016770509980532547,0.006708203992213019,0.006380823039832066,0.012823215204146955
2017-08-21,0.0014761170646984748,0.005904468258793899,0.005577087306412947,0.004476015012717417
2017-08-22,-0.0005211993200639118,-0.002084797280255647,-0.0024121782326365993,0.006844931598636356
2017-08-23,0.0015014247344758464,0.0060056989379033855,0.005678317985522433,0.00033733331524483023
2017-08-24,0.0022001027842449487,0.008800411136979795,0.008473030184598843,0.007614730591490685
2017-08-25,0.0020005379256271584,0.008002151702508634,0.007674770750127681,0.009893080015857402
2017-08-28,-0.0028070190072959486,-0.011228076029183794,-0.011555456981564747,-0.002227801180278637
2017-08-29,-0.0014845090385827808,-0.005938036154331123,-0.0062654171067120755,-0.014050652177363478
2017-08-30,0.002283968958294035,0.00913587583317614,0.008808494880795189,0.0069061429826736305
2017-08-31,0.00194102565377356,0.00776410261509424,0.007436721662713287,0.009650575152931311
2017-09-01,-0.0015047331241911132,-0.006018932496764453,-0.006346313449145405,-0.004823175599208067
2017-09-05,0.00014709184283036606,0.0005883673713214643,0.00026098641894051184,-0.0049173928253602
2017-09-06,0.001937377570889897,0.007749510283559588,0.007422129331178636,0.00956622180388202
2017-09-07,-0.0003987134812676241,-0.0015948539250704964,-0.0019222348774514488,0.00411384421372452
2017-09-08,0.0016358325618409859,0.0065433302473639435,0.006215949294982991,0.000556080790278279
2017-09-11,0.0030920319251497718,0.012368127700599087,0.012040746748218135,0.01761910712498651
2017-09-12,0.00027738513759141255,0.0011095405503656502,0.0007821595979846977,0.0066586908814036064
2017-09-13,-0.0013987441666545532,-0.005594976666618213,-0.005922357618999165,-0.006468785436414827
2017-09-14,-0.000640136943770899,-0.002560547775083596,-0.0028879287274645483,-0.005750799239815262
2017-09-15,0.0003812793404409298,0.0015251173617637191,0.0011977364093827666,0.0013952347286095032
2017-09-18,0.0022400746659063746,0.008960298663625499,0.008632917711244546,0.0102769554083936
2017-09-19,-8.680488972297432e-05,-0.0003472195588918973,-0.0006746005112728497,0.0005277142079929415
2017-09-20,-0.0010241490636190304,-0.004096596254476122,-0.004423977206857074,-0.001332484114246355
2017-09-21,-0.0012157144462535288,-0.004862857785014115,-0.0051902387373950675,-0.008811396632365565
2017-09-22,-0.0014647003085564612,-0.005858801234225845,-0.006186182186606797,-0.005535558775013696
2017-09-25,-0.0004199728449898674,-0.0016798913799594697,-0.002007272332340422,-0.007391081095286603
2017-09-26,0.0025654849814120907,0.010261939925648363,0.00993455897326741,0.012514068070653125
2017-09-27,0.001664487391594425,0.0066579495663777,0.0063305686139967475,0.014961131889176946
2017-09-28,0.000620054838375147,0.002480219353500588,0.0021528384011196356,0.00047875763219960767
2017-09-29,0.0010678668449893842,0.004271467379957537,0.003944086427576585,0.006968385313838998
2017-10-02,0.0006873382494612941,0.0027493529978451763,0.002421972045464224,0.0028214012827247966
2017-10-03,-9.126585010494059e-05,-0.00036506340041976234,-0.0006924443528007148,0.0002589279116118416
2017-10-04,0.0013151204840897161,0.005260481936358865,0.004933100983977912,0.003974221298087929
2017-10-05,-0.0007517863705988683,-0.003007145482395473,-0.0033345264347764253,0.0032286116979253912
2017-10-06,0.00027097034933574473,0.001083881397342979,0.0007565004449620264,-0.005630359855447424
2017-10-09,0.0021999240826509137,0.008799696330603655,0.008472315378222703,0.0093804156051541
2017-10-10,0.0017066693724551586,0.006826677489820634,0.006499296537439682,0.014854317232195366
2017-10-11,-0.0007699119135714786,-0.0030796476542859145,-0.003407028606666867,-0.0021873567811490618
2017-10-12,0.0019472241199377724,0.0077888964797510896,0.007461515527370137,0.00321991559712549
2017-10-13,0.002026488544531357,0.008105954178125428,0.007778573225744476,0.014575207985992074
2017-10-16,0.00020580122847989958,0.0008232049139195983,0.0004958239615386459,0.006273428632989526
2017-10-17,0.0012431653075113984,0.004972661230045593,0.004645280277664641,0.0010654831750646352
2017-10-18,-0.001313616900604386,-0.005254467602417544,-0.005581848554798497,-0.00118020455834026
2017-10-19,-0.00019354504214733048,-0.0007741801685893219,-0.0011015611209702744,-0.010453460900931735
2017-10-20,0.001521256017487294,0.006085024069949176,0.005757643117568224,0.010030632867445093
2017-10-23,0.0012095574895555957,0.004838229958222383,0.004510849005841431,0.0048913184464578156
2017-10-24,0.0011003962301948608,0.004401584920779443,0.004074203968398491,0.00983856858003317
2017-10-25,0.00016691377104054774,0.000667655084162191,0.00034027413178123854,-0.003602096081108247
2017-10-26,0.003180360300257494,0.012721441201029976,0.012394060248649023,0.009070898671244793
2017-10-27,0.0016050886667699066,0.006420354667079626,0.006092973714698674,0.024311197552598193
2017-10-30,0.00024193888338731423,0.0009677555335492569,0.0006403745811683044,-0.004502281036685717
2017-10-31,0.003608269614796311,0.014433078459185244,0.014105697506804292,0.01259008467073272
2017-11-01,0.0006970506448439588,0.002788202579375835,0.002460821626994883,0.011069421395141348
2017-11-02,-0.00040734613473336075,-0.001629384538933443,-0.0019567654913143955,-0.005746006026643496
2017-11-03,0.0005201435856391874,0.0020805743425567494,0.001753193390175797,0.006421318151079692
2017-11-06,0.0010836739415672593,0.004334695766269037,0.004007314813888085,0.004772170380021739
2017-11-07,-0.0007092445478460646,-0.0028369781913842583,-0.0031643591437652105,-0.0044648200871392945
2017-11-08,-0.00366445606517496,-0.01465782426069984,-0.014985205213080792,-0.009762830420708031
2017-11-09,-0.0023014384787708557,-0.009205753915083423,-0.009533134867464375,-0.017888080438862024
2017-11-10,-0.0010036061945260803,-0.004014424778104321,-0.004341805730485274,-0.0028161931870403236
2017-11-13,-0.0030935712970266687,-0.012374285188106675,-0.012701666140487627,-0.013070830363759715
2017-11-14,-0.002718948463499543,-0.010875793853998172,-0.011203174806379125,-0.013966085463348456
2017-11-15,0.0012783415469063523,0.005113366187625409,0.004785985235244457,-0.003632836323010918
2017-11-16,0.0014754217651324205,0.005901687060529682,0.00557430610814873,0.013008668786284764
2017-11-17,0.0024341192435872678,0.009736476974349071,0.009409096021968119,0.016065525246178422
2017-11-20,0.002893901641629569,0.011575606566518275,0.011248225614137323,0.0070224450653712574
2017-11-21,0.0027680735799537363,0.011072294319814945,0.010744913367433993,0.01699005465819413
2017-11-22,0.0016594499544184268,0.006637799817673707,0.006310418865292755,0.007673584147230576
2017-11-24,0.0006169861058754253,0.0024679444235017013,0.002140563471120749,0.003178589008058774
2017-11-27,-0.0002526259722411201,-0.0010105038889644804,-0.001337884841345433,-0.006022861796055344
2017-11-28,0.0008198343839381154,0.0032793375357524617,0.0029519565833715095,0.006660234954868327
2017-11-29,0.0011409825297187099,0.0045639301188748396,0.004236549166493887,0.002345164051644894
2017-11-30,0.0005551198450787921,0.0022204793803151683,0.0018930984279342158,0.01212618395238068
2017-12-01,0.0030206478421831093,0.012082591368732437,0.011755210416351485,-0.00042712272915442114
2017-12-04,0.0005427979409213318,0.002171191763685327,0.0018438108113043746,0.013143960913776096
2017-12-05,-0.0026896780798113663,-0.010758712319245465,-0.011086093271626418,-0.010660520153763765
2017-12-06,-0.002794891243523885,-0.01117956497409554,-0.011506945926476492,-0.01441083937659189
2017-12-07,0.0036282604502854317,0.014513041801141727,0.014185660848760774,0.012969885557393316
2017-12-08,0.002393235540848916,0.009572942163395664,0.009245561211014712,0.01979475842000697
2017-12-11,0.0006885629435303614,0.0027542517741214454,0.002426870821740493,0.0034648603986060698
2017-12-12,-0.0002111468186604438,-0.0008445872746417752,-0.0011719682270227277,-0.0032039447101844514
2017-12-13,0.0018318379061040438,0.007327351624416175,0.006999970672035223,0.010643219787164484
2017-12-14,0.0026311637857210314,0.010524655142884125,0.010197274190503173,0.00801880499305445
2017-12-15,0.004821745975650117,0.019286983902600467,0.018959602950219513,0.01807367457344268
2017-12-18,0.0024705459637378692,0.009882183854951477,0.009554802902570525,0.019910424543719198
2017-12-19,0.00038677116925721594,0.0015470846770288637,0.0012197037246479113,-0.004047506746140594
2017-12-20,0.0024530196307064028,0.009812078522825611,0.009484697570444659,0.016196134417559495
2017-12-21,-0.00017252325216021377,-0.0006900930086408551,-0.0010174739610218076,0.0005864474604035622
2017-12-22,-0.0007555078718557662,-0.0030220314874230647,-0.003349412439804017,-0.0027424686269540725
2017-12-26,-0.0007422101524662018,-0.002968840609864807,-0.0032962215622457593,-0.008349714064659642
2017-12-27,0.0018375008511525973,0.007350003404610389,0.007022622452229437,0.005448628468838758
2017-12-28,0.00266574875717101,0.01066299502868404,0.010335614076303087,0.013234328629127348
2017-12-29,0.00309975950436339,0.01239903801745356,0.012071657065072608,0.011681730515950239
2018-01-02,0.002417822875847564,0.009671291503390257,0.009343910551009305,0.02096442424978718
2018-01-03,0.0032528517969017327,0.01301140718760693,0.012684026235225979,0.012149625843693094
2018-01-04,0.002308886349465057,0.009235545397860229,0.008908164445479276,0.013321400939428211
2018-01-05,0.0005350621662335384,0.0021402486649341537,0.0018128677125532012,0.006697994647659666
2018-01-08,0.0009329606067751956,0.0037318424271007822,0.00340446147471983,0.004427673670087441
2018-01-09,-0.0018063741926034479,-0.0072254967704137914,-0.007552877722794744,-0.005319276278742426
2018-01-10,7.503124680793534e-06,3.0012498723174137e-05,-0.0002973684536577783,-0.007494742435037621
2018-01-11,0.0021855674483408126,0.00874226979336325,0.008414888840982298,0.011790213648161399
2018-01-12,0.00371638602163798,0.01486554408655192,0.014538163134170968,0.012803382609484486
2018-01-16,0.004399897285129458,0.017599589140517832,0.01727220818813688,0.026925451966412457
2018-01-17,0.0008148946252207959,0.0032595785008831834,0.002932197548502231,0.01045203194454007
2018-01-18,0.000889005823936523,0.003556023295746092,0.0032286423433651396,-0.00034640663473816096
2018-01-19,0.000505289788153057,0.002021159152612228,0.0016937782002312757,0.01004671614862205
2018-01-22,0.0014584132992175424,0.00583365319687017,0.0055062722444892175,0.006739258472315497
2018-01-23,0.00619078144742442,0.02476312578969768,0.024435744837316725,0.028828137329709208
2018-01-24,0.002140686921161225,0.0085627476846449,0.008235366732263948,0.010696839613935416
2018-01-25,0.003361665992419837,0.013446663969679348,0.013119283017298396,0.019164049696027235
2018-01-26,0.000418003861535847,0.001672015446143388,0.0013446344937624356,0.014276769712751968
2018-01-29,-0.005637809869707117,-0.022551239478828467,-0.02287862043120942,-0.022065486873811668
2018-01-30,0.0001605230720150713,0.0006420922880602852,0.00031471133567933276,-0.017353720122699312
2018-01-31,-0.0005822685633015552,-0.0023290742532062207,-0.002656455205587173,0.014292385353697088
2018-02-01,-0.005962981219866047,-0.02385192487946419,-0.024179305831845143,-0.030532361801090983
2018-02-02,-0.00668513396088718,-0.02674053584354872,-0.027067916795929674,-0.030450340068979453
2018-02-05,-0.014942436537805835,-0.05976974615122334,-0.06009712710360429,-0.06136863225732853
2018-02-06,-0.0016850293594756086,-0.006740117437902434,-0.0070674983902833865,-0.028404154271936315
2018-02-07,-0.0008645008709876059,-0.0034580034839504234,-0.0037853844363313757,-0.00961612983340776
2018-02-08,0.0029063704371592486,0.011625481748636994,0.011298100796256042,0.0043789479892425995
2018-02-09,0.006451218246461388,0.02580487298584555,0.025477492033464597,0.03282234340420232
2018-02-12,0.0026085700752141706,0.010434280300856682,0.01010689934847573,0.021827008651112246
2018-02-13,-0.0005272865734824388,-0.002109146293929755,-0.0024365272463107075,-0.0038251452939979916
2018-02-14,0.0026691416462698305,0.010676566585079322,0.01034918563269837,0.012641939028165197
2018-02-15,0.002094640093245091,0.008378560372980364,0.008051179420599412,0.012106558997492935
2018-02-16,-0.0014014503706018693,-0.005605801482407477,-0.00593318243478843,-0.006590240747737539
2018-02-20,-0.0005291050182119474,-0.00211642007284779,-0.002443801025228742,-0.004061750077538619
2018-02-21,0.0004203552341091665,0.001681420936436666,0.0013540399840557135,0.003247235559670166
2018-02-22,0.0010604018490844042,0.004241607396337617,0.003914226443956665,0.007111245632503389
2018-02-23,0.002775834078328169,0.011103336313312676,0.010775955360931724,0.012205518690122171
2018-02-26,0.0012337681785662474,0.00493507271426499,0.004607691761884037,0.00885350936989392
2018-02-27,-0.0022082014609151462,-0.008832805843660585,-0.009160186796041537,-0.011775950675433777
2018-02-28,-0.0015084399472472469,-0.0060337597889889875,-0.00636114074136994,-0.004530825838583663
2018-03-01,-0.00010239293666276697,-0.00040957174665106786,-0.0007369526990320203,-0.005112212987310717
2018-03-02,-0.0012462217219882648,-0.004984886887953059,-0.0053122678403340114,-0.005473632407312428
2018-03-05,0.0010396975710181315,0.004158790284072526,0.0038314093316915735,0.001531476576576926
2018-03-06,0.00186206364595225,0.007448254583809,0.007120873631428048,0.015224804714528205
2018-03-07,-0.0011275231746207576,-0.00451009269848303,-0.004837473650863983,-0.007733321657289883
2018-03-08,-1.3106122373126856e-06,-5.2424489492507425e-06,-0.00033262340133020316,0.0020258975956528058
2018-03-09,0.002212904513326664,0.008851618053306656,0.008524237100925704,0.011081238376608172
2018-03-12,0.0017086440109123323,0.006834576043649329,0.006507195091268377,0.007189368806813114
2018-03-13,0.0010928273159404077,0.004371309263761631,0.004043928311380679,0.008961584105588345
2018-03-14,0.00041411030610214524,0.001656441224408581,0.0013290602720276285,0.0037076624023604696
2018-03-15,0.0007402850113085298,0.002961140045234119,0.002633759092853167,0.003655999751237714
2018-03-16,-0.0011349115695026243,-0.004539646278010497,-0.004867027230391449,0.0022804121616508137
2018-03-19,-0.0022680986856359175,-0.00907239474254367,-0.009399775694924622,-0.01936171599389633
2018-03-20,0.000994924115332134,0.003979696461328536,0.0036523155089475835,0.0025834709460501627
2018-03-21,-0.00462784202537831,-0.01851136810151324,-0.018838749053894193,-0.006595345444667523
2018-03-22,-0.0020529761228180766,-0.008211904491272307,-0.008539285443653259,-0.03226198932830309
2018-03-23,0.006992536537856966,0.027970146151427865,0.02764276519904691,0.015160858106497047
2018-03-26,0.006900519313343886,0.027602077253375545,0.02727469630099459,0.05655208909013303
2018-03-27,-0.0011719246360282665,-0.004687698544113066,-0.005015079496494018,-0.003781833954441682
2018-03-28,-0.0004891304641099928,-0.001956521856439971,-0.0022839028088209234,-0.010341941017152441
2018-03-29,0.0010975719848689194,0.0043902879394756775,0.004062906987094725,0.008660847124783957
2018-04-02,-0.0021500395255823926,-0.00860015810232957,-0.008927539054710523,-0.013410863978799335
2018-04-03,-0.003157237678710524,-0.012628950714842095,-0.012956331667223047,-0.0015443509380763326
2018-04-04,-0.0018463418024789674,-0.00738536720991587,-0.007712748162296822,-0.020172926905751898
2018-04-05,0.00018526711289029935,0.0007410684515611974,0.000413687499180245,0.005793895750758815
2018-04-06,-0.0015515911222054087,-0.006206364488821635,-0.006533745441202587,-0.016152269338600367
2018-04-09,0.003782984085511269,0.015131936342045077,0.014804555389664124,0.017765032802686757
2018-04-10,0.0049147115180298,0.0196588460721192,0.019331465119738246,0.025770229418327305
2018-04-11,0.00013846741521285542,0.0005538696608514217,0.00022648870847046925,0.004735376013672289
2018-04-12,0.001968785323925906,0.007875141295703623,0.007547760343322671,0.006876081951815381
2018-04-13,0.0008873706696703664,0.0035494826786814657,0.0032221017263005134,0.005348449819053822
2018-04-16,0.000886619823647942,0.003546479294591768,0.0032190983422108158,0.007329718558522996
2018-04-17,0.003641470894463329,0.014565883577853316,0.014238502625472363,0.016937132269070624
2018-04-18,-0.000126972862076324,-0.000507891448305296,-0.0008352724006862485,4.303408309133544e-05
2018-04-19,-0.0008632996044639765,-0.003453198417855906,-0.003780579370236858,-0.0008772714803621337
2018-04-20,-0.003267248360932027,-0.013068993443728107,-0.01339637439610906,-0.01714043445217414
2018-04-23,0.00011340981161468388,0.0004536392464587355,0.0001262582940777831,-0.002241456553213591
2018-04-24,-0.0008349218395045751,-0.0033396873580183004,-0.0036670683103992526,0.0029554644119665066
2018-04-25,-0.00013545338768059762,-0.0005418135507223905,-0.0008691945031033428,-0.006714329993724443
2018-04-26,0.003230655962397893,0.012922623849591572,0.01259524289721062,0.018912154481904996
2018-04-27,0.0026172537369038725,0.01046901494761549,0.010141633995234538,0.01932544237816591
2018-04-30,-0.0021779762139595904,-0.008711904855838361,-0.009039285808219314,-0.007716149181802081
2018-05-01,0.00022825000712191462,0.0009130000284876585,0.0005856190761067061,-0.0010902520282316153
2018-05-02,-0.001264358376334923,-0.005057433505339692,-0.005384814457720644,-0.005152057519893427
2018-05-03,-0.0027329438624472237,-0.010931775449788895,-0.011259156402169847,-0.00950574823154438
2018-05-04,0.001662440066860516,0.006649760267442064,0.006322379315061112,-0.0022369037332318773
2018-05-07,0.00018258732932932396,0.0007303493173172958,0.00040296836493634343,0.008603770959463493
2018-05-08,0.0012081985384736443,0.004832794153894577,0.004505413201513625,0.0012445651818437547
2018-05-09,0.0021315930701193884,0.008526372280477553,0.008198991328096601,0.007896924335947119
2018-05-10,0.0013425607780458008,0.005370243112183203,0.005042862159802251,0.011246922640029501
2018-05-11,0.00037786615702657927,0.001511464628106317,0.0011840836757253646,-0.0018398523328388738
2018-05-14,-0.003952124570266329,-0.015808498281065318,-0.01613587923344627,-0.004408812766413605
2018-05-15,-0.0018811730093802304,-0.007524692037520922,-0.007852072989901874,-0.02316381921142433
2018-05-16,0.0001255665509245514,0.0005022662036982056,0.00017488525131725314,0.002319103012552515
2018-05-17,-0.0019024727670268746,-0.0076098910681074985,-0.007937272020488452,-0.011070158509581082
2018-05-18,0.000939582436001991,0.003758329744007964,0.003430948791627012,-0.008674789552444601
2018-05-21,0.003304021432989763,0.013216085731959051,0.012888704779578099,0.020833102446092645
2018-05-22,-0.0025216872043378434,-0.010086748817351374,-0.010414129769732326,0.0012507744225081115
2018-05-23,-0.0007212990643238231,-0.0028851962572952923,-0.0032125772096762446,-0.013200586912428005
2018-05-24,-0.0007540385037456867,-0.003016154014982747,-0.003343534967363699,-0.00011978408802896948
2018-05-25,-0.003926539938965099,-0.015706159755860396,-0.01603354070824135,-0.011247948774957363
2018-05-29,0.0014573665197594662,0.005829466079037865,0.005502085126656913,-0.006786187933611853
2018-05-30,0.0011647584126450183,0.004659033650580073,0.004331652698199121,0.013172148645630417
2018-05-31,0.002445463495947693,0.009781853983790771,0.009454473031409819,0.003398258603082286
2018-06-01,0.0034523664079030283,0.013809465631612113,0.013482084679231161,0.017122532367475587
2018-06-04,0.0012005485320178604,0.0048021941280714416,0.004474813175690489,0.00900059569964762
2018-06-05,0.001423937985308087,0.005695751941232348,0.005368370988851396,0.007155461753059469
2018-06-06,0.0007560213391636843,0.003024085356654737,0.002696704404273785,0.0032972847338484422
2018-06-07,-0.0030356293804317935,-0.012142517521727174,-0.012469898474108126,-0.012440939167413923
2018-06-08,-0.001019798191075021,-0.004079192764300084,-0.004406573716681036,-0.011099938078414518
2018-06-11,0.0002607816744684897,0.0010431266978739588,0.0007157457454930064,0.0005849541095180528
2018-06-12,0.00038993206394038397,0.0015597282557615359,0.0012323473033805834,0.0014432609464090718
2018-06-13,0.0024575620194204027,0.009830248077681611,0.009502867125300659,0.006884691572076697
2018-06-14,-0.0034969509359277264,-0.013987803743710905,-0.014315184696091858,-0.0007574510489980271
2018-06-15,-0.005991117394605375,-0.0239644695784215,-0.024291850530802454,-0.031562476524531494
2018-06-18,-0.0062662373758097765,-0.025064949503239106,-0.02539233045562006,-0.024566911808325896
2018-06-19,0.0011534437898211795,0.004613775159284718,0.004286394206903766,-0.013720879394687545
2018-06-20,0.00046130479581935855,0.0018452191832774342,0.0015178382308964817,0.00800234235452736
2018-06-21,0.0026487349711888596,0.010594939884755438,0.010267558932374486,0.00902925328101964
2018-06-22,-0.0025640590280161402,-0.010256236112064561,-0.010583617064445513,0.0005458834041535427
2018-06-25,-0.0022675552949798254,-0.009070221179919302,-0.009397602132300254,-0.0215098590263516
2018-06-26,0.0023116306016754845,0.009246522406701938,0.008919141454320986,0.010855079804777124
2018-06-27,-0.0007806384901119596,-0.0031225539604478386,-0.003449934912828791,0.0024406231661276284
2018-06-28,0.0023696879217440883,0.009478751686976353,0.0091513707345954,0.0032847709288485742
2018-06-29,-0.0025893545746099225,-0.01035741829843969,-0.010684799250820642,0.004097325450076583
2018-07-02,0.0015001628507325892,0.006000651402930357,0.005673270450549404,-0.015297566790812336
2018-07-03,0.002624086270290738,0.010496345081162952,0.010168964128782,0.013099945638533776
2018-07-05,0.0016143424366300595,0.006457369746520238,0.006129988794139286,0.014147764078431279
2018-07-06,0.003935918432918976,0.015743673731675904,0.015416292779294951,0.01141407582226151
2018-07-09,0.0022262881250031683,0.008905152500012673,0.008577771547631721,0.019032270849099638
2018-07-10,-0.004672032326711994,-0.018688129306847975,-0.01901551025922893,-0.013172520411959664
2018-07-11,0.0008975001800075207,0.0035900007200300827,0.0032626197676491305,-0.013147121274377558
2018-07-12,0.000749356110267798,0.002997424441071192,0.0026700434886902397,0.011865274939699102
2018-07-13,0.0005477233793319255,0.002190893517327702,0.0018635125649467496,0.0006402011637091747
2018-07-16,-0.002842541241973342,-0.011370164967893368,-0.01169754592027432,-0.005577038062519752
2018-07-17,-0.0026320488970815164,-0.010528195588326066,-0.010855576540707018,-0.026480182145237598
2018-07-18,-0.0014067512231088239,-0.0056270048924352955,-0.005954385844816248,0.0005462505186369709
2018-07-19,-0.00012900099639916754,-0.0005160039855966702,-0.0008433849379776226,-0.009130923619154727
2018-07-20,0.000964449303817166,0.003857797215268664,0.003530416262887712,0.013423348432199347
2018-07-23,0.003614059072646769,0.014456236290587076,0.014128855338206124,0.005992634522499983
2018-07-24,0.0011664156840264013,0.004665662736105605,0.004338281783724653,0.01484578920553694
2018-07-25,-0.0006315974176181065,-0.002526389670472426,-0.002853770622853378,0.0065706886073732
2018-07-26,-0.0007757967368640893,-0.0031031869474563573,-0.0034305678998373095,-0.020395546545915483
2018-07-27,0.0018635442703866557,0.007454177081546623,0.007126796129165671,0.018082452213749586
2018-07-30,0.001183838203860266,0.004735352815441064,0.004407971863060111,0.002759959534001515
2018-07-31,0.0013317754331878201,0.0053271017327512805,0.004999720780370328,0.010094437009763653
2018-08-01,-0.002985195627055095,-0.01194078250822038,-0.012268163460601332,-0.004472655243193706
2018-08-02,-0.0030624036898246167,-0.012249614759298467,-0.012576995711679419,-0.03045485230386975
2018-08-03,-1.0500177139695528e-05,-4.2000708558782114e-05,-0.00036938166093973454,0.004968215138281811
2018-08-06,0.0021696369743908076,0.00867854789756323,0.008351166945182278,0.003615874972713327
2018-08-07,0.0006136996646743625,0.00245479865869745,0.002127417706316498,0.008507120341253097
2018-08-08,0.0010290106378080686,0.0041160425512322745,0.0037886615988513223,0.005633824895650785
2018-08-09,-0.0034208635019400513,-0.013683454007760205,-0.014010834960141157,-0.008844925785327229
2018-08-10,-0.0022961260807644987,-0.009184504323057995,-0.009511885275438947,-0.01852763883169324
