date,NOVA15
2016-11-30,0.0019396162599813718
2016-12-01,0.0035423146413880867
2016-12-02,0.0003778652489872186
2016-12-05,-0.004442768271286616
2016-12-06,-0.002035581044832193
2016-12-07,0.002913404779698504
2016-12-08,-0.0034502326516561706
2016-12-09,-0.0015920321370044843
2016-12-12,0.0005927745222855995
2016-12-13,0.0009452602022336884
2016-12-14,-0.000980120733016425
2016-12-15,-0.0004286287139249088
2016-12-16,0.0012532312891848194
2016-12-19,-0.00019464859922253488
2016-12-20,0.0011244953852885037
2016-12-21,0.00017763001801040146
2016-12-22,-0.0023607968682000523
2016-12-23,0.0022758340355985927
2016-12-27,0.000790372511118601
2016-12-28,-0.0012181496643552158
2016-12-29,4.51291064502994e-05
2016-12-30,-0.0016441006826252457
2017-01-03,0.003104826246594619
2017-01-04,-0.0002040456764395752
2017-01-05,-0.0028388687154176943
2017-01-06,-0.0005559579590446954
2017-01-09,-0.0009605853344952001
2017-01-10,-0.0033515166333443775
2017-01-11,0.001706599102633411
2017-01-12,-0.003047930906678264
2017-01-13,-0.0027584487728983995
2017-01-17,-0.00243911413857673
2017-01-18,0.0010661971334937962
2017-01-19,-0.003725789624274922
2017-01-20,-0.0031991016593432577
2017-01-23,-0.0006748445130576124
2017-01-24,0.0015086020545926732
2017-01-25,8.947405652367547e-05
2017-01-26,-0.00040462919209892454
2017-01-27,0.0020756960428106714
2017-01-30,0.002192788148988524
2017-01-31,-0.0018061376433566128
2017-02-01,-0.001929875498501842
2017-02-02,-0.0009380621178456598
2017-02-03,0.003345343123159345
2017-02-06,0.0003295868380121061
2017-02-07,-0.003993761972804933
2017-02-08,-0.0007406932812640012
2017-02-09,0.002285642586322071
2017-02-10,-0.00031647601446624385
2017-02-13,-0.0019229157761548807
2017-02-14,-0.0015238158921861656
2017-02-15,-0.0006814836831185204
2017-02-16,-0.0009326644417592686
2017-02-17,-0.001723361095682469
2017-02-21,-0.002030741412282321
2017-02-22,0.00011441956209217515
2017-02-23,0.002800978294040636
2017-02-24,-0.0002911758133028243
2017-02-27,0.00029028736051212365
2017-02-28,0.0005776557458073573
2017-03-01,-0.004785749255654518
2017-03-02,-0.0007117353134270734
2017-03-03,-0.0008834190539122411
2017-03-06,-0.0012865445481556811
2017-03-07,0.0002757883555637863
2017-03-08,-0.0012950110153329413
2017-03-09,-0.00017657854027324906
2017-03-10,-0.0030995860550149046
2017-03-13,-0.000406779690036402
2017-03-14,0.0013223405079963641
2017-03-15,-0.0036013694075189514
2017-03-16,0.0008212422422938471
2017-03-17,0.0011944177591167375
2017-03-20,0.0005768529057659162
2017-03-21,0.00133214365380681
2017-03-22,-1.8248022372471692e-05
2017-03-23,-0.0012285673067411458
2017-03-24,-0.0004487606247330331
2017-03-27,0.000987330356431126
2017-03-28,-0.0009388818565082375
2017-03-29,0.00033797750491270024
2017-03-30,-0.002054110703669149
2017-03-31,-0.0017620435937249486
2017-04-03,-0.0005016440265777016
2017-04-04,0.00016753659745396448
2017-04-05,0.0006146626765073182
2017-04-06,-0.0010066826872162109
2017-04-07,-0.00026374183159994684
2017-04-10,-0.0001778475659004944
2017-04-11,0.000501467607799148
2017-04-12,-3.823125288358051e-06
2017-04-13,0.00354974783654727
2017-04-17,-0.0010921032331058158
2017-04-18,-0.002041617087852297
2017-04-19,-0.0024494208764872694
2017-04-20,-0.0038278981527068404
2017-04-21,0.0038114547987389653
2017-04-24,0.0010689011574254851
2017-04-25,-0.0009258553910698113
2017-04-26,-0.00024432506476942267
2017-04-27,-0.002736750131543541
2017-04-28,-0.0004382127172302959
2017-05-01,-0.002223074704325568
2017-05-02,-0.003801247667829233
2017-05-03,0.0017078000197766343
2017-05-04,-0.0008684985423112917
2017-05-05,-0.0008363753080376388
2017-05-08,-0.0028267098470124833
2017-05-09,0.0012452391770075718
2017-05-10,0.007457295354166288
2017-05-11,0.000823947354213365
2017-05-12,-0.00023851658112272322
2017-05-15,-0.000626231457629727
2017-05-16,-0.002967960582830934
2017-05-17,0.0009302218970334542
2017-05-18,0.000674200619860899
2017-05-19,0.0024066751913689914
2017-05-22,0.0004527457104726908
2017-05-23,-0.0003165628697097666
2017-05-24,-0.003869939953751396
2017-05-25,-0.002261318625957455
2017-05-26,0.0005168270591068286
2017-05-30,-0.0004379086359010927
2017-05-31,-0.0011865196894941224
2017-06-01,-0.0012344099028228914
2017-06-02,-0.002368618556369958
2017-06-05,0.001807715845970452
2017-06-06,0.0002664454092691319
2017-06-07,-0.0007085401161442478
2017-06-08,0.005279498749769144
2017-06-09,0.0037286856547682793
2017-06-12,0.0011762994995289109
2017-06-13,5.8853915503995734e-05
2017-06-14,-0.0016549399175434588
2017-06-15,-0.003320621788365472
2017-06-16,-0.0038704224918360867
2017-06-19,0.00444387399619867
2017-06-20,-0.00025459075691344345
2017-06-21,-0.0002691981571385146
2017-06-22,-0.0011963414841748793
2017-06-23,-0.0005118247552808679
2017-06-26,0.0012437335173099522
2017-06-27,0.003779217496587505
2017-06-28,-0.002731038342880392
2017-06-29,0.0010634617713294488
2017-06-30,0.00016184253293423525
2017-07-03,0.0015012830082709232
2017-07-05,-0.0008407192143838034
2017-07-06,-0.00035289704388929597
2017-07-07,-0.002031809080660043
2017-07-10,-0.0013839482883553481
2017-07-11,0.0030718670063029693
2017-07-12,0.0007619657041979061
2017-07-13,-0.001675060310858676
2017-07-14,0.0013051883097095506
2017-07-17,-0.0005749883346935873
2017-07-18,-0.0018683769758383061
2017-07-19,-0.00023917904367287457
2017-07-20,0.001603247401817725
2017-07-21,-0.002727340246955747
2017-07-24,-0.002547707106379856
2017-07-25,-0.0015240370519490568
2017-07-26,0.0020875027885831716
2017-07-27,-0.002305446058017994
2017-07-28,-0.0031416989164890197
2017-07-31,-0.00263397428030073
2017-08-01,-0.0013870073232471586
2017-08-02,-0.0004234713875830203
2017-08-03,0.0002803330029600102
2017-08-04,-0.00031311916362593056
2017-08-07,0.00033033369428919486
2017-08-08,-0.0007077572643196609
2017-08-09,0.0015944965259472323
2017-08-10,0.0010319103218664617
2017-08-11,0.00034772266405965857
2017-08-14,0.0009335529695305047
2017-08-15,0.001807589069970293
2017-08-16,-0.0010400487672714736
2017-08-17,-0.0011099256916616209
2017-08-18,0.0002719660254350329
2017-08-21,-0.0005069633534755363
2017-08-22,-0.0003154555452289564
2017-08-23,-0.0012718057770758492
2017-08-24,-0.0008378923786127512
2017-08-25,-0.00030145760438390944
2017-08-28,-0.0035461068556740965
2017-08-29,-0.0008427845203688243
2017-08-30,-0.0014307181457149975
2017-08-31,0.0031852698411893063
2017-09-01,-0.0009681809134758028
2017-09-05,-0.0006724410992517585
2017-09-06,0.0002448217145310964
2017-09-07,-0.006530750944938835
2017-09-08,0.0015097922265463314
2017-09-11,0.004428593309272667
2017-09-12,0.00047247784931388133
2017-09-13,-0.0009278033144696847
2017-09-14,0.00028464928474381717
2017-09-15,-0.0011225107600195414
2017-09-18,-0.0017747597883954846
2017-09-19,0.0009013280163246623
2017-09-20,0.0010913450461270977
2017-09-21,0.0006117297854671546
2017-09-22,-0.0023800269442749936
2017-09-25,0.0006723419733882986
2017-09-26,7.50502983825338e-05
2017-09-27,0.0008129027613197938
2017-09-28,-0.0007275091425705739
2017-09-29,0.001381954747487128
2017-10-02,-0.0010552439489467003
2017-10-03,0.0019282672861000347
2017-10-04,8.84405457901762e-05
2017-10-05,-0.00028268112363643113
2017-10-06,0.0020121478736281344
2017-10-09,-0.0014735377902185805
2017-10-10,0.0017213594755483425
2017-10-11,-0.0008773924075863304
2017-10-12,-0.00028982249670337235
2017-10-13,-0.0001899570192797328
2017-10-16,0.0011636098984452719
2017-10-17,0.0007710864098815338
2017-10-18,0.003660316886910389
2017-10-19,0.0009110842070937514
2017-10-20,-0.002951386849511883
2017-10-23,-0.002267492676822851
2017-10-24,0.0004808939009128255
2017-10-25,0.0005511520717951526
2017-10-26,0.002191097062064237
2017-10-27,-0.0026968174894660525
2017-10-30,0.001980171792246964
2017-10-31,0.001141999827319096
2017-11-01,-0.0009261455859576851
2017-11-02,-0.00038653323513955886
2017-11-03,-0.0016535248141494245
2017-11-06,-0.0007752283863188994
2017-11-07,0.001320884854404786
2017-11-08,0.001346282413574001
2017-11-09,-0.0017548706995953232
2017-11-10,0.0004033805486124724
2017-11-13,-0.002928309176185362
2017-11-14,-0.002425368285109406
2017-11-15,0.00022415449232222136
2017-11-16,-0.005281839382215703
2017-11-17,-0.001093824765506109
2017-11-20,-0.0028796103087320906
2017-11-21,0.0008637097487106067
2017-11-22,0.0009171985602749112
2017-11-24,-0.00216639074128528
2017-11-27,-0.00014218102083409857
2017-11-28,0.0023855285923503246
2017-11-29,0.0029438179019645617
2017-11-30,-0.002739085390194004
2017-12-01,0.0015171339435430043
2017-12-04,0.00018886107498219197
2017-12-05,-0.0008084425257888644
2017-12-06,-0.00029880141914866544
2017-12-07,-0.0006627032616100969
2017-12-08,-2.111675383563677e-05
2017-12-11,0.0008716065548453651
2017-12-12,0.0001621095977731241
2017-12-13,-0.003110713057780041
2017-12-14,-0.0010766989695218641
2017-12-15,0.00033619303936420513
2017-12-18,-0.0005751955908610218
2017-12-19,0.0007740312829163003
2017-12-20,0.0013652793076935153
2017-12-21,-0.0005897650156485572
2017-12-22,-0.0011774239473515652
2017-12-26,-0.0004203093112737397
2017-12-27,-0.001324693674099584
2017-12-28,0.0020320333964661953
2017-12-29,-0.0003655219861785343
2018-01-02,-0.0047009256466922725
2018-01-03,0.002251184504344223
2018-01-04,-0.0009253818269318917
2018-01-05,-0.0009315654924685855
2018-01-08,0.0017264902617814687
2018-01-09,-8.097962618638227e-05
2018-01-10,-0.0018490850545596102
2018-01-11,-0.00014942703519195568
2018-01-12,0.003759991174578585
2018-01-16,-0.0017373453341460489
2018-01-17,-0.0009418111174303222
2018-01-18,0.0014866176757752899
2018-01-19,-0.0003505120648288185
2018-01-22,-0.0003384478755946056
2018-01-23,-0.0023168968340782008
2018-01-24,-0.0012432458936853829
2018-01-25,0.00020240220133320802
2018-01-26,-0.0016344430448965819
2018-01-29,-0.003766148304841917
2018-01-30,-0.0019602383684649864
2018-01-31,-0.00047307559909840526
2018-02-01,0.00471344428314764
2018-02-02,-0.0010453780285587392
2018-02-05,0.0034751422505476686
2018-02-06,0.0006024057510611307
2018-02-07,0.0006162204613773339
2018-02-08,0.0012770645696220796
2018-02-09,-0.0018071734327045291
2018-02-12,-0.003865037414418627
2018-02-13,-0.0003989620851636448
2018-02-14,-0.0013592992601955123
2018-02-15,-0.00361139544274083
2018-02-16,-0.0015694618789426212
2018-02-20,-0.0010121139532706174
2018-02-21,-0.0011896692103327187
2018-02-22,0.0009452825403284363
2018-02-23,-0.003983229423454937
2018-02-26,-0.0029371911258990854
2018-02-27,0.0038149336956120514
2018-02-28,0.00465846514837113
2018-03-01,0.007634008217412516
2018-03-02,-0.0009779157810121744
2018-03-05,-0.00102104246694958
2018-03-06,0.0037997029414706188
2018-03-07,0.0016280441036605595
2018-03-08,-0.00026605594195422633
2018-03-09,-0.003493668722413383
2018-03-12,-0.0016456518655000069
2018-03-13,-0.0039771753578869045
2018-03-14,0.0036152880948067912
2018-03-15,-0.0010006913506201507
2018-03-16,0.00022315109351793221
2018-03-19,-0.0019956377718662547
2018-03-20,-0.0017455406138013664
2018-03-21,0.002202560391038425
2018-03-22,0.0013253333190580204
2018-03-23,0.0027210729618529967
2018-03-26,0.0038302614342653613
2018-03-27,-0.007194985590897202
2018-03-28,0.0018424086277535612
2018-03-29,-0.00186576258211509
2018-04-02,-0.0005001074200649751
2018-04-03,-0.001996931276795605
2018-04-04,0.004665290468499638
2018-04-05,0.004133768743671045
2018-04-06,-0.0011751792121616365
2018-04-09,-0.00224610811896976
2018-04-10,0.0053168090512416
2018-04-11,-0.0012522182953062472
2018-04-12,-0.0017314356374287462
2018-04-13,0.00045640379123952824
2018-04-16,-0.006779292339312924
2018-04-17,-0.002172697590653308
2018-04-18,0.0016024463530937528
2018-04-19,0.0003983413145888137
2018-04-20,-0.005009092775060279
2018-04-23,-0.005033766704885969
2018-04-24,-0.006801840216957021
2018-04-25,8.591621641711872e-05
2018-04-26,0.0027229562773317516
2018-04-27,-0.0006335341209220159
2018-04-30,5.576413694320843e-05
2018-05-01,0.003944619622083755
2018-05-02,0.0047443140271654595
2018-05-03,0.001292116220992413
2018-05-04,0.00035838743429905695
2018-05-07,-0.004188814844340827
2018-05-08,-0.0020120985475547744
2018-05-09,0.003122927423982997
2018-05-10,0.0034073286405157635
2018-05-11,6.081331880280729e-05
2018-05-14,0.0018750852913841385
2018-05-15,-0.0012626590629470087
2018-05-16,-0.002590503979225314
2018-05-17,-0.00020507127085237918
2018-05-18,-0.004170508694104042
2018-05-21,0.005258072785130079
2018-05-22,-0.0006347697460926275
2018-05-23,-0.00039756682466753524
2018-05-24,0.0007268759492248119
2018-05-25,-0.0005026654728052271
2018-05-29,-0.0007007709047526422
2018-05-30,0.002608649820099396
2018-05-31,0.0005518051380436876
2018-06-01,0.0028827725479385422
2018-06-04,-0.000928638075795001
2018-06-05,0.0002512497623266959
2018-06-06,0.0013355507805684562
2018-06-07,0.0027333102025476506
2018-06-08,-0.0011976026369170684
2018-06-11,-0.0016414735725662475
2018-06-12,-0.0024474187106813482
2018-06-13,-0.0003191689063794234
2018-06-14,-0.0003384753375216961
2018-06-15,-0.005109512553552769
2018-06-18,0.001316395230623484
2018-06-19,-0.002173321227046337
2018-06-20,-0.003861577436632983
2018-06-21,-0.0006077435466820011
2018-06-22,0.004567683822924598
2018-06-25,0.0013986282113559738
2018-06-26,0.001255959110547528
2018-06-27,0.0024787655934262517
2018-06-28,-0.004974512392085279
2018-06-29,0.0009259626782099345
2018-07-02,0.0012414152619578394
2018-07-03,-0.0022796846864568785
2018-07-05,-0.0006414536572583861
2018-07-06,-0.0002547131457588968
2018-07-09,0.000982968915589765
2018-07-10,-0.002269764269317345
2018-07-11,-0.0029231149932874454
2018-07-12,-0.002555417223468372
2018-07-13,0.0010407400960761384
2018-07-16,0.00043149091968534543
2018-07-17,-0.0036643440482291277
2018-07-18,-0.004186220899550126
2018-07-19,-0.0030787991826276093
2018-07-20,0.0002993286909031503
2018-07-23,0.0017756805088024524
2018-07-24,-0.004119234070029009
2018-07-25,-0.0015827340885910927
2018-07-26,7.254108620743141e-05
2018-07-27,0.0015607732365993303
2018-07-30,-0.002206219143125699
2018-07-31,0.005307125161606918
2018-08-01,-0.002923478256084829
2018-08-02,0.003454711520863283
2018-08-03,-0.00013346431810267053
2018-08-06,-0.00014739165692466806
2018-08-07,0.003257272538671653
2018-08-08,-0.0009161436460570352
2018-08-09,-0.0003382935817573251
2018-08-10,-0.0012081402492751829
2018-08-13,0.0030421953671500197
2018-08-14,-0.001550307784151154
2018-08-15,0.0012272280811620865
2018-08-16,-0.0006202062297774066
2018-08-17,-0.0005823784648094049
2018-08-20,0.001874271368636864
2018-08-21,-0.00014542941491036082
2018-08-22,-0.0009250690445059642
2018-08-23,-0.0018944822068200531
2018-08-24,0.00328682632255802
2018-08-27,0.0007992037853940541
2018-08-28,-0.0012971567928038359
2018-08-29,0.0008988053082914367
2018-08-30,-0.00023426268317487144
2018-08-31,-0.0021304956591841236
2018-09-04,-0.0007428843499229967
2018-09-05,-0.0011041971484046249
2018-09-06,0.0029390524019609686
2018-09-07,-0.001886670018145555
2018-09-10,-0.0007153347074038216
2018-09-11,-0.003019698677276508
2018-09-12,8.398730647795184e-05
2018-09-13,0.002550181404652558
2018-09-14,0.0006944746930204642
2018-09-17,0.003995105266095459
2018-09-18,-0.0011741416598703112
2018-09-19,-5.132269953843821e-05
2018-09-20,0.0004731015153741066
2018-09-21,-0.0024035102616639698
2018-09-24,0.0018090610832006554
2018-09-25,0.0019204875495075165
2018-09-26,-0.0006124697738055941
2018-09-27,4.5264080593630015e-05
2018-09-28,-0.00016523333288656159
2018-10-01,0.0008746704534093712
2018-10-02,0.00033362178389942376
2018-10-03,0.0015333169528781595
2018-10-04,-0.0046958670867984185
2018-10-05,-0.00018615438275118465
2018-10-08,0.00415465487768742
2018-10-09,-0.001929356540916935
2018-10-10,0.006663942673443064
2018-10-11,0.004477978341046163
2018-10-12,7.547391246497765e-08
2018-10-15,0.0010714916007664847
2018-10-16,-0.0016606381146109144
2018-10-17,0.0023489708662103636
2018-10-18,-0.005689415676554081
2018-10-19,-0.003088537213741878
2018-10-22,-0.002225422993773262
2018-10-23,0.004446982985451614
2018-10-24,-0.000323700128571448
2018-10-25,-0.0038512655972319574
2018-10-26,-0.0016000898571837195
2018-10-29,-0.0009017025874361716
2018-10-30,0.00027149520507134637
2018-10-31,0.00040189469705269613
2018-11-01,-0.0020680198021144893
2018-11-02,-0.004768825387374122
2018-11-05,-0.0027615833379498744
2018-11-06,0.002380953249382101
2018-11-07,-0.0042426513010039146
2018-11-08,-0.0012105168117957814
2018-11-09,0.000576186955888907
2018-11-12,-0.004755617043345209
2018-11-13,0.0006764543500128687
2018-11-14,0.0007913683372665391
2018-11-15,0.0018208391173445307
2018-11-16,-0.0023103108203690777
2018-11-19,-0.002454440929903379
2018-11-20,-0.000992364541406547
2018-11-21,0.003165275168263946
2018-11-23,-0.003948739173860771
2018-11-26,-0.0015589624482997785
2018-11-27,-7.660349910555166e-05
2018-11-28,0.0015529207138266954
2018-11-29,0.00188330400869448
2018-11-30,-0.004347759433595776
2018-12-03,-0.0014303265914905887
2018-12-04,-0.0034882945643999142
2018-12-06,-0.0052947405732310555
2018-12-07,0.001377195542963804
2018-12-10,-0.0013128645626435092
2018-12-11,0.001527982745395992
2018-12-12,-0.002028140840502209
2018-12-13,-0.0007274991377484571
2018-12-14,0.00941659355625137
2018-12-17,0.006216789550958575
2018-12-18,0.0015806448329078863
2018-12-19,0.002361201978852541
2018-12-20,-0.0008493094990315418
2018-12-21,0.004369898153945733
2018-12-24,0.0029688751478684217
2018-12-26,-0.006592838899885432
2018-12-27,-0.0008887747166813843
2018-12-28,-0.002534061275004326
2018-12-31,-0.0022529379532322245
2019-01-02,0.005841482512026619
2019-01-03,0.0029732799280681207
2019-01-04,0.0035895025460964108
2019-01-07,-0.002297343534167755
2019-01-08,-0.001537031381267999
2019-01-09,0.004296142148713373
2019-01-10,0.0010050040958984176
2019-01-11,-0.0016988462929646824
2019-01-14,0.0006663217320985097
2019-01-15,-0.003177353727633408
2019-01-16,-0.001514286672519185
2019-01-17,0.003424663311456428
2019-01-18,0.003633143404332944
2019-01-22,-0.008372092975723024
2019-01-23,0.0044568696705269695
2019-01-24,0.009800319038235857
2019-01-25,0.00605243531030592
2019-01-28,0.005756094512849689
2019-01-29,0.004438562737558226
2019-01-30,-0.007724408892511992
2019-01-31,-0.00327239197054008
2019-02-01,-0.005388993527821286
2019-02-04,-0.0013566167081000293
2019-02-05,0.0023675067182693825
2019-02-06,-0.001714605947105422
2019-02-07,4.483637566932478e-05
2019-02-08,-0.002570184483709811
2019-02-11,-0.001765023223092875
2019-02-12,-0.0027516595202391084
2019-02-13,0.001063217603561606
2019-02-14,0.0030881962800109173
2019-02-15,-0.002924766389327732
2019-02-19,-0.002311624525474592
2019-02-20,-0.0023880914962277735
2019-02-21,0.0033696015788135204
2019-02-22,4.679201846739586e-05
2019-02-25,-0.0008369132414635912
2019-02-26,0.0009835547210124114
2019-02-27,-0.0006548793258782755
2019-02-28,-0.0013026578295900117
2019-03-01,-0.0025550436260307996
2019-03-04,-0.0008781691333539915
2019-03-05,-0.003307484506862688
2019-03-06,-0.002043088120247896
2019-03-07,-0.001947576178123642
2019-03-08,-0.0005012045986080573
2019-03-11,0.0003803535089867557
2019-03-12,0.00016428753386741246
2019-03-13,-0.0013877250519808272
2019-03-14,-0.0003455349180513133
2019-03-15,0.003165895404522983
2019-03-18,0.001229520915855601
2019-03-19,0.0009654168522147261
2019-03-20,-0.0005977453673149608
2019-03-21,-0.004920578671851606
2019-03-22,-0.0023852030148144372
2019-03-25,0.0038224204986836365
2019-03-26,-0.0032376420283177177
2019-03-27,-0.0025265616944763593
2019-03-28,-0.0030591252324284274
2019-03-29,-0.0022047277369112417
2019-04-01,-0.0014467406234255783
2019-04-02,0.00010754479223500053
2019-04-03,-0.0017405247778637754
2019-04-04,-0.0021338552121278605
2019-04-05,-0.0011657292878320675
2019-04-08,-0.0007043052421193193
2019-04-09,1.487185886891437e-05
2019-04-10,0.0003210541168629687
2019-04-11,0.0019966453920631346
2019-04-12,-0.0011028445123109603
2019-04-15,0.0015503465270790915
2019-04-16,0.0008980216805840037
2019-04-17,0.0008264746039838795
2019-04-18,0.0016948392239917213
2019-04-22,0.0027006009034125592
