Date,Close,SPY,AGG,source,tier
2005-04-25,-9.523809523809525e-06,0.0,0.0,proxy,3
2005-04-26,-0.0002570036884022189,-0.009714239307475725,-0.002450186790436515,proxy,3
2005-04-27,0.0007305801087650163,0.00390676727684558,0.004125175017099414,proxy,3
2005-04-28,0.0008535369588079486,-0.012538112828542558,0.0025431333038909987,proxy,3
2005-04-29,-0.0009950284229627462,0.013572779642433863,-0.0016581872588153912,proxy,3
2005-05-02,0.00011448521984412348,0.005615882779389292,3.906388979069142e-05,proxy,3
2005-05-03,0.0006081366211641956,0.001717742458493987,-0.0006864230259420179,proxy,3
2005-05-04,0.00036152862139391924,0.007718657315681554,0.001079166955476163,proxy,3
2005-05-05,0.000977952139351462,-0.00034025598263520695,0.0006858637386890631,proxy,3
2005-05-06,-0.002230164911457683,-0.003150471399157584,-0.003721143567341212,proxy,3
2005-05-09,-0.0005037325781373117,0.006235086855172378,-0.0007865967123388273,proxy,3
2005-05-10,0.0007327507714628254,-0.010355005467541312,0.0010818481629855103,proxy,3
2005-05-11,0.0006081366211641956,0.0054889107585944785,0.00167090779877066,proxy,3
2005-05-12,0.00048432747638025827,-0.011003554021471351,0.002354651766853566,proxy,3
2005-05-13,0.001101128032524251,-0.001983280416144928,0.0009795008655530957,proxy,3
2005-05-16,-0.0002552861878672044,0.00933336970408738,-0.0014670532173391981,proxy,3
2005-05-17,-9.523809523809525e-06,0.006677879017217947,0.0011748447464423606,proxy,3
2005-05-18,0.0009771175852756162,0.010290634396290965,0.002641095536366711,proxy,3
2005-05-19,-0.0014891427902045287,0.0042092344424715655,-0.0024390037738815096,proxy,3
2005-05-20,-9.523809523809525e-06,-0.0014251654421770787,-0.0011743228922279636,proxy,3
2005-05-23,0.0006085494025785784,0.005540559095524866,0.003329456133967623,proxy,3
2005-05-24,0.0006068416566747778,-0.002338049071082704,0.001757161127158735,proxy,3
2005-05-25,0.0003595655044409227,-0.000752598797157944,-0.00019441672673492505,proxy,3
2005-05-26,-0.0003784769468281493,0.005359649287851154,-9.812918866425324e-05,proxy,3
2005-05-27,0.0003595655044409227,0.0016656105323478165,-0.0006822091134739416,proxy,3
2005-05-31,0.0007294979696571388,-0.006403058431481479,0.0027304105212511143,proxy,3
2005-06-01,0.001965620898685888,0.008537113941950114,0.007396509892966918,proxy,3
2005-06-02,-0.0003795636280889028,0.002157580370194978,-0.0006774613948155039,proxy,3
2005-06-03,-0.0012403164538980107,-0.005050895467198724,-0.002520617314824891,proxy,3
2005-06-06,0.0004830517267918441,-0.0009157904716279308,0.0001943449910446482,proxy,3
2005-06-07,0.00023709515102630615,0.0007497742582434075,0.0026234343838471563,proxy,3
2005-06-08,-0.0002560819641581782,-0.001831231744841344,-0.0018413032319206657,proxy,3
2005-06-09,-0.0006261060145910271,0.0047534679518455025,-9.707815529436115e-05,proxy,3
2005-06-10,-0.0008731182373302895,-0.00232409129578115,-0.0038843630313135646,proxy,3
2005-06-13,-9.523809523809525e-06,0.003161271185030845,-0.0008760446773434793,proxy,3
2005-06-14,0.0002375303105951296,0.0023224437746693916,-0.001268891179892373,proxy,3
2005-06-15,-0.0002565169089798927,0.001902614221683363,-0.0005863417830512807,proxy,3
2005-06-16,0.0008548170582397372,0.0025599871457937518,0.0030307290201949666,proxy,3
2005-06-17,-0.0001328745419736546,0.0037050245277434612,0.0,proxy,3
2005-06-20,-0.00025611639114122035,0.0003301377912721115,-0.002241927063483251,proxy,3
2005-06-21,0.00011317580780799115,0.0005762832486080338,0.004101933793498436,proxy,3
2005-06-22,0.0022125228504602354,0.0008237218633080357,0.004280194239509649,proxy,3
2005-06-23,-0.0003784993095644787,-0.014066384477555816,-0.0009687164756845279,proxy,3
2005-06-24,0.0004821151639145924,-0.0073419751718508675,0.00155013293598949,proxy,3
2005-06-27,0.00036010154897213017,0.0014288714022321347,0.0007748668840408257,proxy,3
2005-06-28,-0.0011173648576435938,0.008393193947262345,-0.0029017880084553083,proxy,3
2005-06-29,0.00023788672656209183,-0.0026636942799714847,-0.0004848240689201422,proxy,3
2005-06-30,0.0006060332191716142,-0.005424061458940255,0.003202622771801611,proxy,3
2005-07-01,-0.0027735871362001454,0.0029365910928567107,-0.00356090343477522,proxy,3
2005-07-05,0.00023766164228487515,0.008031410891710111,-0.0037018699060421545,proxy,3
2005-07-06,0.0006088096414379293,-0.00838258553465887,0.0015640269487235958,proxy,3
2005-07-07,0.0008559562234410176,0.00393390478115041,0.0012680784827285851,proxy,3
2005-07-08,-0.001119900435974114,0.01142135779356468,-0.0016562666582149443,proxy,3
2005-07-11,-0.000751247789167703,0.005110843770159024,9.868758441244907e-05,proxy,3
2005-07-12,-9.523809523809525e-06,0.0026237669093776006,-0.0004893674261701175,proxy,3
2005-07-13,0.00011307345997933456,0.001390720416419855,-0.0013670052288937695,proxy,3
2005-07-14,-9.523809523809525e-06,0.0039203566017556035,0.0,proxy,3
2005-07-15,0.0001145218922576738,-0.0005693855715238616,0.0004891979635721633,proxy,3
2005-07-18,-0.0002561211632187313,-0.003989153742539053,-0.0017588563816131053,proxy,3
2005-07-19,0.0003602892160493418,0.005476306328953573,0.0004890278165909923,proxy,3
2005-07-20,-0.00013263312871815728,0.003414349636060132,0.0016633796316931626,proxy,3
2005-07-21,-0.0009992578620472595,-0.005833098656463975,-0.005178394519416263,proxy,3
2005-07-22,0.0009811907869722134,0.00668201662116541,0.0014723464432988553,proxy,3
2005-07-25,-0.00038022115952553474,-0.0028336770412387136,0.0,proxy,3
2005-07-26,-0.0005515407795874786,0.0012177413876222065,0.00107981698310744,proxy,3
2005-07-27,0.00021532663628563405,0.0036490530259736254,-0.0005874384045605474,proxy,3
2005-07-28,0.000473601120106498,0.0063007815398570255,0.0029400002668467096,proxy,3
2005-07-29,-0.0005149031730128875,-0.006663345876412041,-0.0031271190767424573,proxy,3
2005-08-01,-0.00022581137992500072,-0.0007266015275088078,-0.000580829887030343,proxy,3
