univ,bh,vxm,cf,tw,rb,under,vc,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann,uname
12,0.5,22,5,100,5,False,False,0.2935453077143195,0.043384866476274375,-0.6908207737048364,0.2762994347657299,1.9759286864057104,0.6121485506074988,0.1316196586339915,-0.3550320551848658,-0.03655692515108765,-0.054743937074085425,-0.6067629666984058,0.6487054757585865,0.5449146250927989,17.755182110638682,LEV_EQ
12,0.5,22,5,100,5,False,True,0.3333663350352154,0.053233236221362334,-0.6260633678730803,0.25183043731074883,2.29719221040478,0.675088651959134,0.14053844116258407,-0.3369927240442493,-0.03075524093450194,-0.04402756487182835,-0.5548264895020698,0.705843892893636,0.5449146250927989,17.200509813655326,LEV_EQ
12,0.5,25,1,100,5,True,False,0.42701825973090934,0.08201324238767649,-0.6524241269139224,0.2719774688239496,3.5395154122934884,0.6080171799121932,0.1283968807432001,-0.3862380975176084,0.24292242637611444,0.028142771452426052,-0.5427232056183624,0.36509475353607873,0.5644642415243751,36.13267193089019,LEV_EQ
12,0.5,25,1,100,5,True,True,0.47129010374785996,0.0896423506660089,-0.5836489394801716,0.2479263628938785,3.961641399904094,0.6653985334994785,0.13565004664486602,-0.36724160273373374,0.26767155914383084,0.036171897443876055,-0.5094981130076759,0.3977269743556477,0.5644642415243751,35.80506552866649,LEV_EQ
12,0.5,25,1,100,5,False,False,0.397082962685037,0.07269751707493244,-0.6515374146216599,0.2681482484733267,3.0812354102314345,0.6197396695724916,0.1310020321001486,-0.37525544850579784,0.16611809701119953,0.005797684742328002,-0.5484544023846541,0.4536215725612921,0.5644642415243751,37.66048457852466,LEV_EQ
12,0.5,25,1,100,5,False,True,0.4415259087127742,0.08111756867798459,-0.5855428895231667,0.24554760470092443,3.492822738772845,0.6761607691960582,0.13781881524809614,-0.3584324458480802,0.19265730309052348,0.015926983166986153,-0.5122198650007053,0.4835034661055347,0.5644642415243751,37.13192948253064,LEV_EQ
12,0.5,25,3,100,5,True,False,0.4262507247478193,0.0829557201008333,-0.5983535662565268,0.27942756661955925,3.5892795889639184,0.6679793419117935,0.1469897324961582,-0.3517409710411171,0.1872120831922568,0.009848118795527716,-0.5983535662565265,0.48076725871953674,0.5751051719871318,20.5729319925311,LEV_EQ
12,0.5,25,3,100,5,True,True,0.47612844218804323,0.0925371751933719,-0.5635370216220994,0.25452532769783254,4.133826992800178,0.7138803718865078,0.14963701578111888,-0.3124875969178813,0.2356658496455413,0.026875662305772652,-0.5635370216220994,0.4782145222409665,0.5751051719871318,20.15442230177929,LEV_EQ
12,0.5,25,3,100,5,False,False,0.42538234191553936,0.08218041180061153,-0.555635731593263,0.2763267891196733,3.5482947319566067,0.6704739124932676,0.14679937842357882,-0.3361898189490783,0.18097652533186848,0.008449850065783027,-0.5556357315932623,0.4894973871613991,0.5751051719871318,22.78288002519628,LEV_EQ
12,0.5,25,3,100,5,False,True,0.46656792221486226,0.08934282073979682,-0.5268282269059458,0.25227314165740883,3.944214407462344,0.7133807145486804,0.14865533414398158,-0.3027202381919363,0.2154149917094972,0.021293158483738583,-0.526828226905946,0.49796572283918317,0.5751051719871318,22.18908587427396,LEV_EQ
12,0.5,25,5,100,5,True,False,0.45112349740186,0.09241845432617635,-0.5714910017214572,0.29053726971547394,4.126629575383378,0.667133283791869,0.14853653587450077,-0.367980904328581,0.24926529572979836,0.027825264029670782,-0.43165067067192897,0.4178679880620706,0.5765899529819352,15.797471372972486,LEV_EQ
12,0.5,25,5,100,5,True,True,0.49709865563438316,0.10114958228065518,-0.5137040034364673,0.26550143378961755,4.688518191586916,0.7268949079022081,0.15538783257598632,-0.32889199128691937,0.27774513673592394,0.03858091425447663,-0.40300644146536946,0.4491497711662842,0.5765899529819352,15.43092755549421,LEV_EQ
12,0.5,25,5,100,5,False,False,0.43667038258821855,0.08736833276992573,-0.5718649870006787,0.2876151979046813,3.8311227113063886,0.6487806882032793,0.14267872213026478,-0.3550320551848657,0.23545314346464927,0.02367101917365777,-0.45546618903927794,0.41332754473863,0.5765899529819352,17.93206002114688,LEV_EQ
12,0.5,25,5,100,5,False,True,0.4849527722117359,0.09705738200427305,-0.5112748039029784,0.26325095850718655,4.416785089413682,0.7136242932177795,0.15143467982259384,-0.33699272404424974,0.26348038809127805,0.03434884071984623,-0.4181701055128123,0.4501439051265015,0.5765899529819352,17.383551089081173,LEV_EQ
12,0.5,28,1,100,5,True,False,0.40280877382379854,0.076306812747305,-0.6585176835487623,0.28281586175504186,3.2517563929217985,0.5488654538575697,0.11239095354915629,-0.4430247646498686,0.2651629858937036,0.033978808919991055,-0.5946227114368414,0.2837024679638661,0.577084879980203,36.23975613596994,LEV_EQ
12,0.5,28,1,100,5,True,True,0.443330093774076,0.08431192557837042,-0.5885223514933218,0.2588620479806611,3.6620414619963015,0.6048563491235972,0.12054720146307063,-0.4216081254861157,0.2875053192541041,0.04180171149187806,-0.5626969871349408,0.3173510298694931,0.577084879980203,35.902157196813604,LEV_EQ
12,0.5,28,1,100,5,False,False,0.36572231150210843,0.0646759520700686,-0.6671500786992107,0.2784877106463762,2.731814257333735,0.5575256481733241,0.11424401002162621,-0.433783116432616,0.17951134911517014,0.0073315744739714805,-0.5974512714277691,0.3780142990581539,0.577084879980203,37.868560887269126,LEV_EQ
12,0.5,28,1,100,5,False,True,0.40847774851142493,0.07408935820102824,-0.6006744551435864,0.2559121097622314,3.145974556245754,0.6150598470696202,0.12264137444617029,-0.4137124253333281,0.20504503219213413,0.01783989991900614,-0.5631747553999109,0.41001481487748614,0.577084879980203,37.318093145185614,LEV_EQ
12,0.5,28,3,100,5,True,False,0.40616271236596624,0.07865700675361698,-0.614862406502731,0.29293511237290976,3.3675054607757695,0.6548163930250809,0.1441783406039039,-0.3905719448510656,0.1792816993707921,0.003977249202405719,-0.5559858055095537,0.4755346936542888,0.5864884929472903,21.084574025331264,LEV_EQ
12,0.5,28,3,100,5,True,True,0.45128153412385147,0.08843746170101108,-0.5310874272164479,0.26794277406487754,3.8919755539408527,0.7047737774160777,0.14833164883523842,-0.3478326383206194,0.21689693813909366,0.01976220757100089,-0.5175085731151536,0.48787683927698405,0.5864884929472903,20.657338418733797,LEV_EQ
12,0.5,28,3,100,5,False,False,0.4077410871614067,0.07855279363364587,-0.5707433354471692,0.2883868334508374,3.3622920705290813,0.6591343688163018,0.14451690363207814,-0.37412242252409533,0.17437356807987922,0.0034009975987849828,-0.5087459989471774,0.4847608007364226,0.5864884929472903,23.368828597781828,LEV_EQ
12,0.5,28,3,100,5,False,True,0.4447604896835913,0.08583224203466511,-0.4944404756555977,0.2644443251247551,3.745251368859402,0.7054773736600488,0.14765324764785892,-0.3351177772310211,0.20004896131105238,0.015089103545117943,-0.4769125961916786,0.5054284123489965,0.5864884929472903,22.76381522036706,LEV_EQ
12,0.5,28,5,100,5,True,False,0.48147631663178564,0.10329923535407426,-0.5268352960791247,0.2963753473707798,4.837465005820393,0.7075912464841336,0.16154556323617775,-0.34534326915423474,0.2763644980543246,0.03635658440144618,-0.43165067067192897,0.431226748429809,0.5879732739420935,16.22870576589953,LEV_EQ
12,0.5,28,5,100,5,True,True,0.5280404776827936,0.11195264462609544,-0.4643176886212145,0.2714866681589081,5.4831056290921945,0.7688897121274615,0.16815482566153328,-0.32889199128691937,0.3056678362676287,0.047206323515442516,-0.40300644146536946,0.46322187585983277,0.5879732739420935,15.843642600401207,LEV_EQ
12,0.5,28,5,100,5,False,False,0.462502832697522,0.09650942417327801,-0.5376225100656159,0.2931580600063223,4.381541321067021,0.6810946073321923,0.15271175292386463,-0.3540657300754452,0.2622136619047169,0.03181144607010178,-0.45546618903927794,0.4188809454274754,0.5879732739420935,18.44511934489663,LEV_EQ
12,0.5,28,5,100,5,False,True,0.51164049019204,0.10632503810205596,-0.47213812964169655,0.26894580718563,5.054650156677263,0.7480830851299662,0.16155663150752186,-0.33699272404424974,0.2912164911509141,0.04265527264047808,-0.4181701055128123,0.45686659397905216,0.5879732739420935,17.881898962283294,LEV_EQ
12,0.6,22,1,100,5,True,False,0.3467138920936776,0.056912174419624595,-0.7311960807389842,0.25242392863410634,2.429298825776488,0.5400977372382351,0.10670705085886323,-0.4254288889865152,0.1307314514283247,-0.0006607237408962074,-0.6042161193615678,0.40936628580991036,0.526354862657758,37.757593754921146,LEV_EQ
12,0.6,22,1,100,5,True,True,0.3883981118738535,0.06446182263511235,-0.6777933460307426,0.2288988329272035,2.723017109917924,0.5961453333314559,0.11429520657775827,-0.40505323624434575,0.14750979563826871,0.006826254329143966,-0.5421900900792096,0.4486355376931872,0.526354862657758,37.44023680496197,LEV_EQ
12,0.6,22,1,100,5,False,False,0.30287607938865924,0.04516562849374406,-0.7547500466076855,0.25032604323876195,2.0307061630454735,0.5344900227822218,0.1048967611063285,-0.42806124030395654,0.04141057209547711,-0.023170595633301816,-0.6424504877327983,0.4930794506867447,0.526354862657758,39.05160288857394,LEV_EQ
12,0.6,22,1,100,5,False,True,0.3410095739551306,0.052858576053368855,-0.7064794964046566,0.22793009075187787,2.2841233545653195,0.5867792160247471,0.1117207599158414,-0.41203236620622674,0.05489696201947958,-0.014571202050233212,-0.5822939116734814,0.5318822540052676,0.526354862657758,38.598473362700986,LEV_EQ
12,0.6,22,3,100,5,True,False,0.35288506148629506,0.05952176114889518,-0.6434290653113341,0.26237128151913935,2.5272888239246463,0.6134752172485217,0.13006350533882483,-0.3893552807249454,0.06440649255737517,-0.020393827757167027,-0.5229883253152352,0.5490687246911465,0.5315515961395694,19.40133630289532,LEV_EQ
12,0.6,22,3,100,5,True,True,0.3925747567823197,0.06699570596175253,-0.5784699903081663,0.23803902894090456,2.828841118311917,0.6540692957382991,0.13242058913803678,-0.35174501381937684,0.09348678693727545,-0.007529557393941233,-0.46406293313077096,0.5605825088010237,0.5315515961395694,18.98398566318271,LEV_EQ
12,0.6,22,3,100,5,False,False,0.3385442575465045,0.05535396785168567,-0.6405739465913975,0.26014619627044955,2.372498820179346,0.639857649459119,0.13698470196661994,-0.3586537045096746,0.0024359381658307752,-0.0361026015695457,-0.5457651365480413,0.6374217112932883,0.5315515961395694,21.2587028413309,LEV_EQ
12,0.6,22,3,100,5,False,True,0.3744896311412335,0.06217568814630825,-0.5744589090217624,0.23648060505031046,2.6307361468109725,0.6771619427820819,0.1379433810383779,-0.3254723174898766,0.026682416759663985,-0.023239275981059793,-0.48136800608719077,0.6504795260224179,0.5315515961395694,20.675900577029932,LEV_EQ
12,0.6,22,5,100,5,True,False,0.3765909930333887,0.06737445860984903,-0.6566875136945005,0.2739503840225402,2.8449865335145956,0.6582904752464338,0.14471166383209066,-0.4019992579425268,0.0822194178227291,-0.019708933734530976,-0.4990148063325225,0.5760710574237047,0.534273694630042,15.28910035769724,LEV_EQ
12,0.6,22,5,100,5,True,True,0.419153757679399,0.07579164125733695,-0.5861529441348281,0.24925377618982206,3.22688729882017,0.7204948518264158,0.15220643190594263,-0.35872695514651975,0.09507384137759978,-0.010379608967651444,-0.44613010414404997,0.625421010448816,0.534273694630042,14.948579552642936,LEV_EQ
12,0.6,22,5,100,5,False,False,0.34988681038881336,0.059415465458950045,-0.6591671320244528,0.27171559420402375,2.523226061416703,0.6401686609231795,0.1387410521675021,-0.4029714409263807,0.04486841935475674,-0.02968448729802331,-0.5092334604395722,0.5953002415684228,0.534273694630042,17.16448673820611,LEV_EQ
12,0.6,22,5,100,5,False,True,0.389950171893546,0.06772868609708538,-0.5978365338328557,0.24756596630785338,2.8601646487100507,0.7049442204125091,0.1473189989328476,-0.3619623032936188,0.04983183474448708,-0.02169942651596768,-0.46291927281933154,0.6551123856680221,0.534273694630042,16.589446376145172,LEV_EQ
12,0.6,25,1,100,5,True,False,0.41963924029143723,0.07876713157464676,-0.6742317051839182,0.2653617062574126,3.3730228272396396,0.5847532066252741,0.12128016634767524,-0.4254288889865153,0.24458797741839275,0.029210141172410165,-0.5329482239157792,0.3401652292068813,0.5498638950754764,37.9240377044386,LEV_EQ
12,0.6,25,1,100,5,True,True,0.46592672039419814,0.08662370482201864,-0.6066898547038793,0.24137632074219711,3.789268169548252,0.6414562104684041,0.12864851095859797,-0.40505323624434597,0.27339747599347675,0.03759750745827528,-0.49973186033764316,0.3680587344749273,0.5498638950754764,37.601175449812,LEV_EQ
12,0.6,25,1,100,5,False,False,0.36014349285935554,0.06153573592676964,-0.7176203740244687,0.26228686662073675,2.6054343845215175,0.5774669011319825,0.11860649804413126,-0.42806124030395676,0.12658145837249374,-0.003989072644569269,-0.5890997162284939,0.4508854427594888,0.5498638950754764,39.40741490630132,LEV_EQ
12,0.6,25,1,100,5,False,True,0.4078018010402684,0.07117238835726014,-0.6542475516951489,0.23970607165275304,3.0117319435781487,0.6317883615860254,0.12554909986146479,-0.41203236620622674,0.1609658574098374,0.008543567960273002,-0.5462665259049015,0.470822504176188,0.5498638950754764,38.899600663024394,LEV_EQ
12,0.6,25,3,100,5,True,False,0.41937507912153765,0.07963225465408708,-0.5402350365873865,0.2713176606413479,3.41666215651077,0.6286284469885364,0.13446738739886466,-0.38935528072494585,0.2040241219356037,0.01647722797605322,-0.5402350365873865,0.42460432505293266,0.5555555555555556,19.526057906458792,LEV_EQ
12,0.6,25,3,100,5,True,True,0.46692989756326214,0.08815009000847329,-0.5003728724936743,0.2466741014538179,3.875530431750987,0.6691359833686914,0.13646751677019875,-0.3517450138193764,0.2530375667474713,0.03212498153148835,-0.500372872493674,0.4160984166212201,0.5555555555555556,19.112527364749617,LEV_EQ
12,0.6,25,3,100,5,False,False,0.4205512580826011,0.07946585361802061,-0.522588898361402,0.2682778752232386,3.408227500553779,0.654709826464323,0.1413033852889216,-0.35865370450967393,0.17611007740156706,0.00872979489920711,-0.522588898361401,0.47859974906275593,0.5555555555555556,21.49081460484578,LEV_EQ
12,0.6,25,3,100,5,False,True,0.46247009293197955,0.08643164784759061,-0.4792277777987567,0.24452393937472805,3.778542668686859,0.6919160702843291,0.14190452953038113,-0.3254723174898764,0.21725135833979178,0.022560209018450683,-0.4792277777987567,0.4746647119445373,0.5555555555555556,20.895061863659375,LEV_EQ
12,0.6,25,5,100,5,True,False,0.4858368988073197,0.10245280872025497,-0.6105245747617987,0.28561410897397177,4.778295340816171,0.6613547329978557,0.14566542669743732,-0.40199925794252644,0.320538119994811,0.0520689419004603,-0.4316506706719294,0.3408166130030447,0.562731997030438,15.304002159681444,LEV_EQ
12,0.6,25,5,100,5,True,True,0.5332093897288908,0.11037970223306681,-0.553931296106613,0.2608137203811301,5.360042225118594,0.7229161959935247,0.15292824409933092,-0.3587269551465192,0.35029738253481796,0.06072369008891232,-0.40300644146536957,0.3726188134587068,0.562731997030438,14.940363840357,LEV_EQ
12,0.6,25,5,100,5,False,False,0.463975522345844,0.09498772270917377,-0.6218262543619377,0.2825997948588875,4.285045814864931,0.6413553793197464,0.13914122028880294,-0.4029714409263806,0.29472152910111366,0.043568528149112495,-0.45546618903927794,0.34663385021863274,0.562731997030438,17.327506692762817,LEV_EQ
12,0.6,25,5,100,5,False,True,0.5109060603995557,0.10331122193910014,-0.5643285725128642,0.25859182604776776,4.838307843166857,0.7058490436094524,0.14762629657408088,-0.3619623032936188,0.32106448334156146,0.051695199289868654,-0.4181701055128123,0.384784560267891,0.562731997030438,16.762080149074425,LEV_EQ
12,0.6,28,1,100,5,True,False,0.3890033153785579,0.07121993970484453,-0.6887141360751998,0.2751585040056873,3.013876576796626,0.5254180219326244,0.1053751873345592,-0.47858953368109514,0.2537953091396509,0.031084035733578874,-0.5859571600092739,0.2716227127929735,0.5609997525365009,37.781678702391396,LEV_EQ
12,0.6,28,1,100,5,True,True,0.43210790211834,0.07972010639042426,-0.6203468635375873,0.2512285297419688,3.4211231392400148,0.5806733934851873,0.11363877818393608,-0.4561709881507926,0.28089837513878874,0.03984208982692139,-0.5539899631045244,0.2997750183463986,0.5609997525365009,37.449199444197696,LEV_EQ
12,0.6,28,1,100,5,False,False,0.33779527060484626,0.05597255236187548,-0.720355649794988,0.2714353588453041,2.3948968574484537,0.515197537459205,0.10203214020978413,-0.4816419265570915,0.15794844510775766,0.0025209941934343227,-0.6336861932090117,0.3572490923514474,0.5609997525365009,39.35565454095521,LEV_EQ
12,0.6,28,1,100,5,False,True,0.38269678514428374,0.06606179361104547,-0.6574467604609762,0.248872602303665,2.7893967612603157,0.5706039966046295,0.11053532560858925,-0.4626939661013071,0.18882591409446658,0.014346616538978063,-0.59366480595786,0.3817780825101629,0.5609997525365009,38.828771951931984,LEV_EQ
12,0.6,28,3,100,5,True,False,0.3651108387271495,0.06476218901173536,-0.6518700204863578,0.28187058779190505,2.735364678341392,0.6156285148246144,0.13168668908518488,-0.4259331424161823,0.12176406816854732,-0.011349370670177272,-0.5046061342466073,0.4938644466560671,0.5666914130165801,20.037699939258957,LEV_EQ
12,0.6,28,3,100,5,True,True,0.40811466578624717,0.07418258228616881,-0.6026026183075917,0.2572679184692763,3.150355973684327,0.6602860703896514,0.13517710326481036,-0.3857611279820613,0.1586385515384612,0.0043741074906795685,-0.46676473094940285,0.5016475188511902,0.5666914130165801,19.615104144122622,LEV_EQ
12,0.6,28,3,100,5,False,False,0.3726843107219056,0.06667245446869052,-0.6216620339488833,0.2781128281205245,2.815129589749185,0.6433700171015279,0.13903184917250222,-0.39530263740586014,0.10517834947075046,-0.01519556795665944,-0.49288629146438145,0.5381916676307774,0.5666914130165801,22.076763177431328,LEV_EQ
12,0.6,28,3,100,5,False,True,0.41017812790615166,0.0742990198305229,-0.5786025463887439,0.2545261780194589,3.1558364312128906,0.6840867528764669,0.14090833243374945,-0.3590901088736691,0.13554567330448236,-0.001521247691715355,-0.4594790735941695,0.5485410795719845,0.5666914130165801,21.469100726544575,LEV_EQ
12,0.6,28,5,100,5,True,False,0.4918542313696951,0.10559964357586371,-0.6082772874726534,0.2911949782096642,5.001765283498027,0.7021970387184527,0.1586419341203258,-0.34534326915423474,0.29818621714254345,0.04432792632708993,-0.4823196858789457,0.4040108215759093,0.5721356099975253,15.73523655260849,LEV_EQ
12,0.6,28,5,100,5,True,True,0.537067859724399,0.11322589273877215,-0.5460428504651371,0.26651088004849766,5.584656620886445,0.7653099222939466,0.16566805882260915,-0.3288919912869197,0.32276501128895496,0.05259185834403457,-0.4484611114313861,0.4425449110049916,0.5721356099975253,15.351877085499938,LEV_EQ
12,0.6,28,5,100,5,False,False,0.46602713940892787,0.09665048637045115,-0.6201433949740416,0.287846433485853,4.390588924839616,0.6740549502173183,0.1491431908515426,-0.3552207640536066,0.27303376439295113,0.036006602297324886,-0.49354924689587976,0.4010211858243672,0.5721356099975253,17.81977908258532,LEV_EQ
12,0.6,28,5,100,5,False,True,0.511021272871272,0.10481446608026057,-0.5597226462179634,0.26396517591157087,4.945106875613875,0.7407516089545969,0.15771476978913612,-0.33699272404424907,0.29428842581300596,0.043700672282871666,-0.4556130099086847,0.44646318314159095,0.5721356099975253,17.244649472334707,LEV_EQ
12,0.7,22,1,100,5,True,False,0.16996907232997063,0.011908867970135129,-0.7545794732840703,0.23782437356344555,1.2090549851782224,0.40379318896926225,0.06895577423746602,-0.3871179017341174,-0.10206179475693115,-0.05340935280923775,-0.6251390070195526,0.5058549837261934,0.4850284583024004,40.91952487008166,LEV_EQ
12,0.7,22,1,100,5,True,True,0.21554944136024745,0.023271765350862506,-0.7006296035139619,0.21592573602939072,1.4461477869117203,0.45215393284334165,0.07677491914401946,-0.3686755559196243,-0.07053943391879557,-0.03825228871268982,-0.5705659950407196,0.5226933667621372,0.4850284583024004,40.63297219456424,LEV_EQ
12,0.7,22,1,100,5,False,False,0.12016795859231706,0.00011304224950925423,-0.7819549207003305,0.23687771747955993,1.0018142545383946,0.37880872413020744,0.06270563264375095,-0.40828140188367024,-0.18275097137852228,-0.07109183203205172,-0.6592532160197768,0.5615596955087298,0.4850284583024004,41.985611122359444,LEV_EQ
12,0.7,22,1,100,5,False,True,0.15203710202801754,0.00934622956323894,-0.7376000636445255,0.2157414934487242,1.1608789393785084,0.4244131287381236,0.07031500340745311,-0.3939505364061794,-0.1773684833847656,-0.060169207420536,-0.6013703103920578,0.6017816121228892,0.4850284583024004,41.54995730487121,LEV_EQ
12,0.7,22,3,100,5,True,False,0.2635159396884989,0.0348265755095567,-0.6658354404391568,0.24749943528348858,1.7314587860710935,0.5397720609655049,0.10604880075771517,-0.37992242697788337,-0.05407057053794284,-0.045672427955904316,-0.5102692526460234,0.5938426315034477,0.4929472902746845,19.559852421767786,LEV_EQ
12,0.7,22,3,100,5,True,True,0.30852473996553054,0.04475686551231117,-0.6057602063685705,0.22437673736500383,2.0180078692242636,0.5795411012176753,0.1094967685232946,-0.3449597977626997,-0.01469147566382832,-0.028938255037870952,-0.4544204273422048,0.5942325768815037,0.4929472902746845,19.19016474337797,LEV_EQ
12,0.7,22,3,100,5,False,False,0.2494212576076607,0.031232684957484436,-0.6838124183889769,0.24646747803171778,1.6375091545129947,0.5433961369293978,0.10682690461680289,-0.3801337209838186,-0.09004379990574737,-0.053813619174637894,-0.5387421035564038,0.6334399368351452,0.4929472902746845,21.131794560302353,LEV_EQ
12,0.7,22,3,100,5,False,True,0.2820566923979727,0.03853326810565738,-0.6308090985726422,0.22375483464835935,1.8336356923512407,0.5798640260152098,0.10934363071353981,-0.35092299236366264,-0.07333705750677268,-0.04155343331681127,-0.4842990823350858,0.6532010835219825,0.4929472902746845,20.63296928982386,LEV_EQ
12,0.7,22,5,100,5,True,False,0.28451892379677074,0.04053811768817206,-0.7393858326839251,0.26049522901930766,1.8912296336783188,0.6069746924445348,0.1270209561316762,-0.4191014768531709,-0.06952412227428884,-0.05578481512334588,-0.5567166365915026,0.6764988147188237,0.49789656025736206,15.143330858698343,LEV_EQ
12,0.7,22,5,100,5,True,True,0.3281195205897752,0.050535039040178864,-0.6679666754869211,0.23675894520446944,2.204617944051538,0.6572936236342736,0.13228075075984003,-0.38097439115540677,-0.045993680242634484,-0.041006743422320135,-0.47464126950954566,0.7032873038769081,0.49789656025736206,14.827023364757908,LEV_EQ
12,0.7,22,5,100,5,False,False,0.28404920878729806,0.04039410010639166,-0.7142742521423816,0.2590687749778112,1.8870365043429365,0.6224726828226146,0.13088602452463327,-0.37668826019995405,-0.08844700627764988,-0.05999812620863365,-0.548173370130776,0.7109196891002645,0.49789656025736206,16.58748734561652,LEV_EQ
12,0.7,22,5,100,5,False,True,0.3227085995677449,0.0490994045451294,-0.6473830386892941,0.2357205149092828,2.156799131208046,0.6789221407558104,0.13737481041986688,-0.3371276995694682,-0.08213820140202961,-0.04911679034825056,-0.4826682418175994,0.76106034215784,0.49789656025736206,16.053639435893626,LEV_EQ
12,0.7,25,1,100,5,True,False,0.22027356419151747,0.023890151527360848,-0.7561898290467648,0.24708100098061186,1.4602258839911568,0.4964565320152822,0.09318877385343294,-0.387117901734117,-0.08443648608103176,-0.05452746258179553,-0.6275987016845969,0.580893018096314,0.5023509032417718,41.318539515421485,LEV_EQ
12,0.7,25,1,100,5,True,True,0.26504912788832147,0.0346966739162875,-0.703017836198363,0.22502311461327415,1.7279767154928332,0.5471187483050479,0.10014196684091003,-0.36867555591962453,-0.0564258260144796,-0.039701906032569845,-0.5732789009547032,0.6035445743195276,0.5023509032417718,41.01664333480172,LEV_EQ
12,0.7,25,1,100,5,False,False,0.15716762173045773,0.008159933701979316,-0.7951609384408558,0.24574712834676254,1.1391921681987414,0.4702524586433423,0.08632736448418998,-0.40828140188367035,-0.19112922922184775,-0.07939978322966323,-0.6798907286328706,0.66138168786519,0.5023509032417718,42.4938606555533,LEV_EQ
12,0.7,25,1,100,5,False,True,0.19193085888308797,0.017815498715124445,-0.7509319426984127,0.22457938966820945,1.327329819968854,0.5184721576510956,0.0931611783220978,-0.39395053640617916,-0.18074689096108226,-0.0668881842220731,-0.6216236796685726,0.6992190486121779,0.5023509032417718,42.01707849054352,LEV_EQ
12,0.7,25,3,100,5,True,False,0.2881375089932883,0.04146607880091113,-0.6448190928034143,0.25586165119567833,1.9184578044572433,0.5588772436835775,0.11128423762521544,-0.3799224269778829,-0.002901951680416263,-0.03759211080322866,-0.535553660411361,0.5617791953639938,0.5120019797079931,19.664731952037073,LEV_EQ
