date,NOVA30,SPY,QQQ,IWM,DIA,GLD
2016-04-18,-0.0010381227680839045,0.0007534492428491248,0.0012543339150669964,-0.00030039152695517915,0.00041041779707005086,0.0010728044123885284
2016-04-19,-0.00035056555450494446,2.3551109372444036e-05,9.216984807167722e-05,-0.0004006219279766519,7.04347238184912e-05,-3.270598076123826e-05
2016-04-20,0.0005171839379873645,0.0013049328354049817,-0.001852089407191415,-0.00140000000000009,-0.0016809828340626164,-0.0009577802840876835
2016-04-21,0.0002711052150152106,-0.00048066236317703106,-0.0008818624586013566,-0.0002,-0.0003356668023335672,-0.0014573344509640983
2016-04-22,-0.0014892657406060605,0.0006423653619362703,0.00039323709709313556,0.0027997000299970543,0.0007494100094940006,0.000861616204509841
2016-04-25,0.0007947440100467774,-0.0022841547907395342,0.0017801980198019819,-0.0024146164686933646,-0.002444287268770462,-0.0006108595418325089
2016-04-26,-0.0006177079240339944,0.00047381660957943625,0.0007936406995230129,-1.1533107973303299e-06,0.0002749949107687446,-0.0004527592889038921
2016-04-27,9.063145994008268e-05,-0.00193348990661526,0.0010993503248375226,-0.0011897070467143055,-0.0016176736650239886,0.0011883629938156171
2016-04-28,-0.0007532966793897254,0.0007617016462069028,-0.0007061753391374379,-9.973932223774612e-05,0.0006898015058178555,0.0011208949062990526
2016-04-29,-7.970398731675914e-05,-0.0007117416273383579,-0.0004037489812551918,0.0006089796743856459,-0.0006119464469618528,-0.00048302268224644765
2016-05-02,0.0004264584990133715,-0.0010464533604197745,-0.0008058158319870443,-0.002711805485783114,-0.0007458515283842669,0.0011776337115073422
2016-05-03,0.00039680056622419817,-0.0015100187959218524,3.645249974515598e-06,-0.00040385281826507116,-0.0015077293688485981,-0.000566047098059985
2016-05-04,0.00013770262070473836,-0.00031439684264724635,-0.0005074400491903661,-0.002353183635804412,-0.0001308867233396292,0.0006173941474579616
2016-05-05,0.00024026403289243887,0.00037240984544937314,-0.0,-0.0029780635867886706,0.0009061946902657383,-0.0011018611133886357
2016-05-06,-0.0021359509968190025,0.0013987210231813708,0.0019461420541646347,0.0035056098816263815,0.0011761783527144188,0.0006531036724082064
2016-05-09,0.0004542076534078677,-0.0009967220578192214,-0.0017234613040827628,-0.0022416496529194196,-0.0006816624234502686,0.001372457171232333
2016-05-10,-0.0009162946584187371,0.0012084507042253501,0.0013070832914698683,-0.00202629870129869,0.0008892504595276798,0.0012029875381694755
2016-05-11,-0.002161960971922583,0.001669900271985414,0.001719579713073327,0.0027646289102431832,0.0014467682173734176,0.0012089277469375715
2016-05-12,-0.000691965158694785,0.0004240780664925616,0.001322842639594013,0.0003150391429747936,0.0005550277987506959,-0.00115716185433814
2016-05-13,1.920866558491347e-05,-8.545246277205082e-05,-0.0005060599877575676,-0.0002,-0.0002,-0.001104530877394949
2016-05-16,0.0005601488886910034,-0.0005968029023297959,-0.0014083375289497767,-0.0013254348270922644,-0.0008183866978151098,-0.0006517824872680709
2016-05-17,0.0011665696446261143,-0.0019199862401100497,-0.001017327339599494,-0.0032274558930993845,-0.002286811352253859,0.000618732601932215
2016-05-18,-0.0023119891256911497,0.002208671216378888,0.0023497195308517017,0.0027084865482498222,0.0020256224787868816,0.000267445854188453
2016-05-19,0.0001724129227026074,-0.001177067647565777,-0.0008138735420504471,-0.0,-0.0006884856943474514,0.00021736227045063855
2016-05-20,-0.0013138424967266134,0.0010000000000000898,0.0007111156104475438,0.0028902348578492055,0.0005648449450703421,-0.0005969829297341132
2016-05-23,0.0013026594737800326,-0.0013418783899516117,-0.0017171437240821818,-0.0023545090797168155,-0.0013103400416376808,-0.0017894261335118732
2016-05-24,0.00031848191930745635,-0.0007074997180557483,-0.0001007049945387582,-0.001407000603500319,-0.00109193825042877,-0.00028526603001368647
2016-05-25,0.0012495430132154486,-0.0021578229009342697,-0.0016762326542663296,-0.0014007204322593835,-0.0022395676116663487,-0.0007733714669509116
2016-05-26,-0.001171565514903161,0.0005836551917157486,0.0004876227897838483,0.002000660198059423,0.0006856792478538767,0.00010021014710290838
2016-05-27,-0.000979706351602805,0.0009728567439261983,0.0011708019191227549,0.002387322121604174,0.0006168822328114001,-0.0022493312594505043
2016-05-31,-0.00017870686663745686,0.0004149030130249145,0.001951168475603704,-0.0001010292953287582,-0.000678599753863218,-0.0026929081062493586
2016-06-01,0.00013689278865856042,-0.000423015165031315,-0.0004926829268292685,-0.000789101620029342,0.0002780114722753304,-0.001257675703678207
2016-06-02,-0.00012032049815817718,-0.0011460737937561082,-0.0008821282401090478,0.0019499071630997068,-0.0008815703380589344,-0.0004385323003847306
2016-06-03,-0.0012572415522654312,0.0008026737967915311,0.0009726766344181128,0.0003882929698989292,0.0008901410369966724,0.0012324233232219096
2016-06-06,0.0007213974355330555,-0.0011976720984368193,-0.0015631937682571095,-0.0015565891472868686,-0.0012156408693886566,-7.389129429582458e-05
2016-06-07,0.00044383996769616914,-0.001417285453438799,-0.00176112791491847,0.0008635212220827528,-0.001956875464558494,5.2567772352163535e-05
2016-06-08,-0.0007278378339119927,0.00029726504226765835,0.00028809058961341025,-0.000679938567863436,0.0002723665564476676,0.0014614055490946632
2016-06-09,-9.408147931340128e-05,0.00029753994140067094,-0.0009812500000000667,0.00047626316297952906,-0.0008747638326585203,-0.0004473818751546064
2016-06-10,0.00038019661880819307,-0.001149879868134218,-0.001189511181476388,-3.9792217975341256e-06,-0.0011523161689681815,-0.0004052966536646439
2016-06-13,0.0011054151680386817,-0.002165188096574977,-0.001692834394904552,-0.0006952947003467045,-0.0021129603060736856,-0.0008607983422934893
2016-06-14,-8.292229736288607e-05,-0.00014364292155091257,-0.00010031897926634486,-0.0007959475566150729,-0.0003373343404517113,-0.00020814471530152795
2016-06-15,-0.00044342470636247154,-0.004471342662845012,0.0038816326530611623,0.003952659679651949,-0.004241372696760081,0.0010955465587043412
2016-06-16,-5.027995009230721e-07,-8.748874887500851e-05,-6.975585451705609e-07,-0.0006967216371944971,0.0004154687820556504,-0.001628046839936359
2016-06-17,-0.0005648124550526876,0.00030795800880465427,-0.0004016738933143802,-0.00129572666600255,0.0005547687662962099,0.0016587360594795043
2016-06-20,0.0010734040433890257,-0.0019366946778711868,-0.001900680272108679,-0.0018738873572272884,-0.0025119815041480197,0.000856223594410044
2016-06-21,-0.000753642758736328,0.0013091386730758937,-0.0016967072440631447,0.00019529597786336356,0.0014989466530751284,0.00046153973373039856
2016-06-22,-0.0008652906824060836,0.0004723819129266229,0.0010001200120010934,0.0007915716410510145,-0.0008139572958592243,0.0008763371419109103
2016-06-23,-0.00048465711843812535,0.0030752303763738943,-0.003966105054509472,0.0024349175368400867,0.0029773931855056946,-0.004098150452019577
2016-06-24,0.00023778295782386224,-0.0011748824406468072,-0.0006114803003805178,-0.0004023881805301997,-0.0015934369121437752,0.000593273044581988
2016-06-27,0.0013303093854551307,-0.002073755709099312,-0.0020935409215232736,-0.0008284038542103687,-0.0021148936170212406,-0.0015409528254214599
2016-06-28,-0.0029339646784840357,0.003141206290684795,0.0024801360684465258,0.0020720231333264173,0.0029475134643630386,0.0020289444355994003
2016-06-29,0.0010007917188581184,-0.0008768571267414813,-0.0017131645314232501,-0.0005022061045633295,-0.000542912008778673,-0.003368818822783859
2016-06-30,0.0008848318436660344,-0.0014265150248089719,-0.0007991611743558778,-0.004870111287758294,-0.001148573751609061,0.0018202020202020331
2016-07-01,-0.0001391246666848865,-0.0013106791803187078,-0.0010936550491509544,-0.0002985610092646416,-0.001213102796163734,0.00261162136832247
2016-07-05,-0.0003832487869122046,0.00019163030099598205,-0.0009002100630189023,0.0013980823012385902,0.00027583440962561953,-0.0010490930142802667
2016-07-06,-0.0020812121489459214,0.002029530126525825,0.0017870839542970308,0.001789455883815827,0.0016310050183099057,0.0011689857617810163
2016-07-07,-0.00045005596111225,0.00041277923235492084,9.667721518977784e-05,-0.0005961180431769628,0.0006140008140007371,-0.00027705941280722326
2016-07-08,-0.00018125831258364303,0.0004587253664160908,0.0006770220229974424,0.0003812826971516305,0.00020123044001605378,-0.002811968963663003
2016-07-11,0.0003882034640575017,-0.0012920607185759269,-0.001456888717006799,-0.00010424207603179064,-0.0011972078181091915,0.00010938200943619875
2016-07-12,-4.0216364688916296e-05,-0.0005255208333333703,-0.0002,-0.0015213780084946337,-0.0005303382663848442,0.0009783189316574293
2016-07-13,-0.0008558228021699144,0.00039665871121727944,0.0014385542168675381,-0.0002,6.399155227041503e-05,0.0005799095304943382
2016-07-14,-0.00017557704286965667,-0.0013325028312570985,-0.0011582215408201479,0.001408629825889496,-0.0012474631751227204,0.0012074429356587536
2016-07-15,-0.0013444729524070055,0.000987776697980758,0.0006638065073424128,0.0010272255262910646,0.0005854431208274004,0.0014581129095933899
2016-07-18,0.00031663868055715756,-0.0008464472337445182,-0.0014390392680137198,-0.001989582744654794,-0.0005270111183780733,0.0012188869620053167
2016-07-19,0.00018375269334207654,-0.0011183232497838035,-0.0008708836496069903,-0.00029487666034146967,-0.000984467542655376,0.0003497876356772569
2016-07-20,-5.028779875826221e-06,1.4892016761503148e-05,-0.0006731264193793549,-0.00010582030514219004,0.0005815552950372062,-0.0017923566878980334
2016-07-21,-0.0005794601989349777,0.00023173232595772325,0.00036963827969247484,-0.0006730816538934812,-0.0003964379256154114,0.0013654499685335831
2016-07-22,-0.0001201545410119296,-0.000361125731779288,-1.0981948776156268e-05,-0.0005756574004508684,-0.00033058239749286214,-0.00012087981644117712
2016-07-25,-0.00011112180586247958,-0.0011700366458289534,-0.001524378015324923,0.0007420631182288641,-0.0007245901639345796,0.001232550736171989
2016-07-26,-0.0006304865056800722,0.00023077917182698932,0.00017760785424323372,0.0006434864104966966,6.250164063523761e-05,3.805745119820364e-05
2016-07-27,-0.001248734433270626,0.0014135972461273073,0.0018578056309045189,-0.0002934142923866288,-0.0019029080429658007,0.0031685916246737334
2016-07-28,0.0005085049814056444,-0.0009528095929449918,-0.0002933881210311016,-0.0024421524663678306,0.0005219268884951502,-0.001376101615179448
2016-07-29,-0.0005632120509076575,-0.0004686871943682334,-0.0007594405594406826,0.00026694060515495297,-0.00026577216521974625,0.002043019568411997
2016-08-01,0.0005722222148986767,-0.0014924767084927514,0.0009137924633377594,-0.0023525503041648354,-0.0014528849324100478,-0.00047699159276350914
2016-08-02,-0.00035378520703128737,-0.0006331348132107227,-1.3206313626690057e-05,0.0015961807525052053,-0.0005972720651526096,-0.0005836415253587466
2016-08-03,-0.0009960361904523428,0.0009343380327337727,0.0004521941675208254,0.001398796200507957,0.000857851239669505,-0.0006629986881703463
2016-08-04,0.00014202220970311894,-0.0006853583562529628,-0.00010716672855550763,-0.0001061385395158208,-0.0008605892456070794,-0.0009508581785842239
2016-08-05,-5.565315789375339e-05,-3.9563613027504384e-05,-0.000383891136447345,-0.0007545799057213863,0.00012692559173530532,-0.0006706251470703027
2016-08-08,0.00033220422798818666,-0.0008424670735625248,-0.0014905604719763987,0.00017037037037035424,-0.0007886200130804653,-0.0007097439516918989
2016-08-09,-0.0002768876898390447,6.742258116274619e-05,-0.0002,-0.0003848599685737584,-6.928958891563291e-05,-2.8834574478131368e-05
2016-08-10,-0.0002940784211783452,-0.0003608234158894106,-0.00010792744682810423,0.0005443937843119031,6.171159382348818e-05,-0.0006669624095261504
2016-08-11,-0.0002200874585642108,0.0002266211604095904,-0.0009330034817665254,0.0008182356752753696,-0.000654811253329801,-0.00035660480776757966
2016-08-12,-0.0003627590172642801,-0.00025339883590549375,0.00025837917125046703,-0.0002,-0.00013486614993820628,0.00014368090091463354
2016-08-15,0.00015346485776468485,-0.0007852309001915801,-0.0005647970816234025,-1.661470750049504e-05,-0.0008488029585414168,-0.0005518786409665297
2016-08-16,-0.0004869570499707442,-0.0,0.0018142830983336245,0.002381834946980166,-0.0017622965759667374,-0.0015990362194933327
2016-08-17,0.00010749086071002467,-0.00041372088052995506,-0.0007499541704858668,-0.001220692214902086,-6.98594482039459e-05,-8.322758942826952e-05
2016-08-18,-0.0008704822612459083,0.00043999999999997394,-1.6866587308838997e-05,0.0014589861751152845,0.0007105691056909837,-0.0002402773872678619
2016-08-19,-0.00048062708500069536,0.00044003413515389964,0.0003492493592089698,0.00025993928801391084,0.0006458585464246049,-0.0012919459037979085
2016-08-22,-0.00014518178419531383,1.3504136642561616e-05,-0.0004746749679545246,-0.0007512679162071876,0.000451508241579446,-0.0005131605730837261
2016-08-23,0.000370919260296332,-0.0009453945266744366,-0.0009302601551802956,-0.0010198214611040423,-0.0007207655253223198,-0.00023835463320056577
2016-08-24,-0.00043814070124696496,-0.0005213367609253836,0.00035213030275136356,-0.00038385732671444275,-0.0,0.0011437672911232878
2016-08-25,-0.0004031466512026681,6.808214036777577e-05,-0.0005683580440188017,0.0009022320198401659,-0.00026546216286984484,-0.00012076069730595479
2016-08-26,-2.553499922328655e-05,-0.0008975371572677247,-0.0003839249586168545,-0.0007513692335966658,-0.0011838646202282587,0.0013443709658259363
2016-08-29,-0.000253456203403579,0.00012063271522475566,-0.0005672420124862796,-0.000291457837936737,0.00032253429131288167,-0.00031718613909672547
2016-08-30,-0.0009170272053108383,0.001139764201500504,0.0016458698661745209,0.0008966916468653221,-0.001247600340470023,0.00015041065248386793
2016-08-31,-5.495458168081038e-05,-0.0003609528408175187,-0.0007530973451327581,0.00016707350646958402,6.246719160094577e-05,-0.000840717603716201
2016-09-01,0.00048204350952019153,-0.0022969996773847478,0.001458527596056336,-0.004808719697668073,0.0018358573586392036,-0.0005988831272436766
2016-09-02,-0.0009356375563322804,-3.971790351011678e-05,-0.0002,0.001711697769686027,6.116479498550226e-05,0.001145043120499989
2016-09-06,0.00023468312260257926,-0.0018534215158141575,0.0010773722627736904,-0.0018362148895554541,0.0,-0.0001611514704169757
2016-09-07,-0.0007176319786607043,0.00027948854555146527,0.0006201950241499834,0.0012456089627754575,-0.0005909049449475343,3.377230577414919e-05
2016-09-08,-0.00021490823149405964,6.683744262989694e-05,7.475043502156459e-05,-0.0004711986982462111,-0.0003958480219349523,-0.0002
2016-09-09,-0.0024538148870124174,0.004698492352909068,-0.005527600710346658,0.005920745618102497,0.004314972445388788,0.0008624647290083944
2016-09-12,-0.000725110314595989,-0.0002,0.0007242144177448175,0.002198745271704028,-0.00026584578916168924,-0.0008315623273072113
2016-09-13,-0.0015808157667545953,0.0012749262536873919,0.00035860720603295723,0.00288613111381284,0.0012663733919882959,0.00011804086825149013
2016-09-14,-0.0008846406116040482,0.0012250479583448604,0.0012851944676506078,-0.0005754106053497352,0.0010053033346726138,-0.000516932097298106
2016-09-15,-0.0005303649271693354,-0.00030835410120280107,7.389756231177563e-05,0.0013780191218788263,-0.0005309723969019407,3.923444976081675e-05
2016-09-16,-0.0010570477390197785,0.0008326086956521374,0.0001651634106263124,0.000171298616912763,0.0011957197926359743,0.0009204481792717047
2016-09-19,-0.0003028598906768431,-0.0004718868950517539,-0.00038341892883355635,0.0016477457501848703,-0.0005991750382542625,-0.0006789654346610827
2016-09-20,0.0004228725929786404,-0.0022621913496501333,-0.0021190349995431567,0.0030302722658051896,-0.0023242697822623225,-0.00043913909924277997
2016-09-21,-0.0010101350809950782,0.0007152086137280691,-1.8643453028732547e-05,0.000622368421052655,0.0009881972407419282,0.0007435445824814703
2016-09-22,0.00037260790334794805,-0.001054426999893132,-0.0,-1.9998199982018515e-05,-0.0014445958338791475,-0.0009440184829854424
2016-09-23,-0.0015377207962250458,-0.0,0.0017878919309659348,0.0025110066871498527,0.0023029640363588567,-0.0005132586733494147
2016-09-26,-0.0012004717885725656,0.0008284167794316623,0.0007121590805435398,0.0017185090443997187,0.0008648918469218227,-0.00012161780843391573
2016-09-27,-0.001384193924576582,0.000985983827493242,0.0011577118030412282,0.0020843567251462637,0.0008597430123195917,-0.00016682574511741582
2016-09-28,-0.0017641446988485355,0.0019471898652638543,0.0016081547780490758,0.002612811904545853,0.0014471208327843988,-0.0007945538864005062
2016-09-29,0.0008066352505742948,-0.00311089429141278,-0.0024675736961451643,0.002729329915781653,-0.002984038181095183,-0.0002
2016-09-30,0.00028813318091784905,-0.0026082200577973945,-0.0021816249324445812,0.0036005610352004337,-0.002369625246548179,0.00011824329700047559
2016-10-03,0.0005527041526555589,-0.00041529684051890817,-0.0009233273056059808,-0.0019342095655348278,-0.0003321440370003479,-0.00115854301461773
2016-10-04,-0.00035152179625985697,-0.00030809642200848566,-1.898814372338614e-05,-0.0009330034817665254,-0.0005980099502487455,0.0016157069790464274
2016-10-05,-8.860651760405052e-05,-0.0008454041843705349,-0.0005605552550928204,-0.000472950595942123,-0.0009248764415157538,0.0012468190649414846
2016-10-06,-0.00064291857550256,-0.00014622788621823074,0.0005211755160912992,-1.7817453088064648e-05,-0.0003319609395620258,0.0011894236402898218
2016-10-07,-0.0008552338631916177,0.0008782833728703034,0.0002519161243673464,0.0007177679882524936,0.001054373803393438,-0.0006261719729254931
2016-10-10,-0.00031088035656316997,6.860059092115306e-05,-0.0007388414907946393,-0.0002907852927826136,-0.0001342321604736128,0.0006496601359455625
2016-10-11,0.00014934677129976333,-0.0006351846814991678,-0.0006561211457763114,-0.0011254974548820184,-0.0007986032590621359,0.0004686726847208169
2016-10-12,-0.0005889114590660993,0.0007784735812132794,-0.0015703636031427991,0.0010044843880292254,0.0005977662544875752,0.00013419667474321456
2016-10-13,-0.0009226390025223628,0.0007253211408665196,0.0005318635074557989,0.0009185682326622093,0.0006649367930806395,-0.00022749466145335334
2016-10-14,0.0010936445555619569,-0.00177702974604379,-0.0014786555849849669,-0.002070382493219913,-0.0018583747927031435,-0.00028378016085797134
2016-10-17,-0.00034402412986334047,-0.000145358177148802,-1.6631521041609974e-05,8.129395218001728e-05,-0.00033332444503699746,0.0001341408403640944
2016-10-18,-0.0010806525945407316,0.0006140670791272342,0.0014332456219942947,0.0008251630941285894,0.00039709414184305755,0.0001336930356104828
2016-10-19,-0.000683753876998856,0.0005578218036159434,-0.0,0.0010987012987013546,0.0008579911393241437,-0.0006957448566471623
2016-10-20,-0.00026801448258078047,1.71081198436564e-05,7.307482250127356e-05,-0.0002,-0.0003989653800238411,-0.00015114514941718654
2016-10-21,-0.00032867692469493707,-3.721308806772222e-05,-0.0005627459871224925,7.966812715574107e-05,0.00019819485001324483,-3.4519278504085814e-05
2016-10-24,-0.0007924136621503262,0.00012423669278580646,0.0013254845656855752,0.0009123470522802492,-0.0002,-0.0002
2016-10-25,0.00022544152418995118,-0.0002,-0.0008296662768732197,-0.00048003360403250353,-0.0002662866233595016,-0.001351221116684531
2016-10-26,-3.517092415372485e-06,-0.0009596310363539027,0.0004329686228412346,-0.0005766833035124817,-0.0011259259259258857,0.000246857105027898
2016-10-27,-0.00013487517282950707,0.0002897692642577001,-0.0006546281142026043,-0.001536387934326,0.00019758796633759807,0.0003780346820808413
2016-10-28,0.0002578314821259032,0.0011635124079629523,-0.0022093159192620115,-0.0019175572519083638,0.0008602345769000765,-0.0011860312243221704
2016-10-31,-0.0009556679075760409,0.0005094908039075865,0.0008977952611838093,0.0006561643835617305,0.0004635700066356387,0.0002513190825914393
2016-11-01,0.0005530635518153028,-0.0018529836354619577,-0.002141388555052104,-0.0008750241080037966,-0.001403932847301248,0.0015080113867425916
2016-11-02,0.0008561110311124055,-0.002904791344667723,-0.0028904165507004586,0.0034950602878258464,-0.002608832385413118,-0.0013715751626065752
2016-11-03,0.000312289269840398,-0.0010900261445179415,-0.0006698364968991342,-0.0,-0.0011412397472097212,-0.0002603439605751932
2016-11-04,0.00023446298591773838,-0.0017005835602734941,-0.0016120304998588296,-0.000589711613406174,0.0010104095218883336,-0.00028039877793852844
2016-11-07,-0.0027196421651717096,0.0028594405594406292,0.002384217812644285,0.0033339063992358976,0.002844140030441289,0.00017650602409644573
2016-11-08,-0.0014952866767847348,0.0015860042214645765,0.002445502645502673,0.003582863627766142,-0.0014448404638668587,-0.0006930966469428588
2016-11-09,-0.0002641100754980473,-0.0008967147221179637,0.00034684651841041545,0.0014599040944300646,-0.0012989721378239504,-0.0002905133754083298
2016-11-10,0.00030840313248934345,1.4029643105573254e-05,-0.0002,0.0009770031688547177,-0.0012861925755542013,-0.003046855898852807
2016-11-11,0.0001081093254622135,0.00039016041633142004,0.0009112140012965455,-0.0009079019555791266,0.0006944543828264262,-0.003628473472186333
2016-11-14,-0.0015328382768467152,0.0012450093658013862,0.002409506057781985,-0.00028735150244587596,0.000691662951404304,0.001605364511691776
2016-11-15,-0.0005401289695238231,0.0008114453021026204,-0.0014883040397534407,0.0008442046641142566,-0.0016637561255013144,0.0021970550466569928
2016-11-16,-0.00047007750609208795,0.0003328502158044035,0.0004417896763546427,-0.000722648083623789,0.0,0.0006983957219251826
2016-11-17,-0.0014281132249739368,0.00011816735602907541,0.0006192990441511228,-0.0002865800865801347,0.0004360109393883651,0.004253668871881256
2016-11-18,-0.0006142287683529756,0.0005960938329263367,0.0008034665207079296,-0.0007167068549776221,0.0008810123362583468,-0.0004927219931501135
2016-11-21,-0.0011387243075758888,0.0008557432432432013,0.0002519978304102779,0.0018615014602300973,0.0007512937595130833,-2.6914755517215393e-05
2016-11-22,-0.0007053097801604789,1.0470928703077033e-05,-0.0002,0.0022693460490463614,-0.00013686470105436205,-0.000416403375892682
2016-11-23,0.00043425517909678757,-0.0010946897531709742,-0.0016492753623187583,-0.0017221987315010566,0.00036685771871256565,-7.196976720571496e-05
2016-11-25,-4e-05,-0.0002,0.0,0.0,0.0,0.0
2016-11-28,4.8147409886123556e-05,-0.0006208532800252795,-0.0006516303856922921,0.0012466853884775865,-0.0002628851716764078,-0.0019520536005142252
2016-11-29,-0.00013411279039043917,-0.0002525458462508066,-0.000290065747996082,0.00048183755220319055,-0.0004510512772233575,-0.0008176107287807486
2016-11-30,-0.0012701709896329127,0.0021649358839604727,0.0023470754116255766,0.0019383970575656885,-0.0020775816748028974,-2.1971730184277947e-05
2016-12-01,-0.0009624996736465662,-0.0014705134992059276,-0.0014999071494892434,0.003606557660697374,0.0006759854836692949,0.0015003758725613326
2016-12-02,-0.00024631975045343854,-0.0007280946345586068,-0.0006628343978524407,-0.0015775290572536348,0.000612906453226625,0.0015871503887052497
2016-12-05,-0.0005317882968058239,-4.236246124735815e-05,7.56339581035938e-05,0.0010722646310432405,0.000112246299881469,-0.0005588409437518258
2016-12-06,0.00026492463141003525,-0.001353100267309526,0.0009013215859030368,-0.00045148797049201475,-0.0013229646266142091,-0.0010983918785374635
2016-12-07,-0.0005522214280034408,5.847808105883273e-05,0.00043308311476883985,0.0015407161803713044,-0.00044544394673864376,-0.0008257262894431292
2016-12-08,0.0005891060555797136,-0.0008190034045185921,-0.0010136696501219732,-0.0024113022113023907,-0.00032227928588903756,-0.0003792757260665745
2016-12-09,-0.0008279946109063018,0.000415321505486488,0.0007870782483847318,0.00012647730982704458,0.0004679621083311993,0.0003431338825020449
2016-12-12,-0.0010831510735848091,0.0007757600657354093,0.0009720158672916537,0.001203798513625043,0.0007093113482057103,-0.00024513042693377043
2016-12-13,0.0006567066700908565,-0.0013201059009214865,-0.0029487143110480617,4.725954009729988e-05,-0.0008619726785820346,-0.0002
2016-12-14,0.000115629241414217,-0.004293118444614907,-0.0049023334220565035,0.002630738489717821,0.0033606517803257186,0.0006259153895567861
