Date,bondxs_carry,bondxs_mom6,bondxs_mom3,bondxs_creditmr,bondxs_carry_lo,tsmom_GLD,tsmom_DBC,tsmom_USO,tsmom_UUP,tsmom_UDN,tsmom_TLT,tsmom_IEF,tsmom_VNQ,tsmom_EEM,tsmom_EFA,tsmom_SLV,tsmom_HYG,volcarry_svxy,volhedge_vixy,credit_hy,credit_ig,credit_jnk,credit_em
2010-03-25,0.0,0.0,0.0,0.0,0.0020727143800398752,,,,,,,,,,,,,,,0.0001730125061984774,-0.0014093902335209824,0.003151573270934683,-0.0025357727948356976
2010-03-26,0.0,0.0,0.0,0.0,-0.0012395670216468176,,,,,,,,,,,,,,,0.0010661876639836915,0.0016422484243500876,-0.0007814195647992639,-0.00013034395532238424
2010-03-29,0.0,0.0,0.0,0.0,0.0005111740699910504,,,,,,,,,,,,,,,0.00036308882909752535,8.017979686756878e-06,0.0020261390115866537,0.0005536401373454389
2010-03-30,0.0,0.0,0.0,0.0,-0.0006315507526155266,,,,,,,,,,,,,,,-0.0004048918579708197,-2.749032463654781e-05,0.002088946018639982,-0.00023565578427644067
2010-03-31,0.0,0.0,0.0,0.0,-0.001550171397292278,,,,,,,,,,,,,,,-0.0018156214805584417,-0.0009236757255091292,0.0010176759907793323,0.0013787285689548217
2010-04-01,0.0,0.0,0.0,0.0,0.000288726003150698,,,,,,,,,,,,,,,-0.003612846278840986,0.003399717190627982,0.0005202228228432072,0.00018278211604030268
2010-04-05,0.0,0.0,0.0,0.0,0.007034381845480054,,,,,,,,,,,,,,,-0.005633762461054973,-0.0038799882229551648,-0.00943305163427723,0.000100004568422081
2010-04-06,0.0,0.0,0.0,0.0,-0.001891128725264713,,,,,,,,,,,,,,,0.008090558512513413,0.0006189670774292375,0.00420783538505617,-0.0007003332876089817
2010-04-07,0.0,0.0,0.0,0.0,-0.00483359645312497,,,,,,,,,,,,,,,0.004696055395602075,0.0013213354986789973,0.004027878950311051,0.0012954867472826173
2010-04-08,0.0,0.0,0.0,0.0,0.00015380746499249053,,,,,,,,,,,,,,,0.0011210160524217556,-0.001222481318379196,0.002891463725708843,0.001207804630074788
2010-04-09,0.0,0.0,0.0,0.0,-0.0008427706475350837,,,,,,,,,,,,,,,0.002047456643013116,-1.304510767177389e-05,0.0025763751741075228,0.0011963319738017776
2010-04-12,0.0,0.0,0.0,0.0,-0.002441787466295601,,,,,,,,,,,,,,,0.001633470250156801,0.0012405060150466373,0.0004880024131228239,0.0027479149465211147
2010-04-13,0.0,0.0,0.0,0.0,-0.0019731642209510846,,,,,,,,,,,,,,,0.0036616742924942087,0.002446391531502454,0.004020118049990041,0.0007358335536707803
2010-04-14,0.0,0.0,0.0,0.0,0.0011890792509377116,,,,,,,,,,,,,,,0.001367793501472948,0.0007658866694192122,0.0006248307563375198,0.002071047654508469
2010-04-15,0.0,0.0,0.0,0.0,-0.002135484076086465,,,,,,,,,,,,,,,0.0035326101768812773,0.0006869809193854491,0.005525842377556139,0.005690734024226095
2010-04-16,0.0,0.0,0.0,0.0,-0.001780716184295123,,,,,,,,,,,,,,,-0.00507316720731137,-0.0012799071272920647,-0.0065600228592938205,0.0012761076441031678
2010-04-19,0.0,0.0,0.0,0.0,0.0019670337991173456,,,,,,,,,,,,,,,-0.0031314351468398225,-0.0010641618759548548,-0.004825528999100333,-0.002935242174898638
2010-04-20,0.0,0.0,0.0,0.0,-0.002477862406201096,,,,,,,,,,,,,,,0.010968937038382693,0.001898718810317049,0.012392432184651674,0.0029220326493145294
2010-04-21,0.0,0.0,0.0,0.0,-0.002384485122158335,,,,,,,,,,,,,,,0.001497891680461637,0.0014760689742602594,0.002271505552555075,-0.0006993371381066129
2010-04-22,0.0,0.0,0.0,0.0,0.0022940251194395753,,,,,,,,,,,,,,,-0.0039003316284333075,-0.0007934189290533693,-0.006766410687272268,-0.003077717701078306
2010-04-23,0.0,0.0,0.0,0.0,0.00013882542253502392,,,,,,,,,,,,,,,0.005347539592504123,0.001551668458134782,0.006904915985558974,-0.0026660658708110136
2010-04-26,0.0,0.0,0.0,0.0,-0.0005062854423069387,,,,,,,,,,,,,,,0.00028265419567655495,5.196568731295867e-05,0.0006959314765381407,0.0005677540643434032
2010-04-27,0.0,0.0,0.0,0.0,-0.0027443023579147175,,,,,,,,,,,,,,,-0.008734662541155685,-0.005217665415305413,-0.008732036715455116,-0.0057440522885805565
2010-04-28,0.0,0.0,0.0,0.0,0.002004869182806682,,,,,,,,,,,,,,,-0.0014801114096485222,0.004847743846289278,0.00399806782662161,-0.0031791678490852722
2010-04-29,0.0,0.0,0.0,0.0,-0.0022877468044628403,,,,,,,,,,,,,,,0.007597903979372955,0.0015051052499972955,0.005524899768362857,0.002035795697211005
2010-04-30,0.0,0.0,0.0,0.0,-0.004097993770243972,,,,,,,,,,,,,,,0.0057399869468390576,0.0003130347442902113,0.004293549826953201,0.004131924128357258
2010-05-03,0.0,0.0,0.0,0.0,0.0007287811682516992,,,,,,,,,,,,,,,-0.0011630588055260042,0.0019333600765741143,0.0006007417557832552,0.0011535490386411881
2010-05-04,0.0,0.0,0.0,0.0,-0.0021254677076854443,,,,,,,,,,,,,,,-0.007534428071664338,-0.0030092980029213373,-0.010442893534108502,-0.004321688702812138
2010-05-05,0.0,0.0,0.0,0.0,0.0012479277965630475,,,,,,,,,,,,,,,-0.012076433464369584,-0.006690030276330781,-0.014685367901396934,-0.00707564096654009
2010-05-06,0.0,0.0,0.0,0.0,0.0013844465223443042,,,,,,,,,,,,,,,-0.02021840839417787,-0.02327363576893182,-0.021175835145770858,-0.04305085308257543
2010-05-07,0.0,0.0,0.0,0.0,0.0010675219292919536,,,,,,,,,,,,,,,-0.0,0.0,0.0,0.0
2010-05-10,0.0,0.0,0.0,0.0,-0.0016759094013958178,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2010-05-11,0.0,0.0,0.0,0.0,-0.000118581115563708,,,,,,,,,,,,,,,-0.0,0.0,-0.0,0.0
2010-05-12,0.0,0.0,0.0,0.0,-0.0001592482086320286,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2010-05-13,0.0,0.0,0.0,0.0,-0.0011727155773242287,,,,,,,,,,,,,,,-0.0,0.0,-0.0,0.0
2010-05-14,0.0,0.0,0.0,0.0,-0.0030596454874453624,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,-0.0
2010-05-17,0.0,0.0,0.0,0.0,0.0009760376867124858,,,,,,,,,,,,,,,-0.0,0.0,0.0,-0.0
2010-05-18,0.0,0.0,0.0,0.0,-0.003908182757757076,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0
2010-05-19,0.0,0.0,0.0,0.0,0.0014350062582949006,,,,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0
2010-05-20,0.0,0.0,0.0,0.0,0.0012132295914378142,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,-0.0
2010-05-21,0.0,0.0,0.0,0.0,-0.004337797650864188,,,,,,,,,,,,,,,0.0,-0.0,0.0,0.0
2010-05-24,0.0,0.0,0.0,0.0,0.00040606072078488065,,,,,,,,,,,,,,,0.0,0.0,-0.0,0.0
2010-05-25,0.0,0.0,0.0,0.0,-0.0005379185738308875,,,,,,,,,,,,,,,0.0,-0.0,-0.0,-0.0
2010-05-26,0.0,0.0,0.0,0.0,0.0027000834477520184,,,,,,,,,,,,,,,-0.0,0.0,-0.0,0.0
2010-05-27,0.0,0.0,0.0,0.0,0.003547671665169686,,,,,,,,,,,,,,,0.0,-0.0,0.0,0.0
2010-05-28,0.0,0.0,0.0,0.0,-0.002583999159496927,,,,,,,,,,,,,,,0.0,-0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,0.0,-0.0006155274407429583,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0
2010-06-02,0.0,0.0,0.0,0.0,0.0014907891822946242,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.0
2010-06-03,0.0,0.0,0.0,0.0,0.0008274194784882896,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0
2010-06-04,0.0,0.0,0.0,0.0,-0.005842589398869375,,,,,,,,,,,,,,,0.0,-0.0,0.0,-0.0
2010-06-07,0.0,0.0,0.0,0.0,-0.001312480526688514,,,,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0
2010-06-08,0.0,0.0,0.0,0.0,0.0011690203914187195,,,,,,,,,,,,,,,-0.0,0.0,-0.0,-0.0
2010-06-09,0.0,0.0,0.0,0.0,-0.0008051256552362993,-0.002204018373701842,-0.002317764575356641,-0.00728459626400595,-0.0042242932660109984,-0.004059364702974843,-0.0007078426717465824,0.00014328719140931014,0.0008179738611721663,0.0008004985347465914,0.0005872718727164012,-0.0012499893089353573,0.0,,,0.0,0.0,0.0,0.0
2010-06-10,0.0,0.0,0.0,0.0,0.004388954101480973,-0.007867863355144474,-0.00817529261999007,-0.007582472577114378,-0.011120722099759816,-0.011749720282166375,-0.010956983612975164,-0.01209705138105893,0.005794600798497862,-0.005111834393052942,-0.006598037988683028,0.0009695140329258705,0.0,,,0.0,0.0,0.0,0.0
2010-06-11,0.0,0.0,0.0,0.0,-0.003938611465322763,0.002548627018177332,-0.0006706883420355263,0.004870009159303488,0.003367620880702511,0.0039032900585178804,0.007712288566191218,0.008183116029693543,0.0015970630739389393,-0.000759440025060486,-0.0002240807873664578,-9.645821786607348e-05,0.0,,,0.0,0.0,0.0,0.0
2010-06-14,0.0,0.0,0.0,0.0,0.00023455308254888573,-0.0010178567543491514,-0.0013468037384677845,-0.000920256903136457,-0.009474428918011252,-0.00885472529086972,-0.0031133368706831505,-0.0011013352504978136,0.0016556114330642812,-3.780480959602865e-05,-0.000990004936857942,9.650842033489488e-05,0.0,,,0.0,-0.0,0.0,0.0
2010-06-15,0.0,0.0,0.0,0.0,0.0001458671560335583,0.0035116277498934453,-0.008235817047762278,-0.008242210017253816,-0.008688692038686222,-0.00686665694263404,-0.002507104359238732,-0.003995166213739291,0.002984195208500381,-0.0043643351702938715,-0.0048649918050097515,0.00318317381453008,0.0,,,0.0,0.0,0.0,0.0
2010-06-16,0.0,0.0,0.0,0.0,-0.0023364628102010444,-0.0033653003181426254,-0.0010994709182789606,-6.287828280074352e-05,0.0015628653517233955,0.001041812655983019,0.003458080994159629,0.0035867994376214754,-0.00245819548495681,-2.8921486689295052e-05,-3.06959540436615e-05,-0.0010405745184520754,0.0,,,0.0,-0.0,0.0,0.0
2010-06-17,0.0,0.0,0.0,0.0,-0.0042121338774896225,0.007842713991791709,-0.0001588398826660941,-0.0,-0.0031058770203728435,-0.0026534021078282307,0.004929058789002384,0.006042000261314658,0.0005745056894881144,-0.0,0.0,0.0023700593188947655,0.0028148179606174903,,,0.0,0.0,0.0,0.0
2010-06-18,0.0,0.0,0.0,0.0,8.304120922330015e-05,0.004719166751084068,0.0004409603446745427,-0.001245118500670868,-0.00021054680138089596,-3.933390200750342e-07,-0.0009900234271932266,-0.002594002286849617,-0.0008354176386667451,0.0,-0.0,0.003952906642468298,0.0016599468421430483,,,0.003087061147464888,0.0009683843278939274,0.0033617517079908496,0.004059040940044894
2010-06-21,0.0,0.0,0.0,0.0,-0.0007056003160252079,-0.011909995249057215,0.0009941614230020495,0.00035756618139972415,0.001890702660119175,0.001514944227169004,-0.0017325858948380106,-0.0009602938821025796,-0.00209732281581009,0.0,-0.0,-0.007658948225430715,0.002697245262429818,,,0.003145472772776325,0.0029156854634154656,0.0026876333376757017,0.0024642565706923425
2010-06-22,0.0,0.0,0.0,0.0,-0.002300349907792233,0.005262764013576872,0.0005547989404359066,0.001477696745064398,0.0008382548794176734,0.001806638524203845,0.0035186555700504915,0.007626865329709459,-0.00787608932387208,-0.002791993877183008,-0.0,0.0016722121021417583,-0.005494700988955908,,,-0.0035536478346684837,0.0018530817116082488,-0.001713613117596542,-0.0005611508740966116
2010-06-23,0.0,0.0,0.0,0.0,-0.00201928652475259,-0.00253697207594495,-4.951399160702625e-05,-3.164087458859479e-05,-0.004434476052435262,-0.003530874842589091,0.004139164592961723,0.004910677043246016,0.0006989860762838693,0.0003720235872253457,0.0,-0.004495715721735063,-0.00034439919568985175,,,0.001521234113209164,0.0023159249166737703,-0.003211025905434553,0.0020932383412437267
2010-06-24,0.0,0.0,0.0,0.0,0.0026491599211784103,0.00178144487897821,-0.0006111081836092679,-0.0007227414866038321,-0.0001081835403900797,-0.0002925551601198555,-0.00367767459345538,-0.0011290106036904862,-0.0055784495503726755,-0.00253481045486566,-0.0,0.0015178236555033638,-0.0026230938174981798,,,-0.007374987962586791,-0.0035655722589454466,-0.007193244965897167,-0.0033317001551753556
2010-06-25,0.0,0.0,0.0,0.0,-0.0024855602958848933,0.007479493792279441,-0.0044114335690931625,-0.005661244721560839,-0.0030582482655906605,-0.0029356399111080435,0.002507616993870694,0.0021178308224690024,0.003270383951270893,-2.8728378206531143e-05,0.0,0.0077129397804102185,0.001740770618279853,,,0.005516698247587809,0.0008768314655591671,0.009994550797093443,0.0001744407204998534
2010-06-28,0.0,0.0,0.0,0.0,-0.003836678571247652,-0.00830254288963014,0.0026539508945300837,0.001964378218105649,0.002862937734392475,0.0029215698223180667,0.005797703797357295,0.009345166587040713,-0.003103085565892396,-0.0,-0.0,-0.005373695753302821,0.0008436490165471068,,,0.006690327796350689,0.001935993469030161,0.004644629493885794,0.005031807440732528
2010-06-29,0.0,0.0,0.0,0.0,-0.0009808633796775052,0.0009118254925260043,0.013151559459083681,0.00453182860148874,0.0026242703213598378,0.002347228048377431,0.0066928606223795204,0.00565971797596794,-0.004233008296723958,-0.0,-0.0,-0.004685132342022976,-0.003769826662334194,,,-0.007326643855929694,-0.0026310966178251572,-0.00813063492900469,0.0008026178190908377
2010-06-30,0.0,0.0,0.0,0.0,-0.0006886183800632659,0.0020830824396441084,-0.0017779534766608957,0.0009448534642994281,-0.00044018367554500776,-0.0003975925187248236,0.0041313393333234924,0.0019250843130946764,-2.570525323090419e-05,0.0009066100803108296,0.001000542488472054,0.0015229810558750128,-0.0005756612508070714,,,-0.0005993387949696105,0.003246062167292276,-0.0027642902745896956,0.002078394792964915
2010-07-01,0.0,0.0,0.0,0.0,-0.0004646159039568047,-0.021253335435455285,0.0036505042358788266,0.0049210015028716605,-0.00940184636669971,-0.008397912511423225,0.0009700737799644213,-0.0005808020265237293,-0.0,-2.809252595803274e-05,-0.0022100899329719112,-0.014151672199854411,0.0017970247753350882,,,0.004502953432140112,0.0013323160050323901,0.006870200369534108,-0.0021323601376535325
2010-07-02,0.000349328336031063,0.0,-0.0031339335973193535,0.0,1.6480087397465138e-05,0.0033715090909785966,0.0008744593166253228,0.0025140228983549975,-0.0006266991414902944,-0.0005512906001306174,-0.005005548894796974,-0.0024423363085716732,-0.0,-0.0006339179234397075,0.00032041874246848697,0.00015912942079228192,8.858587646052457e-05,,,-0.0008931089756312608,-0.0019722549723749845,0.003958970084773814,0.0005344291225948894
2010-07-06,-0.0037400228405431767,0.0,-0.0009590155286291425,0.0,-0.0009695060266797554,-0.009124744834411622,-0.0013876780024788236,-9.506597048769882e-05,-0.0016697921071636432,-0.0012830643160959218,0.00515413374109102,0.0032996569694533954,-0.0,-0.0026209805539865886,-0.002990954938314717,-3.357156811282501e-05,0.002966062445522456,,,0.009416427266810724,0.0029550141600167877,0.00748776047416266,0.00226660013774377
2010-07-07,-9.825736283928426e-05,0.0,-0.006981010650537045,0.0,0.00048273268706910765,0.0027982496392136643,-9.806292072094374e-05,-0.004862062124884171,-0.001671306660923658,-0.0010954871489210886,-0.007278385757287069,-0.0043011114591874336,0.0,-2.8267364203597462e-05,-2.9963679200927614e-05,0.002374175335944099,0.004450439055956208,,,0.010119257658983898,0.0022349329539993815,0.005530434147930429,0.003027728571374173
2010-07-08,-5.40380405553545e-05,0.0,-0.003971199585058557,0.0,-0.00025199480036492523,-0.0012013552661069191,0.0,-3.0292107998134457e-05,-0.0006286397391213715,-0.0007279283457339491,-0.0039394127181040075,-0.0032991550207307958,0.0015367303664862698,0.0,0.0,-0.000379791501918434,0.0033362441439847373,,,0.003139658204434213,-0.0012629644211141352,0.0033128937865558187,0.003999261825245189
2010-07-09,0.003183467821074609,0.0,-0.0005360753265164784,0.0,0.0009697583697366744,0.0026655464126839785,0.0,0.0,0.0012735959844834479,0.0009188069834262879,-0.003515100863336103,-0.003574349754317187,0.0015967046072539557,0.0,0.0,0.0011476200406929022,-0.0016968075027481797,,,-0.004000744089310108,0.0001211630097394049,-0.004521618258753246,0.0014244431916177946
2010-07-12,0.0007335116091047596,0.0,0.0018854750928604244,0.0,0.0005204803279924988,-0.0023347836541882006,-0.0,-0.0,0.0014890250128095984,0.0016649591148422925,-0.0002485151513628156,0.0022947877018455218,0.0003941667207970059,-0.0,-0.0,-0.001047441655934185,-0.000594173339279383,,,0.0002568428638629356,0.000348161038472883,-0.0014297989525030009,-0.0024453887785149233
2010-07-13,-0.00017696115673841066,0.0,-0.007781722914681073,0.0,0.00012274392848666898,0.0023477486594383912,-0.0038008765678702017,-0.004213712028295027,-0.004378501162081838,-0.004025087646786102,-0.005233937151446786,-0.006647073967238713,-2.5110973647106924e-05,0.0,0.0,-3.376366682513608e-05,0.005666574886828843,,,0.004649366294010074,0.003063378880772986,0.005455623483457194,0.006744112342618028
2010-07-14,-0.0007322264156604003,0.0,0.0034192239194521003,0.0,-0.00039616985983319643,-0.00013695082191273925,-4.661732080299992e-05,-2.94466774146637e-05,-0.001057188447960269,-0.0007278815678752028,0.006152288170286735,0.006672640776450591,-0.0,-0.0,0.0,0.0012919579529315842,-0.0006718850404463485,,,0.0022144040914530367,0.0019283348863737902,-0.0007660840994507651,0.0030602963024102337
2010-07-15,-0.0027980170450301344,0.0,0.001277630186108538,0.0,-0.0012919279623876236,-0.00016011461953417732,0.0,-0.0,-0.0057719798272320684,-0.004978063838024602,0.0060617542811829865,0.006879870175789425,-0.0,-0.0,0.0,-0.00022162624168407122,0.001092778840183516,,,0.004743664796942737,-0.0008673156168332867,0.005926137126401703,0.0003656455821936487
2010-07-16,0.0019955946937606933,0.0,0.005376018748497866,0.0,0.00033785879856554585,-0.003632557497363481,0.0029164935988052944,0.001792430344782608,0.0008348952389186151,0.0010563148176647346,0.0029753931464816742,0.007692808502312567,-0.0,-0.0,-0.0,-0.00442732161360959,-0.00446571256848055,,,-0.002666073923500533,-0.0011212752647364829,-0.006395623100814195,0.005512604709596558
2010-07-19,-0.0006878377621031796,0.0,-0.0031555874569107623,0.0,8.923658814019445e-05,-0.002207554031625905,0.00021531807316174702,-0.0013170392811630632,0.00041699077300574275,0.0005297781169425281,-0.0037338309314130804,-0.0034740698382354747,0.0,-0.0018699159643390854,0.0,-3.429315014321123e-05,0.0024561490278495585,,,0.0017765120321071087,0.0010976445796431734,0.002640974610018457,0.0006949541763815232
2010-07-20,-0.0031379375439481347,0.0,-0.0030982162527449343,0.0,-0.0012131779168498623,0.002171421050299554,-0.0019420943961753992,-0.0015635613388955646,0.0008334157041005066,0.0007069277921504239,0.0009090836160563322,0.0013930840677205904,0.0,-0.0032577972907017316,0.0,0.0,0.005942422405769812,,,0.008681132092405619,0.0005878391875421097,0.006692787162120647,0.0021663065035655927
2010-07-21,-0.00393480929856166,0.0,0.002588829215200829,0.0,-0.001739773592238516,-0.0018725241078535297,0.0006431228833564093,0.0026531353803538704,0.003302159463107364,0.0024690988885716194,0.010145514095362811,0.008423236190997697,-0.0,-2.773160780317639e-05,-0.0,-0.0,-0.00033718770145652706,,,0.003476268217318429,0.0017407826184460567,0.005411749723182239,0.0060440779804172735
2010-07-22,0.0012362302244700806,0.0,-0.005590760602846948,0.0,0.000699521629009153,0.002374255287020784,-0.004639254418051991,-0.005185268555550599,-0.00406010221522991,-0.0031777548977692063,-0.006848227328010468,-0.007194857100027009,0.0,-0.004156849635271961,-0.004798166851291601,0.0,0.006523446623421792,,,0.005383692970932429,0.0013194514878480013,-0.0002971294622816402,0.003138646026609598
2010-07-23,0.0014494432562069588,0.0,-0.004449379915705029,0.0,0.0011346571930151111,-0.0018034499710073897,-4.6530758657167046e-05,-2.9067448623051412e-05,-0.0008188427084518114,-0.0010521646915035235,-0.006226484614755308,-0.004223730677952363,0.0015532610405692043,0.0008804381100960107,-2.8349117020549242e-05,6.236333518583651e-05,0.003323491236563952,,,0.002423268460481786,0.002800455212855907,0.0018050649197071792,0.0007609772625914789
2010-07-26,0.0008465072410147256,0.0,-0.0005945795991049162,0.0,0.0004703673174898344,-0.0013428937056828554,-0.0,-0.0,-0.002650615284868329,-0.0022639877376923706,-0.0009988841539485317,-0.00041134977819583024,0.0030695135946614683,0.0009279193680652869,0.0,-3.420301751268757e-05,0.00033066189561148824,,,0.0002470265510686931,0.0010614169128301295,0.0017138199224399412,0.0002516985151932925
2010-07-27,0.004234493061725864,0.0,-0.0026010576619198826,0.0,0.0014527664459387673,-0.004748155491226578,-0.0,-0.0,0.000841260492322128,0.0007083939760166368,-0.005661414124965354,-0.004592325939428446,-2.4537171753648215e-05,-0.0002355580038215954,0.0,-0.004573049128427118,-0.0010136607222196122,,,-0.003582542202173556,-0.0017348085435426649,-0.0022566801337798076,0.004081648177852275
2010-07-28,0.0012003481113989735,0.0,0.0037280927414902664,0.0,0.0002900090957614057,-5.457654067664686e-05,-0.0019960954058524548,0.0012913513267103854,-0.00010071242431627386,-3.3047421932219656e-09,0.000900900794700311,0.0057718394635528445,-0.0005102856117805166,-0.0015755494167346996,-0.0,-3.362943397529865e-05,-0.0016015546862107857,,,0.0006363413874096715,0.0015198202224556458,-0.0009301088968018602,0.00017196115863562936
2010-07-29,0.00027621943984326323,0.0,-0.00039245235099091955,0.0,-0.0003242225936379054,0.0,-9.376101425684341e-05,-0.003027560988299465,-0.0,-0.0024882190962358178,-8.973439313160293e-05,0.0028044488562156355,-0.002146492478781645,0.0004755264833167794,0.0,0.0,0.0022895983391066706,,,0.004399438794589965,-0.0006293646511025721,0.0014213910068300486,0.002014012285925438
2010-07-30,-0.0058504733074669435,0.0,0.002731531610287426,0.0,-0.0024682186290556785,0.0028039848199237372,0.0,-2.9720253400668697e-05,0.0,-8.982161205721707e-08,0.004572982474615058,0.00784390100099234,0.000738806689714589,0.00065181362798376,-0.00047775718071629337,0.0,-0.0019446112710969422,,,0.0011792847874761898,0.0018708349106738142,0.005312565984273022,0.0017837612476462937
2010-08-02,0.00215948753784334,0.0,-0.0043326724560441765,0.0,0.0006047124511030809,0.00011790867552943986,0.004334226123688355,0.004667109140771178,-0.0,-0.003708341495658635,-0.004059736877103818,-0.004141388986472713,0.00862992842685882,0.0071390910695184485,0.004831141683340965,0.0,0.0039056995778520625,,,0.003199480079609614,-0.0006567302461589464,0.001584260136733063,0.0032370715015937732
2010-08-03,-0.0009860726486264856,0.0,-0.0010362467365105182,0.0,-0.001181590732393573,0.0010635552611647386,0.0008033932511664536,0.0017618543153292876,-0.0,-9.213742956895033e-05,0.0016981418039249954,0.006334439005767435,-0.0025126306119933285,-0.001353778223090014,-0.0004694871275387782,0.0005506386471999619,-1.9802467555989133e-06,,,0.0032879419861506234,0.0003167246289546262,0.004643846098535254,0.008306154081759158
2010-08-04,0.0025310205797457576,0.0,-0.0010045669555434412,0.0,0.001013120965773346,0.0017152636999554962,-4.6939412597114554e-05,-4.2067890662034294e-05,0.0,-0.0,-0.002244344286881884,-0.005571116532753394,0.0018439363463364938,0.00040967313117494275,0.00027646973185095695,-0.0018214863310183251,-0.00044274176176628874,,,-0.0035300180385735773,-0.0012430404906628128,-0.005084736219133584,0.0007912707025443646
2010-08-05,-0.0010711365846600217,0.0,0.0005119850560620199,0.0,-0.0009501636638734033,0.0012223594745127938,-0.002368883193456899,-0.0008064550278930689,-0.0,0.0,0.0014587729093373744,0.006636467108365325,-0.0033403716366675576,-0.0013393906524554297,-0.0002325741373194125,0.0005997784792351683,-0.00039892860243945097,,,0.002968813151352901,-0.00030562880402415027,0.000706239207697463,0.0033484203870435747
2010-08-06,-0.0018552552727998557,0.0,0.0008834022926086106,0.0,-0.0014882440326077079,-0.00011519677178509227,-0.004345193064617263,-0.004389431236368712,0.0025784094493409293,0.0,0.003438275623640503,0.008988826055644647,-0.0012351782667965508,-0.0004243474889819901,0.0009218955261034734,0.0022833699863571634,-0.00019187031928728166,,,0.004497702633071155,0.0028173041859617257,0.003540584566253213,0.007619028505950868
2010-08-09,0.0011914425675632824,0.0,-0.000958436217131296,0.0,-6.512888481363384e-05,-0.0022611425302812285,0.0016974288494595918,0.0014150170149021897,-0.0026783167711578646,-0.0,-0.0024885739079674135,-0.0002996518554080967,0.0032471825879834913,0.0017140970697693222,0.00036957937076145434,-0.0022722429310823703,-0.001621758576547858,,,-0.001959390715409855,0.003353846511099724,-0.0016175899488137149,0.003856219910071146
2010-08-10,-0.0004771347096813608,0.0,0.00022005438738407725,0.0,-0.0005224541269272238,0.000793472267465833,-0.005262426752582943,-0.0028564095411295143,-0.0011150862288691115,-0.0,0.00138008038594883,0.007106560214924059,-0.0027751582003905624,-0.004526359689677171,-0.0026993082659026555,0.00021692264085506954,-0.00030272773404910186,,,0.0032792501226127165,-0.003556495145524692,0.000248600947337919,0.0027169561842848083
2010-08-11,0.0015853461136396947,0.0,0.0057350801015497435,0.0,8.977227585196704e-05,-0.0010021980533750886,-0.010840213563459433,-3.161841204907455e-05,-0.00010464075772468951,-0.0,0.008744541104720397,0.007918939329071858,-0.007049308916753316,-0.010319498807842428,-0.014708519398571932,-0.004852011922649688,-0.011530607665854129,,,-0.008951809411668203,-0.0026288167464597824,-0.004865476839093664,0.0009215322680038297
