Date,XSMOM,RPAR,TREND_EQ,TREND_BD,TREND_GD,TSMOM
2008-09-19,0.018173610738266337,0.0026059707221804417,0.0,-0.05044900078637452,0.0,-0.05772295195116926
2008-09-22,-0.03132099242165202,0.003374924957377807,0.0,-0.00029432483815916934,0.0,-0.0004998003428626362
2008-09-23,-0.0034651256823846955,-0.02686310652020956,0.0,-0.004752707705841306,0.0,-0.003638222971581523
2008-09-24,0.003819738752784243,-0.0016940938396155798,0.0,0.005303026484866782,0.0,0.0037878302014538925
2008-09-25,0.013674660607047523,0.006464481291480546,0.0,-0.0026180104269084375,0.0,-0.001310979413398839
2008-09-26,-0.002244106124456184,0.010942672385541603,0.0,0.008983447900676641,0.0,-0.00014980815411097021
2008-09-29,-0.06812390451118833,0.0014375555946321826,0.0,0.03625835551684104,0.0,0.01809201990053789
2008-09-30,0.030234983980786834,-0.03319146311220216,0.0,-0.02832865237571041,0.0,-0.04308514056085726
2008-10-01,-0.006721592870694707,0.02263378726000806,0.0,0.012905859183799209,0.0,0.01280461389217784
2008-10-02,-0.02774185425163891,-0.03526060618445755,0.0,0.007867562643996451,0.0,0.007580881763390509
2008-10-03,-0.009813915269989482,0.004099911446467678,0.0,0.008579062308074037,0.0,0.009743698644965266
2008-10-06,-0.029148261836588148,0.0014916240021417295,0.0,0.017649557857208915,0.0,0.02041091502229715
2008-10-07,-0.036748342615201456,-0.01128937772974406,0.0,-0.002960717718383457,0.0,-0.00348982888203776
2008-10-08,-0.005301815180267061,-0.019253459186930832,0.0,-0.01419547389338544,0.0,-0.021764395014066674
2008-10-09,-0.01777795246203124,-0.04711305430761895,0.0,-0.008252795583454268,0.0,-0.007906139244429618
2008-10-10,-0.0037458527286647744,-0.05881858859183976,0.0,-0.006970177245300837,0.0,-0.0063961113863428174
2008-10-13,0.06986969467652732,0.05050458216482352,0.0,-0.013238693324824856,0.0,-0.00624746247353756
2008-10-14,-0.022589975292382613,-0.011083084733187167,0.0,-0.00655988227341926,0.0,-0.0030458153331458368
2008-10-15,0.003453465996737723,-0.01796817366237584,0.0,0.009504109098312234,0.0,0.004451997178994216
2008-10-16,-0.0020066335763201043,-0.010330390276785605,0.0,-0.005156929640823857,0.0,-0.0024242956775825733
2008-10-17,-0.002666867581307345,-0.01793646441890773,0.0,-0.006821855368306472,0.0,-0.003235552994230034
2008-10-20,0.0030690986740679153,0.03152686701058718,0.0,0.007839921810043438,0.0,0.003754279709759415
2008-10-21,0.0020378389217610977,-0.015041940057430413,0.0,0.005183216654901234,0.0,0.004684069703283788
2008-10-22,0.00786124870503731,-0.016011670938067855,0.0,0.020053655480595067,0.0,0.02346123769867384
2008-10-23,0.0028620564972531436,0.0047216941202488285,0.0,0.007113340352041894,0.0,0.007541927633553385
2008-10-24,-0.004135775077991788,-0.015794889230618638,0.0,-0.010084276958708263,0.0,-0.012167809161023028
2008-10-27,0.00026607445569506826,-0.009108858347005805,0.0,0.000641705208496517,0.0,0.00021661718044064385
2008-10-28,-0.0056726975618079266,0.025635383605615694,0.0,-0.013611937918162644,0.0,-0.017876420770142794
2008-10-29,-0.0019700948387235224,-0.005310322105623809,0.0,-0.004653589814682762,0.0,-0.0019012991395239215
2008-10-30,-0.003543048592168103,-0.005035774072610806,0.0,-0.008275373367911487,0.0,-0.010588559792330608
2008-10-31,-0.005089366685461291,-0.015762392037648253,0.0,-0.011752385328395428,0.0,-0.0064387078261637365
2008-11-03,0.001043126427811461,0.001834980793484009,0.0,0.0024086246671077014,0.0,0.0010492503738244727
2008-11-04,0.007324356639111647,0.04341221743362749,0.0,0.01678055243636175,0.0,0.01213625901234218
2008-11-05,0.004622602801587752,-0.011462236922520507,0.0,0.010426137580311023,0.0,0.006796358179290613
2008-11-06,-0.0028377324247414347,-0.020041847251969898,0.0,-0.006299055384101472,0.0,-0.004081176154879158
2008-11-07,-0.0025673355904207063,0.003184974993819807,0.0,-0.005658114637846797,0.0,-0.00397358847007062
2008-11-10,0.001892170814081515,0.005108971657999416,0.0,0.004150457930819247,0.0,0.002531578951813129
2008-11-11,0.0011412344551929203,-0.010226580654361129,0.0,0.00250395043002117,0.0,0.003473862505911639
2008-11-12,0.002495746722063315,-0.012502537684833236,0.0,0.005476212531955196,0.0,0.008976688981095486
2008-11-13,-0.00937976873624844,0.0036381123483612953,0.0,-0.020558951781674818,0.0,-0.024428268503612252
2008-11-14,0.007752959438000482,0.008786151758229386,0.0,0.016307863158848773,0.0,0.013890044919713832
2008-11-17,0.00171023806545537,-0.0021686005223018334,0.0,0.003436626267418532,0.0,0.005736003339765808
2008-11-18,0.0050376447933920595,0.01261167471478477,0.0,0.00997243222657682,0.0,0.014245941575510322
2008-11-19,0.010083732807961102,0.004240470679127706,0.0,0.019808654296078098,0.0,0.025538622880242254
2008-11-20,0.020307530964496,0.026026844200845733,0.0,0.03877518718640182,0.0,0.049265316835924805
2008-11-21,-0.00566529818911812,0.024894632767470795,0.0,-0.00950413607256629,0.0,-0.014323160348909904
2008-11-24,-0.005987376833698343,0.011943320543306555,0.0,-0.009495578512369117,0.0,-0.013506348492893706
2008-11-25,0.011202292305347736,0.019930846941931476,0.0,0.0174729318804762,0.0,0.024440118963647808
2008-11-26,0.0004972923380150868,0.00680941991038571,0.0,0.0007475137730183516,0.0,0.003560724952276236
2008-11-28,0.004673491519897976,0.009685274708472994,0.0,0.007041333559966285,0.0,0.007188590783617389
2008-12-01,0.014525268193491758,-0.01081809676309962,0.0,0.021846313473668433,0.0,0.02575501287339486
2008-12-02,0.0014478424139003662,0.014835985052431184,0.0,0.002079471742284187,0.0,0.004241815620771416
2008-12-03,0.0010483952312316846,0.00848267923239945,0.0,0.001496061896290785,0.0,0.001998301450692363
2008-12-04,0.007365530030252728,0.003968923801251698,0.0,0.01054188251468793,0.0,0.012049262088347302
2008-12-05,-0.0061041968085521455,-0.006455498688821216,0.0,-0.008680310284008404,0.0,-0.01233073356261531
2008-12-08,-0.0008220206991525335,0.010871185394399633,0.0,-0.0011594689165454084,0.0,-0.0026707534986929985
2008-12-09,0.007407098135514369,0.00953245493046529,0.0,0.010475267261229578,0.0,0.01280633681079198
2008-12-10,-0.0009087502087376614,0.012360922727450782,0.0,-0.0013365475372702916,0.0,-0.001593883071773638
2008-12-11,0.0007285100874170038,0.0006323220214709644,0.0,0.0011487625697063344,0.0,0.003843419403313933
2008-12-12,-6.9984505267295515e-06,0.0012369909283231324,0.0,-9.640044791904892e-06,0.0,0.001325900068587944
2008-12-15,0.0044065179128710864,0.011442781120124864,0.0,0.006862543785296943,0.0,0.006839795912849369
2008-12-16,0.00974536679395845,0.031067463504824075,0.0,0.015862022311643166,0.0,0.021625733742729292
2008-12-17,0.010738367465947302,0.0166002213824167,0.0,0.018662961234852764,0.0,0.01924560067571534
2008-12-18,0.008392875537566147,0.002980048914827546,0.0,0.014034392160702246,0.0,0.013829478598401293
2008-12-19,0.0004159625974115971,-0.005516179034037475,0.0,0.0006850733745540884,0.0,-0.0012296169012756637
2008-12-22,-0.003058766298257904,-0.00386449648227563,0.0,-0.0050375538776180765,0.0,-0.005517214224858291
2008-12-23,-0.0005325255880980198,-0.005626252140326133,0.0,-0.0008701284694599062,0.0,-0.000988478193139576
2008-12-24,-0.0008609345185231757,0.0037959181945374084,0.0,-0.00143808970868908,0.0,-0.0017249611428898522
2008-12-26,0.0014284115842796053,0.010155401068230797,0.0,0.0023425534612226766,0.0,0.0046985074479112335
2008-12-29,-0.0005447037895558314,0.0008300561272608773,0.0,-0.0009232086206512052,0.0,0.0004988549899522634
2008-12-30,0.004243013108831429,0.00873921527532173,0.0,0.007178918582740595,0.0,0.006508418854096302
2008-12-31,-0.009642359861096838,-0.007590367623753814,0.0,-0.0158130435565809,0.0,-0.018905599312584644
2009-01-02,-0.01163327252121844,-0.009361477683444114,0.0,-0.018728660962570965,0.0,-0.023096592380918334
2009-01-05,-0.012342518886388138,-0.020183906525901917,0.0,-0.018585379246363058,0.0,-0.015618834907150903
2009-01-06,-0.005111578862910542,-0.0018942668197327913,0.0,-0.0069751055908417615,0.0,-0.005787305582294538
2009-01-07,0.001956921560179847,-0.012313620723213814,0.0,0.002676914120125349,0.0,0.0010840828145242175
2009-01-08,-0.0004206605419661574,0.007085381928418305,0.0,-0.0005625187060527709,0.0,0.000945528845678399
2009-01-09,0.0007648309665870842,-0.005596916397926895,0.0,0.001041227953850979,0.0,0.0033654389396497336
2009-01-12,0.007812331373059839,-0.012634324034064013,0.0,0.0073516655802742,0.0,0.009182419428544822
2009-01-13,0.0008367111492956718,0.001711564856658163,0.0,0.000739061079646807,0.0,0.0009597916037556064
2009-01-14,0.013575193178826444,-0.002207506742571164,0.0,0.011784190385686016,0.0,0.012213256880323618
2009-01-15,0.0013381666952919974,0.0036819155107149625,0.0,0.001161751776600972,0.0,0.00043879093197110656
2009-01-16,-0.012729702533529216,0.0037262954036339016,0.0,-0.011073956808596908,0.0,-0.013624956728960188
2009-01-20,-0.00015873343192183306,-0.004634603290373382,0.0,-0.00013716671878178223,0.0,-0.0006624822501824653
2009-01-21,-0.025747395762432172,-0.00934579119323095,0.0,-0.022416996328320553,0.0,-0.011218292950822838
2009-01-22,-0.01585257713038611,-0.012129658979606255,0.0,-0.013365884573818558,0.0,-0.0070519534641076765
2009-01-23,-0.006212995498164534,0.013770171685628817,0.0,-0.005234095921614989,0.0,-0.0019849861637743433
2009-01-26,-0.006849171857138864,-0.0010925245879482154,0.0,-0.0057875472400291,0.0,-0.0030058611545003265
2009-01-27,0.018332163066270356,0.012424271936112818,0.0,0.015589926707670829,0.0,0.008064724120679633
2009-01-28,-0.01961533183356491,-0.008361617914882517,0.0,-0.016557308272184625,0.0,-0.008466895266089772
2009-01-29,-0.017830221577437223,-0.011194198381679956,0.0,-0.014837837023054601,0.0,-0.009807654869712655
2009-01-30,-0.0024263691507992857,0.00046420750833465807,0.0,-0.0020089341644508804,0.0,-0.0009391251446306317
2009-02-02,0.01394251819085132,-0.0022144560558369107,0.0,0.011638552033999772,0.0,0.007025050822419476
2009-02-03,-0.017867080346414748,-0.0092791676253472,0.0,-0.014912863628941096,0.0,-0.008527818538072057
2009-02-04,-0.002636411037302435,-0.0005211282551929314,0.0,-0.0021829095501091447,0.0,-0.0023494290256056913
2009-02-05,0.0006309283035938872,0.009761103223257534,0.0,0.0005293735174310527,0.0,0.002007979816398737
2009-02-06,-0.0023176776160044638,0.004460829630530551,0.0,-0.0019403832380152138,0.0,-0.0030398940903825942
2009-02-09,0.0023735093017239156,-0.005358973002492178,0.0,0.0019903481265682215,0.0,-0.0014868163502858005
2009-02-10,0.01606218661650262,0.008221230006838245,0.0,0.013465622437184485,0.0,0.011445780820838051
2009-02-11,0.00958235149386987,0.019373843366023526,0.0,0.00794529231678935,0.0,0.007698921877447025
2009-02-12,-0.006905345866997206,-0.0011736911036798758,0.0,-0.005844871367863703,0.0062196541296267545,-0.001578564613711135
2009-02-13,-0.019811232687455292,-0.020214236471845243,0.0,-0.017084235403599556,-0.004025363383846869,-0.009732172059433358
2009-02-17,0.023274543604782285,0.017909738685872256,0.0,0.019721805871558546,0.024661424970899584,0.016171392854670313
2009-02-18,-0.006243703436162074,0.0012286163819894608,0.0,-0.0052086661708558935,0.011021052369583615,-0.0011426123259986561
2009-02-19,-0.012181673230120607,-0.017424667737232818,0.0,-0.01038591241030392,-0.00916429584558244,-0.008305719975259432
2009-02-20,0.007029757542242172,0.010470754985177997,0.0,0.006470316023797728,0.015176114696008991,0.005604246685263946
2009-02-23,0.007147638799200427,-0.007458854147664979,0.0,0.0068798594172396746,-0.0016904103366152826,0.0029021141307740334
2009-02-24,-0.000832935882602353,-0.0010172130086597343,0.0,-0.0008091808009169869,-0.0244473139725681,-0.005683090165463049
2009-02-25,-0.00908200083204592,-0.016591432011889125,0.0,-0.009094375199881136,-0.013938688325036804,-0.007776571094649362
2009-02-26,-0.008516347483915145,-0.012028032422423044,0.0,-0.008522626178919737,-0.0006783723668710732,-0.0030016662600978634
2009-02-27,-0.004641235916510586,-0.01392702277605163,0.0,-0.004650127657803615,-0.005422354426854715,-0.0033556322693819116
2009-03-02,0.013305593311665509,-0.014310033285990334,0.0,0.014076372393009025,-0.014422005156306575,0.0015215360307650554
2009-03-03,-0.0057034659171444945,-0.011417774358131795,0.0,-0.00600900325866324,-0.010043536766899777,-0.002998115067040278
2009-03-04,-0.003867885181091235,0.0013167764391972315,0.0,-0.004067202752747257,-0.009178423555161956,-0.0023964259860118284
2009-03-05,0.023337024170811283,0.015966033171156233,0.0,0.024940811134599488,0.029874092319722052,-0.00011784947200889955
2009-03-06,-0.005709891287611203,-0.0018667201265256464,0.0,-0.005963707780083256,0.0022075164041417245,-0.0046931001506827
2009-03-09,-0.004902025616345098,-0.01585681178605087,0.0,-0.00509640896800031,-0.016358603360552622,-0.005464421802431755
2009-03-10,-0.016012212754640983,-0.00040604556998006933,0.0,-0.016901912250524568,-0.022858716249556512,-0.01148920121275639
2009-03-11,0.009133887182257213,0.013709970999414357,0.0,0.009526731846794657,0.010627853637808566,0.0032525818804749773
2009-03-12,0.003967323747623742,0.0258406195946037,0.0,0.004108992071823008,0.017323735648156,0.005697317736009367
2009-03-13,-0.0042036047386851995,0.0012742881888580734,0.0,-0.00434502083555725,0.0025418907905064283,9.512805515702789e-05
2009-03-16,-0.013112065128584469,-0.011525725557285715,0.0,-0.01362947225005058,-0.004230855935534912,-0.00017775894133011328
2009-03-17,-0.004558218077844268,0.0031884201767093585,0.0,-0.004833692712391395,-0.008671394075962253,0.0
2009-03-18,0.030439973844716767,0.04691896957860137,0.0,0.035454202989286136,0.029553582472191923,0.0
2009-03-19,0.005109604215575915,0.0023524677821932633,0.0,0.00114494359343481,0.011083414577388314,-0.0034697910670223042
2009-03-20,-0.00559961183272507,-0.013937163268788307,0.0,-0.0049302055552791005,-0.007143692694367103,-0.00012963153042418028
2009-03-23,-0.010095350674704039,0.012160977555043568,0.0,-0.007670937861591593,-0.014741398146213027,-0.006210111198398991
2009-03-24,0.001253613789307069,-0.005897068479730128,0.0,0.008389117781991057,-0.009231761395760204,-0.0008575054195494201
2009-03-25,-0.00369078536854005,0.00024006596656023273,0.0,-0.011824553296841442,0.008135111932117911,-0.002935457172681253
2009-03-26,0.0060156626579719015,0.012822245597311693,0.0,0.010066229193665888,0.00038187236766344576,0.0012618561476278054
2009-03-27,-0.0005050673444770528,-0.007566808707028144,0.0,0.006362872587695169,-0.011176112561719867,0.0032332230353683527
2009-03-30,-0.0006286564693053156,-0.01233855757581066,0.0,0.0032537900082790987,-0.006690260906879357,0.0039691769825545
2009-03-31,0.004440441297032397,0.007895969683444864,0.0,0.006176464072259882,0.0021274075667983778,0.004455675424229363
2009-04-01,0.007266024659695182,0.014474319528169601,0.0,0.008148339784660745,0.006619523127289348,0.0059124924920088825
2009-04-02,-0.014973109162604886,-0.008802605120765946,0.0,-0.011425314481446569,-0.021754976236918838,-0.015028866690911325
2009-04-03,-0.0159280823057621,-0.01497437170959253,0.0,-0.019490167060973652,-0.012140000981975383,-0.016580851282037075
2009-04-06,-0.011758521494822604,-0.01731914560265196,0.0,-0.004018867769147378,-0.02384978694904858,-0.00028285663722674615
2009-04-07,0.007259601520416124,0.0018178090299158702,0.0,0.0023139761503242103,0.01494268198619072,0.0011160929599384425
2009-04-08,0.003890058550865364,0.007388289839104598,0.0,0.008122686941024321,-0.0018694952546344204,0.0024514440362969326
2009-04-09,-0.008042906149263035,0.0034851957901278763,0.0,-0.011548766848890724,-0.0002637982187452818,-0.009566020130574556
2009-04-13,0.01094103903106076,0.013518202483031599,0.0,0.008400429722049792,0.0,0.002772781000808058
2009-04-14,0.0013326220502904644,-0.004388658779453735,0.0,0.004788668872567246,0.0,0.003809290066617033
2009-04-15,-0.00024314678622559284,0.0032323382586803427,0.0,-0.0016202765428561014,0.0014951228337746554,-0.0005212578310667381
2009-04-16,-0.00801250553445677,-0.006006098222265441,0.0,-0.0020169162394526974,-0.018356947804021723,-0.002637139511615495
2009-04-17,-0.01074118829376031,-0.0098251247440425,0.0,-0.013997337064598412,-0.007521567829422706,-0.009083160440271128
2009-04-20,0.01819070244042734,0.007778618887221998,0.0,0.0195704426161718,0.01988144227020057,-0.0002807200695040202
2009-04-21,-0.006292125463716227,-0.0004909071536594625,0.0,-0.010018327399009085,-0.001962716060788716,0.0
2009-04-22,-0.004227830482420897,-0.005518627708324808,0.0,-0.011192426401898724,0.005283504125034255,0.0
2009-04-23,0.006642433882448668,0.011714581459551484,0.0,0.0017134676167753998,0.015412651472366886,0.0
2009-04-24,-0.0046299782197071005,0.0011097793284285575,0.0,-0.016356358545491393,0.011475528514327078,0.0
2009-04-27,0.002664212135749682,-0.0009710461064187377,0.0,0.010176172694162886,-0.007321202512013776,-0.0007429862327426303
2009-04-28,-0.016534498787165113,-0.01906642794678922,0.0,-0.020439814535977163,-0.014523073540273128,-0.0013216181016117918
2009-04-29,-0.003705906406857795,0.003914572177236422,0.0,-0.00028538951787419686,0.007043389035302639,0.016099025830044706
2009-04-30,-0.008418296146694204,-0.009524989293932166,0.0,0.0,-0.013136754523779957,0.003731370286312985
2009-05-01,-0.004713889603400811,-0.0032275652421144352,0.0,0.0,-0.0029791905238261067,0.0008250050025294479
2009-05-04,0.009783264355588505,0.021411376444827622,0.0,0.0,0.018160922655512522,0.020289742840905883
2009-05-05,-0.0015024989468898058,-0.00282667553439581,0.0,0.0,-0.0036782904993623616,-0.002529715484385682
2009-05-06,0.002016068071507556,0.008486597257665063,0.0,0.0,0.014516268166394154,0.0033255361989571945
2009-05-07,-0.018104079978866896,-0.02122631429840784,0.0,0.0,-0.001866056296803631,-0.0030677534060450755
2009-05-08,0.004101942540775944,0.011440689302434049,0.0,0.0,0.0058035330565005296,-2.682146124136345e-05
2009-05-11,0.008409143057005197,0.0016956270024447936,0.0,0.0,-0.0022204706665569533,-0.0068361937379127595
2009-05-12,0.007393805202337143,0.007015007515182647,0.0,0.0,0.01176506406270887,2.2823532957304098e-05
2009-05-13,0.007130316414176829,-0.0006680669746231568,0.0,0.0,0.0029462052319018032,-0.015785227172084866
2009-05-14,0.003499094570416981,0.005635619585883727,0.0,0.0,-1.0988013867252389e-05,-0.00022402651918853084
2009-05-15,0.0002006970963367884,-0.0016504016862547955,0.0,0.0,0.0058029365938693156,0.000689784846623828
2009-05-18,0.011859146840358109,-0.008432426988385021,0.0,0.0,-0.014196321788905022,0.006388430205973719
2009-05-19,0.008960275582365021,-0.00011828412176129219,0.0,0.0,0.007378670620367019,0.0037567730435840298
2009-05-20,6.57199342819933e-06,0.012442956840134028,0.0,0.0,0.01622742936857399,-0.0015781703113775232
2009-05-21,-0.0020359774610136205,-0.012733162300106586,0.0,0.0,0.01921027970496658,-0.013074677928265107
2009-05-22,-0.0018595502674161504,-0.004632057824055074,0.0,0.0,0.0029373593055832046,-0.0004457068786022331
2009-05-26,0.020788203912047328,-0.005028290281980566,0.0,0.0,-0.005356850108760282,0.019131101673081054
2009-05-27,-0.005882237878362921,-0.017879304792534686,0.0,0.0,-0.00295284085919055,-0.004813845054654325
2009-05-28,0.014063493793118,0.017281502331387314,0.0,0.0,0.010678117930509321,0.015733455785889767
2009-05-29,0.0167288337516341,0.03386628020738493,0.0,0.0,0.0240118117174036,0.012483295809857641
2009-06-01,0.021293195150498035,-0.012031490631119508,0.0,0.0,-0.0059404688243627265,0.03141519081567204
2009-06-02,-0.0004178087682365971,0.0069884398263884385,0.0008566173380690559,0.0,0.008956677345278498,-0.004597826632316834
2009-06-03,-0.013726700169143966,-0.010677058186827943,-0.0023951409965303435,0.0,-0.024356842933359678,-0.02099436694616133
2009-06-04,0.018631941740708632,0.0022772563973387067,0.009009603779073406,0.0,0.023445606685043655,0.022145326757863546
2009-06-05,-0.00803968656799658,-0.0182987807318797,0.0009065723485910329,0.0,-0.03366329192512183,-0.016714371781476806
2009-06-08,-0.0024308109034231824,-0.003680670682101077,-0.0025965102247201984,0.0,-0.0018939070393457604,-0.0061541163045725975
2009-06-09,0.008661425163777346,0.0036918110153431297,0.006699974493516039,0.0,0.0035637177063580524,0.00969310329529481
2009-06-10,-0.0007137660573097198,-0.010543198389371984,-0.0031110246192835615,0.0,-0.00017628386328622718,0.00287991137328758
2009-06-11,0.0014330123293822285,0.0068187713944291095,-1.7949135914520043e-05,0.0,-0.002744199907726428,0.004920180712434642
2009-06-12,-0.008428022739768785,-0.0030022650749573,-0.004256652873669738,0.0,-0.018549694967415195,-0.015994111341361944
2009-06-15,-0.016909389602400397,-0.00897990737399724,-0.01878279241484913,0.0,-0.015059907950962579,-0.025630486516217486
2009-06-16,-0.004628164159220816,0.01039682650893495,-0.008820393033657876,0.0,0.010518398740370825,-0.015262265441043634
2009-06-17,-0.0018415010151949093,-0.0020532132091487317,0.008658592804811188,0.0,0.004789818253399888,0.006844702677243942
2009-06-18,-0.008636816834215636,-0.008034722126087706,-0.00198764325405104,0.0,-0.009276178652138586,-0.0054944670549543105
2009-06-19,0.018938028135878165,0.009679510365802156,0.010846324762854225,0.0,0.002947738795766668,0.008334544108411527
2009-06-22,-0.05394716514113212,-0.015538055931073049,-0.030199172109275488,0.0,-0.018884736845503097,-0.021073784263361504
2009-06-23,0.001201231471575231,0.009596255974021287,-0.0023045482222242165,0.0,0.005797649030233907,-0.003287952441217185
2009-06-24,0.027231857096650436,9.374282952626113e-05,0.01711741562808517,0.0,0.00679419733717468,0.014834888118363213
2009-06-25,0.03247782331103443,0.02789340476658483,0.020366870904824398,0.0,0.012095115398871835,0.01937032164118351
2009-06-26,0.004823819386287075,0.00024947395325962456,0.002245011947180363,0.0,-1.7515632597743026e-06,0.0006876883389825827
2009-06-29,0.00793427111796778,0.002790417631786559,0.0022523533556326127,0.0,-0.0033062604069193507,0.010157986197536332
2009-06-30,-0.00936628561726518,-0.01010942253809088,-0.002077664523643005,0.0,-0.012601075408485183,-0.006963283324136468
2009-07-01,0.012749152506616526,0.007264585460045351,0.0005725806404761753,0.0,0.017078457045686026,-0.0012143534629073841
2009-07-02,-0.030864251389937633,-0.017123475853834308,-0.023717596332797602,0.0,-0.01615981113337178,-0.011441923650040377
2009-07-06,-0.00831335196594146,-0.004949110891989842,-0.005829096046030609,0.0,-0.0074432489380196094,-0.0029863043538999575
2009-07-07,-0.029901771967084868,-0.006127068968688199,-0.027250880487373987,0.0,-0.002207381622876125,-0.00011314033568021945
2009-07-08,-0.005418938738388473,0.00035622805371242095,0.005736038400283886,0.0,-0.023939484119420307,0.0
2009-07-09,0.01429556634491106,-0.004244661855502003,0.0018907981685145634,0.0,0.00550088083270339,0.0
2009-07-10,-0.002405467226664691,0.005372202218322844,0.004777070272885561,0.0,0.0009101196179194654,0.0
2009-07-13,0.016486395940581093,0.011670468081571487,0.02132460148406457,0.0,0.01000364502451059,0.0
2009-07-14,0.008212486315190365,-0.0019146177437870963,0.0040910253208163916,0.0,0.00967043734554725,0.0
2009-07-15,0.05612342326272099,0.008926161889140449,0.03780403667745906,0.0,0.022617431138517795,0.008654672307447642
2009-07-16,0.012011315685209118,0.00854307330560352,0.013481269624569383,0.0,-0.004293416306026444,0.011637571135911825
2009-07-17,0.01370844331573341,-0.0076694850911647365,0.00605801427631277,0.0,-0.0006803916634355962,0.009762943400788369
2009-07-20,0.03923375871562083,0.01724812734520168,0.010855731448245936,0.0,0.024319356672311943,0.0209291371050501
2009-07-21,-0.004126364760010082,0.011603941239150527,0.0077630335233118825,0.0,-0.004184267908455201,0.0013604221465358132
2009-07-22,-0.004012054483613685,-0.0032032009789273483,0.00957844816956027,0.0,0.004435245515856362,0.007918910731999658
2009-07-23,0.03399882212130722,-0.0003564639552913502,0.0252291799692195,0.0,-0.0020087686987588908,0.0290328612007982
2009-07-24,-0.00014845158486021293,0.0049085460996137606,-0.008633296656909982,0.0,0.0015878131790225487,-0.002478363077323796
2009-07-27,0.008573292019188038,-0.0019037996353620682,0.008665851179506712,0.0,0.00457079432981134,0.0076252430823335726
2009-07-28,0.00017338543243217868,-0.008936980585009469,-0.007785036320925634,0.0,-0.028663693873815933,-0.007492187397581514
2009-07-29,-0.029423545350754962,-0.006195240453685981,0.007483046137673063,0.0,-0.014906745188858836,-0.011052468802762852
2009-07-30,0.020634708239582394,0.01564639078929938,0.006655410438130127,0.0,0.006842778415914443,0.012537396249950523
2009-07-31,0.000324989686458755,0.02411749293119574,-0.003480924408646578,0.0,0.03052823827905325,0.0013177978853877647
2009-08-03,0.03528009775246011,0.004062856819812718,0.017041801489472676,0.0,0.008006091823395014,0.03191194209937973
2009-08-04,-0.010989613992696918,0.003828108603476963,-2.5978360224218538e-05,0.0,0.01335441099887102,0.0030476479737868677
2009-08-05,-0.013637990664468297,-0.009864741065102598,-0.009056314283804696,0.0,0.00020477952803651538,-0.006216091854580436
2009-08-06,-0.0012150289890829396,-0.0024456030423987054,-0.010253868892794083,0.0,-0.0028860184753066965,-0.011784669689040348
2009-08-07,0.0019470696641433782,-0.004672492991652766,0.014789728651746428,0.0,-0.013361906667281648,0.00660890730068098
2009-08-10,-0.0030955898175783693,-0.0003738661379579295,-0.00853888397403771,0.0,-0.012935707417175235,-0.014036851145417428
2009-08-11,-0.012268842267568896,-0.0012162573671668034,-0.010405395949290354,0.0,-0.0017046369538464543,-0.026337983306583684
2009-08-12,0.008086986666112846,0.0003651532142600995,0.018659970925482394,0.0,0.002107404917866708,0.024013289009687064
2009-08-13,0.006897163356973618,0.018517290939948566,0.006737027313175841,0.0,0.011748291388033533,0.022370345801077496
2009-08-14,-0.014193666398149483,-0.008384621478871878,-0.014079868493561028,0.0,-0.01145298610329723,-0.027918979423801792
2009-08-17,-0.03730774982793994,-0.018031206391619,-0.03529072263428468,0.0,-0.022340400366818478,-0.056441555953156836
2009-08-18,0.017639488262727748,0.004795997217381532,0.016876290484353268,0.0,-0.0004468332359703953,0.02230595625512419
2009-08-19,0.001639236286596727,0.013165635820975817,0.00792103728352862,0.0,0.0,0.009978574172012337
2009-08-20,0.011818053002573901,0.008691103042109754,0.014074615622905077,0.0,0.0,0.012609498320517583
2009-08-21,0.006656520462807139,0.008413617537403845,0.016011401004535224,0.0,0.0,0.015499370236332403
2009-08-24,-0.002857165997941346,-0.00065067239678288,-0.0012046502747161101,0.0,0.0,0.0008731717783075257
2009-08-25,0.000750228975239303,0.009734256836421807,0.003509173725667564,0.0,0.0,0.0015181156325562105
2009-08-26,-0.0037455005993269875,0.002549493522972969,-0.0021671907177734846,0.0,0.0,0.0021958933954431994
2009-08-27,-0.00022867572397065381,0.0012336985787203482,0.003033566769507874,0.0,0.0,0.004002206634260368
2009-08-28,-0.005923463089314013,0.009148644147178725,0.00119801094699365,0.0,0.011346396360715286,0.0049350655436884725
2009-08-31,-0.012314703276762031,-0.008418977386219668,-0.012577619122801656,0.0,-0.00969972410829553,-0.012029130509851143
2009-09-01,-0.016374735413037696,-0.010579750614490785,-0.023090976900660316,0.0,0.011650872635881738,-0.027668281800421905
2009-09-02,0.007326992677391471,0.029700848481383386,-0.0009391095170498867,0.0,0.04519503281046317,0.004343199152020233
2009-09-03,0.016855473534184873,0.011105827136151073,0.007650392496749845,0.0,0.023428083154437375,0.001484316557407938
2009-09-04,0.02074115912831494,-0.0005849603419727571,0.02493316417062873,0.0,0.00238622701420798,-0.003024912843026557
2009-09-08,0.018537976158075162,-0.0005905752411803103,0.01064593366746623,0.0,-0.0027916251256758424,0.00559021217698503
2009-09-09,1.126932551654361e-05,0.0009349082154979468,0.009430388198083643,0.0,-0.0064025525911250575,0.004784176713344554
2009-09-10,0.008460649969817434,0.024168943082971954,0.010669369928412924,0.0,0.010768077170219737,0.018115315130745227
2009-09-11,-0.00139090246252463,0.012252681207879956,0.0010854986115705935,0.0,0.017890972638024152,0.002154311258849186
