Date,RPAR_3,XSMOM_T2_126,SEASON_TQQQ,TREND_TQQQ_QQQ,CURVE_TMF,TREND_DRN_VNQ,TREND_UGL_GLD,TREND_UPRO_slow,TSMOM_L4,RPAR_6
2003-02-25,0.0,0.0019698506686364895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005243215933087852
2003-02-26,0.0,-0.024607801713276572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010013322303362231
2003-02-27,0.0,0.01465941093545398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010197608953563397
2003-02-28,0.0,0.013425336390517255,0.009544231113222801,0.0,0.0,0.0,0.0,0.0,0.0,0.007064003118819417
2003-03-03,0.0,-0.015714950273277146,-0.012421978600634065,0.0,0.0,0.0,0.0,0.0,0.0,-0.00914288305415169
2003-03-04,0.0,-0.006894083222805629,-0.0038952598625788953,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027596727790564213
2003-03-05,0.0,0.004652748609580663,0.0013174435497427686,0.0,0.0,0.0,0.0,0.0,0.0,0.0008969145029188662
2003-03-06,0.0,-0.005923716829438646,-0.001676827189117281,0.0,-0.0008,0.0,0.0,0.0,0.0,-0.00112093457334827
2003-03-07,0.0,-0.001172897280337332,-0.00017939298707154533,0.0,0.0,0.0,0.0,0.0,0.0,0.0008974971165448097
2003-03-10,0.0,-0.016417643307691392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009740234228995476
2003-03-11,0.0,-0.0051101410851373055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003957106324959697
2003-03-12,0.0,0.011359366974680332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008108784289569348
2003-03-13,0.0,0.039312941581496216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025793929979535658
2003-03-14,0.0,0.00200184296066992,0.0,0.0030272755317720932,0.0,0.0,0.0,0.0,0.0,0.001734975682360107
2003-03-17,0.0,-0.00014736876462056,0.0,0.07388212398862279,0.0,0.0,0.0,0.0,0.0,0.015375402398207227
2003-03-18,0.0,0.0,0.0,0.01708877104432669,0.0,0.0,0.0,0.0,0.0076262494366682474,0.005561252751592483
2003-03-19,0.0,0.0,0.0,-0.01138112406315574,0.0,0.0,0.0,0.0,-0.005464804016627397,-0.0038644617665613886
2003-03-20,0.0,0.0,0.0,0.00475757225327524,0.0,0.0,0.0,0.0,0.0023577954969067364,0.0016641255533712096
2003-03-21,0.0,0.0,0.0,0.01768554636551387,0.0,0.0,0.0,0.0,0.008790339092826727,0.0061913939437477136
2003-03-24,0.0,0.0,0.0,-0.05065184240669057,0.0,0.0,0.0,0.0,-0.026603229152852653,-0.018736839591713943
2003-03-25,0.0,0.0,0.0,0.011347846456437192,0.0,0.0,0.0,0.0,0.008697653430570686,0.006372639221515297
2003-03-26,0.0,0.0,0.0,0.004386314176007105,0.0,0.0,0.0,0.0,0.0034477417421959135,0.002534411533243497
2003-03-27,0.0,0.0,0.0,-0.005637956786462998,0.0,0.0,0.0,0.0,-0.004445921516024896,-0.003240317887122418
2003-03-28,0.0,0.0,0.0,-0.008579670280110264,0.0,0.0,0.0,0.0,-0.00681869653354715,-0.00497011482360759
2003-03-31,0.0,0.0,-0.026223822741336212,-0.024344273695673206,0.0,0.0,0.0,0.0,-0.019672235322691453,-0.014342579640309149
2003-04-01,0.0,0.0,0.007152007876404056,0.005453492822525502,0.0,0.0,0.0,0.0,-0.00016459126731481767,0.00354372503892143
2003-04-02,0.0,0.0,0.025204929466766907,0.018929116866732067,0.0,0.0,0.0,0.0,0.017075006184226093,0.012357127589377247
2003-04-03,0.0,0.0,0.01126846908511871,0.008051719886630641,0.0,0.0,0.0,0.0,0.007869286147034455,0.0056583110496335794
2003-04-04,0.0,0.0,-0.014587410575533637,-0.010296737944622908,0.0,0.0,0.0,0.0,-0.010190965980367674,-0.007327542411488364
2003-04-07,0.0,0.0,-0.00022905039046282135,0.0009303594336953293,0.0,0.0,0.0,0.0,-0.00016689291575862786,0.0006706309050837356
2003-04-08,0.0,0.0,0.0,-0.0007699709358551088,-0.002,0.0,0.0,0.0,0.0,-0.0005379888692702894
2003-04-09,0.0,0.0,0.0,-0.014867737816614313,0.0,0.0,0.0,0.0,0.0,-0.010381087656831805
2003-04-10,0.0,0.0,0.0,0.007377265808797028,0.0,0.0,0.0,0.0,0.0,0.0054588511140008285
2003-04-11,0.0,0.0,0.0,-0.006075306375207319,0.0,0.0,0.0,0.0,0.0,-0.004560562425332287
2003-04-14,0.0,0.0,0.0,0.012111322391875493,0.0,0.0,0.0,0.0,0.0,0.00915256269249537
2003-04-15,0.0,0.0030429071312155095,0.0,0.005479908564205495,0.0,0.0,0.0,0.0,0.0,0.004301530625323247
2003-04-16,0.0,0.0013974742417956314,0.0,-0.0013967290292999656,0.0,0.0,0.0,0.0,0.0,-0.0010476717540098322
2003-04-17,0.0,0.012031933811131372,0.0,0.013671848195589793,0.0,0.0,0.0,0.0,0.0,0.010277032721300317
2003-04-21,0.0,-8.243632099936201e-05,0.0,0.0020988555396234797,0.0,0.0,0.0,0.0,0.0,0.001657537302199863
2003-04-22,0.0,0.010923194683711317,0.0,0.010912375995143898,0.0,0.0,0.0,0.0,0.0,0.008505047951096422
2003-04-23,0.0,0.006317939578107208,0.0,0.004147972336269161,0.0,0.0,0.0,0.0,0.009615565581299196,0.003260580381382594
2003-04-24,0.0,-0.003773529657232584,0.0,-0.0031424108698768828,0.0,0.0,0.0,0.0,-0.02432901764671163,-0.002463304465382354
2003-04-25,0.0,-0.009893047131257276,0.0,-0.011065584399064502,0.0,0.0,0.0,0.0,-0.013046602767644643,-0.00869948650355759
2003-04-28,0.0,0.010293862447529823,0.0,0.010839608824513283,0.0,0.0,0.0,0.0,0.02463007571898138,0.008829458200472318
2003-04-29,0.0,0.004805547934363378,0.0,0.004951630296001569,0.0,0.0,0.0,0.0,0.011160737880802076,0.004073594156318616
2003-04-30,0.0,-0.005375873855965153,-0.008949082083924208,-0.005524971442257809,0.0,0.0,0.0,0.0,-0.011710866165357705,-0.004564306929392991
2003-05-01,0.0,0.004509411905526887,0.007370941138861783,0.004679254811033205,0.0,0.0,0.0,0.0,0.00948155496676551,0.003914197260409635
2003-05-02,0.0,0.010384632901214661,0.01818163556386937,0.011455236818144442,0.0,0.0,0.0,0.0,0.030275746924333068,0.009567877959127691
2003-05-05,0.0,-0.0008802342120546819,-0.0008877232450446781,-0.0005782269267131815,0.0,0.0,0.0,0.0,-0.0035656757923468773,-0.0004976518444517907
2003-05-06,0.0,0.0074307359780503915,0.010228968328363858,0.006622278167548402,0.0,0.0,0.0,0.0,0.016744298774678944,0.0057141250739905945
2003-05-07,0.0,-0.005643802886847456,-0.00021031733480273394,-0.0058659622829610935,0.0,0.0,0.0,0.0,-0.012462203125868635,-0.0050536658001838815
2003-05-08,0.0,-0.008219182732027184,0.0,-0.009486106030485759,0.0,0.0,0.0,0.0,-0.007702471874468414,-0.008291836806674979
2003-05-09,0.0,0.011826416635546873,0.0,0.011441671620039276,0.0,0.0,0.0,0.0,0.009105404976015774,0.010350615925603046
2003-05-12,0.0,0.006922722361843033,0.0,0.007303519690128231,0.0,0.0,0.0,0.0,0.005853919413805828,0.006790529439104576
2003-05-13,0.0,-0.0018436931645913624,0.0,-0.0030060724396319474,0.0,0.0,0.0,0.0,-0.004548250542887843,-0.002828871584408854
2003-05-14,0.0,-0.0013498062288759389,0.0,-0.0010295487008725838,0.0,0.0,0.0,0.0,-0.002370029229351783,-0.0009626802784292953
2003-05-15,0.0,0.0052647814401202584,0.0,0.005473485468490088,0.0,0.0,0.0,0.0,0.012506076640475339,0.005014963754176804
2003-05-16,0.0,-0.003702849028187766,0.0,-0.0037455164819026224,0.0,0.0,0.0,0.0,-0.005192298441010067,-0.0034437625629441305
2003-05-19,0.0,-0.017089232925532705,0.0,-0.01713873634308464,0.0,0.0,0.0,0.0,-0.03767936495481744,-0.01585646612726896
2003-05-20,0.0,0.001297240407708441,0.0,0.001244335387104042,-0.002,0.0,0.0,0.0,0.0006515435759185847,0.0012796217081222027
2003-05-21,0.0,-0.0013554907278540463,0.0,-0.0012987033994627736,0.0,0.0,0.0,0.0,-7.661990532205687e-05,-0.0013165913780771698
2003-05-22,0.0,0.006665488564144771,0.0,0.006377949790292419,0.0,0.0,0.0,0.0,0.004098277637922043,0.006480272020090705
2003-05-23,0.0,0.0001473215749917572,0.0,0.0001368400933166295,0.0,0.0,0.0,0.0,8.98641455040524e-05,0.00013974472990812002
2003-05-27,0.0,0.017023397092436558,0.0,0.016014464104653247,0.0,0.0,0.0,0.0,0.010516405260054996,0.015993695268840525
2003-05-28,0.0,0.001397123273978112,0.0,0.0012742828015209072,0.0,0.0,0.0,0.0,-7.710807758763472e-05,0.0013715983033797952
2003-05-29,0.0,0.0019023776218354048,0.0,0.001727359308409831,0.0,0.0,0.0,0.0,-0.002429924914191088,0.0018294071531050893
2003-05-30,0.0,0.007688979517745928,0.014036437060183767,0.0069622411390981515,0.0,0.0,0.0,0.0,-0.00016129962233940636,0.0073492085122381584
2003-06-02,0.0,-0.0033136455515415616,-0.0059724171540774555,-0.002988979392838554,0.0,0.0,0.0,0.0,0.0006573352181744062,-0.0031926486737889116
2003-06-03,0.0,0.004402123504720392,0.007870647750476256,0.003946943481512529,0.0,0.0,0.0,0.0,0.004478650846745575,0.004239371240036538
2003-06-04,0.0,0.008734984562801168,0.01545964427172505,0.007818874073202371,0.0,0.0,0.0,0.0,0.009905391019305588,0.008419107921566249
2003-06-05,0.0,0.003416807013875143,0.005683892076250351,0.003010067649986868,0.0,0.0,0.0,0.0,0.004098093309836919,0.0032339741164189918
2003-06-06,0.0,-0.007977714563388832,-0.00020993616598035056,-0.00702350234778245,0.0,0.0,0.0,0.0,-0.004971925576009411,-0.007510494489438085
2003-06-09,0.0,-0.006280912927120073,0.0,-0.005491958502027686,0.0,0.0,0.0,0.0,-0.014714871815240328,-0.005994550357178712
2003-06-10,0.0,0.008137295942502036,0.0,0.006682019555122705,0.0,0.0,0.0,0.0,0.011016630962879827,0.006791080985225251
2003-06-11,0.0,0.005992057008293101,0.0,0.004916169312790602,0.0,0.0,0.0,0.0,0.009729479632289878,0.0050491081125281
2003-06-12,0.0,0.0022421284541711797,0.0,0.0019583119702737514,0.0,0.0,0.0,0.0,0.0018073246166414828,0.0018965533615357244
2003-06-13,0.0,-0.012005105344407756,0.0,-0.010569057606426256,0.0,0.0,0.0,0.0,-0.013713457927459746,-0.010150907389187985
2003-06-16,0.0,0.013992112459067904,0.0,0.013789099878551711,0.0,0.0,0.0,0.0,0.022462411803690137,0.013798152213100856
2003-06-17,0.0,-0.0010832364517692318,0.0,-0.0016665800145010256,0.0,0.0,0.0,0.0,1.3900869960754088e-05,-0.0017690851097200198
2003-06-18,0.0,-0.0011222171059295447,0.0,0.00219301963840998,0.0,0.0,0.0,0.0,0.0007419015756386943,0.0023202771481633964
2003-06-19,0.0,-0.00991357343112019,0.0,-0.007856453577622706,0.0,0.0,0.0,0.0,-0.013577029884134487,-0.007297183879729002
2003-06-20,0.0,0.0003953957304872347,0.0,-0.0006454670691878094,0.0,0.0,0.0,0.0,0.00023423087996307605,-0.0006122483404824575
2003-06-23,0.0,-0.0075189123058431685,0.0,-0.007345579217944337,0.0,0.0,0.0,0.0,-0.013365766355960833,-0.006981893978469322
2003-06-24,0.0,-0.0005001283325833465,0.0,-0.0035911410430426154,0.0,0.0,0.0,0.0,-0.0012540834827272215,-0.003480911697609973
2003-06-25,0.0,-0.002836814975644279,0.0,-0.0025329958484552255,0.0,0.0,0.0,0.0,-0.005473755505598494,-0.0024462662340778373
2003-06-26,0.0,0.007618816188020972,0.0,0.011889432641697884,0.0,0.0,0.0,0.0,0.018751478770299746,0.01065043469576078
2003-06-27,0.0,-0.005038938920287626,0.0,-0.006260172643139757,0.0,0.0,0.0,0.0,-0.009987582019735304,-0.005827671553705082
2003-06-30,0.0,6.516370663995678e-05,0.004079317211976667,0.0019633843159226664,0.0,0.0,0.0,0.0,-0.0008877111877518748,0.0017897205148988736
2003-07-01,0.0,0.005849955272000055,0.015136524746931874,0.006627873713238409,0.0,0.0,0.0,0.0,0.00965443412540546,0.005992854323991037
2003-07-02,0.0,0.007619844391064023,0.024297095035338983,0.010285596533853837,0.0,0.0,0.0,0.0,0.017465990046054102,0.009175173872713115
2003-07-03,0.0,-0.0040143566520012995,-0.013686442511749494,-0.006187733429512576,0.0,0.0,0.0,0.0,-0.011840243620720519,-0.005684027590431839
2003-07-07,0.0,0.01372012789403843,0.04416940071808927,0.020552617522732106,0.0,0.0,0.0,0.0,0.015775753193615863,0.019259908677439996
2003-07-08,0.0,0.004236452999414053,-0.0002077527931691729,0.005372775361934608,0.0,0.0,0.0,0.0,0.00756618341976037,0.005485850055080688
2003-07-09,0.0,-0.0009260244149435048,0.0,-0.0011085101116760727,0.0,0.0,0.0,0.0,-0.0018093519462724541,-0.0011325431815159715
2003-07-10,0.0,-0.007463247211071278,0.0,-0.008308663372699518,0.0,0.0,0.0,0.0,-0.019491224194460588,-0.00840252338274991
2003-07-11,0.0,0.004814068944814803,0.0,0.003292986531517409,-0.002,0.0,0.0,0.0,0.01154615219898297,0.003400354587324661
2003-07-14,0.0,0.006891512962365165,0.0,0.0051901977286753775,0.0,0.0,0.0,0.0,0.010588791326065626,0.005353182679688473
2003-07-15,0.0,-0.0009472841033009271,0.0,0.0005228317568052286,0.0,0.0,0.0,0.0,-0.0027449480262611956,0.0005412858515496776
2003-07-16,0.0,-0.001843733295524985,0.0,-0.0014009650144901618,0.0,0.0,0.0,0.0,-0.00364717614820177,-0.0014123319455333848
2003-07-17,0.0,-0.010626521841981762,0.0,-0.01356395524263684,0.0,0.0,0.0,0.0,-0.024287941031344667,-0.013730175458886773
2003-07-18,0.0,0.0034556504113220365,0.0,0.001314828224762549,0.0,0.0,0.0,0.0,0.005539504780350965,0.0014258229825446223
2003-07-21,0.0,-0.005525157490413967,0.0,-0.005344326443465942,0.0,0.0,0.0,0.0,-0.008175069042937456,-0.005771579126481657
2003-07-22,0.0,0.005552345948929871,0.0,0.006116021842905911,0.0,0.0,0.0,0.0,0.009934704270154799,0.006685829132797349
2003-07-23,0.0,0.0011463919222501173,0.0,0.0034642794569504634,0.0,0.0,0.0,0.0,0.0007303074415753308,0.0037159345656057607
2003-07-24,0.0,-0.0039774858230070065,0.0,-0.0056891843610971035,0.0,0.0,0.0,0.0,-0.008746569337521765,-0.005998554991522164
2003-07-25,0.0,0.009767563301066895,0.0,0.008344221113974171,0.0,0.0,0.0,0.0,0.023364964130204592,0.00893093377234273
2003-07-28,0.0,-0.000245261801699867,0.0,0.0011586162088174277,0.0,0.0,0.0,0.0,0.0007119697668916055,0.0012561328975061014
2003-07-29,0.0,-0.004141310855263238,0.0,-0.003149283961404576,0.0,0.0,0.0,0.0,-0.008838064994845034,-0.0034040361896334748
2003-07-30,0.0,-0.0015647095500611607,0.0,-0.0030947168164178096,0.0,0.0,0.0,0.0,-0.004785036049789095,-0.0032876556345367122
2003-07-31,0.0,0.002440830620664097,0.009925456519375979,0.005076372618600328,0.0,0.0,0.0,0.0,0.0050530354984710014,0.005425233152925935
2003-08-01,0.0,-0.006814653328290776,-0.00906018599228446,-0.004518559702612642,0.0,0.0,0.0,0.0,-0.009998390454829238,-0.0048291477576918925
2003-08-04,0.0,0.00017976826415955492,-0.00029439966946591596,-0.00015030101152800268,0.0,0.0,0.0,0.0,0.00039281407753404327,-0.0001606031971456312
2003-08-05,0.0,-0.01255680894554981,-0.0325487465282946,-0.01708187584520486,0.0,0.0,0.0,0.0,-0.022990192922840866,-0.01776001824804215
2003-08-06,0.0,0.002925507292143653,-0.0004742807744372084,-0.00028093654567237097,0.0,0.0,0.0,0.0,0.0006412773020913893,-0.0003156555565581698
2003-08-07,0.0,0.001953245339708104,-0.00018026477976291946,0.001568101641922444,0.0,0.0,0.0,0.0,0.0007413996292260301,0.001771111083031518
2003-08-08,0.0,-0.0007277939356898494,0.0,-0.003180206689652825,0.0,0.0,0.0,0.0,-0.0003251097668910402,-0.0035808482251335205
2003-08-11,0.0,0.0020072789282858856,0.0,0.004348924642051023,0.0,0.0,0.0,0.0,0.0016886747063276399,0.0049208666730644725
2003-08-12,0.0,0.0060587046025154054,0.0,0.006000778972843782,0.0,0.0,0.0,0.0,0.005588745094543708,0.006791534558096146
2003-08-13,0.0,-0.0016164926800495444,0.0,0.00011201598867652265,0.0,0.0,0.0,0.0,-0.001256155162351886,0.00012834293463865885
2003-08-14,0.0,0.0024642964450057093,0.0,0.00039627364807673414,0.0,0.0,0.0,0.0,0.004546482261892962,0.00041972939055253674
2003-08-15,0.0,0.0018748524465669377,0.0,0.003746010892491037,0.0,0.0,0.0,0.0,-0.0012258898058827518,0.003914398783639872
2003-08-18,0.0,0.006373204193965079,0.0,0.011013640168647457,0.0,0.0,0.0,0.0,0.009982906122200924,0.011531712588281617
2003-08-19,0.0,0.0026857545623551905,0.0,0.0051888095160803034,0.0,0.0,0.0,0.0,0.00628664658935689,0.005612706654449085
2003-08-20,0.0,-0.0011659699748361918,0.0,-0.0010373544448061757,0.0,0.0,0.0,0.0,-0.002157961879181206,-0.0011295239735067185
2003-08-21,0.0,0.002719047008362574,0.0,0.00479739912002297,0.0,0.0,0.0,0.0,0.007455905480908026,0.004860078162382464
2003-08-22,0.0,-0.006411286039257622,0.0,-0.002724957652924049,0.0,0.0,0.0,0.0,-0.0010394774787015379,-0.002775320581660129
2003-08-25,0.0,0.0014183481297518584,0.0,0.0009314081374958513,0.0,0.0,0.0,0.0,-0.0021394777164977733,0.0009535671031541515
2003-08-26,0.0,0.0007173855482070167,0.0,0.00039350682642663514,0.0,0.0,0.0,0.0,-0.0003298075082268835,0.00039785477998143247
2003-08-27,0.0,0.0010014764691881964,0.0,0.003566298718208743,0.0,0.0,0.0,0.0,0.0050186651192613545,0.003577831497034711
2003-08-28,0.0,0.003353729142571803,0.0,0.003951866880106532,0.0,0.0,0.0,0.0,0.00437034942378281,0.003961194337320805
2003-08-29,0.0,0.0035651549989710804,0.006359437468434223,0.004117025134290048,0.0,0.0,0.0,0.0,0.004498162915997436,0.004062079006715735
2003-09-02,0.0,0.008317183547254468,0.010380321729993865,0.006523433492100389,0.0,0.0,0.0,0.0,0.013139204105008555,0.006451348602937978
2003-09-03,0.0,0.0003313029178740553,-0.0004471805657462006,-0.0002909785714407871,0.0,0.0,0.0,0.0,0.0038784703042320005,-0.00028359985945634604
2003-09-04,0.0,0.0012715466813059786,0.006469760597533212,0.004268504049240978,0.0,0.0,0.0,0.0,0.003419973105832251,0.004103734403279124
2003-09-05,0.0,-0.0029848679330865898,-0.004564515931201928,-0.0030611171154504425,0.0,0.0,0.0,0.0,-0.004158116549344341,-0.002915889086179607
2003-09-08,0.0,0.007013939599095404,-0.00018678016447486314,0.007777213054800846,0.0,0.0,0.0,0.0,0.013400371636556201,0.007407321519400034
2003-09-09,0.0,-0.0045130397641336304,0.0,-0.005531399269495687,0.0,0.0,0.0,0.0,-0.008695912842928777,-0.00536543745805822
2003-09-10,0.0,-0.011065337669558074,0.0,-0.011549087333671108,0.0,0.0,0.0,0.0,-0.018445762656374966,-0.010841742736312615
2003-09-11,0.0,0.0042780627189445315,0.0,0.005348488475449559,0.0,0.0,0.0,0.0,0.004410670075780531,0.004998294594360616
2003-09-12,0.0,0.0018975658412766789,0.0,0.002547529171381762,0.0,0.0,0.0,0.0,0.002128686081914161,0.0023903673058579653
2003-09-15,0.0,-0.002726155038496926,0.0,-0.004697588042411548,0.0,0.0,0.0,0.0,-0.004992466249126151,-0.004408607887897753
2003-09-16,0.0,0.01107375222980272,0.0,0.013212383677754909,0.0,0.0,0.0,0.0,0.013068506916564367,0.012303388595089662
2003-09-17,0.0,-0.0007222430657348806,0.0,-0.001891928150374322,0.0,0.0,0.0,0.0,-0.0014106592667798878,-0.0018490539827125728
2003-09-18,0.0,0.011107250019369252,0.0,0.007115640405301109,0.0,0.0,0.0,0.0,0.01038751262775472,0.006812596628257728
2003-09-19,0.0,-0.0020531413858015973,0.0,-0.0027068163660428635,0.0,0.0,0.0,0.0,-0.0019007095821757412,-0.002605347863637708
2003-09-22,0.0,-0.009369633093484585,0.0,-0.008933484656269301,0.0,0.0,0.0,0.0,-0.013021873279163206,-0.008606499945543905
2003-09-23,0.0,0.006782271645700995,0.0,0.008229461341768312,0.0,0.0,0.0,0.0,0.0063000096256267514,0.007942365919480021
2003-09-24,0.0,-0.015222346127368874,0.0,-0.017547630116407944,0.0,0.0,0.0,0.0,-0.017425667269058764,-0.016964295848478656
2003-09-25,0.0,-0.004651195871293585,0.0,-0.00530807700950646,0.0,0.0,0.0,0.0,-0.005988397010085482,-0.005842463793227442
2003-09-26,0.0,-0.0031523374733691254,0.0,-0.0026179743773048583,0.0,0.0,0.0,0.0,-0.00392653546434459,-0.0028997973678507203
2003-09-29,0.0,0.007394698391157798,0.0,0.007135930694849488,0.0,0.0,0.0,0.0,0.0073472655391153335,0.007717514895703104
2003-09-30,0.0,-0.007535754664950683,-0.016773252253417144,-0.00901638805947227,0.0,0.0,0.0,0.0,-0.007389279610797175,-0.009794454342749602
2003-10-01,0.0,0.013133323241191746,0.020999030346585013,0.010277577058058797,0.0,0.0,0.0,0.0,0.009608721383408587,0.010115305073077918
2003-10-02,0.0,0.0013815979947008187,0.002801750286480268,0.00145357242603529,-0.002,0.0,0.0,0.0,0.0019316671655239227,0.0014757214624388614
2003-10-03,0.0,0.009517675870009701,0.023811172464564677,0.01239296730805508,0.0,0.0,0.0,0.0,0.007465739791620969,0.012565420628925373
2003-10-06,0.0,0.0031617636335763834,0.005567028929892816,0.0031342416243745784,0.0,0.0,0.0,0.0,0.0024149432208719736,0.0032731662523407534
2003-10-07,0.0,0.0032499879313443343,-0.0002028833278907172,0.0026122135407917993,0.0,0.0,0.0,0.0,0.003298499814152509,0.0027263289131111866
2003-10-08,0.0,-0.0021586689942794217,0.0,-0.0027729083409838698,0.0,0.0,0.0,0.0,-0.0015525609450364533,-0.002874313317224758
2003-10-09,0.0,0.0027497761938544483,0.0,0.0032456912618244794,0.0,0.0,0.0,0.0,0.00392234260792593,0.0033807302197243483
2003-10-10,0.0,0.0024887991017235604,0.0,0.003962248660688646,0.0,0.0,0.0,0.0,0.004100539436386314,0.0041335802390012775
2003-10-13,0.0,0.006307207225578498,0.0,0.0030411676189438025,0.0,0.0,0.0,0.0,0.0073025523080051365,0.0029389792831343462
2003-10-14,0.0,-0.0048372273871576015,0.0,0.0011706669392179396,0.0,0.0,0.0,0.0,-0.0018617248195852939,0.0011315863513946534
2003-10-15,0.0,0.002206324231928391,0.0,-0.0020326825314384853,0.0,0.0,0.0,0.0,0.0017326480222756224,-0.0019359031119820023
2003-10-16,0.0,0.0021777296503026912,0.0,0.003790910332472533,0.0,0.0,0.0,0.0,0.0022418809191152218,0.0035983924744973565
2003-10-17,0.0,-0.008613427685329501,0.0,-0.011492641761912595,0.0,0.0,0.0,0.0,-0.010394793387726227,-0.010910297650438591
2003-10-20,0.0,0.005066419195758038,0.0,0.0056842361877641285,0.0,0.0,0.0,0.0,0.0030683676057523704,0.005573499933827075
2003-10-21,0.0,0.003167612646132431,0.0,0.002777856890321714,0.0,0.0,0.0,0.0,0.002307604275334704,0.0026796975078369535
2003-10-22,0.0,-0.009862516160944393,0.0,-0.009006704536762482,0.0,0.0,0.0,0.0,-0.012240592342781463,-0.008698348809692407
2003-10-23,0.0,-0.007512686835237806,0.0,-0.005242106872010157,0.0,0.0,0.0,0.0,-0.0031478302482490198,-0.005224337977116694
2003-10-24,0.0,-0.0012589913859710213,0.0,0.00037533150020671997,0.0,0.0,0.0,0.0,-0.003775048538607619,0.0003778196537468137
2003-10-27,0.0,0.003299735172488569,0.0,0.00011413289633267136,0.0,0.0,0.0,0.0,0.00282696075062696,0.00011429649479689496
2003-10-28,0.0,0.013520470642363079,0.0,0.015339777722914364,0.0,0.0,0.0,0.0,0.01547055458204092,0.015109853156912878
2003-10-29,0.0,0.0019708288802729886,0.0,-0.000496211061935076,0.0,0.0,0.0,0.0,0.0017210228155478036,-0.0005267540530384085
2003-10-30,0.0,-0.000497791768329261,0.0,0.0009287272042113329,0.0,0.0,0.0,0.0,-5.574830921440147e-05,0.0008950005252782872
2003-10-31,0.0,-0.004134307339848811,-0.00647234188405488,-0.002884170779186174,0.0,0.0,0.0,0.0,-0.001437853354195393,-0.0027512566273181615
2003-11-03,0.0,0.01179930813571192,0.016866944507131634,0.007889239553962837,0.0,0.0,0.0,0.0,0.013577436827129915,0.007552289199142645
2003-11-04,0.0,-0.0011528869451381666,-0.006584031533579009,-0.0032115801954358736,0.0,0.0,0.0,0.0,-0.0035205334606248956,-0.0030893193255701764
2003-11-05,0.0,0.0029324934748672714,0.008642933352726173,0.004254503992108702,0.0,0.0,0.0,0.0,0.001605907470446523,0.004101070732793236
2003-11-06,0.0,-0.0012796729587971959,0.002619718195362831,0.0013153799946948586,0.0,0.0,0.0,0.0,0.0019874426480203803,0.0012640686348436053
2003-11-07,0.0,-0.00220970942857536,-0.0002539355684630438,-0.004146807526095631,0.0,0.0,0.0,0.0,-0.004759688794369314,-0.0039821151313978636
2003-11-10,0.0,-0.007562954809777257,0.0,-0.0058632773856398335,0.0,0.0,0.0,0.0,-0.006037540777997847,-0.005662570057094814
2003-11-11,0.0,-0.004722796961545809,0.0,-0.0017394529276302906,0.0,0.0,0.0,0.0,-0.003808299975091573,-0.0016933392608765193
2003-11-12,0.0,0.011167834179812913,0.0,0.010402077625616298,0.0,0.0,0.0,0.0,0.007520336577397179,0.00992264630132088
2003-11-13,0.0,0.0018225124380108716,0.0,-0.0005496055040368543,0.0,0.0,0.0,0.0,-0.001447580844902355,-0.0005305466097547289
2003-11-14,0.0,-0.007147488140643044,0.0,-0.009702055855864937,0.0,0.0,0.0,0.0,-0.00834600312385923,-0.009389063118158415
2003-11-17,0.0,-0.008249138619901673,0.0,-0.004719539608715013,0.0,0.0,0.0,0.0,-0.005363833989673771,-0.004653311222975371
2003-11-18,0.0,-0.005825173721614193,0.0,-0.010495773037388299,0.0,0.0,0.0,0.0,-0.004397746604207736,-0.01039802856049018
2003-11-19,0.0,0.0008664180953590386,0.0,0.004192567831327796,0.0,0.0,0.0,0.0,0.0023358475984699622,0.00436583372939674
2003-11-20,0.0,-0.00617569729245798,0.0,-0.004161944073702391,0.0,0.0,0.0,0.0,-0.0038080693426405994,-0.004358312886192278
2003-11-21,0.0,0.00511699817302854,0.0,0.004401731384215725,0.0,0.0,0.0,0.0,0.0026324247367622623,0.004631525876744413
2003-11-24,0.0,0.010386750478900177,0.0,0.011827476139204048,0.0,0.0,0.0,0.0,0.005980905545856078,0.012471705089047479
2003-11-25,0.0,0.0008914784771520546,0.0,-1.851260030365317e-05,0.0,0.0,0.0,0.0,0.0016217208695408483,-1.7380952380918747e-05
2003-11-26,0.0,0.0036567958165624544,0.0,0.001853168708202577,0.0,0.0,0.0,0.0,0.004225338041868534,0.0020289455949025425
2003-11-28,0.0,0.0026761933478304445,0.0008251850293317652,0.00044914381225429816,0.0,0.0,0.0,0.0,0.0015624611926541355,0.0004920504023789296
2003-12-01,0.0,0.011570477898332262,0.014848582208443581,0.006055204015942429,0.0,0.0,0.0,0.0,0.00850048772875179,0.006596973440128017
2003-12-02,0.0,-0.002636368773425064,-0.005524160717393267,-0.0022939893730919048,0.0,0.0,0.0,0.0,-0.0030434384946346114,-0.002524220018589196
2003-12-03,0.0,-0.004253588833078856,-0.012340335138250308,-0.005253209927357133,0.0,0.0,0.0,0.0,-0.003546082576699501,-0.005689009265216177
