,sharpe
349,1.0551162174608142
350,0.8213485228929531
351,0.7626607400341378
352,0.9333157122158081
353,0.8301977319108346
354,0.5887667923737561
355,1.097246398095751
356,0.6494246253827083
357,0.512396051005405
358,0.8077351468967345
359,0.7525735527626155
360,0.90879020480789
361,0.979312921562475
362,0.7261435413073234
363,0.8606202515290193
364,0.5856046158793969
365,0.6342891120484084
366,0.9800521231759567
367,0.9496922087506277
368,0.6013822745691322
369,0.5018103458974345
370,1.0406230627039976
371,0.7985852024013629
372,0.6925191628926078
373,0.8616036914145374
374,0.7605303671647592
375,1.0204409851675862
376,0.5642338786427675
377,1.0930787154869588
378,0.7897949936447485
379,0.9302521810599966
380,0.8943394625834107
381,0.7960853805843421
382,0.6889777860631268
383,1.0179250000668782
384,0.7165654375633883
385,0.8685016634411036
386,0.8575752962912193
387,0.9887711676470519
388,1.0870540997477678
389,0.75574453270959
390,0.6742373426478424
391,1.0661072297060916
392,0.6728086559069169
393,0.967709671481379
394,0.8417997717292505
395,0.5509876908391295
396,0.9565272179445016
397,1.1504644147250715
398,0.9621883898989718
399,1.0207633822311186
400,0.7876481202401261
401,0.9163425349961655
402,0.883224493150909
403,0.9023289140322878
404,1.0039435574244173
405,1.0505567321189735
406,0.8886849449118931
407,0.6125235770541173
408,0.7797845684134286
409,0.6934159289498281
410,1.039808394603387
411,0.7144748025732588
412,0.6043757555169097
413,0.7787551474723823
414,0.8288543422911957
415,0.7789555541180414
416,1.1479010863731807
417,0.8057245740602486
418,0.6134805535761793
419,0.6147951774342189
420,0.5417963193884847
421,0.8383490891095955
422,0.8117314504394447
423,0.8927528793702363
424,0.9946343333243125
425,0.812513592963084
426,0.7493434812770243
427,0.9357751912550458
428,0.9595614176786249
429,1.1566578300935664
430,0.618254642489602
431,0.5990418976768989
432,0.8808194388423296
433,1.0190574083514745
434,0.8283008615286389
435,0.6739043538363426
436,0.6572049034350882
437,0.9214511928990246
438,0.6577771358105046
439,0.8506891827715279
440,0.4201283363757887
441,0.6522466216993436
442,0.701926011896271
443,0.7596961866268596
444,0.4851789752316493
445,0.8192561511317941
446,0.7318802547499628
447,0.6081536099247525
448,0.6866042343387688
449,0.45016683155720605
450,1.059040406565212
451,0.7588748983562483
452,0.7522815651124999
453,0.7051192572452479
454,0.8236712166706702
455,0.7612269092253626
456,0.5912052379911833
457,0.6608897267617238
458,0.557947574488463
459,0.8662052160367376
460,0.7769648001415118
461,1.0863143917099258
462,1.165377787237099
463,1.0779125960588554
464,0.689861979639248
465,0.6896117307940717
466,0.9335088218964787
467,0.7435016434090296
468,0.9594720802768976
469,1.0078325387377256
470,0.7233538458787417
471,0.7593099550926483
472,0.8115208280130561
473,1.1726226162660758
474,0.815144037104023
475,1.1886080782334534
476,0.6291571232625286
477,1.1479861676593461
478,0.7745306990154837
479,0.778792954347195
480,0.8702403405094401
481,0.631262097065894
482,0.9125950648869005
483,0.9477756367599777
484,0.7505758634294238
485,0.962950020974365
486,0.9409702202314099
487,0.7248020072969298
488,0.7814838909037919
489,0.6355029038724603
490,1.1319109914818348
491,0.8632745245426411
492,0.5339255813805301
493,1.0183063959917344
494,0.9867025313831961
495,0.7373209035016474
496,1.2964053454181412
497,0.8719473113976722
498,0.8178933058546873
499,0.5692769129930261
500,0.6947777383799296
501,0.8551257499044723
502,0.8795372863676564
503,1.1862292032954103
504,0.9646028288370128
505,0.6678795482374883
506,0.7618940653131024
507,0.601982306003422
508,0.8540148592343696
509,0.7685372374704313
510,0.8994469988564979
511,0.8668981468623085
512,1.0088721119361819
513,0.7368036345434241
514,0.5094235249102896
515,0.8102099483128846
516,0.7695137361200077
517,0.7160776387457514
518,0.723091048642952
519,0.6987785776493672
520,0.9729259828658153
521,0.6548921262299278
522,0.9713325696963379
523,0.9268011637977849
524,0.8594306208120011
525,0.8561662711634263
526,0.7296590710804662
527,0.9489060921626749
528,0.8464807735193091
529,0.7871420412748573
530,1.0187616585169865
531,1.0584250829605335
532,1.1931819520224203
533,1.124912107788838
534,0.8982306919261981
535,0.9660419299272096
536,0.8178551247217374
537,0.7136997571023203
538,0.7950405397342164
539,0.6642858859888655
540,0.9232721692808081
541,1.1705933417453949
542,0.9590969271999494
543,0.8571064549160797
544,0.847170477536644
545,0.9490288103469274
546,0.915107820973954
547,0.676839379026166
548,0.7322252137902263
549,0.9312174346056368
550,0.8045439138053796
551,1.1160148556026595
552,0.46463339632729894
553,0.8060470572620685
554,1.0199759978512382
555,0.7537174944222602
556,0.8086582419377777
557,0.6634756424874668
558,0.7597083832497675
559,0.5502792975028712
560,0.6621052265094867
561,0.6657044167710072
562,0.5768275086726882
563,0.5141733573391731
564,0.7537150909976611
565,0.7774862400059613
566,0.8527121747995892
567,0.8304406371161556
568,0.7933090581497595
569,0.8025479882147271
570,0.5425764366077956
571,0.9145907019264287
572,0.6891686062300515
573,0.6470752936907291
574,0.8816500351119544
575,0.913994334223674
576,1.0761956296559003
577,1.0289452346280974
578,0.6979515811124015
579,1.1552614943293433
580,0.6831925830352978
581,0.7407862198303307
582,0.6462942246415062
583,0.8834079924140388
584,0.39392493675689877
585,0.7468706458867624
586,1.0182961491495903
587,0.6840534291310463
588,0.9745738013351255
589,1.0397629183884727
590,0.7359225076214734
591,0.6744451549594025
592,0.7712460538087937
593,0.8510790723953584
594,1.0106701304352104
595,0.7322836652206612
596,0.8393836021862716
597,0.5505869811962664
598,0.7690100528752343
599,0.8470882213067464
600,1.0439809045138622
601,1.0907860734871697
602,0.8022201877984678
603,0.7418533270300274
604,0.5489067667569807
605,0.8763699638581002
606,0.9076172575973732
607,0.7608921427335228
608,0.6392650353917777
609,0.8214763584140065
610,1.0213943211443757
611,0.6658546533311971
612,0.8735855898528022
613,1.0735841516081899
614,0.962424722900273
615,0.7594035207596246
616,0.4351516516046216
617,0.9226276461330789
618,0.8406348740119917
619,0.8292844235730185
620,0.6606228072916558
621,0.8245581816195648
622,0.8735329642312122
623,0.9413800133543198
624,0.7646885711352978
625,0.7119124455407515
626,0.9405055310463069
627,0.5604216659802619
628,0.5305312605298679
629,0.4324786104731184
630,0.775259364263956
631,1.0814369875850034
632,0.7220645267753891
633,0.8614885911905199
634,0.7524272554337368
635,0.6278814314614115
636,0.64438227557917
637,0.6248886939583296
638,0.6050669173291399
639,0.8367448861147668
640,0.7066960669259363
641,0.9245229978635886
642,0.7891234470344267
643,1.130310339538113
644,0.66800368610738
645,0.701138983928939
646,0.4604944060003192
647,0.605151565070859
648,0.6062685970687977
649,0.7363515816725431
650,0.8441856715224538
651,0.9550852680604904
652,0.5774894393120136
653,0.8232753267704591
654,0.586001247710718
655,0.9441207176163935
656,0.8682796425841333
657,0.9369722715772455
658,1.0522669861627048
659,0.766283201421379
660,0.8744311751511414
661,0.8269014370813271
662,0.6236516761621219
663,0.6695369436349637
664,0.6925365991359812
665,0.7733716410815655
666,0.8295174367425899
667,0.2426957498861603
668,0.8811427398830037
669,0.5438794011634784
670,0.9212501259439876
671,0.3735331967912005
672,0.9103654930223839
673,0.5398798894138579
674,0.9564309389337161
675,0.9135814536161001
676,0.5272514482773671
677,0.613191668187555
678,0.6989523162827563
679,0.8359363477718245
680,0.7772654811015357
681,1.1770249419723966
682,0.9495832379363939
683,0.662205850464893
684,0.7078584150927609
685,0.8893125310867852
686,0.7322795830563477
687,0.7691347235061076
688,0.6693995313360502
689,0.8849880791323743
690,1.105813127039717
691,0.984999870913877
692,1.019192355782274
693,0.5894924691698722
694,0.8819679927326318
695,0.8824707977643289
696,0.9360857619286278
697,0.7083052158006125
698,0.4649122404336346
699,0.6645813230977636
700,0.7748907512933288
701,0.7280309704463782
702,0.9763128397498307
703,0.5891228321080777
704,0.9124255890845563
705,0.7956331096153041
706,0.78841840215496
707,0.6921691815701204
708,1.2161827908845066
709,0.8902128971971499
710,0.6964650109353294
711,0.7625418703712137
712,0.6996057482946508
713,0.6833972783251537
714,0.6020500001571489
715,0.30900469587564416
716,1.1156644245748815
717,0.9784454763967925
718,0.96220672628377
719,0.7511120492107434
720,0.9368969379591225
721,0.6049944263959374
722,0.7473358421092916
723,0.8418851052015516
724,0.6166929462899743
725,0.8953793354786793
726,0.27801096489123983
727,0.9333938607465334
728,0.740839631464595
729,1.1002545529912757
730,1.0709587949946198
731,1.054993584647346
732,0.7610914189426822
733,1.0375479664011502
734,0.8720774936515078
735,0.7428557068248839
736,0.7325283925731155
737,0.5750442860934737
738,0.9718775717638403
739,0.7538044413844178
740,0.9636790656618894
741,0.6986188678538685
742,1.0794679085861023
743,0.6388562741357685
744,1.1707628770057095
745,1.0161828611181412
746,0.879526953062704
747,0.7503498346513485
748,0.9410656213552038
749,0.9197493453627374
750,0.8204128507312783
751,0.6321756658893357
752,0.661724579683829
753,0.41405910301185017
754,0.5197101053079386
755,1.0951344159621148
756,0.44744594506822194
757,0.9204616618715984
758,0.6986760033331222
759,0.6591211623310503
760,0.8714289259970358
761,0.9709727207369501
762,0.58401556020014
763,0.8844474200711884
764,1.1938867059214229
765,0.8038586023706603
766,1.3152437919796887
767,0.7348554426413428
768,0.6185219216356844
769,1.0320585429800706
770,1.0275665155640237
771,0.7624690929047414
772,0.958690015555989
773,1.1418986241881233
774,0.6523444795495509
775,0.8404499036504443
776,0.746336018844036
777,0.8495293718709221
778,0.8589905827151861
779,0.6207967962862498
780,0.9124632637170284
781,1.329263630765698
782,0.837191799429889
783,0.6483331289982186
784,1.012471840931274
785,0.7783548480778697
786,0.7969915308995535
787,0.6030656533844381
788,0.8994620682450881
789,0.9217771463311508
790,0.8040409813934628
791,1.0445382408089074
792,0.8565686906071915
793,0.6608160913667469
794,0.8584860792733849
795,0.6458261510586372
796,0.540949814919685
797,0.5386820662820545
798,0.6534036532336891
799,0.9096361054212049
800,0.44523658351672046
801,0.5782576261661959
802,0.8303469598593771
803,1.0289559729025555
804,0.8482427234320203
805,0.5970433831286144
806,1.2045850426748883
807,0.9169153104048494
808,0.8533859026188176
809,0.7834529045407763
810,0.8352549299691466
811,0.7717653917036021
812,0.9966740790362781
813,0.6407371033723241
814,1.040393849038591
815,0.8071855955201825
816,0.5476856331139063
817,0.6877112482196878
818,0.8326389652928671
819,0.8308137081267358
820,0.7392117374396306
821,0.7962029059656585
822,0.6332249023742279
823,0.9848770864832064
824,0.7111070304665245
825,0.8473955413778073
826,0.5644077877760264
827,0.9456785494375995
828,0.7198237102687309
829,0.8660162072948515
830,0.9158869860441526
831,0.7268086689010723
832,0.9135543137159402
833,0.6567680998060578
834,0.7077706727618327
835,0.810806447447089
836,0.7873878728381651
837,0.9278671935339287
838,0.7263962872390728
839,0.864076991277793
840,0.8599528688171547
841,0.9920990448539659
842,0.7815848532417936
843,0.5979472810079967
844,0.9921852659822267
845,0.9509289164788891
846,0.6189935447851977
847,0.587614919600655
848,0.6731417049664595
849,1.0599867659994187
850,0.8089925148541213
851,1.066755052581546
852,0.70247320855827
853,0.8718953853119462
854,0.8060448163574501
855,0.9910206593414844
856,0.7865148708188364
857,0.8375606470955911
858,0.7831091693815981
859,0.7649686370495103
860,0.7179210788362761
861,0.5725275724811619
862,1.0523764552928678
863,0.7106759000349419
864,0.7931777056846322
865,0.8176746793749063
866,0.7919915463261871
867,0.9590539902183263
868,0.4065292566305385
869,0.8204043554735068
870,0.9868612451126133
871,0.6552229714414525
872,0.8200715025933724
873,0.9412005348656085
874,0.7216896525266054
875,0.6585944965209937
876,0.8234702467248707
877,0.670385859696352
878,0.5855832199920257
879,1.0985938484516313
880,0.5726750268546962
881,1.2141906675890721
882,0.8893342983626618
883,0.8970409307758288
884,0.9162431457390814
885,0.7850289535869747
886,0.6474932116140717
887,0.923342250194308
888,0.6797039719812763
889,0.7668022391528315
890,0.9323393259935446
891,0.8168339868012988
892,1.00319754854299
893,0.9626851957281357
894,0.650291719997232
895,0.617989627045862
896,0.5595520429562376
897,0.5893554099372913
898,0.8782031465509597
899,0.6511423838543894
900,0.7253566442055075
901,0.6163752257143569
902,0.7604557609162009
903,0.7692931036563873
904,0.8367530528426623
905,0.8151660829485826
906,1.0415811507878197
907,0.9151014400449153
908,0.6159113922283849
909,0.6830628276236879
910,0.7843101964950705
911,0.7439149332546835
912,0.8933187941476862
913,0.913067145425716
914,0.8504607348015935
915,0.6804968460494543
916,1.0969017734450088
917,0.8400577471632287
918,0.5622643524048697
919,1.0537417907345137
920,0.9116373888360436
921,0.8339681532949996
922,0.4203486050370779
923,0.7270966453810546
924,0.7165358131993308
925,0.6558525703903738
926,0.7525403251871594
927,0.9528621227821699
928,0.9731424227372986
929,0.9631429513410491
930,0.8136646932758268
931,0.7297710127357755
932,0.7184582053573607
933,0.868276094371747
934,0.6998883954606034
935,0.7711505398124199
936,0.5958287075061311
937,0.6467688162518543
938,0.7787912542440034
939,0.38947611280109246
940,0.7872456417386866
941,0.632499415780694
942,0.9398943289769076
943,0.5513909997723516
944,0.6539673138787943
945,0.7835919725295573
946,0.9398568858200663
947,0.9063544344185736
948,0.9128480475862352
949,0.6218292153495069
950,0.9707350337127186
951,1.199606851456604
952,0.6293086838684588
953,0.8271937970462486
954,0.8403211225830983
955,0.966792812234842
956,0.8623415267950962
957,0.5252470653795924
958,0.865486230029254
959,1.1685343086861586
960,1.3088261946513189
961,0.6459549751671725
962,0.5024285046909626
963,0.8142833040500452
964,0.7481661749721177
965,0.7455304986376129
966,0.8118158072474716
967,0.707786872246287
968,0.9251702165189554
969,0.49319460881649213
970,0.6572817333771751
971,0.7666132814892849
972,0.86055159504693
973,0.6255850481690005
974,1.0900003301511747
975,0.9916179592437258
976,0.8016478655902685
977,0.8840188384313566
978,0.6281347458994333
979,0.5302881871271092
980,0.6818728640396754
981,0.8453010014934522
982,0.9067526273164662
983,1.0158300139059984
984,0.8966067902383126
985,0.7101104879211315
986,0.6921229369372366
987,1.005333302341774
988,1.0333464448905922
989,0.7226203465675317
990,0.8586287201624135
991,0.7571209736504853
992,0.8767658990709156
993,0.9968244336115638
994,1.1183889831407978
995,1.0717422824465572
996,1.0216857453131805
997,0.781215022950143
998,0.6074104927197308
999,1.1193198804261695
