Date,TREND_TQQQ_QQQ,TREND_UPRO_SPY,TREND_TECL_XLK,TREND_SOXL_SMH,TREND_DRN_VNQ,TREND_TMF_TLT,TREND_UBT_TLT,TREND_TYD_TLT,TREND_UGL_GLD,TREND_UCO_USO,TREND_TQQQ_fast,TREND_UPRO_slow,TSMOM_L4,TSMOM_L2,TSMOM_L3,XSMOM_T2_126,XSMOM_T3_126,XSMOM_T2_252,RPAR_3,RPAR_4,RPAR_6,RPAR_eqtrend,CREDIT_UPRO,CREDIT_SSO,CREDIT_TQQQ,VOLREG_SSO,VOLREG_UPRO,VOLREG_TQQQ,DIP_UPRO,DIP_TQQQ,DIP_UPRO_tight,SEASON_UPRO,SEASON_TQQQ,CURVE_TMF
2002-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026447113651372174,0.0,0.0,0.0,-0.0023365372968048017,0.0,0.0,0.0,0.0,0.0,0.002925379542337969,-0.0005901225506078281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005236664796471672,0.0,0.0,0.0,-0.006609529970923038,0.0,0.0,0.0,0.0,0.0,-0.005794317850006936,-0.004996238386416046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008818857690699046,0.0,0.0,0.0,-0.004472204949146471,0.0,0.0,0.0,0.0,0.0,-0.009834269605177925,-0.008335697634409715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003998532169498007,0.0,0.0,0.0,0.012433709763251291,0.0,0.0,0.0,0.0,0.0,0.0042492909915655686,0.0035194016067987854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016509062750586664,0.0,0.0,0.0,-0.02612813932081932,0.0,0.0,0.0,0.0,0.0,-0.017432323096766615,-0.014047238757627974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008790303775692612,0.0,0.0,0.0,0.004382670864324739,0.0,0.0,0.0,0.0,0.0,0.010064905112833965,0.010622075375720711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010397554527449207,0.0,0.0,0.0,-0.0018788683605353964,0.0,0.0,0.0,0.0,0.0,-0.012060322330137785,-0.013674864694591145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011584762587830715,0.0,0.0,0.0,-0.0016961365392836397,0.0,0.0,0.0,0.0,0.0,-0.013907095433692162,-0.015084527920647602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009930421302060228,0.0,0.0,0.0,-0.00013029828445470222,0.0,0.0,0.0,0.0,0.0,0.012363056423497798,0.009455930853789435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004724409874769294,0.0,0.0,0.0,0.0003936836613043702,0.0,0.0,0.0,0.0,0.0,0.005941572879814172,0.006318648181143204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010360940438809176,0.0,0.0,0.0,0.003145109230483315,0.0,0.0,0.0,0.0,0.0,-0.0013015396825839186,-0.0015226460853236773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020949839672883865,0.0,0.0,0.0,-0.005471439909343922,0.0,0.0,0.0,0.0,0.0,0.002519620982532844,0.0028653745835882393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010367112272716899,0.0,0.0,0.0,-0.023095026328812766,0.0,0.0,0.0,0.0,0.0,-0.012360947626550716,-0.014245482214666799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002761470469139384,0.0,0.0,0.0,-0.00012873435054192633,0.0,0.0,0.0,0.0,0.0,0.003405889108008608,0.004632084627746092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002315452966876199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027920139778307316,0.004675248759083741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0026720139778307317,0.0
2002-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036075234797967935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004349793476713898,-0.006341327369034033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004349793476713898,0.0
2002-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012096656713960924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014420511407661013,-0.013621761513713497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014420511407661013,0.0
2002-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061226320727571695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074607904357396225,-0.00722457882410071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074607904357396225,0.0
2002-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.777122907308898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003124635753957744,-0.0028861690534274062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003124635753957744,0.0
2002-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01088280926056469,-0.00878962629399661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.00012,0.0
2002-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012505820604607754,0.010534878653529792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005696995379064551,0.007957811425489377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037118884212770428,-0.005551109769738286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00765331850487485,0.007430961923295811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008781397688049364,-0.0028319860808472754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008
2002-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013447928495756028,-0.013237414023309222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013860702990263606,-0.014852266199079915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006072591314217102,0.005804225578564654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02140586610563933,-0.021158597703851024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258974204063624,0.0025518356591278106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01816103000799546,0.016679852140163983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016972560322326413,-0.002243764466507188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006218469440957275,-0.004731616547750449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00813660199458624,-0.006667111545427931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.00825660199458624,0.0
2002-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026084198025561365,0.02433432900150242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026084198025561365,0.0
2002-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017727201298947535,0.01702170820579191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017727201298947535,0.0
2002-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015832327674432606,0.0,0.0,0.0,0.0,0.0,0.0032447750377359585,0.0022755184247875314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032447750377359585,0.0
2002-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069303292350263454,0.0,0.0,0.0,0.0,0.0,0.002138435998058474,0.0032968306758754252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002138435998058474,0.0
2002-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036001257650240944,0.0,0.0,0.0,0.0,0.0,0.0009315617913133734,-0.00038555414460339336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.00012,0.0
2002-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018000180797522805,0.0,0.0,0.0,0.0,0.0,0.011797559049860584,0.01183678524468843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001838062125098771,0.0,0.002440793223884437,0.0,0.0,0.0,0.0,0.0,-0.0016553936046295402,-0.00011514699906850087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002547522271716634,0.0,0.00012925605530063756,0.0,0.0,0.0,0.0,0.0,-0.00621576164965163,-0.007982949633731789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007605170742538494,0.0,-0.003861947720509628,0.0,0.0,0.0,0.0,0.0,-0.010920566674488647,-0.011386914812153653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021014600593222657,0.0,0.0011980118004232486,0.0,0.0,0.0,0.0,0.0,-0.0026959587342556047,-0.004016403427287634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751384205681547,0.0,0.009973827791551053,0.0,0.0,0.0,0.0,0.0,0.0044908197530873495,0.003854661617257739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018419124878957225,0.0,-0.00102255822847728,0.0,0.0,0.0,0.0,0.0,0.0025123655299881475,0.0019406044186321904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034810545542625864,0.0,-0.00019412644716505878,0.0,0.0,0.0,0.0,0.0,-0.0007468308928700651,0.000557042256175005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013148031034477769,0.0,-0.007334883422204261,0.0,0.0,0.0,0.0,0.0,-0.01591704131019384,-0.014799288328727532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002561968750357358,0.0,0.0001418103922946338,0.0,0.0,0.0,0.0,0.0,0.011954190100187766,0.010373967935617063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035551581020132355,0.0,-0.00019690519894451355,0.0,0.0,0.0,0.0,0.0,-0.004158895937698142,-0.005406763327905776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01324887925410149,0.0,-0.007336588337473767,0.0,0.0,0.0,0.0,0.0,-0.013766459734199448,-0.011885642810059155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002218616369391598,0.0,-0.00012191337473401865,0.0,0.0,0.0,0.0,0.0,0.004150095661526109,0.003733132398375907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010345646231413513,0.0,0.005685309372771309,0.0,0.0,0.0,0.0,0.0,-0.003536501185399382,-0.001804689383872112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012258057081294578,-0.012476339818701701,-0.010065451661240305,0.0,0.0,0.0,0.0,0.0,0.00566045001581672,0.00554342141888109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.005875479440682942,0.0
2002-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003109710266328145,-0.003109710266328145,-0.002706242227020073,0.0,0.0,0.0,0.0,0.0,0.008584387032917695,0.00668307220792093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009694917464992552,0.0
2002-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00594295036229505,0.00594295036229505,0.0051690752093612275,0.0,0.0,0.0,0.0,0.0,-0.020352465400315507,-0.016594173148714923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02371025497803899,0.0
2002-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02418409850045532,-0.02418409850045532,-0.02095578423884946,0.0,0.0,0.0,0.0,0.0,-0.000795520278934414,-0.004127642349034791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008775702144353046,0.0
2002-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007048755287960765,-0.00043678938936201294,0.003741706366922163,0.0,0.0,0.0,0.0,0.0,-0.0034948586029005355,-0.0005963596983300067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038577028199385357,0.0
2002-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003869096468766978,0.0,0.002122677716324485,0.0,0.0,0.0,0.0,0.0,-0.005075129316138055,-0.006151643594117489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.00013290536903642908,0.0
2002-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021724169875127393,0.0,-0.00011982163472487557,0.0,0.0,0.0,0.0,0.0,0.005603818475979327,0.0014254144579771873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004857260387942035,0.0,0.002679045851458048,0.0,0.0,0.0,0.0,0.0,-0.015672959947340488,-0.01336138789229297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029468763786714915,0.0,0.001620720636403645,0.0,0.0,0.0,0.0,0.0,0.00332316576894186,0.0022100960657327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04095154433059513,-0.04117050092496569,-0.033976289287562196,0.0,0.0,0.0,0.0,0.0,-0.011196375093955768,-0.013312447716533227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036673805323352785,-0.0004344273333596709,-0.000301099348406737,0.0,0.0,0.0,0.0,0.0,0.007064691481910246,0.007357714674173616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00897910355920526,0.0,-0.005040753114798773,0.0,0.0,0.0,0.0,0.0,0.0035987351217377727,0.0022357452212204707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017891220585338467,0.0,-0.00011145615192835417,0.15131172676873894,0.15131172676873894,0.15131172676873894,0.0,0.0,0.018751627867100384,0.019644089674348286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014777194595901036,0.0035490800139367624,0.0009266582824271133,0.006041672910314867,0.006041672910314867,0.006041672910315174,0.0,0.0,-0.002327486773604981,-0.00018799266469586408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001764152491371215,-0.00042223529738292853,-0.00011063633059201965,-0.00013998794859289895,-0.00013998794859289895,-0.00013998794859290597,0.0,0.0,-0.008635722183552907,-0.006591136239190073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004520435898179186,-0.004520435898179186,-0.004520435898179414,0.0,0.0,0.0014150180121538791,-5.293456910421404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009164002059110882,0.0,-0.00574495993500707,-0.032423015936556936,-0.032423015936556936,-0.032423015936558545,0.0,0.0,-0.011387451156795297,-0.011284427454091745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017429015144630533,0.0,-0.00011038537773777096,-0.009616416097085382,-0.009616416097085382,-0.00961641609708571,0.0,0.0,-0.007796241385565333,-0.008556790098095434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012350351237833164,-0.012350351237833164,-0.01235035123783357,0.0,0.0,-0.006978593256104992,-0.006939027552511556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017660942575691892,-0.017660942575691892,-0.017660942575692437,0.0,0.0,-0.0011338978498165563,0.0010289218152775056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006770969553103936,-0.006770969553103936,-0.006770969553104122,0.0,0.0,-0.019181027570530418,-0.017153755129648937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015372093937056238,-0.015372093937056238,-0.015372093937056653,0.0,0.0,0.0011335863570315241,-0.0009913271670377176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019764054923613692,0.019764054923613692,0.019764054923614188,0.0,0.0,0.008794599575112217,0.008842939176254037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.00962506703420895,0.0
2002-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01041828032570839,0.01041828032570839,0.010418280325708606,0.0,0.0,-0.002437262593256917,-0.0031536602701277244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026672636653698807,0.0
2002-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014633222078391975,0.014633222078391975,0.014633222078392266,0.0,0.0,-0.014997660617202,-0.013202997012790516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0173720164559932,-0.002
2002-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039270953487023875,0.0,-0.002834339047303638,-0.007058349507436379,-0.007058349507436379,-0.007058349507436508,0.0,0.0,-0.011383085946688814,-0.011074788562988458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012570684064459997,0.0
2002-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002027572171571788,0.0,-0.00014648629324795495,-0.033158318438534416,-0.033158318438534416,-0.03315831843853501,0.0,0.0,-0.011677332261992829,-0.012256924421707883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012499294201119277,0.0
2002-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005492720040263563,-0.005492720040263563,-0.005492720040263629,0.0,0.0,-0.004220093506100015,-0.0020573765813586622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0001243193085582149,0.0
