Date,Open,High,Low,Close,Volume
2020-12-25,1.602781057357788,2.9180939197540283,1.3752620220184326,2.3285439014434814,638225549
2020-12-26,2.31894588470459,2.4349160194396973,1.5822639465332031,1.5968960523605347,237653073
2020-12-27,1.5977439880371094,1.6307810544967651,1.0566569566726685,1.0621119737625122,183978307
2020-12-28,1.0644539594650269,1.2544469833374023,1.04905104637146,1.1100759506225586,119337529
2020-12-29,1.1104600429534912,1.1112819910049438,0.7611510157585144,0.887798011302948,137916899
2020-12-30,0.8875120282173157,1.2472879886627197,0.8742510080337524,1.0903409719467163,182382243
2020-12-31,1.0888969898223877,1.3859399557113647,1.0631669759750366,1.36798894405365,180428611
2021-01-01,1.366718053817749,1.3896249532699585,1.0953749418258667,1.1553770303726196,85719567
2021-01-02,1.154209017753601,1.1578550338745117,1.0047340393066406,1.028525948524475,57325197
2021-01-03,1.0278730392456055,1.1347529888153076,0.954321026802063,1.094288945198059,78903254
2021-01-04,1.100944995880127,1.2203470468521118,0.9894750118255615,1.031272053718567,74099782
2021-01-05,1.0304479598999023,1.3005690574645996,0.995622992515564,1.2527070045471191,89986368
2021-01-06,1.2532249689102173,1.5172070264816284,1.1976890563964844,1.5134470462799072,125911564
2021-01-07,1.511154055595398,1.5808449983596802,1.261106014251709,1.3055700063705444,117149006
2021-01-08,1.3001760244369507,1.3402680158615112,1.0655839443206787,1.1945769786834717,98153438
2021-01-09,1.19173002243042,1.2989510297775269,1.1232869625091553,1.247189998626709,70724250
2021-01-10,1.246711015701294,1.384124994277954,1.1219209432601929,1.2098549604415894,89053579
2021-01-11,1.2089780569076538,1.2089780569076538,0.975832998752594,1.1271120309829712,81363662
2021-01-12,1.1258519887924194,1.2020549774169922,1.0632909536361694,1.1227580308914185,54302083
2021-01-13,1.1231199502944946,1.3039129972457886,1.078145980834961,1.2723029851913452,65603619
2021-01-14,1.2732280492782593,1.3957890272140503,1.2707840204238892,1.3348170518875122,65837974
2021-01-15,1.3357839584350586,1.4999819993972778,1.1965810060501099,1.3496390581130981,117648381
2021-01-16,1.3487859964370728,1.809448003768921,1.3413759469985962,1.646293044090271,180632496
2021-01-17,1.6440880298614502,2.156182050704956,1.5978939533233643,2.0292270183563232,264378890
2021-01-18,2.032202959060669,2.066309928894043,1.7534960508346558,1.8777010440826416,155228582
2021-01-19,1.8787599802017212,2.090567111968994,1.8158609867095947,1.9157270193099976,138354206
2021-01-20,1.9108059406280518,1.9606620073318481,1.6520190238952637,1.8556879758834839,115774841
2021-01-21,1.8551150560379028,1.876613974571228,1.5577080249786377,1.5666409730911255,106919773
2021-01-22,1.5659769773483276,1.8473689556121826,1.429679036140442,1.7674440145492554,147896568
2021-01-23,1.7638659477233887,1.9902429580688477,1.7131860256195068,1.9319690465927124,149652679
2021-01-24,1.930554986000061,2.483419895172119,1.886283040046692,2.476353883743286,238009339
2021-01-25,2.474368095397949,2.704353094100952,2.3296010494232178,2.365931987762451,298397441
2021-01-26,2.361182928085327,2.675813913345337,2.196481943130493,2.6732749938964844,257922264
2021-01-27,2.6761488914489746,2.702423095703125,2.239331007003784,2.5197548866271973,263964928
2021-01-28,2.5169880390167236,3.3435099124908447,2.4449660778045654,3.123692035675049,382035277
2021-01-29,3.1160390377044678,3.457257032394409,2.85781192779541,3.361844062805176,333194531
2021-01-30,3.3598060607910156,4.647129058837891,3.196784019470215,4.597844123840332,706673279
