name,SR,CAGR,VOL,MDD,TO,corr,n
e2_resid63_K3_s5,0.7538153333554819,0.22615130498861347,0.3541383071579732,-0.46005824537992,22.458070333633902,0.5326758628124431,2218
e2_resid63_K3_s21,0.708768384997898,0.21080803252502855,0.36474289953089445,-0.4755039862202012,10.339044183949504,0.5228963813227286,2218
e2_resid63_K4_s5,0.8159776481448849,0.24823659965190825,0.3450247021855822,-0.48356381327373577,19.939585211902614,0.5289308233537037,2218
e2_resid63_K4_s21,0.7008246761087907,0.20241450888106916,0.35210594184726063,-0.544596827167869,8.862037871956717,0.5276276107493135,2218
e2_resid126_K3_s5,0.6173264119771207,0.165719288237834,0.3463738169757447,-0.4610597378300568,16.322813345356177,0.527153558030033,2218
e2_resid126_K3_s21,0.4279620224995401,0.09280086438344926,0.3640812405854261,-0.5752081709136005,7.7637511271415685,0.5285882388102963,2218
e2_resid126_K4_s5,0.6252875865569896,0.16939433377966795,0.3478833254867358,-0.4679851308707468,12.043282236248873,0.5418716277009813,2218
e2_resid126_K4_s21,0.4592326799214835,0.10522845464680874,0.363621452140092,-0.5559392148467117,6.476104598737601,0.5096813329440285,2218
e2_resid252_K3_s5,0.6300598289723225,0.16828053638363927,0.3394479979343702,-0.560909726576345,9.657348963029756,0.5281828194940626,2218
e2_resid252_K3_s21,0.4691130694346771,0.10731090857044734,0.348559278369845,-0.6021810447025628,4.658250676284942,0.5434362666122547,2218
e2_resid252_K4_s5,0.666908118200463,0.1791482677633376,0.3293070132345458,-0.5752994767187984,9.146077547339946,0.5587978839343094,2218
e2_resid252_K4_s21,0.6111539701719155,0.16104103190459607,0.33955530189760985,-0.6409537233024185,4.317403065825068,0.5516448358180476,2218
e2_residraw126_K3_s5,0.42781736182235597,0.09140553268351748,0.34310447366745495,-0.4440879167442431,17.08025247971145,0.5219364866892618,2218
e2_residraw126_K4_s5,0.6071141661066787,0.1591529762010495,0.3382615116317782,-0.43287317215479304,13.009017132551849,0.5418698047680166,2218
e2_ghresid_K3_s5,0.7741664159290981,0.24033722904180577,0.3660065971867057,-0.5039586115876251,27.45716862037872,0.530840329807618,2218
e2_ghresid_K3_s21,0.26207899654474054,0.024606168820916485,0.3967287426277608,-0.6377702691154026,10.717763751127144,0.523991477018719,2218
e2_ghresid_K4_s5,0.7337242079864745,0.2168979380683309,0.35429672858429057,-0.46476337903380727,21.98467087466186,0.5393995005635641,2218
e2_ghresid_K4_s21,0.5863506288829596,0.15894060392818776,0.3693447738393398,-0.535980464394834,8.066726780883679,0.5362925161362547,2218
