,canonical,bagged
2010-05-20,0.0022010134451701936,0.0021387575715564188
2010-05-21,-6.752188083127308e-05,-6.768595529255998e-05
2010-05-24,0.000260951095404155,0.0002556471267361733
2010-05-25,0.0009204491557587618,0.0008944144999908769
2010-05-26,1.3609997864457843e-05,1.3222034565237594e-05
2010-05-27,-0.0029255608124102634,-0.002844884985189863
2010-05-28,0.001257120967707376,0.0012215658496570459
2010-05-31,0.0,0.0
2010-06-01,0.0007569006981111094,0.0007354920259469969
2010-06-02,-0.0012802991518389827,-0.0012440861048735926
2010-06-03,-0.0015614910615257788,-0.0015152524174667106
2010-06-04,0.003888188811228964,0.0037782136902045596
2010-06-07,0.0018300412309237095,0.0017803514877769036
2010-06-08,-0.0008910688818450154,-0.0008679376085764807
2010-06-09,-0.00013424222218661076,-0.00013044516822657202
2010-06-10,0.002610683450498685,0.002538913504079314
2010-06-11,0.0014509392489461415,0.001407826600573528
2010-06-14,-0.00034333732695997037,-0.0003336259981714002
2010-06-15,0.005938665416285342,0.005770689702914737
2010-06-16,0.0004142351799528125,0.00040044155886438085
2010-06-17,-0.00019262136240831874,-0.00018717004571931737
2010-06-18,0.0009671033343638788,0.000996861045113274
2010-06-21,-0.0007373888719753325,-0.001015652376088662
2010-06-22,-0.003448534133488399,-0.0029855361547948137
2010-06-23,0.001008454350640445,0.0014865166831178104
2010-06-24,-0.0032249098080680033,-0.0027059860392109336
2010-06-25,0.0018381382909625488,0.0019097993952682908
2010-06-28,0.00045503165521937225,0.0007433330776699523
2010-06-29,-0.00941348019832222,-0.008784848241229385
2010-06-30,-0.002719997659822648,-0.0022437902793329325
2010-07-01,-0.00039584008053954346,-0.00024167141608250818
2010-07-02,-0.001512540892546906,-0.0015013867570030455
2010-07-05,-2.2111304885118886e-05,-2.224472331627081e-05
2010-07-06,0.0024046184500354792,0.0023345266497709284
2010-07-07,0.007306791302850887,0.00710012102251356
2010-07-08,0.0013381643144876158,0.0013023855960026174
2010-07-09,0.002514849728775819,0.002440270760457548
2010-07-12,-0.0006562797298794341,-0.0006430755881574469
2010-07-13,-0.0005941050577195034,-0.0005833796967705319
2010-07-14,0.0007657083346005534,0.0007346687844356974
2010-07-15,0.0026369296888586508,0.0026164028621730603
2010-07-16,-0.00033568171146556604,-0.00032983255578868294
2010-07-19,-0.00124544807487942,-0.0012080326180600805
2010-07-20,0.0008544037132772438,0.0008397825600824864
2010-07-21,0.0019116780274690249,0.001864204689877734
2010-07-22,-0.0005786567740128136,-0.0005423068703404069
2010-07-23,-0.0015655044986208682,-0.0015303037770214494
2010-07-26,-0.002130632762710636,-0.002133977125231601
2010-07-27,-0.003401425938844698,-0.003354314287437082
2010-07-28,-0.0013010654563361157,-0.0013176970532584066
2010-07-29,0.0004537277700151616,0.0004443431482856641
2010-07-30,0.006348354046037492,0.006318064137087662
2010-08-02,-0.0010577515566108126,-0.0010292495043123795
2010-08-03,0.0010398034167080667,0.0010737154612168033
2010-08-04,0.000898826859517087,0.0008452002860885538
2010-08-05,0.00038639720405573376,0.00039662262128299815
2010-08-06,0.004509639265287867,0.004187528030650543
2010-08-09,-0.00041828309679277343,-0.00014456429634970456
2010-08-10,0.0002400778050983001,0.0001828188626221548
2010-08-11,0.004841986764284361,0.004349654336814387
2010-08-12,0.0033837625545350375,0.00274521097832389
2010-08-13,0.0014314278454777125,0.0015122108056454177
2010-08-16,0.008008103103903859,0.007641062930158813
2010-08-17,-0.0006329091779224392,-0.00048708935690849604
2010-08-18,0.00038120209484609986,0.0003918780578877619
2010-08-19,0.0017110035888717391,0.0016456583001302277
2010-08-20,0.00016107286078843563,0.00011665192572679788
2010-08-23,-0.0009532614452873306,-0.0008369460511446446
2010-08-24,0.003340706079370475,0.0030370371070980694
2010-08-25,0.005131564062050868,0.004612521819874999
2010-08-26,-0.0011022183750747537,-0.0007099524455875058
2010-08-27,-0.00696376140316277,-0.0069122267433373115
2010-08-30,0.0010171046462734625,0.0029476340560134966
2010-08-31,0.005865417515043041,0.006071837346211589
2010-09-01,-0.0036840076546499076,-0.006053628820266502
2010-09-02,-0.0018843374895035566,-0.0036091504841440224
2010-09-03,-0.003357655462044994,-0.0065415092882319045
2010-09-06,0.0,0.0
2010-09-07,0.00824485046367099,0.008549494224522693
2010-09-08,-0.0020095730195445493,-0.0019552756738057814
2010-09-09,-0.007613179352642991,-0.007403420195867647
2010-09-10,-0.0016887779621578985,-0.0023818229775991627
2010-09-13,0.003706241924849614,0.007248661447870983
2010-09-14,0.004235151109271252,0.008387681873270833
2010-09-15,0.0009969592788351674,0.001674629941813573
2010-09-16,-0.003757629792650926,-0.0034161514756378976
2010-09-17,0.0014767104405939153,0.001529804847803957
2010-09-20,0.008947351835794972,0.008671231161268413
2010-09-21,0.00033581692003850844,0.0015139544937549272
2010-09-22,0.010264476622944552,0.010739942962020481
2010-09-23,0.0008599881945443161,0.0006672212764341605
2010-09-24,0.0034619142019142,0.003690020283630862
2010-09-27,0.002073588636656157,0.001946975426841597
2010-09-28,0.00462809943337135,0.004293364543450815
2010-09-29,0.008241789336113263,0.008327545062484652
2010-09-30,-0.0030608507247880715,-0.0028361169371199308
2010-10-01,0.0022845163252701354,0.0024163768947793557
2010-10-04,-0.0039153606285966145,-0.003289582557936535
2010-10-05,0.013771499972973595,0.013607293050343607
2010-10-06,0.006508670140487283,0.006460910245113167
2010-10-07,0.001199742260055125,0.0014418622242175867
2010-10-08,0.0007428007471844742,0.0005149417047558858
2010-10-11,0.00040942126907519364,9.571283363080442e-05
2010-10-12,0.0024477398617015326,0.002646706196029602
2010-10-13,0.004618156874335453,0.0037152436866746902
2010-10-14,0.004468916444962365,0.00468535356120375
2010-10-15,-0.0037367015737114193,-0.004462786960138519
2010-10-18,0.004117733267094626,0.0037679569425301245
2010-10-19,-0.019395162854329417,-0.01908655096122614
2010-10-20,0.00997804079004056,0.009805292278744436
2010-10-21,0.0005760963118294322,0.0019460745291803735
2010-10-22,-0.002658395491257991,-0.005615528737295717
2010-10-25,0.010324001430002082,0.010927657052495236
2010-10-26,-0.004402748938738554,-0.008064531282414755
2010-10-27,-0.0037030550100984193,-0.0043205191025948945
2010-10-28,0.001294837759991064,0.0011332598727753014
2010-10-29,0.0017824982998390652,0.0019203317396414307
2010-11-01,0.009393228643885672,0.009625698770215869
2010-11-02,0.0014910260739279691,0.0014306595817494153
2010-11-03,0.002262984146381077,0.002369350634785963
2010-11-04,0.015684245466228444,0.014947367673175118
2010-11-05,0.0005440863999873514,0.0004549348652995105
2010-11-08,0.000968551512301525,0.0008712299994482875
2010-11-09,0.002791934021009972,0.002400353358407644
2010-11-10,-0.007142351284282983,-0.007346376817788623
2010-11-11,0.001965389806162384,0.001855353401546145
2010-11-12,-0.009049562592241716,-0.008727759326050534
2010-11-15,-0.010908817493914641,-0.010907179909761866
2010-11-16,-0.007241482268789283,-0.007126980082779356
2010-11-17,-9.298375826286351e-05,7.206551698228254e-05
2010-11-18,0.004007225415744328,0.0038025021650200976
2010-11-19,0.001093576384213325,0.0011257138792386777
2010-11-22,0.004338206223146507,0.004449891919855738
2010-11-23,-0.000619823763545118,-0.000518143003102732
2010-11-24,0.004548526472171176,0.00408901319793105
2010-11-25,0.0,0.0
2010-11-26,-0.0074346109056976275,-0.007079470590622658
2010-11-29,0.0047242693747974,0.004713216619964444
2010-11-30,0.0027226518723544044,0.0026537267055270317
2010-12-01,0.004085709963558942,0.0033755164970298767
2010-12-02,0.003636796021488537,0.004033334102753737
2010-12-03,0.005678938240784743,0.005752236172082885
2010-12-06,0.0015786525173162296,0.0025592948213523847
2010-12-07,-0.0006245996330876619,0.0002541316470669177
2010-12-08,-0.011839648235976831,-0.012149052256208628
2010-12-09,0.0022311606401723815,0.0024371928758439632
2010-12-10,-0.000811370820798914,-0.0009090004103401162
2010-12-13,-0.000499578557795837,-0.00012226230492597416
2010-12-14,-0.0017592487593110673,-0.0012581006515794964
2010-12-15,-0.0049163199163309605,-0.0055073848927264316
2010-12-16,-0.004156894336094867,-0.0035757407616671044
2010-12-17,0.006883043860113326,0.006873414971523069
2010-12-20,0.009043230288382177,0.008319494352882522
2010-12-21,0.0012348468893270017,0.0019550279082712336
2010-12-22,0.002144439561993599,0.001520692912795958
2010-12-23,-0.0047274986345736845,-0.004857172073322728
2010-12-24,0.0,0.0
2010-12-27,-0.0016538647895430506,-0.0006442540985773495
2010-12-28,0.006463106839896854,0.0067072251915557555
2010-12-29,-0.004302743403960666,-0.003073685949895247
2010-12-30,0.004171001347136509,0.0034734946094346466
2010-12-31,-0.005558276032129398,-0.0031235306202314138
2011-01-03,-0.002749760655604258,-0.0005476802248198121
2011-01-04,0.0004779852800008339,-0.002592016479367652
2011-01-05,-0.008326169994333322,-0.006897460122365676
2011-01-06,0.008248359642765383,0.006383130058697915
2011-01-07,0.002898593056324247,0.0028451395093090867
2011-01-10,8.735731553840471e-05,0.002388269787431975
2011-01-11,0.013314875086473346,0.013621027315473976
2011-01-12,-0.003174118422561675,-0.002651638102496035
2011-01-13,0.0020675975290449736,-0.0010835126993363408
2011-01-14,-0.001620538977576231,0.0006580625735835513
2011-01-17,0.0,0.0
2011-01-18,-0.005819407276163523,-0.004035282045316675
2011-01-19,0.002246282511238476,-0.0050229369840181825
2011-01-20,-0.017593850270996452,-0.01692266647442091
2011-01-21,-0.004778999272640684,-0.006849089580305126
2011-01-24,-0.005191185837545757,-0.004770444467716796
2011-01-25,-0.0012051915445311708,-0.00017890969026751683
2011-01-26,0.0031665625518630734,0.004411568743092596
2011-01-27,0.002483961832908591,0.00033754819445955324
2011-01-28,0.004351886477938229,0.0027531419153136822
2011-01-31,-0.0002752410815396995,0.005701622786248869
2011-02-01,0.008504009454243512,0.008947738514243995
2011-02-02,0.008409876542717958,0.009076688251524754
2011-02-03,-0.0008816886144031267,0.001719698829040407
2011-02-04,0.0067781516324361924,0.008323932425857281
2011-02-07,0.00280633698249908,0.0044480361164808266
2011-02-08,-0.0006963689009313781,-0.0012230627895855018
2011-02-09,0.006727515728050493,0.003530058543181576
2011-02-10,-0.007915766709169434,-0.005368204940027587
2011-02-11,0.009025718982343318,0.010857129563416357
2011-02-14,0.004773936930456561,0.007358485177914117
2011-02-15,0.0032499160141780422,0.0036488167611743393
2011-02-16,0.002685907674254379,0.0035725919864252904
2011-02-17,0.006236084727147052,0.009151882900456317
2011-02-18,0.0033536817861255274,0.003076000039168382
2011-02-21,0.0,0.0
2011-02-22,0.009008826029692095,0.005618036162788197
2011-02-23,-0.003681120842101122,-0.0034863097053652006
2011-02-24,0.0005827270002589917,0.00043831406773209346
2011-02-25,0.006872654585993347,0.010173005488938612
2011-02-28,0.008275756266888276,0.010243335760282876
2011-03-01,0.0025327782338859014,-0.0006879485329799249
2011-03-02,-0.004085821887357208,-0.001903672528433618
2011-03-03,0.0024535539627599206,0.004366529836604642
2011-03-04,0.0047538444746856685,0.005478514268972217
2011-03-07,0.0025171762764750806,-0.0016550980787495236
2011-03-08,-0.012590166975330285,-0.01305765473751354
2011-03-09,-0.0003186723127309931,-0.009389547962435891
2011-03-10,-0.005716739013644368,-0.012749255027684217
2011-03-11,-0.013156781779905985,-0.007404508435753122
2011-03-14,0.00968896607020251,-0.00428202152943258
2011-03-15,-0.0162136075294982,-0.008208397726653709
2011-03-16,-0.0043835850066778455,-0.004083734556880416
2011-03-17,0.015352027063628287,0.01513880339881723
2011-03-18,0.004094484056958485,0.0023898251868622994
2011-03-21,0.013048512560150941,0.013401133944414502
2011-03-22,9.061804137054522e-05,0.00027023388007748673
2011-03-23,0.008287617615859097,0.004237047224178918
2011-03-24,0.0024453040934024808,0.0025528542312373546
2011-03-25,-0.0013600425250695507,-0.0016425995987450048
2011-03-28,0.0023259344748377125,0.0018493193650194826
2011-03-29,0.009112116582991284,0.004777148468055088
2011-03-30,0.007689027162850234,0.008921780899553719
2011-03-31,-0.0010074789506360812,-6.529388109311818e-05
2011-04-01,0.0025552545542360107,0.0024816110308253474
2011-04-04,0.005576947460022927,0.005300066124269302
2011-04-05,0.001955093332327533,0.0014378667055845765
2011-04-06,0.010400140929110843,0.01081614076592042
2011-04-07,-0.0008507436386526715,-0.000778093614870491
2011-04-08,-0.005849918949410672,-0.013440664242838726
2011-04-11,-0.006217982799219606,-0.007401338867122962
2011-04-12,-0.004087356094274908,-0.004437849798729531
2011-04-13,0.001957038891764819,0.0019001771161983687
2011-04-14,0.0015122841145785795,0.0018342731832658098
2011-04-15,0.008866224379459333,0.006350593395480962
2011-04-18,0.016045480099072813,0.01842736228520802
2011-04-19,0.023708031110575005,0.02477343800834679
2011-04-20,0.006131120505641907,0.005897158606590862
2011-04-21,0.005187016263255982,0.004732446793090046
2011-04-22,0.0,0.0
2011-04-25,0.0031260383375468696,0.003615794617450613
2011-04-26,0.0026110860290543417,0.0025859677071930227
2011-04-27,0.004107200226517664,0.0046095309754989894
2011-04-28,0.016764526035496753,0.01792419096800472
2011-04-29,-0.00119702491002046,-0.0008619230533368342
2011-05-02,-0.004349830374799737,-0.004161693427167133
2011-05-03,-0.012070180035322928,-0.010976040301103995
2011-05-04,-0.005621560481683015,-0.004240397522860094
2011-05-05,-0.004585979996886566,-0.003195656882802683
2011-05-06,0.0019809829438740484,0.0008514119404815457
2011-05-09,0.0034622833276761592,0.0037154930683966367
2011-05-10,-0.0038658887897116048,-0.004011011814004166
2011-05-11,-0.000881058579318115,-0.0009692225808307475
2011-05-12,-0.0043742578496906,-0.003949978542717687
2011-05-13,-0.005373513337069175,-0.005468789412849527
2011-05-16,-0.0058296220820629255,-0.004516271391941653
2011-05-17,0.001648858703778836,0.0025159803756425758
2011-05-18,0.0037581311072169246,0.0033152662962637395
2011-05-19,-0.0025978794188377527,-0.003810322632482879
2011-05-20,-0.0013438632269299605,-0.00034969377491051525
2011-05-23,-0.002131008314131955,-0.00203687782911106
2011-05-24,0.010920144307116568,0.00923168904236613
2011-05-25,0.004103101557520501,0.003927985362706773
2011-05-26,0.00775052651217793,0.008138516099948473
2011-05-27,0.005485790280850314,0.005568063108846573
2011-05-30,-3.5715801793969603e-06,-3.6178060793968235e-06
2011-05-31,-0.0016809033403437496,-0.0022525646209196957
2011-06-01,-0.016583684394108695,-0.01605665378367465
2011-06-02,-0.00583282762408481,-0.006136997831707843
2011-06-03,0.0007610694844455569,-0.0004279728768168681
2011-06-06,-0.004277548596086721,-0.008156440854574846
2011-06-07,-0.001026215654647135,-0.002527035773840117
2011-06-08,-0.0017454942328847586,-0.0012479302068527192
2011-06-09,-0.003981068958123163,-0.005330655707811335
2011-06-10,-0.014274953455144946,-0.01536878155203372
2011-06-13,0.0006051471740956194,0.0010866449085158779
2011-06-14,0.0013471728063076734,0.002587671778739033
2011-06-15,-0.008102219427714651,-0.0077522189364297835
2011-06-16,0.010865469149012317,0.011578741209950632
2011-06-17,-0.0021115430645090518,-0.0013531125962074448
2011-06-20,0.00978775686414726,0.010402057027209878
2011-06-21,0.0037095127862688173,0.0007825049813123644
2011-06-22,-0.011740051863013475,-0.01167312580165104
2011-06-23,-0.004293489032887781,-0.004998753570794031
2011-06-24,-0.009110577086641425,-0.00859419588882978
2011-06-27,0.007733420493552424,0.0067238848790811
2011-06-28,0.009689123139154049,0.009126367454240447
2011-06-29,0.002316683426452637,0.0025534920639649025
2011-06-30,0.007461449213731004,0.0069652181270950745
2011-07-01,0.011268458166263777,0.01228161196600059
2011-07-04,-8.23793857774408e-05,-4.329036491775018e-05
2011-07-05,0.015890705704433232,0.014697322712061896
2011-07-06,0.0062372574652130456,0.005573187025822002
2011-07-07,0.004710712308428565,0.0014505488224463062
2011-07-08,-0.008796793046729236,-0.005591527061681453
2011-07-11,-0.002515409570827127,0.001765310654217075
2011-07-12,0.003702009525773324,0.005510415001737404
2011-07-13,0.004969099779359067,0.0020580069591098348
2011-07-14,-0.004037765004886305,-0.0040713373392965236
2011-07-15,0.004578844690504469,0.004034469956868476
2011-07-18,0.008863305917558557,0.009941039937853911
2011-07-19,0.014893831773813497,0.0124246159403077
2011-07-20,0.004565206571448844,0.0037657878345102053
2011-07-21,-0.002546313599874924,-0.002284280549552938
2011-07-22,0.005622586915732507,0.003994890414202255
2011-07-25,-0.0020892498376117296,-0.0025541617734905777
2011-07-26,-0.010858806624652727,-0.008341304120023532
2011-07-27,-0.016114381975742234,-0.014403283469938015
2011-07-28,0.00031356636082422324,0.003325389406509669
2011-07-29,0.019765786166086083,0.02253770147206539
2011-08-01,0.005494825000793744,0.006877786059258501
2011-08-02,0.01082976357959884,0.010099647274130345
2011-08-03,-0.009259893801928156,-0.003573536720264231
2011-08-04,0.0016865329801721545,0.007535334583971746
2011-08-05,0.005306198585039369,0.005365162615882021
2011-08-08,0.02181586341738517,0.023023475225126256
2011-08-09,0.01431209053775486,0.013643550264475399
2011-08-10,-0.00962224359875168,-0.010440637468595824
2011-08-11,-0.0007836735650000791,-0.0013440692831022936
2011-08-12,0.006173230321820099,0.00748980044980241
2011-08-15,0.011413679161338796,0.010530295914471724
2011-08-16,0.014321433145259306,0.012683546145798967
2011-08-17,0.01267355953111466,0.015530307751551327
2011-08-18,-0.00723824958525677,-0.0063619711351227464
2011-08-19,-0.005152378792869708,-0.004043395598679748
2011-08-22,-0.004070693580002682,-0.005902361063917733
2011-08-23,-0.0143087312191806,-0.015668243545521404
2011-08-24,-0.0028410127390031043,-0.003226571122804242
2011-08-25,0.0015674948272163078,0.004671344950486308
2011-08-26,0.011828169358758737,0.012376541320557228
2011-08-29,0.010330217260253408,0.011109519462670777
2011-08-30,0.0025413696448577973,0.0014793443708460761
2011-08-31,0.004904497336493011,0.00866018077796781
2011-09-01,0.010573159390410234,0.013465508961601763
2011-09-02,-0.0077935671196563945,-0.011625331488887131
2011-09-05,0.0,0.0
2011-09-06,-0.001955335491424499,-0.0010423795768136242
2011-09-07,0.009772232179134208,0.008732196444604535
2011-09-08,-0.0014084982526160082,-0.0005528448695763077
2011-09-09,-0.006308744855092919,-0.005284762253996721
2011-09-12,-0.003398090004197257,-0.0027259782939665295
2011-09-13,-0.0027077798290848333,-0.004811438564754915
2011-09-14,-0.0014310549612620573,-0.0003736873889016268
2011-09-15,0.01103730658147772,0.010354590477830388
2011-09-16,0.005065565489267906,0.0075763961509085756
2011-09-19,0.000984014228403186,0.0012074276210780595
2011-09-20,0.012862868893804388,0.012529700347098518
2011-09-21,-0.004027315050110529,0.004571878013775343
2011-09-22,-0.020541509324716704,-0.017908272324642382
2011-09-23,-0.008969882690649056,-0.01616161756289388
2011-09-26,0.002179144574798089,-0.00045623011791077377
2011-09-27,-0.004137379715455649,-0.001984150827337279
2011-09-28,-0.0037423081502702374,0.0018438527821910146
2011-09-29,0.010429834922422653,0.016118547173334805
2011-09-30,0.011355756820040138,0.010393617278740561
2011-10-03,-0.005508400702049059,-0.0024704814734180063
2011-10-04,-0.0060607907856152585,-0.006787280449256273
2011-10-05,-0.005022632432764694,-0.0044661848449672045
2011-10-06,-0.009874010932794653,-0.010586692903029864
2011-10-07,-0.01620065555779955,-0.01555585814887927
2011-10-10,0.018772531267716986,0.01780651686599904
2011-10-11,-0.01277821579459162,-0.006413695894529836
2011-10-12,0.007925583286538881,0.004328437071426856
2011-10-13,-0.0046822657876363,-0.0030670171841107514
2011-10-14,0.009542742992219392,0.004686221412470425
2011-10-17,-0.015709009169528165,-0.005344448899123331
2011-10-18,0.009281457438336187,0.003621719677597998
2011-10-19,-0.009323621821490583,-0.0034543923867223136
2011-10-20,0.0023111563080208727,-0.0005397590563888631
2011-10-21,0.012477351016941533,0.012876043806455474
2011-10-24,0.02364285362765604,0.019434469202539353
2011-10-25,-0.008788383291767779,-0.004501004687437361
2011-10-26,0.0020485242545686105,8.310102428028216e-05
2011-10-27,0.023530574534173784,0.019231667106887253
2011-10-28,0.004903144540892775,0.005425175194270461
2011-10-31,-0.0050550364902605255,-0.0010344370235326537
2011-11-01,-0.00048681615519764726,-0.006382101805853403
2011-11-02,0.011057392310792245,0.00977291321708987
2011-11-03,0.010188483957122048,0.009950382192283018
2011-11-04,0.0008737476618676845,0.0007787535603185592
2011-11-07,0.007822276957184484,0.007353443483794921
2011-11-08,0.0007201093597332135,0.0020124318384002068
2011-11-09,-0.017942138607736805,-0.01587971043321862
2011-11-10,0.0014158228625114043,0.0008425507483376922
2011-11-11,0.009182354472390379,0.008987974720164332
2011-11-14,-0.00013279998936586727,0.0013961967423241639
2011-11-15,0.002227511482101255,0.003315660042651592
2011-11-16,-0.0031647095333305164,-0.0015728669022549988
2011-11-17,-0.005194919106513789,-0.0026164378670695725
2011-11-18,-0.0024275332789693727,-0.0006851421855230792
2011-11-21,-0.004285439014788549,-0.003185679947351307
2011-11-22,0.0018589908836950954,0.0029601198827811214
2011-11-23,-0.007023889172386528,-0.007966473729367969
2011-11-24,-3.756174763581921e-06,0.0
2011-11-25,-0.008439838434852178,-0.008214488033581279
2011-11-28,0.012619826078902423,0.011895141847577789
2011-11-29,-0.00791878344297943,-0.008055146192175532
2011-11-30,0.0034093630249520434,0.003248294766584598
2011-12-01,0.0005570375200173161,0.0009770595410375758
2011-12-02,0.004062122535703547,0.001304912276292907
2011-12-05,0.0043566949074997025,0.006461791139577694
2011-12-06,-0.0005730057687861604,-0.002603236680469377
2011-12-07,0.007150265229739535,0.006000244250104471
2011-12-08,-0.008471218900044469,-0.011625416543862368
2011-12-09,0.0050000847180283635,0.005015445325306181
2011-12-12,-0.01482508335829983,-0.014609374609932725
2011-12-13,0.0007211698923708484,0.0008542120002016416
2011-12-14,-0.0028719535608633575,-0.0029119182960394598
2011-12-15,0.0051916892378527065,0.005041289877774147
2011-12-16,0.006461883862288785,0.006304950811217461
2011-12-19,-0.006655252578185814,-0.006878424481393785
2011-12-20,0.006686243680642176,0.006414109326344791
2011-12-21,-0.009141464012921905,-0.009411661851281804
2011-12-22,-0.0023143425469235,-0.002458076850880035
2011-12-23,0.0027162019937052766,0.002802364520754926
2011-12-26,-4.654682245171364e-05,-4.448944663254162e-05
2011-12-27,0.006557497653118455,0.006177981345663579
2011-12-28,-0.0008287157980912246,0.003314201316417471
2011-12-29,-0.0026892484757160425,-0.00046827949994665324
2011-12-30,0.009051556648392795,-0.0006218948956056744
2012-01-02,0.0,0.0
2012-01-03,0.0009018776421039808,-0.0016507608571756226
2012-01-04,-0.006623170119569859,-0.005883157603347617
2012-01-05,0.0020641295266248414,0.0018927979003532892
2012-01-06,-0.0027912133485295198,-0.0022356453948966493
2012-01-09,0.007380106198970585,0.006867082971735036
2012-01-10,0.009316232973173397,0.009021478273891777
2012-01-11,0.01768597588638311,0.017079417887828
2012-01-12,0.004461331963187808,0.005490619935092834
2012-01-13,0.006639171713743606,0.00674739594953976
2012-01-16,0.0,0.0
2012-01-17,0.0014388330202478282,2.85056378350379e-05
2012-01-18,0.004856392369861094,0.005071300812564552
2012-01-19,-0.01662052613436954,-0.017460095254704336
2012-01-20,-0.007933379584333678,-0.007288020395803419
2012-01-23,-0.009060626039136105,-0.008106432280110428
2012-01-24,0.01290423382410238,0.012441165379719914
2012-01-25,0.012934522717669025,0.012323438834467734
2012-01-26,0.011841054190435806,0.011866469540699554
2012-01-27,0.013256532099874997,0.014647712524806933
2012-01-30,0.008476557433888815,0.008483302033254566
2012-01-31,0.0007354394245422662,0.0006738574958423353
2012-02-01,0.003576360057850675,0.004829105730059089
2012-02-02,-0.0019475279636360962,-0.0038199744468308456
2012-02-03,0.0049309349725196565,0.004622967156927903
2012-02-06,-0.002753365996489984,-0.002812156868302669
2012-02-07,-0.0035099975069434928,-0.0035407702263752323
2012-02-08,0.0011816156982609417,0.0029297121906943684
2012-02-09,0.003575889546238684,0.004308532178356696
2012-02-10,0.0016673391555864828,0.0018342242870448113
2012-02-13,0.009420579150100732,0.009318696704196779
2012-02-14,0.0011635874855329233,0.0022137018699896725
2012-02-15,-0.005855705864904041,-0.006734017830197197
2012-02-16,0.003194776218547308,0.003006102322046048
2012-02-17,-0.0018404392497949906,-0.0017245004868647563
2012-02-20,0.0,0.0
2012-02-21,-4.760336480126893e-05,0.0022875910638061464
2012-02-22,0.0029813611063786334,0.001975543366301886
2012-02-23,0.016939316394316662,0.014166944345848274
2012-02-24,0.009575607539753766,0.008789000587990814
2012-02-27,0.005207399645171159,0.00629496040587256
2012-02-28,-0.0012497110680712612,-0.002575940133124571
2012-02-29,-0.007390034670211758,-0.007296230117351189
2012-03-01,-0.006011778361456058,-0.005773425959900068
2012-03-02,0.004595708080714217,0.001766935571876059
2012-03-05,-0.008709327055077796,-0.008088075512197744
2012-03-06,-0.008971336414563836,-0.00769086189173851
2012-03-07,2.0993070584763593e-05,-9.173469630040919e-05
2012-03-08,0.00692713068447847,0.007738695710085085
2012-03-09,-0.0007451557119881736,0.000623640951873878
2012-03-12,-0.0074000203489306944,-0.0028950773098736183
2012-03-13,-0.0030961204729995947,-0.0018020074242082978
2012-03-14,-0.012988187464024407,-0.009200952733588995
2012-03-15,-0.00017428304817342622,0.0011143104662092857
2012-03-16,-0.0029586915142608083,-0.003717414719018613
