Date,ret_1m,ret_3m,ret_6m,ret_12m,mom_12_1,dist_52w_high,dist_52w_low,age_52w_high,vol_20d,vol_ratio_20_60,volu_trend,updown_21,max_dret_21,beta_120,corr_120,range_contr,higher_lows6,dd_from_ath,regime_on
2006-01-26,-0.03172403453871832,-0.08721710925100755,-0.05011873406269423,-0.0781521403797433,-0.059905858816270446,0.07186579462228422,-0.19423414964720764,0.0363071249934864,-0.32712206766202756,0.04562616107268566,-0.03325343550230318,-0.013611833734642382,-0.2263465645412443,-0.23959847142420343,0.1519856256264292,0.020458054120698906,-0.05203353777596218,0.14291576619107058,True
2006-02-09,0.07909650791006721,0.007913768930718082,0.0025816373274000397,0.015664176802191333,-0.04663634578888817,0.09926368386497855,-0.13864962758007834,0.09500674312863347,-0.2781137069272662,0.020011026334522935,-0.05689029550760882,0.08373891888244166,-0.1794204065390506,-0.17410615546208763,0.1760402929894455,-0.11512974912719776,0.005613635855082444,0.1630902062968909,True
2006-02-24,-0.023129902324533203,0.013416806637145619,-0.06879005353581624,-0.0363719651855245,-0.024021247750061304,0.06424226485754592,-0.16123536702539262,0.07423888232134855,-0.20461324190137747,0.05349780773509588,0.026830022298320422,0.04542008151214511,-0.20049278862838182,-0.11236321066829541,0.1259271598254649,0.08092277071658996,0.04757409254398314,0.09829728831303049,True
2006-03-10,0.008531946589505967,0.051226027736094866,-0.06352762623949064,-0.03868275054715732,-0.04015325032274184,0.031457970061003496,-0.13825769683253172,0.11691638634980714,-0.21461199257809427,0.012151878616769661,0.09907338651316372,0.011955702996435186,-0.1694984661086356,-0.152779744305168,0.08795744897439813,0.0785861264156267,0.07184350799540364,0.07789126919803346,True
2006-03-24,-0.13516674087143887,-0.009278344848814648,-0.09440175379772696,-0.10429489582031955,-0.1191021530004581,0.05051158699124186,-0.23699002252731474,0.11769335840178878,-0.30503893724232706,-0.050589434124543094,-0.0030611654623091795,-0.06623711362095656,-0.28911422979219586,-0.24234465590397794,0.040376740376740376,-0.021721406790285967,0.06106673138893134,0.06070349158041932,True
2006-04-07,-0.3816340822877152,-0.10308308557506106,-0.17020313797670086,-0.21472570801429866,-0.12310159457810466,-0.046169681480108686,-0.3479364420505967,0.19059904564068417,-0.3451681411996556,0.05851448425128029,0.031617133312048566,-0.23658903088601158,-0.3785444850516341,-0.2497201595538333,0.1448733479664323,0.00990898448525567,-0.03328308894663698,-0.007450591543536193,True
2006-04-24,-0.24486044707813018,-0.2010736078433773,-0.23168748380303675,-0.30275959302804945,-0.23916335493516705,-0.04945959992536284,-0.3864759161591924,0.2645270254594418,-0.38256819968229366,0.0964927709894153,-0.05983842085537,-0.154206365676442,-0.3917063799614135,-0.3104078426517878,0.06627406248065716,-0.02774238028475316,-0.1694781993904812,-0.03081533974087902,True
2006-05-08,-0.15386367913892932,-0.26059302821485486,-0.26221364279140763,-0.33275653439061664,-0.26835820211950934,-0.1163167875441693,-0.3935388436740549,0.228519472073653,-0.29239023306819917,0.08733047377115173,-0.06890115643142278,-0.063792415075139,-0.3572601877686623,-0.1982630733724985,0.08495019554255037,0.0835743734048819,-0.21583549881608158,-0.061412456160828494,True
2006-05-22,0.02272131802333145,-0.13344166451840803,-0.1169293149158921,-0.16287626858096657,-0.13319914675846878,0.04920179453089376,-0.24638492844107723,0.15962257098866822,-0.13246094589920257,0.14100423495096623,0.003683378986042425,-0.012718168946820077,-0.15491646956538002,-0.06238147848886105,0.09907024168769137,-0.029512372974842715,-0.11085043067456259,0.037413033775731304,True
2006-06-06,0.035666988395322216,-0.09897928806595277,-0.09040784718637068,-0.13085105731735436,-0.13873805732574335,-0.0201982639069662,-0.22464532421002203,0.17437847697021638,-0.08711915087754014,0.02746875204502324,0.0904755672310152,0.0027171965836929866,-0.08667071586534675,-0.043459669079744946,0.08847810102551858,-0.018881991642282204,-0.13167601466605014,0.0026879309878488854,True
