draw,window,mult,qqq,spy
0,2010-10-01_5,1.3596654690989445,1.4677564169115371,1.3107106723702815
0,2010-10-01_10,1.888118632911273,3.0697377128647942,1.967985797426754
0,2010-10-01_end,4.195505428603951,5.820736790756954,3.550033359188467
0,2011-01-01_3,1.4541336788906312,1.399121049132819,1.3569968920716318
0,2011-01-01_5,1.4648061600523368,1.5470920968580182,1.3545687640584345
0,2011-01-01_10,2.1164525065777235,3.2747041494758107,2.1210763929938286
0,2011-01-01_end,3.4662288146445115,5.650313573403254,3.470898229119472
0,2011-04-01_3,1.390360650424995,1.3754493127114051,1.345744067157732
0,2011-04-01_5,1.3389987569072648,1.4819229446396822,1.3478637862420748
0,2011-04-01_10,2.0425641752605004,3.2626787703896833,2.2141096370462
0,2011-04-01_end,3.0157490922704926,5.520454560879953,3.413611725889257
0,2011-07-01_3,1.4375466467756144,1.409560897295057,1.3663955942667252
0,2011-07-01_5,1.5077132367197674,1.4020781055696288,1.3347746987235698
0,2011-07-01_10,2.6260514778812105,3.4204071774698077,2.3125674708167017
0,2011-07-01_end,4.777331199901499,5.3659759048430065,3.346342765120453
0,2011-10-01_3,1.3145706086943492,1.3809369685547468,1.29953562664176
0,2011-10-01_5,1.379541269643644,1.482099743600961,1.335441214565096
0,2011-10-01_10,2.3741963399294015,3.3219450577210092,2.2565089070000157
0,2011-10-01_end,4.549741399033847,5.201105235608572,3.267173513992399
0,2012-01-01_3,1.3114629695189868,1.3954947362259749,1.3156482068481443
0,2012-01-01_5,1.3175310863505514,1.4209086069911723,1.3376232203206988
0,2012-01-01_10,2.198744934442567,3.502989875931517,2.3837588609995177
0,2012-01-01_end,2.9107819025907107,5.046634304413969,3.192333733578976
0,2012-04-01_3,1.3802813112823826,1.3606125412039145,1.26972911296064
0,2012-04-01_5,1.3974370111792342,1.530201910405128,1.370207435124269
0,2012-04-01_10,2.1294119598373307,3.058422341256419,2.2055350419788735
0,2012-04-01_end,3.0828555116859704,4.906967189313026,3.1251514614222757
0,2012-07-01_3,1.2443829548224008,1.3375041478159846,1.2326505785738804
0,2012-07-01_5,1.3931385314793745,1.5295943991943235,1.3618195437526877
0,2012-07-01_10,1.7333378138534652,2.288674455177851,1.8011537830850186
0,2012-07-01_end,2.7761534951325957,4.761194448972816,3.0524993810472627
0,2012-10-01_3,1.1139878170039237,1.2171638004530887,1.1053336388685444
0,2012-10-01_5,1.366850565896581,1.556105682255536,1.374151675163435
0,2012-10-01_10,1.5667255749133069,2.0832735005434664,1.6384188935653508
0,2012-10-01_end,2.864199281525354,4.62257573535486,2.9822752869658498
0,2013-01-01_3,1.0940536253854327,1.2730670835454578,1.1365114844436388
0,2013-01-01_5,1.4267786620725313,1.5977179156336803,1.4165258040144422
0,2013-01-01_10,1.7440558779757247,1.996438854645204,1.7082841022627389
0,2013-01-01_end,2.6480068800544334,4.495332101776105,2.923660290345859
0,2013-04-01_3,1.1255024829971643,1.2106276108896672,1.128732046651499
0,2013-04-01_5,1.3749990566642645,1.57151895109421,1.3559426479580357
0,2013-04-01_10,1.7441472184734141,2.3118794483239884,1.781976693305789
0,2013-04-01_end,2.550316056754856,4.36212883404808,2.865308362239509
0,2013-07-01_3,1.1090193382691862,1.1394965708502667,1.1183182134804501
0,2013-07-01_5,1.3747287950170173,1.609821131025125,1.359576371105811
0,2013-07-01_10,1.8841308168292368,2.55011774590381,1.8807385480575176
0,2013-07-01_end,3.0981810755870156,4.22596808532967,2.8088204082328563
0,2013-10-01_3,1.1420625498777568,1.2015644172114175,1.1247018745739166
0,2013-10-01_5,1.3563832926628474,1.667173578558348,1.4212985519795809
0,2013-10-01_10,1.5823910879226557,2.363790777671099,1.7623347142912502
0,2013-10-01_end,2.5118474934461292,4.086567948576727,2.7474411001441617
0,2014-01-01_3,1.1503632540110778,1.164501238374565,1.1438957972485428
0,2014-01-01_5,1.1680287956204183,1.334700767023683,1.1941875492716647
0,2014-01-01_10,1.8152651482446276,2.604747910144091,1.916065589927089
0,2014-01-01_end,2.6131195109921523,3.988260892357826,2.706083499363749
0,2014-04-01_3,1.170139849955145,1.262589205281154,1.1833562415768097
0,2014-04-01_5,1.3097842929461727,1.523996217046407,1.3388023874259811
0,2014-04-01_10,1.8558754943226785,2.725537400314581,2.054571292890488
0,2014-04-01_end,2.244071425793131,3.8883767490925805,2.6616556349050517
0,2014-07-01_3,1.1991266266535519,1.2664718213866966,1.1904713870676793
0,2014-07-01_5,1.3488397129636123,1.526649853227177,1.3565041570601466
0,2014-07-01_10,2.1125542789978495,2.835117466581547,2.0917179060568176
0,2014-07-01_end,2.896832781178579,3.779616995079188,2.6145096633142777
0,2014-10-01_3,1.231543105452885,1.297879125809508,1.2157960440650661
0,2014-10-01_5,1.2903220681384064,1.4616925764537376,1.3182477303345153
0,2014-10-01_10,2.0102972217717334,2.724949268688818,2.12511642862033
0,2014-10-01_end,2.3311617745114175,3.692337382301745,2.574376061803833
0,2015-01-01_3,1.345516478268742,1.343051769212662,1.2632986160652073
0,2015-01-01_5,1.4181515938000149,1.6064401288868135,1.4182708060426732
0,2015-01-01_10,2.394106833896602,2.7878191948249302,2.1362242884393416
0,2015-01-01_end,3.0552722300075885,3.601769312625003,2.5325876461213914
0,2015-04-01_3,1.1998668093712024,1.3314592071373892,1.2183288097280955
0,2015-04-01_5,0.9217627324237466,1.3308161482399252,1.0651949013351756
0,2015-04-01_10,1.7057194764638695,2.4819567244356775,1.9937972041305252
0,2015-04-01_end,2.2442183229705526,3.512120609464349,2.491419978215143
0,2015-07-01_3,1.2226995797608873,1.3802902870859834,1.2305610606167334
0,2015-07-01_5,1.1423720766637235,1.76565202757993,1.3197554293494425
0,2015-07-01_10,1.8666376804875844,2.7627716995843223,2.137921995375268
0,2015-07-01_end,2.2232016997609736,3.421342545798412,2.446648910127333
0,2015-10-01_3,1.2315122343763274,1.4406884371695645,1.290697593236474
0,2015-10-01_5,1.2577833323534806,1.9100206796679535,1.4007902038887872
0,2015-10-01_10,1.9818613657847413,2.9324766810385623,2.2528839897839994
0,2015-10-01_end,2.3096429711710096,3.3465935292191564,2.410610943697382
0,2016-01-01_3,1.0330150532784192,1.151227690533057,1.0794229624176717
0,2016-01-01_5,1.4079553284831896,2.0278438418131386,1.511357190585806
0,2016-01-01_10,2.2716939007906727,2.859510586527925,2.229119927327525
0,2016-01-01_end,2.6021536540405688,3.2492797318809696,2.3611585533883
0,2016-04-01_3,1.1772121268606557,1.3044269417486067,1.1990243591573044
0,2016-04-01_5,1.5134306632481322,1.9919684871452532,1.5632002516421404
0,2016-04-01_10,1.9795516542311824,2.6005649423256445,2.073311964441492
0,2016-04-01_end,2.1693140355207388,3.1499679829912512,2.308844036020807
0,2016-07-01_3,1.14692424264718,1.2941320770146088,1.2049131425757582
0,2016-07-01_5,1.4857137234429423,2.059140631198993,1.621119263428781
0,2016-07-01_end,2.2572520531813365,3.054504485067864,2.2640225109867935
0,2016-10-01_3,1.1436782513927826,1.2243204483709484,1.164148541281012
0,2016-10-01_5,1.4586321164396188,1.9781954613522472,1.5810732905406504
0,2016-10-01_end,2.054869122271259,2.9559517593929536,2.2185875207104306
0,2017-01-01_3,1.193379808915899,1.3253134836196692,1.2377473141032882
0,2017-01-01_5,1.521446432903058,2.060718984037505,1.6633497605278738
0,2017-01-01_end,1.955984325661479,2.855397673125018,2.167217668060073
0,2017-04-01_3,0.832941882720193,1.090887738619726,0.9277428634363061
0,2017-04-01_5,1.4716640259950444,1.7834361998980257,1.5371566517283657
0,2017-04-01_end,1.8916684913054833,2.7799769220425405,2.131830644073185
0,2017-07-01_3,1.011747965489461,1.439813884346469,1.1517587206546869
0,2017-07-01_5,1.216636124196132,1.333758083578217,1.2620154339749132
0,2017-07-01_end,1.8344126963892655,2.7032749251222974,2.094576686346494
0,2017-10-01_3,1.1026031504352827,1.5399809271235316,1.2190655495375153
0,2017-10-01_5,1.138588032280116,1.2118480593038348,1.1519569502874987
0,2017-10-01_end,2.1390728297529513,2.623128033382413,2.0526988373449506
0,2018-01-01_3,1.2480632328503614,1.625062901968569,1.3144135614523815
0,2018-01-01_5,1.287653233441407,1.16603445658667,1.205980338852855
0,2018-01-01_end,1.8709448166033444,2.549546959455041,2.013795329317196
0,2018-04-01_3,1.3166596210264734,1.6026045381562477,1.3707234529259018
0,2018-04-01_5,1.2652434191058883,1.3640032894284695,1.266810381423773
0,2018-04-01_end,1.8133818772253962,2.495972154481165,1.9866624656177088
0,2018-07-01_3,1.436442963437564,1.6680430958899515,1.4304364920497554
0,2018-07-01_5,1.3048537530625084,1.5172178056689858,1.344117960355469
0,2018-07-01_end,1.9354287550068212,2.4348276008436387,1.9541869871053947
0,2018-10-01_3,1.3461818345773104,1.5995665287396794,1.3885563336268645
0,2018-10-01_5,1.2467290305431646,1.414019153590633,1.2630278190995319
0,2018-10-01_end,1.783733506308249,2.3692403356268645,1.9167998641974464
0,2019-01-01_3,1.388912448400325,1.6563258518840163,1.457332343637001
0,2019-01-01_5,1.3289879668213211,1.549890956298329,1.368558660875119
0,2019-01-01_end,1.668490811550199,2.3052254726440977,1.8827012680142792
0,2019-04-01_3,1.341503934498305,1.4139861371573048,1.3335935451429144
0,2019-04-01_5,1.4836474038277145,1.6037819627950354,1.4571055788628102
0,2019-04-01_end,1.9115624549134094,2.231253543841608,1.8425056296748306
0,2019-07-01_3,1.1162379078800313,1.0520706008320333,1.091859554432098
0,2019-07-01_5,1.3268016885510054,1.6596199403347698,1.478230641426069
0,2019-07-01_end,1.712351532889938,2.1646904747042335,1.8071951046279888
0,2019-10-01_3,1.0393247490259103,0.9487734348801109,0.9915116924539055
0,2019-10-01_5,1.4518667349286767,1.5740846175687953,1.4884842320702014
0,2019-10-01_end,1.7787397881944604,2.0898093266833304,1.7651273090879347
0,2020-01-01_3,1.1637512880334564,0.9170287067241077,1.0436590273369732
0,2020-01-01_5,1.3659181996381395,1.594681546520714,1.4875471607651234
0,2020-01-01_end,1.6886732752675992,2.03271319098213,1.7365282891061076
0,2020-04-01_3,1.147196932295876,1.070896670460413,1.0918975208294874
0,2020-04-01_5,1.3103317705725412,1.4108443599851102,1.3791300380964793
0,2020-04-01_end,1.595348138816651,1.9744682817951398,1.7012774742232866
0,2020-07-01_3,1.1452402718223762,1.1782400199772458,1.1360164799055041
0,2020-07-01_5,1.357800356349042,1.5567029800123722,1.4580456270713587
0,2020-07-01_end,1.5577677856722232,1.9079940625680354,1.6504717146934498
0,2020-10-01_3,1.0625579269950944,1.1145457030850532,1.0686504846131943
0,2020-10-01_5,1.4213314615074881,1.657184530406162,1.5267824152487646
0,2020-10-01_end,1.6535339199670942,1.8767576938343147,1.6210957333188474
0,2021-01-01_3,1.1275684066926428,1.2456610686318614,1.1625706631980317
0,2021-01-01_5,1.39620532705645,1.629374085024577,1.5073236635038376
0,2021-01-01_end,1.548551682127314,1.8415610102933253,1.5885507086198145
0,2021-04-01_3,1.1374539118738467,1.322896095725849,1.2493966983508633
0,2021-04-01_5,1.34656634916122,1.5052405333428103,1.4086045439703425
0,2021-04-01_end,1.5233983060258847,1.8171727386448617,1.5644238652789122
0,2021-07-01_3,1.1721206840282448,1.4026704501402287,1.2824623015711398
0,2021-07-01_end,1.4319624303261986,1.7976789651903018,1.5479643973720734
0,2021-10-01_3,1.2285559807238426,1.3749106841526453,1.3136267606941259
0,2021-10-01_end,1.4816254441889105,1.7900944181675817,1.5382360369922976
0,2022-01-01_3,1.2338644429831112,1.434741074850461,1.329917938847196
0,2022-01-01_end,1.4130003086713854,1.7791861117549466,1.5252940864643318
0,2022-04-01_3,1.186973912180836,1.2952319653355404,1.248413430088419
0,2022-04-01_end,1.4564611412698705,1.7615862555423272,1.5115625126266112
0,2022-07-01_3,1.249194004522224,1.4433208139245075,1.337789537817078
0,2022-07-01_end,1.5118773717706773,1.7309571412416769,1.491840046893991
0,2022-10-01_3,1.255668247875904,1.5104657870953924,1.3917324936072204
0,2022-10-01_end,1.3614055239740273,1.6783694852953035,1.4571852774322818
0,2023-01-01_3,1.3164324258189128,1.431926801473281,1.3513539493484785
0,2023-01-01_end,1.4904394727704213,1.6046243224962236,1.4146944926000227
0,2023-04-01_3,1.1698558761865046,1.2774487837695412,1.2420900106777748
0,2023-04-01_end,1.278714972602227,1.5415774144779864,1.379225893448458
0,GFC_2007_2009,1.0885827783813964,1.1716454106262508,1.0556531030875556
0,recovery_2009_2012,1.2918419074705365,1.3395130343298698,1.2759697413704336
0,bull_2013_2017,1.4267786620725313,1.5977179156336803,1.4165258040144422
0,sideways_2015_2016,1.1544522820902827,1.0955196131710374,1.1023938775167514
0,vol_2018,1.052445989500202,1.0921682225731915,1.0775648164066305
0,covid_2020,1.3178351006973514,1.3912060338516614,1.3301615362027421
0,bear_2022,1.086192725384722,1.196967595457062,1.1000743832931574
0,ai_bull_2023_2026,1.4904394727704213,1.6046243224962236,1.4146944926000227
1,2006-01-01_3,0.7119767920812935,0.7012217285578943,0.7104665018018684
1,2006-01-01_5,4.5776084561862085,1.3177548206390415,1.119201179609557
1,2006-01-01_10,2.9280690166348395,2.2073485392165613,1.6816853341827551
1,2006-01-01_end,5.685425112120178,9.110805024106757,4.726433944108148
1,2006-04-01_3,0.6184583292751782,0.7529949177808238,0.6704489206807868
1,2006-04-01_5,4.577211578197771,1.3782683848134951,1.1879830183304114
1,2006-04-01_10,3.639671680308083,2.1455583381851713,1.696656137027515
1,2006-04-01_end,6.62254498749338,9.010619394517985,4.6957656437755
1,2006-07-01_3,0.8215338816395226,0.9022638393449226,0.7901571455615318
1,2006-07-01_5,1.3089965468827476,1.365294107998742,1.1911424362585004
1,2006-07-01_10,1.8812928468051735,2.0545745399410404,1.7021523924789013
1,2006-07-01_end,5.111804961318127,8.84463709139298,4.643679561179383
1,2006-10-01_3,0.9800941493951568,1.013570658692704,0.9017838603032378
1,2006-10-01_5,7.283505708531199,1.216944003385004,1.0099783660039425
1,2006-10-01_10,6.648575202292764,2.204209034079781,1.7382220622977522
1,2006-10-01_end,7.0725241182837335,8.674644924115547,4.598504451292894
1,2007-01-01_3,1.043869873633667,1.1303496442443945,0.9922619534547724
1,2007-01-01_5,1.192190024514044,1.282865501871632,1.1275561418433728
1,2007-01-01_10,1.8935073799966529,2.1564128807253513,1.78184955243687
1,2007-01-01_end,4.431470764393479,8.548061304838338,4.562466682268793
1,2007-04-01_3,12.586987025360928,1.1879345048146392,1.0683224390181416
1,2007-04-01_5,3.936792233241862,1.5283678472940447,1.2683695711384955
1,2007-04-01_10,3.4002172299213664,2.360650361801262,1.863905320405516
1,2007-04-01_end,6.50524206861419,8.417654788445562,4.528812883868519
1,2007-07-01_3,1.0526468907427904,1.0514490917505024,0.9500944536919488
1,2007-07-01_5,1.2836082714902286,1.4303201391278086,1.2293608031997147
1,2007-07-01_10,2.0141383661763075,2.401782986587343,1.8939239116121833
1,2007-07-01_end,4.90257932922302,8.279888688339128,4.4912629365944285
1,2007-10-01_3,29.29727401928945,1.2141382828722538,1.0837395758758108
1,2007-10-01_5,7.970898440738045,1.5090016004392468,1.3101146183629206
1,2007-10-01_10,5.857784707673972,2.485944141931632,1.9524884939007816
1,2007-10-01_end,6.806487419541472,8.151461246498783,4.456256039468383
1,2008-01-01_3,9.10970795193475,1.3529167234559276,1.2093998158205377
1,2008-01-01_5,1.4648132851354356,1.4333171608745288,1.3012261049283953
1,2008-01-01_10,3.4539125129381967,2.6122806092540842,2.055424619431777
1,2008-01-01_end,6.5139228833830565,8.058180213540078,4.42746418522149
1,2008-04-01_3,1.4254772566337206,1.4058080278180496,1.2819010829145085
1,2008-04-01_5,1.541502095002628,1.4816992584514952,1.4172249369556906
1,2008-04-01_10,2.2249171742876506,2.6167064827651756,1.9978683788337177
1,2008-04-01_end,4.451350826386666,7.914244662302973,4.381185808191391
1,2008-07-01_3,1.35778331847588,1.4027621779991772,1.2986302943100028
1,2008-07-01_5,1.51895438910903,1.5299410618025349,1.4630387973561505
1,2008-07-01_10,2.1722237677144185,2.73881825526379,2.0369912603630884
1,2008-07-01_end,4.649810063094082,7.779234277888158,4.342330124360827
1,2008-10-01_3,1.1560393998524805,1.2499842509316899,1.095523720914608
1,2008-10-01_5,1.6385768060825445,1.659945849282049,1.5133154938269908
1,2008-10-01_10,2.281348357393841,2.8814347468148553,2.1499640759822065
1,2008-10-01_end,4.103164796917468,7.622643015979564,4.2847468932028
1,2009-01-01_3,1.2556915276551246,1.261496848612814,1.1860656269587908
1,2009-01-01_5,1.6900680152299008,1.7411522793798777,1.5995670131557134
1,2009-01-01_10,1.8391556612232511,2.2776880944691063,1.7913781395744532
1,2009-01-01_end,4.50613939200677,7.3385234842495395,4.185498916373961
1,2009-04-01_3,1.2212619588622156,1.4215008445004886,1.2674924852394787
1,2009-04-01_5,1.6494468701900817,1.6665443710404602,1.558435524753547
1,2009-04-01_10,1.9258188332592483,2.5462942694836657,1.9747526022778576
1,2009-04-01_end,4.031889447040428,7.026393503850885,4.061782497230279
1,2009-07-01_3,1.2096448255595036,1.2786190098918553,1.1838079406849005
1,2009-07-01_5,1.6107025501932464,1.6872639524667354,1.571613004154601
1,2009-07-01_10,2.06060885931001,2.526970928232765,1.9785433907591214
1,2009-07-01_end,3.4964210564066702,6.770781854451471,3.9562695173991194
1,2009-10-01_3,1.1910239666515023,1.304688371532362,1.2180260054395666
1,2009-10-01_5,1.5374975499192571,1.6488444810167109,1.4955790717366506
1,2009-10-01_10,1.989425874106482,2.397482206851656,1.9050981938963485
1,2009-10-01_end,3.8347149814474966,6.565700192672211,3.869888998657935
1,2010-01-01_3,1.1555918959921974,1.199896879820935,1.1762661342584924
1,2010-01-01_5,1.5773197034397568,1.68053995078343,1.5353223762038168
1,2010-01-01_10,2.0198038576528536,2.6145026446716413,2.034903701770382
1,2010-01-01_end,3.7763769655802912,6.3629400789153365,3.7849645772485254
1,2010-04-01_3,1.3093380585705785,1.2240157706054908,1.2618732082816602
1,2010-04-01_5,1.6114142781072627,1.6463099667841155,1.4961329302130009
1,2010-04-01_10,1.5077338591466036,2.1617517827430714,1.5213505132050689
1,2010-04-01_end,3.286853627995799,6.188713626189305,3.7109226530910164
1,2010-07-01_3,1.2990198228857355,1.2380155021548207,1.268451950597943
1,2010-07-01_5,1.5180351742032012,1.6235674050520223,1.4647627866611777
1,2010-07-01_10,1.8576090643999452,2.8566203934326135,1.8705677743167888
1,2010-07-01_end,3.667836085891433,6.022467715854263,3.639365917682506
1,2010-10-01_3,1.313687079972793,1.3132211361864052,1.2809668092958575
1,2010-10-01_5,1.3292427474427113,1.4677564169115371,1.3107106723702815
1,2010-10-01_10,1.7961610819308789,3.0697377128647942,1.967985797426754
1,2010-10-01_end,3.6978533152934405,5.820736790756954,3.550033359188467
1,2011-01-01_3,1.3796821541081172,1.399121049132819,1.3569968920716318
1,2011-01-01_5,1.4124242277504322,1.5470920968580182,1.3545687640584345
1,2011-01-01_10,2.0566836934611983,3.2747041494758107,2.1210763929938286
1,2011-01-01_end,3.2445403010697507,5.650313573403254,3.470898229119472
1,2011-04-01_3,1.427077558238752,1.3754493127114051,1.345744067157732
1,2011-04-01_5,1.3940400119121974,1.4819229446396822,1.3478637862420748
1,2011-04-01_10,2.2726635055284192,3.2626787703896833,2.2141096370462
1,2011-04-01_end,3.4438020822623243,5.520454560879953,3.413611725889257
1,2011-07-01_3,1.4242056994912007,1.409560897295057,1.3663955942667252
1,2011-07-01_5,1.4220046150851462,1.4020781055696288,1.3347746987235698
1,2011-07-01_10,2.3781967773299466,3.4204071774698077,2.3125674708167017
1,2011-07-01_end,3.2184458433770478,5.3659759048430065,3.346342765120453
1,2011-10-01_3,1.3181359506595027,1.3809369685547468,1.29953562664176
1,2011-10-01_5,1.3601185989364357,1.482099743600961,1.335441214565096
1,2011-10-01_10,2.144854968469516,3.3219450577210092,2.2565089070000157
1,2011-10-01_end,2.800224354753162,5.201105235608572,3.267173513992399
1,2012-01-01_3,1.3758607629169368,1.3954947362259749,1.3156482068481443
1,2012-01-01_5,1.372000681777472,1.4209086069911723,1.3376232203206988
1,2012-01-01_10,2.2659312683286417,3.502989875931517,2.3837588609995177
1,2012-01-01_end,3.057271663498756,5.046634304413969,3.192333733578976
1,2012-04-01_3,1.3726892589267257,1.3606125412039145,1.26972911296064
1,2012-04-01_5,1.3905436232249961,1.530201910405128,1.370207435124269
1,2012-04-01_10,2.1497885455053414,3.058422341256419,2.2055350419788735
1,2012-04-01_end,3.148524024364808,4.906967189313026,3.1251514614222757
1,2012-07-01_3,1.2780702495248617,1.3375041478159846,1.2326505785738804
1,2012-07-01_5,1.4066127918360143,1.5295943991943235,1.3618195437526877
1,2012-07-01_10,1.7137358775534612,2.288674455177851,1.8011537830850186
1,2012-07-01_end,2.803201144488938,4.761194448972816,3.0524993810472627
1,2012-10-01_3,1.1241646622718435,1.2171638004530887,1.1053336388685444
1,2012-10-01_5,1.4491552584721135,1.556105682255536,1.374151675163435
1,2012-10-01_10,1.6168809971014575,2.0832735005434664,1.6384188935653508
1,2012-10-01_end,2.7724413335595157,4.62257573535486,2.9822752869658498
1,2013-01-01_3,1.1453561368007195,1.2730670835454578,1.1365114844436388
1,2013-01-01_5,1.450198195345703,1.5977179156336803,1.4165258040144422
1,2013-01-01_10,1.7283336674457892,1.996438854645204,1.7082841022627389
1,2013-01-01_end,2.8106052750436326,4.495332101776105,2.923660290345859
1,2013-04-01_3,1.1321318169466597,1.2106276108896672,1.128732046651499
1,2013-04-01_5,1.4084863170376993,1.57151895109421,1.3559426479580357
1,2013-04-01_10,1.7232692734305421,2.3118794483239884,1.781976693305789
1,2013-04-01_end,2.76702254968923,4.36212883404808,2.865308362239509
1,2013-07-01_3,1.1166367933413544,1.1394965708502667,1.1183182134804501
1,2013-07-01_5,1.33072739906937,1.609821131025125,1.359576371105811
1,2013-07-01_10,1.845129912233874,2.55011774590381,1.8807385480575176
1,2013-07-01_end,2.8646892203892644,4.22596808532967,2.8088204082328563
1,2013-10-01_3,1.1244190875874658,1.2015644172114175,1.1247018745739166
1,2013-10-01_5,1.384232574833667,1.667173578558348,1.4212985519795809
