ts,open,high,low,close,volume,vwap
2016-01-04 05:00:00+00:00,70.77,71.07,69.79,70.43,14892651,70.28
2016-01-05 05:00:00+00:00,70.95,71.19,70.29,70.97,9671574,70.8
2016-01-06 05:00:00+00:00,69.79,70.57,69.64,70.03,16810320,70.16
2016-01-07 05:00:00+00:00,68.65,69.87,68.25,68.66,13394121,68.88
2016-01-08 05:00:00+00:00,68.91,69.33,67.69,67.81,10799146,68.46
2016-01-11 05:00:00+00:00,67.98,68.93,67.61,68.78,15016204,68.38
2016-01-12 05:00:00+00:00,69.36,69.78,68.87,69.56,11162213,69.37
2016-01-13 05:00:00+00:00,70.03,70.15,67.91,68.02,15484854,68.54
2016-01-14 05:00:00+00:00,68.07,69.34,67.61,68.67,11261750,68.67
2016-01-15 05:00:00+00:00,66.94,67.88,65.75,66.83,20668246,66.62
2016-01-19 05:00:00+00:00,67.87,67.94,65.75,66.42,17748313,66.67
2016-01-20 05:00:00+00:00,65.1,66.44,64.24,65.76,17488870,65.34
2016-01-21 05:00:00+00:00,66.02,67.3,65.22,66.58,13796386,66.59
2016-01-22 05:00:00+00:00,67.63,68.09,67.11,67.64,9285840,67.59
2016-01-25 05:00:00+00:00,67.69,67.84,66.6,66.75,10181812,67.06
2016-01-26 05:00:00+00:00,67.16,67.24,66.57,66.88,8199534,66.86
2016-01-27 05:00:00+00:00,67.01,67.44,65.67,65.98,9779411,66.39
2016-01-28 05:00:00+00:00,66.45,66.85,64.51,64.51,15699294,65.28
2016-01-29 05:00:00+00:00,65.53,69.32,63.98,69.31,43640783,67.9
2016-02-01 05:00:00+00:00,68.92,69.58,68.16,69.21,15124032,69.1
2016-02-02 05:00:00+00:00,68.39,69.04,68.04,68.29,10068467,68.42
2016-02-03 05:00:00+00:00,68.63,69.43,67.39,69.21,10464173,68.55
2016-02-04 05:00:00+00:00,68.95,69.44,67.69,68.56,17269850,68.37
2016-02-05 05:00:00+00:00,68.48,68.49,65.64,66.56,13757138,66.61
2016-02-08 05:00:00+00:00,65.08,65.17,61.69,63.06,36136173,62.97
2016-02-09 05:00:00+00:00,61.77,64.65,61.52,63.58,17656340,63.65
2016-02-10 05:00:00+00:00,64.33,66.09,64.27,65.27,11983018,65.37
2016-02-11 05:00:00+00:00,63.07,64.27,62.74,63.71,14982571,63.48
2016-02-12 05:00:00+00:00,64.61,65.57,64.31,65.52,9550067,65.16
2016-02-16 05:00:00+00:00,66.44,66.76,65.5,66.15,9678876,66.04
2016-02-17 05:00:00+00:00,66.87,67.23,66.47,67.15,9007623,67.0
2016-02-18 05:00:00+00:00,66.97,67.36,66.21,66.41,7454509,66.67
2016-02-19 05:00:00+00:00,66.22,66.86,65.54,66.68,8588223,66.33
2016-02-22 05:00:00+00:00,67.4,68.23,67.22,68.11,8199361,67.9
2016-02-23 05:00:00+00:00,68.0,68.17,67.11,67.26,6646831,67.46
2016-02-24 05:00:00+00:00,66.42,67.3,65.61,66.98,8051176,66.38
