ts,open,high,low,close,volume,vwap
2016-01-04 05:00:00+00:00,52.23,53.17,51.32,53.1,9067095,52.35
2016-01-05 05:00:00+00:00,53.4,53.45,51.87,52.54,6527466,52.42
2016-01-06 05:00:00+00:00,51.5,52.21,51.25,51.71,6873504,51.73
2016-01-07 05:00:00+00:00,50.82,51.17,49.71,49.93,9401896,50.27
2016-01-08 05:00:00+00:00,50.24,50.39,49.14,49.43,8723399,49.66
2016-01-11 05:00:00+00:00,49.73,49.75,47.52,48.0,10085039,48.23
2016-01-12 05:00:00+00:00,48.76,48.81,47.16,48.11,9045301,47.77
2016-01-13 05:00:00+00:00,48.47,49.01,47.16,47.55,7542849,47.99
2016-01-14 05:00:00+00:00,47.83,49.18,47.15,48.63,9658051,48.44
2016-01-15 05:00:00+00:00,47.08,47.53,46.47,47.36,13707915,47.12
2016-01-19 05:00:00+00:00,47.66,47.89,46.26,46.69,9456989,46.95
2016-01-20 05:00:00+00:00,45.92,46.97,44.58,46.52,11075785,45.77
2016-01-21 05:00:00+00:00,46.67,47.79,46.08,47.21,9379136,47.04
2016-01-22 05:00:00+00:00,48.38,49.48,47.93,48.23,8100443,48.46
2016-01-25 05:00:00+00:00,46.66,46.95,45.69,45.81,11925304,46.24
2016-01-26 05:00:00+00:00,46.19,47.19,45.95,46.79,8616963,46.7
2016-01-27 05:00:00+00:00,46.22,47.37,45.45,46.13,13107852,46.29
2016-01-28 05:00:00+00:00,49.05,49.4,46.33,48.31,14024401,47.81
2016-01-29 05:00:00+00:00,48.8,49.27,48.06,49.23,9150489,48.85
2016-02-01 05:00:00+00:00,49.01,49.9,48.55,49.59,6264842,49.4
2016-02-02 05:00:00+00:00,48.47,48.69,47.84,47.99,6482187,48.21
2016-02-03 05:00:00+00:00,48.62,50.31,47.3,50.05,8977738,49.3
2016-02-04 05:00:00+00:00,50.31,52.99,50.31,52.17,12961852,51.91
2016-02-05 05:00:00+00:00,51.94,52.81,51.56,52.3,7654206,52.27
2016-02-08 05:00:00+00:00,51.75,51.92,50.35,51.08,6637233,51.13
2016-02-09 05:00:00+00:00,50.5,50.95,49.93,50.57,5882086,50.51
2016-02-10 05:00:00+00:00,50.84,50.92,49.04,49.15,6234837,49.63
2016-02-11 05:00:00+00:00,48.18,49.29,47.86,48.57,7533688,48.44
2016-02-12 05:00:00+00:00,49.03,50.2,48.9,49.95,4641101,49.71
2016-02-16 05:00:00+00:00,50.75,51.85,50.24,51.58,5140860,51.25
2016-02-17 05:00:00+00:00,52.21,53.62,51.98,53.2,7660423,53.08
2016-02-18 05:00:00+00:00,53.11,53.47,51.52,52.3,6535910,52.28
2016-02-19 05:00:00+00:00,51.35,51.83,50.69,51.75,5406346,51.46
2016-02-22 05:00:00+00:00,52.53,53.41,52.48,53.24,6950277,53.16
2016-02-23 05:00:00+00:00,53.08,53.19,51.97,52.03,5747430,52.33
2016-02-24 05:00:00+00:00,51.16,52.18,49.89,52.11,6671065,51.13
2016-02-25 05:00:00+00:00,52.12,52.58,51.29,52.58,4436488,52.06
2016-02-26 05:00:00+00:00,53.3,53.79,52.56,52.89,4479921,53.15
2016-02-29 05:00:00+00:00,53.11,54.24,52.59,53.55,9279769,53.65
2016-03-01 05:00:00+00:00,54.1,54.97,53.27,54.65,4672561,54.35
2016-03-02 05:00:00+00:00,54.38,55.31,53.95,54.88,5022803,54.69
2016-03-03 05:00:00+00:00,54.98,57.01,54.89,56.75,7459927,56.39
2016-03-04 05:00:00+00:00,57.02,58.5,56.59,57.62,9799293,57.72
2016-03-07 05:00:00+00:00,57.58,59.9,57.58,59.14,11065538,59.09
2016-03-08 05:00:00+00:00,58.36,58.62,56.57,56.74,9164061,57.22
2016-03-09 05:00:00+00:00,57.23,57.5,56.37,56.85,5168765,56.92
2016-03-10 05:00:00+00:00,56.97,56.97,55.76,56.44,6612887,56.35
2016-03-11 05:00:00+00:00,57.24,57.82,57.17,57.58,5093757,57.58
2016-03-14 04:00:00+00:00,57.53,58.09,57.05,57.53,5247661,57.51
2016-03-15 04:00:00+00:00,56.51,57.32,56.05,57.3,4949457,56.76
2016-03-16 04:00:00+00:00,57.42,58.94,57.11,58.8,6782170,58.3
2016-03-17 04:00:00+00:00,58.69,60.35,58.15,60.04,13982303,59.49
2016-03-18 04:00:00+00:00,60.18,60.86,59.04,59.7,19927091,59.76
2016-03-21 04:00:00+00:00,59.74,60.39,59.36,60.03,4457076,59.84
2016-03-22 04:00:00+00:00,59.79,60.18,59.51,59.76,3977035,59.79
2016-03-23 04:00:00+00:00,59.3,59.42,58.19,58.28,5687771,58.66
2016-03-24 04:00:00+00:00,57.66,59.6,57.53,59.55,7651106,59.02
2016-03-28 04:00:00+00:00,59.44,59.76,58.9,59.58,3758848,59.45
2016-03-29 04:00:00+00:00,59.3,60.15,58.68,60.12,4250481,59.71
2016-03-30 04:00:00+00:00,60.87,61.1,60.12,60.52,5161549,60.58
2016-03-31 04:00:00+00:00,60.35,61.01,60.3,60.54,4662229,60.55
2016-04-01 04:00:00+00:00,59.84,60.8,59.06,60.74,5338476,60.23
2016-04-04 04:00:00+00:00,60.57,60.94,59.66,59.89,4712326,60.12
2016-04-05 04:00:00+00:00,59.58,60.0,59.01,59.51,4686691,59.56
2016-04-06 04:00:00+00:00,59.74,59.77,58.3,59.5,5284284,59.2
2016-04-07 04:00:00+00:00,58.92,59.07,58.34,58.67,5192033,58.73
2016-04-08 04:00:00+00:00,59.35,59.52,58.53,58.81,5141180,59.01
2016-04-11 04:00:00+00:00,59.02,59.94,59.02,59.03,4138953,59.42
2016-04-12 04:00:00+00:00,59.37,60.7,58.9,60.19,5301229,60.08
2016-04-13 04:00:00+00:00,60.8,62.61,60.56,62.59,9731962,61.98
2016-04-14 04:00:00+00:00,62.84,63.06,61.99,62.53,5491677,62.39
2016-04-15 04:00:00+00:00,62.79,63.11,62.27,62.62,5759465,62.74
2016-04-18 04:00:00+00:00,62.07,63.18,61.81,62.69,5118246,62.69
2016-04-19 04:00:00+00:00,63.27,63.98,62.85,63.59,6545124,63.49
2016-04-20 04:00:00+00:00,63.48,63.75,62.73,63.07,5568158,63.2
2016-04-21 04:00:00+00:00,62.9,63.56,62.45,62.83,6757658,63.01
2016-04-22 04:00:00+00:00,63.04,63.24,61.66,62.56,10416343,62.5
2016-04-25 04:00:00+00:00,62.7,62.99,60.86,61.33,8313256,61.37
2016-04-26 04:00:00+00:00,61.62,62.09,61.08,62.02,6423644,61.71
2016-04-27 04:00:00+00:00,62.29,63.01,61.98,62.84,4618260,62.61
2016-04-28 04:00:00+00:00,62.32,63.24,61.98,62.1,5186759,62.61
2016-04-29 04:00:00+00:00,62.32,63.1,61.76,62.08,8615397,62.25
2016-05-02 04:00:00+00:00,61.78,62.36,61.2,62.17,3568066,61.95
2016-05-03 04:00:00+00:00,61.38,61.58,60.37,60.99,5041566,60.91
2016-05-04 04:00:00+00:00,60.85,60.95,59.03,59.3,7195978,59.65
2016-05-05 04:00:00+00:00,59.23,59.59,58.07,58.14,8275089,58.53
2016-05-06 04:00:00+00:00,57.64,58.64,57.21,58.59,7213720,58.16
2016-05-09 04:00:00+00:00,57.77,58.01,56.37,56.53,10601773,56.8
2016-05-10 04:00:00+00:00,56.53,58.08,56.38,57.92,7032368,57.53
2016-05-11 04:00:00+00:00,58.19,58.79,57.8,57.85,4885840,58.23
2016-05-12 04:00:00+00:00,58.24,58.5,56.85,57.27,4722846,57.42
2016-05-13 04:00:00+00:00,57.21,57.33,55.96,55.97,6634929,56.37
2016-05-16 04:00:00+00:00,56.22,57.27,55.99,56.47,4741329,56.73
2016-05-17 04:00:00+00:00,56.47,57.65,56.27,56.75,5131271,56.93
2016-05-18 04:00:00+00:00,56.41,57.4,55.98,56.38,5561519,56.58
2016-05-19 04:00:00+00:00,55.86,56.01,55.14,55.46,6420027,55.49
2016-05-20 04:00:00+00:00,55.91,56.53,55.71,55.81,6211606,56.02
2016-05-23 04:00:00+00:00,55.75,56.67,55.58,56.23,4274249,56.29
2016-05-24 04:00:00+00:00,56.53,56.91,56.11,56.78,4143277,56.71
2016-05-25 04:00:00+00:00,57.21,58.07,56.92,57.96,5252725,57.71
2016-05-26 04:00:00+00:00,58.5,58.78,57.56,57.57,4309952,57.92
2016-05-27 04:00:00+00:00,57.63,57.67,57.11,57.48,3163620,57.37
2016-05-31 04:00:00+00:00,57.53,58.44,57.47,57.92,4479841,57.94
2016-06-01 04:00:00+00:00,57.49,57.9,56.93,57.72,2844615,57.53
2016-06-02 04:00:00+00:00,57.99,58.82,57.73,58.8,4808235,58.4
2016-06-03 04:00:00+00:00,58.83,60.02,58.39,59.94,6937458,59.46
2016-06-06 04:00:00+00:00,60.22,61.13,59.99,61.04,4983806,60.78
2016-06-07 04:00:00+00:00,61.13,61.73,61.06,61.35,4485871,61.46
2016-06-08 04:00:00+00:00,61.9,62.86,61.71,62.39,6269403,62.38
2016-06-09 04:00:00+00:00,61.81,61.9,61.21,61.63,3976713,61.57
2016-06-10 04:00:00+00:00,60.96,61.15,60.21,60.73,5102126,60.69
2016-06-13 04:00:00+00:00,60.46,60.98,60.09,60.09,4312759,60.45
2016-06-14 04:00:00+00:00,59.95,60.34,59.07,59.79,4218281,59.69
2016-06-15 04:00:00+00:00,60.06,60.66,59.38,59.96,3981815,60.17
2016-06-16 04:00:00+00:00,59.43,60.02,58.59,59.9,4215303,59.31
2016-06-17 04:00:00+00:00,60.18,61.23,60.1,60.65,7136283,60.51
2016-06-20 04:00:00+00:00,61.43,61.78,61.02,61.05,4253629,61.35
2016-06-21 04:00:00+00:00,61.05,61.42,60.71,61.09,3468852,61.06
2016-06-22 04:00:00+00:00,61.41,61.57,60.85,61.05,3239269,61.15
2016-06-23 04:00:00+00:00,62.03,62.5,61.68,62.48,3747386,62.2
2016-06-24 04:00:00+00:00,60.06,60.39,58.3,58.33,14040097,58.95
2016-06-27 04:00:00+00:00,57.91,58.08,56.33,57.01,7794203,57.04
2016-06-28 04:00:00+00:00,57.7,58.23,57.12,57.92,5130080,57.7
