ts,open,high,low,close,volume,vwap
2016-01-04 05:00:00+00:00,91.38,91.76,90.31,91.64,10805677,91.04
2016-01-05 05:00:00+00:00,91.51,92.92,91.41,92.9,6788318,92.49
2016-01-06 05:00:00+00:00,91.97,92.96,91.82,92.28,7019347,92.35
2016-01-07 05:00:00+00:00,91.3,91.94,90.09,90.14,8451894,90.8
2016-01-08 05:00:00+00:00,90.21,91.55,89.83,90.0,6610135,90.66
2016-01-11 05:00:00+00:00,90.13,91.23,90.08,90.95,6644730,90.69
2016-01-12 05:00:00+00:00,91.37,91.76,90.54,91.53,5891677,91.27
2016-01-13 05:00:00+00:00,91.72,91.86,89.69,89.72,7636229,90.62
2016-01-14 05:00:00+00:00,90.09,91.29,88.07,90.89,9928503,90.26
2016-01-15 05:00:00+00:00,89.04,90.76,89.01,89.77,11133941,89.75
2016-01-19 05:00:00+00:00,90.9,91.74,90.38,91.58,11024206,91.24
2016-01-20 05:00:00+00:00,91.16,91.97,89.14,90.24,12879288,90.13
2016-01-21 05:00:00+00:00,90.8,92.31,90.24,91.84,10184886,91.51
2016-01-22 05:00:00+00:00,92.31,92.55,91.48,92.28,9555550,92.02
2016-01-25 05:00:00+00:00,94.97,95.01,92.12,92.9,15813121,93.65
2016-01-26 05:00:00+00:00,93.21,94.54,92.75,93.86,8754823,93.85
2016-01-27 05:00:00+00:00,94.21,94.79,93.39,94.2,8026312,94.12
2016-01-28 05:00:00+00:00,94.38,95.55,93.68,95.38,8069600,94.83
2016-01-29 05:00:00+00:00,95.68,96.92,95.67,96.47,12552628,96.5
2016-02-01 05:00:00+00:00,95.93,97.29,95.88,97.12,6586257,96.89
2016-02-02 05:00:00+00:00,96.71,96.91,95.94,96.6,8732001,96.42
2016-02-03 05:00:00+00:00,96.85,97.09,94.18,94.67,9830165,95.13
2016-02-04 05:00:00+00:00,94.34,94.49,92.53,94.04,8261664,93.78
2016-02-05 05:00:00+00:00,93.99,94.03,89.6,89.94,13688295,91.0
2016-02-08 05:00:00+00:00,88.89,90.69,87.84,90.45,11955895,89.19
2016-02-09 05:00:00+00:00,90.05,91.81,89.9,91.19,7898912,91.09
2016-02-10 05:00:00+00:00,92.04,92.38,91.39,91.61,5941278,91.8
2016-02-11 05:00:00+00:00,90.17,91.58,90.17,90.98,8322965,90.99
2016-02-12 05:00:00+00:00,90.97,92.22,90.49,91.91,10805523,91.82
2016-02-16 05:00:00+00:00,92.32,92.89,91.65,92.89,14315094,92.62
2016-02-17 05:00:00+00:00,92.89,93.06,90.97,92.46,13744820,92.17
2016-02-18 05:00:00+00:00,92.6,93.1,91.13,91.32,11282164,91.56
2016-02-19 05:00:00+00:00,91.19,91.46,90.26,90.82,14732066,90.82
2016-02-22 05:00:00+00:00,91.44,92.09,91.09,91.71,6882093,91.68
2016-02-23 05:00:00+00:00,91.44,92.08,91.07,91.11,6162607,91.39
2016-02-24 05:00:00+00:00,90.68,91.44,90.25,91.23,5637179,90.84
2016-02-25 05:00:00+00:00,91.47,92.36,91.31,92.25,6930198,91.98
2016-02-26 05:00:00+00:00,92.65,92.88,91.23,91.93,5596906,91.95
2016-02-29 05:00:00+00:00,91.72,92.95,91.65,92.03,7935637,92.21
2016-03-01 05:00:00+00:00,92.59,93.6,92.48,93.33,5109144,93.17
2016-03-02 05:00:00+00:00,93.11,93.24,92.4,93.04,4507859,92.72
2016-03-03 05:00:00+00:00,92.21,92.26,90.56,91.64,9475486,91.34
2016-03-04 05:00:00+00:00,91.66,92.23,91.02,92.02,6150928,91.91
2016-03-07 05:00:00+00:00,91.93,92.33,91.19,92.0,5917687,91.76
2016-03-08 05:00:00+00:00,91.39,93.51,91.26,93.0,6811718,92.86
2016-03-09 05:00:00+00:00,93.5,94.39,93.03,93.95,6703057,93.78
2016-03-10 05:00:00+00:00,94.17,94.91,93.18,94.22,6438387,94.16
2016-03-11 05:00:00+00:00,94.63,95.81,94.52,95.45,7360386,95.38
2016-03-14 04:00:00+00:00,95.68,96.98,95.37,96.51,10219682,96.56
2016-03-15 04:00:00+00:00,96.04,97.19,95.97,96.93,5345680,96.89
2016-03-16 04:00:00+00:00,96.83,97.42,96.33,97.0,8463820,96.98
2016-03-17 04:00:00+00:00,96.95,97.26,96.68,96.72,7332398,96.85
2016-03-18 04:00:00+00:00,96.93,97.47,96.4,97.44,22452394,97.27
2016-03-21 04:00:00+00:00,97.11,97.77,96.63,97.23,4497716,97.28
2016-03-22 04:00:00+00:00,97.21,97.68,97.03,97.24,3774386,97.3
2016-03-23 04:00:00+00:00,97.46,98.16,97.27,97.53,4468460,97.67
2016-03-24 04:00:00+00:00,97.13,97.38,96.32,96.82,7242904,96.79
2016-03-28 04:00:00+00:00,97.38,97.53,96.69,96.73,5514895,96.97
2016-03-29 04:00:00+00:00,96.93,97.82,96.86,97.35,7954490,97.5
2016-03-30 04:00:00+00:00,98.12,99.03,97.85,98.81,5156897,98.6
2016-03-31 04:00:00+00:00,99.07,99.7,98.64,98.7,9705749,98.9
2016-04-01 04:00:00+00:00,98.31,100.04,98.06,99.75,5742252,99.64
2016-04-04 04:00:00+00:00,99.77,100.41,99.64,100.18,4781363,100.13
2016-04-05 04:00:00+00:00,99.61,100.35,99.25,100.03,7383972,99.95
2016-04-06 04:00:00+00:00,100.1,100.27,99.61,100.14,5857364,99.92
2016-04-07 04:00:00+00:00,100.02,100.92,99.75,100.63,4929860,100.51
2016-04-08 04:00:00+00:00,100.8,101.1,99.95,100.49,3799864,100.51
2016-04-11 04:00:00+00:00,100.83,101.06,100.09,100.17,7177266,100.5
2016-04-12 04:00:00+00:00,100.58,100.74,99.65,100.21,5485598,100.23
2016-04-13 04:00:00+00:00,100.29,100.45,99.01,99.65,5253575,99.58
2016-04-14 04:00:00+00:00,99.84,100.59,99.76,100.13,5833147,100.14
2016-04-15 04:00:00+00:00,99.8,100.55,99.7,100.35,3682134,100.2
2016-04-18 04:00:00+00:00,100.48,101.23,100.27,101.19,5764160,101.01
2016-04-19 04:00:00+00:00,101.23,101.58,100.61,101.19,5515362,101.14
2016-04-20 04:00:00+00:00,101.55,101.93,100.92,100.95,5161982,101.4
2016-04-21 04:00:00+00:00,100.97,101.11,98.63,98.78,8180264,99.46
2016-04-22 04:00:00+00:00,100.65,100.83,98.45,98.56,9736295,99.05
2016-04-25 04:00:00+00:00,98.22,100.15,98.17,100.09,7235937,99.47
2016-04-26 04:00:00+00:00,100.06,100.79,99.76,100.29,4323125,100.27
2016-04-27 04:00:00+00:00,100.47,100.96,100.35,100.75,4646002,100.72
2016-04-28 04:00:00+00:00,100.41,101.19,100.08,100.46,3673847,100.61
2016-04-29 04:00:00+00:00,100.4,100.46,99.03,99.33,7006696,99.43
2016-05-02 04:00:00+00:00,99.46,100.69,99.34,100.68,5185251,100.35
2016-05-03 04:00:00+00:00,100.13,101.3,100.03,100.83,4481509,100.86
2016-05-04 04:00:00+00:00,100.18,102.43,100.18,101.56,7723901,101.68
2016-05-05 04:00:00+00:00,101.55,102.07,101.3,101.52,5496342,101.62
2016-05-06 04:00:00+00:00,101.6,102.54,100.98,102.54,4898203,102.0
2016-05-09 04:00:00+00:00,102.6,103.27,102.36,102.74,5730897,102.87
2016-05-10 04:00:00+00:00,102.76,103.63,102.76,103.35,4278257,103.32
2016-05-11 04:00:00+00:00,103.06,103.36,101.41,101.41,8331045,101.82
2016-05-12 04:00:00+00:00,101.88,102.51,101.43,102.18,4511728,102.0
2016-05-13 04:00:00+00:00,101.88,102.21,101.08,101.17,7390944,101.47
2016-05-16 04:00:00+00:00,100.87,101.88,100.56,101.81,5083414,101.55
2016-05-17 04:00:00+00:00,101.77,102.07,99.97,100.27,7566191,100.45
2016-05-18 04:00:00+00:00,99.77,100.1,98.74,99.11,8947444,99.18
2016-05-19 04:00:00+00:00,98.54,98.63,97.91,98.39,7005909,98.28
2016-05-20 04:00:00+00:00,97.96,98.16,95.92,96.25,10527392,96.82
2016-05-23 04:00:00+00:00,96.25,97.17,96.18,96.44,8146262,96.66
2016-05-24 04:00:00+00:00,96.9,97.98,96.6,97.34,4832763,97.45
2016-05-25 04:00:00+00:00,97.18,97.37,96.62,96.8,6006353,96.88
2016-05-26 04:00:00+00:00,96.89,97.36,96.77,97.21,4012323,97.1
2016-05-27 04:00:00+00:00,97.59,97.91,96.68,96.79,3529115,97.0
2016-05-31 04:00:00+00:00,96.84,96.91,95.51,95.85,9477179,95.97
2016-06-01 04:00:00+00:00,95.49,96.38,95.41,95.78,5392142,95.85
2016-06-02 04:00:00+00:00,95.48,96.12,95.36,95.85,5202694,95.74
2016-06-03 04:00:00+00:00,95.8,96.25,95.2,96.0,5593808,95.91
2016-06-06 04:00:00+00:00,96.34,96.64,95.88,96.51,5557771,96.38
2016-06-07 04:00:00+00:00,96.78,97.6,96.43,96.43,4869574,96.85
2016-06-08 04:00:00+00:00,96.49,96.9,95.63,96.6,4299705,96.44
2016-06-09 04:00:00+00:00,96.57,97.37,96.57,97.14,5342960,97.05
2016-06-10 04:00:00+00:00,96.35,97.03,96.2,96.8,5026850,96.73
2016-06-13 04:00:00+00:00,96.47,98.06,96.39,97.29,6265777,97.43
2016-06-14 04:00:00+00:00,96.94,97.45,96.45,96.91,7249604,96.94
2016-06-15 04:00:00+00:00,97.42,97.55,96.61,96.71,4533486,97.0
2016-06-16 04:00:00+00:00,96.38,97.01,95.68,96.88,4171599,96.46
2016-06-17 04:00:00+00:00,96.69,97.07,96.05,96.72,12239442,96.7
2016-06-20 04:00:00+00:00,97.55,98.16,97.52,97.63,8102196,97.72
2016-06-21 04:00:00+00:00,98.03,98.09,96.76,97.01,5301678,97.07
2016-06-22 04:00:00+00:00,95.96,96.08,94.97,95.42,6998528,95.43
2016-06-23 04:00:00+00:00,96.1,96.31,95.43,95.89,4076093,95.75
2016-06-24 04:00:00+00:00,93.93,95.81,93.58,94.49,7677526,94.75
2016-06-27 04:00:00+00:00,93.47,93.47,91.83,92.0,15430095,92.36
2016-06-28 04:00:00+00:00,92.71,93.85,92.42,93.74,6655895,93.46
2016-06-29 04:00:00+00:00,94.22,94.9,94.14,94.52,5385081,94.48
2016-06-30 04:00:00+00:00,94.69,95.28,94.37,95.2,5588662,95.05
2016-07-01 04:00:00+00:00,94.71,95.61,94.66,95.24,4259489,95.25
2016-07-05 04:00:00+00:00,95.02,95.56,95.01,95.53,6735673,95.46
2016-07-06 04:00:00+00:00,94.37,95.69,94.14,95.43,5469521,95.19
2016-07-07 04:00:00+00:00,95.63,95.91,95.25,95.66,3875535,95.54
2016-07-08 04:00:00+00:00,96.1,96.27,95.78,95.96,4152173,96.02
2016-07-11 04:00:00+00:00,96.27,96.61,96.08,96.51,5474879,96.47
2016-07-12 04:00:00+00:00,96.51,96.98,96.48,96.71,3941995,96.73
2016-07-13 04:00:00+00:00,96.8,97.31,96.64,97.16,3674530,97.0
2016-07-14 04:00:00+00:00,97.86,98.26,97.31,98.04,6780592,97.96
2016-07-15 04:00:00+00:00,98.4,98.44,97.61,97.78,4185379,97.93
2016-07-18 04:00:00+00:00,98.09,98.09,97.61,97.93,6582601,97.89
2016-07-19 04:00:00+00:00,98.23,100.15,97.89,100.07,7401669,99.67
2016-07-20 04:00:00+00:00,100.34,100.36,99.33,99.72,3557015,99.72
2016-07-21 04:00:00+00:00,100.01,100.65,99.62,100.61,3762954,100.23
2016-07-22 04:00:00+00:00,100.7,101.73,100.7,101.46,4583973,101.34
