ts,open,high,low,close,volume,vwap
2016-01-04 05:00:00+00:00,134.4,134.65,132.77,134.18,2871188,133.64
2016-01-05 05:00:00+00:00,134.7,135.59,134.1,134.5,2254267,134.71
2016-01-06 05:00:00+00:00,133.18,134.39,132.57,133.26,2230656,133.34
2016-01-07 05:00:00+00:00,130.23,132.09,129.14,130.21,4183646,130.41
2016-01-08 05:00:00+00:00,130.59,130.61,127.67,127.93,3451435,128.79
2016-01-11 05:00:00+00:00,128.09,131.16,127.93,130.12,2337517,129.49
2016-01-12 05:00:00+00:00,130.95,131.56,130.31,131.24,2421174,131.06
2016-01-13 05:00:00+00:00,131.17,131.21,127.73,127.93,2319323,129.36
2016-01-14 05:00:00+00:00,127.8,129.65,127.27,128.83,2507311,128.65
2016-01-15 05:00:00+00:00,125.55,127.43,124.68,126.48,3539236,126.33
2016-01-19 05:00:00+00:00,127.66,127.83,125.8,126.55,2427872,126.83
2016-01-20 05:00:00+00:00,124.86,126.15,121.87,125.16,3946046,124.3
2016-01-21 05:00:00+00:00,125.29,127.19,124.56,126.47,2323313,126.25
2016-01-22 05:00:00+00:00,127.99,129.27,127.54,129.26,2795686,128.78
2016-01-25 05:00:00+00:00,129.57,129.92,126.62,126.81,1936754,127.88
2016-01-26 05:00:00+00:00,126.81,127.6,124.72,124.89,3000347,125.7
2016-01-27 05:00:00+00:00,125.55,125.81,123.39,124.24,2329923,124.83
2016-01-28 05:00:00+00:00,124.93,126.13,124.31,125.81,2204565,125.61
2016-01-29 05:00:00+00:00,125.73,127.51,123.55,127.09,3688236,125.98
2016-02-01 05:00:00+00:00,126.86,127.99,126.31,127.2,2273921,127.06
2016-02-02 05:00:00+00:00,126.14,126.82,124.56,124.89,2089978,125.15
2016-02-03 05:00:00+00:00,125.55,126.14,122.33,123.38,2651950,123.66
2016-02-04 05:00:00+00:00,121.95,122.06,119.25,120.5,5487952,120.39
2016-02-05 05:00:00+00:00,120.49,122.12,119.76,121.1,4266719,120.99
2016-02-08 05:00:00+00:00,120.05,124.09,119.1,123.65,4102474,121.7
2016-02-09 05:00:00+00:00,122.99,125.92,122.98,124.42,3395130,124.44
2016-02-10 05:00:00+00:00,125.96,126.64,124.45,124.85,2295913,125.6
2016-02-11 05:00:00+00:00,124.07,125.14,122.07,123.67,2363386,123.48
2016-02-12 05:00:00+00:00,124.79,125.88,123.96,125.35,2173813,125.1
2016-02-16 05:00:00+00:00,125.94,127.03,124.55,125.74,2356751,125.72
2016-02-17 05:00:00+00:00,126.28,128.16,125.57,127.26,2398646,127.18
2016-02-18 05:00:00+00:00,125.76,126.36,123.81,125.35,3047043,125.15
2016-02-19 05:00:00+00:00,125.65,125.77,123.84,125.4,2924981,125.05
2016-02-22 05:00:00+00:00,126.18,126.64,125.22,126.54,2203776,126.21
2016-02-23 05:00:00+00:00,126.4,127.98,125.75,126.8,1973460,127.03
2016-02-24 05:00:00+00:00,126.52,130.21,126.2,129.76,2761500,128.62
2016-02-25 05:00:00+00:00,130.45,130.61,128.9,130.47,1878724,129.94
2016-02-26 05:00:00+00:00,129.1,129.37,125.45,126.22,4030268,126.81
2016-02-29 05:00:00+00:00,126.48,128.43,126.23,126.52,3727090,127.14
2016-03-01 05:00:00+00:00,126.83,127.5,125.97,126.93,2850284,126.76
2016-03-02 05:00:00+00:00,127.45,128.98,126.82,128.85,3177769,128.33
2016-03-03 05:00:00+00:00,125.28,128.15,124.28,127.84,5681257,126.35
2016-03-04 05:00:00+00:00,127.96,127.98,126.52,127.25,2317258,127.28
2016-03-07 05:00:00+00:00,126.46,127.24,124.47,124.95,3484148,125.36
2016-03-08 05:00:00+00:00,124.52,128.11,124.05,127.29,3432489,126.89
2016-03-09 05:00:00+00:00,127.63,129.44,127.6,129.06,2518743,128.85
2016-03-10 05:00:00+00:00,129.2,130.45,127.38,128.91,1492062,128.77
2016-03-11 05:00:00+00:00,129.74,129.87,127.67,128.78,2040210,128.63
2016-03-14 04:00:00+00:00,128.4,129.28,127.88,128.74,1328314,128.75
2016-03-15 04:00:00+00:00,128.01,130.22,128.01,130.02,1591527,129.78
2016-03-16 04:00:00+00:00,129.61,130.71,128.71,129.92,1612269,129.74
2016-03-17 04:00:00+00:00,129.71,130.49,129.52,129.73,1782571,129.89
2016-03-18 04:00:00+00:00,130.35,130.46,128.83,129.15,5217261,129.66
2016-03-21 04:00:00+00:00,128.87,130.16,128.58,129.82,1613802,129.7
2016-03-22 04:00:00+00:00,129.2,129.7,128.18,128.37,2163624,128.7
2016-03-23 04:00:00+00:00,128.33,129.81,127.88,129.45,2245743,129.07
2016-03-24 04:00:00+00:00,129.22,129.93,127.21,127.7,2718657,128.11
2016-03-28 04:00:00+00:00,128.01,129.82,127.99,128.74,1885474,128.99
2016-03-29 04:00:00+00:00,128.83,131.1,128.62,130.93,1815091,130.37
2016-03-30 04:00:00+00:00,131.48,133.44,131.26,132.9,2801644,132.78
2016-03-31 04:00:00+00:00,133.21,134.76,132.83,132.88,2952932,133.43
2016-04-01 04:00:00+00:00,133.13,134.16,132.4,133.45,1761404,133.45
2016-04-04 04:00:00+00:00,133.81,134.07,131.94,133.01,1599514,132.74
2016-04-05 04:00:00+00:00,133.15,133.24,131.31,131.54,2085976,131.82
2016-04-06 04:00:00+00:00,131.39,132.74,130.89,132.2,1756939,132.01
2016-04-07 04:00:00+00:00,130.22,130.35,127.74,128.2,4305746,128.56
2016-04-08 04:00:00+00:00,129.01,129.01,127.27,127.88,2173319,127.82
2016-04-11 04:00:00+00:00,127.62,128.13,125.62,125.69,2489855,126.51
2016-04-12 04:00:00+00:00,126.16,127.07,125.24,126.93,2481939,126.46
2016-04-13 04:00:00+00:00,127.82,128.25,126.99,128.08,2269748,127.85
2016-04-14 04:00:00+00:00,128.68,128.95,127.45,127.67,2629045,127.93
2016-04-15 04:00:00+00:00,128.15,129.71,128.04,129.17,3092822,129.03
2016-04-18 04:00:00+00:00,128.84,129.62,128.41,129.28,1424971,129.14
2016-04-19 04:00:00+00:00,129.68,129.78,128.59,129.6,1735922,129.3
2016-04-20 04:00:00+00:00,129.63,129.77,128.69,128.8,1413717,129.17
2016-04-21 04:00:00+00:00,128.59,128.8,127.07,127.69,2238824,127.77
2016-04-22 04:00:00+00:00,127.38,128.02,125.95,126.43,2511265,126.54
2016-04-25 04:00:00+00:00,126.48,127.91,126.05,127.77,1382083,127.44
2016-04-26 04:00:00+00:00,128.25,129.4,127.9,128.69,1674204,128.67
2016-04-27 04:00:00+00:00,128.76,128.99,127.38,128.36,1633227,128.1
2016-04-28 04:00:00+00:00,128.57,129.95,127.83,128.09,2400657,128.66
2016-04-29 04:00:00+00:00,126.88,127.7,124.72,125.29,3941422,125.49
2016-05-02 04:00:00+00:00,125.82,128.07,124.96,127.65,3516722,126.69
2016-05-03 04:00:00+00:00,126.94,129.01,126.53,128.06,2352291,128.04
2016-05-04 04:00:00+00:00,126.97,128.56,126.39,128.14,2313779,127.99
2016-05-05 04:00:00+00:00,126.01,127.19,123.8,125.04,5092620,124.96
2016-05-06 04:00:00+00:00,124.38,124.75,122.42,123.86,3927538,123.44
2016-05-09 04:00:00+00:00,124.19,125.99,123.92,125.68,3065052,125.38
2016-05-10 04:00:00+00:00,126.34,126.85,125.81,126.5,2111274,126.4
2016-05-11 04:00:00+00:00,125.51,125.76,123.98,124.43,2954278,124.69
2016-05-12 04:00:00+00:00,124.6,124.98,123.76,124.09,3017078,124.31
2016-05-13 04:00:00+00:00,123.76,124.09,122.05,122.22,3142607,122.8
2016-05-16 04:00:00+00:00,122.22,123.98,121.29,123.31,2747029,123.02
2016-05-17 04:00:00+00:00,123.06,123.69,121.13,121.45,3125397,121.78
2016-05-18 04:00:00+00:00,118.56,119.81,117.2,119.5,5918248,118.54
2016-05-19 04:00:00+00:00,120.48,121.01,119.61,120.69,3117550,120.35
2016-05-20 04:00:00+00:00,120.72,121.37,120.12,120.69,2481175,120.8
2016-05-23 04:00:00+00:00,120.81,121.79,120.03,120.11,1963150,120.66
2016-05-24 04:00:00+00:00,120.58,121.35,120.42,120.58,2983728,120.78
2016-05-25 04:00:00+00:00,120.63,123.21,120.53,122.25,4284624,121.97
2016-05-26 04:00:00+00:00,126.03,130.15,124.92,126.62,7945584,127.78
2016-05-27 04:00:00+00:00,127.07,127.52,125.27,126.09,3534597,126.02
2016-05-31 04:00:00+00:00,126.5,126.77,124.86,125.83,4218366,125.76
2016-06-01 04:00:00+00:00,127.29,129.41,127.14,129.0,3727794,128.78
2016-06-02 04:00:00+00:00,126.91,128.14,125.64,128.14,4145115,126.92
2016-06-03 04:00:00+00:00,127.12,128.37,127.1,128.31,2129166,127.92
2016-06-06 04:00:00+00:00,128.42,128.97,128.31,128.76,2180321,128.74
2016-06-07 04:00:00+00:00,128.63,130.12,128.47,129.08,2276559,129.38
2016-06-08 04:00:00+00:00,129.13,129.8,128.6,129.72,1668261,129.47
2016-06-09 04:00:00+00:00,129.41,130.37,129.34,130.29,1915138,129.96
2016-06-10 04:00:00+00:00,129.41,131.22,129.35,130.99,3526835,130.75
2016-06-13 04:00:00+00:00,130.89,131.91,130.73,131.05,2748782,131.23
2016-06-14 04:00:00+00:00,130.72,132.25,129.89,131.83,3445832,131.59
2016-06-15 04:00:00+00:00,131.69,132.6,130.81,130.98,2438234,131.5
2016-06-16 04:00:00+00:00,130.98,132.37,130.34,132.3,2047230,131.54
2016-06-17 04:00:00+00:00,132.81,133.0,131.74,131.85,3586704,132.35
2016-06-20 04:00:00+00:00,133.11,133.96,132.32,132.35,2318320,132.78
2016-06-21 04:00:00+00:00,132.85,133.55,132.5,132.96,2045283,133.09
2016-06-22 04:00:00+00:00,133.3,133.99,132.92,133.74,2246397,133.7
2016-06-23 04:00:00+00:00,134.14,134.3,132.23,132.81,3211841,132.85
2016-06-24 04:00:00+00:00,129.54,133.37,129.49,131.57,4381552,131.84
2016-06-27 04:00:00+00:00,130.45,131.04,129.02,130.47,2996467,130.02
2016-06-28 04:00:00+00:00,130.81,131.88,130.01,131.6,2403069,131.32
2016-06-29 04:00:00+00:00,132.31,133.03,131.85,132.86,2130412,132.58
2016-06-30 04:00:00+00:00,132.75,133.48,131.52,132.82,3452482,132.81
2016-07-01 04:00:00+00:00,132.95,132.95,131.44,132.04,2515084,132.03
2016-07-05 04:00:00+00:00,132.01,132.07,130.84,131.31,3103517,131.51
2016-07-06 04:00:00+00:00,131.27,132.41,130.82,131.95,2279031,131.82
