ts,open,high,low,close,volume,vwap
2016-01-04 05:00:00+00:00,142.54,143.67,140.89,143.63,4063377,142.57
2016-01-05 05:00:00+00:00,143.44,143.93,140.21,141.16,4766344,141.13
2016-01-06 05:00:00+00:00,138.91,139.48,137.11,137.71,6459650,138.17
2016-01-07 05:00:00+00:00,135.14,137.44,132.65,133.48,6109608,134.76
2016-01-08 05:00:00+00:00,135.21,136.56,132.68,132.93,5294490,134.2
2016-01-11 05:00:00+00:00,133.79,134.97,132.44,134.38,4583875,133.69
2016-01-12 05:00:00+00:00,135.32,136.37,132.41,134.37,4733098,134.07
2016-01-13 05:00:00+00:00,134.97,135.49,128.05,128.92,6190139,130.18
2016-01-14 05:00:00+00:00,129.98,131.77,127.11,130.86,4548567,130.32
2016-01-15 05:00:00+00:00,127.06,128.11,124.72,126.18,6703020,126.19
2016-01-19 05:00:00+00:00,127.76,128.73,125.91,127.16,6353669,127.12
2016-01-20 05:00:00+00:00,124.92,128.41,122.96,124.67,9802559,125.07
2016-01-21 05:00:00+00:00,124.87,125.81,122.84,122.96,6039768,124.39
2016-01-22 05:00:00+00:00,125.36,127.29,124.76,127.19,5984632,126.58
2016-01-25 05:00:00+00:00,126.82,126.92,122.54,122.54,5395443,123.78
2016-01-26 05:00:00+00:00,122.77,126.57,122.59,125.24,6714935,125.27
2016-01-27 05:00:00+00:00,124.54,128.46,124.21,124.64,6230432,125.61
2016-01-28 05:00:00+00:00,125.69,128.15,123.68,127.35,4499554,126.44
2016-01-29 05:00:00+00:00,128.63,131.02,127.94,131.0,5523186,129.88
2016-02-01 05:00:00+00:00,130.06,130.55,128.48,129.45,3140564,129.55
2016-02-02 05:00:00+00:00,127.3,127.3,121.75,123.01,6591230,123.62
2016-02-03 05:00:00+00:00,123.65,124.74,119.2,123.8,6037528,122.16
2016-02-04 05:00:00+00:00,123.49,128.07,123.26,126.89,4920227,126.48
2016-02-05 05:00:00+00:00,127.77,129.49,126.24,126.87,4858206,127.25
2016-02-08 05:00:00+00:00,124.73,124.73,117.78,121.02,9091911,120.23
2016-02-09 05:00:00+00:00,117.82,121.59,117.65,120.21,7203600,120.0
2016-02-10 05:00:00+00:00,121.83,124.37,119.36,119.38,8934925,120.88
2016-02-11 05:00:00+00:00,116.28,117.09,112.75,114.08,10789489,114.84
2016-02-12 05:00:00+00:00,116.57,118.8,116.52,118.49,9430725,117.75
2016-02-16 05:00:00+00:00,121.38,122.02,119.56,120.83,12978481,120.74
2016-02-17 05:00:00+00:00,122.28,123.14,121.88,122.39,5791435,122.43
2016-02-18 05:00:00+00:00,122.56,123.25,119.49,119.79,6288653,120.34
2016-02-19 05:00:00+00:00,119.19,119.79,117.92,119.12,6152594,119.05
2016-02-22 05:00:00+00:00,120.98,121.62,120.19,120.65,4523253,120.77
2016-02-23 05:00:00+00:00,120.01,120.05,116.8,117.5,4430333,117.71
2016-02-24 05:00:00+00:00,116.02,118.09,113.73,118.03,5884077,116.18
2016-02-25 05:00:00+00:00,118.38,120.87,117.76,120.21,4572807,119.53
2016-02-26 05:00:00+00:00,121.4,123.22,120.82,121.83,7411967,121.9
2016-02-29 05:00:00+00:00,121.96,122.39,120.79,121.77,6750606,121.64
2016-03-01 05:00:00+00:00,122.93,126.04,122.71,125.94,6701192,124.82
2016-03-02 05:00:00+00:00,126.02,126.56,124.97,125.58,5205111,125.82
2016-03-03 05:00:00+00:00,125.41,126.77,124.89,126.5,3699573,126.11
2016-03-04 05:00:00+00:00,127.34,129.36,126.46,127.73,5457240,127.93
2016-03-07 05:00:00+00:00,127.04,127.34,125.75,126.51,2956194,126.52
2016-03-08 05:00:00+00:00,125.41,125.6,123.38,123.46,4127688,124.07
2016-03-09 05:00:00+00:00,124.19,124.19,121.49,122.08,3653327,122.34
2016-03-10 05:00:00+00:00,122.49,125.09,121.21,122.99,4773522,122.94
2016-03-11 05:00:00+00:00,124.83,125.54,124.09,125.36,4405938,125.07
2016-03-14 04:00:00+00:00,125.14,125.78,123.89,125.0,4338733,124.99
2016-03-15 04:00:00+00:00,124.31,124.39,122.89,123.81,4634778,123.7
2016-03-16 04:00:00+00:00,123.08,124.48,121.92,122.6,5169935,122.98
2016-03-17 04:00:00+00:00,122.44,125.39,121.14,124.53,5468304,124.05
2016-03-18 04:00:00+00:00,125.41,128.82,125.31,128.34,8499635,127.72
2016-03-21 04:00:00+00:00,128.05,129.4,126.84,127.28,5792522,127.52
2016-03-22 04:00:00+00:00,126.63,126.71,124.89,125.58,3748804,125.67
2016-03-23 04:00:00+00:00,125.62,126.68,125.08,125.48,3843162,125.8
2016-03-24 04:00:00+00:00,124.09,124.63,122.26,124.6,3882764,123.59
2016-03-28 04:00:00+00:00,124.71,125.93,124.09,125.28,2477642,125.21
2016-03-29 04:00:00+00:00,124.49,126.51,123.38,126.25,3094556,125.31
2016-03-30 04:00:00+00:00,127.15,128.69,126.14,127.45,3301118,127.31
2016-03-31 04:00:00+00:00,127.19,128.25,127.09,127.84,3174504,127.86
2016-04-01 04:00:00+00:00,127.42,130.31,126.3,130.15,3688124,129.35
2016-04-04 04:00:00+00:00,130.27,130.3,128.17,128.48,2591773,128.85
2016-04-05 04:00:00+00:00,127.4,127.47,125.86,126.51,2995948,126.86
2016-04-06 04:00:00+00:00,126.4,127.26,125.35,126.38,3108241,126.35
2016-04-07 04:00:00+00:00,125.13,125.44,121.64,122.49,5196614,123.04
2016-04-08 04:00:00+00:00,123.84,124.49,122.16,122.38,3243873,123.23
2016-04-11 04:00:00+00:00,123.12,125.33,122.49,123.95,3641586,124.09
2016-04-12 04:00:00+00:00,124.33,126.3,123.21,125.67,2828579,125.21
2016-04-13 04:00:00+00:00,127.47,130.29,127.35,130.18,5399453,129.59
2016-04-14 04:00:00+00:00,129.92,132.15,129.61,131.04,3181123,131.15
2016-04-15 04:00:00+00:00,131.3,131.75,128.83,129.09,3937840,129.8
2016-04-18 04:00:00+00:00,128.35,130.3,127.98,129.5,3180399,129.29
2016-04-19 04:00:00+00:00,128.47,133.31,127.86,132.46,6058168,131.64
2016-04-20 04:00:00+00:00,131.96,136.37,131.88,135.98,4982052,134.51
2016-04-21 04:00:00+00:00,135.63,137.55,134.38,134.63,4428903,135.43
2016-04-22 04:00:00+00:00,135.01,136.4,134.91,135.8,2872374,135.64
2016-04-25 04:00:00+00:00,135.02,136.32,133.61,134.44,2597942,134.34
2016-04-26 04:00:00+00:00,134.68,135.19,133.74,135.06,2414074,134.63
2016-04-27 04:00:00+00:00,135.05,137.35,134.31,135.93,3465025,136.07
2016-04-28 04:00:00+00:00,134.66,136.26,133.57,133.79,2776190,134.8
2016-04-29 04:00:00+00:00,133.48,134.11,132.38,133.65,3180241,133.3
2016-05-02 04:00:00+00:00,134.44,136.15,133.55,135.33,2091215,135.31
2016-05-03 04:00:00+00:00,133.28,133.65,131.42,132.86,2937431,132.49
2016-05-04 04:00:00+00:00,131.28,132.42,129.56,130.36,3402561,130.46
2016-05-05 04:00:00+00:00,130.93,130.97,129.08,129.92,2461970,129.97
2016-05-06 04:00:00+00:00,128.83,130.44,127.86,129.36,2423899,129.04
2016-05-09 04:00:00+00:00,128.83,130.18,127.69,128.27,2238493,128.55
2016-05-10 04:00:00+00:00,129.22,131.52,128.99,131.46,2510504,130.92
2016-05-11 04:00:00+00:00,131.41,132.36,129.71,129.83,2217244,130.93
2016-05-12 04:00:00+00:00,130.56,131.5,128.11,128.73,2554977,129.14
2016-05-13 04:00:00+00:00,128.57,130.07,126.44,126.5,2724758,127.75
2016-05-16 04:00:00+00:00,126.5,127.77,125.9,126.54,3391461,126.83
2016-05-17 04:00:00+00:00,126.02,127.95,125.23,125.94,2951637,126.49
2016-05-18 04:00:00+00:00,126.07,130.3,125.94,130.25,3840602,129.16
2016-05-19 04:00:00+00:00,129.22,130.26,125.84,125.98,4919269,126.81
2016-05-20 04:00:00+00:00,126.85,127.38,125.35,125.83,3590056,126.27
2016-05-23 04:00:00+00:00,125.77,127.12,125.2,126.59,3011878,126.28
2016-05-24 04:00:00+00:00,127.59,129.12,127.4,128.34,3216425,128.47
2016-05-25 04:00:00+00:00,128.72,132.16,128.7,131.32,3444227,131.32
2016-05-26 04:00:00+00:00,131.24,131.39,129.62,129.66,2674273,130.14
2016-05-27 04:00:00+00:00,129.77,131.16,129.46,130.45,2294041,130.43
2016-05-31 04:00:00+00:00,131.16,132.18,129.64,130.41,3370534,130.65
2016-06-01 04:00:00+00:00,129.11,131.28,127.56,130.81,2712438,130.04
2016-06-02 04:00:00+00:00,130.94,131.1,129.57,130.24,2431538,130.18
2016-06-03 04:00:00+00:00,127.45,128.0,125.81,127.29,4524809,126.95
2016-06-06 04:00:00+00:00,127.76,129.12,127.37,128.43,2839280,128.56
2016-06-07 04:00:00+00:00,128.54,128.76,126.88,126.88,2718687,127.49
2016-06-08 04:00:00+00:00,126.91,128.03,125.85,126.45,2543410,126.58
2016-06-09 04:00:00+00:00,126.16,126.16,124.67,125.25,2796803,125.1
2016-06-10 04:00:00+00:00,123.88,124.01,122.3,122.56,4787872,122.89
2016-06-13 04:00:00+00:00,121.84,123.73,121.5,121.53,3550914,122.34
2016-06-14 04:00:00+00:00,121.13,121.88,118.93,119.54,5603008,120.1
