ts,open,high,low,close,volume,vwap
2016-01-04 05:00:00+00:00,89.54,89.74,87.99,89.01,7645727,88.75
2016-01-05 05:00:00+00:00,89.55,89.97,88.64,89.18,4592051,89.18
2016-01-06 05:00:00+00:00,87.95,88.8,87.47,87.82,4599480,88.06
2016-01-07 05:00:00+00:00,86.13,86.9,85.31,86.21,7203923,86.32
2016-01-08 05:00:00+00:00,86.52,86.78,84.4,84.56,6504091,85.4
2016-01-11 05:00:00+00:00,84.9,85.7,84.0,85.21,6439786,84.95
2016-01-12 05:00:00+00:00,86.17,86.43,84.78,86.02,5175644,85.78
2016-01-13 05:00:00+00:00,86.62,86.69,83.49,83.91,5213605,84.69
2016-01-14 05:00:00+00:00,84.1,86.26,83.88,85.34,6643356,85.35
2016-01-15 05:00:00+00:00,82.87,83.99,82.62,83.45,7318097,83.32
2016-01-19 05:00:00+00:00,84.25,84.42,80.43,81.11,10780575,81.77
2016-01-20 05:00:00+00:00,79.68,80.87,78.57,80.09,12051011,79.74
2016-01-21 05:00:00+00:00,80.18,82.34,79.55,81.02,6176101,81.22
2016-01-22 05:00:00+00:00,82.53,83.57,82.22,82.79,5266845,82.82
2016-01-25 05:00:00+00:00,82.44,82.97,81.52,81.63,5317444,82.28
2016-01-26 05:00:00+00:00,81.85,82.32,81.28,81.85,5229268,81.79
2016-01-27 05:00:00+00:00,81.74,81.89,79.34,79.79,7183150,80.49
2016-01-28 05:00:00+00:00,80.28,80.58,78.41,78.49,9439836,79.07
2016-01-29 05:00:00+00:00,76.61,83.96,76.2,83.76,17676114,81.63
2016-02-01 05:00:00+00:00,83.28,83.92,82.06,83.38,6292471,83.18
2016-02-02 05:00:00+00:00,82.49,82.54,80.31,80.84,7659864,81.25
2016-02-03 05:00:00+00:00,81.43,81.62,79.46,81.35,5462689,80.73
2016-02-04 05:00:00+00:00,81.13,81.72,80.66,81.22,4605402,81.21
2016-02-05 05:00:00+00:00,80.94,81.21,77.31,77.86,8937336,78.3
2016-02-08 05:00:00+00:00,76.62,76.9,75.14,75.87,9570654,75.9
2016-02-09 05:00:00+00:00,74.18,78.3,73.87,77.11,8080557,77.22
2016-02-10 05:00:00+00:00,78.14,79.81,78.02,78.37,5199123,78.84
2016-02-11 05:00:00+00:00,75.4,77.89,75.24,77.25,6671058,76.92
2016-02-12 05:00:00+00:00,78.67,80.21,78.37,79.86,5648334,79.54
2016-02-16 05:00:00+00:00,81.02,81.46,80.3,81.07,5261863,80.93
2016-02-17 05:00:00+00:00,81.78,82.41,81.46,82.04,4402130,82.01
2016-02-18 05:00:00+00:00,81.45,82.27,80.75,80.94,3798490,81.34
2016-02-19 05:00:00+00:00,80.58,81.71,80.17,81.65,3878470,81.19
2016-02-22 05:00:00+00:00,82.75,83.0,82.34,82.62,3227014,82.64
2016-02-23 05:00:00+00:00,82.09,82.65,80.84,81.1,4903556,81.4
2016-02-24 05:00:00+00:00,80.1,81.62,79.58,81.3,3532209,80.61
2016-02-25 05:00:00+00:00,81.42,82.25,80.45,82.24,3489939,81.37
2016-02-26 05:00:00+00:00,82.91,83.34,82.31,82.38,3502260,82.74
2016-02-29 05:00:00+00:00,82.13,83.57,81.75,81.77,4898130,82.45
2016-03-01 05:00:00+00:00,82.57,84.79,82.52,84.76,5294500,84.15
