Date,Open,Close
2009-01-02,36.70000076293945,38.09000015258789
2009-01-05,37.97999954223633,38.29999923706055
2009-01-06,38.45000076293945,39.02000045776367
2009-01-07,38.31999969482422,38.040000915527344
2009-01-08,37.310001373291016,36.4900016784668
2009-01-09,36.47999954223633,35.66999816894531
2009-01-12,35.68000030517578,36.18000030517578
2009-01-13,35.90999984741211,36.90999984741211
2009-01-14,36.369998931884766,36.540000915527344
2009-01-15,36.56999969482422,38.31999969482422
2009-01-16,38.720001220703125,38.66999816894531
2009-01-20,38.59000015258789,38.060001373291016
2009-01-21,38.52000045776367,38.150001525878906
2009-01-22,37.970001220703125,37.43000030517578
2009-01-23,37.040000915527344,36.5099983215332
2009-01-26,36.959999084472656,36.849998474121094
2009-01-27,37.22999954223633,37.83000183105469
2009-01-28,38.29999923706055,38.09000015258789
2009-01-29,38.15999984741211,36.939998626708984
2009-01-30,37.02000045776367,36.16999816894531
2009-02-02,35.65999984741211,36.33000183105469
2009-02-03,34.970001220703125,37.04999923706055
2009-02-04,37.630001068115234,39.59000015258789
2009-02-05,39.38999938964844,41.060001373291016
2009-02-06,40.83000183105469,41.7599983215332
2009-02-09,41.95000076293945,41.029998779296875
2009-02-10,40.790000915527344,39.349998474121094
2009-02-11,39.119998931884766,39.13999938964844
2009-02-12,38.7400016784668,40.11000061035156
2009-02-13,40.29999923706055,40.90999984741211
2009-02-17,39.88999938964844,39.209999084472656
2009-02-18,39.130001068115234,37.650001525878906
2009-02-19,38.06999969482422,37.75
2009-02-20,37.5,37.36000061035156
2009-02-23,37.470001220703125,36.400001525878906
2009-02-24,36.4900016784668,37.72999954223633
2009-02-25,37.560001373291016,36.65999984741211
2009-02-26,36.70000076293945,35.470001220703125
2009-02-27,34.95000076293945,35.220001220703125
2009-03-02,34.95000076293945,33.4900016784668
2009-03-03,33.84000015258789,33.630001068115234
2009-03-04,33.9900016784668,34.849998474121094
2009-03-05,34.189998626708984,33.529998779296875
2009-03-06,33.400001525878906,33.2400016784668
2009-03-09,32.439998626708984,31.75
2009-03-10,32.16999816894531,33.529998779296875
2009-03-11,33.77000045776367,32.15999984741211
2009-03-12,32.060001373291016,30.75
2009-03-13,31.149999618530273,31.6200008392334
2009-03-16,31.899999618530273,31.799999237060547
2009-03-17,31.850000381469727,32.93000030517578
2009-03-18,32.4900016784668,32.38999938964844
2009-03-19,32.7400016784668,32.400001525878906
2009-03-20,32.529998779296875,31.989999771118164
2009-03-23,32.470001220703125,33.540000915527344
2009-03-24,33.459999084472656,32.47999954223633
2009-03-25,32.630001068115234,32.619998931884766
2009-03-26,32.75,34.16999816894531
2009-03-27,33.86000061035156,37.310001373291016
2009-03-30,36.66999816894531,36.38999938964844
2009-03-31,36.47999954223633,36.95000076293945
2009-04-01,36.54999923706055,38.099998474121094
2009-04-02,38.529998779296875,39.13999938964844
2009-04-03,39.189998626708984,39.099998474121094
2009-04-06,38.72999954223633,39.34000015258789
2009-04-07,38.77000045776367,39.0
2009-04-08,39.06999969482422,39.599998474121094
2009-04-09,40.380001068115234,40.0
2009-04-13,39.66999816894531,39.56999969482422
2009-04-14,39.27000045776367,38.470001220703125
2009-04-15,38.38999938964844,37.9900016784668
2009-04-16,38.08000183105469,39.0
2009-04-17,39.0,39.459999084472656
2009-04-20,38.84000015258789,38.0
2009-04-21,37.63999938964844,37.310001373291016
2009-04-22,36.970001220703125,36.90999984741211
2009-04-23,34.86000061035156,35.88999938964844
2009-04-24,35.900001525878906,37.52000045776367
2009-04-27,36.90999984741211,37.70000076293945
2009-04-28,40.720001220703125,43.83000183105469
2009-04-29,44.209999084472656,43.880001068115234
2009-04-30,44.40999984741211,44.16999816894531
2009-05-01,44.459999084472656,44.459999084472656
2009-05-04,44.619998931884766,45.11000061035156
2009-05-05,45.060001373291016,45.099998474121094
2009-05-06,45.22999954223633,44.529998779296875
2009-05-07,44.90999984741211,44.33000183105469
2009-05-08,44.9900016784668,44.45000076293945
2009-05-11,43.959999084472656,43.86000061035156
2009-05-12,43.81999969482422,44.54999923706055
2009-05-13,43.939998626708984,44.04999923706055
2009-05-14,44.060001373291016,44.220001220703125
2009-05-15,44.060001373291016,43.47999954223633
2009-05-18,43.77000045776367,44.150001525878906
2009-05-19,44.16999816894531,44.90999984741211
